year,state,county,subgroup_type,subgroup,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2015,02,220,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,02,230,all,All,0.07,1,0.24,1
2015,02,230,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,02,230,race-ethnicity,White neighborhoods,0.07,1,0.24,1
2015,02,230,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,02,240,all,All,0.09910250354274917,1,0.23816249409541806,1
2015,02,240,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,02,240,race-ethnicity,White neighborhoods,0.11,1,0.22,1
2015,02,240,race-ethnicity,Mixed neighborhoods,0.08,1,0.27,1
2015,02,261,all,All,0.08163787375415282,1,0.21712292358803986,1
2015,02,261,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,02,261,race-ethnicity,White neighborhoods,0.08163787375415282,1,0.21712292358803986,1
2015,02,261,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,02,275,all,All,0.05,1,0.27,1
2015,02,275,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,02,275,race-ethnicity,White neighborhoods,0.05,1,0.27,1
2015,02,275,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,02,282,all,All,0.12,2,0.2,2
2015,02,282,race-ethnicity,Neighborhoods of color,0.12,2,0.2,2
2015,02,282,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2015,02,282,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,02,290,all,All,0.1471947527749748,1,0.32227547931382444,1
2015,02,290,race-ethnicity,Neighborhoods of color,0.15343878954607978,1,0.3122077028885832,1
2015,02,290,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2015,02,290,race-ethnicity,Mixed neighborhoods,0.13,1,0.35,1
2015,04,001,all,All,0.024951743462017437,1,0.5055759651307596,1
2015,04,001,race-ethnicity,Neighborhoods of color,0.02633925881289545,1,0.5067369689665562,1
2015,04,001,race-ethnicity,White neighborhoods,0.02,1,0.5083302526186075,1
2015,04,001,race-ethnicity,Mixed neighborhoods,0.030000000000000002,2,0.48000000000000004,2
2015,04,003,all,All,0.014874961597542247,1,0.31365775729646694,1
2015,04,003,race-ethnicity,Neighborhoods of color,0.01786976170912079,1,0.2872267871815941,1
2015,04,003,race-ethnicity,White neighborhoods,0.013146779303062302,1,0.3315815124685241,1
2015,04,003,race-ethnicity,Mixed neighborhoods,0.016321696405482287,1,0.29748745797776044,1
2015,04,005,all,All,0.017208434329350698,1,0.31709539029151207,1
2015,04,005,race-ethnicity,Neighborhoods of color,0.019999999999999997,1,0.3266887709991158,1
2015,04,005,race-ethnicity,White neighborhoods,0.013582216314020897,1,0.3296720948266312,1
2015,04,005,race-ethnicity,Mixed neighborhoods,0.024162059103908486,1,0.27635271687321256,1
2015,04,007,all,All,0.01032856664594194,1,0.37543306710029173,1
2015,04,007,race-ethnicity,Neighborhoods of color,0.018048140043763677,1,0.39625820568927794,1
2015,04,007,race-ethnicity,White neighborhoods,0.01,1,0.376860025220681,1
2015,04,007,race-ethnicity,Mixed neighborhoods,0.007760062220493875,1,0.3624402099941669,1
2015,04,009,all,All,0.01020439821151565,1,0.33832557715119993,1
2015,04,009,race-ethnicity,Neighborhoods of color,0.02,1,0.38,1
2015,04,009,race-ethnicity,White neighborhoods,0.014941176470588236,1,0.3498823529411765,1
2015,04,009,race-ethnicity,Mixed neighborhoods,0.005623050402232803,1,0.3243523230996552,1
2015,04,011,all,All,0.019999999999999997,1,0.30883504193849026,1
2015,04,011,race-ethnicity,Neighborhoods of color,0.02,1,0.29368421052631577,1
2015,04,011,race-ethnicity,White neighborhoods,0.02,1,0.34,1
2015,04,011,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,04,012,all,All,0.018469834490122797,1,0.4013603844100373,1
2015,04,012,race-ethnicity,Neighborhoods of color,0.016572120373573158,1,0.38286060186786575,1
2015,04,012,race-ethnicity,White neighborhoods,0.01931726907630522,1,0.40962156317577997,1
2015,04,012,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,04,013,all,All,0.0407092667127897,1,0.26480461249010423,1
2015,04,013,race-ethnicity,Neighborhoods of color,0.05759734569906764,1,0.24645797849123616,1
2015,04,013,race-ethnicity,White neighborhoods,0.03048126695656041,1,0.27545418777861796,1
2015,04,013,race-ethnicity,Mixed neighborhoods,0.05535921236184138,1,0.25044122606656155,1
2015,04,015,all,All,0.015191632026920032,1,0.35383028998416466,1
2015,04,015,race-ethnicity,Neighborhoods of color,0.029999999999999995,1,0.43,1
2015,04,015,race-ethnicity,White neighborhoods,0.015142371282458668,1,0.3535769078000099,1
2015,04,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,04,017,all,All,0.020427788684110288,1,0.42636936329807507,1
2015,04,017,race-ethnicity,Neighborhoods of color,0.025478161383673197,1,0.4354821993404671,1
2015,04,017,race-ethnicity,White neighborhoods,0.016417077880283203,1,0.4179773653722376,1
2015,04,017,race-ethnicity,Mixed neighborhoods,0.02,1,0.4600000000000001,1
2015,04,019,all,All,0.036144644791073204,1,0.28594572676552266,1
2015,04,019,race-ethnicity,Neighborhoods of color,0.04147309463986599,1,0.27651329564489124,1
2015,04,019,race-ethnicity,White neighborhoods,0.027476114685579537,1,0.29848874380605,1
2015,04,019,race-ethnicity,Mixed neighborhoods,0.05568342340599039,1,0.259947891470511,1
2015,04,021,all,All,0.004055517676470819,1,0.30457158755162655,1
2015,04,021,race-ethnicity,Neighborhoods of color,0.0021939200444197667,1,0.3046606052193226,1
2015,04,021,race-ethnicity,White neighborhoods,0.004938058155318998,1,0.30302879188397513,1
2015,04,021,race-ethnicity,Mixed neighborhoods,0.003246771281766421,1,0.30704092024255897,1
2015,04,023,all,All,0.010513054235301777,1,0.38249039651018946,1
2015,04,023,race-ethnicity,Neighborhoods of color,0.009476235892544904,1,0.3718184708313464,1
2015,04,023,race-ethnicity,White neighborhoods,0.02,1,0.45,1
2015,04,023,race-ethnicity,Mixed neighborhoods,0.01,1,0.41,1
2015,04,025,all,All,0.009976167262485106,1,0.31672029032607524,1
2015,04,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,04,025,race-ethnicity,White neighborhoods,0.010238706736488665,1,0.3166339792979999,1
2015,04,025,race-ethnicity,Mixed neighborhoods,0,1,0.32,1
2015,04,027,all,All,0.014190461359872024,1,0.34582072226390526,1
2015,04,027,race-ethnicity,Neighborhoods of color,0.015912445577147712,1,0.3425838908357226,1
2015,04,027,race-ethnicity,White neighborhoods,0.014648052993252026,1,0.3519476258280196,1
2015,04,027,race-ethnicity,Mixed neighborhoods,0.009894161017956952,1,0.3471857533594957,1
2015,05,001,all,All,0.007042489990959577,1,0.3907193594214129,1
2015,05,001,race-ethnicity,Neighborhoods of color,0.01,1,0.37,1
2015,05,001,race-ethnicity,White neighborhoods,0.008001102333272093,1,0.3972662134852104,1
2015,05,001,race-ethnicity,Mixed neighborhoods,0,1,0.38,1
2015,05,003,all,All,0.00831511949081302,1,0.42735438933589526,1
2015,05,003,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,003,race-ethnicity,White neighborhoods,0.01109437590129787,1,0.4364973561929178,1
2015,05,003,race-ethnicity,Mixed neighborhoods,0,1,0.4,1
2015,05,005,all,All,0.005803787711957719,1,0.38055989870072676,1
2015,05,005,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,005,race-ethnicity,White neighborhoods,0.005803787711957719,1,0.38055989870072676,1
2015,05,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,007,all,All,0.0011404225516516867,1,0.29804155480331507,1
2015,05,007,race-ethnicity,Neighborhoods of color,0.01,1,0.27,1
2015,05,007,race-ethnicity,White neighborhoods,2.1124254459011258e-4,1,0.30203484647905365,1
2015,05,007,race-ethnicity,Mixed neighborhoods,0.004672492344461872,1,0.28134065277466574,1
2015,05,009,all,All,0.007530913708976673,1,0.3762649555510995,1
2015,05,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,009,race-ethnicity,White neighborhoods,0.007530913708976673,1,0.3762649555510995,1
2015,05,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,011,all,All,0.012346672466289692,1,0.4313549369290996,1
2015,05,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,011,race-ethnicity,White neighborhoods,0.01,1,0.44,1
2015,05,011,race-ethnicity,Mixed neighborhoods,0.013055791560464458,1,0.42874256584536957,1
2015,05,013,all,All,0.01,2,0.48,2
2015,05,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,013,race-ethnicity,White neighborhoods,0.01,2,0.48,2
2015,05,013,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,015,all,All,0.003885396738635329,1,0.40743372506149217,1
2015,05,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,015,race-ethnicity,White neighborhoods,0.003885396738635329,1,0.40743372506149217,1
2015,05,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,017,all,All,0.017356525592732108,1,0.46622424108132066,1
2015,05,017,race-ethnicity,Neighborhoods of color,0.019999999999999997,1,0.44533527696793,1
2015,05,017,race-ethnicity,White neighborhoods,0.01,1,0.53,1
2015,05,017,race-ethnicity,Mixed neighborhoods,0.02,1,0.44,1
2015,05,019,all,All,0.006452021656491188,1,0.39797027992166806,1
2015,05,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,019,race-ethnicity,White neighborhoods,0.005334040296924709,1,0.38787759430389335,1
2015,05,019,race-ethnicity,Mixed neighborhoods,0.01,1,0.43,1
2015,05,021,all,All,0.01,1,0.4467569202843746,1
2015,05,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,021,race-ethnicity,White neighborhoods,0.01,1,0.4467569202843746,1
2015,05,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,023,all,All,0.004855764497390963,1,0.3508831347838929,1
2015,05,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,023,race-ethnicity,White neighborhoods,0.004855764497390963,1,0.3508831347838929,1
2015,05,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,025,all,All,0.01,1,0.4189622075584883,1
2015,05,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,025,race-ethnicity,White neighborhoods,0.01,1,0.4189622075584883,1
2015,05,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,027,all,All,0.005769511305616339,1,0.387936855267271,1
2015,05,027,race-ethnicity,Neighborhoods of color,0,1,0.33,1
2015,05,027,race-ethnicity,White neighborhoods,0.005946870925684486,1,0.3990775749674054,1
2015,05,027,race-ethnicity,Mixed neighborhoods,0.01,1,0.4,1
2015,05,029,all,All,0.004313561348959579,1,0.40303755082516146,1
2015,05,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,029,race-ethnicity,White neighborhoods,0.004313561348959579,1,0.40303755082516146,1
2015,05,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,031,all,All,0.004987346348517716,1,0.3419956616052061,1
2015,05,031,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,031,race-ethnicity,White neighborhoods,0.003867799811142588,1,0.3456657223796034,1
2015,05,031,race-ethnicity,Mixed neighborhoods,0.03,1,0.26,1
2015,05,033,all,All,0.002691022876231553,1,0.3884549029557275,1
2015,05,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,033,race-ethnicity,White neighborhoods,0.0028591966933237487,1,0.388983286908078,1
2015,05,033,race-ethnicity,Mixed neighborhoods,0,1,0.38,1
2015,05,035,all,All,0.012459668628733376,1,0.29695661652496186,1
2015,05,035,race-ethnicity,Neighborhoods of color,0.018370725854829035,1,0.2888110377924415,1
2015,05,035,race-ethnicity,White neighborhoods,0.009969715324046034,1,0.3037310720775288,1
2015,05,035,race-ethnicity,Mixed neighborhoods,0.0028307421531240835,1,0.3037488999706659,1
2015,05,037,all,All,0.007898236484533102,1,0.37747759468054354,1
2015,05,037,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,037,race-ethnicity,White neighborhoods,0.006752289479562207,1,0.3930355148536967,1
2015,05,037,race-ethnicity,Mixed neighborhoods,0.01,1,0.3489430561245392,1
2015,05,039,all,All,0.010000000000000002,1,0.41508312807881775,1
2015,05,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,039,race-ethnicity,White neighborhoods,0.01,1,0.4699999999999999,1
2015,05,039,race-ethnicity,Mixed neighborhoods,0.009999999999999998,1,0.39958152388472173,1
2015,05,041,all,All,0.01840098634294386,1,0.4971699544764796,1
2015,05,041,race-ethnicity,Neighborhoods of color,0.02,1,0.48000000000000004,1
2015,05,041,race-ethnicity,White neighborhoods,0.014571796522858985,1,0.538287186091436,1
2015,05,041,race-ethnicity,Mixed neighborhoods,0.02,1,0.48,1
2015,05,043,all,All,0.00489335520918786,1,0.4302406343997813,1
2015,05,043,race-ethnicity,Neighborhoods of color,0.01,1,0.42,1
2015,05,043,race-ethnicity,White neighborhoods,0.004061058991890603,1,0.43190968357449516,1
2015,05,043,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,045,all,All,0,1,0.2986927136376262,1
2015,05,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,045,race-ethnicity,White neighborhoods,0,1,0.2986927136376262,1
2015,05,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,047,all,All,0.01,1,0.3798982900943396,1
2015,05,047,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,047,race-ethnicity,White neighborhoods,0.01,1,0.3798982900943396,1
2015,05,047,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,049,all,All,0.01,1,0.3950547169811321,1
2015,05,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,049,race-ethnicity,White neighborhoods,0.01,1,0.3950547169811321,1
2015,05,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,051,all,All,0.006418962521717548,1,0.34634177215189865,1
2015,05,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,051,race-ethnicity,White neighborhoods,0.005632706555754674,1,0.3491494369700697,1
2015,05,051,race-ethnicity,Mixed neighborhoods,0.016544953496383054,1,0.3101825697554254,1
2015,05,053,all,All,0.004503571949263741,1,0.33073625892987324,1
2015,05,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,053,race-ethnicity,White neighborhoods,0.004503571949263741,1,0.33073625892987324,1
2015,05,053,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,055,all,All,7.72089677496703e-4,1,0.35404867521879874,1
2015,05,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,055,race-ethnicity,White neighborhoods,7.72089677496703e-4,1,0.35404867521879874,1
2015,05,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,057,all,All,0.009999999999999998,1,0.4570931867569986,1
2015,05,057,race-ethnicity,Neighborhoods of color,0.01,1,0.41061680156293606,1
2015,05,057,race-ethnicity,White neighborhoods,0.01,1,0.4953919808497905,1
2015,05,057,race-ethnicity,Mixed neighborhoods,0.01,1,0.5,1
2015,05,059,all,All,0.0056995715227422545,1,0.36959129861568885,1
2015,05,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,059,race-ethnicity,White neighborhoods,0.006392200351169023,1,0.3731873209500046,1
2015,05,059,race-ethnicity,Mixed neighborhoods,0,1,0.34,1
2015,05,061,all,All,0.006427015250544663,1,0.42791641909288974,1
2015,05,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,061,race-ethnicity,White neighborhoods,0.01,1,0.45455469953775035,1
2015,05,061,race-ethnicity,Mixed neighborhoods,0,1,0.38,1
2015,05,063,all,All,0.0050674252001685635,1,0.41171653322095797,1
2015,05,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,063,race-ethnicity,White neighborhoods,0.0050674252001685635,1,0.41171653322095797,1
2015,05,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,065,all,All,0.011798522256262389,1,0.43217156244368354,1
2015,05,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,065,race-ethnicity,White neighborhoods,0.011798522256262389,1,0.43217156244368354,1
2015,05,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,067,all,All,0.01,1,0.4346332229058212,1
2015,05,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,067,race-ethnicity,White neighborhoods,0.01,1,0.4346332229058212,1
2015,05,067,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,069,all,All,0.009195561719833564,1,0.34963725594793554,1
2015,05,069,race-ethnicity,Neighborhoods of color,0.01088355721571726,1,0.3161734070828245,1
2015,05,069,race-ethnicity,White neighborhoods,0.006295709152399069,1,0.37688543648277323,1
2015,05,069,race-ethnicity,Mixed neighborhoods,0.010027449324324325,1,0.3935620777027027,1
2015,05,071,all,All,0.0036643259816041933,1,0.42957373157946793,1
2015,05,071,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,071,race-ethnicity,White neighborhoods,0.004358310786966239,1,0.43896247500294083,1
2015,05,071,race-ethnicity,Mixed neighborhoods,0,1,0.37999999999999995,1
2015,05,073,all,All,0.019999999999999997,1,0.4619363957597174,1
2015,05,073,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,073,race-ethnicity,White neighborhoods,0.02,1,0.48000000000000004,1
2015,05,073,race-ethnicity,Mixed neighborhoods,0.02,1,0.45000000000000007,1
2015,05,075,all,All,0.010000000000000002,1,0.4459483273596177,1
2015,05,075,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,075,race-ethnicity,White neighborhoods,0.010000000000000002,1,0.4459483273596177,1
2015,05,075,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,077,all,All,0.017814147018030514,1,0.46748959778085997,1
2015,05,077,race-ethnicity,Neighborhoods of color,0.02,1,0.41,1
2015,05,077,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2015,05,077,race-ethnicity,Mixed neighborhoods,0.015781584582441114,1,0.5209475374732334,1
2015,05,079,all,All,0.01183910891089109,1,0.3996311881188119,1
2015,05,079,race-ethnicity,Neighborhoods of color,0.02,1,0.38999999999999996,1
2015,05,079,race-ethnicity,White neighborhoods,0.01,1,0.40180163785259326,1
2015,05,079,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,081,all,All,0.008531708246048372,1,0.3723119405827461,1
2015,05,081,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,081,race-ethnicity,White neighborhoods,0.01,1,0.3727098214285714,1
2015,05,081,race-ethnicity,Mixed neighborhoods,0,1,0.37,1
2015,05,083,all,All,0.01,1,0.42330584272273203,1
2015,05,083,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,083,race-ethnicity,White neighborhoods,0.01,1,0.42330584272273203,1
2015,05,083,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,085,all,All,0.0014543208923540082,1,0.31374310085298546,1
2015,05,085,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,085,race-ethnicity,White neighborhoods,0.001494467139967477,1,0.3130182842184587,1
2015,05,085,race-ethnicity,Mixed neighborhoods,0,1,0.34,1
2015,05,087,all,All,0.005438624171662985,1,0.3401057115809404,1
2015,05,087,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,087,race-ethnicity,White neighborhoods,0.005438624171662985,1,0.3401057115809404,1
2015,05,087,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,089,all,All,0.01,1,0.4259841814654529,1
2015,05,089,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,089,race-ethnicity,White neighborhoods,0.01,1,0.4259841814654529,1
2015,05,089,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,05,091,all,All,0.016961084905660374,1,0.33296462264150944,1
2015,05,091,race-ethnicity,Neighborhoods of color,0.02969907407407407,1,0.2819560185185186,1
2015,05,091,race-ethnicity,White neighborhoods,0.010313919450893308,1,0.35902997880286663,1
2015,05,091,race-ethnicity,Mixed neighborhoods,0.025823234771368556,1,0.2983616093068347,1
2015,05,093,all,All,0.005797211364564495,1,0.4015074966454699,1
2015,05,093,race-ethnicity,Neighborhoods of color,0.004646850286337606,1,0.3693318789200982,1
2015,05,093,race-ethnicity,White neighborhoods,0.006491400491400493,1,0.41199213759213765,1
2015,05,093,race-ethnicity,Mixed neighborhoods,0.004934828735980601,1,0.40493482873598063,1
2015,05,095,all,All,0.01732461355529132,1,0.5041498216409037,1
2015,05,095,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,05,095,race-ethnicity,White neighborhoods,0.02,1,0.51,1
