year,state,county,subgroup_type,subgroup,mean_tcost,mean_transit,mean_tcost_quality,mean_transit_quality
2016,02,290,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,02,290,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,04,001,All,All,1.3926120601547671,32.28617316396554,1,1
2016,04,001,race-ethnicity,No Predominant Racial Group,1,6.671840354767184,3,3
2016,04,001,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,001,race-ethnicity,Predominantly White,1,3.963898916967509,3,3
2016,04,003,All,All,18.26251400017231,25.72576893254071,1,1
2016,04,003,race-ethnicity,No Predominant Racial Group,18.788641078838175,22.73158713692946,1,1
2016,04,003,race-ethnicity,Predominantly People of Color,19.416036308623298,27.199193141704487,1,1
2016,04,003,race-ethnicity,Predominantly White,17.514216366158113,27.22087378640777,1,1
2016,04,005,All,All,37.20667856611632,49.911423471664435,1,1
2016,04,005,race-ethnicity,No Predominant Racial Group,47.23134328358209,64.07109190887667,3,3
2016,04,005,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,005,race-ethnicity,Predominantly White,32.63643108885179,36.15711370803191,3,3
2016,04,007,All,All,7.808675112733519,13.441056474124974,1,1
2016,04,007,race-ethnicity,No Predominant Racial Group,8,0,2,2
2016,04,007,race-ethnicity,Predominantly People of Color,5,0,2,2
2016,04,007,race-ethnicity,Predominantly White,7.992895204262878,13.064831261101244,2,2
2016,04,009,All,All,19.652631578947368,26.549473684210525,1,1
2016,04,009,race-ethnicity,No Predominant Racial Group,16.496677740863788,31.093023255813954,3,3
2016,04,009,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,009,race-ethnicity,Predominantly White,22.642448512585812,20.565217391304348,3,3
2016,04,011,All,All,28.205980066445182,52.411960132890364,1,1
2016,04,011,race-ethnicity,No Predominant Racial Group,30,46,1,1
2016,04,011,race-ethnicity,Predominantly People of Color,12,31,1,1
2016,04,011,race-ethnicity,Predominantly White,30,60,1,1
2016,04,012,All,All,9.73545966228893,26.73827392120075,1,1
2016,04,012,race-ethnicity,No Predominant Racial Group,9,47,3,3
2016,04,012,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,012,race-ethnicity,Predominantly White,10.456060606060607,20.576515151515153,3,3
2016,04,013,All,All,62.06207426195598,69.90610591111988,1,1
2016,04,013,race-ethnicity,No Predominant Racial Group,67.56535147277181,74.25313146439585,1,1
2016,04,013,race-ethnicity,Predominantly People of Color,64.5607539039547,75.0923327576076,1,1
2016,04,013,race-ethnicity,Predominantly White,57.38945902459471,63.81793290877378,1,1
2016,04,015,All,All,12.832976445396145,23.79148098848313,1,1
2016,04,015,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,04,015,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,015,race-ethnicity,Predominantly White,12.872157273308904,23.860466468911767,2,2
2016,04,017,All,All,4.409050664043286,17.567535661583864,1,1
2016,04,017,race-ethnicity,No Predominant Racial Group,2.588235294117647,0,3,3
2016,04,017,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,017,race-ethnicity,Predominantly White,4.915930464519806,12.159304645198063,3,3
2016,04,019,All,All,41.238358613643506,55.77208425023578,1,1
2016,04,019,race-ethnicity,No Predominant Racial Group,48.38542177538009,63.26600049043649,2,2
2016,04,019,race-ethnicity,Predominantly People of Color,40.273445829197456,59.91279732362781,2,2
2016,04,019,race-ethnicity,Predominantly White,37.125502855723866,47.83764589024087,2,2
2016,04,021,All,All,39.0212100983129,42.73755916980216,1,1
2016,04,021,race-ethnicity,No Predominant Racial Group,37.65394763547798,33.46620661660239,2,2
2016,04,021,race-ethnicity,Predominantly People of Color,39.62724117987276,40.35858877964141,2,2
2016,04,021,race-ethnicity,Predominantly White,40.911475409836065,48.00251756440281,2,2
2016,04,023,All,All,8.201913133402275,2.420630816959669,1,1
2016,04,023,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,04,023,race-ethnicity,Predominantly People of Color,8.860346889952153,2.79994019138756,1,1
2016,04,023,race-ethnicity,Predominantly White,4,0,1,1
2016,04,025,All,All,20.382379654859218,26.621349012859124,1,1
2016,04,025,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,04,025,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,04,025,race-ethnicity,Predominantly White,20.382379654859218,26.621349012859124,1,1
2016,04,027,All,All,23.070962972918487,35.41630266783146,1,1
2016,04,027,race-ethnicity,No Predominant Racial Group,30.02413793103448,42.92327586206896,2,2
2016,04,027,race-ethnicity,Predominantly People of Color,21.491179487179487,30.08174358974359,2,2
2016,04,027,race-ethnicity,Predominantly White,22.81181074350765,47.72358591248666,2,2
2016,05,001,All,All,3.8064859117490695,8.73365231259968,1,1
2016,05,001,race-ethnicity,No Predominant Racial Group,3.659340659340659,4.087912087912088,1,1
2016,05,001,race-ethnicity,Predominantly People of Color,6,19,1,1
2016,05,001,race-ethnicity,Predominantly White,3.2170790103751,6.8371907422186755,1,1
2016,05,003,All,All,2.562529719448407,11.534950071326676,1,1
2016,05,003,race-ethnicity,No Predominant Racial Group,1.6040462427745665,24.106936416184972,1,1
2016,05,003,race-ethnicity,Predominantly People of Color,2.878243512974052,6.966067864271457,1,1
2016,05,003,race-ethnicity,Predominantly White,2,21.444881889763778,1,1
2016,05,005,All,All,5.70939226519337,13.080939226519337,1,1
2016,05,005,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,005,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,005,race-ethnicity,Predominantly White,5.70939226519337,13.080939226519337,1,1
2016,05,007,All,All,28.08653304808017,44.318320009008,1,1
2016,05,007,race-ethnicity,No Predominant Racial Group,35.74856674856675,56.23996723996724,1,1
2016,05,007,race-ethnicity,Predominantly People of Color,22,53,1,1
2016,05,007,race-ethnicity,Predominantly White,27.71763085399449,43.0976709241172,1,1
2016,05,009,All,All,4.798123584600453,1.1035263668715627,1,1
2016,05,009,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,009,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,009,race-ethnicity,Predominantly White,4.798123584600453,1.1035263668715627,3,3
2016,05,011,All,All,1.26410998552822,2.3769898697539795,1,1
2016,05,011,race-ethnicity,No Predominant Racial Group,1.26410998552822,2.3769898697539795,1,1
2016,05,011,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,011,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,05,013,All,All,0,9.194244604316546,1,1
2016,05,013,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,05,013,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,013,race-ethnicity,Predominantly White,0,18,1,1
2016,05,015,All,All,4.320866978325542,6.91457713557161,1,1
2016,05,015,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,015,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,015,race-ethnicity,Predominantly White,4.320866978325542,6.91457713557161,2,2
2016,05,017,All,All,0,0,1,1
2016,05,017,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,017,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,05,017,race-ethnicity,Predominantly White,0,0,1,1
2016,05,019,All,All,3.0245398773006134,4.428680981595092,1,1
2016,05,019,race-ethnicity,No Predominant Racial Group,3.3425022182786157,2.7684117125110914,1,1
2016,05,019,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,019,race-ethnicity,Predominantly White,1,15,1,1
2016,05,021,All,All,0.806054386865059,1.0364289379168805,1,1
2016,05,021,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,021,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,021,race-ethnicity,Predominantly White,0.806054386865059,1.0364289379168805,1,1
2016,05,023,All,All,7.573147799924784,12.690485144791275,1,1
2016,05,023,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,023,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,023,race-ethnicity,Predominantly White,7.573147799924784,12.690485144791275,1,1
2016,05,025,All,All,2,10.155844155844155,1,1
2016,05,025,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,025,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,025,race-ethnicity,Predominantly White,2,10.155844155844155,1,1
2016,05,027,All,All,3.6193363114231016,8.877153797064455,1,1
2016,05,027,race-ethnicity,No Predominant Racial Group,3.176470588235294,9.470588235294118,2,2
2016,05,027,race-ethnicity,Predominantly People of Color,4.572815533980583,0,2,2
2016,05,027,race-ethnicity,Predominantly White,2,29,2,2
2016,05,029,All,All,3.7868233319345364,4.400755350398657,1,1
2016,05,029,race-ethnicity,No Predominant Racial Group,4.566380133715377,0,1,1
2016,05,029,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,029,race-ethnicity,Predominantly White,3.1758982035928143,7.849550898203593,1,1
2016,05,031,All,All,19.838290788013317,14.793340732519423,1,1
2016,05,031,race-ethnicity,No Predominant Racial Group,23.805258833196383,16.767050123253902,1,1
2016,05,031,race-ethnicity,Predominantly People of Color,32,44,1,1
2016,05,031,race-ethnicity,Predominantly White,15.691593886462883,8.179949053857351,1,1
2016,05,033,All,All,6.63868681216191,19.862152583473232,1,1
2016,05,033,race-ethnicity,No Predominant Racial Group,6,16.865248226950353,1,1
2016,05,033,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,033,race-ethnicity,Predominantly White,6.7353951890034365,20.31593642611684,1,1
2016,05,035,All,All,28.507884972170686,25.188930117501545,1,1
2016,05,035,race-ethnicity,No Predominant Racial Group,19.09090909090909,27.818181818181817,2,2
2016,05,035,race-ethnicity,Predominantly People of Color,28.93965349425735,25.560638504963986,2,2
2016,05,035,race-ethnicity,Predominantly White,34.34491634491634,24.07979407979408,2,2
2016,05,037,All,All,6.240677966101695,4.353107344632768,1,1
2016,05,037,race-ethnicity,No Predominant Racial Group,8.031746031746032,0,2,2
2016,05,037,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,037,race-ethnicity,Predominantly White,4.189090909090909,9.33939393939394,2,2
2016,05,039,All,All,2.377237851662404,6.723785166240409,1,1
2016,05,039,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,039,race-ethnicity,Predominantly People of Color,2.8347529812606473,2.3134582623509368,2,2
2016,05,039,race-ethnicity,Predominantly White,1,20,2,2
2016,05,041,All,All,0,0,1,1
2016,05,041,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,05,041,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,05,041,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,05,043,All,All,1.234375,5.736607142857143,1,1
2016,05,043,race-ethnicity,No Predominant Racial Group,1.3658536585365855,6.156794425087108,1,1
2016,05,043,race-ethnicity,Predominantly People of Color,1,0,1,1
2016,05,043,race-ethnicity,Predominantly White,1,11,1,1
2016,05,045,All,All,30.93420938877842,24.411515518284777,1,1
2016,05,045,race-ethnicity,No Predominant Racial Group,42.75478260869565,26.41391304347826,1,1
2016,05,045,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,045,race-ethnicity,Predominantly White,27.024390243902438,23.749194661757937,1,1
2016,05,047,All,All,4.56805074971165,3.378892733564014,1,1
2016,05,047,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,047,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,047,race-ethnicity,Predominantly White,4.56805074971165,3.378892733564014,1,1
2016,05,049,All,All,2,0,1,1
2016,05,049,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,049,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,049,race-ethnicity,Predominantly White,2,0,1,1
2016,05,051,All,All,14.63551401869159,15.574314139282484,1,1
2016,05,051,race-ethnicity,No Predominant Racial Group,22.178254051228436,29.072138003136434,1,1
2016,05,051,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,051,race-ethnicity,Predominantly White,12.840383179895497,12.361905946752923,1,1
2016,05,053,All,All,20.213231273920176,23.91689447785675,1,1
2016,05,053,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,053,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,053,race-ethnicity,Predominantly White,20.213231273920176,23.91689447785675,2,2
2016,05,055,All,All,12.646875,12.770432692307692,1,1
2016,05,055,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,055,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,055,race-ethnicity,Predominantly White,12.646875,12.770432692307692,1,1
2016,05,057,All,All,1.0668437361664453,3.737051792828685,1,1
2016,05,057,race-ethnicity,No Predominant Racial Group,0.611764705882353,16.55294117647059,1,1
2016,05,057,race-ethnicity,Predominantly People of Color,1.5552260934025204,0,1,1
2016,05,057,race-ethnicity,Predominantly White,0,0,1,1
2016,05,059,All,All,10.580283547642598,14.34817012858556,1,1
2016,05,059,race-ethnicity,No Predominant Racial Group,12.8,0,2,2
2016,05,059,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,059,race-ethnicity,Predominantly White,8.101884159106769,30.368457780879275,2,2
2016,05,061,All,All,2.5055350553505535,2.1719557195571957,1,1
2016,05,061,race-ethnicity,No Predominant Racial Group,4,0,1,1
2016,05,061,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,061,race-ethnicity,Predominantly White,1,4.36,1,1
2016,05,063,All,All,3.74435382685069,8.030112923462987,1,1
2016,05,063,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,063,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,063,race-ethnicity,Predominantly White,3.74435382685069,8.030112923462987,1,1
2016,05,065,All,All,1.9034175334323922,0.8692421991084696,1,1
2016,05,065,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,065,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,065,race-ethnicity,Predominantly White,1.9034175334323922,0.8692421991084696,1,1
2016,05,067,All,All,0.27442094662638467,3.5750251762336354,1,1
2016,05,067,race-ethnicity,No Predominant Racial Group,0.545,0,1,1
2016,05,067,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,067,race-ethnicity,Predominantly White,0,7.200811359026369,1,1
2016,05,069,All,All,7.406098041792614,11.802602181627021,1,1
2016,05,069,race-ethnicity,No Predominant Racial Group,3.3333333333333335,10.944444444444445,1,1
2016,05,069,race-ethnicity,Predominantly People of Color,9.776489729509864,13.052674394956274,1,1
2016,05,069,race-ethnicity,Predominantly White,2.729020979020979,7.590909090909091,1,1
2016,05,071,All,All,1.370503597122302,1.6348920863309353,1,1
2016,05,071,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,071,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,071,race-ethnicity,Predominantly White,1.370503597122302,1.6348920863309353,1,1
2016,05,073,All,All,0,3.8329853862212944,1,1
2016,05,073,race-ethnicity,No Predominant Racial Group,0,9,1,1
2016,05,073,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,05,073,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,05,075,All,All,0.7798259088581669,0,1,1
2016,05,075,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,075,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,075,race-ethnicity,Predominantly White,0.7798259088581669,0,1,1
2016,05,077,All,All,0,0,1,1
2016,05,077,race-ethnicity,No Predominant Racial Group,0,0,1,1
2016,05,077,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,05,077,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,05,079,All,All,3.4970703125,20.126953125,1,1
2016,05,079,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,079,race-ethnicity,Predominantly People of Color,4,13,1,1
2016,05,079,race-ethnicity,Predominantly White,3.307795698924731,22.809139784946236,1,1
2016,05,081,All,All,6.676842889054356,10.472077438570365,1,1
2016,05,081,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,081,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,081,race-ethnicity,Predominantly White,6.676842889054356,10.472077438570365,2,2
2016,05,083,All,All,2.286540483701367,0,1,1
2016,05,083,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,083,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,083,race-ethnicity,Predominantly White,2.286540483701367,0,3,3
2016,05,085,All,All,21.926447574334897,10.393670665971136,1,1
2016,05,085,race-ethnicity,No Predominant Racial Group,20.255621301775147,11.768047337278107,1,1
2016,05,085,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,085,race-ethnicity,Predominantly White,22.214227476559316,10.15695067264574,1,1
2016,05,087,All,All,20.509585376727596,28.83816317432011,1,1
2016,05,087,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,087,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,087,race-ethnicity,Predominantly White,20.509585376727596,28.83816317432011,2,2
2016,05,089,All,All,1,3.2403331350386675,1,1
2016,05,089,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,05,089,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,05,089,race-ethnicity,Predominantly White,1,3.2403331350386675,1,1
2016,05,091,All,All,13.698388829215897,23.504189044038668,1,1
2016,05,091,race-ethnicity,No Predominant Racial Group,17.345221764974852,22.588020118884316,1,1
2016,05,091,race-ethnicity,Predominantly People of Color,20.02469135802469,23.34567901234568,1,1
2016,05,091,race-ethnicity,Predominantly White,7.0637362637362635,24.661538461538463,1,1
2016,05,093,All,All,2.432065217391304,1.7255434782608696,1,1
2016,05,093,race-ethnicity,No Predominant Racial Group,1.6953210010881392,0,1,1
2016,05,093,race-ethnicity,Predominantly People of Color,3.07075873827792,0,1,1
2016,05,093,race-ethnicity,Predominantly White,1.89137590520079,5.43449637919684,1,1
2016,05,095,All,All,0.48957388939256574,0,1,1
