year,state,place,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2015,06,54652,race-ethnicity,All,0.23260364998576769,1
2015,06,54652,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,54652,race-ethnicity,Majority White-NH Tracts,0.23248486891524753,1
2015,06,54652,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24,1
2015,06,55156,race-ethnicity,All,0.2922659992952657,1
2015,06,55156,race-ethnicity,Majority Non-White Tracts,0.27476451000300134,1
2015,06,55156,race-ethnicity,Majority White-NH Tracts,0.31132622702618196,2
2015,06,55156,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2958698289587513,1
2015,06,56000,race-ethnicity,All,0.21959415442141494,1
2015,06,56000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,56000,race-ethnicity,Majority White-NH Tracts,0.23939043545808059,1
2015,06,56000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20335481115894402,1
2015,06,56700,race-ethnicity,All,0.3136585194095628,1
2015,06,56700,race-ethnicity,Majority Non-White Tracts,0.3169772403830874,1
2015,06,56700,race-ethnicity,Majority White-NH Tracts,0.3473809367496307,2
2015,06,56700,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3062205911246379,1
2015,06,57456,race-ethnicity,All,0.20594315235200175,1
2015,06,57456,race-ethnicity,Majority Non-White Tracts,0.20370609669855472,1
2015,06,57456,race-ethnicity,Majority White-NH Tracts,NA,NA
2015,06,57456,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20696120882674438,1
2015,06,57792,race-ethnicity,All,0.21273431264261417,1
2015,06,57792,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,57792,race-ethnicity,Majority White-NH Tracts,0.21595806971588655,1
2015,06,57792,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1955606796116505,1
2015,06,58072,race-ethnicity,All,0.2571722872940102,1
2015,06,58072,race-ethnicity,Majority Non-White Tracts,0.24799614825201585,1
2015,06,58072,race-ethnicity,Majority White-NH Tracts,0.2528564925474065,1
2015,06,58072,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2697415346148041,1
2015,06,59444,race-ethnicity,All,0.23613052303193596,1
2015,06,59444,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,59444,race-ethnicity,Majority White-NH Tracts,0.23388668742423432,1
2015,06,59444,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24050988812263568,1
2015,06,59451,race-ethnicity,All,0.2925865394169202,1
2015,06,59451,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,59451,race-ethnicity,Majority White-NH Tracts,0.2982605897263421,1
2015,06,59451,race-ethnicity,Mixed Race and Ethnicity Tracts,0.28544839923330234,1
2015,06,59920,race-ethnicity,All,0.3050898633613768,1
2015,06,59920,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,59920,race-ethnicity,Majority White-NH Tracts,0.3050898633613768,1
2015,06,59920,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,60102,race-ethnicity,All,0.18973472856046214,1
2015,06,60102,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,60102,race-ethnicity,Majority White-NH Tracts,0.19843955059302035,1
2015,06,60102,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18190540418923196,1
2015,06,60466,race-ethnicity,All,0.29148999673878784,1
2015,06,60466,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,60466,race-ethnicity,Majority White-NH Tracts,0.2867477804498052,1
2015,06,60466,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2967862833244794,1
2015,06,60620,race-ethnicity,All,0.1878638772317338,1
2015,06,60620,race-ethnicity,Majority Non-White Tracts,0.1822825800372359,1
2015,06,60620,race-ethnicity,Majority White-NH Tracts,0.19642901317869965,1
2015,06,60620,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18884219644849315,1
2015,06,62000,race-ethnicity,All,0.2875103544946223,1
2015,06,62000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,62000,race-ethnicity,Majority White-NH Tracts,0.2913219337113035,1
2015,06,62000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27229156684576505,1
2015,06,62938,race-ethnicity,All,0.2572666875437927,1
2015,06,62938,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,62938,race-ethnicity,Majority White-NH Tracts,0.2572666875437927,1
2015,06,62938,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,64000,race-ethnicity,All,0.22815679919248671,1
2015,06,64000,race-ethnicity,Majority Non-White Tracts,0.23648763232973663,1
2015,06,64000,race-ethnicity,Majority White-NH Tracts,0.21467115148776664,1
2015,06,64000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23363145129268795,1
2015,06,64224,race-ethnicity,All,0.2785805196813412,1
2015,06,64224,race-ethnicity,Majority Non-White Tracts,0.38,1
2015,06,64224,race-ethnicity,Majority White-NH Tracts,0.2776207686995548,1
2015,06,64224,race-ethnicity,Mixed Race and Ethnicity Tracts,0.28957204433497535,1
2015,06,65000,race-ethnicity,All,0.27062179969013433,1
2015,06,65000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,65000,race-ethnicity,Majority White-NH Tracts,0.28845217075515694,1
2015,06,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25872232270116907,1
2015,06,65042,race-ethnicity,All,0.23030568124096187,1
2015,06,65042,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,65042,race-ethnicity,Majority White-NH Tracts,0.23030568124096187,1
2015,06,65042,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,66000,race-ethnicity,All,0.2252759075099317,1
2015,06,66000,race-ethnicity,Majority Non-White Tracts,0.23304247550926377,1
2015,06,66000,race-ethnicity,Majority White-NH Tracts,0.2224028839878539,1
2015,06,66000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2312436110069433,1
2015,06,67000,race-ethnicity,All,0.12889630810077926,1
2015,06,67000,race-ethnicity,Majority Non-White Tracts,0.14157852486134087,1
2015,06,67000,race-ethnicity,Majority White-NH Tracts,0.12175195665261891,1
2015,06,67000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.12778572730279367,1
2015,06,68000,race-ethnicity,All,0.17750472389714197,1
2015,06,68000,race-ethnicity,Majority Non-White Tracts,0.1777746510907869,1
2015,06,68000,race-ethnicity,Majority White-NH Tracts,0.18573806234782797,1
2015,06,68000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17212454528768806,1
2015,06,68084,race-ethnicity,All,0.18602949462593002,1
2015,06,68084,race-ethnicity,Majority Non-White Tracts,0.18960030329902597,1
2015,06,68084,race-ethnicity,Majority White-NH Tracts,0.19,1
2015,06,68084,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18441041835488153,1
2015,06,68196,race-ethnicity,All,0.25630504589168795,1
2015,06,68196,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,68196,race-ethnicity,Majority White-NH Tracts,0.25630504589168795,1
2015,06,68196,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,68252,race-ethnicity,All,0.18339684441239282,1
2015,06,68252,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,68252,race-ethnicity,Majority White-NH Tracts,0.18428480561108568,1
2015,06,68252,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18182210654185385,1
2015,06,68378,race-ethnicity,All,0.21368124963001967,1
2015,06,68378,race-ethnicity,Majority Non-White Tracts,0.23,1
2015,06,68378,race-ethnicity,Majority White-NH Tracts,0.21363855010499666,1
2015,06,68378,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2082630501963323,1
2015,06,69000,race-ethnicity,All,0.23048782268584794,1
2015,06,69000,race-ethnicity,Majority Non-White Tracts,0.23382055756628975,1
2015,06,69000,race-ethnicity,Majority White-NH Tracts,0.2299144525057506,1
2015,06,69000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2296572398125637,1
2015,06,69070,race-ethnicity,All,0.23613956141109105,1
2015,06,69070,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,69070,race-ethnicity,Majority White-NH Tracts,0.2370948417995694,1
2015,06,69070,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22380530973451326,1
2015,06,69084,race-ethnicity,All,0.1664096235757812,1
2015,06,69084,race-ethnicity,Majority Non-White Tracts,0.15923237706032878,1
2015,06,69084,race-ethnicity,Majority White-NH Tracts,0.1684541619367617,1
2015,06,69084,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16938808035472236,1
2015,06,69088,race-ethnicity,All,0.27462562307646937,1
2015,06,69088,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,69088,race-ethnicity,Majority White-NH Tracts,0.27454295400620193,1
2015,06,69088,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27808976745527486,2
2015,06,69196,race-ethnicity,All,0.26340943023059266,1
2015,06,69196,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,69196,race-ethnicity,Majority White-NH Tracts,0.26340943023059266,1
2015,06,69196,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,70000,race-ethnicity,All,0.1996864290610007,1
2015,06,70000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,70000,race-ethnicity,Majority White-NH Tracts,0.1996864290610007,1
2015,06,70000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,70098,race-ethnicity,All,0.24105781468374987,1
2015,06,70098,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,70098,race-ethnicity,Majority White-NH Tracts,0.241229983686031,1
2015,06,70098,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23995990314744092,1
2015,06,72016,race-ethnicity,All,0.2397099187189064,1
2015,06,72016,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,72016,race-ethnicity,Majority White-NH Tracts,0.2397099187189064,1
2015,06,72016,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,73080,race-ethnicity,All,0.23386956150098298,1
2015,06,73080,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,73080,race-ethnicity,Majority White-NH Tracts,0.23716312056737587,1
2015,06,73080,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23317209591382254,1
2015,06,75000,race-ethnicity,All,0.29082285005405456,1
2015,06,75000,race-ethnicity,Majority Non-White Tracts,0.29422768878718536,1
2015,06,75000,race-ethnicity,Majority White-NH Tracts,0.2972772520229983,1
2015,06,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2888498176056338,1
2015,06,77000,race-ethnicity,All,0.16848605063472952,1
2015,06,77000,race-ethnicity,Majority Non-White Tracts,0.16014191319176913,1
2015,06,77000,race-ethnicity,Majority White-NH Tracts,0.16992538257240422,1
2015,06,77000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17066000948627044,1
2015,06,78120,race-ethnicity,All,0.3258115045012451,1
2015,06,78120,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,78120,race-ethnicity,Majority White-NH Tracts,0.3286368649964879,1
2015,06,78120,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2984387988144317,1
2015,06,78582,race-ethnicity,All,0.24328909430219314,1
2015,06,78582,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,78582,race-ethnicity,Majority White-NH Tracts,0.24481942987044691,1
2015,06,78582,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22000000000000003,1
2015,06,80000,race-ethnicity,All,0.24458945049388736,1
2015,06,80000,race-ethnicity,Majority Non-White Tracts,0.2426149068322981,1
2015,06,80000,race-ethnicity,Majority White-NH Tracts,0.2567347534286548,1
2015,06,80000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24032899915850048,1
2015,06,80238,race-ethnicity,All,0.3170465691197322,1
2015,06,80238,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,80238,race-ethnicity,Majority White-NH Tracts,0.30613947095180416,1
2015,06,80238,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3279443775079218,1
2015,06,80854,race-ethnicity,All,0.2367172668099787,1
2015,06,80854,race-ethnicity,Majority Non-White Tracts,0.21,1
2015,06,80854,race-ethnicity,Majority White-NH Tracts,0.26182252403139594,2
2015,06,80854,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22670170240325346,1
2015,06,81344,race-ethnicity,All,0.28117251570003693,1
2015,06,81344,race-ethnicity,Majority Non-White Tracts,0.24,1
2015,06,81344,race-ethnicity,Majority White-NH Tracts,0.3146847074692295,1
2015,06,81344,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25669319509345795,1
2015,06,81554,race-ethnicity,All,0.2443504156432112,1
2015,06,81554,race-ethnicity,Majority Non-White Tracts,NA,1
2015,06,81554,race-ethnicity,Majority White-NH Tracts,0.2428305981156035,1
2015,06,81554,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25184592373904097,1
2015,06,81666,race-ethnicity,All,0.23308336747777925,1
2015,06,81666,race-ethnicity,Majority Non-White Tracts,0.24012560081936213,1
2015,06,81666,race-ethnicity,Majority White-NH Tracts,0.23396842861721687,1
2015,06,81666,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23038286313404077,1
2015,06,82590,race-ethnicity,All,0.30155813847713187,1
2015,06,82590,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,82590,race-ethnicity,Majority White-NH Tracts,0.3008324370449545,1
2015,06,82590,race-ethnicity,Mixed Race and Ethnicity Tracts,0.30292348382038103,1
2015,06,82954,race-ethnicity,All,0.3683483202269362,1
2015,06,82954,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,82954,race-ethnicity,Majority White-NH Tracts,0.3683483202269362,1
2015,06,82954,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,82996,race-ethnicity,All,0.24964547168297097,1
2015,06,82996,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,82996,race-ethnicity,Majority White-NH Tracts,0.24964547168297097,1
2015,06,82996,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,84200,race-ethnicity,All,0.2638232418564343,1
2015,06,84200,race-ethnicity,Majority Non-White Tracts,0.257551947804338,1
2015,06,84200,race-ethnicity,Majority White-NH Tracts,0.2796619654403146,1
2015,06,84200,race-ethnicity,Mixed Race and Ethnicity Tracts,0.266354410985882,1
2015,06,84550,race-ethnicity,All,0.24820754829901967,1
2015,06,84550,race-ethnicity,Majority Non-White Tracts,0.241214463809051,1
2015,06,84550,race-ethnicity,Majority White-NH Tracts,0.2521484973090813,1
2015,06,84550,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2621064094241505,1
2015,06,85292,race-ethnicity,All,0.2608480256731917,1
2015,06,85292,race-ethnicity,Majority Non-White Tracts,0.27,1
2015,06,85292,race-ethnicity,Majority White-NH Tracts,0.27524949128490017,1
2015,06,85292,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24760085813456703,1
2015,08,03455,race-ethnicity,All,0.22506774685685135,1
2015,08,03455,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,03455,race-ethnicity,Majority White-NH Tracts,0.22506774685685135,1
2015,08,03455,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,04000,race-ethnicity,All,0.20358676078718546,1
2015,08,04000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,04000,race-ethnicity,Majority White-NH Tracts,0.2136159324599934,1
2015,08,04000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19057203372347714,1
2015,08,07850,race-ethnicity,All,0.1827583001438685,1
2015,08,07850,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,07850,race-ethnicity,Majority White-NH Tracts,0.1827583001438685,1
2015,08,07850,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,12815,race-ethnicity,All,0.22312966077817245,1
2015,08,12815,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,12815,race-ethnicity,Majority White-NH Tracts,0.22312966077817245,1
2015,08,12815,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,16000,race-ethnicity,All,0.23325921746053405,1
2015,08,16000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,16000,race-ethnicity,Majority White-NH Tracts,0.23529444618886008,1
2015,08,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21773560598553168,1
2015,08,20000,race-ethnicity,All,0.19051763084900014,1
2015,08,20000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,20000,race-ethnicity,Majority White-NH Tracts,0.18924097105615165,1
2015,08,20000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20104202976270277,1
2015,08,27425,race-ethnicity,All,0.23599027609193,1
2015,08,27425,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,27425,race-ethnicity,Majority White-NH Tracts,0.23599027609193,1
2015,08,27425,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,32155,race-ethnicity,All,0.24586722448077383,1
2015,08,32155,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,32155,race-ethnicity,Majority White-NH Tracts,0.24645581393817412,1
2015,08,32155,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23,1
2015,08,43000,race-ethnicity,All,0.2077341488944954,1
2015,08,43000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,43000,race-ethnicity,Majority White-NH Tracts,0.2077341488944954,1
2015,08,43000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,45970,race-ethnicity,All,0.20696946145680575,1
2015,08,45970,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,45970,race-ethnicity,Majority White-NH Tracts,0.20696946145680575,1
2015,08,45970,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,46465,race-ethnicity,All,0.2486595856676801,1
2015,08,46465,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,46465,race-ethnicity,Majority White-NH Tracts,0.2486595856676801,1
2015,08,46465,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,62000,race-ethnicity,All,0.2960441070728579,1
2015,08,62000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,62000,race-ethnicity,Majority White-NH Tracts,0.2970342747060615,1
2015,08,62000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.285092457678664,1
2015,08,77290,race-ethnicity,All,0.224648180781806,1
2015,08,77290,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,77290,race-ethnicity,Majority White-NH Tracts,0.224648180781806,1
2015,08,77290,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,08,83835,race-ethnicity,All,0.2188189037881937,1
2015,08,83835,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,08,83835,race-ethnicity,Majority White-NH Tracts,0.2188189037881937,1
2015,08,83835,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,09,08000,race-ethnicity,All,0.15945619155399368,1
2015,09,08000,race-ethnicity,Majority Non-White Tracts,0.15561617611868866,1
2015,09,08000,race-ethnicity,Majority White-NH Tracts,0.16900393419170245,1
2015,09,08000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.15800470253718285,1
2015,09,18430,race-ethnicity,All,0.18165916799335505,1
2015,09,18430,race-ethnicity,Majority Non-White Tracts,0.16,1
2015,09,18430,race-ethnicity,Majority White-NH Tracts,0.19184627530592682,1
2015,09,18430,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1665568315981539,1
2015,09,37000,race-ethnicity,All,0.14199496010079798,1
2015,09,37000,race-ethnicity,Majority Non-White Tracts,0.14121714221523254,1
2015,09,37000,race-ethnicity,Majority White-NH Tracts,0.1249789536981359,1
2015,09,37000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1436302964457551,1
2015,09,52000,race-ethnicity,All,0.1818794076872074,1
2015,09,52000,race-ethnicity,Majority Non-White Tracts,0.1809920677457391,1
2015,09,52000,race-ethnicity,Majority White-NH Tracts,0.1867816998619602,1
2015,09,52000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18029803061370464,1
2015,09,55990,race-ethnicity,All,0.17766118873949086,1
2015,09,55990,race-ethnicity,Majority Non-White Tracts,0.16,1
2015,09,55990,race-ethnicity,Majority White-NH Tracts,0.17933694996986135,1
