year,state,county,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2015,04,013,race-ethnicity,Majority White-NH Tracts,26.689051332664896,1
2015,04,013,race-ethnicity,Mixed Race and Ethnicity Tracts,23.539422707396366,1
2015,04,015,race-ethnicity,All,35.38302899841647,1
2015,04,015,race-ethnicity,Majority Non-White Tracts,43,1
2015,04,015,race-ethnicity,Majority White-NH Tracts,35.35769078000099,1
2015,04,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,04,017,race-ethnicity,All,42.6369363298075,1
2015,04,017,race-ethnicity,Majority Non-White Tracts,45.04362030905077,1
2015,04,017,race-ethnicity,Majority White-NH Tracts,41.79773653722377,1
2015,04,017,race-ethnicity,Mixed Race and Ethnicity Tracts,39.84615384615385,1
2015,04,019,race-ethnicity,All,28.594572676552257,1
2015,04,019,race-ethnicity,Majority Non-White Tracts,34.59345794392523,1
2015,04,019,race-ethnicity,Majority White-NH Tracts,28.595944918612613,1
2015,04,019,race-ethnicity,Mixed Race and Ethnicity Tracts,27.319876176963756,1
2015,04,021,race-ethnicity,All,30.45715875516266,1
2015,04,021,race-ethnicity,Majority Non-White Tracts,33.287730301842416,1
2015,04,021,race-ethnicity,Majority White-NH Tracts,30.430142797247637,1
2015,04,021,race-ethnicity,Mixed Race and Ethnicity Tracts,29.302318755503375,1
2015,04,023,race-ethnicity,All,38.24903965101895,1
2015,04,023,race-ethnicity,Majority Non-White Tracts,NA,1
2015,04,023,race-ethnicity,Majority White-NH Tracts,38.24903965101895,1
2015,04,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,04,025,race-ethnicity,All,31.67202903260752,1
2015,04,025,race-ethnicity,Majority Non-White Tracts,NA,1
2015,04,025,race-ethnicity,Majority White-NH Tracts,31.67202903260752,1
2015,04,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,04,027,race-ethnicity,All,34.58207222639052,1
2015,04,027,race-ethnicity,Majority Non-White Tracts,NA,1
2015,04,027,race-ethnicity,Majority White-NH Tracts,34.6646342434132,1
2015,04,027,race-ethnicity,Mixed Race and Ethnicity Tracts,33.91922290388548,1
2015,05,001,race-ethnicity,All,39.07193594214129,1
2015,05,001,race-ethnicity,Majority Non-White Tracts,37,1
2015,05,001,race-ethnicity,Majority White-NH Tracts,39.414296463506396,1
2015,05,001,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,003,race-ethnicity,All,42.73543893358953,1
2015,05,003,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,003,race-ethnicity,Majority White-NH Tracts,42.73543893358953,1
2015,05,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,005,race-ethnicity,All,38.05598987007267,1
2015,05,005,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,005,race-ethnicity,Majority White-NH Tracts,38.05598987007267,1
2015,05,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,007,race-ethnicity,All,29.804155480331506,1
2015,05,007,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,007,race-ethnicity,Majority White-NH Tracts,29.804155480331506,1
2015,05,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,009,race-ethnicity,All,37.626495555109955,1
2015,05,009,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,009,race-ethnicity,Majority White-NH Tracts,37.626495555109955,1
2015,05,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,011,race-ethnicity,All,43.13549369290996,1
2015,05,011,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,011,race-ethnicity,Majority White-NH Tracts,44,1
2015,05,011,race-ethnicity,Mixed Race and Ethnicity Tracts,42.87425658453696,1
2015,05,013,race-ethnicity,All,48,1
2015,05,013,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,013,race-ethnicity,Majority White-NH Tracts,48,1
2015,05,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,015,race-ethnicity,All,40.74337250614922,1
2015,05,015,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,015,race-ethnicity,Majority White-NH Tracts,40.74337250614922,1
2015,05,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,017,race-ethnicity,All,46.622424108132066,1
2015,05,017,race-ethnicity,Majority Non-White Tracts,44.533527696793,1
2015,05,017,race-ethnicity,Majority White-NH Tracts,53,1
2015,05,017,race-ethnicity,Mixed Race and Ethnicity Tracts,44,1
2015,05,019,race-ethnicity,All,39.797027992166804,1
2015,05,019,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,019,race-ethnicity,Majority White-NH Tracts,39.797027992166804,1
2015,05,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,021,race-ethnicity,All,44.67569202843745,1
2015,05,021,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,021,race-ethnicity,Majority White-NH Tracts,44.67569202843745,1
2015,05,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,023,race-ethnicity,All,35.08831347838929,1
2015,05,023,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,023,race-ethnicity,Majority White-NH Tracts,35.08831347838929,1
2015,05,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,025,race-ethnicity,All,41.89622075584883,1
2015,05,025,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,025,race-ethnicity,Majority White-NH Tracts,41.89622075584883,1
2015,05,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,027,race-ethnicity,All,38.7936855267271,1
2015,05,027,race-ethnicity,Majority Non-White Tracts,33,1
2015,05,027,race-ethnicity,Majority White-NH Tracts,39.90775749674055,1
2015,05,027,race-ethnicity,Mixed Race and Ethnicity Tracts,40,1
2015,05,029,race-ethnicity,All,40.30375508251615,1
2015,05,029,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,029,race-ethnicity,Majority White-NH Tracts,40.30375508251615,1
2015,05,029,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,031,race-ethnicity,All,34.199566160520604,1
2015,05,031,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,031,race-ethnicity,Majority White-NH Tracts,34.56657223796034,1
2015,05,031,race-ethnicity,Mixed Race and Ethnicity Tracts,26,1
2015,05,033,race-ethnicity,All,38.84549029557275,1
2015,05,033,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,033,race-ethnicity,Majority White-NH Tracts,38.84549029557275,1
2015,05,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,035,race-ethnicity,All,29.695661652496185,1
2015,05,035,race-ethnicity,Majority Non-White Tracts,28.33378623188406,1
2015,05,035,race-ethnicity,Majority White-NH Tracts,30.373107207752877,1
2015,05,035,race-ethnicity,Mixed Race and Ethnicity Tracts,30.5837890625,1
2015,05,037,race-ethnicity,All,37.74775946805435,1
2015,05,037,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,037,race-ethnicity,Majority White-NH Tracts,39.30355148536967,1
2015,05,037,race-ethnicity,Mixed Race and Ethnicity Tracts,34.89430561245391,1
2015,05,039,race-ethnicity,All,41.50831280788177,1
2015,05,039,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,039,race-ethnicity,Majority White-NH Tracts,47,1
2015,05,039,race-ethnicity,Mixed Race and Ethnicity Tracts,39.958152388472165,1
2015,05,041,race-ethnicity,All,49.71699544764795,1
2015,05,041,race-ethnicity,Majority Non-White Tracts,48,1
2015,05,041,race-ethnicity,Majority White-NH Tracts,53.82871860914359,1
2015,05,041,race-ethnicity,Mixed Race and Ethnicity Tracts,48,1
2015,05,043,race-ethnicity,All,43.02406343997812,1
2015,05,043,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,043,race-ethnicity,Majority White-NH Tracts,43.19096835744951,1
2015,05,043,race-ethnicity,Mixed Race and Ethnicity Tracts,42,1
2015,05,045,race-ethnicity,All,29.869271363762614,1
2015,05,045,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,045,race-ethnicity,Majority White-NH Tracts,29.869271363762614,1
2015,05,045,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,047,race-ethnicity,All,37.98982900943396,1
2015,05,047,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,047,race-ethnicity,Majority White-NH Tracts,37.98982900943396,1
2015,05,047,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,049,race-ethnicity,All,39.505471698113205,1
2015,05,049,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,049,race-ethnicity,Majority White-NH Tracts,39.505471698113205,1
2015,05,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,051,race-ethnicity,All,34.63417721518987,1
2015,05,051,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,051,race-ethnicity,Majority White-NH Tracts,34.77023385866802,1
2015,05,051,race-ethnicity,Mixed Race and Ethnicity Tracts,29,1
2015,05,053,race-ethnicity,All,33.073625892987316,1
2015,05,053,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,053,race-ethnicity,Majority White-NH Tracts,33.073625892987316,1
2015,05,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,055,race-ethnicity,All,35.40486752187987,1
2015,05,055,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,055,race-ethnicity,Majority White-NH Tracts,35.40486752187987,1
2015,05,055,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,057,race-ethnicity,All,45.70931867569986,1
2015,05,057,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,057,race-ethnicity,Majority White-NH Tracts,49.539198084979056,1
2015,05,057,race-ethnicity,Mixed Race and Ethnicity Tracts,42.85293461280964,1
2015,05,059,race-ethnicity,All,36.95912986156888,1
2015,05,059,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,059,race-ethnicity,Majority White-NH Tracts,37.31873209500046,1
2015,05,059,race-ethnicity,Mixed Race and Ethnicity Tracts,34,1
2015,05,061,race-ethnicity,All,42.79164190928897,1
2015,05,061,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,061,race-ethnicity,Majority White-NH Tracts,45.45546995377504,1
2015,05,061,race-ethnicity,Mixed Race and Ethnicity Tracts,38,1
2015,05,063,race-ethnicity,All,41.1716533220958,1
2015,05,063,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,063,race-ethnicity,Majority White-NH Tracts,41.1716533220958,1
2015,05,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,065,race-ethnicity,All,43.217156244368354,1
2015,05,065,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,065,race-ethnicity,Majority White-NH Tracts,43.217156244368354,1
2015,05,065,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,067,race-ethnicity,All,43.46332229058211,1
2015,05,067,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,067,race-ethnicity,Majority White-NH Tracts,43.46332229058211,1
2015,05,067,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,069,race-ethnicity,All,34.96372559479356,1
2015,05,069,race-ethnicity,Majority Non-White Tracts,31.617340708282452,1
2015,05,069,race-ethnicity,Majority White-NH Tracts,37.68854364827732,1
2015,05,069,race-ethnicity,Mixed Race and Ethnicity Tracts,39.356207770270274,1
2015,05,071,race-ethnicity,All,42.95737315794679,1
2015,05,071,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,071,race-ethnicity,Majority White-NH Tracts,42.95737315794679,1
2015,05,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,073,race-ethnicity,All,46.19363957597173,1
2015,05,073,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,073,race-ethnicity,Majority White-NH Tracts,48,1
2015,05,073,race-ethnicity,Mixed Race and Ethnicity Tracts,45,1
2015,05,075,race-ethnicity,All,44.594832735961766,1
2015,05,075,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,075,race-ethnicity,Majority White-NH Tracts,44.594832735961766,1
2015,05,075,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,077,race-ethnicity,All,46.74895977808599,1
2015,05,077,race-ethnicity,Majority Non-White Tracts,41,1
2015,05,077,race-ethnicity,Majority White-NH Tracts,53,1
2015,05,077,race-ethnicity,Mixed Race and Ethnicity Tracts,51.43425925925926,1
2015,05,079,race-ethnicity,All,39.96311881188119,1
2015,05,079,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,079,race-ethnicity,Majority White-NH Tracts,40.180163785259325,1
2015,05,079,race-ethnicity,Mixed Race and Ethnicity Tracts,39,1
2015,05,081,race-ethnicity,All,37.23119405827462,1
2015,05,081,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,081,race-ethnicity,Majority White-NH Tracts,37.23119405827462,1
2015,05,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,083,race-ethnicity,All,42.3305842722732,1
2015,05,083,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,083,race-ethnicity,Majority White-NH Tracts,42.3305842722732,1
2015,05,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,085,race-ethnicity,All,31.374310085298546,1
2015,05,085,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,085,race-ethnicity,Majority White-NH Tracts,31.374310085298546,1
2015,05,085,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,087,race-ethnicity,All,34.01057115809404,1
2015,05,087,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,087,race-ethnicity,Majority White-NH Tracts,34.01057115809404,1
2015,05,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,089,race-ethnicity,All,42.59841814654529,1
2015,05,089,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,089,race-ethnicity,Majority White-NH Tracts,42.59841814654529,1
2015,05,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,091,race-ethnicity,All,33.296462264150946,1
2015,05,091,race-ethnicity,Majority Non-White Tracts,28.19560185185185,1
2015,05,091,race-ethnicity,Majority White-NH Tracts,34.68027266087803,1
2015,05,091,race-ethnicity,Mixed Race and Ethnicity Tracts,29.944871455075535,1
2015,05,093,race-ethnicity,All,40.15074966454699,1
2015,05,093,race-ethnicity,Majority Non-White Tracts,36.93318789200982,1
2015,05,093,race-ethnicity,Majority White-NH Tracts,41.25853125853126,1
2015,05,093,race-ethnicity,Mixed Race and Ethnicity Tracts,40,1
2015,05,095,race-ethnicity,All,50.41498216409037,1
2015,05,095,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,095,race-ethnicity,Majority White-NH Tracts,51,1
2015,05,095,race-ethnicity,Mixed Race and Ethnicity Tracts,50.19869706840391,1
2015,05,097,race-ethnicity,All,44.92189105858171,1
2015,05,097,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,097,race-ethnicity,Majority White-NH Tracts,44.92189105858171,1
2015,05,097,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,099,race-ethnicity,All,47.158122119815665,1
2015,05,099,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,099,race-ethnicity,Majority White-NH Tracts,47.158122119815665,1
2015,05,099,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,101,race-ethnicity,All,42.04471299093655,1
2015,05,101,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,101,race-ethnicity,Majority White-NH Tracts,42.04471299093655,1
2015,05,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,103,race-ethnicity,All,43.84998104624716,1
2015,05,103,race-ethnicity,Majority Non-White Tracts,40,1
2015,05,103,race-ethnicity,Majority White-NH Tracts,46.458053995289,1
2015,05,103,race-ethnicity,Mixed Race and Ethnicity Tracts,41.539864029666255,1
2015,05,105,race-ethnicity,All,33.04263062126332,1
2015,05,105,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,105,race-ethnicity,Majority White-NH Tracts,33.04263062126332,1
2015,05,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,107,race-ethnicity,All,47.97922556853104,1
2015,05,107,race-ethnicity,Majority Non-White Tracts,44.247577766445694,1
2015,05,107,race-ethnicity,Majority White-NH Tracts,54,1
2015,05,107,race-ethnicity,Mixed Race and Ethnicity Tracts,48.42307692307692,1
2015,05,109,race-ethnicity,All,45.756601607347875,1
2015,05,109,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,109,race-ethnicity,Majority White-NH Tracts,45.756601607347875,1
2015,05,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,111,race-ethnicity,All,36.44098643118673,1
2015,05,111,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,111,race-ethnicity,Majority White-NH Tracts,36.44098643118673,1
2015,05,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,113,race-ethnicity,All,44.274554417899125,1
2015,05,113,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,113,race-ethnicity,Majority White-NH Tracts,44.274554417899125,1
2015,05,113,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,115,race-ethnicity,All,38.2558180613822,1
2015,05,115,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,115,race-ethnicity,Majority White-NH Tracts,38.2558180613822,1
2015,05,115,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,117,race-ethnicity,All,40.321745948771564,1
2015,05,117,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,117,race-ethnicity,Majority White-NH Tracts,40.321745948771564,1
2015,05,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,119,race-ethnicity,All,26.665670383817428,1
2015,05,119,race-ethnicity,Majority Non-White Tracts,25.436082853290845,1
2015,05,119,race-ethnicity,Majority White-NH Tracts,27.422913165266106,1
2015,05,119,race-ethnicity,Mixed Race and Ethnicity Tracts,25.94556726596404,1
2015,05,121,race-ethnicity,All,42.6027266530334,1
2015,05,121,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,121,race-ethnicity,Majority White-NH Tracts,42.6027266530334,1
2015,05,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,123,race-ethnicity,All,41.02757158006363,1
2015,05,123,race-ethnicity,Majority Non-White Tracts,39.44145706851691,1
2015,05,123,race-ethnicity,Majority White-NH Tracts,43.914844649021866,1
2015,05,123,race-ethnicity,Mixed Race and Ethnicity Tracts,39,1
2015,05,125,race-ethnicity,All,30.21236908673964,1
2015,05,125,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,125,race-ethnicity,Majority White-NH Tracts,30.21236908673964,1
2015,05,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,127,race-ethnicity,All,41.61085080147966,1
2015,05,127,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,127,race-ethnicity,Majority White-NH Tracts,41.61085080147966,1
2015,05,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,129,race-ethnicity,All,46.49495586380832,1
2015,05,129,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,129,race-ethnicity,Majority White-NH Tracts,46.49495586380832,1
2015,05,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,131,race-ethnicity,All,34.86685895237903,1
2015,05,131,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,131,race-ethnicity,Majority White-NH Tracts,34.905546247742556,1
2015,05,131,race-ethnicity,Mixed Race and Ethnicity Tracts,34.3756906077348,1
2015,05,133,race-ethnicity,All,41.5361316872428,1
2015,05,133,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,133,race-ethnicity,Majority White-NH Tracts,44,1
2015,05,133,race-ethnicity,Mixed Race and Ethnicity Tracts,36,1
2015,05,135,race-ethnicity,All,45.78657850309511,1
2015,05,135,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,135,race-ethnicity,Majority White-NH Tracts,45.78657850309511,1
2015,05,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,137,race-ethnicity,All,49.45040840140023,1
2015,05,137,race-ethnicity,Majority Non-White Tracts,NA,1
2015,05,137,race-ethnicity,Majority White-NH Tracts,49.45040840140023,1
2015,05,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,05,139,race-ethnicity,All,37.12481857764877,1
