year,state,county,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2015,04,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,04,025,race-ethnicity,All,24.19,1
2015,04,025,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,04,025,race-ethnicity,Majority White-NH Tracts,25.74,1
2015,04,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,04,027,race-ethnicity,All,43.7,1
2015,04,027,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,04,027,race-ethnicity,Majority White-NH Tracts,44.43,1
2015,04,027,race-ethnicity,Mixed Race and Ethnicity Tracts,43.83,1
2015,05,001,race-ethnicity,All,49.78,1
2015,05,001,race-ethnicity,Majority Non-White Tracts,24.62,1
2015,05,001,race-ethnicity,Majority White-NH Tracts,52.95,1
2015,05,001,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,003,race-ethnicity,All,54.55,1
2015,05,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,003,race-ethnicity,Majority White-NH Tracts,56.65,1
2015,05,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,005,race-ethnicity,All,47.74,1
2015,05,005,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,005,race-ethnicity,Majority White-NH Tracts,49.84,1
2015,05,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,007,race-ethnicity,All,12.73,1
2015,05,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,007,race-ethnicity,Majority White-NH Tracts,13.69,1
2015,05,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,009,race-ethnicity,All,50.83,1
2015,05,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,009,race-ethnicity,Majority White-NH Tracts,52.82,1
2015,05,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,011,race-ethnicity,All,74.03,1
2015,05,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,011,race-ethnicity,Majority White-NH Tracts,77.36,1
2015,05,011,race-ethnicity,Mixed Race and Ethnicity Tracts,59.57,1
2015,05,013,race-ethnicity,All,74.57,1
2015,05,013,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,013,race-ethnicity,Majority White-NH Tracts,76.49,1
2015,05,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,015,race-ethnicity,All,33.64,1
2015,05,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,015,race-ethnicity,Majority White-NH Tracts,34.97,1
2015,05,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,017,race-ethnicity,All,81.76,1
2015,05,017,race-ethnicity,Majority Non-White Tracts,61.12,1
2015,05,017,race-ethnicity,Majority White-NH Tracts,72.3,1
2015,05,017,race-ethnicity,Mixed Race and Ethnicity Tracts,63.83,1
2015,05,019,race-ethnicity,All,52.67,1
2015,05,019,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,019,race-ethnicity,Majority White-NH Tracts,54.52,1
2015,05,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,021,race-ethnicity,All,54.52,1
2015,05,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,021,race-ethnicity,Majority White-NH Tracts,56.61,1
2015,05,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,023,race-ethnicity,All,44.18,1
2015,05,023,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,023,race-ethnicity,Majority White-NH Tracts,46.5,1
2015,05,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,025,race-ethnicity,All,68.08,1
2015,05,025,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,025,race-ethnicity,Majority White-NH Tracts,69.91,1
2015,05,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,027,race-ethnicity,All,48.44,1
2015,05,027,race-ethnicity,Majority Non-White Tracts,20.54,1
2015,05,027,race-ethnicity,Majority White-NH Tracts,48.72,1
2015,05,027,race-ethnicity,Mixed Race and Ethnicity Tracts,50.05,1
2015,05,029,race-ethnicity,All,28.58,1
2015,05,029,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,029,race-ethnicity,Majority White-NH Tracts,30.26,1
2015,05,029,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,031,race-ethnicity,All,30.78,1
2015,05,031,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,031,race-ethnicity,Majority White-NH Tracts,29.96,1
2015,05,031,race-ethnicity,Mixed Race and Ethnicity Tracts,60.32,1
2015,05,033,race-ethnicity,All,19.64,1
2015,05,033,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,033,race-ethnicity,Majority White-NH Tracts,20.99,1
2015,05,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,035,race-ethnicity,All,53.21,1
2015,05,035,race-ethnicity,Majority Non-White Tracts,40.07,1
2015,05,035,race-ethnicity,Majority White-NH Tracts,44.66,1
2015,05,035,race-ethnicity,Mixed Race and Ethnicity Tracts,37.23,1
2015,05,037,race-ethnicity,All,52.2,1
2015,05,037,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,037,race-ethnicity,Majority White-NH Tracts,53.96,1
2015,05,037,race-ethnicity,Mixed Race and Ethnicity Tracts,42.77,1
2015,05,039,race-ethnicity,All,71.07,1
2015,05,039,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,039,race-ethnicity,Majority White-NH Tracts,63.62,1
2015,05,039,race-ethnicity,Mixed Race and Ethnicity Tracts,59.36,1
2015,05,041,race-ethnicity,All,80.87,1
2015,05,041,race-ethnicity,Majority Non-White Tracts,59.59,1
2015,05,041,race-ethnicity,Majority White-NH Tracts,79.27,1
2015,05,041,race-ethnicity,Mixed Race and Ethnicity Tracts,66.17,1
2015,05,043,race-ethnicity,All,45.99,1
2015,05,043,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,043,race-ethnicity,Majority White-NH Tracts,46.82,1
2015,05,043,race-ethnicity,Mixed Race and Ethnicity Tracts,44.41,1
2015,05,045,race-ethnicity,All,13.62,1
2015,05,045,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,045,race-ethnicity,Majority White-NH Tracts,14.67,1
2015,05,045,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,047,race-ethnicity,All,61.17,1
2015,05,047,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,047,race-ethnicity,Majority White-NH Tracts,62.97,1
2015,05,047,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,049,race-ethnicity,All,74.54,1
2015,05,049,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,049,race-ethnicity,Majority White-NH Tracts,76.46,1
2015,05,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,051,race-ethnicity,All,29.03,1
2015,05,051,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,051,race-ethnicity,Majority White-NH Tracts,29.76,1
2015,05,051,race-ethnicity,Mixed Race and Ethnicity Tracts,53.88,1
2015,05,053,race-ethnicity,All,31.7,1
2015,05,053,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,053,race-ethnicity,Majority White-NH Tracts,33.1,1
2015,05,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,055,race-ethnicity,All,18.87,1
2015,05,055,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,055,race-ethnicity,Majority White-NH Tracts,19.97,1
2015,05,055,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,057,race-ethnicity,All,65.5,1
2015,05,057,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,057,race-ethnicity,Majority White-NH Tracts,72.3,1
2015,05,057,race-ethnicity,Mixed Race and Ethnicity Tracts,49.04,1
2015,05,059,race-ethnicity,All,49.71,1
2015,05,059,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,059,race-ethnicity,Majority White-NH Tracts,54.49,1
2015,05,059,race-ethnicity,Mixed Race and Ethnicity Tracts,17.82,1
2015,05,061,race-ethnicity,All,52.13,1
2015,05,061,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,061,race-ethnicity,Majority White-NH Tracts,66.83,1
2015,05,061,race-ethnicity,Mixed Race and Ethnicity Tracts,15.21,1
2015,05,063,race-ethnicity,All,45.67,1
2015,05,063,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,063,race-ethnicity,Majority White-NH Tracts,47.94,1
2015,05,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,065,race-ethnicity,All,72.92,1
2015,05,065,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,065,race-ethnicity,Majority White-NH Tracts,74.56,1
2015,05,065,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,067,race-ethnicity,All,58.5,1
2015,05,067,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,067,race-ethnicity,Majority White-NH Tracts,60.38,1
2015,05,067,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,069,race-ethnicity,All,56.37,1
2015,05,069,race-ethnicity,Majority Non-White Tracts,40.75,1
2015,05,069,race-ethnicity,Majority White-NH Tracts,42.17,1
2015,05,069,race-ethnicity,Mixed Race and Ethnicity Tracts,43.51,1
2015,05,071,race-ethnicity,All,43.67,1
2015,05,071,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,071,race-ethnicity,Majority White-NH Tracts,45.97,1
2015,05,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,073,race-ethnicity,All,81.73,1
2015,05,073,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,073,race-ethnicity,Majority White-NH Tracts,83.82,1
2015,05,073,race-ethnicity,Mixed Race and Ethnicity Tracts,66.7,1
2015,05,075,race-ethnicity,All,65.98,1
2015,05,075,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,075,race-ethnicity,Majority White-NH Tracts,67.88,1
2015,05,075,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,077,race-ethnicity,All,84.37,1
2015,05,077,race-ethnicity,Majority Non-White Tracts,62.56,1
2015,05,077,race-ethnicity,Majority White-NH Tracts,77.36,1
2015,05,077,race-ethnicity,Mixed Race and Ethnicity Tracts,66.28,1
2015,05,079,race-ethnicity,All,68.75,1
2015,05,079,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,079,race-ethnicity,Majority White-NH Tracts,65.75,1
2015,05,079,race-ethnicity,Mixed Race and Ethnicity Tracts,66.7,1
2015,05,081,race-ethnicity,All,67.41,1
2015,05,081,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,081,race-ethnicity,Majority White-NH Tracts,69.19,1
2015,05,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,083,race-ethnicity,All,60.57,1
2015,05,083,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,083,race-ethnicity,Majority White-NH Tracts,62.51,1
2015,05,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,085,race-ethnicity,All,26.07,1
2015,05,085,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,085,race-ethnicity,Majority White-NH Tracts,27.44,1
2015,05,085,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,087,race-ethnicity,All,42.11,1
2015,05,087,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,087,race-ethnicity,Majority White-NH Tracts,44.11,1
2015,05,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,089,race-ethnicity,All,65.88,1
2015,05,089,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,089,race-ethnicity,Majority White-NH Tracts,67.78,1
2015,05,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,091,race-ethnicity,All,87.43,1
2015,05,091,race-ethnicity,Majority Non-White Tracts,79.12,1
2015,05,091,race-ethnicity,Majority White-NH Tracts,83.07,1
2015,05,091,race-ethnicity,Mixed Race and Ethnicity Tracts,80.32,1
2015,05,093,race-ethnicity,All,49.05,1
2015,05,093,race-ethnicity,Majority Non-White Tracts,29.71,1
2015,05,093,race-ethnicity,Majority White-NH Tracts,56.91,1
2015,05,093,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,05,095,race-ethnicity,All,80.84,1
2015,05,095,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,095,race-ethnicity,Majority White-NH Tracts,85.3,1
2015,05,095,race-ethnicity,Mixed Race and Ethnicity Tracts,65.11,1
2015,05,097,race-ethnicity,All,72.88,1
2015,05,097,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,097,race-ethnicity,Majority White-NH Tracts,74.53,1
2015,05,097,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,099,race-ethnicity,All,74.82,1
2015,05,099,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,099,race-ethnicity,Majority White-NH Tracts,76.65,1
2015,05,099,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,101,race-ethnicity,All,65.25,1
2015,05,101,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,101,race-ethnicity,Majority White-NH Tracts,67.26,1
2015,05,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,103,race-ethnicity,All,55.67,1
2015,05,103,race-ethnicity,Majority Non-White Tracts,15.11,1
2015,05,103,race-ethnicity,Majority White-NH Tracts,72.72,1
2015,05,103,race-ethnicity,Mixed Race and Ethnicity Tracts,28.3,1
2015,05,105,race-ethnicity,All,39.56,1
2015,05,105,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,105,race-ethnicity,Majority White-NH Tracts,41.39,1
2015,05,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,107,race-ethnicity,All,79.47,1
2015,05,107,race-ethnicity,Majority Non-White Tracts,52.8,1
2015,05,107,race-ethnicity,Majority White-NH Tracts,74.03,1
2015,05,107,race-ethnicity,Mixed Race and Ethnicity Tracts,69.89,1
2015,05,109,race-ethnicity,All,73.23,1
2015,05,109,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,109,race-ethnicity,Majority White-NH Tracts,74.92,1
2015,05,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,111,race-ethnicity,All,52.36,1
2015,05,111,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,111,race-ethnicity,Majority White-NH Tracts,54.35,1
2015,05,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,113,race-ethnicity,All,61.62,1
2015,05,113,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,113,race-ethnicity,Majority White-NH Tracts,63.43,1
2015,05,113,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,115,race-ethnicity,All,17.44,1
2015,05,115,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,115,race-ethnicity,Majority White-NH Tracts,18.63,1
2015,05,115,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,117,race-ethnicity,All,61.52,1
2015,05,117,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,117,race-ethnicity,Majority White-NH Tracts,63.29,1
2015,05,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,119,race-ethnicity,All,74.19,1
2015,05,119,race-ethnicity,Majority Non-White Tracts,55.18,1
2015,05,119,race-ethnicity,Majority White-NH Tracts,67.13,1
2015,05,119,race-ethnicity,Mixed Race and Ethnicity Tracts,65.32,1
2015,05,121,race-ethnicity,All,55.7,1
2015,05,121,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,121,race-ethnicity,Majority White-NH Tracts,57.63,1
2015,05,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,123,race-ethnicity,All,70.62,1
2015,05,123,race-ethnicity,Majority Non-White Tracts,48.22,1
2015,05,123,race-ethnicity,Majority White-NH Tracts,72.3,1
2015,05,123,race-ethnicity,Mixed Race and Ethnicity Tracts,38.14,1
2015,05,125,race-ethnicity,All,19.92,1
2015,05,125,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,125,race-ethnicity,Majority White-NH Tracts,21.41,1
2015,05,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,127,race-ethnicity,All,65.79,1
2015,05,127,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,127,race-ethnicity,Majority White-NH Tracts,67.65,1
2015,05,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,129,race-ethnicity,All,70.4,1
2015,05,129,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,129,race-ethnicity,Majority White-NH Tracts,72.07,1
2015,05,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,131,race-ethnicity,All,42.36,1
2015,05,131,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,131,race-ethnicity,Majority White-NH Tracts,43.75,1
2015,05,131,race-ethnicity,Mixed Race and Ethnicity Tracts,40.96,1
2015,05,133,race-ethnicity,All,69.16,1
2015,05,133,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,133,race-ethnicity,Majority White-NH Tracts,72.95,1
2015,05,133,race-ethnicity,Mixed Race and Ethnicity Tracts,50.05,1
2015,05,135,race-ethnicity,All,76.1,1
2015,05,135,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,135,race-ethnicity,Majority White-NH Tracts,78.16,1
2015,05,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,137,race-ethnicity,All,73.39,1
2015,05,137,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,137,race-ethnicity,Majority White-NH Tracts,75.11,1
2015,05,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,139,race-ethnicity,All,39.78,1
2015,05,139,race-ethnicity,Majority Non-White Tracts,3.9,1
2015,05,139,race-ethnicity,Majority White-NH Tracts,46.73,1
2015,05,139,race-ethnicity,Mixed Race and Ethnicity Tracts,34.47,1
2015,05,141,race-ethnicity,All,70.78,1
2015,05,141,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,141,race-ethnicity,Majority White-NH Tracts,72.43,1
2015,05,141,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,143,race-ethnicity,All,90.71,1
2015,05,143,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,143,race-ethnicity,Majority White-NH Tracts,91.75,1
2015,05,143,race-ethnicity,Mixed Race and Ethnicity Tracts,77.34,1
2015,05,145,race-ethnicity,All,35.04,1
2015,05,145,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,145,race-ethnicity,Majority White-NH Tracts,36.35,1
2015,05,145,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,05,147,race-ethnicity,All,77.37,1
2015,05,147,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,147,race-ethnicity,Majority White-NH Tracts,75.7,1
2015,05,147,race-ethnicity,Mixed Race and Ethnicity Tracts,67.77,1
2015,05,149,race-ethnicity,All,43.98,1
2015,05,149,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,05,149,race-ethnicity,Majority White-NH Tracts,46.23,1
2015,05,149,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,001,race-ethnicity,All,98.73,1
2015,06,001,race-ethnicity,Majority Non-White Tracts,92.87,1
2015,06,001,race-ethnicity,Majority White-NH Tracts,98.62,1
2015,06,001,race-ethnicity,Mixed Race and Ethnicity Tracts,97.34,1
2015,06,003,race-ethnicity,All,66.68,1
2015,06,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,003,race-ethnicity,Majority White-NH Tracts,68.57,1
2015,06,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,005,race-ethnicity,All,23.27,1
2015,06,005,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,005,race-ethnicity,Majority White-NH Tracts,24.82,1
2015,06,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,007,race-ethnicity,All,87.36,1
2015,06,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,007,race-ethnicity,Majority White-NH Tracts,88.74,1
2015,06,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,009,race-ethnicity,All,14.99,1
2015,06,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,009,race-ethnicity,Majority White-NH Tracts,16.08,1
2015,06,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,011,race-ethnicity,All,26.16,1
2015,06,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,011,race-ethnicity,Majority White-NH Tracts,27.57,1
2015,06,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,013,race-ethnicity,All,86.54,1
2015,06,013,race-ethnicity,Majority Non-White Tracts,71.31,1
2015,06,013,race-ethnicity,Majority White-NH Tracts,84.28,1
2015,06,013,race-ethnicity,Mixed Race and Ethnicity Tracts,74.04,1
2015,06,015,race-ethnicity,All,96.18,1
2015,06,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,015,race-ethnicity,Majority White-NH Tracts,96.69,1
2015,06,015,race-ethnicity,Mixed Race and Ethnicity Tracts,90.53,1
2015,06,017,race-ethnicity,All,24.44,1
2015,06,017,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,017,race-ethnicity,Majority White-NH Tracts,24.3,1
2015,06,017,race-ethnicity,Mixed Race and Ethnicity Tracts,60.32,1
2015,06,019,race-ethnicity,All,96.15,1
2015,06,019,race-ethnicity,Majority Non-White Tracts,88.29,1
2015,06,019,race-ethnicity,Majority White-NH Tracts,93.45,1
2015,06,019,race-ethnicity,Mixed Race and Ethnicity Tracts,89.79,1
2015,06,021,race-ethnicity,All,37.84,1
2015,06,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,021,race-ethnicity,Majority White-NH Tracts,39.33,1
2015,06,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,023,race-ethnicity,All,68.78,1
2015,06,023,race-ethnicity,Majority Non-White Tracts,46.35,1
2015,06,023,race-ethnicity,Majority White-NH Tracts,70.33,1
2015,06,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,025,race-ethnicity,All,4.23,1
2015,06,025,race-ethnicity,Majority Non-White Tracts,3.9,1
2015,06,025,race-ethnicity,Majority White-NH Tracts,2.36,1
2015,06,025,race-ethnicity,Mixed Race and Ethnicity Tracts,9.15,1
2015,06,027,race-ethnicity,All,10.82,1
2015,06,027,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,06,027,race-ethnicity,Majority White-NH Tracts,11.39,1
2015,06,027,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,06,029,race-ethnicity,All,85.52,1
2015,06,029,race-ethnicity,Majority Non-White Tracts,NA,NA
