year,state,place,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2014,19,73335,0.2%:2.2%,3,3.2%:9.4%,3,1.4%:3.7%,3,95.2%:84.7%,3
2014,20,36000,15.9%:25.1%,1,13.1%:19.8%,1,4.8%:6.6%,3,66.2%:48.5%,1
2014,20,38900,1.1%:4.4%,3,0.9%:3.0%,3,3.3%:8.3%,3,94.7%:84.3%,3
2014,20,52575,2.4%:3.0%,3,3.1%:6.9%,3,4.2%:6.3%,3,90.4%:83.8%,3
2014,20,53775,1.1%:4.3%,3,1.6%:4.0%,3,4.7%:5.4%,2,92.6%:86.3%,2
2014,20,71000,6.3%:13.2%,3,5.4%:7.7%,3,3.9%:5.1%,2,84.3%:74.0%,2
2014,20,79000,1.9%:10.1%,3,9.9%:13.5%,3,6.3%:6.2%,3,82.0%:70.2%,3
2014,21,46027,5.1%:14.5%,1,2.2%:4.7%,3,3.7%:5.0%,3,89.0%:75.8%,1
2014,21,48006,6.0%:15.9%,1,2.0%:4.2%,1,3.2%:3.9%,1,88.8%:75.9%,1
2014,22,5000,17.5%:43.9%,2,3.2%:5.3%,3,2.1%:3.1%,3,77.2%:47.7%,2
2014,22,40735,8.4%:20.9%,3,0.8%:3.5%,3,1.6%:1.7%,3,89.2%:73.9%,3
2014,22,41155,18.1%:28.6%,3,1.4%:4.8%,3,1.7%:3.4%,3,78.8%:63.2%,3
2014,22,55000,31.1%:56.4%,1,4.6%:5.8%,1,3.2%:3.7%,1,61.1%:34.1%,1
2014,22,70000,24.6%:44.7%,3,1.9%:1.7%,3,1.9%:1.6%,3,71.5%:52.0%,3
2014,24,4000,34.5%:59.8%,1,2.1%:3.2%,3,3.7%:4.3%,1,59.7%:32.7%,1
2014,24,30325,7.7%:11.6%,3,3.2%:8.0%,3,9.6%:9.1%,3,79.5%:71.3%,3
2014,25,7000,11.8%:19.9%,1,5.2%:15.3%,1,7.2%:11.3%,1,75.8%:53.5%,1
2014,25,9000,12.3%:27.3%,2,2.7%:8.1%,3,9.0%:6.4%,2,76.0%:58.2%,2
2014,25,11000,4.5%:10.7%,3,2.3%:6.1%,3,6.9%:14.4%,1,86.3%:68.8%,1
2014,25,23000,2.2%:3.9%,3,0.6%:5.6%,3,5.8%:6.0%,3,91.4%:84.5%,1
2014,25,34550,0.7%:1.9%,3,16.6%:38.2%,3,1.8%:4.1%,3,80.9%:55.9%,3
2014,25,37000,1.2%:5.7%,3,9.4%:18.5%,3,17.1%:14.8%,3,72.2%:61.0%,1
2014,25,37490,7.1%:10.1%,3,6.5%:25.7%,3,4.8%:7.0%,3,81.6%:57.2%,2
2014,25,45000,3.5%:6.7%,3,2.9%:13.0%,3,2.3%:6.4%,3,91.2%:73.9%,2
2014,25,45560,2.5%:3.3%,3,3.3%:7.0%,3,14.1%:14.9%,2,80.1%:74.8%,2
2014,25,55745,4.7%:7.1%,2,2.7%:2.7%,3,16.8%:18.7%,2,75.8%:71.5%,2
2014,25,62535,4.3%:7.6%,3,6.7%:8.5%,3,9.1%:10.7%,2,79.9%:73.2%,2
2014,25,67000,20.4%:19.5%,1,13.3%:38.1%,1,3.5%:2.2%,3,62.8%:40.3%,1
2014,25,82000,5.5%:9.8%,3,4.1%:20.2%,3,8.7%:7.7%,3,81.7%:62.3%,1
2014,26,3000,1.6%:6.0%,1,3.6%:3.1%,3,8.0%:17.0%,1,86.9%:73.9%,1
2014,26,21000,1.5%:7.6%,2,4.7%:3.9%,2,2.0%:4.0%,3,91.8%:84.6%,2
2014,26,22000,64.3%:79.7%,1,4.4%:4.9%,1,3.5%:3.0%,1,27.7%:12.4%,1
2014,26,27440,26.9%:40.5%,2,1.4%:1.3%,3,10.7%:8.2%,2,61.0%:50.0%,2
2014,26,29000,43.1%:48.5%,1,4.1%:4.0%,3,2.5%:2.4%,3,50.3%:45.1%,1
2014,26,34000,11.9%:20.5%,1,3.7%:9.5%,1,6.5%:4.1%,3,78.0%:65.9%,1
2014,26,46000,14.7%:18.6%,2,9.4%:9.1%,2,3.4%:7.9%,2,72.5%:64.4%,2
2014,26,49000,7.2%:11.2%,1,1.5%:2.5%,3,3.1%:2.5%,3,88.2%:83.8%,1
2014,26,69035,3.6%:4.9%,2,1.1%:1.6%,3,15.0%:14.8%,2,80.3%:78.7%,2
2014,26,74900,28.5%:41.1%,2,1.5%:1.3%,3,10.8%:8.2%,2,59.2%:49.4%,2
2014,26,76460,0.7%:4.7%,3,2.5%:2.2%,3,6.9%:8.3%,3,89.8%:84.8%,1
2014,26,80700,3.5%:4.0%,2,1.1%:1.4%,3,15.1%:15.2%,2,80.3%:79.4%,2
2014,26,84000,3.2%:17.5%,3,1.7%:0.6%,3,13.8%:6.4%,3,81.3%:75.4%,1
2014,26,86000,12.0%:26.2%,2,1.7%:2.2%,3,3.3%:3.6%,3,83.0%:68.0%,2
2014,26,88940,1.3%:2.7%,3,4.3%:10.5%,3,1.1%:3.6%,3,93.4%:83.2%,3
2014,27,6616,2.7%:9.3%,3,1.7%:4.3%,3,6.2%:6.0%,2,89.4%:80.4%,2
2014,27,7966,8.8%:17.0%,3,0.3%:3.5%,3,8.0%:7.1%,3,83.0%:72.4%,2
2014,27,17000,2.0%:1.7%,3,0.3%:0.8%,3,2.3%:4.3%,2,95.4%:93.2%,2
2014,27,43000,5.5%:15.8%,1,2.5%:6.6%,3,5.1%:8.8%,1,87.0%:68.9%,1
2014,27,51730,2.1%:3.6%,3,2.3%:2.7%,3,8.8%:11.1%,2,86.8%:82.6%,2
2014,27,54880,0.3%:3.5%,3,2.8%:3.1%,3,3.8%:6.3%,3,93.1%:87.2%,3
2014,27,58000,1.5%:13.8%,3,2.1%:5.3%,3,7.9%:14.0%,1,88.5%:67.0%,1
2014,27,71428,2.9%:4.3%,3,1.4%:2.7%,3,7.7%:6.8%,3,88.0%:86.3%,3
2014,28,36000,37.8%:68.9%,2,0.9%:1.1%,3,0.5%:1.8%,3,60.8%:28.2%,2
2014,29,15670,1.8%:6.8%,3,1.9%:3.3%,3,3.7%:7.4%,3,92.6%:82.5%,3
2014,29,35000,6.6%:10.0%,3,2.7%:4.4%,3,2.0%:2.5%,3,88.8%:83.1%,3
2014,29,38000,13.2%:27.8%,2,3.6%:8.6%,2,2.9%:4.1%,2,80.3%:59.5%,2
2014,29,41348,6.1%:5.9%,2,1.3%:3.3%,3,4.8%:5.3%,2,87.9%:85.4%,2
2014,29,54074,3.2%:4.0%,3,0.9%:2.5%,3,2.1%:2.3%,3,93.7%:91.2%,3
2014,29,65000,20.1%:43.6%,1,1.7%:2.8%,3,3.9%:5.3%,1,74.3%:48.3%,1
2014,29,70000,0.9%:3.0%,3,2.7%:2.8%,3,2.8%:3.7%,3,93.7%:90.5%,2
2014,30,6550,0.0%:0.4%,3,1.0%:3.1%,3,3.0%:5.5%,2,95.9%:91.1%,2
2014,31,28000,0.9%:4.5%,3,2.2%:4.8%,3,2.4%:3.8%,3,94.5%:86.9%,3
2014,31,37000,3.8%:12.6%,2,4.5%:11.1%,2,5.4%:4.3%,2,86.4%:72.0%,2
2014,32,31900,2.2%:6.3%,3,7.2%:14.0%,3,12.4%:10.8%,3,78.3%:68.9%,3
2014,32,40000,8.7%:15.8%,2,18.4%:32.2%,2,8.1%:8.3%,2,64.8%:43.7%,2
2014,32,51800,15.1%:22.3%,2,29.3%:35.1%,2,10.8%:8.9%,2,44.7%:33.8%,2
2014,32,60600,0.8%:2.6%,3,6.3%:17.2%,2,5.7%:9.1%,2,87.1%:71.1%,2
2014,32,68400,0.9%:2.3%,3,10.6%:17.2%,3,6.2%:8.6%,3,82.3%:71.9%,3
2014,33,45140,1.6%:3.2%,3,2.6%:7.1%,3,6.9%:6.5%,3,88.9%:83.1%,1
2014,33,50260,0.6%:3.1%,3,1.6%:6.0%,3,5.3%:4.0%,3,92.5%:86.9%,3
2014,34,13690,2.5%:5.8%,3,21.0%:42.6%,2,11.5%:8.2%,2,65.0%:43.4%,2
2014,34,21000,12.6%:20.7%,1,41.6%:58.9%,1,7.3%:3.2%,3,38.4%:17.2%,1
2014,34,36000,23.8%:20.8%,1,15.7%:26.9%,1,25.7%:25.2%,1,34.9%:27.1%,1
2014,34,51000,49.4%:50.1%,1,27.5%:33.1%,1,5.0%:5.5%,1,18.1%:11.4%,1
2014,34,57000,26.2%:33.7%,1,51.6%:53.3%,1,1.3%:2.1%,3,20.9%:10.9%,1
2014,34,74000,25.8%:41.8%,3,8.8%:23.0%,3,5.3%:3.2%,3,60.1%:32.0%,3
2014,35,2000,1.1%:2.3%,3,28.6%:36.9%,2,4.0%:7.3%,2,66.3%:53.4%,2
2014,35,39380,4.3%:3.0%,3,35.2%:44.3%,3,2.5%:6.2%,3,57.9%:46.5%,3
2014,35,63460,1.5%:1.7%,3,34.7%:37.0%,3,9.8%:9.6%,3,54.1%:51.8%,3
2014,35,70500,0.0%:0.5%,3,22.5%:40.8%,3,7.7%:4.3%,3,69.8%:54.5%,3
2014,36,1000,5.0%:24.1%,3,1.4%:7.3%,3,3.8%:5.9%,3,89.8%:62.7%,1
2014,36,11000,18.4%:37.9%,1,3.3%:9.1%,1,7.9%:4.8%,1,70.4%:48.2%,1
2014,36,50617,13.3%:29.3%,2,5.0%:13.8%,2,4.1%:4.9%,2,77.5%:52.0%,2
2014,36,51000,11.6%:21.9%,1,8.5%:25.3%,1,16.4%:14.2%,1,63.5%:38.5%,1
2014,36,63000,18.4%:34.3%,1,10.4%:14.6%,1,5.3%:4.8%,1,65.9%:46.3%,1
2014,36,73000,14.0%:26.6%,1,12.2%:6.8%,3,3.3%:7.7%,3,70.6%:58.9%,1
2014,36,84000,5.6%:14.0%,1,13.3%:29.4%,1,7.7%:7.2%,1,73.4%:49.3%,1
2014,37,2140,3.5%:8.5%,3,2.3%:3.8%,3,3.5%:4.3%,3,90.7%:83.4%,3
2014,37,10740,6.1%:10.8%,2,2.7%:4.8%,2,9.4%:11.2%,2,81.8%:73.1%,2
2014,37,12000,11.9%:33.0%,1,3.5%:8.9%,1,5.3%:7.8%,1,79.3%:50.3%,1
2014,37,14100,10.6%:20.7%,2,2.7%:6.6%,3,2.9%:2.9%,3,83.8%:69.7%,2
2014,37,19000,20.1%:37.1%,2,2.7%:7.6%,2,8.2%:7.3%,2,69.0%:48.0%,2
2014,37,22920,33.1%:40.6%,2,6.2%:8.6%,2,9.6%:5.0%,2,51.1%:45.7%,2
2014,37,25580,11.2%:20.2%,2,6.0%:6.9%,3,2.8%:3.3%,3,80.0%:69.6%,2
2014,37,28000,14.5%:37.5%,2,2.6%:4.9%,2,4.6%:6.9%,2,78.2%:50.6%,2
2014,37,28080,21.5%:34.0%,3,1.0%:4.3%,3,2.3%:3.4%,3,75.1%:58.3%,3
2014,37,31400,14.5%:27.7%,3,1.9%:5.4%,3,5.1%:6.1%,3,78.5%:60.9%,3
2014,37,55000,8.8%:26.2%,2,2.6%:6.8%,2,4.4%:5.5%,2,84.2%:61.5%,2
2014,37,74440,3.2%:12.9%,2,1.0%:3.4%,3,2.0%:1.2%,3,93.8%:82.5%,2
2014,37,75000,12.8%:31.5%,2,3.8%:9.4%,2,3.4%:3.7%,2,80.0%:55.4%,2
2014,38,25700,0.0%:4.7%,3,0.0%:0.9%,3,0.7%:4.7%,3,99.3%:89.6%,3
2014,39,1000,15.0%:25.8%,2,0.4%:0.6%,3,1.3%:4.6%,2,83.2%:69.0%,2
2014,39,15000,15.5%:41.5%,1,1.0%:3.0%,3,2.7%:4.8%,1,80.8%:50.7%,1
2014,39,16000,32.8%:51.5%,1,8.6%:8.9%,1,2.9%:3.7%,1,55.7%:35.9%,1
2014,39,18000,12.2%:24.8%,2,1.5%:3.7%,2,3.9%:7.1%,2,82.4%:64.4%,2
2014,39,21000,30.6%:37.2%,2,0.9%:1.7%,3,2.2%:2.4%,2,66.2%:58.6%,2
2014,39,61000,0.3%:2.4%,2,1.3%:3.4%,3,2.1%:4.3%,3,96.3%:89.8%,2
2014,39,77000,15.4%:27.5%,1,3.8%:5.8%,1,2.9%:3.2%,3,77.9%:63.4%,1
2014,40,9050,2.2%:7.4%,3,5.7%:9.6%,3,11.4%:12.3%,3,80.7%:70.7%,3
2014,40,23200,2.1%:8.2%,3,1.9%:3.5%,3,4.7%:9.7%,3,91.2%:78.6%,2
2014,40,41850,12.4%:19.8%,3,5.0%:10.4%,3,9.4%:12.3%,3,73.2%:57.5%,3
2014,40,52500,2.9%:4.3%,3,3.7%:5.3%,3,11.6%:11.2%,3,81.9%:79.2%,3
2014,40,55000,6.9%:14.4%,2,5.1%:13.2%,2,7.9%:9.0%,2,80.1%:63.3%,2
2014,40,75000,2.5%:10.4%,2,3.4%:7.6%,2,8.4%:12.0%,2,85.7%:70.0%,2
2014,41,5350,0.5%:2.3%,3,2.3%:9.3%,2,15.2%:11.2%,2,82.0%:77.3%,2
2014,41,5800,0.5%:0.1%,3,1.2%:4.2%,3,2.0%:1.5%,3,96.4%:94.2%,3
2014,41,23850,0.5%:1.1%,3,3.3%:6.6%,2,5.2%:7.4%,2,91.0%:84.9%,2
2014,41,31250,2.2%:3.5%,3,3.4%:9.6%,3,8.6%:8.2%,3,85.8%:78.6%,3
2014,41,34100,0.7%:1.3%,3,6.1%:16.7%,3,8.1%:13.4%,3,85.0%:68.5%,3
2014,41,47000,0.0%:0.2%,3,3.3%:7.2%,3,6.4%:6.6%,3,90.2%:86.0%,3
2014,41,59000,2.7%:5.3%,1,4.6%:8.3%,1,7.9%:10.9%,1,84.8%:75.5%,1
2014,41,64900,0.3%:1.4%,3,6.5%:13.7%,2,6.8%:6.5%,2,86.4%:78.4%,2
2014,42,2000,5.4%:9.9%,3,18.3%:38.1%,1,4.0%:2.6%,3,72.3%:49.5%,1
2014,42,6088,2.2%:5.0%,3,7.6%:15.5%,3,4.3%:3.6%,3,85.9%:75.9%,3
2014,42,24000,5.9%:16.2%,3,2.6%:5.0%,3,1.5%:2.1%,3,90.0%:76.7%,1
2014,42,60000,23.4%:40.7%,1,6.7%:11.5%,1,8.6%:8.0%,1,61.3%:39.7%,1
2014,42,61000,11.5%:23.5%,1,0.8%:2.5%,3,4.4%:7.5%,1,83.3%:66.5%,1
2014,42,63624,2.7%:9.8%,3,13.9%:33.6%,3,0.9%:1.4%,3,82.5%:55.3%,3
2014,42,69000,0.7%:4.1%,3,2.1%:5.5%,3,1.0%:3.3%,3,96.2%:87.1%,2
2014,44,19180,3.3%:4.6%,2,3.1%:7.6%,2,7.0%:7.7%,2,86.7%:80.1%,2
2014,44,54640,2.2%:6.5%,3,6.0%:15.9%,3,2.1%:5.2%,3,89.7%:72.3%,3
2014,44,59000,6.2%:12.6%,1,15.3%:36.7%,1,11.6%:8.8%,1,66.9%:41.9%,1
2014,44,74300,0.5%:0.8%,3,1.5%:2.1%,3,2.2%:4.1%,3,95.8%:93.0%,3
2014,45,13330,10.5%:24.8%,3,0.8%:2.1%,3,1.2%:2.2%,3,87.6%:70.9%,3
2014,45,16000,17.1%:43.9%,2,2.0%:3.9%,3,2.1%:3.9%,2,78.9%:48.4%,2
2014,45,48535,5.1%:15.9%,3,6.6%:1.7%,3,1.2%:2.7%,3,87.0%:79.7%,3
2014,45,50875,20.1%:35.7%,3,3.9%:7.9%,3,4.4%:4.5%,3,71.6%:51.9%,3
2014,46,59020,0.7%:3.9%,3,1.4%:2.8%,3,0.9%:4.9%,3,97.0%:88.5%,2
2014,47,14000,13.4%:28.6%,2,1.5%:4.7%,3,4.5%:2.9%,2,80.7%:63.8%,2
2014,47,15160,13.4%:20.0%,3,4.7%:7.3%,3,3.9%:4.5%,3,78.0%:68.2%,3
2014,47,27740,2.7%:3.9%,3,1.0%:3.4%,3,4.4%:4.2%,3,91.9%:88.6%,3
2014,47,40000,7.7%:17.0%,2,1.6%:3.9%,3,3.0%:5.7%,2,87.7%:73.5%,2
2014,47,48000,30.1%:60.3%,1,1.9%:4.3%,1,4.3%:3.3%,1,63.8%:32.1%,1
2014,47,51560,10.7%:14.2%,3,1.7%:4.0%,3,2.3%:4.2%,3,85.4%:77.7%,3
2014,47,52006,12.5%:27.5%,1,2.7%:7.1%,1,2.9%:3.9%,1,81.9%:61.5%,1
2014,48,1000,2.5%:7.7%,3,9.9%:18.2%,3,4.1%:3.3%,3,83.5%:70.8%,3
2014,48,1924,5.2%:8.4%,2,9.3%:7.8%,2,19.0%:17.5%,2,66.5%:66.3%,2
2014,48,3000,1.7%:5.8%,3,13.3%:24.0%,3,8.4%:5.2%,3,76.6%:65.0%,3
2014,48,4000,14.5%:25.1%,2,15.8%:22.4%,2,8.7%:8.1%,2,61.0%:44.4%,2
2014,48,5000,2.6%:7.0%,2,11.4%:25.3%,2,9.6%:9.0%,2,76.4%:58.8%,2
2014,48,6128,13.7%:17.3%,3,26.9%:36.6%,3,3.7%:2.8%,3,55.7%:43.4%,3
2014,48,7000,28.5%:46.3%,1,7.5%:8.5%,1,5.4%:3.3%,3,58.7%:41.9%,1
2014,48,10768,0.0%:0.0%,3,82.3%:90.7%,2,3.2%:1.3%,3,14.5%:8.0%,2
2014,48,10912,4.0%:11.1%,3,6.7%:20.4%,3,2.9%:6.3%,3,86.5%:62.1%,3
2014,48,13024,6.1%:15.1%,2,9.9%:19.4%,2,23.5%:16.9%,2,60.5%:48.6%,2
2014,48,13552,2.1%:4.0%,3,9.4%:13.2%,3,14.6%:10.9%,3,73.9%:71.9%,3
2014,48,15976,4.0%:11.1%,3,6.7%:20.4%,3,2.9%:6.3%,3,86.5%:62.1%,3
2014,48,16432,4.3%:4.1%,3,7.6%:15.4%,3,2.9%:3.5%,3,85.2%:77.1%,3
2014,48,17000,1.4%:4.3%,2,47.6%:63.0%,2,2.0%:2.1%,3,49.0%:30.7%,2
2014,48,19000,6.6%:24.4%,2,12.1%:29.6%,2,5.2%:6.0%,2,76.0%:40.0%,2
2014,48,19972,3.0%:8.0%,2,8.1%:15.8%,2,4.4%:5.7%,2,84.5%:70.5%,2
2014,48,22660,0.0%:0.0%,3,78.6%:89.7%,3,5.4%:2.4%,3,16.1%:7.9%,3
2014,48,24000,2.0%:3.5%,1,70.9%:75.8%,1,2.3%:2.3%,1,24.8%:18.4%,1
2014,48,26232,2.2%:3.9%,3,5.9%:8.9%,3,7.5%:8.6%,3,84.5%:78.6%,3
2014,48,27000,7.0%:16.3%,2,14.1%:24.4%,2,5.8%:5.4%,2,73.1%:53.8%,2
2014,48,27684,4.6%:7.8%,3,6.7%:11.0%,3,14.3%:11.2%,3,74.4%:70.0%,3
2014,48,29000,9.1%:14.5%,2,18.9%:26.5%,2,12.2%:11.4%,2,59.8%:47.6%,2
2014,48,30464,16.1%:22.0%,2,27.5%:35.1%,2,7.7%:6.2%,2,48.7%:36.7%,2
2014,48,35000,7.9%:22.6%,2,16.4%:35.3%,2,11.9%:8.9%,2,63.8%:33.2%,2
2014,48,37000,2.9%:15.7%,2,11.9%:31.6%,2,12.6%:14.0%,2,72.6%:38.7%,2
2014,48,39148,29.8%:31.3%,2,20.7%:20.1%,2,4.5%:6.9%,2,45.0%:41.6%,2
2014,48,41464,0.0%:0.0%,3,90.0%:94.2%,3,0.6%:0.7%,3,9.4%:5.1%,3
2014,48,41980,4.6%:6.4%,3,8.3%:17.0%,2,8.4%:5.8%,2,78.7%:70.9%,2
2014,48,42508,9.2%:14.8%,1,14.4%:20.6%,1,15.6%:10.5%,1,60.8%:54.1%,1
2014,48,43888,7.7%:22.0%,3,6.7%:11.0%,3,2.8%:2.2%,3,82.7%:64.8%,3
2014,48,45000,2.5%:6.7%,3,18.1%:32.1%,3,2.1%:3.4%,3,77.4%:57.8%,3
2014,48,45384,0.0%:0.0%,3,72.2%:82.7%,2,4.9%:2.0%,3,22.8%:15.3%,2
2014,48,45744,6.1%:10.1%,2,6.0%:11.7%,2,14.4%:6.6%,2,73.5%:71.6%,2
2014,48,47892,12.3%:23.9%,2,24.3%:32.4%,2,9.1%:5.7%,2,54.3%:37.9%,2
2014,48,48072,1.8%:5.7%,3,18.9%:33.4%,3,1.6%:2.4%,3,77.7%:58.6%,3
2014,48,48768,1.1%:0.3%,3,78.5%:80.6%,2,5.2%:1.3%,3,15.1%:17.8%,2
2014,48,50820,4.2%:2.8%,3,13.2%:21.6%,3,2.2%:1.6%,3,80.4%:74.0%,3
2014,48,53388,1.3%:4.6%,3,36.8%:47.8%,3,2.9%:2.3%,3,59.0%:45.2%,3
2014,48,56000,1.8%:2.5%,2,29.3%:48.1%,2,7.4%:3.9%,2,61.5%:45.5%,2
2014,48,56348,19.6%:21.0%,2,16.7%:21.1%,2,15.6%:12.4%,2,48.2%:45.6%,2
2014,48,57200,0.0%:0.0%,3,93.1%:92.4%,3,1.4%:1.1%,3,5.5%:6.5%,3
2014,48,58016,3.0%:10.8%,1,7.6%:10.1%,1,21.7%:19.0%,1,67.7%:60.1%,1
2014,48,61796,3.5%:9.9%,2,7.1%:15.3%,2,16.3%:15.6%,2,73.1%:59.2%,2
2014,48,63500,7.4%:10.8%,2,12.0%:22.7%,2,8.0%:7.1%,2,72.6%:59.3%,2
2014,48,64472,3.0%:3.8%,3,21.7%:31.6%,3,1.7%:2.4%,3,73.6%:62.3%,3
2014,48,65000,4.2%:7.4%,2,40.9%:55.9%,2,4.6%:4.3%,2,50.3%:32.4%,2
2014,48,70808,4.1%:10.7%,2,7.1%:15.8%,2,43.6%:28.7%,2,45.2%:44.8%,2
2014,48,72176,5.7%:11.4%,3,9.7%:19.2%,3,1.2%:2.5%,3,83.4%:66.9%,3
2014,48,74144,8.4%:23.4%,2,10.9%:13.1%,2,2.1%:3.1%,3,78.6%:60.3%,2
2014,48,76000,7.7%:27.4%,2,15.3%:23.1%,2,3.4%:1.9%,3,73.6%:47.6%,2
2014,48,79000,3.3%:8.4%,3,6.9%:10.1%,3,5.4%:5.3%,3,84.4%:76.2%,3
2014,49,43660,3.8%:2.3%,3,4.7%:7.1%,3,4.9%:3.1%,3,86.6%:87.5%,3
2014,49,44320,0.1%:0.6%,3,6.0%:8.5%,3,3.3%:3.6%,3,90.7%:87.3%,3
2014,49,55980,0.0%:0.8%,3,7.1%:14.2%,3,2.6%:3.8%,3,90.2%:81.2%,3
2014,49,57300,0.0%:1.5%,3,4.9%:8.7%,2,4.0%:5.3%,3,91.1%:84.6%,2
2014,49,62470,0.0%:0.3%,3,5.7%:13.3%,2,1.9%:5.1%,2,92.3%:81.3%,2
2014,49,65330,0.4%:0.8%,3,2.2%:8.0%,3,2.1%:3.1%,3,95.3%:88.1%,3
2014,49,67000,0.5%:1.2%,3,9.5%:17.0%,3,4.3%:7.4%,3,85.7%:74.4%,3
2014,49,67440,0.7%:1.0%,3,3.5%:6.7%,3,3.6%:4.0%,3,92.3%:88.2%,3
2014,49,70850,0.4%:0.6%,3,5.1%:10.5%,3,3.5%:4.3%,3,90.9%:84.5%,3
2014,49,82950,0.5%:0.8%,3,6.7%:12.4%,3,3.3%:3.9%,3,89.5%:82.8%,3
2014,49,83470,0.7%:1.3%,3,16.4%:23.7%,3,8.1%:8.7%,3,74.8%:66.3%,3
2014,51,1000,6.1%:19.3%,1,3.8%:11.6%,1,7.3%:10.5%,1,82.8%:58.6%,1
2014,51,16000,15.0%:29.5%,1,4.3%:4.5%,3,6.4%:5.5%,1,74.3%:60.6%,1
2014,51,35000,39.3%:48.3%,1,1.1%:4.1%,3,3.5%:3.5%,3,56.1%:44.1%,1
2014,51,47672,9.9%:22.5%,3,0.4%:2.2%,3,2.8%:2.6%,3,86.9%:72.6%,3
2014,51,56000,22.6%:40.5%,1,3.2%:5.8%,3,7.2%:5.8%,1,67.0%:47.9%,1
2014,51,57000,22.9%:43.3%,1,2.1%:5.5%,1,5.7%:4.8%,1,69.3%:46.4%,1
2014,51,64000,30.2%:49.4%,1,2.4%:2.5%,3,1.6%:3.7%,3,65.9%:44.5%,1
2014,51,67000,21.1%:43.1%,1,0.9%:4.4%,1,0.9%:4.0%,1,77.1%:48.6%,1
2014,51,68000,6.9%:20.1%,2,1.0%:1.9%,3,3.0%:3.6%,3,89.0%:74.4%,2
2014,51,76432,22.6%:38.9%,3,2.7%:1.3%,3,2.8%:2.4%,3,71.9%:57.4%,3
2014,51,82000,10.5%:18.4%,1,4.2%:6.5%,1,7.7%:8.5%,1,77.6%:66.5%,1
2014,53,3180,2.0%:5.2%,2,5.1%:9.3%,2,13.5%:13.9%,2,79.4%:71.6%,2
2014,53,5210,1.5%:2.3%,3,1.0%:7.2%,3,24.7%:29.4%,1,72.8%:61.0%,1
2014,53,5280,0.2%:0.3%,3,2.4%:6.5%,3,6.0%:8.7%,3,91.4%:84.4%,3
2014,53,22640,2.8%:3.0%,3,5.6%:7.9%,2,14.9%:12.7%,2,76.7%:76.4%,2
2014,53,23515,2.4%:9.0%,3,4.7%:12.5%,3,15.8%:15.5%,3,77.1%:63.1%,3
2014,53,35275,0.8%:2.6%,3,7.0%:14.0%,3,7.7%:4.8%,3,84.6%:78.6%,3
2014,53,35415,7.2%:11.5%,2,4.9%:8.9%,2,21.9%:20.2%,2,66.0%:59.5%,2
2014,53,35940,1.6%:2.2%,3,5.0%:5.5%,2,13.9%:22.1%,2,79.6%:70.3%,2
2014,53,53545,1.0%:1.5%,3,13.0%:26.9%,3,5.1%:5.0%,3,80.9%:66.6%,3
2014,53,57745,7.2%:12.9%,2,5.5%:12.6%,2,26.7%:22.1%,2,60.6%:52.4%,2
2014,53,63000,1.7%:5.7%,1,2.1%:4.5%,1,11.9%:17.3%,1,84.3%:72.5%,1
2014,53,67000,0.3%:0.5%,3,2.0%:3.6%,3,3.8%:7.6%,2,94.0%:88.3%,2
2014,53,67167,0.5%:0.8%,3,1.2%:3.9%,3,3.5%:3.3%,3,94.8%:92.1%,3
2014,53,70000,6.5%:10.7%,2,3.1%:7.7%,2,8.5%:13.1%,2,81.9%:68.5%,2
2014,53,74060,1.2%:2.5%,3,4.5%:8.8%,2,8.5%:8.8%,2,85.7%:79.9%,2
2014,53,80010,0.4%:1.0%,3,13.2%:26.9%,2,5.0%:5.8%,2,81.4%:66.4%,2
2014,55,2375,0.0%:0.7%,3,1.2%:2.6%,3,3.1%:4.1%,3,95.7%:92.6%,3
2014,55,31000,0.0%:5.7%,3,3.1%:7.3%,3,2.4%:7.4%,3,94.5%:79.6%,1
2014,55,39225,0.8%:5.1%,3,7.8%:9.3%,3,2.2%:1.7%,3,89.2%:83.8%,3
2014,55,48000,1.0%:3.0%,3,2.0%:4.2%,3,3.6%:12.0%,3,93.4%:80.8%,3
2014,55,53000,20.1%:39.2%,1,10.6%:12.6%,1,3.6%:4.8%,1,65.8%:43.4%,1
2014,55,66000,1.4%:8.8%,3,4.8%:7.7%,3,1.8%:2.3%,3,92.0%:81.1%,3
2015,01,3076,16.3%:25.5%,3,0.6%:3.6%,3,5.8%:6.5%,3,77.2%:64.4%,3
2015,01,7000,32.7%:61.6%,2,1.5%:2.0%,2,1.2%:1.7%,2,64.6%:34.7%,2
2015,01,35896,5.1%:16.4%,3,1.9%:2.7%,3,2.4%:3.6%,3,90.5%:77.3%,3
2015,01,37000,8.5%:23.3%,2,3.4%:4.5%,2,8.0%:5.2%,2,80.1%:67.1%,2
2015,01,50000,26.3%:46.8%,2,0.7%:2.2%,3,2.7%:3.5%,2,70.3%:47.5%,2
2015,01,51000,28.1%:55.7%,2,0.8%:1.8%,3,7.5%:3.4%,3,63.6%:39.1%,2
2015,01,77256,25.9%:42.0%,2,0.3%:1.5%,3,2.1%:2.1%,3,71.8%:54.4%,2
2015,02,3000,2.4%:6.2%,3,4.5%:6.1%,3,11.9%:17.2%,2,81.3%:70.5%,2
