year,state,county,share_debt_coll,county_name,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,05,003,,Ashley County,,,3,Majority non-white,race-ethnicity
2018,05,005,,Baxter County,,,3,Majority non-white,race-ethnicity
2018,05,005,.3012048,Baxter County,0.3341273,0.2682824,1,Majority white,race-ethnicity
2018,05,005,.3058824,Baxter County,0.3385564,0.2732083,1,All,race-ethnicity
2018,05,007,,Benton County,,,3,Majority non-white,race-ethnicity
2018,05,007,.3022332,Benton County,0.3164135,0.2880530,1,All,race-ethnicity
2018,05,007,.3053037,Benton County,0.3202690,0.2903383,1,Majority white,race-ethnicity
2018,05,009,.3596899,Boone County,0.3967556,0.3226242,1,All,race-ethnicity
2018,05,009,.3578431,Boone County,0.3958535,0.3198327,1,Majority white,race-ethnicity
2018,05,009,,Boone County,,,3,Majority non-white,race-ethnicity
2018,05,011,,Bradley County,,,3,Majority non-white,race-ethnicity
2018,05,011,.4494382,Bradley County,0.5227219,0.3761545,1,All,race-ethnicity
2018,05,011,,Bradley County,,,3,Majority white,race-ethnicity
2018,05,013,.34,Calhoun County,0.4726385,0.2073615,1,Majority white,race-ethnicity
2018,05,013,.3571429,Calhoun County,0.4837776,0.2305081,1,All,race-ethnicity
2018,05,013,,Calhoun County,,,3,Majority non-white,race-ethnicity
2018,05,015,.3325635,Carroll County,0.3769915,0.2881356,1,Majority white,race-ethnicity
2018,05,015,,Carroll County,,,3,Majority non-white,race-ethnicity
2018,05,015,.3325635,Carroll County,0.3769915,0.2881356,1,All,race-ethnicity
2018,05,017,,Chicot County,,,3,Majority white,race-ethnicity
2018,05,017,.6178011,Chicot County,0.6868963,0.5487058,1,All,race-ethnicity
2018,05,017,.7142857,Chicot County,0.8114752,0.6170963,1,Majority non-white,race-ethnicity
2018,05,019,.3184932,Clark County,0.3720228,0.2649635,1,All,race-ethnicity
2018,05,019,,Clark County,,,3,Majority non-white,race-ethnicity
2018,05,019,.3100437,Clark County,0.3700795,0.2500078,1,Majority white,race-ethnicity
2018,05,021,.4504132,Clay County,0.5132294,0.3875971,1,All,race-ethnicity
2018,05,021,,Clay County,,,3,Majority non-white,race-ethnicity
2018,05,021,.4504132,Clay County,0.5132294,0.3875971,1,Majority white,race-ethnicity
2018,05,023,.3283898,Cleburne County,0.3708028,0.2859768,1,Majority white,race-ethnicity
2018,05,023,.3283898,Cleburne County,0.3708028,0.2859768,1,All,race-ethnicity
2018,05,023,,Cleburne County,,,3,Majority non-white,race-ethnicity
2018,05,025,.3272727,Cleveland County,0.4153608,0.2391846,1,Majority white,race-ethnicity
2018,05,025,,Cleveland County,,,3,Majority non-white,race-ethnicity
2018,05,025,.3272727,Cleveland County,0.4153608,0.2391846,1,All,race-ethnicity
2018,05,027,,Columbia County,,,3,Majority non-white,race-ethnicity
2018,05,027,.5155807,Columbia County,0.5677895,0.4633719,1,All,race-ethnicity
2018,05,027,.5043478,Columbia County,0.5961297,0.4125659,1,Majority white,race-ethnicity
2018,05,029,.3800623,Conway County,0.4332465,0.3268781,1,All,race-ethnicity
2018,05,029,.3805031,Conway County,0.4339504,0.3270559,1,Majority white,race-ethnicity
2018,05,029,,Conway County,,,3,Majority non-white,race-ethnicity
2018,05,031,.4227916,Craighead County,0.4479430,0.3976403,1,Majority white,race-ethnicity
2018,05,031,,Craighead County,,,3,Majority non-white,race-ethnicity
2018,05,031,.4273504,Craighead County,0.4522201,0.4024807,1,All,race-ethnicity
2018,05,033,.4318182,Crawford County,0.4630385,0.4005979,1,Majority white,race-ethnicity
2018,05,033,.433095,Crawford County,0.4641501,0.4020399,1,All,race-ethnicity
2018,05,033,,Crawford County,,,3,Majority non-white,race-ethnicity
2018,05,035,.6281755,Crittenden County,0.6737502,0.5826008,1,Majority non-white,race-ethnicity
2018,05,035,.5425667,Crittenden County,0.5773953,0.5077382,1,All,race-ethnicity
2018,05,035,,Crittenden County,,,3,Majority white,race-ethnicity
2018,05,037,,Cross County,,,3,Majority non-white,race-ethnicity
2018,05,037,.4522059,Cross County,0.5114641,0.3929477,1,Majority white,race-ethnicity
2018,05,037,.4760274,Cross County,0.5334100,0.4186448,1,All,race-ethnicity
2018,05,039,,Dallas County,,,3,Majority white,race-ethnicity
2018,05,039,.4183674,Dallas County,0.5165362,0.3201986,1,All,race-ethnicity
2018,05,039,,Dallas County,,,3,Majority non-white,race-ethnicity
2018,05,041,.4777778,Desha County,0.5509540,0.4046015,1,All,race-ethnicity
2018,05,041,,Desha County,,,3,Majority non-white,race-ethnicity
2018,05,041,,Desha County,,,3,Majority white,race-ethnicity
2018,05,043,.4214876,Drew County,0.4838318,0.3591434,1,Majority white,race-ethnicity
2018,05,043,,Drew County,,,3,Majority non-white,race-ethnicity
2018,05,043,.4146341,Drew County,0.4717319,0.3575363,1,All,race-ethnicity
2018,05,045,.3213281,Faulkner County,0.3430470,0.2996091,1,All,race-ethnicity
2018,05,045,.3234624,Faulkner County,0.3453489,0.3015760,1,Majority white,race-ethnicity
2018,05,045,,Faulkner County,,,3,Majority non-white,race-ethnicity
2018,05,047,,Franklin County,,,3,Majority non-white,race-ethnicity
2018,05,047,.3114754,Franklin County,0.3697024,0.2532484,1,Majority white,race-ethnicity
2018,05,047,.3114754,Franklin County,0.3697024,0.2532484,1,All,race-ethnicity
2018,05,049,.3291925,Fulton County,0.4020074,0.2563777,1,Majority white,race-ethnicity
2018,05,049,.3271605,Fulton County,0.3996340,0.2546870,1,All,race-ethnicity
2018,05,049,,Fulton County,,,3,Majority non-white,race-ethnicity
2018,05,051,.3877791,Garland County,0.4109344,0.3646238,1,All,race-ethnicity
2018,05,051,,Garland County,,,3,Majority non-white,race-ethnicity
2018,05,051,.3888889,Garland County,0.4125048,0.3652730,1,Majority white,race-ethnicity
2018,05,053,.314741,Grant County,0.3723102,0.2571719,1,Majority white,race-ethnicity
2018,05,053,.3134921,Grant County,0.3708846,0.2560996,1,All,race-ethnicity
2018,05,053,,Grant County,,,3,Majority non-white,race-ethnicity
2018,05,055,,Greene County,,,3,Majority non-white,race-ethnicity
2018,05,055,.4370258,Greene County,0.4749259,0.3991256,1,Majority white,race-ethnicity
2018,05,055,.4408284,Greene County,0.4782836,0.4033733,1,All,race-ethnicity
2018,05,057,,Hempstead County,,,3,Majority non-white,race-ethnicity
2018,05,057,.491573,Hempstead County,0.5435786,0.4395674,1,All,race-ethnicity
2018,05,057,,Hempstead County,,,3,Majority white,race-ethnicity
2018,05,059,,Hot Spring County,,,3,Majority non-white,race-ethnicity
2018,05,059,.3650108,Hot Spring County,0.4089115,0.3211101,1,Majority white,race-ethnicity
2018,05,059,.3642241,Hot Spring County,0.4080572,0.3203911,1,All,race-ethnicity
2018,05,061,.4039409,Howard County,0.4716090,0.3362728,1,Majority white,race-ethnicity
2018,05,061,,Howard County,,,3,Majority non-white,race-ethnicity
2018,05,061,.3907563,Howard County,0.4528762,0.3286365,1,All,race-ethnicity
2018,05,063,.4087838,Independence County,0.4484191,0.3691485,1,Majority white,race-ethnicity
2018,05,063,,Independence County,,,3,Majority non-white,race-ethnicity
2018,05,063,.4092409,Independence County,0.4484217,0.3700601,1,All,race-ethnicity
2018,05,065,.3719512,Izard County,0.4461509,0.2977515,1,All,race-ethnicity
2018,05,065,.3719512,Izard County,0.4461509,0.2977515,1,Majority white,race-ethnicity
2018,05,065,,Izard County,,,3,Majority non-white,race-ethnicity
2018,05,067,,Jackson County,,,3,Majority non-white,race-ethnicity
2018,05,067,.4448669,Jackson County,0.5050423,0.3846915,1,All,race-ethnicity
2018,05,067,.4435798,Jackson County,0.5044386,0.3827209,1,Majority white,race-ethnicity
2018,05,069,.4920495,Jefferson County,0.5211861,0.4629128,1,All,race-ethnicity
2018,05,069,.5543624,Jefferson County,0.5900780,0.5186468,1,Majority non-white,race-ethnicity
2018,05,069,.3430233,Jefferson County,0.3932628,0.2927837,1,Majority white,race-ethnicity
2018,05,071,.3630573,Johnson County,0.4163321,0.3097825,1,Majority white,race-ethnicity
2018,05,071,.3630573,Johnson County,0.4163321,0.3097825,1,All,race-ethnicity
2018,05,071,,Johnson County,,,3,Majority non-white,race-ethnicity
2018,05,073,.5,Lafayette County,0.5947402,0.4052598,1,All,race-ethnicity
2018,05,073,,Lafayette County,,,3,Majority white,race-ethnicity
2018,05,073,,Lafayette County,,,3,Majority non-white,race-ethnicity
2018,05,075,,Lawrence County,,,3,Majority non-white,race-ethnicity
2018,05,075,.3769841,Lawrence County,0.4369398,0.3170284,1,Majority white,race-ethnicity
2018,05,075,.3754941,Lawrence County,0.4352837,0.3157045,1,All,race-ethnicity
2018,05,077,.5670103,Lee County,0.6661288,0.4678918,1,Majority non-white,race-ethnicity
2018,05,077,.5258621,Lee County,0.6171252,0.4345990,1,All,race-ethnicity
2018,05,077,,Lee County,,,3,Majority white,race-ethnicity
2018,05,079,.3851852,Lincoln County,0.4675820,0.3027883,1,All,race-ethnicity
2018,05,079,,Lincoln County,,,3,Majority non-white,race-ethnicity
2018,05,079,.3613445,Lincoln County,0.4480226,0.2746665,1,Majority white,race-ethnicity
2018,05,081,.515,Little River County,0.5844391,0.4455609,1,Majority white,race-ethnicity
2018,05,081,.515,Little River County,0.5844391,0.4455609,1,All,race-ethnicity
2018,05,081,,Little River County,,,3,Majority non-white,race-ethnicity
2018,05,083,.3629032,Logan County,0.4118323,0.3139741,1,All,race-ethnicity
2018,05,083,.3629032,Logan County,0.4118323,0.3139741,1,Majority white,race-ethnicity
2018,05,083,,Logan County,,,3,Majority non-white,race-ethnicity
2018,05,085,,Lonoke County,,,3,Majority non-white,race-ethnicity
2018,05,085,.3345622,Lonoke County,0.3626511,0.3064734,1,All,race-ethnicity
2018,05,085,.3345622,Lonoke County,0.3626511,0.3064734,1,Majority white,race-ethnicity
2018,05,087,,Madison County,,,3,Majority non-white,race-ethnicity
2018,05,087,.3478261,Madison County,0.4168331,0.2788191,1,All,race-ethnicity
2018,05,087,.3478261,Madison County,0.4168331,0.2788191,1,Majority white,race-ethnicity
2018,05,089,,Marion County,,,3,Majority non-white,race-ethnicity
2018,05,089,.3542435,Marion County,0.4112940,0.2971931,1,All,race-ethnicity
2018,05,089,.3542435,Marion County,0.4112940,0.2971931,1,Majority white,race-ethnicity
2018,05,091,,Miller County,,,3,Majority non-white,race-ethnicity
2018,05,091,.5405405,Miller County,0.5784181,0.5026629,1,Majority white,race-ethnicity
2018,05,091,.544919,Miller County,0.5824035,0.5074345,1,All,race-ethnicity
2018,05,093,.5212418,Mississippi County,0.5608526,0.4816311,1,All,race-ethnicity
2018,05,093,.5,Mississippi County,0.5792283,0.4207717,1,Majority white,race-ethnicity
2018,05,093,,Mississippi County,,,3,Majority non-white,race-ethnicity
2018,05,095,,Monroe County,,,3,Majority white,race-ethnicity
2018,05,095,,Monroe County,,,3,Majority non-white,race-ethnicity
2018,05,095,.4351145,Monroe County,0.5203394,0.3498896,1,All,race-ethnicity
2018,05,097,,Montgomery County,,,3,Majority non-white,race-ethnicity
2018,05,097,.272,Montgomery County,0.3503241,0.1936759,1,All,race-ethnicity
2018,05,097,.272,Montgomery County,0.3503241,0.1936759,1,Majority white,race-ethnicity
2018,05,099,.5462963,Nevada County,0.6406295,0.4519631,1,All,race-ethnicity
2018,05,099,,Nevada County,,,3,Majority white,race-ethnicity
2018,05,099,,Nevada County,,,3,Majority non-white,race-ethnicity
2018,05,101,.2920354,Newton County,0.3762468,0.2078241,1,All,race-ethnicity
2018,05,101,.3027523,Newton County,0.3894049,0.2160997,1,Majority white,race-ethnicity
2018,05,101,,Newton County,,,3,Majority non-white,race-ethnicity
2018,05,103,.3953488,Ouachita County,0.4992904,0.2914073,1,Majority white,race-ethnicity
2018,05,103,,Ouachita County,,,3,Majority non-white,race-ethnicity
2018,05,103,.4465753,Ouachita County,0.4976473,0.3955034,1,All,race-ethnicity
2018,05,105,,Perry County,,,3,Majority non-white,race-ethnicity
2018,05,105,.3450704,Perry County,0.4235393,0.2666015,1,All,race-ethnicity
2018,05,105,.3450704,Perry County,0.4235393,0.2666015,1,Majority white,race-ethnicity
2018,05,107,.5239853,Phillips County,0.5835575,0.4644130,1,All,race-ethnicity
2018,05,107,.5592417,Phillips County,0.6263918,0.4920917,1,Majority non-white,race-ethnicity
2018,05,107,,Phillips County,,,3,Majority white,race-ethnicity
2018,05,109,.28125,Pike County,0.3511364,0.2113636,1,All,race-ethnicity
2018,05,109,.28125,Pike County,0.3511364,0.2113636,1,Majority white,race-ethnicity
2018,05,109,,Pike County,,,3,Majority non-white,race-ethnicity
2018,05,111,.5506849,Poinsett County,0.6017863,0.4995836,1,All,race-ethnicity
2018,05,111,.5506849,Poinsett County,0.6017863,0.4995836,1,Majority white,race-ethnicity
2018,05,111,,Poinsett County,,,3,Majority non-white,race-ethnicity
2018,05,113,.358156,Polk County,0.4142161,0.3020959,1,All,race-ethnicity
2018,05,113,.3571429,Polk County,0.4148343,0.2994514,1,Majority white,race-ethnicity
2018,05,113,,Polk County,,,3,Majority non-white,race-ethnicity
2018,05,115,.3972999,Pope County,0.4270979,0.3675020,1,All,race-ethnicity
2018,05,115,.4007897,Pope County,0.4309832,0.3705962,1,Majority white,race-ethnicity
2018,05,115,,Pope County,,,3,Majority non-white,race-ethnicity
2018,05,117,.3421053,Prairie County,0.4295785,0.2546321,1,All,race-ethnicity
2018,05,117,.3362832,Prairie County,0.4237798,0.2487866,1,Majority white,race-ethnicity
2018,05,117,,Prairie County,,,3,Majority non-white,race-ethnicity
2018,05,119,.2924246,Pulaski County,0.3071176,0.2777317,1,Majority white,race-ethnicity
2018,05,119,.3854569,Pulaski County,0.3975573,0.3733565,1,All,race-ethnicity
2018,05,119,.5818674,Pulaski County,0.6070230,0.5567118,1,Majority non-white,race-ethnicity
2018,05,121,,Randolph County,,,3,Majority non-white,race-ethnicity
2018,05,121,.3368794,Randolph County,0.3921427,0.2816162,1,Majority white,race-ethnicity
2018,05,121,.3368794,Randolph County,0.3921427,0.2816162,1,All,race-ethnicity
2018,05,123,.4418605,St. Francis County,0.5474353,0.3362856,1,Majority white,race-ethnicity
2018,05,123,.6095238,St. Francis County,0.6756656,0.5433821,1,Majority non-white,race-ethnicity
2018,05,123,.5611285,St. Francis County,0.6156719,0.5065851,1,All,race-ethnicity
2018,05,125,,Saline County,,,3,Majority non-white,race-ethnicity
2018,05,125,.310231,Saline County,0.3315013,0.2889608,1,All,race-ethnicity
2018,05,125,.3101266,Saline County,0.3318791,0.2883740,1,Majority white,race-ethnicity
2018,05,127,,Scott County,,,3,Majority non-white,race-ethnicity
2018,05,127,.479452,Scott County,0.5607678,0.3981362,1,All,race-ethnicity
2018,05,127,.479452,Scott County,0.5607678,0.3981362,1,Majority white,race-ethnicity
2018,05,129,.3619048,Searcy County,0.4542638,0.2695458,1,All,race-ethnicity
2018,05,129,.3619048,Searcy County,0.4542638,0.2695458,1,Majority white,race-ethnicity
2018,05,129,,Searcy County,,,3,Majority non-white,race-ethnicity
2018,05,131,.3944005,Sebastian County,0.4180396,0.3707614,1,Majority white,race-ethnicity
2018,05,131,.414162,Sebastian County,0.4359582,0.3923658,1,All,race-ethnicity
2018,05,131,.5253623,Sebastian County,0.5843825,0.4663422,1,Majority non-white,race-ethnicity
2018,05,133,,Sevier County,,,3,Majority non-white,race-ethnicity
2018,05,133,.4322034,Sevier County,0.4955411,0.3688656,1,All,race-ethnicity
2018,05,133,.4597701,Sevier County,0.5651036,0.3544366,1,Majority white,race-ethnicity
2018,05,135,.4196429,Sharp County,0.4844154,0.3548703,1,Majority white,race-ethnicity
2018,05,135,.4140969,Sharp County,0.4783162,0.3498776,1,All,race-ethnicity
2018,05,135,,Sharp County,,,3,Majority non-white,race-ethnicity
2018,05,137,.308642,Stone County,0.3799966,0.2372873,1,Majority white,race-ethnicity
2018,05,137,.308642,Stone County,0.3799966,0.2372873,1,All,race-ethnicity
2018,05,137,,Stone County,,,3,Majority non-white,race-ethnicity
2018,05,139,,Union County,,,3,Majority non-white,race-ethnicity
2018,05,139,.4544159,Union County,0.4912759,0.4175560,1,All,race-ethnicity
2018,05,139,.3853211,Union County,0.4771078,0.2935344,1,Majority white,race-ethnicity
2018,05,141,.3085106,Van Buren County,0.3747114,0.2423099,1,Majority white,race-ethnicity
2018,05,141,.3085106,Van Buren County,0.3747114,0.2423099,1,All,race-ethnicity
2018,05,141,,Van Buren County,,,3,Majority non-white,race-ethnicity
2018,05,143,.3448753,Washington County,0.3603833,0.3293673,1,All,race-ethnicity
2018,05,143,,Washington County,,,3,Majority non-white,race-ethnicity
2018,05,143,.3106088,Washington County,0.3279294,0.2932883,1,Majority white,race-ethnicity
2018,05,145,.3441226,White County,0.3713105,0.3169348,1,All,race-ethnicity
2018,05,145,,White County,,,3,Majority non-white,race-ethnicity
2018,05,145,.3410922,White County,0.3689068,0.3132776,1,Majority white,race-ethnicity
2018,05,147,,Woodruff County,,,3,Majority non-white,race-ethnicity
2018,05,147,.358209,Woodruff County,0.4738865,0.2425314,1,Majority white,race-ethnicity
2018,05,147,.4049587,Woodruff County,0.4927890,0.3171284,1,All,race-ethnicity
2018,05,149,.3806452,Yell County,0.4347837,0.3265066,1,Majority white,race-ethnicity
2018,05,149,.3814103,Yell County,0.4353953,0.3274252,1,All,race-ethnicity
2018,05,149,,Yell County,,,3,Majority non-white,race-ethnicity
2018,06,001,.1895871,Alameda County,0.1942540,0.1849202,1,All,race-ethnicity
2018,06,001,.2206627,Alameda County,0.2268275,0.2144978,1,Majority non-white,race-ethnicity
2018,06,001,.0906678,Alameda County,0.1025062,0.0788295,1,Majority white,race-ethnicity
2018,06,003,,Alpine County,,,3,Majority white,race-ethnicity
2018,06,003,,Alpine County,,,3,All,race-ethnicity
2018,06,003,,Alpine County,,,3,Majority non-white,race-ethnicity
2018,06,005,,Amador County,,,3,Majority non-white,race-ethnicity
2018,06,005,.215311,Amador County,0.2475106,0.1831114,1,All,race-ethnicity
2018,06,005,.2129032,Amador County,0.2451522,0.1806543,1,Majority white,race-ethnicity
2018,06,007,.2884022,Butte County,0.3039989,0.2728055,1,Majority white,race-ethnicity
2018,06,007,,Butte County,,,3,Majority non-white,race-ethnicity
2018,06,007,.2918169,Butte County,0.3066589,0.2769749,1,All,race-ethnicity
2018,06,009,,Calaveras County,,,3,Majority non-white,race-ethnicity
2018,06,009,.2631579,Calaveras County,0.2961828,0.2301330,1,Majority white,race-ethnicity
2018,06,009,.2688614,Calaveras County,0.3010688,0.2366541,1,All,race-ethnicity
