year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,05,043,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,043,0.4214876,0.4838318,0.3591434,1,Majority White,race-ethnicity
2018,05,045,0.3213281,0.343047,0.2996091,1,All,all
2018,05,045,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,045,0.3234624,0.3453489,0.301576,1,Majority White,race-ethnicity
2018,05,047,0.3114754,0.3697024,0.2532484,1,All,all
2018,05,047,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,047,0.3114754,0.3697024,0.2532484,1,Majority White,race-ethnicity
2018,05,049,0.3271605,0.399634,0.254687,1,All,all
2018,05,049,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,049,0.3291925,0.4020074,0.2563777,1,Majority White,race-ethnicity
2018,05,051,0.3877791,0.4109344,0.3646238,1,All,all
2018,05,051,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,051,0.3888889,0.4125048,0.365273,1,Majority White,race-ethnicity
2018,05,053,0.3134921,0.3708846,0.2560996,1,All,all
2018,05,053,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,053,0.314741,0.3723102,0.2571719,1,Majority White,race-ethnicity
2018,05,055,0.4408284,0.4782836,0.4033733,1,All,all
2018,05,055,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,055,0.4370258,0.4749259,0.3991256,1,Majority White,race-ethnicity
2018,05,057,0.491573,0.5435786,0.4395674,1,All,all
2018,05,057,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,057,NA,NA,NA,NA,Majority White,race-ethnicity
2018,05,059,0.3642241,0.4080572,0.3203911,1,All,all
2018,05,059,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,059,0.3650108,0.4089115,0.3211101,1,Majority White,race-ethnicity
2018,05,061,0.3907563,0.4528762,0.3286365,1,All,all
2018,05,061,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,061,0.4039409,0.471609,0.3362728,1,Majority White,race-ethnicity
2018,05,063,0.4092409,0.4484217,0.3700601,1,All,all
2018,05,063,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,063,0.4087838,0.4484191,0.3691485,1,Majority White,race-ethnicity
2018,05,065,0.3719512,0.4461509,0.2977515,1,All,all
2018,05,065,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,065,0.3719512,0.4461509,0.2977515,1,Majority White,race-ethnicity
2018,05,067,0.4448669,0.5050423,0.3846915,1,All,all
2018,05,067,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,067,0.4435798,0.5044386,0.3827209,1,Majority White,race-ethnicity
2018,05,069,0.4920495,0.5211861,0.4629128,1,All,all
2018,05,069,0.5543624,0.590078,0.5186468,1,Majority Non-White,race-ethnicity
2018,05,069,0.3430233,0.3932628,0.2927837,1,Majority White,race-ethnicity
2018,05,071,0.3630573,0.4163321,0.3097825,1,All,all
2018,05,071,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,071,0.3630573,0.4163321,0.3097825,1,Majority White,race-ethnicity
2018,05,073,0.5,0.5947402,0.4052598,1,All,all
2018,05,073,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,073,NA,NA,NA,NA,Majority White,race-ethnicity
2018,05,075,0.3754941,0.4352837,0.3157045,1,All,all
2018,05,075,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,075,0.3769841,0.4369398,0.3170284,1,Majority White,race-ethnicity
2018,05,077,0.5258621,0.6171252,0.434599,1,All,all
2018,05,077,0.5670103,0.6661288,0.4678918,1,Majority Non-White,race-ethnicity
2018,05,077,NA,NA,NA,NA,Majority White,race-ethnicity
2018,05,079,0.3851852,0.467582,0.3027883,1,All,all
2018,05,079,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,079,0.3613445,0.4480226,0.2746665,1,Majority White,race-ethnicity
2018,05,081,0.515,0.5844391,0.4455609,1,All,all
2018,05,081,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,081,0.515,0.5844391,0.4455609,1,Majority White,race-ethnicity
2018,05,083,0.3629032,0.4118323,0.3139741,1,All,all
2018,05,083,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,083,0.3629032,0.4118323,0.3139741,1,Majority White,race-ethnicity
2018,05,085,0.3345622,0.3626511,0.3064734,1,All,all
2018,05,085,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,085,0.3345622,0.3626511,0.3064734,1,Majority White,race-ethnicity
2018,05,087,0.3478261,0.4168331,0.2788191,1,All,all
2018,05,087,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,087,0.3478261,0.4168331,0.2788191,1,Majority White,race-ethnicity
2018,05,089,0.3542435,0.411294,0.2971931,1,All,all
2018,05,089,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,089,0.3542435,0.411294,0.2971931,1,Majority White,race-ethnicity
2018,05,091,0.544919,0.5824035,0.5074345,1,All,all
2018,05,091,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,091,0.5405405,0.5784181,0.5026629,1,Majority White,race-ethnicity
2018,05,093,0.5212418,0.5608526,0.4816311,1,All,all
2018,05,093,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,093,0.5,0.5792283,0.4207717,1,Majority White,race-ethnicity
2018,05,095,0.4351145,0.5203394,0.3498896,1,All,all
2018,05,095,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,095,NA,NA,NA,NA,Majority White,race-ethnicity
2018,05,097,0.272,0.3503241,0.1936759,1,All,all
2018,05,097,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,097,0.272,0.3503241,0.1936759,1,Majority White,race-ethnicity
2018,05,099,0.5462963,0.6406295,0.4519631,1,All,all
2018,05,099,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,099,NA,NA,NA,NA,Majority White,race-ethnicity
2018,05,101,0.2920354,0.3762468,0.2078241,1,All,all
2018,05,101,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,101,0.3027523,0.3894049,0.2160997,1,Majority White,race-ethnicity
2018,05,103,0.4465753,0.4976473,0.3955034,1,All,all
2018,05,103,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,103,0.3953488,0.4992904,0.2914073,1,Majority White,race-ethnicity
2018,05,105,0.3450704,0.4235393,0.2666015,1,All,all
2018,05,105,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,105,0.3450704,0.4235393,0.2666015,1,Majority White,race-ethnicity
2018,05,107,0.5239853,0.5835575,0.464413,1,All,all
2018,05,107,0.5592417,0.6263918,0.4920917,1,Majority Non-White,race-ethnicity
2018,05,107,NA,NA,NA,NA,Majority White,race-ethnicity
2018,05,109,0.28125,0.3511364,0.2113636,1,All,all
2018,05,109,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,109,0.28125,0.3511364,0.2113636,1,Majority White,race-ethnicity
2018,05,111,0.5506849,0.6017863,0.4995836,1,All,all
2018,05,111,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,111,0.5506849,0.6017863,0.4995836,1,Majority White,race-ethnicity
2018,05,113,0.358156,0.4142161,0.3020959,1,All,all
2018,05,113,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,113,0.3571429,0.4148343,0.2994514,1,Majority White,race-ethnicity
2018,05,115,0.3972999,0.4270979,0.367502,1,All,all
2018,05,115,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,115,0.4007897,0.4309832,0.3705962,1,Majority White,race-ethnicity
2018,05,117,0.3421053,0.4295785,0.2546321,1,All,all
2018,05,117,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,117,0.3362832,0.4237798,0.2487866,1,Majority White,race-ethnicity
2018,05,119,0.3854569,0.3975573,0.3733565,1,All,all
2018,05,119,0.5818674,0.607023,0.5567118,1,Majority Non-White,race-ethnicity
2018,05,119,0.2924246,0.3071176,0.2777317,1,Majority White,race-ethnicity
2018,05,121,0.3368794,0.3921427,0.2816162,1,All,all
2018,05,121,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,121,0.3368794,0.3921427,0.2816162,1,Majority White,race-ethnicity
2018,05,123,0.5611285,0.6156719,0.5065851,1,All,all
2018,05,123,0.6095238,0.6756656,0.5433821,1,Majority Non-White,race-ethnicity
2018,05,123,0.4418605,0.5474353,0.3362856,1,Majority White,race-ethnicity
2018,05,125,0.310231,0.3315013,0.2889608,1,All,all
2018,05,125,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,125,0.3101266,0.3318791,0.288374,1,Majority White,race-ethnicity
2018,05,127,0.479452,0.5607678,0.3981362,1,All,all
2018,05,127,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,127,0.479452,0.5607678,0.3981362,1,Majority White,race-ethnicity
2018,05,129,0.3619048,0.4542638,0.2695458,1,All,all
2018,05,129,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,129,0.3619048,0.4542638,0.2695458,1,Majority White,race-ethnicity
2018,05,131,0.414162,0.4359582,0.3923658,1,All,all
2018,05,131,0.5253623,0.5843825,0.4663422,1,Majority Non-White,race-ethnicity
2018,05,131,0.3944005,0.4180396,0.3707614,1,Majority White,race-ethnicity
2018,05,133,0.4322034,0.4955411,0.3688656,1,All,all
2018,05,133,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,133,0.4597701,0.5651036,0.3544366,1,Majority White,race-ethnicity
2018,05,135,0.4140969,0.4783162,0.3498776,1,All,all
2018,05,135,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,135,0.4196429,0.4844154,0.3548703,1,Majority White,race-ethnicity
2018,05,137,0.308642,0.3799966,0.2372873,1,All,all
2018,05,137,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,137,0.308642,0.3799966,0.2372873,1,Majority White,race-ethnicity
2018,05,139,0.4544159,0.4912759,0.417556,1,All,all
2018,05,139,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,139,0.3853211,0.4771078,0.2935344,1,Majority White,race-ethnicity
2018,05,141,0.3085106,0.37471139999999997,0.2423099,1,All,all
2018,05,141,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,141,0.3085106,0.37471139999999997,0.2423099,1,Majority White,race-ethnicity
2018,05,143,0.3448753,0.3603833,0.3293673,1,All,all
2018,05,143,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,143,0.3106088,0.3279294,0.2932883,1,Majority White,race-ethnicity
2018,05,145,0.3441226,0.3713105,0.3169348,1,All,all
2018,05,145,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,145,0.3410922,0.3689068,0.3132776,1,Majority White,race-ethnicity
2018,05,147,0.4049587,0.492789,0.3171284,1,All,all
2018,05,147,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,147,0.358209,0.4738865,0.2425314,1,Majority White,race-ethnicity
2018,05,149,0.3814103,0.4353953,0.3274252,1,All,all
2018,05,149,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,05,149,0.3806452,0.4347837,0.3265066,1,Majority White,race-ethnicity
2018,06,001,0.1895871,0.194254,0.1849202,1,All,all
2018,06,001,0.2206627,0.2268275,0.2144978,1,Majority Non-White,race-ethnicity
2018,06,001,0.0906678,0.1025062,0.0788295,1,Majority White,race-ethnicity
2018,06,003,NA,NA,NA,NA,All,all
2018,06,003,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,003,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,005,0.215311,0.2475106,0.1831114,1,All,all
2018,06,005,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,005,0.2129032,0.2451522,0.1806543,1,Majority White,race-ethnicity
2018,06,007,0.2918169,0.3066589,0.2769749,1,All,all
2018,06,007,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,007,0.2884022,0.3039989,0.2728055,1,Majority White,race-ethnicity
2018,06,009,0.2688614,0.3010688,0.2366541,1,All,all
2018,06,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,009,0.2631579,0.2961828,0.230133,1,Majority White,race-ethnicity
2018,06,011,0.2966102,0.3442598,0.2489605,1,All,all
2018,06,011,0.2979798,0.361849,0.2341107,1,Majority Non-White,race-ethnicity
2018,06,011,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,013,0.224478,0.2304166,0.2185393,1,All,all
2018,06,013,0.3116853,0.321524,0.3018465,1,Majority Non-White,race-ethnicity
2018,06,013,0.1325729,0.1406629,0.124483,1,Majority White,race-ethnicity
2018,06,015,0.3433584,0.3900085,0.2967083,1,All,all
2018,06,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,015,0.3255814,0.3751725,0.2759903,1,Majority White,race-ethnicity
2018,06,017,0.198815,0.2130097,0.1846204,1,All,all
2018,06,017,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,017,0.192053,0.2064698,0.1776362,1,Majority White,race-ethnicity
2018,06,019,0.3700293,0.3779337,0.3621249,1,All,all
2018,06,019,0.4228626,0.4328853,0.4128399,1,Majority Non-White,race-ethnicity
2018,06,019,0.2013341,0.2206948,0.1819735,1,Majority White,race-ethnicity
2018,06,021,0.2795455,0.3215265,0.2375644,1,All,all
2018,06,021,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,021,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,023,0.288868,0.3081253,0.2696107,1,All,all
2018,06,023,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,023,0.284,0.3037681,0.2642319,1,Majority White,race-ethnicity
2018,06,025,0.3385621,0.355332,0.3217922,1,All,all
2018,06,025,0.3449827,0.3623171,0.3276484,1,Majority Non-White,race-ethnicity
2018,06,025,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,027,0.2395833,0.2889654,0.1902013,1,All,all
2018,06,027,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,027,0.2102804,0.2650074,0.1555533,1,Majority White,race-ethnicity
2018,06,029,0.3940749,0.402412,0.3857377,1,All,all
2018,06,029,0.4482535,0.4593616,0.4371453,1,Majority Non-White,race-ethnicity
2018,06,029,0.3251711,0.3425971,0.307745,1,Majority White,race-ethnicity
2018,06,031,0.4092425,0.4302826,0.3882024,1,All,all
2018,06,031,0.4245407,0.4493648,0.3997166,1,Majority Non-White,race-ethnicity
2018,06,031,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,033,0.3923006,0.4212872,0.3633141,1,All,all
2018,06,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,033,0.3927911,0.4219045,0.3636777,1,Majority White,race-ethnicity
2018,06,035,0.3567839,0.4039079,0.30966,1,All,all
2018,06,035,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,035,0.3308823,0.4102561,0.2515085,1,Majority White,race-ethnicity
2018,06,037,0.2736868,0.2758053,0.2715683,1,All,all
2018,06,037,0.3135959,0.316245,0.3109467,1,Majority Non-White,race-ethnicity
2018,06,037,0.1672361,0.1720464,0.1624258,1,Majority White,race-ethnicity
2018,06,039,0.3213067,0.3415218,0.3010916,1,All,all
2018,06,039,0.3590127,0.3847364,0.3332891,1,Majority Non-White,race-ethnicity
2018,06,039,0.2481089,0.281061,0.2151569,1,Majority White,race-ethnicity
2018,06,041,0.1285617,0.1384676,0.1186557,1,All,all
2018,06,041,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,041,0.1119318,0.1223489,0.1015147,1,Majority White,race-ethnicity
2018,06,043,0.2384106,0.2865495,0.1902717,1,All,all
2018,06,043,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,043,0.2384106,0.2865495,0.1902717,1,Majority White,race-ethnicity
2018,06,045,0.3106996,0.3344626,0.2869366,1,All,all
2018,06,045,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,045,0.2828162,0.3133275,0.2523049,1,Majority White,race-ethnicity
2018,06,047,0.3509705,0.3662261,0.3357149,1,All,all
2018,06,047,0.3553672,0.3711365,0.339598,1,Majority Non-White,race-ethnicity
2018,06,047,0.2434783,0.3222634,0.1646931,1,Majority White,race-ethnicity
2018,06,049,0.261745,0.3325669,0.1909231,1,All,all
2018,06,049,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,049,0.2822581,0.3618027,0.2027134,1,Majority White,race-ethnicity
2018,06,051,0.2393617,0.3005195,0.1782039,1,All,all
2018,06,051,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,051,0.234375,0.3389793,0.1297707,1,Majority White,race-ethnicity
2018,06,053,0.2975121,0.3083846,0.2866397,1,All,all
2018,06,053,0.3435693,0.3567144,0.3304241,1,Majority Non-White,race-ethnicity
2018,06,053,0.1462951,0.1637321,0.1288581,1,Majority White,race-ethnicity
2018,06,055,0.2008772,0.2173268,0.1844276,1,All,all
2018,06,055,0.1764706,0.2160717,0.1368695,1,Majority Non-White,race-ethnicity
2018,06,055,0.1495327,0.1974247,0.1016407,1,Majority White,race-ethnicity
2018,06,057,0.186722,0.2053234,0.1681206,1,All,all
2018,06,057,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,057,0.1908687,0.2102711,0.1714664,1,Majority White,race-ethnicity
2018,06,059,0.2210564,0.2245707,0.2175421,1,All,all
2018,06,059,0.2630884,0.2687189,0.2574579,1,Majority Non-White,race-ethnicity
2018,06,059,0.1690637,0.1753568,0.1627706,1,Majority White,race-ethnicity
2018,06,061,0.1677058,0.1769654,0.1584463,1,All,all
2018,06,061,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,061,0.1673083,0.1765747,0.158042,1,Majority White,race-ethnicity
2018,06,063,0.2419825,0.287374,0.196591,1,All,all
2018,06,063,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,063,0.2411765,0.2867166,0.1956364,1,Majority White,race-ethnicity
2018,06,065,0.3196272,0.324378,0.3148763,1,All,all
2018,06,065,0.3661658,0.3726669,0.3596648,1,Majority Non-White,race-ethnicity
2018,06,065,0.224178,0.2390768,0.2092793,1,Majority White,race-ethnicity
2018,06,067,0.275745,0.2813803,0.2701097,1,All,all
2018,06,067,0.3060299,0.3153044,0.2967555,1,Majority Non-White,race-ethnicity
2018,06,067,0.2138531,0.223869,0.2038372,1,Majority White,race-ethnicity
2018,06,069,0.2958763,0.3246154,0.2671372,1,All,all
2018,06,069,0.298397,0.3299076,0.2668864,1,Majority Non-White,race-ethnicity
2018,06,069,0.2459016,0.3548637,0.1369396,1,Majority White,race-ethnicity
2018,06,071,0.3649233,0.3700053,0.3598413,1,All,all
2018,06,071,0.3812753,0.3871844,0.3753662,1,Majority Non-White,race-ethnicity
2018,06,071,0.3196864,0.3352641,0.3041087,1,Majority White,race-ethnicity
2018,06,073,0.2495187,0.2531333,0.2459042,1,All,all
2018,06,073,0.3174815,0.3240094,0.3109535,1,Majority Non-White,race-ethnicity
2018,06,073,0.2033544,0.209538,0.1971708,1,Majority White,race-ethnicity
2018,06,075,0.1312895,0.13663,0.1259489,1,All,all
2018,06,075,0.1488287,0.1570915,0.140566,1,Majority Non-White,race-ethnicity
2018,06,075,0.0949506,0.108415,0.0814862,1,Majority White,race-ethnicity
2018,06,077,0.3261604,0.3348254,0.3174954,1,All,all
2018,06,077,0.3590143,0.3702044,0.34782419999999997,1,Majority Non-White,race-ethnicity
2018,06,077,0.1910774,0.2134435,0.1687114,1,Majority White,race-ethnicity
2018,06,079,0.1874304,0.1988506,0.1760101,1,All,all
2018,06,079,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,079,0.1761658,0.188836,0.1634956,1,Majority White,race-ethnicity
2018,06,081,0.1439915,0.1499759,0.1380072,1,All,all
2018,06,081,0.188027,0.1979729,0.178081,1,Majority Non-White,race-ethnicity
2018,06,081,0.0853659,0.0988938,0.0718379,1,Majority White,race-ethnicity
2018,06,083,0.2349072,0.2449541,0.2248603,1,All,all
2018,06,083,0.3205973,0.3397713,0.3014233,1,Majority Non-White,race-ethnicity
2018,06,083,0.1382302,0.1545037,0.1219567,1,Majority White,race-ethnicity
2018,06,085,0.135489,0.1392081,0.13177,1,All,all
2018,06,085,0.150436,0.1551829,0.1456891,1,Majority Non-White,race-ethnicity
2018,06,085,0.0695418,0.0811208,0.0579627,1,Majority White,race-ethnicity
2018,06,087,0.1804223,0.192098,0.1687465,1,All,all
2018,06,087,0.2448805,0.2695104,0.2202507,1,Majority Non-White,race-ethnicity
2018,06,087,0.1495591,0.1626897,0.1364285,1,Majority White,race-ethnicity
2018,06,089,0.2936641,0.3100109,0.2773173,1,All,all
2018,06,089,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,089,0.2933969,0.309864,0.2769297,1,Majority White,race-ethnicity
2018,06,091,NA,NA,NA,NA,All,all
2018,06,091,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,091,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,093,0.2653333,0.2969529,0.2337137,1,All,all
2018,06,093,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,093,0.259362,0.2913764,0.2273475,1,Majority White,race-ethnicity
2018,06,095,0.2954171,0.3058924,0.2849419,1,All,all
2018,06,095,0.3618626,0.3770559,0.3466694,1,Majority Non-White,race-ethnicity
2018,06,095,0.1965944,0.2272655,0.1659233,1,Majority White,race-ethnicity
2018,06,097,0.1969093,0.2054739,0.1883448,1,All,all
2018,06,097,0.2789969,0.3138269,0.2441668,1,Majority Non-White,race-ethnicity
2018,06,097,0.1771388,0.1871091,0.1671685,1,Majority White,race-ethnicity
2018,06,099,0.3170339,0.327182,0.3068858,1,All,all
2018,06,099,0.3446103,0.361577,0.3276435,1,Majority Non-White,race-ethnicity
2018,06,099,0.2575634,0.2820818,0.233045,1,Majority White,race-ethnicity
2018,06,101,0.2975871,0.3207942,0.2743801,1,All,all
2018,06,101,0.3099415,0.3794623,0.2404208,1,Majority Non-White,race-ethnicity
2018,06,101,0.2758621,0.3575511,0.194173,1,Majority White,race-ethnicity
2018,06,103,0.3552381,0.3842001,0.3262762,1,All,all
2018,06,103,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,103,0.357047,0.3914758,0.3226182,1,Majority White,race-ethnicity
2018,06,105,0.3165829,0.3813732,0.2517926,1,All,all
2018,06,105,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,105,0.3197969,0.3850926,0.2545013,1,Majority White,race-ethnicity
2018,06,107,0.3851311,0.3967739,0.3734883,1,All,all
2018,06,107,0.391027,0.4049752,0.3770788,1,Majority Non-White,race-ethnicity
2018,06,107,0.1904762,0.2593155,0.1216369,1,Majority White,race-ethnicity
2018,06,109,0.2709751,0.3003248,0.2416253,1,All,all
2018,06,109,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,109,0.2726218,0.3023669,0.2428767,1,Majority White,race-ethnicity
2018,06,111,0.2472296,0.2543793,0.2400798,1,All,all
2018,06,111,0.3535204,0.3682241,0.3388168,1,Majority Non-White,race-ethnicity
2018,06,111,0.1781314,0.1879423,0.1683205,1,Majority White,race-ethnicity
2018,06,113,0.1732991,0.1865914,0.1600068,1,All,all
2018,06,113,0.218107,0.2548601,0.1813539,1,Majority Non-White,race-ethnicity
2018,06,113,NA,NA,NA,NA,Majority White,race-ethnicity
2018,06,115,0.3785901,0.4066482,0.3505319,1,All,all
2018,06,115,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,06,115,0.2747253,0.3397558,0.2096947,1,Majority White,race-ethnicity
