year,state,county,subgroup_type,subgroup,pctl_20,pctl_50,pctl_80,pctl_quality
2021,26,163,all,All,19568.63,52347.73,111762.67,1
2021,26,163,race-ethnicity,"Black, Non-Hispanic",11689.43,35326.79,74154.81,1
2021,26,163,race-ethnicity,Hispanic,20899.25,50466.47,102992.79,1
2021,26,163,race-ethnicity,Other Races and Ethnicities,23276.37,68208.78,146385.62,1
2021,26,163,race-ethnicity,"White, Non-Hispanic",28904.28,67656.48,133920.98,1
2021,26,165,all,All,26334.48,56955.01,106795.62,2
2021,26,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,165,race-ethnicity,Hispanic,38438.91,60351.80,109192.63,3
2021,26,165,race-ethnicity,Other Races and Ethnicities,25692.02,56104.81,106174.84,2
2021,26,165,race-ethnicity,"White, Non-Hispanic",26234.14,56869.55,106795.62,2
2021,27,001,all,All,25705.43,59010.96,110099.30,2
2021,27,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,001,race-ethnicity,Other Races and Ethnicities,23063.95,49497.50,103095.79,2
2021,27,001,race-ethnicity,"White, Non-Hispanic",25906.17,60885.10,110402.24,2
2021,27,003,all,All,43977.92,89603.73,154232.61,1
2021,27,003,race-ethnicity,"Black, Non-Hispanic",29867.91,61469.16,105312.60,1
2021,27,003,race-ethnicity,Hispanic,40990.91,69717.07,128270.91,1
2021,27,003,race-ethnicity,Other Races and Ethnicities,43723.24,95061.71,158093.94,1
2021,27,003,race-ethnicity,"White, Non-Hispanic",45472.85,91621.94,157585.71,1
2021,27,005,all,All,24442.46,58514.66,113302.37,2
2021,27,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,005,race-ethnicity,Hispanic,27202.24,44961.55,96345.60,3
2021,27,005,race-ethnicity,Other Races and Ethnicities,13690.66,36718.77,82429.85,2
2021,27,005,race-ethnicity,"White, Non-Hispanic",27327.27,61826.57,116851.62,2
2021,27,007,all,All,24442.46,58514.66,113302.37,2
2021,27,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,007,race-ethnicity,Hispanic,27202.24,44961.55,96345.60,3
2021,27,007,race-ethnicity,Other Races and Ethnicities,13690.66,36718.77,82429.85,2
2021,27,007,race-ethnicity,"White, Non-Hispanic",27327.27,61826.57,116851.62,2
2021,27,009,all,All,38966.13,81981.83,142610.00,2
2021,27,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,009,race-ethnicity,Other Races and Ethnicities,26234.14,66945.31,168908.19,3
2021,27,009,race-ethnicity,"White, Non-Hispanic",40122.96,84351.10,144174.31,2
2021,27,011,all,All,27190.09,65148.21,118292.02,2
2021,27,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,011,race-ethnicity,Hispanic,15796.53,68501.97,120145.43,3
2021,27,011,race-ethnicity,Other Races and Ethnicities,15740.48,62001.66,112588.50,3
2021,27,011,race-ethnicity,"White, Non-Hispanic",27608.27,65148.21,118292.02,2
2021,27,013,all,All,30387.84,66679.00,121856.82,2
2021,27,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,013,race-ethnicity,Hispanic,16395.96,32411.64,121110.15,3
2021,27,013,race-ethnicity,Other Races and Ethnicities,15302.83,50260.48,89603.73,3
2021,27,013,race-ethnicity,"White, Non-Hispanic",32136.44,69506.78,123410.41,2
2021,27,015,all,All,27327.27,61795.67,110578.79,2
2021,27,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,015,race-ethnicity,Hispanic,17984.62,47002.63,88852.35,3
2021,27,015,race-ethnicity,Other Races and Ethnicities,18956.85,46346.75,94782.25,2
2021,27,015,race-ethnicity,"White, Non-Hispanic",28329.13,63450.77,112262.15,2
2021,27,017,all,All,25705.43,59941.80,110262.86,2
2021,27,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,017,race-ethnicity,Hispanic,21628.48,58878.32,117787.95,3
2021,27,017,race-ethnicity,Other Races and Ethnicities,23016.15,49243.55,103095.79,2
2021,27,017,race-ethnicity,"White, Non-Hispanic",26120.32,61081.29,111000.36,2
2021,27,019,all,All,49951.50,110645.3,201173.01,1
2021,27,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,019,race-ethnicity,Other Races and Ethnicities,54878.38,137468.1,243272.74,3
2021,27,019,race-ethnicity,"White, Non-Hispanic",50293.50,113738.1,203397.74,1
2021,27,021,all,All,25705.43,59010.96,110099.30,2
2021,27,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,021,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,021,race-ethnicity,Other Races and Ethnicities,23063.95,49497.50,103095.79,2
2021,27,021,race-ethnicity,"White, Non-Hispanic",25906.17,60885.10,110402.24,2
2021,27,023,all,All,27327.27,61795.67,110578.79,2
2021,27,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,023,race-ethnicity,Hispanic,17984.62,47002.63,88852.35,3
2021,27,023,race-ethnicity,Other Races and Ethnicities,18956.85,46346.75,94782.25,2
2021,27,023,race-ethnicity,"White, Non-Hispanic",28329.13,63450.77,112262.15,2
2021,27,025,all,All,31066.86,73613.88,128139.92,2
2021,27,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,025,race-ethnicity,Hispanic,10854.32,66478.65,114668.83,3
2021,27,025,race-ethnicity,Other Races and Ethnicities,21588.93,65585.87,109525.35,2
2021,27,025,race-ethnicity,"White, Non-Hispanic",32436.23,73719.53,128741.00,2
2021,27,027,all,All,28199.42,66241.34,118054.16,2
2021,27,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,027,race-ethnicity,Hispanic,11176.67,64338.15,95650.63,3
2021,27,027,race-ethnicity,Other Races and Ethnicities,18538.70,62587.54,94205.11,3
2021,27,027,race-ethnicity,"White, Non-Hispanic",28837.98,66906.95,120349.84,2
2021,27,029,all,All,24442.46,58514.66,113302.37,2
2021,27,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,029,race-ethnicity,Hispanic,27202.24,44961.55,96345.60,3
2021,27,029,race-ethnicity,Other Races and Ethnicities,13690.66,36718.77,82429.85,2
2021,27,029,race-ethnicity,"White, Non-Hispanic",27327.27,61826.57,116851.62,2
2021,27,031,all,All,26822.79,63628.57,113243.98,2
2021,27,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,031,race-ethnicity,Other Races and Ethnicities,20126.12,47496.26,98151.84,2
2021,27,031,race-ethnicity,"White, Non-Hispanic",26999.03,64885.46,114322.00,2
2021,27,033,all,All,27605.45,61469.16,109309.11,2
2021,27,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,033,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
2021,27,033,race-ethnicity,Other Races and Ethnicities,15740.48,49735.97,84454.09,3
2021,27,033,race-ethnicity,"White, Non-Hispanic",28223.48,63188.16,111868.50,2
2021,27,035,all,All,27327.27,58878.32,108678.00,2
2021,27,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,035,race-ethnicity,Hispanic,30670.02,47108.26,107051.12,3
2021,27,035,race-ethnicity,Other Races and Ethnicities,28297.94,51813.65,98667.10,3
2021,27,035,race-ethnicity,"White, Non-Hispanic",27217.86,59241.45,109513.86,2
2021,27,037,all,All,43587.30,92693.51,165056.80,1
2021,27,037,race-ethnicity,"Black, Non-Hispanic",35763.73,65269.21,127947.95,1
2021,27,037,race-ethnicity,Hispanic,26234.14,63160.32,110578.79,1
2021,27,037,race-ethnicity,Other Races and Ethnicities,48172.80,88462.63,157969.41,1
2021,27,037,race-ethnicity,"White, Non-Hispanic",45925.23,97233.91,171282.20,1
2021,27,039,all,All,30723.56,66327.36,123536.69,2
2021,27,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,039,race-ethnicity,Hispanic,40018.57,64492.74,97941.56,3
2021,27,039,race-ethnicity,Other Races and Ethnicities,31569.05,51496.39,116381.86,3
2021,27,039,race-ethnicity,"White, Non-Hispanic",30175.90,67772.13,127409.81,2
2021,27,041,all,All,27190.09,65148.21,118292.02,2
2021,27,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,041,race-ethnicity,Hispanic,15796.53,68501.97,120145.43,3
2021,27,041,race-ethnicity,Other Races and Ethnicities,15740.48,62001.66,112588.50,3
2021,27,041,race-ethnicity,"White, Non-Hispanic",27608.27,65148.21,118292.02,2
2021,27,043,all,All,27605.45,61469.16,109309.11,2
2021,27,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,043,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
2021,27,043,race-ethnicity,Other Races and Ethnicities,15740.48,49735.97,84454.09,3
2021,27,043,race-ethnicity,"White, Non-Hispanic",28223.48,63188.16,111868.50,2
2021,27,045,all,All,28426.01,64231.07,115867.90,2
2021,27,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,045,race-ethnicity,Other Races and Ethnicities,11287.90,47316.20,96957.43,3
2021,27,045,race-ethnicity,"White, Non-Hispanic",29246.72,65294.03,117183.65,2
2021,27,047,all,All,30723.56,66327.36,123536.69,2
2021,27,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,047,race-ethnicity,Hispanic,40018.57,64492.74,97941.56,3
2021,27,047,race-ethnicity,Other Races and Ethnicities,31569.05,51496.39,116381.86,3
2021,27,047,race-ethnicity,"White, Non-Hispanic",30175.90,67772.13,127409.81,2
2021,27,049,all,All,32957.69,73223.39,128461.14,2
2021,27,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,049,race-ethnicity,Hispanic,32792.93,65300.82,102153.30,3
2021,27,049,race-ethnicity,Other Races and Ethnicities,21062.72,47685.66,114116.02,3
2021,27,049,race-ethnicity,"White, Non-Hispanic",34869.84,75615.11,129770.92,2
2021,27,051,all,All,27190.09,65148.21,118292.02,2
2021,27,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,051,race-ethnicity,Hispanic,15796.53,68501.97,120145.43,3
2021,27,051,race-ethnicity,Other Races and Ethnicities,15740.48,62001.66,112588.50,3
2021,27,051,race-ethnicity,"White, Non-Hispanic",27608.27,65148.21,118292.02,2
2021,27,053,all,All,36397.54,85641.10,171615.59,1
2021,27,053,race-ethnicity,"Black, Non-Hispanic",15311.42,42290.95,85748.17,1
2021,27,053,race-ethnicity,Hispanic,32115.17,62028.35,117950.84,1
2021,27,053,race-ethnicity,Other Races and Ethnicities,36727.80,90993.86,178174.38,1
2021,27,053,race-ethnicity,"White, Non-Hispanic",43177.87,95098.18,184298.32,1
2021,27,055,all,All,28426.01,64231.07,115867.90,2
2021,27,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,055,race-ethnicity,Other Races and Ethnicities,11287.90,47316.20,96957.43,3
2021,27,055,race-ethnicity,"White, Non-Hispanic",29246.72,65294.03,117183.65,2
2021,27,057,all,All,24442.46,58514.66,113302.37,2
2021,27,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,057,race-ethnicity,Hispanic,27202.24,44961.55,96345.60,3
2021,27,057,race-ethnicity,Other Races and Ethnicities,13690.66,36718.77,82429.85,2
2021,27,057,race-ethnicity,"White, Non-Hispanic",27327.27,61826.57,116851.62,2
2021,27,059,all,All,31066.86,73613.88,128139.92,2
2021,27,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,059,race-ethnicity,Hispanic,10854.32,66478.65,114668.83,3
2021,27,059,race-ethnicity,Other Races and Ethnicities,21588.93,65585.87,109525.35,2
2021,27,059,race-ethnicity,"White, Non-Hispanic",32436.23,73719.53,128741.00,2
2021,27,061,all,All,25705.43,59010.96,110099.30,2
2021,27,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,061,race-ethnicity,Other Races and Ethnicities,23063.95,49497.50,103095.79,2
2021,27,061,race-ethnicity,"White, Non-Hispanic",25906.17,60885.10,110402.24,2
2021,27,063,all,All,27605.45,61469.16,109309.11,2
2021,27,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,063,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
2021,27,063,race-ethnicity,Other Races and Ethnicities,15740.48,49735.97,84454.09,3
2021,27,063,race-ethnicity,"White, Non-Hispanic",28223.48,63188.16,111868.50,2
2021,27,065,all,All,31066.86,73613.88,128139.92,2
2021,27,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,065,race-ethnicity,Hispanic,10854.32,66478.65,114668.83,3
2021,27,065,race-ethnicity,Other Races and Ethnicities,21588.93,65585.87,109525.35,2
2021,27,065,race-ethnicity,"White, Non-Hispanic",32436.23,73719.53,128741.00,2
2021,27,067,all,All,29867.91,66347.47,120056.71,2
2021,27,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,067,race-ethnicity,Hispanic,28420.41,49176.14,84570.34,3
2021,27,067,race-ethnicity,Other Races and Ethnicities,16395.96,53199.66,105057.48,3
2021,27,067,race-ethnicity,"White, Non-Hispanic",31044.78,69506.78,122939.34,2
2021,27,069,all,All,28199.42,66241.34,118054.16,2
2021,27,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,069,race-ethnicity,Hispanic,11176.67,64338.15,95650.63,3
2021,27,069,race-ethnicity,Other Races and Ethnicities,18538.70,62587.54,94205.11,3
2021,27,069,race-ethnicity,"White, Non-Hispanic",28837.98,66906.95,120349.84,2
2021,27,071,all,All,26822.79,63628.57,113243.98,2
2021,27,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,071,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,071,race-ethnicity,Other Races and Ethnicities,20126.12,47496.26,98151.84,2
2021,27,071,race-ethnicity,"White, Non-Hispanic",26999.03,64885.46,114322.00,2
2021,27,073,all,All,27327.27,61795.67,110578.79,2
2021,27,073,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,073,race-ethnicity,Hispanic,17984.62,47002.63,88852.35,3
2021,27,073,race-ethnicity,Other Races and Ethnicities,18956.85,46346.75,94782.25,2
2021,27,073,race-ethnicity,"White, Non-Hispanic",28329.13,63450.77,112262.15,2
2021,27,075,all,All,26822.79,63628.57,113243.98,2
2021,27,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,075,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,075,race-ethnicity,Other Races and Ethnicities,20126.12,47496.26,98151.84,2
2021,27,075,race-ethnicity,"White, Non-Hispanic",26999.03,64885.46,114322.00,2
2021,27,077,all,All,24442.46,58514.66,113302.37,2
2021,27,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,077,race-ethnicity,Hispanic,27202.24,44961.55,96345.60,3
2021,27,077,race-ethnicity,Other Races and Ethnicities,13690.66,36718.77,82429.85,2
2021,27,077,race-ethnicity,"White, Non-Hispanic",27327.27,61826.57,116851.62,2
2021,27,079,all,All,32957.69,73223.39,128461.14,2
2021,27,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,079,race-ethnicity,Hispanic,32792.93,65300.82,102153.30,3
2021,27,079,race-ethnicity,Other Races and Ethnicities,21062.72,47685.66,114116.02,3
2021,27,079,race-ethnicity,"White, Non-Hispanic",34869.84,75615.11,129770.92,2
2021,27,081,all,All,27327.27,61795.67,110578.79,2
2021,27,081,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,081,race-ethnicity,Hispanic,17984.62,47002.63,88852.35,3
2021,27,081,race-ethnicity,Other Races and Ethnicities,18956.85,46346.75,94782.25,2
2021,27,081,race-ethnicity,"White, Non-Hispanic",28329.13,63450.77,112262.15,2
2021,27,083,all,All,27327.27,61795.67,110578.79,2
2021,27,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,083,race-ethnicity,Hispanic,17984.62,47002.63,88852.35,3
2021,27,083,race-ethnicity,Other Races and Ethnicities,18956.85,46346.75,94782.25,2
2021,27,083,race-ethnicity,"White, Non-Hispanic",28329.13,63450.77,112262.15,2
2021,27,085,all,All,29867.91,66347.47,120056.71,2
2021,27,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,085,race-ethnicity,Hispanic,28420.41,49176.14,84570.34,3
2021,27,085,race-ethnicity,Other Races and Ethnicities,16395.96,53199.66,105057.48,3
2021,27,085,race-ethnicity,"White, Non-Hispanic",31044.78,69506.78,122939.34,2
2021,27,087,all,All,24442.46,58514.66,113302.37,2
2021,27,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,087,race-ethnicity,Hispanic,27202.24,44961.55,96345.60,3
2021,27,087,race-ethnicity,Other Races and Ethnicities,13690.66,36718.77,82429.85,2
2021,27,087,race-ethnicity,"White, Non-Hispanic",27327.27,61826.57,116851.62,2
2021,27,089,all,All,28199.42,66241.34,118054.16,2
2021,27,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,089,race-ethnicity,Hispanic,11176.67,64338.15,95650.63,3
2021,27,089,race-ethnicity,Other Races and Ethnicities,18538.70,62587.54,94205.11,3
2021,27,089,race-ethnicity,"White, Non-Hispanic",28837.98,66906.95,120349.84,2
2021,27,091,all,All,27605.45,61469.16,109309.11,2
2021,27,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,091,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
2021,27,091,race-ethnicity,Other Races and Ethnicities,15740.48,49735.97,84454.09,3
2021,27,091,race-ethnicity,"White, Non-Hispanic",28223.48,63188.16,111868.50,2
2021,27,093,all,All,29867.91,66347.47,120056.71,2
2021,27,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,093,race-ethnicity,Hispanic,28420.41,49176.14,84570.34,3
2021,27,093,race-ethnicity,Other Races and Ethnicities,16395.96,53199.66,105057.48,3
2021,27,093,race-ethnicity,"White, Non-Hispanic",31044.78,69506.78,122939.34,2
2021,27,095,all,All,31066.86,73613.88,128139.92,2
2021,27,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,095,race-ethnicity,Hispanic,10854.32,66478.65,114668.83,3
2021,27,095,race-ethnicity,Other Races and Ethnicities,21588.93,65585.87,109525.35,2
2021,27,095,race-ethnicity,"White, Non-Hispanic",32436.23,73719.53,128741.00,2
2021,27,097,all,All,27327.27,58878.32,108678.00,2
2021,27,097,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,097,race-ethnicity,Hispanic,30670.02,47108.26,107051.12,3
2021,27,097,race-ethnicity,Other Races and Ethnicities,28297.94,51813.65,98667.10,3
2021,27,097,race-ethnicity,"White, Non-Hispanic",27217.86,59245.91,109513.86,2
2021,27,099,all,All,30723.56,66327.36,123536.69,2
2021,27,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,099,race-ethnicity,Hispanic,40018.57,64492.74,97941.56,3
2021,27,099,race-ethnicity,Other Races and Ethnicities,31569.05,51496.39,116381.86,3
2021,27,099,race-ethnicity,"White, Non-Hispanic",30175.90,67772.13,127409.81,2
2021,27,101,all,All,27605.45,61469.16,109309.11,2
2021,27,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,101,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
2021,27,101,race-ethnicity,Other Races and Ethnicities,15740.48,49735.97,84454.09,3
2021,27,101,race-ethnicity,"White, Non-Hispanic",28223.48,63188.16,111868.50,2
2021,27,103,all,All,30387.84,66679.00,121856.82,2
2021,27,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,103,race-ethnicity,Hispanic,16395.96,32411.64,121110.15,3
2021,27,103,race-ethnicity,Other Races and Ethnicities,15302.83,50260.48,89603.73,3
2021,27,103,race-ethnicity,"White, Non-Hispanic",32136.44,69506.78,123410.41,2
2021,27,105,all,All,27605.45,61469.16,109309.11,2
2021,27,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,105,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
2021,27,105,race-ethnicity,Other Races and Ethnicities,15740.48,49735.97,84454.09,3
2021,27,105,race-ethnicity,"White, Non-Hispanic",28223.48,63188.16,111868.50,2
2021,27,107,all,All,28199.42,66241.34,118054.16,2
2021,27,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,107,race-ethnicity,Hispanic,11176.67,64338.15,95650.63,3
2021,27,107,race-ethnicity,Other Races and Ethnicities,18538.70,62587.54,94205.11,3
2021,27,107,race-ethnicity,"White, Non-Hispanic",28837.98,66906.95,120349.84,2
2021,27,109,all,All,38966.34,85641.10,161307.32,1
2021,27,109,race-ethnicity,"Black, Non-Hispanic",19675.35,32522.87,68453.34,3
2021,27,109,race-ethnicity,Hispanic,27833.53,67839.65,100047.43,3
2021,27,109,race-ethnicity,Other Races and Ethnicities,38645.11,94782.25,210105.31,1
2021,27,109,race-ethnicity,"White, Non-Hispanic",42820.04,89816.03,162056.18,1
2021,27,111,all,All,27190.09,65148.21,118292.02,2
2021,27,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,111,race-ethnicity,Hispanic,15796.53,68501.97,120145.43,3
2021,27,111,race-ethnicity,Other Races and Ethnicities,15740.48,62001.66,112588.50,3
2021,27,111,race-ethnicity,"White, Non-Hispanic",27608.27,65148.21,118292.02,2
2021,27,113,all,All,28199.42,66241.34,118054.16,2
2021,27,113,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,113,race-ethnicity,Hispanic,11176.67,64338.15,95650.63,3
2021,27,113,race-ethnicity,Other Races and Ethnicities,18538.70,62587.54,94205.11,3
2021,27,113,race-ethnicity,"White, Non-Hispanic",28837.98,66906.95,120349.84,2
2021,27,115,all,All,31066.86,73613.88,128139.92,2
2021,27,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,115,race-ethnicity,Hispanic,10854.32,66478.65,114668.83,3
2021,27,115,race-ethnicity,Other Races and Ethnicities,21588.93,65585.87,109525.35,2
2021,27,115,race-ethnicity,"White, Non-Hispanic",32436.23,73719.53,128741.00,2
2021,27,117,all,All,27605.45,61469.16,109309.11,2
2021,27,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,117,race-ethnicity,Hispanic,20772.62,48468.41,96345.60,2
