year,state,county,share_poverty_exposure,share_poverty_exposure_quality
2016,21,223,0,1
2016,21,225,0,1
2016,21,227,0.3059804011356351,1
2016,21,229,0,1
2016,21,231,0,1
2016,21,233,0,1
2016,21,235,0,1
2016,21,237,0.5953038674033149,1
2016,21,239,0,1
2016,22,001,0.16050560457906035,1
2016,22,003,0,1
2016,22,005,0,1
2016,22,007,0,1
2016,22,009,0.12339983854226733,1
2016,22,011,0,1
2016,22,013,0.40105695830886673,1
2016,22,015,0.08443313722372396,1
2016,22,017,0.23938931297709923,1
2016,22,019,0.06508146455840798,1
2016,22,021,0,1
2016,22,023,0,2
2016,22,025,0,1
2016,22,027,0.37531486146095716,1
2016,22,029,0.449257852951329,1
2016,22,031,0.2176976187121319,1
2016,22,033,0.2726162660999636,1
2016,22,035,0.6102583302134033,1
2016,22,037,0,1
2016,22,039,0.3256500510957193,1
2016,22,041,0.44789762340036565,1
2016,22,043,0,1
2016,22,045,0.08582115397935859,1
2016,22,047,0,1
2016,22,049,0.47608426270136306,1
2016,22,051,0.0444799861675456,1
2016,22,053,0,1
2016,22,055,0.14919949441752686,1
2016,22,057,0,1
2016,22,059,0,1
2016,22,061,0.5750215579189423,1
2016,22,063,0,1
2016,22,065,0.5280644349358168,1
2016,22,067,0.4698293240155893,1
2016,22,069,0.48644855714411017,1
2016,22,071,0.30024061201826185,1
2016,22,073,0.4030068439358241,1
2016,22,075,0.17268170426065163,1
2016,22,077,0,1
2016,22,079,0.20098910439687814,1
2016,22,081,0,1
2016,22,083,0.46411281835403073,1
2016,22,085,0,1
2016,22,087,0.07160746812386157,1
2016,22,089,0,1
2016,22,091,0,1
2016,22,093,0,1
2016,22,095,0.12826391542478666,1
2016,22,097,0.19302820880601557,1
2016,22,099,0,1
2016,22,101,0.06742673911107153,1
2016,22,103,0,1
2016,22,105,0.06249089584850692,1
2016,22,107,0.5040247678018576,1
2016,22,109,0,1
2016,22,111,0.24788525193085692,1
2016,22,113,0,1
2016,22,115,0,1
2016,22,117,0.21265736645117386,1
2016,22,119,0.12813370473537605,1
2016,22,121,0,1
2016,22,123,0,1
2016,22,125,0,1
2016,22,127,0,1
2016,23,001,0.18959011060507483,1
2016,23,003,0,1
2016,23,005,0,1
2016,23,007,0,1
2016,23,009,0,1
2016,23,011,0,1
2016,23,013,0,1
2016,23,015,0,1
2016,23,017,0,1
2016,23,019,0.16937754801832472,1
2016,23,021,0,1
2016,23,023,0,1
2016,23,025,0,1
2016,23,027,0,1
2016,23,029,0,1
2016,23,031,0,1
2016,24,001,0,1
2016,24,003,0,1
2016,24,005,0.006637640899620706,1
2016,24,009,0,1
2016,24,011,0,1
2016,24,013,0,1
2016,24,015,0,1
2016,24,017,0,1
2016,24,019,0,1
2016,24,021,0,1
2016,24,023,0,1
2016,24,025,0,1
2016,24,027,0,1
2016,24,029,0,1
2016,24,031,0,1
2016,24,033,0.02107523836495799,1
2016,24,035,0,1
2016,24,037,0,1
2016,24,039,0,1
2016,24,041,0,1
2016,24,043,0.1181327755146978,1
2016,24,045,0,1
2016,24,047,0,1
2016,24,510,0.18920153083413063,1
2016,25,001,0,1
2016,25,003,0,1
2016,25,005,0.028661379904363064,1
2016,25,007,0,1
2016,25,009,0.035749259648170655,1
2016,25,011,0,1
2016,25,013,0.3903443627603939,1
2016,25,015,0.13413733694314545,1
2016,25,017,0.02822257163944421,1
2016,25,019,0,2
2016,25,021,0,1
2016,25,023,0.029291449926771376,1
2016,25,025,0.18070726753760016,1
2016,25,027,0.13656799465835745,1
2016,26,001,0,1
2016,26,003,0,1
2016,26,005,0,1
2016,26,007,0,1
2016,26,009,0,1
2016,26,011,0,1
2016,26,013,0,1
2016,26,015,0,1
2016,26,017,0.07393278837420526,1
2016,26,019,0,1
2016,26,021,0.26295293550420945,1
2016,26,023,0,1
2016,26,025,0.08473814340301192,1
2016,26,027,0,1
2016,26,029,0,1
2016,26,031,0,1
2016,26,033,0,1
2016,26,035,0,1
2016,26,037,0.23958453548759376,1
2016,26,039,0,1
2016,26,041,0,1
2016,26,043,0,1
2016,26,045,0,1
2016,26,047,0,1
2016,26,049,0.34090029665935767,1
2016,26,051,0,1
2016,26,053,0,1
2016,26,055,0,1
2016,26,057,0,1
2016,26,059,0,1
2016,26,061,0.264544175936581,1
2016,26,063,0,1
2016,26,065,0.3433933553132133,1
2016,26,067,0,1
2016,26,069,0,1
2016,26,071,0,1
2016,26,073,0.5253418710657695,1
2016,26,075,0.3329737935442633,1
2016,26,077,0.28465080055890235,1
2016,26,079,0,1
2016,26,081,0.14517267976838422,1
2016,26,083,0,1
2016,26,085,0,1
2016,26,087,0,1
2016,26,089,0,1
2016,26,091,0,1
2016,26,093,0,1
2016,26,095,0,1
2016,26,097,0,1
2016,26,099,0.05825271124288055,1
2016,26,101,0,1
2016,26,103,0.10612323368259156,1
2016,26,105,0,1
2016,26,107,0.34819462791721706,1
2016,26,109,0,1
2016,26,111,0,1
2016,26,113,0,1
2016,26,115,0.04123647219803458,1
2016,26,117,0,1
2016,26,119,0,1
2016,26,121,0.30805848350901055,1
2016,26,123,0,1
2016,26,125,0.05957712293176535,1
2016,26,127,0,1
2016,26,129,0,1
2016,26,131,0,1
2016,26,133,0,1
2016,26,135,0,1
2016,26,137,0,1
2016,26,139,0.15880200671419412,1
2016,26,141,0,1
2016,26,143,0,1
2016,26,145,0.2376387039502885,1
2016,26,147,0.08065814182240902,1
2016,26,149,0,1
2016,26,151,0,1
2016,26,153,0,1
2016,26,155,0,1
2016,26,157,0,1
2016,26,159,0,1
2016,26,161,0.28312223171963635,1
2016,26,163,0.47637141542636546,1
2016,26,165,0,1
2016,27,001,0,1
2016,27,003,0,1
2016,27,005,0,1
2016,27,007,0,1
2016,27,009,0,1
2016,27,011,0,1
2016,27,013,0.30371809591097765,1
2016,27,015,0,1
2016,27,017,0,1
2016,27,019,0,1
2016,27,021,0,1
2016,27,023,0,1
2016,27,025,0,1
2016,27,027,0,1
2016,27,029,0,1
2016,27,031,0,1
2016,27,033,0,1
2016,27,035,0,1
2016,27,037,0,1
2016,27,039,0,1
2016,27,041,0,1
2016,27,043,0,1
2016,27,045,0,1
2016,27,047,0,1
2016,27,049,0,1
2016,27,051,0,1
2016,27,053,0.18869871971608945,1
2016,27,055,0,1
2016,27,057,0,1
2016,27,059,0,1
2016,27,061,0,1
2016,27,063,0,1
2016,27,065,0,1
2016,27,067,0,1
2016,27,069,0,1
2016,27,071,0,1
2016,27,073,0,1
2016,27,075,0,1
2016,27,077,0,2
2016,27,079,0,1
2016,27,081,0,1
2016,27,083,0,1
2016,27,085,0,1
2016,27,087,0,1
2016,27,089,0,1
2016,27,091,0,1
2016,27,093,0,1
2016,27,095,0,1
2016,27,097,0,1
2016,27,099,0,1
2016,27,101,0,1
2016,27,103,0,1
2016,27,105,0,1
2016,27,107,0,1
2016,27,109,0,1
2016,27,111,0,1
2016,27,113,0,1
2016,27,115,0,1
2016,27,117,0,1
2016,27,119,0,1
2016,27,121,0,1
2016,27,123,0.17851237659874533,1
2016,27,125,0,1
2016,27,127,0,1
2016,27,129,0,1
2016,27,131,0,1
2016,27,133,0,1
2016,27,135,0,1
2016,27,137,0.19815899581589957,1
2016,27,139,0,1
2016,27,141,0,1
2016,27,143,0,1
2016,27,145,0.23895311014362208,1
2016,27,147,0,1
2016,27,149,0,1
2016,27,151,0,1
2016,27,153,0,1
2016,27,155,0,1
2016,27,157,0,1
2016,27,159,0,1
2016,27,161,0,1
2016,27,163,0,1
2016,27,165,0,1
2016,27,167,0,1
2016,27,169,0.21975837283988378,1
2016,27,171,0,1
2016,27,173,0,1
2016,28,001,0.17529477821448625,1
2016,28,003,0,1
2016,28,005,0,1
2016,28,007,0.32400524704853517,1
2016,28,009,0,1
2016,28,011,0.6413986938910474,1
2016,28,013,0.1653917172250066,1
2016,28,015,0,1
2016,28,017,0,1
2016,28,019,0,1
2016,28,021,0.6879572312886888,1
2016,28,023,0,1
2016,28,025,0,1
2016,28,027,0.48963821566561294,1
2016,28,029,0.33197348291687917,1
2016,28,031,0,1
2016,28,033,0,1
2016,28,035,0.40493205837946655,1
2016,28,037,0,1
2016,28,039,0,1
2016,28,041,0,1
2016,28,043,0,1
2016,28,045,0,1
2016,28,047,0.13044550791849624,1
2016,28,049,0.3775929485055338,1
2016,28,051,0.7764106388267462,1
2016,28,053,0.7245008094981111,1
2016,28,055,1,2
2016,28,057,0,1
2016,28,059,0,1
2016,28,061,0,1
2016,28,063,0.21337126600284495,1
2016,28,065,0,1
2016,28,067,0.20846207200958447,1
2016,28,069,0.7611615245009075,1
2016,28,071,0.12048395227692825,1
2016,28,073,0,1
2016,28,075,0.3611538680804971,1
2016,28,077,0,1
2016,28,079,0,1
2016,28,081,0,1
2016,28,083,0.6084147896302592,1
2016,28,085,0.23748129388741798,1
2016,28,087,0.1419854494250176,1
2016,28,089,0.39410377358490567,1
2016,28,091,0.2222222222222222,1
2016,28,093,0.2158908507223114,1
2016,28,095,0,1
2016,28,097,0,1
2016,28,099,0,1
2016,28,101,0,1
2016,28,103,0.2740740740740741,1
2016,28,105,0.14299658369936555,1
2016,28,107,0,1
2016,28,109,0,1
2016,28,111,0,1
2016,28,113,0.21757526444263628,1
2016,28,115,0,1
2016,28,117,0.15077484047402007,1
2016,28,119,0.2347266881028939,1
2016,28,121,0.018425707547169812,1
2016,28,123,0,1
2016,28,125,0,1
2016,28,127,0,1
2016,28,129,0,1
2016,28,131,0,1
2016,28,133,0.1326920705389074,1
2016,28,135,0,1
2016,28,137,0,1
2016,28,139,0,1
2016,28,141,0,1
2016,28,143,0,1
2016,28,145,0,1
2016,28,147,0,1
2016,28,149,0.27479559189477426,1
2016,28,151,0.4102548868159943,1
2016,28,153,0.40027216174183516,1
2016,28,155,0.376303317535545,1
2016,28,157,0,1
2016,28,159,0.2935654214746724,1
2016,28,161,0,1
2016,28,163,0.5903422982885086,1
2016,29,001,0.472423680215888,1
2016,29,003,0,1
2016,29,005,0,1
2016,29,007,0,1
2016,29,009,0,1
2016,29,011,0,1
2016,29,013,0,1
2016,29,015,0,1
2016,29,017,0,1
2016,29,019,0.42369918311560345,1
2016,29,021,0.15416560184002046,1
2016,29,023,0,1
2016,29,025,0,1
2016,29,027,0,1
2016,29,029,0,1
2016,29,031,0.28838017527954063,1
2016,29,033,0,1
2016,29,035,0,1
2016,29,037,0,1
2016,29,039,0,1
2016,29,041,0,1
2016,29,043,0,1
2016,29,045,0,1
2016,29,047,0,1
2016,29,049,0,1
2016,29,051,0.09639351494430352,1
2016,29,053,0,1
2016,29,055,0,1
2016,29,057,0,1
2016,29,059,0,1
2016,29,061,0,1
2016,29,063,0,1
2016,29,065,0.32457676590776413,1
2016,29,067,0,1
2016,29,069,0,1
2016,29,071,0,1
2016,29,073,0,1
2016,29,075,0,1
2016,29,077,0.19294163652360935,1
2016,29,079,0,1
2016,29,081,0,1
2016,29,083,0,1
2016,29,085,0,1
2016,29,087,0,1
2016,29,089,0,1
2016,29,091,0,1
2016,29,093,0,1
2016,29,095,0.19476445220337224,1
2016,29,097,0,1
2016,29,099,0,1
2016,29,101,0.24246380251602184,1
2016,29,103,0,1
2016,29,105,0,1
2016,29,107,0,1
2016,29,109,0,1
2016,29,111,0,1
2016,29,113,0,1
2016,29,115,0,1
2016,29,117,0,1
2016,29,119,0,1
2016,29,121,0,1
2016,29,123,0,1
2016,29,125,0,1
2016,29,127,0,1
2016,29,129,0,1
2016,29,131,0.49926516901112744,1
2016,29,133,0,1
2016,29,135,0,1
2016,29,137,0,1
2016,29,139,0,1
2016,29,141,0,1
2016,29,143,0,1
2016,29,145,0,1
2016,29,147,0,1
2016,29,149,0,1
2016,29,151,0,1
2016,29,153,0,1
2016,29,155,0,1
2016,29,157,0,1
2016,29,159,0.13185714285714287,1
2016,29,161,0.22842227378190255,1
2016,29,163,0,1
2016,29,165,0,1
2016,29,167,0,1
2016,29,169,0,1
2016,29,171,0,1
2016,29,173,0,1
2016,29,175,0,1
2016,29,177,0,1
2016,29,179,0,1
2016,29,181,0,1
2016,29,183,0,1
2016,29,185,0,1
2016,29,186,0,1
2016,29,187,0,1
2016,29,189,0.030582529096637612,1
2016,29,195,0,1
2016,29,197,0,1
2016,29,199,0,1
2016,29,201,0,1
2016,29,203,0,1
2016,29,205,0,1
2016,29,207,0,1
2016,29,209,0,1
2016,29,211,0,1
2016,29,213,0,1
2016,29,215,0,1
2016,29,217,0,1
2016,29,219,0,1
2016,29,221,0,1
2016,29,223,0,1
2016,29,225,0,1
2016,29,227,0,1
2016,29,229,0,1
2016,29,510,0.3580741247131208,1
2016,30,001,0,1
2016,30,003,0,1
2016,30,005,0.35398706896551724,1
2016,30,007,0,1
2016,30,009,0,1
2016,30,011,0,2
2016,30,013,0.10723447922011288,1
2016,30,015,0,1
2016,30,017,0,1
2016,30,019,0,2
2016,30,021,0,2
2016,30,023,0,1
2016,30,025,0,2
2016,30,027,0,1
2016,30,029,0,1
2016,30,031,0.11277131173324945,1
2016,30,033,0,2
2016,30,035,0.525766326077299,1
2016,30,037,0,2
2016,30,039,0,1
2016,30,041,0.40203850509626277,1
2016,30,043,0,1
2016,30,045,0,1
2016,30,047,0,1
2016,30,049,0,1
2016,30,051,0,2
2016,30,053,0,1
2016,30,055,0,2
2016,30,057,0,1
2016,30,059,0,2
2016,30,061,0,1
2016,30,063,0,1
2016,30,065,0,1
2016,30,067,0,1
2016,30,069,0,2
2016,30,071,0,1
2016,30,073,0,1
2016,30,075,0,2
2016,30,077,0,2
2016,30,079,0,2
2016,30,081,0,1
2016,30,083,0,1
2016,30,085,0,1
2016,30,087,0.7258687258687259,1
2016,30,089,0,1
2016,30,091,0,1
2016,30,093,0,1
2016,30,095,0,1
2016,30,097,0,2
2016,30,099,0,1
2016,30,101,0,1
2016,30,103,0,1
2016,30,105,0,1
2016,30,107,0,2
2016,30,109,0,2
2016,30,111,0,1
2016,31,001,0,1
2016,31,003,0,1
2016,31,005,0,2
2016,31,007,0,2
2016,31,009,0,2
2016,31,011,0,1
2016,31,013,0,1
2016,31,015,0,1
2016,31,017,0,1
2016,31,019,0.2653550863723608,1
2016,31,021,0,1
2016,31,023,0,1
2016,31,025,0,1
2016,31,027,0,1
2016,31,029,0,2
2016,31,031,0,1
2016,31,033,0,1
2016,31,035,0,1
2016,31,037,0,1
2016,31,039,0,1
2016,31,041,0,1
2016,31,043,0,1
2016,31,045,0,1
2016,31,047,0,1
2016,31,049,0,2
2016,31,051,0,1
2016,31,053,0,1
2016,31,055,0.1441621807960542,1
2016,31,057,0,2
2016,31,059,0,1
2016,31,061,0,1
2016,31,063,0,1
2016,31,065,0,1
2016,31,067,0,1
2016,31,069,0,1
2016,31,071,0,2
2016,31,073,0,2
2016,31,075,0,1
2016,31,077,0,1
2016,31,079,0,1
2016,31,081,0,1
2016,31,083,0,1
2016,31,085,0,2
2016,31,087,0,1
2016,31,089,0,1
2016,31,091,0,2
2016,31,093,0,1
2016,31,095,0,1
2016,31,097,0,1
2016,31,099,0,1
2016,31,101,0,1
2016,31,103,0,2
2016,31,105,0,1
2016,31,107,0,1
2016,31,109,0.1574017759396667,1
2016,31,111,0,1
2016,31,113,0,2
2016,31,115,0,2
2016,31,117,0,2
2016,31,119,0,1
2016,31,121,0,1
2016,31,123,0,1
2016,31,125,0,1
2016,31,127,0,1
2016,31,129,0,1
2016,31,131,0,1
2016,31,133,0,1
2016,31,135,0,2
2016,31,137,0,1
2016,31,139,0,1
2016,31,141,0,1
2016,31,143,0,1
2016,31,145,0,1
2016,31,147,0,1
2016,31,149,0,1
2016,31,151,0,2
2016,31,153,0,1
2016,31,155,0,1
2016,31,157,0,1
2016,31,159,0,1
2016,31,161,0,1
2016,31,163,0,1
2016,31,165,0,2
2016,31,167,0,1
2016,31,169,0,1
2016,31,171,0,2
2016,31,173,0,1
2016,31,175,0,1
2016,31,177,0,1
2016,31,179,0,1
2016,31,181,0,1
2016,31,183,0,2
2016,31,185,0,1
2016,32,001,0,1
2016,32,003,0.11290070520208631,1
2016,32,005,0,1
2016,32,007,0,1
2016,32,009,0,2
2016,32,011,0,2
2016,32,013,0,1
2016,32,015,0,2
2016,32,017,0,2
2016,32,019,0,1
2016,32,021,0,1
2016,32,023,0,1
2016,32,027,0,1
2016,32,029,0,2
2016,32,031,0.13821050688976377,1
2016,32,033,0,1
2016,32,510,0,1
2016,33,001,0,1
2016,33,003,0,1
2016,33,005,0,1
2016,33,007,0,1
2016,33,009,0,1
2016,33,011,0,1
2016,33,013,0,1
2016,33,015,0,1
2016,33,017,0.06686315789473685,1
2016,33,019,0,1
2016,34,001,0.12672116520774554,1
2016,34,003,0,1
2016,34,005,0,1
2016,34,007,0.2132711342364164,1
2016,34,009,0,1
2016,34,011,0.05709316394434362,1
2016,34,013,0.20682262674890928,1
2016,34,015,0,1
2016,34,017,0.02102365486817882,1
2016,34,019,0,1
2016,34,021,0.18242185527445337,1
2016,34,023,0.10175751578419212,1
2016,34,025,0.02360623864068642,1
2016,34,027,0,1
2016,34,029,0.10963408985641501,1
2016,34,031,0.209331486302515,1
2016,34,033,0.13288080994017487,1
2016,34,035,0,1
2016,34,037,0,1
2016,34,039,0,1
2016,34,041,0,1
2016,35,001,0.11847318692953047,1
2016,35,003,0,2
2016,35,005,0.059664694280078895,1
2016,35,006,0.2552462526766595,1
2016,35,007,0,1
2016,35,009,0,1
2016,35,011,0,2
2016,35,013,0.2833269704647208,1
2016,35,015,0,1
2016,35,017,0,1
2016,35,019,0,1
2016,35,021,0,2
2016,35,023,0,1
2016,35,025,0,1
2016,35,027,0,1
2016,35,028,0,2
2016,35,029,0,1
2016,35,031,0.49442842393819647,1
2016,35,033,0,2
2016,35,035,0.3322106354038474,1
2016,35,037,0,1
2016,35,039,0,1
2016,35,041,0,1
2016,35,043,0.07396524646638634,1
2016,35,045,0.1299103373406779,1
2016,35,047,0.10774743605585073,1
2016,35,049,0,1
2016,35,051,0,1
2016,35,053,0,1
2016,35,055,0,1
2016,35,057,0,1
2016,35,059,0,1
2016,35,061,0.10450020376084299,1
2016,36,001,0.1302551060955257,1
2016,36,003,0,1
2016,36,005,0.4374478332534515,1
2016,36,007,0.16782123589995096,1
2016,36,009,0.11217489634376178,1
2016,36,011,0,1
2016,36,013,0.1151986890618599,1
2016,36,015,0.37779801198877,1
2016,36,017,0,1
2016,36,019,0.10821744627054361,1
2016,36,021,0,1
2016,36,023,0,1
2016,36,025,0,1
2016,36,027,0.0019560284797746656,1
2016,36,029,0.26804318856381365,1
2016,36,031,0,1
2016,36,033,0,1
2016,36,035,0,1
2016,36,037,0,1
2016,36,039,0,1
2016,36,041,0,1
2016,36,043,0,1
2016,36,045,0,1
2016,36,047,0.2356591627830977,1
2016,36,049,0,1
2016,36,051,0,1
2016,36,053,0,1
2016,36,055,0.2955794437636924,1
2016,36,057,0.18174555622129018,1
2016,36,059,0,1
2016,36,061,0.13836489224469084,1
2016,36,063,0.1663569750727483,1
2016,36,065,0.3621191116909946,1
2016,36,067,0.35763344804861974,1
2016,36,069,0,1
2016,36,071,0.3541064261361184,1
2016,36,073,0,1
2016,36,075,0,1
2016,36,077,0,1
2016,36,079,0,1
2016,36,081,0.02508761061682064,1
2016,36,083,0.14351657574485943,1
2016,36,085,0.08212456633074508,1
2016,36,087,0.3322277141866112,1
2016,36,089,0.0022504841157690897,1
2016,36,091,0,1
2016,36,093,0.18565494322902243,1
2016,36,095,0,1
2016,36,097,0,1
2016,36,099,0,1
2016,36,101,0,1
2016,36,103,0,1
2016,36,105,0.11579453481849507,1
2016,36,107,0,1
2016,36,109,0.2316770528870016,1
2016,36,111,0,1
2016,36,113,0,1
2016,36,115,0,1
2016,36,117,0,1
2016,36,119,0.10457883369330453,1
2016,36,121,0,1
2016,36,123,0,1
2016,37,001,0.05429719446716211,1
2016,37,003,0,1
2016,37,005,0,1
2016,37,007,0,1
2016,37,009,0,1
2016,37,011,0,1
2016,37,013,0,1
2016,37,015,0,1
2016,37,017,0,1
2016,37,019,0,1
2016,37,021,0.033559284364929436,1
2016,37,023,0,1
2016,37,025,0,1
2016,37,027,0,1
2016,37,029,0,1
2016,37,031,0,1
2016,37,033,0,1
2016,37,035,0,1
2016,37,037,0,1
2016,37,039,0,1
2016,37,041,0,1
2016,37,043,0,1
2016,37,045,0,1
2016,37,047,0.14546331270593907,1
2016,37,049,0.15725090430779348,1
2016,37,051,0.0739205214085272,1
2016,37,053,0,1
2016,37,055,0,1
2016,37,057,0.03962472827123298,1
2016,37,059,0,1
2016,37,061,0.23910343971190862,1
2016,37,063,0.2389637475208048,1
2016,37,065,0.1856,1
2016,37,067,0.237534836035984,1
2016,37,069,0,1
2016,37,071,0.029487322685133474,1
2016,37,073,0,1
2016,37,075,0,1
2016,37,077,0,1
2016,37,079,0,1
2016,37,081,0.2396833591464464,1
2016,37,083,0.09468872442316065,1
2016,37,085,0,1
2016,37,087,0,1
2016,37,089,0.12844288756095887,1
2016,37,091,0,1
2016,37,093,0.13339107838891295,1
2016,37,095,0,1
2016,37,097,0.08474269693406891,1
2016,37,099,0,1
2016,37,101,0,1
2016,37,103,0,1
2016,37,105,0.29101471001592805,1
2016,37,107,0.32218170286982717,1
2016,37,109,0,1
2016,37,111,0,1
2016,37,113,0,1
2016,37,115,0,1
2016,37,117,0,1
2016,37,119,0.07393067846607669,1
2016,37,121,0,1
2016,37,123,0,1
2016,37,125,0,1
2016,37,127,0,1
2016,37,129,0.23415933489385746,1
2016,37,131,0,1
2016,37,133,0,1
2016,37,135,0.26024688719072303,1
2016,37,137,0,1
2016,37,139,0.19812912130041405,1
2016,37,141,0,1
2016,37,143,0,1
2016,37,145,0,1
2016,37,147,0.30768859267845067,1
2016,37,149,0,1
2016,37,151,0,1
2016,37,153,0.10338198024993446,1
2016,37,155,0.20886562647284995,1
2016,37,157,0,1
2016,37,159,0,1
2016,37,161,0.1713766971897695,1
2016,37,163,0,1
2016,37,165,0.3541030534351145,1
2016,37,167,0,1
2016,37,169,0,1
2016,37,171,0,1
2016,37,173,0,1
2016,37,175,0,1
2016,37,177,0,1
2016,37,179,0,1
2016,37,181,0.16462378097879574,1
2016,37,183,0.07780620737541971,1
2016,37,185,0,1
2016,37,187,0,1
2016,37,189,0.6184361694938163,1
2016,37,191,0.03943342776203966,1
2016,37,193,0.08978848578232246,1
2016,37,195,0.3455079532228565,1
2016,37,197,0,1
2016,37,199,0,1
2016,38,001,0,2
2016,38,003,0,1
2016,38,005,0.5669603524229075,1
2016,38,007,0,2
2016,38,009,0,1
2016,38,011,0,1
2016,38,013,0,1
2016,38,015,0,1
2016,38,017,0.07334066740007333,1
2016,38,019,0,2
2016,38,021,0,2
2016,38,023,0,2
2016,38,025,0,1
2016,38,027,0,2
2016,38,029,0,1
2016,38,031,0,2
2016,38,033,0,2
2016,38,035,0.11262709654992613,1
2016,38,037,0,1
2016,38,039,0,2
2016,38,041,0,2
2016,38,043,0,2
2016,38,045,0,1
2016,38,047,0,1
2016,38,049,0,1
2016,38,051,0,1
2016,38,053,0.5018368846436444,1
2016,38,055,0,1
2016,38,057,0,1
2016,38,059,0,1
2016,38,061,0,1
2016,38,063,0,1
2016,38,065,0,2
2016,38,067,0,1
2016,38,069,0,1
2016,38,071,0,1
2016,38,073,0,1
2016,38,075,0,2
2016,38,077,0,1
2016,38,079,0,1
2016,38,081,0,1
2016,38,083,0,1
2016,38,085,0,1
2016,38,087,0,2
2016,38,089,0,1
2016,38,091,0,2
2016,38,093,0,1
2016,38,095,0,1
2016,38,097,0,1
2016,38,099,0,1
2016,38,101,0,1
2016,38,103,0,1
2016,38,105,0,1
2016,39,001,0,1
2016,39,003,0.1713088489031304,1
2016,39,005,0,1
2016,39,007,0.09303442754203363,1
2016,39,009,0.2986532570371655,1
2016,39,011,0,1
2016,39,013,0.11932106921435105,1
2016,39,015,0,1
2016,39,017,0.17566247405055563,1
2016,39,019,0,1
2016,39,021,0,1
2016,39,023,0.26567753866846,1
2016,39,025,0,1
2016,39,027,0,1
2016,39,029,0,1
2016,39,031,0,1
2016,39,033,0,1
2016,39,035,0.3480108896109599,1
2016,39,037,0,1
2016,39,039,0,1
2016,39,041,0,1
2016,39,043,0,1
2016,39,045,0,1
2016,39,047,0,1
2016,39,049,0.24365210102053747,1
2016,39,051,0,1
2016,39,053,0,1
2016,39,055,0,1
2016,39,057,0.0783280646294345,1
2016,39,059,0,1
2016,39,061,0.31222654524206533,1
2016,39,063,0,1
2016,39,065,0,1
2016,39,067,0,1
2016,39,069,0,1
2016,39,071,0,1
2016,39,073,0,1
2016,39,075,0,1
2016,39,077,0,1
2016,39,079,0,1
2016,39,081,0.11161670235546038,1
2016,39,083,0,1
2016,39,085,0,1
2016,39,087,0,1
2016,39,089,0.0771596041126165,1
2016,39,091,0,1
2016,39,093,0.16731460783360871,1
2016,39,095,0.3594970188218931,1
2016,39,097,0,1
2016,39,099,0.39007422286456167,1
2016,39,101,0,1
2016,39,103,0,1
2016,39,105,0,1
2016,39,107,0,1
2016,39,109,0,1
2016,39,111,0,1
2016,39,113,0.25541365327536475,1
2016,39,115,0,1
2016,39,117,0,1
2016,39,119,0.11006591595715463,1
2016,39,121,0,1
2016,39,123,0,1
2016,39,125,0,1
2016,39,127,0,1
2016,39,129,0,1
2016,39,131,0,1
2016,39,133,0.1322285665221311,1
2016,39,135,0,1
2016,39,137,0,1
2016,39,139,0.10753886147806249,1
2016,39,141,0,1
2016,39,143,0,1
2016,39,145,0.19443337697080085,1
2016,39,147,0,1
2016,39,149,0,1
2016,39,151,0.22451197267823184,1
2016,39,153,0.18922444462012808,1
2016,39,155,0.19700982486117044,1
2016,39,157,0,1
2016,39,159,0,1
2016,39,161,0,1
2016,39,163,0,1
2016,39,165,0,1
2016,39,167,0.07590296495956873,1
2016,39,169,0,1
2016,39,171,0,1
2016,39,173,0.46627373935821875,1
2016,39,175,0,1
2016,40,001,0,1
2016,40,003,0,1
2016,40,005,0,1
2016,40,007,0,1
2016,40,009,0,1
2016,40,011,0,1
2016,40,013,0,1
2016,40,015,0,1
2016,40,017,0,1
2016,40,019,0,1
2016,40,021,0,1
2016,40,023,0.25957446808510637,1
2016,40,025,0,1
2016,40,027,0.045146241905288036,1
2016,40,029,0,1
2016,40,031,0.1622265989426765,1
2016,40,033,0,1
2016,40,035,0,1
2016,40,037,0,1
2016,40,039,0,1
2016,40,041,0,1
2016,40,043,0,1
2016,40,045,0,1
2016,40,047,0,1
2016,40,049,0,1
2016,40,051,0,1
2016,40,053,0,1
2016,40,055,0,1
2016,40,057,0,1
2016,40,059,0,1
2016,40,061,0,1
2016,40,063,0,1
2016,40,065,0,1
2016,40,067,0,1
2016,40,069,0,1
2016,40,071,0,1
2016,40,073,0,1
2016,40,075,0,1
2016,40,077,0,1
2016,40,079,0,1
2016,40,081,0,1
2016,40,083,0,1
2016,40,085,0,1
2016,40,087,0,1
2016,40,089,0,1
2016,40,091,0,1
2016,40,093,0,1
2016,40,095,0,1
2016,40,097,0,1
2016,40,099,0,1
2016,40,101,0.06247781327653532,1
2016,40,103,0,1
2016,40,105,0,1
2016,40,107,0,1
2016,40,109,0.20393832772081363,1
2016,40,111,0,1
2016,40,113,0,1
2016,40,115,0,1
2016,40,117,0,1
2016,40,119,0.511376233965053,1
2016,40,121,0,1
2016,40,123,0,1
2016,40,125,0.13393870601589103,1
2016,40,127,0,1
2016,40,129,0,1
2016,40,131,0,1
2016,40,133,0,1
2016,40,135,0,1
2016,40,137,0,1
2016,40,139,0,1
2016,40,141,0,1
2016,40,143,0.15845848280334812,1
2016,40,145,0,1
2016,40,147,0,1
2016,40,149,0,1
2016,40,151,0,1
2016,40,153,0,1
2016,41,001,0,1
2016,41,003,0.3384658930087744,1
