year,metro,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2017,12140,race-ethnicity,"Black, Non-Hispanic",,,,
2017,12140,race-ethnicity,Hispanic,1.237641,.60415608,1.8711258,3
2017,12140,race-ethnicity,"White, Non-Hispanic",1.0900625,.93862736,1.2414976,1
2017,12180,all,All,.82200909,-.16779196,1.8118101,3
2017,12180,gender,Female,.92674619,-.12060465,1.974097,3
2017,12180,gender,Male,.7420609,-.38275644,1.8668783,3
2017,12180,income,Economically Disadvantaged,.91504294,-.35105601,2.1811419,3
2017,12180,income,Not Economically Disadvantaged,.8782438,-.23622084,1.9927084,3
2017,12180,race-ethnicity,"Black, Non-Hispanic",1.143252,-2.5637765,4.8502808,3
2017,12180,race-ethnicity,Hispanic,1.1156501,-2.6619351,4.8932352,3
2017,12180,race-ethnicity,"White, Non-Hispanic",.84967524,.037400573,1.6619499,3
2017,12220,all,All,.81344861,.7095899,.91730732,1
2017,12220,gender,Female,.8237164,.71506,.93237281,1
2017,12220,gender,Male,.80106622,.68176872,.92036372,1
2017,12220,income,Economically Disadvantaged,.7572003,.61381513,.90058547,1
2017,12220,income,Not Economically Disadvantaged,.82333839,.70584363,.94083315,1
2017,12220,race-ethnicity,"Black, Non-Hispanic",.74693727,.61116123,.88271332,1
2017,12220,race-ethnicity,Hispanic,.73470181,.36161786,1.1077857,2
2017,12220,race-ethnicity,"White, Non-Hispanic",.88213664,.77863848,.9856348,1
2017,12260,all,All,.9585408,.9059673,1.0111142,1
2017,12260,gender,Female,1.0267575,.97216064,1.0813543,1
2017,12260,gender,Male,.88869238,.82786357,.94952118,1
2017,12260,income,Economically Disadvantaged,.99612808,.93887717,1.0533791,1
2017,12260,income,Not Economically Disadvantaged,.85342395,.78030658,.92654133,1
2017,12260,race-ethnicity,"Black, Non-Hispanic",1.0342084,.9789229,1.089494,1
2017,12260,race-ethnicity,Hispanic,1.0241683,.87248272,1.1758538,1
2017,12260,race-ethnicity,"White, Non-Hispanic",.82615727,.76584643,.88646811,1
2017,12300,all,All,.92453927,.79810584,1.0509727,1
2017,12300,gender,Female,.97911745,.84537399,1.1128609,1
2017,12300,gender,Male,.87535179,.73163098,1.0190725,1
2017,12300,income,Economically Disadvantaged,.85884941,.69828993,1.0194089,1
2017,12300,income,Not Economically Disadvantaged,.9089542,.76437086,1.0535375,1
2017,12300,race-ethnicity,"Black, Non-Hispanic",,,,
2017,12300,race-ethnicity,Hispanic,1.1227481,.5290814,1.7164149,3
2017,12300,race-ethnicity,"White, Non-Hispanic",.92312759,.82384694,1.0224082,1
2017,12380,all,All,.86907208,.66960049,1.0685437,1
2017,12380,gender,Female,.89913833,.69369274,1.104584,1
2017,12380,gender,Male,.82154071,.58875465,1.0543268,1
2017,12380,income,Economically Disadvantaged,.86887735,.62762266,1.1101321,1
2017,12380,income,Not Economically Disadvantaged,.86847633,.62906456,1.1078881,1
2017,12380,race-ethnicity,"Black, Non-Hispanic",.86360258,.28816885,1.4390364,3
2017,12380,race-ethnicity,Hispanic,.90884876,.6032995,1.214398,1
2017,12380,race-ethnicity,"White, Non-Hispanic",.90445572,.71398205,1.0949293,1
2017,12420,all,All,.94691616,.91964322,.9741891,1
2017,12420,gender,Female,.96567863,.93712229,.99423498,1
2017,12420,gender,Male,.92874157,.89743811,.96004504,1
2017,12420,income,Economically Disadvantaged,.94273746,.90751147,.97796345,1
2017,12420,income,Not Economically Disadvantaged,.86442059,.83383214,.89500904,1
2017,12420,race-ethnicity,"Black, Non-Hispanic",.97992837,.90766728,1.0521895,1
2017,12420,race-ethnicity,Hispanic,.95930195,.93015671,.98844719,1
2017,12420,race-ethnicity,"White, Non-Hispanic",.90141279,.86761338,.93521219,1
2017,12460,all,All,.68064833,.45471254,.90658408,1
2017,12460,gender,Female,.79566294,.55794489,1.033381,1
2017,12460,gender,Male,.58023638,.32209566,.83837712,1
2017,12460,income,Economically Disadvantaged,.76376462,.55673373,.97079551,1
2017,12460,income,Not Economically Disadvantaged,,,,
2017,12460,race-ethnicity,"Black, Non-Hispanic",.77049714,.54536712,.99562716,1
2017,12460,race-ethnicity,Hispanic,.82897359,.2860097,1.3719375,1
2017,12460,race-ethnicity,"White, Non-Hispanic",.4104231,.13352162,.68732458,1
2017,12540,all,All,1.1643152,1.1237103,1.2049202,1
2017,12540,gender,Female,1.2206745,1.1780314,1.2633176,1
2017,12540,gender,Male,1.1085222,1.0620371,1.1550072,1
2017,12540,income,Economically Disadvantaged,1.1862255,1.1442038,1.2282473,1
2017,12540,income,Not Economically Disadvantaged,1.2358097,1.1725261,1.2990932,1
2017,12540,race-ethnicity,"Black, Non-Hispanic",1.1092367,.98809963,1.2303739,1
2017,12540,race-ethnicity,Hispanic,1.1966379,1.1602088,1.2330669,1
2017,12540,race-ethnicity,"White, Non-Hispanic",1.0990462,1.0347308,1.1633617,1
2017,12580,all,All,.85629314,.82046008,.8921262,2
2017,12580,gender,Female,.93138516,.89385378,.96891654,2
2017,12580,gender,Male,.7828567,.74174184,.82397157,2
2017,12580,income,Economically Disadvantaged,.841272,.79320681,.88933718,2
2017,12580,income,Not Economically Disadvantaged,.76301265,.72403753,.80198777,2
2017,12580,race-ethnicity,"Black, Non-Hispanic",.9034344,.86185157,.94501722,2
2017,12580,race-ethnicity,Hispanic,.81538415,.72202992,.90873837,3
2017,12580,race-ethnicity,"White, Non-Hispanic",.83380818,.79336399,.87425238,2
2017,12620,all,All,.9985556,.8844142,1.112697,1
2017,12620,gender,Female,1.0306598,.91001439,1.1513052,1
2017,12620,gender,Male,.96321756,.83337271,1.0930624,1
2017,12620,income,Economically Disadvantaged,.91391075,.76835632,1.0594652,1
2017,12620,income,Not Economically Disadvantaged,.99624819,.86672622,1.1257701,1
2017,12620,race-ethnicity,"Black, Non-Hispanic",1.125627,.4956294,1.7556247,3
2017,12620,race-ethnicity,Hispanic,.97628629,.019999335,1.9325732,3
2017,12620,race-ethnicity,"White, Non-Hispanic",.99864829,.90858966,1.088707,1
2017,12660,all,All,1.102424,.94065654,1.2641915,1
2017,12660,gender,Female,1.1819501,1.0168651,1.3470351,1
2017,12660,gender,Male,1.0179719,.82740736,1.2085364,1
2017,12660,income,Economically Disadvantaged,1.0388751,.81654286,1.2612073,1
2017,12660,income,Not Economically Disadvantaged,1.0793053,.90656334,1.2520473,1
2017,12660,race-ethnicity,"Black, Non-Hispanic",,,,
2017,12660,race-ethnicity,Hispanic,1.2520176,.79902726,1.7050079,1
2017,12660,race-ethnicity,"White, Non-Hispanic",1.0992017,.96756124,1.2308421,1
2017,12680,all,All,.88821572,.70336157,1.0730699,1
2017,12680,gender,Female,1.0134662,.81698382,1.2099487,1
2017,12680,gender,Male,.76003098,.55075055,.96931142,1
2017,12680,income,Economically Disadvantaged,.93503255,.73218042,1.1378847,1
2017,12680,income,Not Economically Disadvantaged,.92060983,.66720402,1.1740156,1
2017,12680,race-ethnicity,"Black, Non-Hispanic",.86914843,.37231836,1.3659785,1
2017,12680,race-ethnicity,Hispanic,.92064637,.33957687,1.5017159,3
2017,12680,race-ethnicity,"White, Non-Hispanic",.89753264,.74447387,1.0505913,1
2017,12700,all,All,.95852184,.85410792,1.0629357,1
2017,12700,gender,Female,1.0217956,.91205084,1.1315404,1
2017,12700,gender,Male,.90420723,.78477657,1.0236379,1
2017,12700,income,Economically Disadvantaged,.9500798,.78775644,1.1124032,1
2017,12700,income,Not Economically Disadvantaged,.93908876,.83537167,1.0428058,1
2017,12700,race-ethnicity,"Black, Non-Hispanic",.78394973,.45482206,1.1130774,1
2017,12700,race-ethnicity,Hispanic,.94158345,.58147538,1.3016915,2
2017,12700,race-ethnicity,"White, Non-Hispanic",.97567117,.88872576,1.0626166,1
2017,12740,all,All,1.0922585,.83543432,1.3490826,2
2017,12740,gender,Female,1.0846214,.80656254,1.3626803,2
2017,12740,gender,Male,1.0801468,.79408854,1.366205,2
2017,12740,income,Economically Disadvantaged,1.0349686,.66486734,1.4050699,2
2017,12740,income,Not Economically Disadvantaged,1.0613054,.79069275,1.331918,2
2017,12740,race-ethnicity,"Black, Non-Hispanic",,,,
2017,12740,race-ethnicity,Hispanic,,,,
2017,12740,race-ethnicity,"White, Non-Hispanic",1.0885391,.88686991,1.2902083,2
2017,12780,all,All,.91618669,.73823267,1.0941408,1
2017,12780,gender,Female,.89494956,.71149325,1.0784059,1
2017,12780,gender,Male,.9216274,.71417195,1.1290829,1
2017,12780,income,Economically Disadvantaged,.84742188,.6374917,1.0573521,1
2017,12780,income,Not Economically Disadvantaged,.86922008,.64992261,1.0885175,1
2017,12780,race-ethnicity,"Black, Non-Hispanic",1.1547705,-.050798688,2.3603396,3
2017,12780,race-ethnicity,Hispanic,.8553375,.4490487,1.2616262,1
2017,12780,race-ethnicity,"White, Non-Hispanic",.95201474,.77168214,1.1323473,1
2017,12820,all,All,.95381248,.71958101,1.188044,1
2017,12820,gender,Female,1.0116599,.76515895,1.2581608,1
2017,12820,gender,Male,.88968867,.62214494,1.1572324,1
2017,12820,income,Economically Disadvantaged,.99323606,.77784896,1.2086232,1
2017,12820,income,Not Economically Disadvantaged,.84494042,.18831441,1.5015664,3
2017,12820,race-ethnicity,"Black, Non-Hispanic",.90573835,.7004118,1.1110649,1
2017,12820,race-ethnicity,Hispanic,,,,
2017,12820,race-ethnicity,"White, Non-Hispanic",1.0159543,.71244717,1.3194613,1
2017,12860,all,All,.54555649,-.50107318,1.5921862,3
2017,12860,gender,Female,.51071191,-.55243123,1.573855,3
2017,12860,gender,Male,.60967964,-.62939662,1.8487558,3
2017,12860,income,Economically Disadvantaged,.6763714,-.71813786,2.0708807,3
2017,12860,income,Not Economically Disadvantaged,.52354413,-.61526126,1.6623495,3
2017,12860,race-ethnicity,"Black, Non-Hispanic",,,,
2017,12860,race-ethnicity,Hispanic,-.63907355,-4.6180415,3.3398945,3
2017,12860,race-ethnicity,"White, Non-Hispanic",.50029433,-.34153673,1.3421254,3
2017,12900,all,All,.93159062,.73232716,1.130854,1
2017,12900,gender,Female,.95606923,.75109071,1.1610478,1
2017,12900,gender,Male,.92444885,.69167852,1.1572192,1
2017,12900,income,Economically Disadvantaged,.91557932,.68901724,1.1421413,1
2017,12900,income,Not Economically Disadvantaged,.92388737,.66775697,1.1800178,1
2017,12900,race-ethnicity,"Black, Non-Hispanic",,,,
2017,12900,race-ethnicity,Hispanic,.93669689,.39561704,1.4777768,2
2017,12900,race-ethnicity,"White, Non-Hispanic",.92620438,.76338953,1.0890193,1
2017,12940,all,All,1.0102463,.96500385,1.0554887,1
2017,12940,gender,Female,1.0648341,1.0175476,1.1121206,1
2017,12940,gender,Male,.95258617,.90056258,1.0046097,1
2017,12940,income,Economically Disadvantaged,.99090946,.94255662,1.0392623,1
2017,12940,income,Not Economically Disadvantaged,.97121114,.90624142,1.0361809,1
2017,12940,race-ethnicity,"Black, Non-Hispanic",1.0001141,.95490599,1.0453222,1
2017,12940,race-ethnicity,Hispanic,.82800812,.67781192,.97820431,1
2017,12940,race-ethnicity,"White, Non-Hispanic",1.0352671,.98309821,1.087436,1
2017,12980,all,All,1.0707694,.95944768,1.1820912,1
2017,12980,gender,Female,1.1168714,.99916881,1.2345738,1
2017,12980,gender,Male,1.0124834,.88588548,1.1390812,1
2017,12980,income,Economically Disadvantaged,1.028335,.90242624,1.1542437,1
2017,12980,income,Not Economically Disadvantaged,1.0446917,.90009534,1.189288,1
2017,12980,race-ethnicity,"Black, Non-Hispanic",.90127915,.70734787,1.0952104,1
2017,12980,race-ethnicity,Hispanic,1.0789032,.7610271,1.3967793,1
2017,12980,race-ethnicity,"White, Non-Hispanic",1.0754319,.97192144,1.1789424,1
2017,13020,all,All,1.0955288,.96005505,1.2310026,1
2017,13020,gender,Female,1.1264362,.98499376,1.2678787,1
2017,13020,gender,Male,1.0538633,.89791042,1.2098161,1
2017,13020,income,Economically Disadvantaged,1.1028268,.94218397,1.2634697,1
2017,13020,income,Not Economically Disadvantaged,1.058978,.89416111,1.2237948,1
2017,13020,race-ethnicity,"Black, Non-Hispanic",1.1862139,.6613549,1.7110728,1
2017,13020,race-ethnicity,Hispanic,1.0191407,.61609685,1.4221846,1
2017,13020,race-ethnicity,"White, Non-Hispanic",1.1009321,.99105531,1.2108089,1
2017,13060,all,All,.93017095,.7316888,1.128653,1
2017,13060,gender,Female,1.007591,.79452312,1.2206589,1
2017,13060,gender,Male,.88236517,.65963453,1.1050959,1
2017,13060,income,Economically Disadvantaged,.90692508,.69558561,1.1182646,1
2017,13060,income,Not Economically Disadvantaged,.86736834,.57931113,1.1554255,1
2017,13060,race-ethnicity,"Black, Non-Hispanic",.80038631,.36235306,1.2384195,1
2017,13060,race-ethnicity,Hispanic,.95073861,.75714839,1.1443288,1
2017,13060,race-ethnicity,"White, Non-Hispanic",.92088211,.64513433,1.1966299,1
2017,13100,all,All,.979442,.67404681,1.2848371,1
2017,13100,gender,Female,1.0942975,.75450176,1.4340932,1
2017,13100,gender,Male,.86295563,.53023481,1.1956764,1
2017,13100,income,Economically Disadvantaged,.84564823,.42900768,1.2622888,1
2017,13100,income,Not Economically Disadvantaged,.99794072,.67045581,1.3254256,1
2017,13100,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13100,race-ethnicity,Hispanic,,,,
2017,13100,race-ethnicity,"White, Non-Hispanic",1.0048971,.76236641,1.2474278,1
2017,13140,all,All,.87962532,.81832129,.94092935,1
2017,13140,gender,Female,.92524123,.86050314,.98997933,1
2017,13140,gender,Male,.83277386,.76297128,.90257645,1
2017,13140,income,Economically Disadvantaged,.90998244,.84125715,.97870773,1
2017,13140,income,Not Economically Disadvantaged,.82607847,.74557465,.9065823,1
2017,13140,race-ethnicity,"Black, Non-Hispanic",.86071098,.77737403,.94404793,1
2017,13140,race-ethnicity,Hispanic,.97227722,.87302369,1.0715308,1
2017,13140,race-ethnicity,"White, Non-Hispanic",.8441723,.7771461,.9111985,1
2017,13180,all,All,.99025714,.83082432,1.1496899,1
2017,13180,gender,Female,1.0924172,.91746432,1.2673702,1
2017,13180,gender,Male,.90758395,.73199713,1.0831708,1
2017,13180,income,Economically Disadvantaged,.94138789,.72195911,1.1608167,1
2017,13180,income,Not Economically Disadvantaged,.97072667,.80057156,1.1408818,1
2017,13180,race-ethnicity,"Black, Non-Hispanic",2.1646795,-1.3874333,5.7167926,3
2017,13180,race-ethnicity,Hispanic,1.0040956,.62076795,1.3874232,1
2017,13180,race-ethnicity,"White, Non-Hispanic",.97315216,.84223795,1.1040664,1
2017,13220,all,All,.87573439,.75564581,.99582297,1
2017,13220,gender,Female,.93093544,.80595505,1.0559158,1
2017,13220,gender,Male,.81695759,.67830861,.95560658,1
2017,13220,income,Economically Disadvantaged,.77010459,.63704997,.9031592,1
2017,13220,income,Not Economically Disadvantaged,.8704831,.70507133,1.0358949,2
2017,13220,race-ethnicity,"Black, Non-Hispanic",.82267159,.43791169,1.2074316,1
2017,13220,race-ethnicity,Hispanic,,,,
2017,13220,race-ethnicity,"White, Non-Hispanic",.88074034,.78509849,.9763822,1
2017,13260,all,All,.92517,.72797334,1.1223667,1
2017,13260,gender,Female,.99742156,.79228294,1.2025602,1
2017,13260,gender,Male,.84013677,.61237043,1.067903,1
2017,13260,income,Economically Disadvantaged,.87980616,.64626342,1.113349,1
2017,13260,income,Not Economically Disadvantaged,.93463278,.69395679,1.1753087,1
2017,13260,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13260,race-ethnicity,Hispanic,,,,
2017,13260,race-ethnicity,"White, Non-Hispanic",.92463523,.77034593,1.0789245,1
2017,13300,all,All,.97053009,.74723846,1.1938218,1
2017,13300,gender,Female,.98206609,.75370222,1.2104299,1
2017,13300,gender,Male,.96209586,.69922143,1.2249703,1
2017,13300,income,Economically Disadvantaged,.96833718,.73882633,1.1978481,1
2017,13300,income,Not Economically Disadvantaged,.86720365,.51311314,1.2212942,1
2017,13300,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13300,race-ethnicity,Hispanic,1.0039915,.82553732,1.1824456,1
2017,13300,race-ethnicity,"White, Non-Hispanic",.83514738,.38298646,1.2873083,1
2017,13340,all,All,1.1444157,.92850989,1.3603215,1
2017,13340,gender,Female,1.2355758,1.0163954,1.4547561,1
2017,13340,gender,Male,1.0353464,.77957273,1.2911201,1
2017,13340,income,Economically Disadvantaged,1.1035988,.81443918,1.3927585,1
2017,13340,income,Not Economically Disadvantaged,1.1155248,.88064551,1.350404,1
2017,13340,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13340,race-ethnicity,Hispanic,,,,
2017,13340,race-ethnicity,"White, Non-Hispanic",1.1324652,.95850247,1.3064281,1
2017,13380,all,All,1.0032612,.88556725,1.1209552,3
2017,13380,gender,Female,1.0804535,.95520431,1.2057027,3
2017,13380,gender,Male,.93436205,.80127245,1.0674517,3
2017,13380,income,Economically Disadvantaged,.95446312,.79981434,1.1091119,3
2017,13380,income,Not Economically Disadvantaged,1.0556982,.92557847,1.1858178,3
2017,13380,race-ethnicity,"Black, Non-Hispanic",.59084505,-.13515358,1.3168436,3
2017,13380,race-ethnicity,Hispanic,.8955335,.68890256,1.1021644,3
2017,13380,race-ethnicity,"White, Non-Hispanic",,,,
2017,13420,all,All,1.0044749,.82123768,1.1877121,1
2017,13420,gender,Female,1.123732,.92868048,1.3187834,1
2017,13420,gender,Male,.89667934,.68953085,1.1038278,1
2017,13420,income,Economically Disadvantaged,.96158689,.73913789,1.1840359,1
2017,13420,income,Not Economically Disadvantaged,1.102259,.88494015,1.3195779,1
2017,13420,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13420,race-ethnicity,Hispanic,,,,
2017,13420,race-ethnicity,"White, Non-Hispanic",.98575985,.80431044,1.1672093,1
2017,13460,all,All,.81369132,.51744688,1.1099358,3
2017,13460,gender,Female,.91350335,.59923804,1.2277687,3
2017,13460,gender,Male,.72532588,.38945428,1.0611975,3
2017,13460,income,Economically Disadvantaged,.84102499,.49445525,1.1875948,3
2017,13460,income,Not Economically Disadvantaged,.72075051,.35418049,1.0873206,3
2017,13460,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13460,race-ethnicity,Hispanic,.96179771,.34038576,1.5832096,3
2017,13460,race-ethnicity,"White, Non-Hispanic",.77574593,.52868038,1.0228114,3
2017,13500,all,All,1.2056925,.94488561,1.4664994,1
2017,13500,gender,Female,1.2998226,1.0144374,1.5852077,1
2017,13500,gender,Male,1.0980761,.81018007,1.3859721,1
2017,13500,income,Economically Disadvantaged,1.1937317,.94053215,1.4469312,1
2017,13500,income,Not Economically Disadvantaged,1.1198148,.61656147,1.6230681,3
2017,13500,race-ethnicity,"Black, Non-Hispanic",1.1939957,.956159,1.4318324,1
2017,13500,race-ethnicity,Hispanic,,,,
2017,13500,race-ethnicity,"White, Non-Hispanic",1.1642393,.80580062,1.522678,1
2017,13540,all,All,.86007595,.52169204,1.1984599,2
2017,13540,gender,Female,.94565672,.5679394,1.323374,2
2017,13540,gender,Male,.77893698,.41120723,1.1466668,2
2017,13540,income,Economically Disadvantaged,.74393255,.33144355,1.1564215,3
2017,13540,income,Not Economically Disadvantaged,.86174709,.4576883,1.2658058,3
2017,13540,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13540,race-ethnicity,Hispanic,,,,
2017,13540,race-ethnicity,"White, Non-Hispanic",.88096553,.62007922,1.1418519,2
2017,13620,all,All,.79372901,.54629415,1.0411639,1
2017,13620,gender,Female,.80305672,.53886873,1.0672446,1
2017,13620,gender,Male,.78056842,.50166762,1.0594692,1
2017,13620,income,Economically Disadvantaged,.78175908,.47732213,1.0861961,1
2017,13620,income,Not Economically Disadvantaged,.78060281,.49140599,1.0697997,1
2017,13620,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13620,race-ethnicity,Hispanic,,,,
2017,13620,race-ethnicity,"White, Non-Hispanic",.77577764,.58203149,.96952379,1
2017,13660,all,All,.92103362,.69291681,1.1491504,1
2017,13660,gender,Female,1.0008293,.75837505,1.2432836,1
2017,13660,gender,Male,.80913204,.5508976,1.0673665,1
2017,13660,income,Economically Disadvantaged,.86949509,.61260659,1.1263835,1
2017,13660,income,Not Economically Disadvantaged,.95377052,.6554572,1.2520838,1
2017,13660,race-ethnicity,"Black, Non-Hispanic",,,,
2017,13660,race-ethnicity,Hispanic,,,,
2017,13660,race-ethnicity,"White, Non-Hispanic",.92237794,.73765141,1.1071045,1
