year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,26,043,all,All,0.41700,0.48245,0.35155,2
2021,26,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,043,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,045,all,All,0.46157,0.52642,0.39672,2
2021,26,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,045,race-ethnicity,"White, Non-Hispanic",0.46814,0.53890,0.39737,2
2021,26,047,all,All,0.43499,0.49327,0.37671,2
2021,26,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,047,race-ethnicity,"White, Non-Hispanic",0.44153,0.50212,0.38093,2
2021,26,049,all,All,0.45260,0.49784,0.40736,1
2021,26,049,race-ethnicity,"Black, Non-Hispanic",0.48490,0.61352,0.35628,3
2021,26,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,049,race-ethnicity,Other Races and Ethnicities,0.29110,0.45102,0.13118,3
2021,26,049,race-ethnicity,"White, Non-Hispanic",0.48746,0.53990,0.43501,1
2021,26,051,all,All,0.38881,0.45813,0.31950,2
2021,26,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,051,race-ethnicity,"White, Non-Hispanic",0.39294,0.46593,0.31995,2
2021,26,053,all,All,0.41700,0.48245,0.35155,2
2021,26,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,053,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,053,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,055,all,All,0.44161,0.51904,0.36418,2
2021,26,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,055,race-ethnicity,"White, Non-Hispanic",0.44880,0.53090,0.36670,2
2021,26,057,all,All,0.29785,0.36561,0.23009,2
2021,26,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,057,race-ethnicity,"White, Non-Hispanic",0.30165,0.37299,0.23031,2
2021,26,059,all,All,0.36637,0.43092,0.30181,2
2021,26,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,059,race-ethnicity,"White, Non-Hispanic",0.36850,0.43936,0.29763,2
2021,26,061,all,All,0.41700,0.48245,0.35155,2
2021,26,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,061,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,063,all,All,0.32999,0.38682,0.27317,2
2021,26,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,063,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,063,race-ethnicity,"White, Non-Hispanic",0.33822,0.39833,0.27812,2
2021,26,065,all,All,0.43660,0.50336,0.36984,1
2021,26,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,065,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,065,race-ethnicity,Other Races and Ethnicities,0.50700,0.66810,0.34591,3
2021,26,065,race-ethnicity,"White, Non-Hispanic",0.42466,0.50625,0.34307,1
2021,26,067,all,All,0.33388,0.38629,0.28146,2
2021,26,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,067,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,067,race-ethnicity,"White, Non-Hispanic",0.30041,0.35450,0.24633,2
2021,26,069,all,All,0.38881,0.45813,0.31950,2
2021,26,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,069,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,069,race-ethnicity,"White, Non-Hispanic",0.39294,0.46593,0.31995,2
2021,26,071,all,All,0.41700,0.48245,0.35155,2
2021,26,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,071,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,071,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,071,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,073,all,All,0.29785,0.36561,0.23009,2
2021,26,073,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,073,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,073,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,073,race-ethnicity,"White, Non-Hispanic",0.30165,0.37299,0.23031,2
2021,26,075,all,All,0.40294,0.49106,0.31481,1
2021,26,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,075,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,075,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,075,race-ethnicity,"White, Non-Hispanic",0.34343,0.43943,0.24743,3
2021,26,077,all,All,0.42780,0.49440,0.36120,1
2021,26,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,077,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,077,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,077,race-ethnicity,"White, Non-Hispanic",0.45558,0.53349,0.37768,1
2021,26,079,all,All,0.43499,0.49327,0.37671,2
2021,26,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,079,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,079,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,079,race-ethnicity,"White, Non-Hispanic",0.44153,0.50212,0.38093,2
2021,26,081,all,All,0.46569,0.50719,0.42419,1
2021,26,081,race-ethnicity,"Black, Non-Hispanic",0.53145,0.67725,0.38565,3
2021,26,081,race-ethnicity,Hispanic,0.41096,0.52461,0.29731,3
2021,26,081,race-ethnicity,Other Races and Ethnicities,0.45411,0.57515,0.33307,3
2021,26,081,race-ethnicity,"White, Non-Hispanic",0.47185,0.52251,0.42119,1
2021,26,083,all,All,0.41700,0.48245,0.35155,2
2021,26,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,083,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,083,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,083,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,085,all,All,0.44500,0.51008,0.37992,2
2021,26,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,085,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,085,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,085,race-ethnicity,"White, Non-Hispanic",0.43112,0.50117,0.36107,2
2021,26,087,all,All,0.41601,0.49361,0.33842,2
2021,26,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,087,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,087,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,087,race-ethnicity,"White, Non-Hispanic",0.44197,0.52483,0.35911,2
2021,26,089,all,All,0.44161,0.51904,0.36418,2
2021,26,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,089,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,089,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,089,race-ethnicity,"White, Non-Hispanic",0.44880,0.53090,0.36670,2
2021,26,091,all,All,0.36637,0.43092,0.30181,2
2021,26,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,091,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,091,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,091,race-ethnicity,"White, Non-Hispanic",0.36850,0.43936,0.29763,2
2021,26,093,all,All,0.48807,0.55353,0.42261,1
2021,26,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,093,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,093,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,093,race-ethnicity,"White, Non-Hispanic",0.50761,0.57851,0.43671,1
2021,26,095,all,All,0.45745,0.53126,0.38364,2
2021,26,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,095,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,095,race-ethnicity,Other Races and Ethnicities,0.49011,0.64130,0.33893,3
2021,26,095,race-ethnicity,"White, Non-Hispanic",0.45303,0.54065,0.36542,2
2021,26,097,all,All,0.45745,0.53126,0.38364,2
2021,26,097,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,097,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,097,race-ethnicity,Other Races and Ethnicities,0.49011,0.64130,0.33893,3
2021,26,097,race-ethnicity,"White, Non-Hispanic",0.45303,0.54065,0.36542,2
2021,26,099,all,All,0.44411,0.48423,0.40398,1
2021,26,099,race-ethnicity,"Black, Non-Hispanic",0.40033,0.51273,0.28793,3
2021,26,099,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,099,race-ethnicity,Other Races and Ethnicities,0.28255,0.37505,0.19004,3
2021,26,099,race-ethnicity,"White, Non-Hispanic",0.47327,0.52220,0.42434,1
2021,26,101,all,All,0.44161,0.51904,0.36418,2
2021,26,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,101,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,101,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,101,race-ethnicity,"White, Non-Hispanic",0.44880,0.53090,0.36670,2
2021,26,103,all,All,0.41700,0.48245,0.35155,2
2021,26,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,103,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,103,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,105,all,All,0.44500,0.51008,0.37992,2
2021,26,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,105,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,105,race-ethnicity,"White, Non-Hispanic",0.43112,0.50117,0.36107,2
2021,26,107,all,All,0.33388,0.38629,0.28146,2
2021,26,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,107,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,107,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,107,race-ethnicity,"White, Non-Hispanic",0.30041,0.35450,0.24633,2
2021,26,109,all,All,0.45745,0.53126,0.38364,2
2021,26,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,109,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,109,race-ethnicity,Other Races and Ethnicities,0.49011,0.64130,0.33893,3
2021,26,109,race-ethnicity,"White, Non-Hispanic",0.45303,0.54065,0.36542,2
2021,26,111,all,All,0.48678,0.56351,0.41004,2
2021,26,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,111,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,111,race-ethnicity,"White, Non-Hispanic",0.46782,0.54876,0.38688,2
2021,26,113,all,All,0.43499,0.49327,0.37671,2
2021,26,113,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,113,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,113,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,113,race-ethnicity,"White, Non-Hispanic",0.44153,0.50212,0.38093,2
2021,26,115,all,All,0.47502,0.56709,0.38294,1
2021,26,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,115,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,115,race-ethnicity,"White, Non-Hispanic",0.47342,0.57128,0.37556,1
2021,26,117,all,All,0.33388,0.38629,0.28146,2
2021,26,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,117,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,117,race-ethnicity,"White, Non-Hispanic",0.30041,0.35450,0.24633,2
2021,26,119,all,All,0.38467,0.45261,0.31673,2
2021,26,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,119,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,119,race-ethnicity,"White, Non-Hispanic",0.37578,0.44775,0.30382,2
2021,26,121,all,All,0.25223,0.31995,0.18451,1
2021,26,121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,121,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,121,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,121,race-ethnicity,"White, Non-Hispanic",0.23807,0.31460,0.16155,1
2021,26,123,all,All,0.44500,0.51008,0.37992,2
2021,26,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,123,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,123,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,123,race-ethnicity,"White, Non-Hispanic",0.43112,0.50117,0.36107,2
2021,26,125,all,All,0.54065,0.57105,0.51024,1
2021,26,125,race-ethnicity,"Black, Non-Hispanic",0.53438,0.65855,0.41021,3
2021,26,125,race-ethnicity,Hispanic,0.36168,0.48534,0.23803,3
2021,26,125,race-ethnicity,Other Races and Ethnicities,0.50628,0.57872,0.43384,1
2021,26,125,race-ethnicity,"White, Non-Hispanic",0.56725,0.60321,0.53128,1
2021,26,127,all,All,0.44500,0.51008,0.37992,2
2021,26,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,127,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,127,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,127,race-ethnicity,"White, Non-Hispanic",0.43112,0.50117,0.36107,2
2021,26,129,all,All,0.38881,0.45813,0.31950,2
2021,26,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,129,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,129,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,129,race-ethnicity,"White, Non-Hispanic",0.39294,0.46593,0.31995,2
2021,26,131,all,All,0.41700,0.48245,0.35155,2
2021,26,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,131,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,131,race-ethnicity,"White, Non-Hispanic",0.40221,0.47249,0.33193,2
2021,26,133,all,All,0.33388,0.38629,0.28146,2
2021,26,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,133,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,133,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,133,race-ethnicity,"White, Non-Hispanic",0.30041,0.35450,0.24633,2
2021,26,135,all,All,0.38467,0.45261,0.31673,2
2021,26,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,135,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,135,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,135,race-ethnicity,"White, Non-Hispanic",0.37578,0.44775,0.30382,2
2021,26,137,all,All,0.38467,0.45261,0.31673,2
2021,26,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,137,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,137,race-ethnicity,"White, Non-Hispanic",0.37578,0.44775,0.30382,2
2021,26,139,all,All,0.39463,0.44939,0.33986,1
2021,26,139,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,139,race-ethnicity,Hispanic,0.24177,0.38785,0.09568,3
2021,26,139,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,139,race-ethnicity,"White, Non-Hispanic",0.44036,0.50203,0.37870,1
2021,26,141,all,All,0.38467,0.45261,0.31673,2
2021,26,141,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,141,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,141,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,141,race-ethnicity,"White, Non-Hispanic",0.37578,0.44775,0.30382,2
2021,26,143,all,All,0.38881,0.45813,0.31950,2
2021,26,143,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,143,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,143,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,143,race-ethnicity,"White, Non-Hispanic",0.39294,0.46593,0.31995,2
2021,26,145,all,All,0.48644,0.56202,0.41086,1
2021,26,145,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,145,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,145,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,145,race-ethnicity,"White, Non-Hispanic",0.51042,0.59877,0.42208,1
2021,26,147,all,All,0.39134,0.47190,0.31078,1
2021,26,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,147,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,147,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,147,race-ethnicity,"White, Non-Hispanic",0.34855,0.43311,0.26399,1
2021,26,149,all,All,0.31838,0.38800,0.24876,2
2021,26,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,149,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,149,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,149,race-ethnicity,"White, Non-Hispanic",0.30186,0.37558,0.22815,2
2021,26,151,all,All,0.33000,0.38682,0.27317,2
2021,26,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,151,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,151,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,151,race-ethnicity,"White, Non-Hispanic",0.33822,0.39833,0.27812,2
2021,26,153,all,All,0.45745,0.53126,0.38364,2
2021,26,153,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,153,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,153,race-ethnicity,Other Races and Ethnicities,0.49011,0.64130,0.33893,3
2021,26,153,race-ethnicity,"White, Non-Hispanic",0.45303,0.54065,0.36542,2
2021,26,155,all,All,0.50600,0.58072,0.43128,2
2021,26,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,155,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,155,race-ethnicity,"White, Non-Hispanic",0.51408,0.59353,0.43462,2
2021,26,157,all,All,0.32999,0.38682,0.27317,2
2021,26,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,157,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,157,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,157,race-ethnicity,"White, Non-Hispanic",0.33822,0.39833,0.27812,2
2021,26,159,all,All,0.27779,0.35199,0.20360,2
2021,26,159,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,159,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,159,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,159,race-ethnicity,"White, Non-Hispanic",0.26965,0.35296,0.18633,2
2021,26,161,all,All,0.58489,0.63948,0.53031,1
2021,26,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,161,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,161,race-ethnicity,Other Races and Ethnicities,0.65987,0.77876,0.54098,3
2021,26,161,race-ethnicity,"White, Non-Hispanic",0.63281,0.69848,0.56714,1
2021,26,163,all,All,0.37727,0.40263,0.35192,1
2021,26,163,race-ethnicity,"Black, Non-Hispanic",0.32794,0.37136,0.28451,1
2021,26,163,race-ethnicity,Hispanic,0.27953,0.36085,0.19821,1
2021,26,163,race-ethnicity,Other Races and Ethnicities,0.38986,0.46640,0.31333,1
2021,26,163,race-ethnicity,"White, Non-Hispanic",0.44899,0.48632,0.41166,1
2021,26,165,all,All,0.43499,0.49327,0.37671,2
2021,26,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,26,165,race-ethnicity,Hispanic,NA,NA,NA,3
2021,26,165,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,26,165,race-ethnicity,"White, Non-Hispanic",0.44153,0.50212,0.38093,2
2021,27,001,all,All,0.42238,0.48721,0.35755,2
2021,27,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,001,race-ethnicity,Other Races and Ethnicities,0.42691,0.59829,0.25553,3
2021,27,001,race-ethnicity,"White, Non-Hispanic",0.42557,0.49682,0.35432,2
2021,27,003,all,All,0.35852,0.41727,0.29978,1
2021,27,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,003,race-ethnicity,"White, Non-Hispanic",0.33776,0.40483,0.27069,1
2021,27,005,all,All,0.41656,0.47536,0.35775,2
2021,27,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,005,race-ethnicity,Other Races and Ethnicities,0.43149,0.54434,0.31864,3
2021,27,005,race-ethnicity,"White, Non-Hispanic",0.36398,0.43446,0.29349,2
2021,27,007,all,All,0.41656,0.47536,0.35775,2
2021,27,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,007,race-ethnicity,Other Races and Ethnicities,0.43149,0.54434,0.31864,3
2021,27,007,race-ethnicity,"White, Non-Hispanic",0.36398,0.43446,0.29349,2
2021,27,009,all,All,0.28820,0.36377,0.21263,2
2021,27,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,009,race-ethnicity,"White, Non-Hispanic",0.27003,0.34664,0.19341,2
2021,27,011,all,All,0.45442,0.51021,0.39863,2
2021,27,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,011,race-ethnicity,"White, Non-Hispanic",0.45834,0.51671,0.39998,2
2021,27,013,all,All,0.48899,0.56526,0.41271,2
2021,27,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,013,race-ethnicity,"White, Non-Hispanic",0.43919,0.51942,0.35896,2
2021,27,015,all,All,0.51152,0.56935,0.45369,2
2021,27,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
