year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality
2018,02,164,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,164,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,170,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,02,170,race-ethnicity,Hispanic,0.7636761488,1,0.5003679013,3
2018,02,170,race-ethnicity,Other Races and Ethnicities,0.8870967742,1,0.7719118217,3
2018,02,170,race-ethnicity,"White, Non-Hispanic",0.7985893417,0.8814479808,0.7157307026,3
2018,02,180,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,180,race-ethnicity,Hispanic,1,1,1,3
2018,02,180,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,180,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,185,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,185,race-ethnicity,Hispanic,1,1,1,3
2018,02,185,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,185,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,188,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,188,race-ethnicity,Hispanic,1,1,1,3
2018,02,188,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,188,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,195,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,195,race-ethnicity,Hispanic,1,1,1,3
2018,02,195,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,195,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,198,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,198,race-ethnicity,Hispanic,1,1,1,3
2018,02,198,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,198,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,220,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,220,race-ethnicity,Hispanic,1,1,1,3
2018,02,220,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,220,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,230,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,230,race-ethnicity,Hispanic,1,1,1,3
2018,02,230,race-ethnicity,Other Races and Ethnicities,0.985458613,1,0.9375655556,3
2018,02,230,race-ethnicity,"White, Non-Hispanic",0.9615066225,1,0.9106621348,3
2018,02,240,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,240,race-ethnicity,Hispanic,1,1,1,3
2018,02,240,race-ethnicity,Other Races and Ethnicities,0.985458613,1,0.9375655556,3
2018,02,240,race-ethnicity,"White, Non-Hispanic",0.9615066225,1,0.9106621348,3
2018,02,261,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,261,race-ethnicity,Hispanic,1,1,1,3
2018,02,261,race-ethnicity,Other Races and Ethnicities,0.985458613,1,0.9375655556,3
2018,02,261,race-ethnicity,"White, Non-Hispanic",0.9615066225,1,0.9106621348,3
2018,02,275,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,275,race-ethnicity,Hispanic,1,1,1,3
2018,02,275,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,275,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,282,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,282,race-ethnicity,Hispanic,1,1,1,3
2018,02,282,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,282,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,02,290,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,02,290,race-ethnicity,Hispanic,1,1,1,3
2018,02,290,race-ethnicity,Other Races and Ethnicities,0.7086236934,0.7585670196,0.6586803672,2
2018,02,290,race-ethnicity,"White, Non-Hispanic",0.807073955,0.9617553798,0.6523925301,3
2018,04,001,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,04,001,race-ethnicity,Hispanic,0.8257142857,1,0.6398303434,3
2018,04,001,race-ethnicity,Other Races and Ethnicities,0.7401847575,0.7910095292,0.6893599858,2
2018,04,001,race-ethnicity,"White, Non-Hispanic",0.7671517672,0.8934795755,0.6408239588,3
2018,04,003,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,04,003,race-ethnicity,Hispanic,0.8771607209,0.9495460816,0.8047753601,3
2018,04,003,race-ethnicity,Other Races and Ethnicities,0.8991596639,1,0.6904960963,3
2018,04,003,race-ethnicity,"White, Non-Hispanic",0.8173913043,0.9278456676,0.7069369411,3
2018,04,005,race-ethnicity,"Black, Non-Hispanic",0.8787878788,1,0.6370069141,3
2018,04,005,race-ethnicity,Hispanic,0.8545727136,0.9624826917,0.7466627356,3
2018,04,005,race-ethnicity,Other Races and Ethnicities,0.7261975163,0.809528364,0.6428666685,1
2018,04,005,race-ethnicity,"White, Non-Hispanic",0.945269742,0.9832194251,0.9073200588,1
2018,04,007,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,04,007,race-ethnicity,Hispanic,0.8263888889,0.9437723927,0.7090053851,3
2018,04,007,race-ethnicity,Other Races and Ethnicities,0.5878220141,0.761098864,0.4145451642,3
2018,04,007,race-ethnicity,"White, Non-Hispanic",0.9511465603,1,0.8913959475,3
2018,04,009,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,04,009,race-ethnicity,Hispanic,0.8263888889,0.9437723927,0.7090053851,3
2018,04,009,race-ethnicity,Other Races and Ethnicities,0.5878220141,0.761098864,0.4145451642,3
2018,04,009,race-ethnicity,"White, Non-Hispanic",0.9511465603,1,0.8913959475,3
2018,04,011,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,04,011,race-ethnicity,Hispanic,0.8263888889,0.9437723927,0.7090053851,3
2018,04,011,race-ethnicity,Other Races and Ethnicities,0.5878220141,0.761098864,0.4145451642,3
2018,04,011,race-ethnicity,"White, Non-Hispanic",0.9511465603,1,0.8913959475,3
2018,04,012,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,04,012,race-ethnicity,Hispanic,0.7888402626,0.9280915415,0.6495889837,3
2018,04,012,race-ethnicity,Other Races and Ethnicities,0.6509433962,0.8244342621,0.4774525304,3
2018,04,012,race-ethnicity,"White, Non-Hispanic",0.6303084488,0.729490184,0.5311267136,3
2018,04,013,race-ethnicity,"Black, Non-Hispanic",0.8567846608,0.9025561899,0.8110131316,1
2018,04,013,race-ethnicity,Hispanic,0.8283479476,0.846553689,0.8101422063,1
2018,04,013,race-ethnicity,Other Races and Ethnicities,0.8968730586,0.9258214677,0.8679246495,1
2018,04,013,race-ethnicity,"White, Non-Hispanic",0.8981658602,0.9116273194,0.8847044011,1
2018,04,015,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,04,015,race-ethnicity,Hispanic,0.7888402626,0.9280915415,0.6495889837,3
2018,04,015,race-ethnicity,Other Races and Ethnicities,0.6509433962,0.8244342621,0.4774525304,3
2018,04,015,race-ethnicity,"White, Non-Hispanic",0.6303084488,0.729490184,0.5311267136,3
2018,04,017,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,04,017,race-ethnicity,Hispanic,0.8257142857,1,0.6398303434,3
2018,04,017,race-ethnicity,Other Races and Ethnicities,0.7401847575,0.7910095292,0.6893599858,2
2018,04,017,race-ethnicity,"White, Non-Hispanic",0.7671517672,0.8934795755,0.6408239588,3
2018,04,019,race-ethnicity,"Black, Non-Hispanic",0.6335470085,0.800494401,0.4665996161,3
2018,04,019,race-ethnicity,Hispanic,0.8347230696,0.867312977,0.8021331623,1
2018,04,019,race-ethnicity,Other Races and Ethnicities,0.9237193764,0.9710171317,0.8764216211,1
2018,04,019,race-ethnicity,"White, Non-Hispanic",0.8845731037,0.9156937734,0.853452434,1
2018,04,021,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,04,021,race-ethnicity,Hispanic,0.7421341415,0.8176258657,0.6666424173,1
2018,04,021,race-ethnicity,Other Races and Ethnicities,0.7097375592,0.8355476236,0.5839274947,3
2018,04,021,race-ethnicity,"White, Non-Hispanic",0.7875661162,0.8483427796,0.7267894529,1
2018,04,023,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,04,023,race-ethnicity,Hispanic,0.8771607209,0.9495460816,0.8047753601,3
2018,04,023,race-ethnicity,Other Races and Ethnicities,0.8991596639,1,0.6904960963,3
2018,04,023,race-ethnicity,"White, Non-Hispanic",0.8173913043,0.9278456676,0.7069369411,3
2018,04,025,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,04,025,race-ethnicity,Hispanic,0.8091085271,0.9474562063,0.670760848,3
2018,04,025,race-ethnicity,Other Races and Ethnicities,0.9368421053,1,0.8094216722,3
2018,04,025,race-ethnicity,"White, Non-Hispanic",0.9564696486,1,0.9108929994,3
2018,04,027,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,04,027,race-ethnicity,Hispanic,0.8142890939,0.8780267467,0.7505514411,1
2018,04,027,race-ethnicity,Other Races and Ethnicities,0.9819004525,1,0.8948036111,3
2018,04,027,race-ethnicity,"White, Non-Hispanic",0.9247546347,1,0.8476815129,3
2018,05,001,race-ethnicity,"Black, Non-Hispanic",0.8450297572,0.9323357915,0.757723723,3
2018,05,001,race-ethnicity,Hispanic,0.8225051488,0.9899621332,0.6550481645,3
2018,05,001,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,001,race-ethnicity,"White, Non-Hispanic",0.9140356173,0.9673990763,0.8606721582,2
2018,05,003,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,003,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,003,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,003,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
2018,05,005,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,005,race-ethnicity,Hispanic,0.6794582393,0.9331510084,0.4257654701,3
2018,05,005,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,005,race-ethnicity,"White, Non-Hispanic",0.8287994197,0.8909755731,0.7666232663,2
2018,05,007,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,007,race-ethnicity,Hispanic,0.8485214243,0.9337349682,0.7633078803,3
2018,05,007,race-ethnicity,Other Races and Ethnicities,0.9679487179,1,0.8943460413,3
2018,05,007,race-ethnicity,"White, Non-Hispanic",0.9042207792,0.9457401065,0.862701452,1
2018,05,009,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,009,race-ethnicity,Hispanic,0.6794582393,0.9331510084,0.4257654701,3
2018,05,009,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,009,race-ethnicity,"White, Non-Hispanic",0.8287994197,0.8909755731,0.7666232663,2
2018,05,011,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,011,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,011,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,011,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
2018,05,013,race-ethnicity,"Black, Non-Hispanic",0.9548660085,1,0.8793080594,3
2018,05,013,race-ethnicity,Hispanic,0.7444444444,1,0.3621219253,3
2018,05,013,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,013,race-ethnicity,"White, Non-Hispanic",0.7947169811,0.8969198779,0.6925140843,3
2018,05,015,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,015,race-ethnicity,Hispanic,0.6794582393,0.9331510084,0.4257654701,3
2018,05,015,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,015,race-ethnicity,"White, Non-Hispanic",0.8287994197,0.8909755731,0.7666232663,2
2018,05,017,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,017,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,017,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,017,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
2018,05,019,race-ethnicity,"Black, Non-Hispanic",0.8696629213,1,0.7182758668,3
2018,05,019,race-ethnicity,Hispanic,0.7810650888,1,0.5366877946,3
2018,05,019,race-ethnicity,Other Races and Ethnicities,0.4743083004,0.8442241789,0.1043924219,3
2018,05,019,race-ethnicity,"White, Non-Hispanic",0.9210314263,0.9716613408,0.8704015118,2
2018,05,021,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,021,race-ethnicity,Hispanic,0.7117117117,1,0.1991324868,3
2018,05,021,race-ethnicity,Other Races and Ethnicities,0.6820512821,0.9862951757,0.3778073884,3
2018,05,021,race-ethnicity,"White, Non-Hispanic",0.9134785168,0.9539902994,0.8729667341,2
2018,05,023,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,023,race-ethnicity,Hispanic,0.5454545455,0.9438812033,0.1470278876,3
2018,05,023,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,05,023,race-ethnicity,"White, Non-Hispanic",0.9005681818,0.9538874741,0.8472488896,2
2018,05,025,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,025,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,025,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,025,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
2018,05,027,race-ethnicity,"Black, Non-Hispanic",0.9548660085,1,0.8793080594,3
2018,05,027,race-ethnicity,Hispanic,0.7444444444,1,0.3621219253,3
2018,05,027,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,027,race-ethnicity,"White, Non-Hispanic",0.7947169811,0.8969198779,0.6925140843,3
2018,05,029,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,029,race-ethnicity,Hispanic,0.9309791332,1,0.7981931507,3
2018,05,029,race-ethnicity,Other Races and Ethnicities,0.4086021505,0.9648721502,0,3
2018,05,029,race-ethnicity,"White, Non-Hispanic",0.9615522817,0.9958121054,0.9272924581,2
2018,05,031,race-ethnicity,"Black, Non-Hispanic",0.9528034934,0.9998649503,0.9057420366,3
2018,05,031,race-ethnicity,Hispanic,0.749311878,1,0.4931833724,3
2018,05,031,race-ethnicity,Other Races and Ethnicities,0.6972289618,0.9379072577,0.4565506659,3
2018,05,031,race-ethnicity,"White, Non-Hispanic",0.9136239453,0.9488005119,0.8784473787,2
2018,05,033,race-ethnicity,"Black, Non-Hispanic",0.860058309,1,0.6030515423,3
2018,05,033,race-ethnicity,Hispanic,0.7586206897,0.9003907133,0.616850666,3
2018,05,033,race-ethnicity,Other Races and Ethnicities,0.9758454106,1,0.9130999236,3
2018,05,033,race-ethnicity,"White, Non-Hispanic",0.9477366255,0.9897112432,0.9057620078,2
2018,05,035,race-ethnicity,"Black, Non-Hispanic",0.8437246964,0.934849522,0.7525998707,3
2018,05,035,race-ethnicity,Hispanic,1,1,1,3
2018,05,035,race-ethnicity,Other Races and Ethnicities,0.875,1,0.5851120906,3
2018,05,035,race-ethnicity,"White, Non-Hispanic",0.916322314,0.9863886502,0.8462559779,3
2018,05,037,race-ethnicity,"Black, Non-Hispanic",0.8312302839,0.9419022618,0.720558306,3
2018,05,037,race-ethnicity,Hispanic,1,1,1,3
2018,05,037,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,037,race-ethnicity,"White, Non-Hispanic",0.8245125348,0.9136230046,0.7354020651,3
2018,05,039,race-ethnicity,"Black, Non-Hispanic",0.9548660085,1,0.8793080594,3
2018,05,039,race-ethnicity,Hispanic,0.7444444444,1,0.3621219253,3
2018,05,039,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,039,race-ethnicity,"White, Non-Hispanic",0.7947169811,0.8969198779,0.6925140843,3
2018,05,041,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,041,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,041,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,041,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
2018,05,043,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,043,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,043,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,043,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
2018,05,045,race-ethnicity,"Black, Non-Hispanic",0.9014267185,1,0.7739322789,3
2018,05,045,race-ethnicity,Hispanic,1,1,1,3
2018,05,045,race-ethnicity,Other Races and Ethnicities,0.9533333333,1,0.7970787263,3
2018,05,045,race-ethnicity,"White, Non-Hispanic",0.9418698098,0.9795680888,0.9041715308,2
2018,05,047,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,047,race-ethnicity,Hispanic,0.7565217391,1,0.4905124069,3
2018,05,047,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,047,race-ethnicity,"White, Non-Hispanic",0.8511480602,0.9286644197,0.7736317007,3
2018,05,049,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,049,race-ethnicity,Hispanic,0.5454545455,0.9438812033,0.1470278876,3
2018,05,049,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,05,049,race-ethnicity,"White, Non-Hispanic",0.9005681818,0.9538874741,0.8472488896,2
2018,05,051,race-ethnicity,"Black, Non-Hispanic",0.8696629213,1,0.7182758668,3
2018,05,051,race-ethnicity,Hispanic,0.7810650888,1,0.5366877946,3
2018,05,051,race-ethnicity,Other Races and Ethnicities,0.4743083004,0.8442241789,0.1043924219,3
2018,05,051,race-ethnicity,"White, Non-Hispanic",0.9210314263,0.9716613408,0.8704015118,2
2018,05,053,race-ethnicity,"Black, Non-Hispanic",0.82414307,0.9451876429,0.7030984972,3
2018,05,053,race-ethnicity,Hispanic,0.867768595,1,0.6168248807,3
2018,05,053,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,053,race-ethnicity,"White, Non-Hispanic",0.8895027624,0.9866600623,0.7923454626,3
2018,05,055,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,055,race-ethnicity,Hispanic,0.7117117117,1,0.1991324868,3
2018,05,055,race-ethnicity,Other Races and Ethnicities,0.6820512821,0.9862951757,0.3778073884,3
2018,05,055,race-ethnicity,"White, Non-Hispanic",0.9134785168,0.9539902994,0.8729667341,2
2018,05,057,race-ethnicity,"Black, Non-Hispanic",0.6381818182,0.8437064273,0.4326572091,3
2018,05,057,race-ethnicity,Hispanic,0.7923728814,1,0.3948767411,3
2018,05,057,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,057,race-ethnicity,"White, Non-Hispanic",0.8426791277,0.9355873942,0.7497708612,3
2018,05,059,race-ethnicity,"Black, Non-Hispanic",0.8696629213,1,0.7182758668,3
2018,05,059,race-ethnicity,Hispanic,0.7810650888,1,0.5366877946,3
2018,05,059,race-ethnicity,Other Races and Ethnicities,0.4743083004,0.8442241789,0.1043924219,3
2018,05,059,race-ethnicity,"White, Non-Hispanic",0.9210314263,0.9716613408,0.8704015118,2
2018,05,061,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,061,race-ethnicity,Hispanic,0.7565217391,1,0.4905124069,3
2018,05,061,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,061,race-ethnicity,"White, Non-Hispanic",0.8511480602,0.9286644197,0.7736317007,3
2018,05,063,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,063,race-ethnicity,Hispanic,0.5454545455,0.9438812033,0.1470278876,3
2018,05,063,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,05,063,race-ethnicity,"White, Non-Hispanic",0.9005681818,0.9538874741,0.8472488896,2
2018,05,065,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,05,065,race-ethnicity,Hispanic,0.5454545455,0.9438812033,0.1470278876,3
2018,05,065,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,05,065,race-ethnicity,"White, Non-Hispanic",0.9005681818,0.9538874741,0.8472488896,2
2018,05,067,race-ethnicity,"Black, Non-Hispanic",0.677002584,0.9533493687,0.4006557993,3
2018,05,067,race-ethnicity,Hispanic,1,1,1,3
2018,05,067,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,067,race-ethnicity,"White, Non-Hispanic",0.9352678571,0.9909548077,0.8795809066,3
2018,05,069,race-ethnicity,"Black, Non-Hispanic",0.82414307,0.9451876429,0.7030984972,3
2018,05,069,race-ethnicity,Hispanic,0.867768595,1,0.6168248807,3
2018,05,069,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,069,race-ethnicity,"White, Non-Hispanic",0.8895027624,0.9866600623,0.7923454626,3
2018,05,071,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,071,race-ethnicity,Hispanic,0.9309791332,1,0.7981931507,3
2018,05,071,race-ethnicity,Other Races and Ethnicities,0.4086021505,0.9648721502,0,3
2018,05,071,race-ethnicity,"White, Non-Hispanic",0.9615522817,0.9958121054,0.9272924581,2
2018,05,073,race-ethnicity,"Black, Non-Hispanic",0.6381818182,0.8437064273,0.4326572091,3
2018,05,073,race-ethnicity,Hispanic,0.7923728814,1,0.3948767411,3
2018,05,073,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,073,race-ethnicity,"White, Non-Hispanic",0.8426791277,0.9355873942,0.7497708612,3
2018,05,075,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,05,075,race-ethnicity,Hispanic,0.7117117117,1,0.1991324868,3
2018,05,075,race-ethnicity,Other Races and Ethnicities,0.6820512821,0.9862951757,0.3778073884,3
2018,05,075,race-ethnicity,"White, Non-Hispanic",0.9134785168,0.9539902994,0.8729667341,2
2018,05,077,race-ethnicity,"Black, Non-Hispanic",0.8312302839,0.9419022618,0.720558306,3
2018,05,077,race-ethnicity,Hispanic,1,1,1,3
2018,05,077,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,077,race-ethnicity,"White, Non-Hispanic",0.8245125348,0.9136230046,0.7354020651,3
2018,05,079,race-ethnicity,"Black, Non-Hispanic",0.9003931848,1,0.7894660789,3
2018,05,079,race-ethnicity,Hispanic,0.7918215613,1,0.5711146514,3
2018,05,079,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,05,079,race-ethnicity,"White, Non-Hispanic",0.9355877617,0.9948135112,0.8763620122,3
