year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,preschool_quality
2018,2,90,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,90,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,90,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,90,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,100,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,100,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,100,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,100,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,105,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,105,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,105,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,105,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,110,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,110,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,110,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,110,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,122,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,2,122,Race-ethnicity,Hispanic,0.2685714286,0.4857474862,0.051395371,3
2018,2,122,Race-ethnicity,Other Races and Eth,0.4613918017,0.6158807769,0.3069028265,3
2018,2,122,Race-ethnicity,"White, Non Hispanic",0.279276919,0.3506009722,0.2079528659,2
2018,2,130,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,130,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,130,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,130,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,150,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,150,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,150,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,150,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,158,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,158,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,158,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,158,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,164,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,164,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,164,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,164,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,170,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,2,170,Race-ethnicity,Hispanic,0.2685714286,0.4857474862,0.051395371,3
2018,2,170,Race-ethnicity,Other Races and Eth,0.4613918017,0.6158807769,0.3069028265,3
2018,2,170,Race-ethnicity,"White, Non Hispanic",0.279276919,0.3506009722,0.2079528659,2
2018,2,180,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,180,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,180,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,180,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,185,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,185,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,185,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,185,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,188,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,188,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,188,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,188,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,195,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,195,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,195,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,195,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,198,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,198,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,198,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,198,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,220,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,220,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,220,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,220,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,230,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,230,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,230,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,230,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,240,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,240,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,240,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,240,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,261,Race-ethnicity,"Black, Non Hispanic",0.6551724138,1.313921273,-0.003576445,3
2018,2,261,Race-ethnicity,Hispanic,0.5030425963,0.7748406601,0.2312445326,3
2018,2,261,Race-ethnicity,Other Races and Eth,0.6309012876,0.7907738814,0.4710286937,3
2018,2,261,Race-ethnicity,"White, Non Hispanic",0.3446877534,0.4522506549,0.237124852,3
2018,2,275,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,275,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,275,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,275,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,282,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,282,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,282,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,282,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,2,290,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,2,290,Race-ethnicity,Hispanic,0.7074235808,1.0226847661,0.3921623954,3
2018,2,290,Race-ethnicity,Other Races and Eth,0.4786150713,0.5237297677,0.4335003748,2
2018,2,290,Race-ethnicity,"White, Non Hispanic",0.4115044248,0.5722591238,0.2507497258,3
2018,4,1,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,4,1,Race-ethnicity,Hispanic,0.457337884,0.622384031,0.292291737,3
2018,4,1,Race-ethnicity,Other Races and Eth,0.3616045845,0.4123782706,0.3108308984,2
2018,4,1,Race-ethnicity,"White, Non Hispanic",0.2142310635,0.3207452104,0.1077169166,3
2018,4,3,Race-ethnicity,"Black, Non Hispanic",0.6428571429,1.1850748113,0.1006394744,3
2018,4,3,Race-ethnicity,Hispanic,0.3907235622,0.4840497259,0.2973973984,2
2018,4,3,Race-ethnicity,Other Races and Eth,0.8757062147,1.0623739985,0.6890384309,3
2018,4,3,Race-ethnicity,"White, Non Hispanic",0.38832315,0.5016896034,0.2749566967,3
2018,4,5,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,4,5,Race-ethnicity,Hispanic,0.1880448319,0.3513280146,0.0247616491,3
2018,4,5,Race-ethnicity,Other Races and Eth,0.3308519438,0.4195925005,0.242111387,1
2018,4,5,Race-ethnicity,"White, Non Hispanic",0.6813432836,0.8118108493,0.5508757179,3
2018,4,7,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,4,7,Race-ethnicity,Hispanic,0.2796536797,0.4053258083,0.153981551,3
2018,4,7,Race-ethnicity,Other Races and Eth,0.3895781638,0.5289963653,0.2501599623,3
2018,4,7,Race-ethnicity,"White, Non Hispanic",0.2742805755,0.3827434957,0.1658176554,3
2018,4,9,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,4,9,Race-ethnicity,Hispanic,0.2796536797,0.4053258083,0.153981551,3
2018,4,9,Race-ethnicity,Other Races and Eth,0.3895781638,0.5289963653,0.2501599623,3
2018,4,9,Race-ethnicity,"White, Non Hispanic",0.2742805755,0.3827434957,0.1658176554,3
2018,4,11,Race-ethnicity,"Black, Non Hispanic",1,1,1,3
2018,4,11,Race-ethnicity,Hispanic,0.2796536797,0.4053258083,0.153981551,3
2018,4,11,Race-ethnicity,Other Races and Eth,0.3895781638,0.5289963653,0.2501599623,3
2018,4,11,Race-ethnicity,"White, Non Hispanic",0.2742805755,0.3827434957,0.1658176554,3
2018,4,12,Race-ethnicity,"Black, Non Hispanic",0.5483870968,1.2380992176,-0.141325024,3
2018,4,12,Race-ethnicity,Hispanic,0.2155369383,0.3398963132,0.0911775635,3
2018,4,12,Race-ethnicity,Other Races and Eth,0.3324742268,0.4686156126,0.196332841,3
2018,4,12,Race-ethnicity,"White, Non Hispanic",0.4945729118,0.6069799992,0.3821658243,3
2018,4,13,Race-ethnicity,"Black, Non Hispanic",0.3108322325,0.367640492,0.254023973,1
2018,4,13,Race-ethnicity,Hispanic,0.246973228,0.2661735863,0.2277728697,1
2018,4,13,Race-ethnicity,Other Races and Eth,0.4464993395,0.4891057266,0.4038929524,1
2018,4,13,Race-ethnicity,"White, Non Hispanic",0.4605968858,0.4818249463,0.4393688253,1
2018,4,15,Race-ethnicity,"Black, Non Hispanic",0.5483870968,1.2380992176,-0.141325024,3
2018,4,15,Race-ethnicity,Hispanic,0.2155369383,0.3398963132,0.0911775635,3
2018,4,15,Race-ethnicity,Other Races and Eth,0.3324742268,0.4686156126,0.196332841,3
2018,4,15,Race-ethnicity,"White, Non Hispanic",0.4945729118,0.6069799992,0.3821658243,3
2018,4,17,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,4,17,Race-ethnicity,Hispanic,0.457337884,0.622384031,0.292291737,3
2018,4,17,Race-ethnicity,Other Races and Eth,0.3616045845,0.4123782706,0.3108308984,2
2018,4,17,Race-ethnicity,"White, Non Hispanic",0.2142310635,0.3207452104,0.1077169166,3
2018,4,19,Race-ethnicity,"Black, Non Hispanic",0.3408805031,0.5389546943,0.142806312,3
2018,4,19,Race-ethnicity,Hispanic,0.3566400751,0.3995374176,0.3137427326,1
2018,4,19,Race-ethnicity,Other Races and Eth,0.4616100512,0.5560705604,0.3671495419,1
2018,4,19,Race-ethnicity,"White, Non Hispanic",0.4705196924,0.5209044536,0.4201349312,1
2018,4,21,Race-ethnicity,"Black, Non Hispanic",0.577158267,0.8271621904,0.3271543436,3
2018,4,21,Race-ethnicity,Hispanic,0.3416449071,0.4101723829,0.2731174312,1
2018,4,21,Race-ethnicity,Other Races and Eth,0.2993417886,0.3955768279,0.2031067494,3
2018,4,21,Race-ethnicity,"White, Non Hispanic",0.321706301,0.3799630533,0.2634495487,1
2018,4,23,Race-ethnicity,"Black, Non Hispanic",0.6428571429,1.1850748113,0.1006394744,3
2018,4,23,Race-ethnicity,Hispanic,0.3907235622,0.4840497259,0.2973973984,2
2018,4,23,Race-ethnicity,Other Races and Eth,0.8757062147,1.0623739985,0.6890384309,3
2018,4,23,Race-ethnicity,"White, Non Hispanic",0.38832315,0.5016896034,0.2749566967,3
2018,4,25,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,4,25,Race-ethnicity,Hispanic,0.4069886948,0.5857937247,0.2281836648,3
2018,4,25,Race-ethnicity,Other Races and Eth,0.3113207547,0.5048101938,0.1178313156,3
2018,4,25,Race-ethnicity,"White, Non Hispanic",0.4558623812,0.5733799448,0.3383448175,3
2018,4,27,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,4,27,Race-ethnicity,Hispanic,0.3515771882,0.4359578646,0.2671965118,1
2018,4,27,Race-ethnicity,Other Races and Eth,0.641221374,0.8568947554,0.4255479927,3
2018,4,27,Race-ethnicity,"White, Non Hispanic",0.4428179323,0.5664614612,0.3191744034,3
2018,5,1,Race-ethnicity,"Black, Non Hispanic",0.6178758525,0.7224128153,0.5133388898,3
2018,5,1,Race-ethnicity,Hispanic,0.438933507,0.6564276708,0.2214393432,3
2018,5,1,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,1,Race-ethnicity,"White, Non Hispanic",0.4785036484,0.5714351267,0.38557217,2
2018,5,3,Race-ethnicity,"Black, Non Hispanic",0.631713555,0.7811921616,0.4822349483,3
2018,5,3,Race-ethnicity,Hispanic,0.4131455399,0.6808164246,0.1454746552,3
2018,5,3,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,3,Race-ethnicity,"White, Non Hispanic",0.4033557047,0.5166718183,0.2900395911,3
2018,5,5,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,5,5,Race-ethnicity,Hispanic,0.2534246575,0.4394652351,0.0673840799,3
2018,5,5,Race-ethnicity,Other Races and Eth,0.3472222222,0.6771337681,0.0173106764,3
2018,5,5,Race-ethnicity,"White, Non Hispanic",0.4469870328,0.5324542404,0.3615198252,2
2018,5,7,Race-ethnicity,"Black, Non Hispanic",0.7088607595,1.0723665107,0.3453550083,3
2018,5,7,Race-ethnicity,Hispanic,0.3243068988,0.4389951473,0.2096186503,3
2018,5,7,Race-ethnicity,Other Races and Eth,0.345703125,0.4989509379,0.1924553121,3
2018,5,7,Race-ethnicity,"White, Non Hispanic",0.3050847458,0.3649837099,0.2451857816,1
2018,5,9,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,5,9,Race-ethnicity,Hispanic,0.2534246575,0.4394652351,0.0673840799,3
2018,5,9,Race-ethnicity,Other Races and Eth,0.3472222222,0.6771337681,0.0173106764,3
2018,5,9,Race-ethnicity,"White, Non Hispanic",0.4469870328,0.5324542404,0.3615198252,2
2018,5,11,Race-ethnicity,"Black, Non Hispanic",0.631713555,0.7811921616,0.4822349483,3
2018,5,11,Race-ethnicity,Hispanic,0.4131455399,0.6808164246,0.1454746552,3
2018,5,11,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,11,Race-ethnicity,"White, Non Hispanic",0.4033557047,0.5166718183,0.2900395911,3
2018,5,13,Race-ethnicity,"Black, Non Hispanic",0.5038961039,0.692491466,0.3153007418,3
2018,5,13,Race-ethnicity,Hispanic,0.4242424242,0.819706761,0.0287780875,3
2018,5,13,Race-ethnicity,Other Races and Eth,0.9056603774,1.1921149947,0.6192057601,3
2018,5,13,Race-ethnicity,"White, Non Hispanic",0.4904092072,0.6083656372,0.3724527772,3
2018,5,15,Race-ethnicity,"Black, Non Hispanic",,,,3
2018,5,15,Race-ethnicity,Hispanic,0.2534246575,0.4394652351,0.0673840799,3
2018,5,15,Race-ethnicity,Other Races and Eth,0.3472222222,0.6771337681,0.0173106764,3
2018,5,15,Race-ethnicity,"White, Non Hispanic",0.4469870328,0.5324542404,0.3615198252,2
2018,5,17,Race-ethnicity,"Black, Non Hispanic",0.631713555,0.7811921616,0.4822349483,3
2018,5,17,Race-ethnicity,Hispanic,0.4131455399,0.6808164246,0.1454746552,3
2018,5,17,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,17,Race-ethnicity,"White, Non Hispanic",0.4033557047,0.5166718183,0.2900395911,3
2018,5,19,Race-ethnicity,"Black, Non Hispanic",0.5268199234,0.7883588723,0.2652809744,3
2018,5,19,Race-ethnicity,Hispanic,0.8193717277,1.020895092,0.6178483635,3
2018,5,19,Race-ethnicity,Other Races and Eth,0.7066115702,0.9642302273,0.4489929132,3
2018,5,19,Race-ethnicity,"White, Non Hispanic",0.5160706202,0.6150144225,0.4171268179,3
2018,5,21,Race-ethnicity,"Black, Non Hispanic",0.8294036061,1.0197647583,0.6390424539,3
2018,5,21,Race-ethnicity,Hispanic,0.4022988506,0.6591659578,0.1454317433,3
2018,5,21,Race-ethnicity,Other Races and Eth,0.4489795918,0.8849612428,0.0129979408,3
2018,5,21,Race-ethnicity,"White, Non Hispanic",0.4865273231,0.5581659998,0.4148886464,2
2018,5,23,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,5,23,Race-ethnicity,Hispanic,0.5534351145,0.8979331253,0.2089371037,3
2018,5,23,Race-ethnicity,Other Races and Eth,0.05,0.2635860482,-0.163586048,3
2018,5,23,Race-ethnicity,"White, Non Hispanic",0.4250103864,0.5046547388,0.345366034,2
2018,5,25,Race-ethnicity,"Black, Non Hispanic",0.631713555,0.7811921616,0.4822349483,3
2018,5,25,Race-ethnicity,Hispanic,0.4131455399,0.6808164246,0.1454746552,3
2018,5,25,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,25,Race-ethnicity,"White, Non Hispanic",0.4033557047,0.5166718183,0.2900395911,3
2018,5,27,Race-ethnicity,"Black, Non Hispanic",0.5038961039,0.692491466,0.3153007418,3
2018,5,27,Race-ethnicity,Hispanic,0.4242424242,0.819706761,0.0287780875,3
2018,5,27,Race-ethnicity,Other Races and Eth,0.9056603774,1.1921149947,0.6192057601,3
2018,5,27,Race-ethnicity,"White, Non Hispanic",0.4904092072,0.6083656372,0.3724527772,3
2018,5,29,Race-ethnicity,"Black, Non Hispanic",0.2894736842,0.9180177081,-0.33907034,3
2018,5,29,Race-ethnicity,Hispanic,0.3927068724,0.6067368014,0.1786769433,3
2018,5,29,Race-ethnicity,Other Races and Eth,0.3680981595,0.6409783952,0.0952179238,3
2018,5,29,Race-ethnicity,"White, Non Hispanic",0.4023160254,0.4876012274,0.3170308234,2
2018,5,31,Race-ethnicity,"Black, Non Hispanic",0.7644876132,0.8684456784,0.6605295481,3
2018,5,31,Race-ethnicity,Hispanic,0.4057388809,0.6209442218,0.19053354,3
2018,5,31,Race-ethnicity,Other Races and Eth,0.3752850923,0.6384972749,0.1120729096,3
2018,5,31,Race-ethnicity,"White, Non Hispanic",0.4856826715,0.5449706483,0.4263946946,2
2018,5,33,Race-ethnicity,"Black, Non Hispanic",0.5269607843,0.8364131397,0.2175084289,3
2018,5,33,Race-ethnicity,Hispanic,0.2863247863,0.4508516625,0.1217979102,3
2018,5,33,Race-ethnicity,Other Races and Eth,0.737244898,0.9677993539,0.506690442,3
2018,5,33,Race-ethnicity,"White, Non Hispanic",0.4241797221,0.5066381323,0.341721312,2
2018,5,35,Race-ethnicity,"Black, Non Hispanic",0.590877193,0.7285453473,0.4532090386,3
2018,5,35,Race-ethnicity,Hispanic,0.4473684211,0.8452290434,0.0495077987,3
2018,5,35,Race-ethnicity,Other Races and Eth,0.1520467836,0.4008669881,-0.096773421,3
2018,5,35,Race-ethnicity,"White, Non Hispanic",0.4725111441,0.5780274354,0.3669948529,3
2018,5,37,Race-ethnicity,"Black, Non Hispanic",0.7727652464,0.9042831677,0.6412473252,3
2018,5,37,Race-ethnicity,Hispanic,1,1,1,3
2018,5,37,Race-ethnicity,Other Races and Eth,0.5801526718,0.871812472,0.2884928715,3
2018,5,37,Race-ethnicity,"White, Non Hispanic",0.4939485628,0.6127823147,0.3751148108,3
2018,5,39,Race-ethnicity,"Black, Non Hispanic",0.5038961039,0.692491466,0.3153007418,3
2018,5,39,Race-ethnicity,Hispanic,0.4242424242,0.819706761,0.0287780875,3
2018,5,39,Race-ethnicity,Other Races and Eth,0.9056603774,1.1921149947,0.6192057601,3
2018,5,39,Race-ethnicity,"White, Non Hispanic",0.4904092072,0.6083656372,0.3724527772,3
2018,5,41,Race-ethnicity,"Black, Non Hispanic",0.631713555,0.7811921616,0.4822349483,3
2018,5,41,Race-ethnicity,Hispanic,0.4131455399,0.6808164246,0.1454746552,3
2018,5,41,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,41,Race-ethnicity,"White, Non Hispanic",0.4033557047,0.5166718183,0.2900395911,3
2018,5,43,Race-ethnicity,"Black, Non Hispanic",0.631713555,0.7811921616,0.4822349483,3
2018,5,43,Race-ethnicity,Hispanic,0.4131455399,0.6808164246,0.1454746552,3
2018,5,43,Race-ethnicity,Other Races and Eth,0.6333333333,1.105589855,0.1610768117,3
2018,5,43,Race-ethnicity,"White, Non Hispanic",0.4033557047,0.5166718183,0.2900395911,3
2018,5,45,Race-ethnicity,"Black, Non Hispanic",0.4024640657,0.6690455392,0.1358825922,3
2018,5,45,Race-ethnicity,Hispanic,0.487394958,0.7492277317,0.2255621843,3
2018,5,45,Race-ethnicity,Other Races and Eth,0.4965034965,0.7274860637,0.2655209293,3
2018,5,45,Race-ethnicity,"White, Non Hispanic",0.4874279728,0.5606534534,0.4142024921,2
2018,5,47,Race-ethnicity,"Black, Non Hispanic",0.4452554745,0.7699582217,0.1205527272,3
2018,5,47,Race-ethnicity,Hispanic,0.4976076555,0.693605412,0.3016098991,3
2018,5,47,Race-ethnicity,Other Races and Eth,0.7086092715,0.9771443397,0.4400742033,3
2018,5,47,Race-ethnicity,"White, Non Hispanic",0.4135613928,0.5153070984,0.3118156872,3
2018,5,49,Race-ethnicity,"Black, Non Hispanic",0,0,0,3
2018,5,49,Race-ethnicity,Hispanic,0.5534351145,0.8979331253,0.2089371037,3
2018,5,49,Race-ethnicity,Other Races and Eth,0.05,0.2635860482,-0.163586048,3
2018,5,49,Race-ethnicity,"White, Non Hispanic",0.4250103864,0.5046547388,0.345366034,2
2018,5,51,Race-ethnicity,"Black, Non Hispanic",0.5268199234,0.7883588723,0.2652809744,3
2018,5,51,Race-ethnicity,Hispanic,0.8193717277,1.020895092,0.6178483635,3
2018,5,51,Race-ethnicity,Other Races and Eth,0.7066115702,0.9642302273,0.4489929132,3
2018,5,51,Race-ethnicity,"White, Non Hispanic",0.5160706202,0.6150144225,0.4171268179,3
2018,5,53,Race-ethnicity,"Black, Non Hispanic",0.6128581412,0.7584499323,0.4672663501,3
2018,5,53,Race-ethnicity,Hispanic,0.4700854701,0.8398271236,0.1003438166,3
2018,5,53,Race-ethnicity,Other Races and Eth,,,,3
2018,5,53,Race-ethnicity,"White, Non Hispanic",0.55917481,0.7149975257,0.4033520943,3
2018,5,55,Race-ethnicity,"Black, Non Hispanic",0.8294036061,1.0197647583,0.6390424539,3
2018,5,55,Race-ethnicity,Hispanic,0.4022988506,0.6591659578,0.1454317433,3
2018,5,55,Race-ethnicity,Other Races and Eth,0.4489795918,0.8849612428,0.0129979408,3
2018,5,55,Race-ethnicity,"White, Non Hispanic",0.4865273231,0.5581659998,0.4148886464,2
2018,5,57,Race-ethnicity,"Black, Non Hispanic",0.5403800475,0.7130553286,0.3677047665,3
2018,5,57,Race-ethnicity,Hispanic,0.5714285714,0.938034627,0.2048225158,3
