year,state,county,subgroup_type,subgroup,index_air_hazard,environmental_quality
2014,05,025,race-ethnicity,"Majority White, Non-Hispanic",38,1
2014,05,027,all,All,25,1
2014,05,027,poverty,Extreme Poverty,23,1
2014,05,027,poverty,Not Extreme Poverty,25,1
2014,05,027,race-ethnicity,Majority Non-White,23,1
2014,05,027,race-ethnicity,"Majority White, Non-Hispanic",24,1
2014,05,027,race-ethnicity,No Majority Race/Ethnicity,29,1
2014,05,029,all,All,30,1
2014,05,029,poverty,Not Extreme Poverty,30,1
2014,05,029,race-ethnicity,"Majority White, Non-Hispanic",30,1
2014,05,031,all,All,54,1
2014,05,031,poverty,Extreme Poverty,48,1
2014,05,031,poverty,Not Extreme Poverty,54,1
2014,05,031,race-ethnicity,Majority Non-White,48,1
2014,05,031,race-ethnicity,"Majority White, Non-Hispanic",55,1
2014,05,031,race-ethnicity,No Majority Race/Ethnicity,50,1
2014,05,033,all,All,37,1
2014,05,033,poverty,Extreme Poverty,27,1
2014,05,033,poverty,Not Extreme Poverty,38,1
2014,05,033,race-ethnicity,"Majority White, Non-Hispanic",38,1
2014,05,033,race-ethnicity,No Majority Race/Ethnicity,26,1
2014,05,035,all,All,43,1
2014,05,035,poverty,Extreme Poverty,39,1
2014,05,035,poverty,Not Extreme Poverty,45,1
2014,05,035,race-ethnicity,Majority Non-White,39,1
2014,05,035,race-ethnicity,"Majority White, Non-Hispanic",45,1
2014,05,035,race-ethnicity,No Majority Race/Ethnicity,53,1
2014,05,037,all,All,54,1
2014,05,037,poverty,Not Extreme Poverty,54,1
2014,05,037,race-ethnicity,"Majority White, Non-Hispanic",59,1
2014,05,037,race-ethnicity,No Majority Race/Ethnicity,46,1
2014,05,039,all,All,34,1
2014,05,039,poverty,Not Extreme Poverty,34,1
2014,05,039,race-ethnicity,"Majority White, Non-Hispanic",31,1
2014,05,039,race-ethnicity,No Majority Race/Ethnicity,35,1
2014,05,041,all,All,56,1
2014,05,041,poverty,Extreme Poverty,54,1
2014,05,041,poverty,Not Extreme Poverty,56,1
2014,05,041,race-ethnicity,Majority Non-White,54,1
2014,05,041,race-ethnicity,"Majority White, Non-Hispanic",64,1
2014,05,041,race-ethnicity,No Majority Race/Ethnicity,55,1
2014,05,043,all,All,43,1
2014,05,043,poverty,Not Extreme Poverty,43,1
2014,05,043,race-ethnicity,Majority Non-White,40,1
2014,05,043,race-ethnicity,"Majority White, Non-Hispanic",43,1
2014,05,045,all,All,26,1
2014,05,045,poverty,Extreme Poverty,8,1
2014,05,045,poverty,Not Extreme Poverty,27,1
2014,05,045,race-ethnicity,"Majority White, Non-Hispanic",27,1
2014,05,045,race-ethnicity,No Majority Race/Ethnicity,8,1
2014,05,047,all,All,36,1
2014,05,047,poverty,Not Extreme Poverty,36,1
2014,05,047,race-ethnicity,"Majority White, Non-Hispanic",36,1
2014,05,049,all,All,49,1
2014,05,049,poverty,Not Extreme Poverty,49,1
2014,05,049,race-ethnicity,"Majority White, Non-Hispanic",49,1
2014,05,051,all,All,32,1
2014,05,051,poverty,Extreme Poverty,28,1
2014,05,051,poverty,Not Extreme Poverty,32,1
2014,05,051,race-ethnicity,"Majority White, Non-Hispanic",33,1
2014,05,051,race-ethnicity,No Majority Race/Ethnicity,24,1
2014,05,053,all,All,34,1
2014,05,053,poverty,Not Extreme Poverty,34,1
2014,05,053,race-ethnicity,"Majority White, Non-Hispanic",34,1
2014,05,055,all,All,52,1
2014,05,055,poverty,Not Extreme Poverty,52,1
2014,05,055,race-ethnicity,"Majority White, Non-Hispanic",52,1
2014,05,057,all,All,34,1
2014,05,057,poverty,Not Extreme Poverty,34,1
2014,05,057,race-ethnicity,Majority Non-White,31,1
2014,05,057,race-ethnicity,"Majority White, Non-Hispanic",37,1
2014,05,057,race-ethnicity,No Majority Race/Ethnicity,38,1
2014,05,059,all,All,26,1
2014,05,059,poverty,Not Extreme Poverty,26,1
2014,05,059,race-ethnicity,"Majority White, Non-Hispanic",27,1
2014,05,059,race-ethnicity,No Majority Race/Ethnicity,18,1
2014,05,061,all,All,38,1
2014,05,061,poverty,Not Extreme Poverty,38,1
2014,05,061,race-ethnicity,"Majority White, Non-Hispanic",40,1
2014,05,061,race-ethnicity,No Majority Race/Ethnicity,34,1
2014,05,063,all,All,44,1
2014,05,063,poverty,Not Extreme Poverty,44,1
2014,05,063,race-ethnicity,"Majority White, Non-Hispanic",44,1
2014,05,065,all,All,49,1
2014,05,065,poverty,Not Extreme Poverty,49,1
2014,05,065,race-ethnicity,"Majority White, Non-Hispanic",49,1
2014,05,067,all,All,52,1
2014,05,067,poverty,Not Extreme Poverty,52,1
2014,05,067,race-ethnicity,"Majority White, Non-Hispanic",52,1
2014,05,069,all,All,33,1
2014,05,069,poverty,Extreme Poverty,30,1
2014,05,069,poverty,Not Extreme Poverty,34,1
2014,05,069,race-ethnicity,Majority Non-White,31,1
2014,05,069,race-ethnicity,"Majority White, Non-Hispanic",32,1
2014,05,069,race-ethnicity,No Majority Race/Ethnicity,40,1
2014,05,071,all,All,36,1
2014,05,071,poverty,Not Extreme Poverty,36,1
2014,05,071,race-ethnicity,"Majority White, Non-Hispanic",37,1
2014,05,071,race-ethnicity,No Majority Race/Ethnicity,26,1
2014,05,073,all,All,37,1
2014,05,073,poverty,Not Extreme Poverty,37,1
2014,05,073,race-ethnicity,"Majority White, Non-Hispanic",38,1
2014,05,073,race-ethnicity,No Majority Race/Ethnicity,37,1
2014,05,075,all,All,52,1
2014,05,075,poverty,Not Extreme Poverty,52,1
2014,05,075,race-ethnicity,"Majority White, Non-Hispanic",52,1
2014,05,077,all,All,65,1
2014,05,077,poverty,Not Extreme Poverty,65,1
2014,05,077,race-ethnicity,Majority Non-White,63,1
2014,05,077,race-ethnicity,No Majority Race/Ethnicity,67,1
2014,05,079,all,All,50,1
2014,05,079,poverty,Not Extreme Poverty,50,1
2014,05,079,race-ethnicity,Majority Non-White,57,1
2014,05,079,race-ethnicity,"Majority White, Non-Hispanic",46,1
2014,05,081,all,All,35,1
2014,05,081,poverty,Not Extreme Poverty,35,1
2014,05,081,race-ethnicity,"Majority White, Non-Hispanic",35,1
2014,05,083,all,All,41,1
2014,05,083,poverty,Not Extreme Poverty,41,1
2014,05,083,race-ethnicity,"Majority White, Non-Hispanic",41,1
2014,05,085,all,All,39,1
2014,05,085,poverty,Not Extreme Poverty,39,1
2014,05,085,race-ethnicity,"Majority White, Non-Hispanic",39,1
2014,05,087,all,All,73,1
2014,05,087,poverty,Not Extreme Poverty,73,1
2014,05,087,race-ethnicity,"Majority White, Non-Hispanic",73,1
2014,05,089,all,All,56,1
2014,05,089,poverty,Not Extreme Poverty,56,1
2014,05,089,race-ethnicity,"Majority White, Non-Hispanic",56,1
2014,05,091,all,All,29,1
2014,05,091,poverty,Extreme Poverty,23,1
2014,05,091,poverty,Not Extreme Poverty,30,1
2014,05,091,race-ethnicity,Majority Non-White,15,1
2014,05,091,race-ethnicity,"Majority White, Non-Hispanic",33,1
2014,05,091,race-ethnicity,No Majority Race/Ethnicity,25,1
2014,05,093,all,All,57,1
2014,05,093,poverty,Extreme Poverty,57,1
2014,05,093,poverty,Not Extreme Poverty,57,1
2014,05,093,race-ethnicity,Majority Non-White,55,1
2014,05,093,race-ethnicity,"Majority White, Non-Hispanic",61,1
2014,05,093,race-ethnicity,No Majority Race/Ethnicity,45,1
2014,05,095,all,All,57,1
2014,05,095,poverty,Not Extreme Poverty,57,1
2014,05,095,race-ethnicity,"Majority White, Non-Hispanic",59,1
2014,05,095,race-ethnicity,No Majority Race/Ethnicity,56,1
2014,05,097,all,All,50,1
2014,05,097,poverty,Not Extreme Poverty,50,1
2014,05,097,race-ethnicity,"Majority White, Non-Hispanic",50,1
2014,05,099,all,All,32,1
2014,05,099,poverty,Not Extreme Poverty,32,1
2014,05,099,race-ethnicity,"Majority White, Non-Hispanic",35,1
2014,05,099,race-ethnicity,No Majority Race/Ethnicity,29,1
2014,05,101,all,All,60,1
2014,05,101,poverty,Not Extreme Poverty,60,1
2014,05,101,race-ethnicity,"Majority White, Non-Hispanic",60,1
2014,05,103,all,All,28,1
2014,05,103,poverty,Not Extreme Poverty,28,1
2014,05,103,race-ethnicity,Majority Non-White,24,1
2014,05,103,race-ethnicity,"Majority White, Non-Hispanic",30,1
2014,05,103,race-ethnicity,No Majority Race/Ethnicity,28,1
2014,05,105,all,All,40,1
2014,05,105,poverty,Not Extreme Poverty,40,1
2014,05,105,race-ethnicity,"Majority White, Non-Hispanic",40,1
2014,05,107,all,All,61,1
2014,05,107,poverty,Extreme Poverty,62,1
2014,05,107,poverty,Not Extreme Poverty,61,1
2014,05,107,race-ethnicity,Majority Non-White,59,1
2014,05,107,race-ethnicity,No Majority Race/Ethnicity,65,1
2014,05,109,all,All,43,1
2014,05,109,poverty,Not Extreme Poverty,43,1
2014,05,109,race-ethnicity,"Majority White, Non-Hispanic",43,1
2014,05,111,all,All,63,1
2014,05,111,poverty,Extreme Poverty,64,1
2014,05,111,poverty,Not Extreme Poverty,63,1
2014,05,111,race-ethnicity,"Majority White, Non-Hispanic",63,1
2014,05,113,all,All,61,1
2014,05,113,poverty,Not Extreme Poverty,61,1
2014,05,113,race-ethnicity,"Majority White, Non-Hispanic",61,1
2014,05,115,all,All,29,1
2014,05,115,poverty,Not Extreme Poverty,29,1
2014,05,115,race-ethnicity,"Majority White, Non-Hispanic",29,1
2014,05,117,all,All,55,1
2014,05,117,poverty,Not Extreme Poverty,55,1
2014,05,117,race-ethnicity,"Majority White, Non-Hispanic",55,1
2014,05,119,all,All,25,1
2014,05,119,poverty,Extreme Poverty,20,1
2014,05,119,poverty,Not Extreme Poverty,25,1
2014,05,119,race-ethnicity,Majority Non-White,23,1
2014,05,119,race-ethnicity,"Majority White, Non-Hispanic",26,1
2014,05,119,race-ethnicity,No Majority Race/Ethnicity,24,1
2014,05,121,all,All,52,1
2014,05,121,poverty,Not Extreme Poverty,52,1
2014,05,121,race-ethnicity,"Majority White, Non-Hispanic",52,1
2014,05,123,all,All,58,1
2014,05,123,poverty,Extreme Poverty,53,1
2014,05,123,poverty,Not Extreme Poverty,59,1
2014,05,123,race-ethnicity,Majority Non-White,58,1
2014,05,123,race-ethnicity,"Majority White, Non-Hispanic",59,1
2014,05,123,race-ethnicity,No Majority Race/Ethnicity,55,1
2014,05,125,all,All,28,1
2014,05,125,poverty,Not Extreme Poverty,28,1
2014,05,125,race-ethnicity,"Majority White, Non-Hispanic",28,1
2014,05,127,all,All,54,1
2014,05,127,poverty,Not Extreme Poverty,54,1
2014,05,127,race-ethnicity,"Majority White, Non-Hispanic",54,1
2014,05,129,all,All,60,1
2014,05,129,poverty,Not Extreme Poverty,60,1
2014,05,129,race-ethnicity,"Majority White, Non-Hispanic",60,1
2014,05,131,all,All,27,1
2014,05,131,poverty,Extreme Poverty,23,1
2014,05,131,poverty,Not Extreme Poverty,28,1
2014,05,131,race-ethnicity,Majority Non-White,22,1
2014,05,131,race-ethnicity,"Majority White, Non-Hispanic",29,1
2014,05,131,race-ethnicity,No Majority Race/Ethnicity,21,1
2014,05,133,all,All,40,1
2014,05,133,poverty,Not Extreme Poverty,40,1
2014,05,133,race-ethnicity,Majority Non-White,38,1
2014,05,133,race-ethnicity,"Majority White, Non-Hispanic",41,1
2014,05,135,all,All,47,1
2014,05,135,poverty,Not Extreme Poverty,47,1
2014,05,135,race-ethnicity,"Majority White, Non-Hispanic",47,1
2014,05,137,all,All,57,1
2014,05,137,poverty,Not Extreme Poverty,57,1
2014,05,137,race-ethnicity,"Majority White, Non-Hispanic",57,1
2014,05,139,all,All,13,1
2014,05,139,poverty,Not Extreme Poverty,13,1
2014,05,139,race-ethnicity,Majority Non-White,6,1
2014,05,139,race-ethnicity,"Majority White, Non-Hispanic",13,1
2014,05,139,race-ethnicity,No Majority Race/Ethnicity,20,1
2014,05,141,all,All,44,1
2014,05,141,poverty,Not Extreme Poverty,44,1
2014,05,141,race-ethnicity,"Majority White, Non-Hispanic",44,1
2014,05,143,all,All,52,1
2014,05,143,poverty,Extreme Poverty,52,1
2014,05,143,poverty,Not Extreme Poverty,52,1
2014,05,143,race-ethnicity,Majority Non-White,41,1
2014,05,143,race-ethnicity,"Majority White, Non-Hispanic",55,1
2014,05,143,race-ethnicity,No Majority Race/Ethnicity,41,1
2014,05,145,all,All,38,1
2014,05,145,poverty,Not Extreme Poverty,38,1
2014,05,145,race-ethnicity,"Majority White, Non-Hispanic",38,1
2014,05,147,all,All,57,1
2014,05,147,poverty,Not Extreme Poverty,57,1
2014,05,147,race-ethnicity,"Majority White, Non-Hispanic",59,1
2014,05,147,race-ethnicity,No Majority Race/Ethnicity,55,1
2014,05,149,all,All,37,1
2014,05,149,poverty,Not Extreme Poverty,37,1
2014,05,149,race-ethnicity,"Majority White, Non-Hispanic",37,1
2014,06,001,all,All,52,1
2014,06,001,poverty,Extreme Poverty,39,1
2014,06,001,poverty,Not Extreme Poverty,53,1
2014,06,001,race-ethnicity,Majority Non-White,53,1
2014,06,001,race-ethnicity,"Majority White, Non-Hispanic",52,1
2014,06,001,race-ethnicity,No Majority Race/Ethnicity,52,1
2014,06,003,all,All,97,1
2014,06,003,poverty,Not Extreme Poverty,97,1
2014,06,003,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,06,005,all,All,36,1
2014,06,005,poverty,Not Extreme Poverty,36,1
2014,06,005,race-ethnicity,"Majority White, Non-Hispanic",37,1
2014,06,005,race-ethnicity,No Majority Race/Ethnicity,33,1
2014,06,007,all,All,18,1
2014,06,007,poverty,Extreme Poverty,7,1
2014,06,007,poverty,Not Extreme Poverty,19,1
2014,06,007,race-ethnicity,"Majority White, Non-Hispanic",19,1
2014,06,007,race-ethnicity,No Majority Race/Ethnicity,12,1
2014,06,009,all,All,43,1
2014,06,009,poverty,Not Extreme Poverty,43,1
2014,06,009,race-ethnicity,"Majority White, Non-Hispanic",43,1
2014,06,011,all,All,36,1
2014,06,011,poverty,Not Extreme Poverty,36,1
2014,06,011,race-ethnicity,Majority Non-White,39,1
2014,06,011,race-ethnicity,"Majority White, Non-Hispanic",48,1
2014,06,011,race-ethnicity,No Majority Race/Ethnicity,25,1
2014,06,013,all,All,40,1
2014,06,013,poverty,Not Extreme Poverty,40,1
2014,06,013,race-ethnicity,Majority Non-White,30,1
2014,06,013,race-ethnicity,"Majority White, Non-Hispanic",50,1
2014,06,013,race-ethnicity,No Majority Race/Ethnicity,43,1
2014,06,015,all,All,52,1
2014,06,015,poverty,Not Extreme Poverty,52,1
2014,06,015,race-ethnicity,"Majority White, Non-Hispanic",54,1
2014,06,015,race-ethnicity,No Majority Race/Ethnicity,51,1
2014,06,017,all,All,34,1
2014,06,017,poverty,Not Extreme Poverty,34,1
2014,06,017,race-ethnicity,Majority Non-White,92,1
2014,06,017,race-ethnicity,"Majority White, Non-Hispanic",31,1
2014,06,017,race-ethnicity,No Majority Race/Ethnicity,93,1
2014,06,019,all,All,14,1
2014,06,019,poverty,Extreme Poverty,11,1
2014,06,019,poverty,Not Extreme Poverty,14,1
2014,06,019,race-ethnicity,Majority Non-White,14,1
2014,06,019,race-ethnicity,"Majority White, Non-Hispanic",17,1
2014,06,019,race-ethnicity,No Majority Race/Ethnicity,11,1
2014,06,021,all,All,29,1
2014,06,021,poverty,Not Extreme Poverty,29,1
2014,06,021,race-ethnicity,Majority Non-White,17,1
2014,06,021,race-ethnicity,"Majority White, Non-Hispanic",36,1
2014,06,021,race-ethnicity,No Majority Race/Ethnicity,29,1
2014,06,023,all,All,69,1
2014,06,023,poverty,Extreme Poverty,67,1
2014,06,023,poverty,Not Extreme Poverty,69,1
2014,06,023,race-ethnicity,Majority Non-White,45,1
2014,06,023,race-ethnicity,"Majority White, Non-Hispanic",69,1
2014,06,025,all,All,18,1
2014,06,025,poverty,Extreme Poverty,7,1
2014,06,025,poverty,Not Extreme Poverty,18,1
2014,06,025,race-ethnicity,Majority Non-White,18,1
2014,06,025,race-ethnicity,"Majority White, Non-Hispanic",60,1
2014,06,025,race-ethnicity,No Majority Race/Ethnicity,13,1
2014,06,027,all,All,96,1
2014,06,027,poverty,Not Extreme Poverty,96,1
2014,06,027,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,06,027,race-ethnicity,No Majority Race/Ethnicity,94,1
2014,06,029,all,All,24,1
2014,06,029,poverty,Extreme Poverty,12,1
2014,06,029,poverty,Not Extreme Poverty,26,1
2014,06,029,race-ethnicity,Majority Non-White,17,1
2014,06,029,race-ethnicity,"Majority White, Non-Hispanic",38,1
2014,06,029,race-ethnicity,No Majority Race/Ethnicity,28,1
2014,06,031,all,All,33,1
2014,06,031,poverty,Extreme Poverty,66,1
2014,06,031,poverty,Not Extreme Poverty,28,1
2014,06,031,race-ethnicity,Majority Non-White,36,1
2014,06,031,race-ethnicity,"Majority White, Non-Hispanic",24,1
2014,06,031,race-ethnicity,No Majority Race/Ethnicity,31,1
2014,06,033,all,All,60,1
2014,06,033,poverty,Extreme Poverty,62,1
2014,06,033,poverty,Not Extreme Poverty,60,1
2014,06,033,race-ethnicity,"Majority White, Non-Hispanic",60,1
2014,06,033,race-ethnicity,No Majority Race/Ethnicity,58,1
2014,06,035,all,All,89,1
2014,06,035,poverty,Not Extreme Poverty,89,1
2014,06,035,race-ethnicity,Majority Non-White,90,1
2014,06,035,race-ethnicity,"Majority White, Non-Hispanic",88,1
2014,06,035,race-ethnicity,No Majority Race/Ethnicity,91,1
2014,06,037,all,All,15,1
2014,06,037,poverty,Extreme Poverty,7,1
2014,06,037,poverty,Not Extreme Poverty,15,1
2014,06,037,race-ethnicity,Majority Non-White,12,1
2014,06,037,race-ethnicity,"Majority White, Non-Hispanic",19,1
2014,06,037,race-ethnicity,No Majority Race/Ethnicity,23,1
2014,06,039,all,All,19,1
2014,06,039,poverty,Extreme Poverty,9,1
2014,06,039,poverty,Not Extreme Poverty,20,1
2014,06,039,race-ethnicity,Majority Non-White,12,1
2014,06,039,race-ethnicity,"Majority White, Non-Hispanic",42,1
2014,06,039,race-ethnicity,No Majority Race/Ethnicity,20,1
2014,06,041,all,All,83,1
2014,06,041,poverty,Extreme Poverty,65,1
2014,06,041,poverty,Not Extreme Poverty,83,1
2014,06,041,race-ethnicity,Majority Non-White,79,1
2014,06,041,race-ethnicity,"Majority White, Non-Hispanic",83,1
2014,06,041,race-ethnicity,No Majority Race/Ethnicity,87,1
2014,06,043,all,All,45,1
2014,06,043,poverty,Not Extreme Poverty,45,1
2014,06,043,race-ethnicity,"Majority White, Non-Hispanic",45,1
2014,06,045,all,All,58,1
2014,06,045,poverty,Not Extreme Poverty,58,1
2014,06,045,race-ethnicity,"Majority White, Non-Hispanic",57,1
2014,06,045,race-ethnicity,No Majority Race/Ethnicity,62,1
2014,06,047,all,All,31,1
2014,06,047,poverty,Extreme Poverty,25,1
2014,06,047,poverty,Not Extreme Poverty,31,1
2014,06,047,race-ethnicity,Majority Non-White,32,1
2014,06,047,race-ethnicity,"Majority White, Non-Hispanic",25,1
2014,06,047,race-ethnicity,No Majority Race/Ethnicity,29,1
2014,06,049,all,All,87,1
2014,06,049,poverty,Not Extreme Poverty,87,1
2014,06,049,race-ethnicity,"Majority White, Non-Hispanic",87,1
2014,06,051,all,All,99,1
2014,06,051,poverty,Not Extreme Poverty,99,1
2014,06,051,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,06,051,race-ethnicity,No Majority Race/Ethnicity,99,1
2014,06,053,all,All,49,1
2014,06,053,poverty,Extreme Poverty,31,1
2014,06,053,poverty,Not Extreme Poverty,49,1
2014,06,053,race-ethnicity,Majority Non-White,39,1
2014,06,053,race-ethnicity,"Majority White, Non-Hispanic",80,1
2014,06,053,race-ethnicity,No Majority Race/Ethnicity,48,1
2014,06,055,all,All,65,1
2014,06,055,poverty,Extreme Poverty,58,1
2014,06,055,poverty,Not Extreme Poverty,65,1
2014,06,055,race-ethnicity,Majority Non-White,52,1
2014,06,055,race-ethnicity,"Majority White, Non-Hispanic",69,1
2014,06,055,race-ethnicity,No Majority Race/Ethnicity,66,1
2014,06,057,all,All,25,1
2014,06,057,poverty,Not Extreme Poverty,25,1
2014,06,057,race-ethnicity,"Majority White, Non-Hispanic",22,1
2014,06,057,race-ethnicity,No Majority Race/Ethnicity,57,1
2014,06,059,all,All,21,1
2014,06,059,poverty,Extreme Poverty,23,1
2014,06,059,poverty,Not Extreme Poverty,21,1
2014,06,059,race-ethnicity,Majority Non-White,11,1
2014,06,059,race-ethnicity,"Majority White, Non-Hispanic",37,1
2014,06,059,race-ethnicity,No Majority Race/Ethnicity,20,1
2014,06,061,all,All,14,1
2014,06,061,poverty,Not Extreme Poverty,14,1
2014,06,061,race-ethnicity,Majority Non-White,76,1
2014,06,061,race-ethnicity,"Majority White, Non-Hispanic",14,1
2014,06,061,race-ethnicity,No Majority Race/Ethnicity,11,1
2014,06,063,all,All,65,1
2014,06,063,poverty,Not Extreme Poverty,65,1
2014,06,063,race-ethnicity,"Majority White, Non-Hispanic",65,1
2014,06,065,all,All,44,1
2014,06,065,poverty,Extreme Poverty,51,1
2014,06,065,poverty,Not Extreme Poverty,44,1
2014,06,065,race-ethnicity,Majority Non-White,39,1
2014,06,065,race-ethnicity,"Majority White, Non-Hispanic",57,1
2014,06,065,race-ethnicity,No Majority Race/Ethnicity,46,1
2014,06,067,all,All,18,1
2014,06,067,poverty,Extreme Poverty,13,1
2014,06,067,poverty,Not Extreme Poverty,19,1
2014,06,067,race-ethnicity,Majority Non-White,20,1
2014,06,067,race-ethnicity,"Majority White, Non-Hispanic",16,1
2014,06,067,race-ethnicity,No Majority Race/Ethnicity,18,1
2014,06,069,all,All,73,1
2014,06,069,poverty,Not Extreme Poverty,73,1
2014,06,069,race-ethnicity,Majority Non-White,73,1
2014,06,069,race-ethnicity,"Majority White, Non-Hispanic",78,1
2014,06,069,race-ethnicity,No Majority Race/Ethnicity,72,1
2014,06,071,all,All,41,1
2014,06,071,poverty,Extreme Poverty,40,1
2014,06,071,poverty,Not Extreme Poverty,41,1
2014,06,071,race-ethnicity,Majority Non-White,32,1
2014,06,071,race-ethnicity,"Majority White, Non-Hispanic",70,1
2014,06,071,race-ethnicity,No Majority Race/Ethnicity,52,1
2014,06,073,all,All,36,1
2014,06,073,poverty,Extreme Poverty,22,1
2014,06,073,poverty,Not Extreme Poverty,36,1
2014,06,073,race-ethnicity,Majority Non-White,30,1
2014,06,073,race-ethnicity,"Majority White, Non-Hispanic",42,1
