year,state,county,economic_connectedness,economic_connectedness_se,economic_connectedness_quality
2022,48,461,0.88827997,0.021430001,1
2022,48,463,0.61726999,0.01204,1
2022,48,465,0.77535999,0.0122,1
2022,48,467,0.86023998,0.0096399998,1
2022,48,469,0.76161999,0.0095600002,1
2022,48,471,0.82393003,0.00923,1
2022,48,473,0.72937,0.01042,1
2022,48,475,0.80839998,0.01647,1
2022,48,477,0.82129002,0.01169,1
2022,48,479,0.58604997,0.00844,1
2022,48,481,0.71438003,0.01092,1
2022,48,483,0.83652002,0.024800001,1
2022,48,485,0.78311002,0.0077399998,1
2022,48,487,0.68305999,0.01465,1
2022,48,489,0.44778001,0.01124,1
2022,48,491,0.99892998,0.0071100001,1
2022,48,493,0.84755999,0.01206,1
2022,48,495,0.69106001,0.01946,1
2022,48,497,0.91407001,0.0089299995,1
2022,48,499,0.83902001,0.01082,1
2022,48,501,0.71538001,0.02121,1
2022,48,503,0.78574997,0.01413,1
2022,48,505,0.49759999,0.01529,1
2022,48,507,0.48462999,0.01297,1
2022,49,001,0.91952002,0.0231,1
2022,49,003,1.0478801,0.0099099996,1
2022,49,005,1.12169,0.0086500002,1
2022,49,007,0.87629998,0.01386,1
NA,49,009,NA,NA,NA
2022,49,011,1.13732,0.00728,1
2022,49,013,0.93799001,0.0146,1
2022,49,015,0.94695997,0.01915,1
2022,49,017,1.00475,0.02297,1
2022,49,019,0.92185003,0.016559999,1
2022,49,021,1.0498199,0.0094600003,1
2022,49,023,1.103,0.017680001,1
2022,49,025,1.06046,0.018719999,1
2022,49,027,0.92627001,0.01804,1
2022,49,029,1.29125,0.022709999,1
NA,49,031,NA,NA,NA
2022,49,033,1.15372,0.03009,1
2022,49,035,0.96394998,0.0067400001,1
2022,49,037,0.74239999,0.01726,1
2022,49,039,1.02299,0.01313,1
2022,49,041,0.98273998,0.01412,1
2022,49,043,1.0624,0.015869999,1
2022,49,045,1.0494,0.0097599998,1
2022,49,047,0.96320999,0.01293,1
2022,49,049,1.21981,0.0068100002,1
2022,49,051,1.05335,0.01559,1
2022,49,053,1.04377,0.0079500005,1
2022,49,055,1.00697,0.029580001,1
2022,49,057,0.96168,0.0073699998,1
2022,50,001,1.03784,0.01475,1
2022,50,003,0.80440003,0.01276,1
2022,50,005,0.87686998,0.01274,1
2022,50,007,1.10281,0.0087700002,1
2022,50,009,0.90438002,0.01825,1
2022,50,011,0.94081998,0.01293,1
2022,50,013,1.00116,0.019099999,1
2022,50,015,0.97904003,0.01318,1
2022,50,017,0.91381001,0.01301,1
2022,50,019,0.81247997,0.01408,1
2022,50,021,0.90890002,0.01128,1
2022,50,023,0.99014002,0.01074,1
2022,50,025,0.97283,0.01115,1
2022,50,027,0.98987001,0.01017,1
2022,51,001,0.60536999,0.01126,1
2022,51,003,0.95630997,0.0092599997,1
2022,51,005,0.71134001,0.0135,1
2022,51,007,0.86866999,0.016030001,1
2022,51,009,0.74804997,0.01095,1
2022,51,011,0.7683,0.01384,1
2022,51,013,1.27232,0.0085199997,1
2022,51,015,0.84091997,0.0088099996,1
2022,51,017,0.81326002,0.020719999,1
2022,51,019,0.83568001,0.0091899997,1
2022,51,021,0.81533998,0.024460001,1
2022,51,023,0.89207,0.01385,1
2022,51,025,0.62915999,0.01204,1
2022,51,027,0.59603,0.01254,1
2022,51,029,0.70270997,0.01364,1
2022,51,031,0.73935997,0.01036,1
2022,51,033,0.89245999,0.01125,1
2022,51,035,0.63270998,0.01077,1
2022,51,036,0.79977,0.019239999,1
2022,51,037,0.70819002,0.01414,1
2022,51,041,0.83429998,0.00679,1
2022,51,043,1.09168,0.01818,1
2022,51,045,0.84161001,0.022059999,1
2022,51,047,0.89826,0.01185,1
2022,51,049,0.81217998,0.01818,1
2022,51,051,0.59495002,0.01402,1
2022,51,053,0.91285998,0.01213,1
2022,51,057,0.70363998,0.01327,1
2022,51,059,1.18538,0.0071700001,1
2022,51,061,1.0944901,0.01192,1
2022,51,063,0.88106,0.015699999,1
2022,51,065,0.93138999,0.01423,1
2022,51,067,0.72048002,0.01009,1
2022,51,069,0.93985999,0.0094799995,1
2022,51,071,0.79152,0.01367,1
2022,51,073,0.89819002,0.01077,1
2022,51,075,0.95920998,0.01788,1
2022,51,077,0.64275998,0.01538,1
2022,51,079,0.89335001,0.0138,1
2022,51,081,0.58453,0.01132,1
2022,51,083,0.65188003,0.0109,1
2022,51,085,1.01144,0.01019,1
2022,51,087,0.90784001,0.0063900002,1
2022,51,089,0.53038001,0.0083299996,1
NA,51,091,NA,NA,NA
2022,51,093,0.92602003,0.01034,1
2022,51,095,0.91961998,0.0098200003,1
2022,51,097,0.80549002,0.01894,1
2022,51,099,0.99470001,0.01359,1
2022,51,101,0.94582999,0.01249,1
2022,51,103,0.72868001,0.01757,1
2022,51,105,0.56015003,0.01312,1
2022,51,107,1.21831,0.0089600002,1
2022,51,109,0.88902998,0.01043,1
2022,51,111,0.62655002,0.015869999,1
2022,51,113,0.97447997,0.016620001,1
2022,51,115,0.92199999,0.02079,1
2022,51,117,0.66047001,0.01007,1
2022,51,119,0.85513002,0.016109999,1
2022,51,121,0.97715002,0.01073,1
2022,51,125,0.82766002,0.01627,1
2022,51,127,1.01447,0.01314,1
2022,51,131,0.59029001,0.01465,1
2022,51,133,0.73800999,0.01484,1
2022,51,135,0.65688998,0.0124,1
2022,51,137,0.97021002,0.01131,1
2022,51,139,0.75493997,0.01303,1
2022,51,141,0.62647003,0.01339,1
2022,51,143,0.61970001,0.0079899998,1
2022,51,145,1.08288,0.01359,1
2022,51,147,0.72586,0.01109,1
2022,51,149,0.71406001,0.0071800002,1
2022,51,153,1.0034699,0.00703,1
2022,51,155,0.71180999,0.01189,1
2022,51,157,1.1182899,0.022120001,1
2022,51,159,0.73539001,0.01612,1
2022,51,161,0.84574997,0.0083400002,1
2022,51,163,0.78819001,0.01245,1
2022,51,165,0.82757998,0.01055,1
2022,51,167,0.63954997,0.01217,1
2022,51,169,0.65649003,0.0121,1
2022,51,171,0.89308,0.01062,1
2022,51,173,0.60777998,0.01177,1
2022,51,175,0.72742999,0.01133,1
2022,51,177,0.99290001,0.0079699997,1
2022,51,179,1.09514,0.0076199998,1
2022,51,181,0.87603998,0.0197,1
2022,51,183,0.71425998,0.01308,1
2022,51,185,0.69266999,0.01022,1
2022,51,187,0.95218003,0.01105,1
2022,51,191,0.71915001,0.0095600002,1
2022,51,193,0.84639001,0.01231,1
2022,51,195,0.61698002,0.0102,1
2022,51,197,0.70653999,0.01117,1
2022,51,199,1.0395401,0.0103,1
2022,51,510,1.1665699,0.0082700001,1
2022,51,520,0.65881002,0.01072,1
NA,51,530,NA,NA,NA
NA,51,540,NA,NA,NA
2022,51,550,0.86219001,0.0061699999,1
NA,51,570,NA,NA,NA
NA,51,580,NA,NA,NA
NA,51,590,NA,NA,NA
NA,51,595,NA,NA,NA
NA,51,600,NA,NA,NA
NA,51,610,NA,NA,NA
NA,51,620,NA,NA,NA
2022,51,630,0.95475,0.01035,1
NA,51,640,NA,NA,NA
2022,51,650,0.77201003,0.0058499998,1
2022,51,660,0.75871998,0.01045,1
NA,51,670,NA,NA,NA
NA,51,678,NA,NA,NA
2022,51,680,0.81634003,0.0073199999,1
2022,51,683,0.87203997,0.01069,1
NA,51,685,NA,NA,NA
NA,51,690,NA,NA,NA
2022,51,700,0.72425002,0.00569,1
2022,51,710,0.74779999,0.0054799998,1
NA,51,720,NA,NA,NA
NA,51,730,NA,NA,NA
2022,51,735,1.08648,0.015799999,1
2022,51,740,0.68109,0.00606,1
2022,51,750,0.94036001,0.0121,1
2022,51,760,0.71754998,0.0058499998,1
2022,51,770,0.66887999,0.0072300001,1
NA,51,775,NA,NA,NA
NA,51,790,NA,NA,NA
2022,51,800,0.76181,0.00758,1
2022,51,810,0.97580999,0.0056099999,1
NA,51,820,NA,NA,NA
NA,51,830,NA,NA,NA
2022,51,840,0.87470001,0.01019,1
2022,53,001,0.57655001,0.0147,1
2022,53,003,0.77544999,0.01212,1
2022,53,005,0.84521002,0.0080599999,1
2022,53,007,0.78862,0.01056,1
2022,53,009,0.81461,0.01068,1
2022,53,011,0.95416999,0.00722,1
2022,53,013,0.89323002,0.02527,1
2022,53,015,0.80116999,0.0087700002,1
2022,53,017,0.72619998,0.01172,1
2022,53,019,0.75190002,0.019880001,1
2022,53,021,0.63029999,0.01033,1
2022,53,023,0.89845997,0.0298,1
2022,53,025,0.66772997,0.01018,1
2022,53,027,0.71723998,0.0094699999,1
2022,53,029,1.10506,0.0080899997,1
2022,53,031,0.98638999,0.01387,1
2022,53,033,1.05981,0.0073099998,1
2022,53,035,1.0187,0.0073699998,1
2022,53,037,1.06787,0.01107,1
2022,53,039,0.84938002,0.01534,1
2022,53,041,0.79364997,0.0090100002,1
2022,53,043,0.96564001,0.017580001,1
2022,53,045,0.79365999,0.01006,1
2022,53,047,0.67690003,0.01139,1
2022,53,049,0.79742002,0.01376,1
2022,53,051,0.77293003,0.01466,1
2022,53,053,0.96635002,0.0060399999,1
2022,53,055,1.10831,0.015799999,1
2022,53,057,0.89818001,0.0093400003,1
2022,53,059,0.87009001,0.02062,1
2022,53,061,1.1969,0.0069599999,1
2022,53,063,0.87164003,0.00642,1
2022,53,065,0.79434001,0.01122,1
2022,53,067,0.95962,0.0069499998,1
2022,53,069,0.92339998,0.026550001,1
2022,53,071,0.79860997,0.01159,1
2022,53,073,1.02012,0.0082799997,1
2022,53,075,1.14211,0.01149,1
2022,53,077,0.60228002,0.0081500001,1
2022,54,001,0.75783998,0.0148,1
2022,54,003,0.91837001,0.0083400002,1
2022,54,005,0.73480999,0.01379,1
2022,54,007,0.73951,0.01719,1
2022,54,009,0.85009998,0.01375,1
2022,54,011,0.78292,0.0076299999,1
2022,54,013,0.72855002,0.019169999,1
2022,54,015,0.69367999,0.01698,1
2022,54,017,0.80581999,0.022190001,1
2022,54,019,0.71179998,0.01021,1
2022,54,021,0.78750002,0.02115,1
2022,54,023,0.82637,0.01606,1
2022,54,025,0.72649997,0.01131,1
2022,54,027,0.80567002,0.01277,1
2022,54,029,0.81032997,0.01122,1
2022,54,031,0.78469002,0.01544,1
2022,54,033,0.83278,0.0099099996,1
2022,54,035,0.81516999,0.01342,1
2022,54,037,1.02248,0.01069,1
2022,54,039,0.78057998,0.0073299999,1
2022,54,041,0.76216,0.01312,1
2022,54,043,0.68465,0.012070000000000001,1
2022,54,045,0.76949,0.01138,1
2022,54,047,0.61795002,0.01293,1
2022,54,049,0.85907,0.01043,1
2022,54,051,0.81603998,0.0127,1
2022,54,053,0.75542998,0.01248,1
2022,54,055,0.69611001,0.0095499996,1
2022,54,057,0.78760999,0.01165,1
2022,54,059,0.72046,0.01142,1
2022,54,061,1.04337,0.0075099999,1
2022,54,063,0.73977,0.01523,1
2022,54,065,0.94422001,0.01465,1
2022,54,067,0.72352999,0.01313,1
2022,54,069,0.84407997,0.01034,1
2022,54,071,0.81923002,0.01976,1
2022,54,073,0.81949002,0.01785,1
2022,54,075,0.72144997,0.019090001,1
2022,54,077,0.80150998,0.01205,1
2022,54,079,0.90502,0.01013,1
2022,54,081,0.77016997,0.0089999996,1
2022,54,083,0.72000998,0.01289,1
2022,54,085,0.78837001,0.017340001,1
2022,54,087,0.73936999,0.01678,1
2022,54,089,0.74229002,0.01681,1
2022,54,091,0.82805997,0.01506,1
2022,54,093,0.85754001,0.019509999,1
2022,54,095,0.77591002,0.016659999,1
2022,54,097,0.73927999,0.01305,1
2022,54,099,0.73597997,0.0094499998000000009,1
2022,54,101,0.64393002,0.01754,1
2022,54,103,0.75822997,0.01413,1
2022,54,105,0.76740998,0.018540001,1
2022,54,107,0.76836997,0.0091500003,1
2022,54,109,0.72426999,0.01334,1
2022,55,001,0.86633003,0.01021,1
2022,55,003,0.85315001,0.01493,1
2022,55,005,0.94326001,0.01071,1
2022,55,007,0.94802999,0.017109999,1
2022,55,009,0.89327002,0.0073600002,1
2022,55,011,1.10782,0.016419999,1
2022,55,013,0.95499003,0.016310001,1
2022,55,015,1.02194,0.01595,1
2022,55,017,1.0607001,0.0096899997,1
2022,55,019,0.85109001,0.01438,1
2022,55,021,1.04537,0.01057,1
2022,55,023,1.0035599,0.01469,1
2022,55,025,1.06365,0.0068399999,1
2022,55,027,1.00436,0.0094499998000000009,1
2022,55,029,1.03837,0.0138,1
2022,55,031,0.95842999,0.01051,1
2022,55,033,1.06998,0.01144,1
2022,55,035,1.08832,0.0088900002,1
2022,55,037,0.87450999,0.023940001,1
2022,55,039,0.95112997,0.0094799995,1
2022,55,041,0.77784997,0.01871,1
2022,55,043,1.0685199,0.01144,1
2022,55,045,0.97666001,0.01324,1
2022,55,047,0.95270002,0.01363,1
2022,55,049,1.10043,0.01486,1
2022,55,051,0.87535,0.020029999,1
2022,55,053,0.86918002,0.01437,1
2022,55,055,0.99965,0.01034,1
2022,55,057,0.92733997,0.01263,1
2022,55,059,0.86063999,0.0077999998,1
2022,55,061,1.0058,0.016690001,1
2022,55,063,1.0507801,0.0088900002,1
2022,55,065,0.96307999,0.017240001,1
2022,55,067,0.87269002,0.01503,1
2022,55,069,0.97943002,0.01296,1
2022,55,071,0.92535001,0.01054,1
2022,55,073,1.00313,0.0088499999,1
2022,55,075,0.84467,0.01051,1
2022,55,077,0.94354999,0.01527,1
2022,55,078,0.42918,0.019579999,1
2022,55,079,0.65169001,0.0054600001,1
2022,55,081,0.82455999,0.01166,1
2022,55,083,0.95240998,0.01194,1
2022,55,085,0.95907003,0.01193,1
2022,55,087,1.05121,0.0073000002,1
2022,55,089,1.23888,0.0112,1
2022,55,091,1.16372,0.020330001,1
2022,55,093,1.20155,0.01194,1
2022,55,095,1.08313,0.0107,1
2022,55,097,1.06637,0.01078,1
2022,55,099,0.96502,0.017580001,1
2022,55,101,0.80355,0.0075099999,1
2022,55,103,0.94902998,0.01499,1
2022,55,105,0.84823,0.0079100002,1
2022,55,107,0.9048,0.01647,1
2022,55,109,1.21556,0.01003,1
2022,55,111,0.95249999,0.01009,1
2022,55,113,0.75729001,0.01588,1
2022,55,115,0.88507003,0.01221,1
2022,55,117,0.96547002,0.0092500001,1
2022,55,119,0.99690998,0.01557,1
2022,55,121,0.83706999,0.01424,1
2022,55,123,1.08065,0.01271,1
2022,55,125,0.8926,0.01451,1
2022,55,127,0.98013002,0.01016,1
2022,55,129,0.94177002,0.01492,1
2022,55,131,1.16124,0.0090199998,1
2022,55,133,1.16272,0.0079600001,1
2022,55,135,0.96855998,0.01094,1
2022,55,137,0.86504,0.01532,1
2022,55,139,1.01756,0.0074999998,1
2022,55,141,0.97869998,0.0097099999,1
2022,56,001,1.17079,0.01084,1
2022,56,003,0.96328002,0.01629,1
2022,56,005,0.9569,0.0118,1
2022,56,007,0.91947001,0.016100001,1
2022,56,009,0.97887999,0.01536,1
2022,56,011,1.10146,0.02012,1
2022,56,013,0.74199998,0.01263,1
2022,56,015,0.97428,0.016869999,1
2022,56,017,1.01328,0.02592,1
2022,56,019,1.07875,0.020719999,1
2022,56,021,0.92404997,0.0096300002,1
2022,56,023,1.0795799,0.016419999,1
2022,56,025,0.91293001,0.0098799998,1
2022,56,027,0.9745,0.02936,1
2022,56,029,1.0431401,0.01259,1
2022,56,031,0.93796998,0.018680001,1
2022,56,033,0.99321002,0.0139,1
2022,56,035,1.0839601,0.022159999,1
2022,56,037,0.96235001,0.0128,1
2022,56,039,1.07623,0.017440001,1
2022,56,041,0.95451999,0.01404,1
2022,56,043,0.90666997,0.01928,1
2022,56,045,0.97839999,0.02036,1
