zip,county,num_below_p50,pop2018,ec_zip,ec_se_zip,nbhd_ec_zip,ec_grp_mem_zip,ec_high_zip,ec_high_se_zip,nbhd_ec_high_zip,ec_grp_mem_high_zip,exposure_grp_mem_zip,exposure_grp_mem_high_zip,nbhd_exposure_zip,bias_grp_mem_zip,bias_grp_mem_high_zip,nbhd_bias_zip,nbhd_bias_high_zip,clustering_zip,support_ratio_zip,volunteering_rate_zip,civic_organizations_zip
1571,25027,602.8961181640625,11682,1.03945,.02224,1.4208699,1.18329,1.46365,.01502,1.6456,1.57319,1.25258,1.43674,1.41872,.05531,-.094980001,-.00152,-.15992001,.10093,.93858999,.065250002,.01315
1581,25027,735.5739669799805,18982,1.09971,.025250001,1.21562,1.23362,1.67391,.016380001,1.82336,1.77668,1.33899,1.62209,1.51677,.078699999,-.095310003,.19855,-.20213,.10809,.93067998,.083410002,.02726
1583,25027,288.4029159545898,7676,1.1282099,.032749999,,1.2844501,1.5721999,.01596,,1.64933,1.28755,1.52119,,.00241,-.084229998,,,.097149998,.90735,.072379999,.018409999
1585,25027,406.7847213745117,4574,1.19918,.02966,,1.31189,1.4865201,.01746,,1.55037,1.34197,1.4154299,,.02241,-.09533,,,.10372,.94244999,.086010002,.02406
1588,25027,662.0615819692612,9775,1.1474299,.02282,1.38678,1.31661,1.55279,.01438,1.62253,1.62227,1.39599,1.52702,1.502,.05686,-.062380001,.076710001,-.080250002,.10419,.94270003,.059780002,.01387
1590,25027,356.0045623779297,9385,1.18469,.034779999,,1.4117399,1.63114,.01385,,1.70383,1.40883,1.5738,,-.0020600001,-.082620002,,,.1031,.94566,.07649,.01691
1602,25027,1427.199976921082,23854,.99022001,.01474,.65333003,1.0066299,1.54547,.01479,1.04471,1.54624,1.05117,1.39689,.75712001,.042369999,-.10691,.13708,-.37986001,.091820002,.87041003,.076399997,.01026
1603,25027,2636.657995223999,19336,.78302997,.01305,.24535,.70358002,1.3645999,.021,.50463998,1.35558,.81944001,1.2618999,.36083999,.14139,-.07423,.32005,-.39853001,.08704,.89051998,.049090002,.0090399999
1604,25027,4247.44088768959,37468,.83911997,.01095,.35407999,.75334001,1.49661,.01324,.77578002,1.47857,.87774998,1.35849,.49463999,.14173999,-.08839,.28415999,-.56838,.090360001,.93045002,.06171,.00348
1605,25027,4293.400512695313,28820,.80896997,.01227,.32379001,.76045001,1.51178,.0156,.84430999,1.5233099,.88984001,1.3902299,.48447001,.1454,-.095729999,.33166999,-.74273002,.089610003,.91307002,.064829998,.00642
1606,25027,1378.055528402328,19729,.98584998,.01402,.52714998,1.00396,1.53154,.01372,.95780998,1.5327899,1.045,1.39335,.68239999,.039269999,-.10008,.22751001,-.40360001,.090690002,.86536002,.05672,.00844
1607,25027,914.0698133707047,8583,.78658003,.016480001,,.85501999,1.3714401,.026729999,,1.41515,.90744001,1.32188,,.05776,-.070560001,,,.089000002,.79606003,.048080001,.0058300002
1608,25027,716.0886077880859,3639,.91267997,.0221,,.99506998,1.55357,.025800001,,1.5829901,1.0802701,1.46376,,.078869998,-.08145,,,.09471,.78236002,.059280001,.18747
1609,25027,2129.778174459934,21142,.85955,.0167,.35512,.91216999,1.54448,.01833,1.09595,1.60262,1.02624,1.47465,.58051997,.11116,-.086779997,.38826001,-.88787001,.092309996,.80723,.06476,.025289999
1610,25027,4460.275623321533,23040,.69665003,.0128,,.64651,1.44463,.028720001,,1.49475,.71679997,1.38262,,.098059997,-.081100002,,,.086620003,.88911003,.047029998,.01829
1611,25027,199.3570556640625,2241,.91144001,.04036,,1.02504,1.35803,.029340001,,1.42264,1.12199,1.34811,,.08642,-.05528,,,.099059999,.71968001,.042849999,.01756
1612,25027,164.4198455810547,4870,1.19374,.040399998,,1.36415,1.60025,.01791,,1.62957,1.30123,1.5097899,,-.048349999,-.079340003,,,.094549999,.86347997,.070179999,.022980001
1701,25017,1263.981657981873,32570,1.0570199,.028340001,1.65372,1.3749501,1.63078,.01388,1.8748,1.72575,1.39868,1.64039,1.78061,.016960001,-.05204,.071259998,-.052900001,.09358,.91068,.06374,.01332
1702,25017,4173.143599748611,39149,.78874999,.01441,.70195001,.80247003,1.39347,.016380001,1.13153,1.45546,1.13998,1.4352601,1.0708801,.29607001,-.01407,.34450999,-.056639999,.098619998,.94913,.03421,.01335
1719,25017,200.4926910400391,5794,,,,,,,,,,,,,,,,.10020912,.76153034,.12704292,.028733343
1720,25017,585.1461639404297,22684,1.29844,.04016,,1.45682,1.7217,.017580001,,1.7607599,1.50804,1.6900899,,.033969998,-.041820001,,,.10016,.90178001,.13478,.026179999
1721,25017,758.59326171875,17576,1.21134,.032170001,1.71191,1.44366,1.59623,.01629,1.86999,1.71574,1.43493,1.65216,1.76955,-.0060899998,-.038479999,.032579999,-.056759998,.09883,.91775,.052159999,.01453
1730,25017,410.2552258372307,14053,1.26328,.041049998,,1.39877,1.70674,.01702,,1.8177299,1.39579,1.67698,,-.0021299999,-.083930001,,,.10014,.93461001,.08811,.027140001
1731,25017,324.702118396759,2061,1.2677799,.032930002,,1.38117,1.40227,.021,,1.4693,1.24958,1.31698,,-.10531,-.11566,,,.069200002,.85152,.13693,.02874
1740,25027,135.6279144287109,5236,1.16176,.049229998,,,1.74396,.0146,,,,,,,,,,.099890001,.88494998,.076810002,.03308
1741,25017,76.29356384277344,5186,,,,,,,,,,,,,,,,.086138524,.93480086,.12377816,.042937882
1742,25017,389.4427185058594,19350,1.3709,.050810002,,1.56643,1.7548,.016100001,,1.8005199,1.5267,1.71652,,-.02602,-.048939999,,,.093719997,.91944999,.089100003,.050999999
1746,25017,521.9154205322266,14634,1.33781,.043719999,,1.55968,1.68599,.01627,,1.83223,1.55391,1.68738,,-.0037100001,-.085840002,,,.099339999,.93924999,.11214,.01877
1747,25027,314.9576721191406,5951,1.112,.04936,,1.4061,1.65633,.01688,,1.75284,1.44335,1.64126,,.02581,-.067979999,,,.10726,.95754999,.11186,.018340001
1748,25017,535.6005554199219,17178,1.4094501,.048579998,,1.68671,1.73085,.01518,,1.79704,1.62012,1.71345,,-.041099999,-.04879,,,.099550001,.95850998,.11303,.02186
1749,25017,838.1517028808594,19868,1.09949,.02977,1.66491,1.45889,1.5711,.01473,1.84916,1.71743,1.5215501,1.63916,1.7674,.041189998,-.04775,.05799,-.046259999,.10551,.95956999,.050140001,.01575
1752,25017,2313.916549682617,39776,.88406003,.01754,1.20768,1.21912,1.42208,.01486,1.59554,1.60762,1.4464999,1.55006,1.52398,.15719,-.037129998,.20755,-.046950001,.10135,.95490998,.039450001,.01357
1754,25017,597.9894714355469,10600,1.28793,.04995,,1.56422,1.6795,.01531,,1.77621,1.52088,1.66987,,-.0285,-.063689999,,,.093780003,.92855,.1024,.01719
1756,25027,252.6006622314453,6068,1.21191,.042289998,,1.3907599,1.68488,.015,,1.73936,1.42197,1.63271,,.021950001,-.06532,,,.11036,.93225998,.10588,.033259999
1757,25027,1709.031912565231,28862,.75150001,.01706,.65233999,.71465999,1.52751,.0144,1.52442,1.58518,1.23353,1.50231,1.20225,.42063999,-.055160001,.45739999,-.26797,.10938,.97162998,.049989998,.01066
1760,25017,1593.250091552734,35763,1.30256,.032140002,1.86887,1.53655,1.70934,.0128,1.93233,1.8065799,1.49084,1.6979001,1.8397599,-.03066,-.064000003,-.01582,-.050319999,.095569998,.92531002,.068259999,.01904
1770,25017,101.3228607177734,4301,,,,,,,,,,,,,,,,.096293971,.90460366,.10652801,.041782394
1772,25027,232.3180923461914,9486,1.24114,.049729999,,1.39495,1.76396,.01411,,1.77257,1.42759,1.6859,,.02286,-.051410001,,,.10105,.94603002,.068170004,.028960001
1773,25017,126.3360641598701,4775,,,,,,,,,,,,,,,,.088874385,.83631378,.10697769,.067791626
1775,25017,148.6602172851563,7098,,,,,,,,,,,,,,,,.093822584,.89915651,.12119395,.039419252
1776,25017,342.2102127075195,18940,1.39762,.05319,,1.60069,1.7776999,.01519,,1.83383,1.5890599,1.72588,,-.0073099998,-.062550001,,,.09144,.94388998,.17117999,.02837
1778,25017,333.5359191894531,13970,1.46231,.069870003,,,1.78521,.017200001,,,,,,,,,,.096960001,.96079999,.073349997,.035130002
1801,25017,2283.520460128784,40350,1.17597,.021709999,1.67698,1.46245,1.60048,.0122,1.84396,1.70508,1.50168,1.64647,1.75328,.02613,-.035599999,.04352,-.051720001,.10131,.95473999,.056049999,.01405
1803,25017,864.324104309082,27059,1.28854,.027319999,1.7,1.4933,1.67835,.01341,1.87664,1.77305,1.49322,1.67451,1.77495,-.000049999999,-.058850002,.042229999,-.057289999,.10541,.94907999,.063890003,.01816
1810,25009,986.9858589172363,35609,1.11921,.026869999,1.6493,1.36348,1.7171299,.01326,1.8568,1.77224,1.33566,1.65255,1.6696,-.02083,-.07243,.01216,-.11212,.097269997,.90722001,.084190004,.027860001
1821,25017,1514.595319226384,33016,1.25904,.0254,1.78497,1.45716,1.61728,.01247,1.85035,1.75175,1.4349999,1.63789,1.78031,-.01544,-.069509998,-.0026100001,-.039340001,.10861,.96524,.057399999,.01062
1824,25017,929.6989841461182,25955,1.17782,.025219999,1.69778,1.3180701,1.63852,.0136,1.86743,1.70996,1.33577,1.62352,1.74431,.01325,-.053240001,.02668,-.070579998,.10443,.94471997,.11436,.01404
1826,25017,1767.553718566895,31101,1.03997,.018440001,1.51446,1.19357,1.40092,.01406,1.6947401,1.5139199,1.27327,1.44419,1.57967,.062600002,-.048289999,.041280001,-.072839998,.10264,.96060002,.081569999,.0099499999
1827,25017,96.12532043457031,3345,,,,,,,,,,,,,,,,.10470361,.9226191,.091578349,.017433999
1830,25009,2448.371078491211,26695,.89300001,.01537,1.03707,1.02885,1.4434299,.01341,1.50638,1.52951,1.21585,1.40625,1.2475801,.1538,-.087650001,.16874,-.20744,.089510001,.93703997,.053029999,.017440001
1832,25009,2456.514686584473,23419,.83398998,.01515,.91684002,.94278002,1.42377,.01401,1.44441,1.51033,1.16074,1.3986,1.18194,.18777999,-.079889998,.22429,-.22206999,.088380001,.91605997,.050609998,.0063900002
1833,25009,376.1994018554688,8649,1.43946,.037409998,,1.51245,1.71422,.01263,,1.7704099,1.50985,1.6457,,-.00173,-.075779997,,,.10215,.93177998,.081359997,.01873
1834,25009,356.8917846679688,6749,1.31802,.045079999,,1.4979399,1.67703,.01427,,1.73624,1.51915,1.60764,,.01396,-.07999,,,.10399,.92315,.088590004,.01437
1835,25009,880.8271484375,13166,.99265999,.022609999,1.3404,1.17515,1.5495501,.01353,1.71156,1.63011,1.26449,1.47764,1.42922,.070649996,-.10318,.062150002,-.19755,.094609998,.89450997,.061779998,.0101
1840,25009,916.8888092041016,5560,.59040999,.016650001,,.69915003,1.25657,.03112,,1.33804,.76797003,1.23838,,.089599997,-.080480002,,,.079279996,.73966002,.02978,.035039999
1841,25009,11637.12973481417,48827,.49827,.01025,.14712,.29881001,1.10308,.0209,.37393001,.98697001,.35949001,.89879,.2049,.16878,-.098109998,.28198999,-.82495999,.081249997,.96574003,.01416,.0090699997
1843,25009,4191.697509765625,25454,.58568001,.0116,.31724,.48637,1.2189699,.01974,.68932998,1.24185,.62760001,1.1392601,.44027001,.22504,-.090049997,.27945,-.56569999,.077849999,.91912001,.02172,.0063999998
1844,25009,3562.309143066406,50019,.76909,.01364,.91999,.92075002,1.42571,.01295,1.5267,1.53232,1.1167901,1.37059,1.16931,.17554,-.118,.21322,-.30564001,.08856,.94195002,.052809998,.0076799998
1845,25009,1191.145950317383,30589,1.08608,.023460001,1.53773,1.31159,1.67828,.01232,1.8286901,1.75842,1.32311,1.6224101,1.60142,.0087099997,-.083829999,.03977,-.14192,.098449998,.92914999,.0539,.01726
1850,25017,2293.688232421875,16267,.78400999,.0134,.15858001,.72158998,1.27956,.029789999,.29383999,1.35877,.79755998,1.23074,.25966999,.095260002,-.10402,.38929999,-.13160001,.089450002,.90495002,.069949999,.0028200001
1851,25017,4645.402770996094,30574,.79866999,.01216,.1991,.62067997,1.2666,.022430001,.36102,1.21917,.73177999,1.19605,.31586,.15182,-.019330001,.36965999,-.14298999,.09911,.95862001,.057410002,.0073899999
1852,25017,4268.756277084351,34939,.86594999,.01151,.25540999,.72851998,1.3774199,.01805,.54509997,1.36306,.81917,1.27772,.38053,.11067,-.06679,.32881999,-.43245,.093450002,.93463999,.066760004,.01039
1854,25017,3738.824754476547,29561,.88924998,.01296,.2492,.74412,1.38543,.022,.51687998,1.39167,.88224,1.32514,.40245,.15655001,-.0502,.38078001,-.28435001,.094959997,.91162997,.06673,.033190001
1860,25009,409.5930786132813,6839,1.33473,.035319999,,1.4322,1.68567,.01472,,1.72806,1.47113,1.60016,,.026459999,-.079920001,,,.098250002,.92676997,.077710003,.018379999
1862,25017,610.8938624858856,10223,1.20658,.032839999,,1.2819999,1.58672,.01564,,1.70778,1.35115,1.60546,,.051180001,-.063730001,,,.10702,.8926,.06171,.01011
1863,25017,546.6524038314819,9131,1.12184,.03582,,1.2411,1.61695,.018789999,,1.6419899,1.26252,1.579,,.016969999,-.039900001,,,.10411,.83749998,.10413,.01835
1864,25017,500.4610748291016,15642,1.21813,.04544,,1.4535,1.72744,.01263,,1.8026,1.44649,1.68927,,-.0048500001,-.067089997,,,.10306,.95823997,.070720002,.01326
1867,25017,762.6685180664063,25048,1.4191099,.038309999,,1.56739,1.74457,.01199,,1.81705,1.54759,1.7137901,,-.0128,-.060249999,,,.099210002,.94511998,.063780002,.01499
1876,25017,1331.217674255371,30807,1.19407,.023940001,1.71066,1.37965,1.6251,.01214,1.85746,1.69401,1.38837,1.6215,1.74641,.0062799999,-.044720002,.020470001,-.063589998,.10575,.95339,.056079999,.0091899997
1879,25017,626.8752247691154,12345,1.13802,.03011,1.65613,1.19786,1.55204,.01605,1.80319,1.61467,1.22376,1.53089,1.6933399,.021159999,-.054730002,.021980001,-.06487,.10854,.94726998,.074859999,.01457
1880,25017,944.3469009399414,26648,1.27044,.03483,1.87676,1.54311,1.70113,.01172,1.93408,1.79636,1.52952,1.6816,1.85739,-.0088799996,-.068240002,-.01043,-.04129,.097680002,.94296002,.067639999,.01826
1886,25017,796.5211791992188,24194,1.3926001,.033300001,1.81495,1.54431,1.68191,.01532,1.84101,1.74423,1.52573,1.6583,1.7997299,-.01218,-.051819999,-.0084600002,-.022940001,.10105,.94145,.096150003,.01288
1887,25017,1090.109619140625,23658,1.27481,.03345,1.89861,1.51553,1.69064,.01193,1.91355,1.79252,1.49145,1.6819201,1.83804,-.01615,-.065760002,-.032960001,-.041080002,.10346,.96000999,.089639999,.01256
1890,25017,565.321134865284,22677,1.38915,.052469999,,1.61033,1.7647001,.016140001,,1.8253,1.55391,1.72479,,-.036309998,-.05827,,,.093050003,.93844998,.073420003,.0255
1901,25009,351.4278450012207,1759,.76182997,.031520002,,1.1098,1.3635,.030069999,,1.52448,1.17512,1.4327101,,.05559,-.064060003,,,.076700002,.56645,.039170001,.01338
1902,25009,8027.4739818573,49172,.66346002,.01268,.59867001,.72337002,1.27952,.01477,1.15158,1.36689,.89239001,1.2001899,.77609998,.1894,-.13889,.22861999,-.48379999,.085340001,.95321,.025830001,.0097399997
1904,25009,1416.269104003906,17142,.82757998,.0185,1.04488,1.03853,1.4999501,.01473,1.65523,1.60537,1.14257,1.4095401,1.20549,.091059998,-.13892999,.13323,-.37307,.090159997,.92286998,.035009999,.0036899999
1905,25009,4260.394633054733,25465,.66628999,.01424,.62086999,.68586999,1.27205,.017069999,1.27965,1.42505,.95200998,1.2789,.84548998,.27956,-.11428,.26565999,-.51349998,.089529999,.91205001,.02328,.00382
1906,25009,1420.166037082672,28165,1.03749,.017440001,1.3496701,1.2458,1.54035,.01214,1.71084,1.6574301,1.28723,1.51135,1.39951,.032189999,-.096660003,.03562,-.22245,.098889999,.94397002,.042950001,.0099299997
1907,25009,667.7754437923431,14950,1.15657,.03675,,1.36431,1.7273901,.01262,,1.7812999,1.34369,1.6562999,,-.01534,-.075470001,,,.095430002,.95708001,.079360001,.021190001
1908,25009,115.7760162353516,3495,,,,,,,,,,,,,,,,.10102638,.9786185,.092469186,.033745375
1913,25009,1233.888031005859,17378,1.26194,.022290001,1.43356,1.41708,1.64513,.01163,1.74559,1.68822,1.48593,1.58496,1.59474,.04634,-.065159999,.10107,-.094590001,.10466,.94313002,.097800002,.022120001
1915,25009,2268.221038818359,41731,1.1828099,.01945,1.44997,1.3995301,1.71114,.0092700003,1.84164,1.76955,1.46409,1.64151,1.64349,.044100001,-.078000002,.11775,-.12057,.10034,.95925999,.081560001,.01811
1921,25009,219.2452697753906,8270,1.32696,.057119999,,,1.76996,.01371,,,,,,,,,,.098530002,.90250999,.064929999,.02905
1922,25009,172.5604095458984,3276,,,,,,,,,,,,,,,,.107201,.92944759,.081908517,.037233889
1923,25009,1107.49348449707,27457,1.18859,.021819999,1.62442,1.41317,1.681,.0105,1.80243,1.74911,1.4394799,1.61453,1.5856,.018279999,-.083350003,-.024490001,-.13675,.10239,.94799,.062070001,.01691
1929,25009,198.1543731689453,3713,,,,,,,,,,,,,,,,.10378453,.93992931,.081903152,.043284073
1930,25009,2392.902801513672,30049,1.1724499,.021919999,1.36254,1.32741,1.64821,.01209,1.6985199,1.71201,1.45986,1.56273,1.49534,.090729997,-.095519997,.088809997,-.13587999,.13511001,.99501002,.080729999,.02256
1938,25009,723.2618408203125,13901,1.34088,.034340002,1.58758,1.53431,1.72392,.01206,1.83392,1.78804,1.5459599,1.66864,1.66685,.0075400001,-.071560003,.04755,-.10023,.10748,.96934998,.10533,.024940001
1940,25009,310.8958378732204,13484,1.40536,.035009999,,1.55856,1.7642601,.01189,,1.79598,1.52239,1.6945,,-.02376,-.05988,,,.10264,.97279,.059269998,.02478
1944,25009,250.9546661376953,5370,,,,,,,,,,,,,,,,.096901007,.9508819,.10335745,.051524222
1945,25009,756.5432434082031,20488,1.34096,.040660001,1.76565,1.54742,1.78183,.01221,1.88343,1.83242,1.5494699,1.71057,1.75502,.00132,-.07124,-.00606,-.073169999,.093039997,.97714001,.08038,.03064
1949,25009,368.4112243652344,9779,1.319,.04064,,1.5197099,1.70511,.01297,,1.77081,1.5284899,1.66382,,.0057399999,-.064309999,,,.10055,.95545,.059659999,.022089999
1950,25009,768.5667877197266,17990,1.2279299,.036899999,1.30203,1.35737,1.74613,.01147,1.8918,1.78615,1.54782,1.66167,1.70129,.12304,-.07491,.23468,-.11198,.1013,.94542998,.1082,.044289999
1951,25009,197.5820465087891,3755,,,,,,,,,,,,,,,,.092057139,.84298664,.093726031,.020371202
1952,25009,744.19384765625,9227,1.14024,.02507,1.3318599,1.29089,1.56733,.01534,1.5886,1.6341701,1.40758,1.53214,1.3857,.082900003,-.066590004,.038849998,-.14642,.10294,.94783002,.060660001,.022019999
1960,25009,2809.941192626953,52564,1.01265,.01582,1.0779999,1.0946,1.5993201,.01082,1.69829,1.6700701,1.35883,1.52248,1.38086,.19445001,-.096940003,.21933,-.22988001,.10479,.96818,.042440001,.01298
1966,25009,424.5729675292969,7212,1.46505,.04109,,1.54758,1.6953501,.01719,,1.76652,1.57991,1.65872,,.02046,-.064989999,,,.12394,.98306,.094360001,.03077
1969,25009,300.8510437011719,6298,1.35853,.0394,,1.50026,1.70078,.01467,,1.73862,1.49236,1.61859,,-.0052899998,-.074150003,,,.10954,.93131,.094599999,.01545
1970,25009,3771.186706542969,43155,.99684,.015790001,1.08476,1.15128,1.62341,.0098700002,1.67976,1.6794,1.3634501,1.55469,1.45179,.15561,-.080219999,.25281,-.15702,.094719999,.94487,.072559997,.018750001
1982,25009,338.0164489746094,8020,1.54799,.049479999,,,1.78822,.01167,,,,,,,,,,.092639998,.94142002,.11687,.026389999
1983,25009,103.8443756103516,6551,,,,,,,,,,,,,,,,.093045957,.91852653,.11856271,.037515149
1984,25009,139.1879730224609,5208,,,,,,,,,,,,,,,,.090046093,.88460398,.130519,.049642541
1985,25009,163.5703887939453,4581,,,,,,,,,,,,,,,,.095354639,.89774472,.09972962,.037419055
2019,25021,860.969482421875,17016,1.2001899,.022679999,1.51859,1.38178,1.61658,.0125,1.68468,1.70151,1.40037,1.57945,1.51483,.01328,-.07728,-.00248,-.11212,.10516,.93988001,.06882,.0097899996
2021,25021,774.2747116088867,23134,1.17742,.02331,1.6565599,1.4288501,1.70076,.01182,1.82375,1.7628599,1.3884701,1.65581,1.62988,-.02908,-.064649999,-.01637,-.11894,.094760001,.93089998,.055369999,.01709
2025,25021,266.9230041503906,8449,,,,,,,,,,,,,,,,.087928012,.954018,.078767054,.031219676
2026,25021,1283.384170532227,25360,1.17365,.022569999,1.56613,1.42858,1.7012,.01124,1.81407,1.78711,1.43452,1.64814,1.60236,.0041399999,-.084320001,.022609999,-.13212,.091080002,.92382997,.070710003,.01575
2030,25021,118.5497589111328,5987,,,,,,,,,,,,,,,,.089934632,.95797974,.055155557,.038145848
2032,25021,168.6609497070313,4455,1.2408,.051690001,,,1.7287,.01609,,,,,,,,,,.097520001,.88221997,.13648,.01379
2035,25021,807.0361480712891,17535,1.28113,.025699999,1.73567,1.4984601,1.69645,.01169,1.8468699,1.75339,1.48831,1.66072,1.67156,-.0068199998,-.055799998,-.038350001,-.10487,.10076,.93918002,.062059999,.016620001
2038,25021,1453.549629211426,33022,1.36308,.02248,1.6880701,1.52626,1.7163301,.01113,1.82506,1.7628599,1.51425,1.66429,1.6788,-.0079399999,-.059220001,-.0055200001,-.087119997,.10404,.95209002,.10897,.01381
2043,25023,743.5693511962891,23298,1.40376,.036910001,1.70718,1.5903,1.80162,.01132,1.88158,1.8408999,1.56671,1.73441,1.76197,-.01506,-.0614,.031090001,-.067890003,.094339997,.95551997,.16451,.029069999
2045,25023,763.9694366455078,10424,1.36745,.02798,1.52502,1.47062,1.68626,.01295,1.68797,1.73926,1.52317,1.6240799,1.59864,.034499999,-.070919998,.046050001,-.055879999,.11403,.98079002,.10303,.02534
2048,25005,1397.749725341797,23761,1.23581,.03026,1.78368,1.47393,1.68619,.01193,1.9128,1.8241301,1.49692,1.65878,1.81577,.01536,-.099679999,.01767,-.053440001,.10821,.95669001,.067149997,.01104
2050,25023,1322.487223625183,26152,1.30725,.026939999,1.51191,1.5376,1.7429399,.01029,1.78546,1.77545,1.54557,1.67399,1.65815,.0051600002,-.06061,.088189997,-.076779999,.11311,.97714001,.082039997,.02135
2052,25021,374.4632415771484,12748,1.50012,.042180002,,1.61359,1.81249,.01302,,1.84685,1.63162,1.7571501,,.01105,-.05105,,,.099689998,.96781999,.080370001,.02643
2053,25021,556.7063293457031,13244,1.36865,.0341,1.70737,1.60631,1.73769,.01249,1.80601,1.79699,1.59001,1.6867501,1.70078,-.01025,-.065350004,-.0038699999,-.061870001,.10448,.96311998,.15576001,.01637
2054,25021,362.5398864746094,8202,1.3853,.042119998,,1.5456001,1.71851,.01351,,1.7741801,1.56134,1.68641,,.01008,-.052049998,,,.10391,.95558,.058979999,.017069999
