county,county_name,num_below_p50,pop2018,ec_county,ec_se_county,child_ec_county,child_ec_se_county,ec_grp_mem_county,ec_high_county,ec_high_se_county,child_high_ec_county,child_high_ec_se_county,ec_grp_mem_high_county,exposure_grp_mem_county,exposure_grp_mem_high_county,child_exposure_county,child_high_exposure_county,bias_grp_mem_county,bias_grp_mem_high_county,child_bias_county,child_high_bias_county,clustering_county,support_ratio_county,volunteering_rate_county,civic_organizations_county
4027,"Yuma, Arizona",29827.186,207829,.66210002,.0089699998,.60227001,.02005,.69682997,1.07996,.01091,.90715998,.021020001,1.13381,.78481001,.97207999,.64170003,.82423002,.11211,-.16638,.061439998,-.10062,.088310003,.98925,.0363,.0094400002
5001,"Arkansas, Arkansas",3333.9375,18124,.61054999,.01148,.66711003,.03382,.59618002,.99048001,.016799999,.78025001,.03441,.96350998,.63340998,.77037001,.65491998,.66188002,.05878,-.25071001,-.018610001,-.17884,.14993,.99893999,.06696,.0136
5003,"Ashley, Arkansas",3380.3782,20537,.68015999,.01252,.67588001,.03238,.67109001,.94155002,.01626,.74918002,.03232,.89727002,.67333001,.75481999,.64499003,.64609998,.0033199999,-.18872,-.04789,-.15954,.14714,.99778998,.060989998,.01436
5005,"Baxter, Arkansas",4290.4067,41219,.78823,.01075,.57344002,.031520002,.77133,1.05081,.01401,.62812001,.032060001,1.05967,.80281001,.88753003,.57283998,.58328998,.039209999,-.19395,-.00104,-.076849997,.10587,.99365002,.079580002,.01836
5007,"Benton, Arkansas",21114.598,258980,.84904999,.0075300001,.77778,.017859999,.86851001,1.3865,.0077800001,1.1041,.017519999,1.47157,.95883,1.26781,.79645997,1.01006,.0942,-.16072001,.023460001,-.093099996,.090640001,.97933,.080600001,.01637
5009,"Boone, Arkansas",4624.1865,37288,.76545,.01069,.57844001,.031860001,.72987998,1.01561,.01424,.69827998,.03215,.95471001,.71893001,.80084002,.59351999,.63643003,-.01522,-.19214,.02541,-.097170003,.11089,.99632001,.090460002,.021369999
5011,"Bradley, Arkansas",1960.3137,10948,.60974002,.01393,.71063,.04276,.58168,.91320997,.020409999,.78130001,.043650001,.88283002,.60652,.70997,.73150998,.73837,.040940002,-.24347,.02854,-.058139998,.14124,.99726999,.036120001,.0098599996
5013,"Calhoun, Arkansas",919.1723,5202,.69174999,.01836,,,.77948999,.94217002,.02221,,,.96582001,.78719997,.83056998,,,.0097899996,-.16283999,,,.14181,.99831998,.069770001,.01246
5015,"Carroll, Arkansas",4322.8584,27887,.71524,.01246,.50901002,.03616,.76590002,1.00684,.01636,.58329999,.03805,1.03862,.79491001,.90841001,.50721002,.55686003,.036490001,-.14334001,-.00355,-.047490001,.10578,.99168003,.087109998,.02517
5017,"Chicot, Arkansas",3020.0889,10826,.56199002,.01262,,,.53267002,.94441998,.02571,,,.91737998,.55620003,.75717002,,,.042300001,-.21159001,,,.16948999,.99822003,.024420001,.01534
5019,"Clark, Arkansas",3267.4153,22385,.71052998,.01039,.74087,.033020001,.68821001,1.03105,.01499,.83872998,.03325,1.00661,.73943001,.87189001,.71640003,.73062998,.06927,-.15452,-.034150001,-.14794999,.12499,.99629998,.061590001,.020300001
5021,"Clay, Arkansas",2796.7842,15061,.74431998,.0128,.49261001,.036499999,.70871001,.95569003,.01856,.53397,.037659999,.89157999,.69178998,.75612003,.48058,.48381001,-.024460001,-.17914,-.02502,-.10367,.13318001,.99528003,.075110003,.01129
5023,"Cleburne, Arkansas",3346.2056,25230,.77938998,.01172,.67954999,.037209999,.78487998,1.05871,.01474,.72558999,.03779,1.05337,.80238003,.88933998,.63020998,.65219003,.0218,-.18444,-.078299999,-.11254,.10399,.99171001,.094719999,.02029
5025,"Cleveland, Arkansas",1229.9409,8226,.75866997,.01469,,,.75796998,.95835,.02069,,,.92227,.70081002,.75961,,,-.081560001,-.21414,,,.12567,.99579,.048020002,.0098599996
5027,"Columbia, Arkansas",3390.0547,23892,.64563,.01122,.68333,.029209999,.65609002,1.01647,.01514,.86558002,.02995,1.03457,.74571002,.85843003,.69929999,.71291,.12017,-.20519,.022840001,-.21415,.14371,.99865001,.17177001,.022089999
5029,"Conway, Arkansas",3043.1104,20906,.70840001,.01118,.61382002,.033149999,.69642001,1.017,.01623,.68357998,.03435,.97643,.70839,.80497998,.62479001,.64014,.016890001,-.21299,.01756,-.067869999,.11337,.99294001,.070610002,.019330001
5031,"Craighead, Arkansas",10285.086,105701,.72960001,.00666,.79284,.02263,.73539001,1.11104,.0086399997,1.00826,.022129999,1.15324,.78755999,.97508001,.79674,.91060001,.066239998,-.18272001,.00489,-.10724,.10714,.99348998,.064730003,.01572
5033,"Crawford, Arkansas",8747.8662,62472,.76648998,.0094699999,.65438002,.0228,.83443999,1.06961,.01156,.71757001,.02334,1.11724,.86896002,.95169002,.63751,.65768999,.039719999,-.17395,-.026450001,-.09104,.10028,.98910999,.080320001,.01754
5035,"Crittenden, Arkansas",10652.935,49013,.56164002,.0077900002,.59034002,.02166,.57925999,.91145998,.01162,.77647001,.02225,.92263001,.60922998,.76472998,.60743999,.68985999,.049199998,-.20648,.02816,-.12556,.12523,.99615002,.056499999,.0093900003
5037,"Cross, Arkansas",3713.1284,16998,.68954998,.01161,.62629002,.03232,.70624,1.00668,.01555,.69037002,.032809999,1.01895,.71679002,.82009,.63049001,.64278001,.01472,-.24247999,.00667,-.074029997,.13518,.99791998,.066349998,.01478
5039,"Dallas, Arkansas",1462.5143,7432,.57362998,.01442,,,.65403998,.84039998,.0211,,,.89731997,.7148,.79424,,,.085000001,-.12978999,,,.14267001,.99596,.034910001,.01119
5041,"Desha, Arkansas",3108.8049,11887,.56584001,.01178,.55400002,.033319999,.47907999,.92456001,.02547,.63353002,.034419999,.82286,.50981998,.69326001,.54133999,.57120001,.060290001,-.18695,-.023390001,-.10912,.15496001,.99941999,.02887,.01767
5043,"Drew, Arkansas",2965.2195,18502,.71228999,.01145,.67329001,.03743,.79299003,1.00713,.01504,.74119002,.038139999,1.07059,.82896,.89903003,.64660001,.68886,.043389998,-.19083001,-.041280001,-.075970002,.13121,.99883002,.049229998,.017890001
5045,"Faulkner, Arkansas",9899.7871,122416,.83756,.0068000001,.83561999,.023940001,.89041001,1.24049,.0077300002,.94218999,.024259999,1.28929,.93278003,1.08354,.83379,.89091003,.045419998,-.18989,-.0021899999,-.057549998,.099569999,.98666,.084569998,.016070001
5047,"Franklin, Arkansas",2805.147,17780,.75325,.01242,.56203997,.036230002,.77587998,1.02396,.0151,.62721997,.037689999,1.02765,.81443,.90644997,.54917997,.56044,.04733,-.13371,-.02341,-.11915,.12435,.99669999,.10194,.01849
5049,"Fulton, Arkansas",1994.6305,12139,.73201001,.01442,.52302998,.052779999,.73710001,.93295002,.01994,.58223999,.0546,.92400998,.72602999,.80440998,.51959997,.56566,-.01525,-.14868,-.0065899999,-.029309999,.1235,.99378997,.078599997,.016829999
5051,"Garland, Arkansas",11244.179,98296,.70425999,.0076700002,.75690001,.021709999,.64706999,1.04039,.01108,.88322002,.02214,.98501998,.67701,.82103997,.75242001,.81415999,.044229999,-.19972999,-.0059600002,-.084820002,.10116,.99392003,.083760001,.02125
5053,"Grant, Arkansas",1927.785,18086,.82261002,.01205,.80343997,.031020001,.88404,1.06117,.01325,.88507998,.031090001,1.08489,.87474,.92548001,.78215998,.78557998,-.01064,-.17225,-.0272,-.12666,.11056,.99176002,.073820002,.01174
5055,"Greene, Arkansas",5698.2842,44623,.74122,.0098299999,.70393002,.0273,.82137001,1.04009,.01155,.82594001,.027170001,1.0909801,.83868998,.90838999,.67869997,.72837001,.020640001,-.20101,-.03717,-.13395999,.10686,.99528003,.072959997,.01221
5057,"Hempstead, Arkansas",4359.4478,22018,.57415003,.01076,.48791,.033769999,.60128999,.87011999,.015869999,.65899003,.03641,.89251,.64029998,.72364998,.48322999,.60079002,.060929999,-.23334,-.0096899997,-.096869998,.13684,.99934,.058619998,.01313
5059,"Hot Spring, Arkansas",4632.021,33520,.68937999,.0096800001,.66768998,.029999999,.67989999,.94747001,.01354,.74234003,.030479999,.91807997,.68180001,.77166998,.65469003,.67663002,.0027900001,-.18973,-.019850001,-.097120002,.11315,.99484003,.082340002,.01935
5061,"Howard, Arkansas",2733.8442,13389,.62585002,.01231,.67632997,.036680002,.60806,.92501998,.01698,.75101,.036839999,.87949002,.61870003,.72039002,.65967,.68853003,.017200001,-.22086,-.025250001,-.090740003,.13742,.99759001,.062290002,.01187
5063,"Independence, Arkansas",4728.957,37264,.72654998,.01068,.62058002,.030689999,.74001998,1.02756,.01304,.72249001,.031849999,1.04276,.7748,.87374002,.62146997,.63859999,.044890001,-.19344001,.00145,-.13136999,.11242,.99801999,.06219,.01945
5065,"Izard, Arkansas",2007.5254,13559,.73961002,.01377,.46794,.049770001,.78921998,.96292001,.018920001,.47531,.052030001,.98539001,.77354002,.85929,.45078,.45151001,-.020269999,-.14675,-.038070001,-.05271,.12540001,.99463999,.094059996,.017650001
5067,"Jackson, Arkansas",2686.5603,17225,.64454001,.01344,.49491999,.041420002,.63248998,.91491997,.017689999,.57539999,.042339999,.89067,.67532998,.75849003,.49553001,.50176001,.063440003,-.17426001,.0012300001,-.14676,.13863,.99835002,.04826,.01805
5069,"Jefferson, Arkansas",13952.894,70424,.57021999,.0070199999,.63954002,.019950001,.54426003,.85004002,.01104,.81805003,.02015,.82534999,.58464998,.69744003,.65210998,.72746003,.069080003,-.18340001,.019269999,-.12453,.12823001,.99888003,.03545,.01459
5071,"Johnson, Arkansas",3943.8767,26291,.63472998,.01176,.55083001,.033360001,.57691002,.95682001,.01725,.64274001,.03283,.92268002,.63392001,.79437,.53209001,.56118,.089929998,-.16153,-.03523,-.14533,.11966,.99577999,.13080999,.01475
5073,"Lafayette, Arkansas",1563.7487,6915,.64393997,.01561,,,.69139999,.92433,.019859999,,,.98443002,.73910999,.85106999,,,.064560004,-.1567,,,.12875,.99399,.09623,.00667
5075,"Lawrence, Arkansas",3009.4539,16669,.72068,.0124,.52320999,.044909999,.77977002,.99085999,.01598,.59450001,.045919999,1.0168,.78280002,.89495999,.49845999,.54838002,.0038699999,-.13614,-.049649999,-.084100001,.11592,.99342,.078210004,.0162
5077,"Lee, Arkansas",2691.4495,9398,.52933002,.01403,,,.50239998,.85029,.025739999,,,.85803998,.53564,.71617001,,,.062059999,-.1981,,,.15696,.99953997,.04104,.02445
5079,"Lincoln, Arkansas",2300.6375,13695,.65166003,.01373,.64401001,.04386,.70407999,.92111999,.01818,.66389,.04425,.93515003,.71204001,.77693999,.63282001,.63370001,.01119,-.20362,-.017689999,-.047630001,.13755,.99663001,.067749999,.01006
5081,"Little River, Arkansas",2040.6671,12417,.71503001,.0125,.70688999,.040229999,.74246001,.94599003,.01722,.77041,.03991,.95365,.73602998,.79753,.67938,.69910002,-.0087400004,-.19576,-.0405,-.10199,.12375,.99734998,.066629998,.017550001
5083,"Logan, Arkansas",3904.3472,21757,.72668999,.01237,.57258999,.03466,.72582,.96354002,.01522,.67895001,.036060002,.94740999,.73598999,.84030002,.56213999,.63861001,.01382,-.12747,-.01859,-.063150004,.12656,.99590999,.10919,.01825
5085,"Lonoke, Arkansas",7152.7437,72206,.84548002,.0077,.93474001,.02272,.86343002,1.15728,.0094799995,1.04133,.02242,1.18891,.87630999,1.01465,.92417997,.97793001,.01469,-.17174999,-.01142,-.064839996,.093630001,.97763002,.068470001,.01086
5087,"Madison, Arkansas",2669.1021,16076,.79619998,.01411,.52318001,.040800001,.82242,1.0660501,.01699,.56576997,.041170001,1.103,.84167999,.93484998,.50160998,.52258998,.02287,-.17986999,-.04301,-.082630001,.11853,.99186999,.12502,.01119
5089,"Marion, Arkansas",2692.2288,16438,.71357,.01316,.53855997,.040119998,.68351001,1.00307,.022120001,.66628999,.040380001,.96192002,.67725003,.80950999,.53851998,.61724001,-.0092399996,-.18827,-.000070000002,-.079460002,.10864,.98830998,.092730001,.025280001
5091,"Miller, Arkansas",6217.5698,43759,.64515001,.0081099998,.55084997,.040569998,.65812999,.9181,.01197,.58381999,.042010002,.91821998,.69591999,.78469998,.57169998,.59180999,.054310001,-.17016,.03647,.0135,.11225,.99171001,.070029996,.01187
5093,"Mississippi, Arkansas",10669.013,42831,.57393003,.0086000003,.53232998,.02337,.56580001,.88981003,.01258,.67131001,.02468,.87773001,.61001998,.72166997,.53210998,.60768002,.072489999,-.21626,-.00042,-.1047,.14452,.99956,.032729998,.01426
5095,"Monroe, Arkansas",2201.103,7249,.55575001,.01507,,,.49438,.87870997,.0296,,,.77108002,.50441998,.66674,,,.0199,-.15648,,,.13361,.99817002,.033039998,.015830001
5097,"Montgomery, Arkansas",1510.724,8993,.69204998,.016759999,.47451001,.050020002,.68493003,.95297998,.0288,.51924002,.052340001,.88551003,.70267999,.79121,.4657,.49257001,.02526,-.11918,-.01891,-.054159999,.11672,.99383003,.058540002,.0189
5099,"Nevada, Arkansas",1747.428,8440,.61993998,.01364,.47097,.048119999,.55088001,.83585,.026210001,.52289999,.049679998,.74927998,.55072999,.65063,.50567001,.51420999,-.00026,-.15162,.068619996,-.016890001,.13518,.99857002,.07897,.02128
5101,"Newton, Arkansas",1673.9913,7848,.76115,.0187,,,.815,.95034999,.025450001,,,.99353999,.77493,.85867,,,-.0517,-.15706,,,.14032,.99409002,.13005,.023080001
5103,"Ouachita, Arkansas",4909.2925,24106,.63314998,.01026,.63552999,.03074,.54570001,.95936,.01647,.75615001,.03114,.84728998,.58412999,.70003998,.62305999,.65327001,.065800004,-.21033999,-.020020001,-.15747,.13527,.99794,.080200002,.01816
5105,"Perry, Arkansas",1635.4,10322,.77210999,.01657,.66273999,.044569999,.85702997,1.0637701,.01867,.76200998,.045299999,1.1067899,.86091,.95046002,.66402,.69404,.0044999998,-.16448,.00193,-.097920001,.11429,.99237001,.071610004,.019479999
5107,"Phillips, Arkansas",6769.7329,19034,.49533999,.01083,.49114001,.02926,.43992001,.83274001,.02067,.70732999,.03111,.76525003,.47056001,.66671002,.48245999,.69312,.065119997,-.14779,-.01798,-.020500001,.17674001,.99962002,.021269999,.01466
5109,"Pike, Arkansas",1894.2209,10808,.66134,.01435,.65402001,.06543,.64841998,.92654002,.0187,.64143997,.067039996,.90556997,.66339999,.77326,.62102002,.63081998,.02259,-.17111,-.053130001,-.016829999,.13676,.99726999,.06408,.01419
5111,"Poinsett, Arkansas",4489.2847,24054,.64930999,.01023,.45846999,.034759998,.58454001,.93336999,.01542,.55410999,.036509998,.84750003,.60592997,.73991001,.45596999,.50919002,.035289999,-.1454,-.0054899999,-.08822,.12112,.99423999,.063450001,.01486
5113,"Polk, Arkansas",3924.0137,20163,.69538999,.01287,.48590001,.037459999,.62494999,.94331998,.019470001,.54811001,.03805,.83146,.60079002,.69471997,.46748999,.50395,-.04022,-.19683,-.039379999,-.087609999,.12809999,.99664998,.10515,.02097
5115,"Pope, Arkansas",7648.8691,63644,.74772,.0090100002,.76617002,.02416,.77083999,1.07047,.01152,.9005,.02389,1.0857,.81007999,.92808998,.75124002,.77237999,.048439998,-.16982,-.019880001,-.16588999,.10761,.99427003,.10076,.01918
5117,"Prairie, Arkansas",1456.4083,8244,.70025998,.01699,.61693001,.054170001,.74719,.99138999,.02263,.68857998,.055799998,1.00974,.7428,.86761999,.59105998,.59608001,-.0059099998,-.1638,-.04377,-.15519001,.13950001,.99975002,.085069999,.0146
5119,"Pulaski, Arkansas",48538.246,393463,.68171,.0052200002,.82804,.01674,.67962003,1.22148,.0068399999,1.22703,.017240001,1.27469,.74194002,1.10956,.86238003,1.13044,.08399,-.14883,.039820001,-.085450001,.091870002,.99194998,.060589999,.02083
5121,"Randolph, Arkansas",2978.0498,17603,.72465003,.0128,.4425,.036729999,.75374001,.95175999,.01639,.54781002,.03692,.96828997,.76065999,.8175,.45273,.48511001,.0091000004,-.18446,.022600001,-.12924001,.12163,.99553001,.073859997,.01336
5123,"St. Francis, Arkansas",6113.6411,26294,.53117001,.0098999999,.40893999,.02871,.50224,.83639002,.01551,.45567,.03064,.80962998,.52337003,.65391999,.40948001,.42043999,.040380001,-.23811001,.00131,-.083789997,.152,.99822998,.039829999,.01056
5125,"Saline, Arkansas",9573.3594,118009,.79585999,.0076799998,1.0282201,.02097,.89253002,1.17575,.0080199996,1.12511,.02069,1.25433,.94973999,1.08102,1.0236501,1.03348,.060230002,-.16032,-.00446,-.088660002,.096069999,.98153001,.073399998,.01182
5127,"Scott, Arkansas",2349.1501,10442,.65103,.01749,.45759001,.045589998,.63879001,.91873997,.02303,.48260999,.046379998,.91092002,.67574,.74847001,.44007,.44251999,.054680001,-.21705,-.039810002,-.090580001,.14466999,.99809998,.053649999,.02256
5129,"Searcy, Arkansas",1588.8416,7923,.70889002,.01805,.52564001,.056850001,.62695003,.95498002,.02688,.59043002,.057939999,.83566999,.62172002,.72804999,.52487999,.53722,-.0083999997,-.14782,-.0014600001,-.09905,.14452,.99553001,.095490001,.016759999
5131,"Sebastian, Arkansas",16423.234,127461,.73863,.0073600002,.70490003,.02005,.75827003,1.11981,.0096100001,.92904001,.01998,1.1075,.79482001,.97232997,.71752,.84758002,.045990001,-.13901,.017589999,-.096110001,.097520001,.98936999,.06803,.01461
5133,"Sevier, Arkansas",3061.6956,17193,.62248999,.01345,.54229999,.036460001,.68146002,.86552,.01681,.66812998,.038040001,.93572003,.65941,.74101001,.53053999,.55746001,-.033440001,-.26275,-.022159999,-.19853,.132,.99662,.080739997,.01099
5135,"Sharp, Arkansas",2810.5735,17043,.70662999,.01132,.39508,.047619998,.65841001,.96810001,.017170001,.42082,.049430002,.89046001,.70346999,.79082,.41642001,.42465001,.064060003,-.126,.051259998,.0090100002,.112,.99027997,.10254,.01884
5137,"Stone, Arkansas",1975.3864,12446,.71987998,.016489999,.44778001,.046879999,.70023,.98632002,.022430001,.45822999,.049380001,.95370001,.71024001,.79911,.45745999,.47497001,.01409,-.19346,.02117,.035250001,.12996,.99913001,.086379997,.02696
5139,"Union, Arkansas",6522.4941,39732,.68690997,.0096800001,.66816998,.026040001,.70209998,1.01439,.01209,.83719999,.027519999,1.0145,.75397003,.83677,.70125002,.71788001,.068800002,-.21239001,.047169998,-.16621,.14419,1,.19355001,.01778
5141,"Van Buren, Arkansas",2495.7178,16684,.71042001,.0142,.5571,.04544,.59469002,.99912,.02256,.60582,.046300001,.88090003,.60895997,.73162001,.55567002,.56908,.023429999,-.20404001,-.0025800001,-.064560004,.11538,.99311,.078840002,.026690001
5143,"Washington, Arkansas",20940.012,228529,.80754,.0071,.89169002,.01895,.80830002,1.33539,.00752,1.18314,.018060001,1.37995,.88769001,1.19549,.9149,1.0706,.089429997,-.1543,.02537,-.10513,.094999999,.98194999,.078419998,.01411
5145,"White, Arkansas",9148.1904,78804,.79613,.0084600002,.72071999,.02194,.85010999,1.11584,.01053,.88901001,.022369999,1.14844,.88484001,.99931002,.72202998,.83835,.039250001,-.14924,.00181,-.060430001,.10009,.99084997,.075750001,.01511
5147,"Woodruff, Arkansas",1757.8674,6660,.64192998,.017859999,,,.71832001,.94415998,.023220001,,,.98944002,.76604998,.86938,,,.0623,-.1381,,,.13221,.99615002,.041579999,.01609
5149,"Yell, Arkansas",3705.6956,21573,.63029999,.01202,.65851003,.03712,.68115997,.94586998,.01534,.73487002,.037599999,.99391001,.70573002,.84062999,.63055003,.64491999,.034820002,-.18233,-.044330001,-.13947999,.11517,.99347001,.086110003,.01218
6001,"Alameda, California",136148.67,1643700,.91564,.0075599998,.99251997,.017000001,1.03245,1.59354,.0093200002,1.45033,.016140001,1.69031,1.0897,1.58292,.99080998,1.38993,.052530002,-.067840002,-.0017199999,-.04346,.086630002,.94234997,.071089998,.01575
6003,"Alpine, California",168.09541,,,,,,,,,,,,,,,,,,,,.091637172,.87769938,.14653735,.082809731
6005,"Amador, California",2502.1965,37829,.92817998,.01264,1.1136,.033599999,.95513999,1.29491,.01395,1.19144,.034340002,1.3112,.99852002,1.12642,1.11361,1.11596,.043450002,-.16404,9.9999997e-06,-.06763,.10103,.98970997,.13452999,.02789
6007,"Butte, California",24773.023,227075,.80008,.0077300002,.92039001,.02097,.79416001,1.29895,.0096199997,1.1279,.02115,1.29203,.85916001,1.11576,.94774997,1.0466501,.075659998,-.15798,.02887,-.077629998,.097589999,.98411,.093960002,.017240001
6009,"Calaveras, California",3315.2083,45235,.92421001,.01084,1.1551,.02846,.91100001,1.31592,.01354,1.24789,.028999999,1.30035,.95861,1.12497,1.18524,1.1920201,.04967,-.15589,.025429999,-.046879999,.10166,.98408002,.097350001,.028860001
6011,"Colusa, California",3205.9263,21464,.58380002,.015699999,.82441998,.039969999,.67948002,1.09368,.018060001,1.09197,.040259998,1.17079,.80445999,.96432,.84140003,.95471001,.15536,-.21411,.020190001,-.14376999,.12258,.99716997,.051490001,.015769999
6013,"Contra Costa, California",74810.352,1133247,.88687998,.00765,1.14285,.01653,.94910997,1.53633,.0090600001,1.55705,.015629999,1.57131,1.06259,1.46793,1.16116,1.50866,.1068,-.070430003,.015760001,-.03207,.089469999,.95846999,.053070001,.01432
6015,"Del Norte, California",3457.2261,27424,.63748002,.01339,.70925999,.03176,.60139,1.05612,.018650001,.83460999,.033050001,1.02175,.69059002,.82797003,.74049002,.75231999,.12916,-.23404001,.042180002,-.10939,.12148,.99712002,.066780001,.025429999
6017,"El Dorado, California",11196.752,186661,1.01846,.0090600001,1.1982,.01994,1.0318201,1.49199,.0092700003,1.42002,.01997,1.51333,1.13413,1.33472,1.22497,1.35524,.090219997,-.13382,.021849999,-.047800001,.087700002,.96995002,.10019,.01701
