year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,index_air_hazard,index_air_hazard_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_digital_access,share_digital_access_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,05,35710,Arkansas,Jonesboro city,TRUE,High-Poverty,income,48,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,35710,Arkansas,Jonesboro city,TRUE,Not High-Poverty,income,52,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,41000,Arkansas,Little Rock city,TRUE,All,all,23,Strong,0.99,0.96,1.01,Strong,NA,NA,0.4707,0.3791,0.5624,Strong
2014,05,41000,Arkansas,Little Rock city,TRUE,Economically Disadvantaged,income,NA,NA,1.05,1.03,1.08,Strong,NA,NA,NA,NA,NA,NA
2014,05,41000,Arkansas,Little Rock city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.78,0.74,0.82,Strong,NA,NA,NA,NA,NA,NA
2014,05,41000,Arkansas,Little Rock city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.2959,0.191,0.4007,Strong
2014,05,41000,Arkansas,Little Rock city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.6687,0.529,0.8085,Strong
2014,05,41000,Arkansas,Little Rock city,TRUE,High-Poverty,income,22,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,41000,Arkansas,Little Rock city,TRUE,Not High-Poverty,income,23,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,66080,Arkansas,Springdale city,TRUE,All,all,42,Strong,0.95,0.93,0.98,Strong,NA,NA,0.3829,0.308,0.4578,Weak
2014,05,66080,Arkansas,Springdale city,TRUE,Economically Disadvantaged,income,NA,NA,0.96,0.94,0.99,Strong,NA,NA,NA,NA,NA,NA
2014,05,66080,Arkansas,Springdale city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.89,0.85,0.93,Strong,NA,NA,NA,NA,NA,NA
2014,05,66080,Arkansas,Springdale city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3308,0.2389,0.4226,Weak
2014,05,66080,Arkansas,Springdale city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4603,0.3424,0.5782,Weak
2014,05,66080,Arkansas,Springdale city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,66080,Arkansas,Springdale city,TRUE,Not High-Poverty,income,42,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,00562,California,Alameda city,TRUE,All,all,56,Strong,1.03,0.99,1.07,Strong,NA,NA,0.5832,0.4826,0.6838,Marginal
2014,06,00562,California,Alameda city,TRUE,Economically Disadvantaged,income,NA,NA,1.03,0.96,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,06,00562,California,Alameda city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.04,0.99,1.08,Strong,NA,NA,NA,NA,NA,NA
2014,06,00562,California,Alameda city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,00562,California,Alameda city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.6412,0.5194,0.7631,Marginal
2014,06,00562,California,Alameda city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,00562,California,Alameda city,TRUE,Not High-Poverty,income,56,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,00884,California,Alhambra city,TRUE,All,all,10,Strong,1.24,1.21,1.27,Strong,NA,NA,0.5458,0.4055,0.6861,Marginal
2014,06,00884,California,Alhambra city,TRUE,Economically Disadvantaged,income,NA,NA,1.25,1.22,1.29,Strong,NA,NA,NA,NA,NA,NA
2014,06,00884,California,Alhambra city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.24,1.19,1.29,Strong,NA,NA,NA,NA,NA,NA
2014,06,00884,California,Alhambra city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,00884,California,Alhambra city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5505,0.3644,0.7365,Marginal
2014,06,00884,California,Alhambra city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,00884,California,Alhambra city,TRUE,Not High-Poverty,income,10,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02000,California,Anaheim city,TRUE,All,all,10,Strong,1.1,1.07,1.13,Strong,NA,NA,0.3523,0.2793,0.4253,Weak
2014,06,02000,California,Anaheim city,TRUE,Economically Disadvantaged,income,NA,NA,1.13,1.1,1.15,Strong,NA,NA,NA,NA,NA,NA
2014,06,02000,California,Anaheim city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.07,0.99,1.15,Strong,NA,NA,NA,NA,NA,NA
2014,06,02000,California,Anaheim city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4014,0.2888,0.5141,Weak
2014,06,02000,California,Anaheim city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3092,0.2171,0.4013,Weak
2014,06,02000,California,Anaheim city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02000,California,Anaheim city,TRUE,Not High-Poverty,income,10,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02252,California,Antioch city,TRUE,All,all,61,Strong,0.96,0.93,0.99,Strong,NA,NA,0.4598,0.3296,0.59,Strong
2014,06,02252,California,Antioch city,TRUE,Economically Disadvantaged,income,NA,NA,0.97,0.94,1.01,Strong,NA,NA,NA,NA,NA,NA
2014,06,02252,California,Antioch city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.02,0.98,1.06,Strong,NA,NA,NA,NA,NA,NA
2014,06,02252,California,Antioch city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02252,California,Antioch city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4671,0.2611,0.6732,Strong
2014,06,02252,California,Antioch city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02252,California,Antioch city,TRUE,Not High-Poverty,income,61,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02364,California,Apple Valley town,TRUE,All,all,76,Strong,1.04,1.01,1.08,Strong,NA,NA,0.3605,0.244,0.4769,Marginal
2014,06,02364,California,Apple Valley town,TRUE,Economically Disadvantaged,income,NA,NA,1.06,1.02,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,06,02364,California,Apple Valley town,TRUE,Not Economically Disadvantaged,income,NA,NA,1.03,0.98,1.07,Strong,NA,NA,NA,NA,NA,NA
2014,06,02364,California,Apple Valley town,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02364,California,Apple Valley town,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02364,California,Apple Valley town,TRUE,High-Poverty,income,74,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,02364,California,Apple Valley town,TRUE,Not High-Poverty,income,76,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,03526,California,Bakersfield city,TRUE,All,all,7,Strong,1.09,1.05,1.13,Strong,NA,NA,0.3071,0.2406,0.3735,Marginal
2014,06,03526,California,Bakersfield city,TRUE,Economically Disadvantaged,income,NA,NA,1.1,1.06,1.14,Strong,NA,NA,NA,NA,NA,NA
2014,06,03526,California,Bakersfield city,TRUE,Not Economically Disadvantaged,income,NA,NA,1,0.95,1.05,Strong,NA,NA,NA,NA,NA,NA
2014,06,03526,California,Bakersfield city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.2925,0.1988,0.3863,Marginal
2014,06,03526,California,Bakersfield city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3199,0.2315,0.4083,Marginal
2014,06,03526,California,Bakersfield city,TRUE,High-Poverty,income,6,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,03526,California,Bakersfield city,TRUE,Not High-Poverty,income,7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,04982,California,Bellflower city,TRUE,All,all,4,Strong,1.17,1.14,1.21,Strong,NA,NA,0.3943,0.3088,0.4798,Marginal
2014,06,04982,California,Bellflower city,TRUE,Economically Disadvantaged,income,NA,NA,1.18,1.14,1.22,Strong,NA,NA,NA,NA,NA,NA
2014,06,04982,California,Bellflower city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.14,1.08,1.2,Strong,NA,NA,NA,NA,NA,NA
2014,06,04982,California,Bellflower city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4013,0.2672,0.5355,Marginal
2014,06,04982,California,Bellflower city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.386,0.2721,0.4999,Marginal
2014,06,04982,California,Bellflower city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,04982,California,Bellflower city,TRUE,Not High-Poverty,income,4,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,06000,California,Berkeley city,TRUE,All,all,30,Strong,1.03,0.98,1.07,Strong,NA,NA,0.7357,0.615,0.8564,Strong
2014,06,06000,California,Berkeley city,TRUE,Economically Disadvantaged,income,NA,NA,1.11,1.05,1.16,Strong,NA,NA,NA,NA,NA,NA
2014,06,06000,California,Berkeley city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.97,0.92,1.03,Strong,NA,NA,NA,NA,NA,NA
2014,06,06000,California,Berkeley city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,06000,California,Berkeley city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.7453,0.6052,0.8854,Strong
2014,06,06000,California,Berkeley city,TRUE,High-Poverty,income,31,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,06000,California,Berkeley city,TRUE,Not High-Poverty,income,30,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,08786,California,Buena Park city,TRUE,All,all,6,Strong,0.97,0.93,1.01,Strong,NA,NA,0.5494,0.4581,0.6408,Weak
2014,06,08786,California,Buena Park city,TRUE,Economically Disadvantaged,income,NA,NA,1.01,0.96,1.06,Strong,NA,NA,NA,NA,NA,NA
2014,06,08786,California,Buena Park city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.01,0.95,1.07,Strong,NA,NA,NA,NA,NA,NA
2014,06,08786,California,Buena Park city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,08786,California,Buena Park city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5678,0.448,0.6875,Weak
2014,06,08786,California,Buena Park city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,08786,California,Buena Park city,TRUE,Not High-Poverty,income,6,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,08954,California,Burbank city,TRUE,All,all,19,Strong,1.04,1.01,1.07,Strong,NA,NA,0.5382,0.3892,0.6873,Strong
2014,06,08954,California,Burbank city,TRUE,Economically Disadvantaged,income,NA,NA,0.98,0.93,1.03,Strong,NA,NA,NA,NA,NA,NA
2014,06,08954,California,Burbank city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.09,1.05,1.12,Strong,NA,NA,NA,NA,NA,NA
2014,06,08954,California,Burbank city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,08954,California,Burbank city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.579,0.4122,0.7458,Strong
2014,06,08954,California,Burbank city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,08954,California,Burbank city,TRUE,Not High-Poverty,income,19,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11194,California,Carlsbad city,TRUE,All,all,45,Strong,1.04,1.01,1.08,Strong,NA,NA,0.6716,0.5399,0.8034,Strong
2014,06,11194,California,Carlsbad city,TRUE,Economically Disadvantaged,income,NA,NA,1.08,1.01,1.15,Strong,NA,NA,NA,NA,NA,NA
2014,06,11194,California,Carlsbad city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.02,0.99,1.06,Strong,NA,NA,NA,NA,NA,NA
2014,06,11194,California,Carlsbad city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11194,California,Carlsbad city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.6835,0.5292,0.8379,Strong
2014,06,11194,California,Carlsbad city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11194,California,Carlsbad city,TRUE,Not High-Poverty,income,45,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11530,California,Carson city,TRUE,All,all,2,Strong,NA,NA,NA,NA,NA,NA,0.5315,0.3823,0.6808,Strong
2014,06,11530,California,Carson city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11530,California,Carson city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11530,California,Carson city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11530,California,Carson city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5021,0.3244,0.6799,Strong
2014,06,11530,California,Carson city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,11530,California,Carson city,TRUE,Not High-Poverty,income,2,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13014,California,Chico city,TRUE,All,all,8,Strong,1.28,1.24,1.31,Strong,NA,NA,0.5364,0.4288,0.6439,Strong
2014,06,13014,California,Chico city,TRUE,Economically Disadvantaged,income,NA,NA,1.31,1.26,1.35,Strong,NA,NA,NA,NA,NA,NA
2014,06,13014,California,Chico city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.25,1.21,1.29,Strong,NA,NA,NA,NA,NA,NA
2014,06,13014,California,Chico city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13014,California,Chico city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5668,0.3846,0.749,Strong
2014,06,13014,California,Chico city,TRUE,High-Poverty,income,7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13014,California,Chico city,TRUE,Not High-Poverty,income,9,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13210,California,Chino city,TRUE,All,all,15,Strong,1.1,1.08,1.12,Strong,NA,NA,0.4801,0.3727,0.5875,Marginal
2014,06,13210,California,Chino city,TRUE,Economically Disadvantaged,income,NA,NA,1.15,1.12,1.18,Strong,NA,NA,NA,NA,NA,NA
2014,06,13210,California,Chino city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.12,1.09,1.14,Strong,NA,NA,NA,NA,NA,NA
2014,06,13210,California,Chino city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13210,California,Chino city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5298,0.3972,0.6624,Marginal
2014,06,13210,California,Chino city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13210,California,Chino city,TRUE,Not High-Poverty,income,15,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13214,California,Chino Hills city,TRUE,All,all,21,Strong,NA,NA,NA,NA,NA,NA,0.4921,0.3775,0.6066,Marginal
2014,06,13214,California,Chino Hills city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13214,California,Chino Hills city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13214,California,Chino Hills city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13214,California,Chino Hills city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5425,0.4018,0.6831,Marginal
2014,06,13214,California,Chino Hills city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13214,California,Chino Hills city,TRUE,Not High-Poverty,income,21,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13392,California,Chula Vista city,TRUE,All,all,31,Strong,0.97,0.95,0.99,Strong,NA,NA,0.4013,0.3171,0.4855,Strong
2014,06,13392,California,Chula Vista city,TRUE,Economically Disadvantaged,income,NA,NA,0.94,0.92,0.96,Strong,NA,NA,NA,NA,NA,NA
2014,06,13392,California,Chula Vista city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.02,1,1.04,Strong,NA,NA,NA,NA,NA,NA
2014,06,13392,California,Chula Vista city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3936,0.2661,0.5212,Strong
2014,06,13392,California,Chula Vista city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.407,0.2912,0.5228,Strong
2014,06,13392,California,Chula Vista city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13392,California,Chula Vista city,TRUE,Not High-Poverty,income,31,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13588,California,Citrus Heights city,TRUE,All,all,10,Strong,NA,NA,NA,NA,NA,NA,0.4037,0.3333,0.4742,Strong
2014,06,13588,California,Citrus Heights city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13588,California,Citrus Heights city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13588,California,Citrus Heights city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3526,0.2507,0.4544,Strong
2014,06,13588,California,Citrus Heights city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.3626,0.5513,Strong
2014,06,13588,California,Citrus Heights city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,13588,California,Citrus Heights city,TRUE,Not High-Poverty,income,10,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,14218,California,Clovis city,TRUE,All,all,12,Strong,1.01,0.99,1.03,Strong,NA,NA,0.4553,0.3116,0.599,Strong
2014,06,14218,California,Clovis city,TRUE,Economically Disadvantaged,income,NA,NA,1.06,1.03,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,06,14218,California,Clovis city,TRUE,Not Economically Disadvantaged,income,NA,NA,1,0.98,1.02,Strong,NA,NA,NA,NA,NA,NA
2014,06,14218,California,Clovis city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,14218,California,Clovis city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5348,0.3751,0.6944,Strong
2014,06,14218,California,Clovis city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,14218,California,Clovis city,TRUE,Not High-Poverty,income,12,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,15044,California,Compton city,TRUE,All,all,1,Strong,0.74,0.72,0.77,Strong,NA,NA,0.3299,0.248,0.4118,Marginal
2014,06,15044,California,Compton city,TRUE,Economically Disadvantaged,income,NA,NA,0.74,0.71,0.76,Strong,NA,NA,NA,NA,NA,NA
2014,06,15044,California,Compton city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.76,0.69,0.82,Strong,NA,NA,NA,NA,NA,NA
2014,06,15044,California,Compton city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3583,0.232,0.4847,Marginal
2014,06,15044,California,Compton city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3016,0.1839,0.4194,Marginal
2014,06,15044,California,Compton city,TRUE,High-Poverty,income,2,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,15044,California,Compton city,TRUE,Not High-Poverty,income,1,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16000,California,Concord city,TRUE,All,all,39,Strong,1.01,0.99,1.03,Strong,NA,NA,0.5461,0.4774,0.6149,Weak
2014,06,16000,California,Concord city,TRUE,Economically Disadvantaged,income,NA,NA,1.09,1.06,1.12,Strong,NA,NA,NA,NA,NA,NA
2014,06,16000,California,Concord city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.97,0.94,0.99,Strong,NA,NA,NA,NA,NA,NA
2014,06,16000,California,Concord city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16000,California,Concord city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.6061,0.5224,0.6897,Weak
2014,06,16000,California,Concord city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16000,California,Concord city,TRUE,Not High-Poverty,income,39,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16350,California,Corona city,TRUE,All,all,39,Strong,NA,NA,NA,NA,NA,NA,0.3493,0.2684,0.4303,Marginal
2014,06,16350,California,Corona city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16350,California,Corona city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16350,California,Corona city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.2555,0.1134,0.3976,Marginal
2014,06,16350,California,Corona city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.401,0.3122,0.4899,Marginal
2014,06,16350,California,Corona city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16350,California,Corona city,TRUE,Not High-Poverty,income,39,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16532,California,Costa Mesa city,TRUE,All,all,29,Strong,0.99,0.96,1.02,Strong,NA,NA,0.5687,0.4555,0.682,Marginal
2014,06,16532,California,Costa Mesa city,TRUE,Economically Disadvantaged,income,NA,NA,1.09,1.06,1.13,Strong,NA,NA,NA,NA,NA,NA
2014,06,16532,California,Costa Mesa city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.85,0.82,0.88,Strong,NA,NA,NA,NA,NA,NA
2014,06,16532,California,Costa Mesa city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16532,California,Costa Mesa city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.6656,0.5161,0.8151,Marginal
2014,06,16532,California,Costa Mesa city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,16532,California,Costa Mesa city,TRUE,Not High-Poverty,income,29,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,17918,California,Daly City city,TRUE,All,all,82,Strong,1.08,1.03,1.13,Strong,NA,NA,0.5326,0.4554,0.6097,Marginal
2014,06,17918,California,Daly City city,TRUE,Economically Disadvantaged,income,NA,NA,1.12,1.06,1.18,Strong,NA,NA,NA,NA,NA,NA
2014,06,17918,California,Daly City city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.96,0.91,1.02,Strong,NA,NA,NA,NA,NA,NA
2014,06,17918,California,Daly City city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4451,0.3203,0.5699,Marginal
2014,06,17918,California,Daly City city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5792,0.4801,0.6784,Marginal
2014,06,17918,California,Daly City city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,17918,California,Daly City city,TRUE,Not High-Poverty,income,82,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,19766,California,Downey city,TRUE,All,all,5,Strong,1.04,1.01,1.06,Strong,NA,NA,0.555,0.3996,0.7105,Strong
2014,06,19766,California,Downey city,TRUE,Economically Disadvantaged,income,NA,NA,1.04,1.01,1.07,Strong,NA,NA,NA,NA,NA,NA
2014,06,19766,California,Downey city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.05,1.01,1.1,Strong,NA,NA,NA,NA,NA,NA
2014,06,19766,California,Downey city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,19766,California,Downey city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.6196,0.4447,0.7944,Strong
2014,06,19766,California,Downey city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,19766,California,Downey city,TRUE,Not High-Poverty,income,5,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,21712,California,El Cajon city,TRUE,All,all,25,Strong,1.22,1.19,1.25,Strong,NA,NA,0.4395,0.3389,0.5401,Marginal
2014,06,21712,California,El Cajon city,TRUE,Economically Disadvantaged,income,NA,NA,1.28,1.25,1.31,Strong,NA,NA,NA,NA,NA,NA
2014,06,21712,California,El Cajon city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.26,1.21,1.31,Strong,NA,NA,NA,NA,NA,NA
2014,06,21712,California,El Cajon city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,21712,California,El Cajon city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4539,0.3288,0.5789,Marginal
2014,06,21712,California,El Cajon city,TRUE,High-Poverty,income,24,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,21712,California,El Cajon city,TRUE,Not High-Poverty,income,25,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
