year,state,place,state_name,place_name,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2017,48,41464,Texas,Laredo city,all,All,1.1056602,1.0115769,1.1997434,1
2017,48,41464,Texas,Laredo city,income,Low Income,1.1026506,1.0115159,1.1937853,1
2017,48,41464,Texas,Laredo city,income,Not Low-Income,1.0216851,0.85517693,1.1881932,1
2017,48,41980,Texas,League City city,all,All,0.93356198,0.8478111,1.0193129,1
2017,48,41980,Texas,League City city,income,Low Income,0.95747632,0.81668067,1.098272,1
2017,48,41980,Texas,League City city,income,Not Low-Income,0.89613044,0.81572115,0.97653973,1
2017,48,42508,Texas,Lewisville city,all,All,1.0265706000000001,0.95163065,1.1015105,1
2017,48,42508,Texas,Lewisville city,income,Low Income,1.0680197,0.85214728,1.2838923,2
2017,48,42508,Texas,Lewisville city,income,Not Low-Income,0.86507618,0.73129737,0.99885499,2
2017,48,43888,Texas,Longview city,all,All,0.96281308,0.72207874,1.2035474,1
2017,48,43888,Texas,Longview city,income,Low Income,1.0205663,0.76203126,1.2791014,1
2017,48,43888,Texas,Longview city,income,Not Low-Income,0.84997821,0.52665234,1.1733041,1
2017,48,45000,Texas,Lubbock city,all,All,0.97146219,0.83406943,1.108855,1
2017,48,45000,Texas,Lubbock city,income,Low Income,0.96980447,0.82500023,1.1146088,1
2017,48,45000,Texas,Lubbock city,income,Not Low-Income,0.86083382,0.66026723,1.0614004,1
2017,48,45384,Texas,McAllen city,all,All,0.96549511,0.8543852,1.0766051,1
2017,48,45384,Texas,McAllen city,income,Low Income,0.9762606,0.85637164,1.0961496,1
2017,48,45384,Texas,McAllen city,income,Not Low-Income,0.98460025,0.8333776,1.1358229,1
2017,48,45744,Texas,McKinney city,all,All,1.0013039,0.89495277,1.107655,1
2017,48,45744,Texas,McKinney city,income,Low Income,0.97612309,0.8057096,1.1465366,1
2017,48,45744,Texas,McKinney city,income,Not Low-Income,0.96006429,0.85931414,1.0608145,1
2017,48,47892,Texas,Mesquite city,all,All,0.93390483,0.848005,1.0198046,1
2017,48,47892,Texas,Mesquite city,income,Low Income,0.95856279,0.87286812,1.0442575,1
2017,48,47892,Texas,Mesquite city,income,Not Low-Income,0.84848475,0.70574743,0.99122208,1
2017,48,48072,Texas,Midland city,all,All,0.93823367,0.80520964,1.0712577,1
2017,48,48072,Texas,Midland city,income,Low Income,0.97763431,0.81899786,1.1362709,1
2017,48,48072,Texas,Midland city,income,Not Low-Income,0.87182409,0.71851563,1.0251325,1
2017,48,48768,Texas,Mission city,all,All,1.0877233,0.93823767,1.237209,1
2017,48,48768,Texas,Mission city,income,Low Income,1.1066613,0.95608783,1.2572348,1
2017,48,48768,Texas,Mission city,income,Not Low-Income,1.044516,0.8094964,1.2795354,1
2017,48,50820,Texas,New Braunfels city,all,All,0.91855252,0.78110337,1.0560017,1
2017,48,50820,Texas,New Braunfels city,income,Low Income,0.90950817,0.69741434,1.1216021,1
2017,48,50820,Texas,New Braunfels city,income,Not Low-Income,0.8816433,0.74927586,1.0140107,1
2017,48,53388,Texas,Odessa city,all,All,0.99034381,0.8942644,1.0864233,1
2017,48,53388,Texas,Odessa city,income,Low Income,0.98296082,0.86734015,1.0985814,1
2017,48,53388,Texas,Odessa city,income,Not Low-Income,0.95494896,0.84342873,1.0664692,1
2017,48,56000,Texas,Pasadena city,all,All,0.8903628,0.8160758,0.9646498,1
2017,48,56000,Texas,Pasadena city,income,Low Income,0.88114333,0.80910414,0.95318252,1
2017,48,56000,Texas,Pasadena city,income,Not Low-Income,0.91610873,0.7782048,1.0540127,1
2017,48,56348,Texas,Pearland city,all,All,0.97743344,0.85781419,1.0970527,1
2017,48,56348,Texas,Pearland city,income,Low Income,1.0850462,0.89003891,1.2800534,1
2017,48,56348,Texas,Pearland city,income,Not Low-Income,0.96126217,0.84881866,1.0737057,1
2017,48,57200,Texas,Pharr city,all,All,0.82177496,0.70750159,0.93604827,1
2017,48,57200,Texas,Pharr city,income,Low Income,0.82682836,0.72043365,0.93322301,1
2017,48,57200,Texas,Pharr city,income,Not Low-Income,0.80021912,0.5304628,1.0699754,1
2017,48,58016,Texas,Plano city,all,All,0.92281508,0.84956849,0.99606168,1
2017,48,58016,Texas,Plano city,income,Low Income,0.98428369,0.86848247,1.1000849,1
2017,48,58016,Texas,Plano city,income,Not Low-Income,0.87115431,0.80141652,0.9408921,1
2017,48,61796,Texas,Richardson city,all,All,1.0467371,0.95721805,1.1362561,1
2017,48,61796,Texas,Richardson city,income,Low Income,1.06458,0.96491683,1.1642431,1
2017,48,61796,Texas,Richardson city,income,Not Low-Income,0.87997848,0.76445293,0.99550402,1
2017,48,63500,Texas,Round Rock city,all,All,0.97356033,0.89705944,1.0500612,1
2017,48,63500,Texas,Round Rock city,income,Low Income,1.0029638,0.87534559,1.130582,1
2017,48,63500,Texas,Round Rock city,income,Not Low-Income,0.9280917,0.85659862,0.99958479,1
2017,48,64472,Texas,San Angelo city,all,All,0.83899641,0.67424381,1.003749,1
2017,48,64472,Texas,San Angelo city,income,Low Income,0.83456379,0.64891052,1.0202169,1
2017,48,64472,Texas,San Angelo city,income,Not Low-Income,0.77609223,0.5672695,0.9849149,1
2017,48,65000,Texas,San Antonio city,all,All,0.98865616,0.89840496,1.0789074,1
2017,48,65000,Texas,San Antonio city,income,Low Income,0.98543698,0.88710296,1.083771,1
2017,48,65000,Texas,San Antonio city,income,Not Low-Income,0.93039942,0.81995159,1.0408473,1
2017,48,70808,Texas,Sugar Land city,all,All,0.97385019,0.90990061,1.0377998,1
2017,48,70808,Texas,Sugar Land city,income,Low Income,0.9870286,0.8996048,1.0744524,1
2017,48,70808,Texas,Sugar Land city,income,Not Low-Income,0.96513361,0.899104,1.0311632,1
2017,48,72176,Texas,Temple city,all,All,0.93306732,0.74525088,1.1208838,1
2017,48,72176,Texas,Temple city,income,Low Income,0.91449547,0.72556138,1.1034296,1
2017,48,72176,Texas,Temple city,income,Not Low-Income,0.89326036,0.58842421,1.1980965,1
2017,48,74144,Texas,Tyler city,all,All,1.0340348,0.88343877,1.184631,1
2017,48,74144,Texas,Tyler city,income,Low Income,1.0350438,0.87893909,1.1911486,1
2017,48,74144,Texas,Tyler city,income,Not Low-Income,0.98673397,0.76288074,1.2105873,1
2017,48,76000,Texas,Waco city,all,All,1.0149752,0.76306856,1.2668818,1
2017,48,76000,Texas,Waco city,income,Low Income,1.0483279,0.85430598,1.2423499,1
2017,48,76000,Texas,Waco city,income,Not Low-Income,0.67821342,0.22257815,1.1338487,2
2017,48,79000,Texas,Wichita Falls city,all,All,0.8704412,0.69216788,1.0487146,1
2017,48,79000,Texas,Wichita Falls city,income,Low Income,0.85172796,0.65191507,1.0515409,1
2017,48,79000,Texas,Wichita Falls city,income,Not Low-Income,0.89066935,0.66337812,1.1179606,1
2017,49,43660,Utah,Layton city,all,All,NA,NA,NA,NA
2017,49,43660,Utah,Layton city,income,Low Income,NA,NA,NA,NA
2017,49,43660,Utah,Layton city,income,Not Low-Income,NA,NA,NA,NA
2017,49,44320,Utah,Lehi city,all,All,NA,NA,NA,NA
2017,49,44320,Utah,Lehi city,income,Low Income,NA,NA,NA,NA
2017,49,44320,Utah,Lehi city,income,Not Low-Income,NA,NA,NA,NA
2017,49,55980,Utah,Ogden city,all,All,1.1424762,0.94470328,1.3402491,2
2017,49,55980,Utah,Ogden city,income,Low Income,1.0924879,0.83200115,1.3529747,2
2017,49,55980,Utah,Ogden city,income,Not Low-Income,1.1753299,0.97400761,1.3766521,2
2017,49,57300,Utah,Orem city,all,All,NA,NA,NA,NA
2017,49,57300,Utah,Orem city,income,Low Income,NA,NA,NA,NA
2017,49,57300,Utah,Orem city,income,Not Low-Income,NA,NA,NA,NA
2017,49,62470,Utah,Provo city,all,All,1.0760673,0.8147161,1.3374186,2
2017,49,62470,Utah,Provo city,income,Low Income,1.0648466,0.75121379,1.3784795,2
2017,49,62470,Utah,Provo city,income,Not Low-Income,0.90131897,0.59782869,1.2048093,2
2017,49,65330,Utah,St. George city,all,All,1.3362138,1.0399621,1.6324656,3
2017,49,65330,Utah,St. George city,income,Low Income,1.2098405,0.84303111,1.5766499,3
2017,49,65330,Utah,St. George city,income,Not Low-Income,1.4453498,1.1129086,1.777791,3
2017,49,67000,Utah,Salt Lake City city,all,All,1.1630603,1.0235007,1.3026198,2
2017,49,67000,Utah,Salt Lake City city,income,Low Income,1.1659632,1.0086559,1.3232704,2
2017,49,67000,Utah,Salt Lake City city,income,Not Low-Income,1.1297162,0.95363021,1.3058021,2
2017,49,67440,Utah,Sandy city,all,All,1.1859295,1.0200957,1.3517634,2
2017,49,67440,Utah,Sandy city,income,Low Income,1.1419731,0.87092572,1.4130205,2
2017,49,67440,Utah,Sandy city,income,Not Low-Income,1.1337918,0.97795808,1.2896255,2
2017,49,70850,Utah,South Jordan city,all,All,NA,NA,NA,NA
2017,49,70850,Utah,South Jordan city,income,Low Income,NA,NA,NA,NA
2017,49,70850,Utah,South Jordan city,income,Not Low-Income,NA,NA,NA,NA
2017,49,82950,Utah,West Jordan city,all,All,1.1865734,1.0544236,1.3187232,2
2017,49,82950,Utah,West Jordan city,income,Low Income,1.2561538,1.0275965,1.4847112,2
2017,49,82950,Utah,West Jordan city,income,Not Low-Income,1.1468476,1.0253839,1.2683113,2
2017,49,83470,Utah,West Valley City city,all,All,NA,NA,NA,NA
2017,49,83470,Utah,West Valley City city,income,Low Income,NA,NA,NA,NA
2017,49,83470,Utah,West Valley City city,income,Not Low-Income,NA,NA,NA,NA
2017,51,01000,Virginia,Alexandria city,all,All,0.6756897,0.52275181,0.82862759,1
2017,51,01000,Virginia,Alexandria city,income,Low Income,0.68157685,0.48767844,0.87547523,1
2017,51,01000,Virginia,Alexandria city,income,Not Low-Income,0.75008857,0.56506306,0.93511409,1
2017,51,16000,Virginia,Chesapeake city,all,All,0.90858197,0.8216576,0.99550635,1
2017,51,16000,Virginia,Chesapeake city,income,Low Income,0.88643843,0.75147635,1.0214005,1
2017,51,16000,Virginia,Chesapeake city,income,Not Low-Income,0.85003018,0.76623386,0.93382651,1
2017,51,35000,Virginia,Hampton city,all,All,0.90069938,0.77475888,1.0266399,1
2017,51,35000,Virginia,Hampton city,income,Low Income,0.90443516,0.75833905,1.0505313,1
2017,51,35000,Virginia,Hampton city,income,Not Low-Income,0.81089008,0.65766609,0.96411407,1
2017,51,47672,Virginia,Lynchburg city,all,All,0.76869953,0.57659817,0.96080089,1
2017,51,47672,Virginia,Lynchburg city,income,Low Income,0.6712423,0.45351073,0.88897389,1
2017,51,47672,Virginia,Lynchburg city,income,Not Low-Income,0.68641597,0.44339886,0.92943305,1
2017,51,56000,Virginia,Newport News city,all,All,0.77550691,0.66854751,0.88246632,1
2017,51,56000,Virginia,Newport News city,income,Low Income,0.78322381,0.66146642,0.9049812,1
2017,51,56000,Virginia,Newport News city,income,Not Low-Income,0.66838974,0.53491366,0.80186582,1
2017,51,57000,Virginia,Norfolk city,all,All,0.76860863,0.66567796,0.87153929,1
2017,51,57000,Virginia,Norfolk city,income,Low Income,0.76649839,0.65610361,0.87689316,1
2017,51,57000,Virginia,Norfolk city,income,Not Low-Income,0.62905258,0.48649937,0.77160579,1
2017,51,64000,Virginia,Portsmouth city,all,All,0.64559269,0.49581775,0.7953676,1
2017,51,64000,Virginia,Portsmouth city,income,Low Income,0.65572578,0.48963723,0.8218143,1
2017,51,64000,Virginia,Portsmouth city,income,Not Low-Income,0.55513036,0.36055627,0.74970448,1
2017,51,67000,Virginia,Richmond city,all,All,0.56582224,0.41293195,0.71871257,1
2017,51,67000,Virginia,Richmond city,income,Low Income,0.59975421,0.46483102,0.73467737,2
2017,51,67000,Virginia,Richmond city,income,Not Low-Income,0.56023675,0.37093252,0.74954098,2
2017,51,68000,Virginia,Roanoke city,all,All,0.79041368,0.63992965,0.94089776,1
2017,51,68000,Virginia,Roanoke city,income,Low Income,0.7811504,0.60027564,0.96202517,1
2017,51,68000,Virginia,Roanoke city,income,Not Low-Income,0.72290659,0.55525696,0.89055628,1
2017,51,76432,Virginia,Suffolk city,all,All,0.90364838,0.75846112,1.0488356,1
2017,51,76432,Virginia,Suffolk city,income,Low Income,0.92384064,0.738491,1.1091902,1
2017,51,76432,Virginia,Suffolk city,income,Not Low-Income,0.8401978,0.68180835,0.99858725,1
2017,51,82000,Virginia,Virginia Beach city,all,All,0.83787668,0.77171940000000006,0.90403396,1
2017,51,82000,Virginia,Virginia Beach city,income,Low Income,0.8450762,0.75187922,0.93827319,1
2017,51,82000,Virginia,Virginia Beach city,income,Not Low-Income,0.83418626,0.76722747,0.90114504,1
2017,53,03180,Washington,Auburn city,all,All,0.70964396,0.54027784,0.87901008,3
2017,53,03180,Washington,Auburn city,income,Low Income,NA,NA,NA,NA
2017,53,03180,Washington,Auburn city,income,Not Low-Income,0.75886935,0.54864073,0.96909797,3
2017,53,05210,Washington,Bellevue city,all,All,1.0897237,0.94128907,1.2381583,3
2017,53,05210,Washington,Bellevue city,income,Low Income,NA,NA,NA,NA
2017,53,05210,Washington,Bellevue city,income,Not Low-Income,0.9891808,0.85778093,1.1205807,3
2017,53,05280,Washington,Bellingham city,all,All,1.098695,0.89855647,1.2988336,3
2017,53,05280,Washington,Bellingham city,income,Low Income,1.0119363,0.73123115,1.2926415,3
2017,53,05280,Washington,Bellingham city,income,Not Low-Income,1.1532295,0.94950211,1.3569568,3
2017,53,22640,Washington,Everett city,all,All,1.1129962,0.96027189,1.2657205,3
2017,53,22640,Washington,Everett city,income,Low Income,1.0726844,0.87723386,1.2681348,3
2017,53,22640,Washington,Everett city,income,Not Low-Income,1.1283898,0.96264237,1.2941374,3
2017,53,23515,Washington,Federal Way city,all,All,0.9773463,0.83900374,1.1156888,3
2017,53,23515,Washington,Federal Way city,income,Low Income,0.98810977,0.83569771,1.1405218,3
2017,53,23515,Washington,Federal Way city,income,Not Low-Income,0.95131922,0.77014667,1.1324917,3
2017,53,35275,Washington,Kennewick city,all,All,0.96614122,0.78168768,1.1505948,3
2017,53,35275,Washington,Kennewick city,income,Low Income,1.0197695,0.81116199,1.2283771000000001,3
2017,53,35275,Washington,Kennewick city,income,Not Low-Income,0.83854383,0.63828081,1.0388069,3
2017,53,35415,Washington,Kent city,all,All,0.91807318,0.79353261,1.0426137,3
2017,53,35415,Washington,Kent city,income,Low Income,0.93143427,0.78608304,1.0767856,3
2017,53,35415,Washington,Kent city,income,Not Low-Income,0.83146071,0.68179345,0.98112798,3
2017,53,35940,Washington,Kirkland city,all,All,NA,NA,NA,NA
2017,53,35940,Washington,Kirkland city,income,Low Income,NA,NA,NA,NA
2017,53,35940,Washington,Kirkland city,income,Not Low-Income,NA,NA,NA,NA
2017,53,53545,Washington,Pasco city,all,All,1.2219533,1.0641083,1.3797983,3
2017,53,53545,Washington,Pasco city,income,Low Income,1.2650027,1.1068584,1.4231471,3
2017,53,53545,Washington,Pasco city,income,Not Low-Income,1.1083887,0.84982854,1.3669487,3
2017,53,57745,Washington,Renton city,all,All,0.9718349,0.80076545,1.1429044,3
2017,53,57745,Washington,Renton city,income,Low Income,0.91221249,0.71511334,1.1093117,3
2017,53,57745,Washington,Renton city,income,Not Low-Income,0.98316997,0.77314073,1.1931993,3
2017,53,63000,Washington,Seattle city,all,All,NA,NA,NA,NA
2017,53,63000,Washington,Seattle city,income,Low Income,NA,NA,NA,NA
2017,53,63000,Washington,Seattle city,income,Not Low-Income,NA,NA,NA,NA
2017,53,67000,Washington,Spokane city,all,All,0.96110529,0.81220359,1.110007,3
2017,53,67000,Washington,Spokane city,income,Low Income,0.92304146,0.50989014,1.3361928,3
2017,53,67000,Washington,Spokane city,income,Not Low-Income,0.97012925,0.77484137,1.1654171,3
2017,53,67167,Washington,Spokane Valley city,all,All,1.0144484,0.83739167,1.1915051,3
2017,53,67167,Washington,Spokane Valley city,income,Low Income,1.0083319,0.76823515,1.2484286,3
2017,53,67167,Washington,Spokane Valley city,income,Not Low-Income,1.0043705,0.81968755,1.1890534,3
2017,53,70000,Washington,Tacoma city,all,All,0.97706449,0.70345908,1.25067,3
2017,53,70000,Washington,Tacoma city,income,Low Income,0.95435345,0.67225206,1.236455,3
2017,53,70000,Washington,Tacoma city,income,Not Low-Income,1.0119307,0.61807263,1.4057888,3
2017,53,74060,Washington,Vancouver city,all,All,0.89896959,0.75977874,1.0381604,3
2017,53,74060,Washington,Vancouver city,income,Low Income,0.80655044,0.639355,0.97374588,3
2017,53,74060,Washington,Vancouver city,income,Not Low-Income,0.91099441,0.74838716,1.0736016,3
2017,53,80010,Washington,Yakima city,all,All,0.88586587,0.57346863,1.1982632,3
2017,53,80010,Washington,Yakima city,income,Low Income,0.86267382,0.48561841,1.2397292,3
2017,53,80010,Washington,Yakima city,income,Not Low-Income,0.88098526,0.52110785,1.2408627,3
2017,55,02375,Wisconsin,Appleton city,all,All,1.0138906,0.87097502,1.1568062,1
2017,55,02375,Wisconsin,Appleton city,income,Low Income,1.0543368,0.84724903,1.2614245,1
2017,55,02375,Wisconsin,Appleton city,income,Not Low-Income,1.0166224,0.87422526,1.1590196,1
2017,55,31000,Wisconsin,Green Bay city,all,All,1.0098898,0.84277993,1.1769998,1
2017,55,31000,Wisconsin,Green Bay city,income,Low Income,1.0256443,0.83630294,1.2149857,1
2017,55,31000,Wisconsin,Green Bay city,income,Not Low-Income,0.96032929,0.76379532000000006,1.1568633,1
2017,55,39225,Wisconsin,Kenosha city,all,All,1.1662809,1.0295405,1.3030211,1
2017,55,39225,Wisconsin,Kenosha city,income,Low Income,1.1237534,0.97355312,1.2739538,1
2017,55,39225,Wisconsin,Kenosha city,income,Not Low-Income,1.1308013,0.97187483,1.2897279,1
2017,55,48000,Wisconsin,Madison city,all,All,0.903418,0.744524,1.062312,3
2017,55,48000,Wisconsin,Madison city,income,Low Income,1.0733868,0.87298352,1.27379,3
2017,55,48000,Wisconsin,Madison city,income,Not Low-Income,0.83316052,0.65794057,1.0083804,3
2017,55,53000,Wisconsin,Milwaukee city,all,All,1.0969625,1.0282747,1.1656501,1
2017,55,53000,Wisconsin,Milwaukee city,income,Low Income,1.1016207,1.0412041,1.1620373,1
2017,55,53000,Wisconsin,Milwaukee city,income,Not Low-Income,0.95994836,0.81820709,1.1016896,1
2017,55,66000,Wisconsin,Racine city,all,All,0.75238407,0.62310225,0.88166589,1
2017,55,66000,Wisconsin,Racine city,income,Low Income,0.76169497,0.62170309,0.90168685,1
2017,55,66000,Wisconsin,Racine city,income,Not Low-Income,0.6513598,0.46978611,0.83293349,1
