year,state,county,state_name,county_name,subgroup_type,subgroup,share_debt_col,share_debt_col_ub,share_debt_col_lb,share_debt_col_quality,transportation_cost,index_transit_trips,transportation_cost_quality,index_transit_trips_quality,index_air_quality,index_air_quality_quality
2014,01,109,Alabama,Pike County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,9,1
2014,01,111,Alabama,Randolph County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,21,1
2014,01,111,Alabama,Randolph County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,23,1
2014,01,111,Alabama,Randolph County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,16,1
2014,01,113,Alabama,Russell County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,5,1
2014,01,113,Alabama,Russell County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,4,1
2014,01,113,Alabama,Russell County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,5,1
2014,01,113,Alabama,Russell County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,5,1
2014,01,115,Alabama,St. Clair County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,17,1
2014,01,115,Alabama,St. Clair County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,17,1
2014,01,115,Alabama,St. Clair County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,11,1
2014,01,117,Alabama,Shelby County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,11,1
2014,01,117,Alabama,Shelby County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,9,1
2014,01,119,Alabama,Sumter County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,19,1
2014,01,119,Alabama,Sumter County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,19,1
2014,01,119,Alabama,Sumter County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,119,Alabama,Sumter County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,21,1
2014,01,121,Alabama,Talladega County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,14,1
2014,01,121,Alabama,Talladega County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,14,1
2014,01,121,Alabama,Talladega County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,13,1
2014,01,121,Alabama,Talladega County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,14,1
2014,01,123,Alabama,Tallapoosa County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,12,1
2014,01,123,Alabama,Tallapoosa County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,12,1
2014,01,123,Alabama,Tallapoosa County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,12,1
2014,01,123,Alabama,Tallapoosa County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,13,1
2014,01,125,Alabama,Tuscaloosa County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,8,1
2014,01,125,Alabama,Tuscaloosa County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,4,1
2014,01,125,Alabama,Tuscaloosa County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,10,1
2014,01,125,Alabama,Tuscaloosa County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,5,1
2014,01,127,Alabama,Walker County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,16,1
2014,01,127,Alabama,Walker County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,127,Alabama,Walker County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,16,1
2014,01,127,Alabama,Walker County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,129,Alabama,Washington County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,17,1
2014,01,129,Alabama,Washington County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,9,1
2014,01,129,Alabama,Washington County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,20,1
2014,01,129,Alabama,Washington County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,14,1
2014,01,131,Alabama,Wilcox County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,14,1
2014,01,131,Alabama,Wilcox County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,30,1
2014,01,133,Alabama,Winston County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,30,1
2014,01,133,Alabama,Winston County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,013,Alaska,Aleutians East Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,013,Alaska,Aleutians East Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,016,Alaska,Aleutians West Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,016,Alaska,Aleutians West Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,020,Alaska,Anchorage Municipality,all,All,NA,NA,NA,NA,NA,NA,NA,NA,70,1
2014,02,020,Alaska,Anchorage Municipality,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,61,1
2014,02,020,Alaska,Anchorage Municipality,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,77,1
2014,02,020,Alaska,Anchorage Municipality,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,64,1
2014,02,050,Alaska,Bethel Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,050,Alaska,Bethel Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,050,Alaska,Bethel Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,050,Alaska,Bethel Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,060,Alaska,Bristol Bay Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,068,Alaska,Denali Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,068,Alaska,Denali Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,068,Alaska,Denali Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,070,Alaska,Dillingham Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,070,Alaska,Dillingham Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,98,1
2014,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,90,1
2014,02,100,Alaska,Haines Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,100,Alaska,Haines Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,100,Alaska,Haines Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,110,Alaska,Juneau City and Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,110,Alaska,Juneau City and Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,110,Alaska,Juneau City and Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,122,Alaska,Kenai Peninsula Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,130,Alaska,Ketchikan Gateway Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,98,1
2014,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,97,1
2014,02,150,Alaska,Kodiak Island Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,150,Alaska,Kodiak Island Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,158,Alaska,Kusilvak Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,158,Alaska,Kusilvak Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,99,1
2014,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,180,Alaska,Nome Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,180,Alaska,Nome Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,99,1
2014,02,185,Alaska,North Slope Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,185,Alaska,North Slope Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,02,185,Alaska,North Slope Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,195,Alaska,Petersburg Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,195,Alaska,Petersburg Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,220,Alaska,Sitka City and Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,220,Alaska,Sitka City and Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,220,Alaska,Sitka City and Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,230,Alaska,Skagway Municipality,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,230,Alaska,Skagway Municipality,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,261,Alaska,Valdez-Cordova Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,275,Alaska,Wrangell City and Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,275,Alaska,Wrangell City and Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,282,Alaska,Yakutat City and Borough,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,282,Alaska,Yakutat City and Borough,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,all,All,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,100,1
2014,04,001,Arizona,Apache County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,98,1
2014,04,001,Arizona,Apache County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,98,1
2014,04,001,Arizona,Apache County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,98,1
2014,04,001,Arizona,Apache County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,97,1
2014,04,003,Arizona,Cochise County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,89,1
2014,04,003,Arizona,Cochise County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,83,1
2014,04,003,Arizona,Cochise County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,04,003,Arizona,Cochise County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,04,005,Arizona,Coconino County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,93,1
2014,04,005,Arizona,Coconino County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,94,1
2014,04,005,Arizona,Coconino County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,93,1
2014,04,005,Arizona,Coconino County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,04,007,Arizona,Gila County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,82,1
2014,04,007,Arizona,Gila County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,78,1
2014,04,007,Arizona,Gila County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,04,007,Arizona,Gila County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,77,1
2014,04,009,Arizona,Graham County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,04,009,Arizona,Graham County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,75,1
2014,04,009,Arizona,Graham County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,81,1
2014,04,009,Arizona,Graham County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,78,1
2014,04,011,Arizona,Greenlee County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,04,011,Arizona,Greenlee County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,04,011,Arizona,Greenlee County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,88,1
2014,04,011,Arizona,Greenlee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,78,1
2014,04,012,Arizona,La Paz County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,04,012,Arizona,La Paz County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,35,1
2014,04,012,Arizona,La Paz County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,51,1
2014,04,012,Arizona,La Paz County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,013,Arizona,Maricopa County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,20,1
2014,04,013,Arizona,Maricopa County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,13,1
2014,04,013,Arizona,Maricopa County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2014,04,013,Arizona,Maricopa County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,16,1
2014,04,015,Arizona,Mohave County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,64,1
2014,04,015,Arizona,Mohave County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,93,1
2014,04,015,Arizona,Mohave County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,64,1
2014,04,015,Arizona,Mohave County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,50,1
2014,04,017,Arizona,Navajo County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,93,1
2014,04,017,Arizona,Navajo County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,95,1
2014,04,017,Arizona,Navajo County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,04,017,Arizona,Navajo County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,78,1
2014,04,019,Arizona,Pima County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,44,1
2014,04,019,Arizona,Pima County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,30,1
2014,04,019,Arizona,Pima County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,56,1
2014,04,019,Arizona,Pima County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,34,1
2014,04,021,Arizona,Pinal County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,39,1
2014,04,021,Arizona,Pinal County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,41,1
