year,state,county,state_name,county_name,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,02,068,Alaska,Denali Borough,race-ethnicity,Other Races and Ethnicities,0,3
2018,02,068,Alaska,Denali Borough,race-ethnicity,"White, Non-Hispanic",0,3
2018,02,070,Alaska,Dillingham Census Area,all,All,0,1
2018,02,070,Alaska,Dillingham Census Area,race-ethnicity,Black,NA,NA
2018,02,070,Alaska,Dillingham Census Area,race-ethnicity,Hispanic,0,3
2018,02,070,Alaska,Dillingham Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,070,Alaska,Dillingham Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,090,Alaska,Fairbanks North Star Borough,all,All,0,1
2018,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Black,0,2
2018,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Hispanic,0,2
2018,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,090,Alaska,Fairbanks North Star Borough,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,100,Alaska,Haines Borough,all,All,0,3
2018,02,100,Alaska,Haines Borough,race-ethnicity,Black,NA,NA
2018,02,100,Alaska,Haines Borough,race-ethnicity,Hispanic,NA,NA
2018,02,100,Alaska,Haines Borough,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,02,100,Alaska,Haines Borough,race-ethnicity,"White, Non-Hispanic",0,3
2018,02,105,Alaska,Hoonah-Angoon Census Area,all,All,0,1
2018,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Black,NA,NA
2018,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Hispanic,NA,NA
2018,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,105,Alaska,Hoonah-Angoon Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,110,Alaska,Juneau City and Borough,all,All,0,1
2018,02,110,Alaska,Juneau City and Borough,race-ethnicity,Black,0,3
2018,02,110,Alaska,Juneau City and Borough,race-ethnicity,Hispanic,0,2
2018,02,110,Alaska,Juneau City and Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,110,Alaska,Juneau City and Borough,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,122,Alaska,Kenai Peninsula Borough,all,All,0,1
2018,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Black,0,3
2018,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Hispanic,0,2
2018,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,122,Alaska,Kenai Peninsula Borough,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,130,Alaska,Ketchikan Gateway Borough,all,All,0,1
2018,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Black,NA,NA
2018,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Hispanic,0,2
2018,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,130,Alaska,Ketchikan Gateway Borough,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,150,Alaska,Kodiak Island Borough,all,All,0,1
2018,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Black,NA,NA
2018,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Hispanic,0,3
2018,02,150,Alaska,Kodiak Island Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,150,Alaska,Kodiak Island Borough,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,158,Alaska,Kusilvak Census Area,all,All,1,1
2018,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Black,NA,NA
2018,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Hispanic,NA,NA
2018,02,158,Alaska,Kusilvak Census Area,race-ethnicity,Other Races and Ethnicities,1,1
2018,02,158,Alaska,Kusilvak Census Area,race-ethnicity,"White, Non-Hispanic",NA,NA
2018,02,164,Alaska,Lake and Peninsula Borough,all,All,0,1
2018,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Black,NA,NA
2018,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Hispanic,NA,NA
2018,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,164,Alaska,Lake and Peninsula Borough,race-ethnicity,"White, Non-Hispanic",NA,NA
2018,02,170,Alaska,Matanuska-Susitna Borough,all,All,0,1
2018,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Black,0,2
2018,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Hispanic,0,1
2018,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,170,Alaska,Matanuska-Susitna Borough,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,180,Alaska,Nome Census Area,all,All,0,1
2018,02,180,Alaska,Nome Census Area,race-ethnicity,Black,NA,NA
2018,02,180,Alaska,Nome Census Area,race-ethnicity,Hispanic,NA,NA
2018,02,180,Alaska,Nome Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,180,Alaska,Nome Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,185,Alaska,North Slope Borough,all,All,0,1
2018,02,185,Alaska,North Slope Borough,race-ethnicity,Black,NA,NA
2018,02,185,Alaska,North Slope Borough,race-ethnicity,Hispanic,NA,NA
2018,02,185,Alaska,North Slope Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,185,Alaska,North Slope Borough,race-ethnicity,"White, Non-Hispanic",0,3
2018,02,188,Alaska,Northwest Arctic Borough,all,All,0,1
2018,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Black,NA,NA
2018,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Hispanic,NA,NA
2018,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,188,Alaska,Northwest Arctic Borough,race-ethnicity,"White, Non-Hispanic",0,3
2018,02,195,Alaska,Petersburg Borough,all,All,0,1
2018,02,195,Alaska,Petersburg Borough,race-ethnicity,Black,NA,NA
2018,02,195,Alaska,Petersburg Borough,race-ethnicity,Hispanic,NA,NA
2018,02,195,Alaska,Petersburg Borough,race-ethnicity,Other Races and Ethnicities,0,2
2018,02,195,Alaska,Petersburg Borough,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,198,Alaska,Prince of Wales-Hyder Census Area,all,All,0,1
2018,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Black,NA,NA
2018,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Hispanic,NA,NA
2018,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,198,Alaska,Prince of Wales-Hyder Census Area,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,220,Alaska,Sitka City and Borough,all,All,0,1
2018,02,220,Alaska,Sitka City and Borough,race-ethnicity,Black,NA,NA
2018,02,220,Alaska,Sitka City and Borough,race-ethnicity,Hispanic,NA,NA
2018,02,220,Alaska,Sitka City and Borough,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,220,Alaska,Sitka City and Borough,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,230,Alaska,Skagway Municipality,all,All,0,2
2018,02,230,Alaska,Skagway Municipality,race-ethnicity,Black,NA,NA
2018,02,230,Alaska,Skagway Municipality,race-ethnicity,Hispanic,NA,NA
2018,02,230,Alaska,Skagway Municipality,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,02,230,Alaska,Skagway Municipality,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,240,Alaska,Southeast Fairbanks Census Area,all,All,0,1
2018,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,Black,NA,NA
2018,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,Hispanic,NA,NA
2018,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,240,Alaska,Southeast Fairbanks Census Area,race-ethnicity,"White, Non-Hispanic",0,1
2018,02,261,Alaska,Valdez-Cordova Census Area,all,All,0,2
2018,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,Black,NA,NA
2018,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,Hispanic,NA,NA
2018,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,Other Races and Ethnicities,0,2
2018,02,261,Alaska,Valdez-Cordova Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,275,Alaska,Wrangell City and Borough,all,All,0,1
2018,02,275,Alaska,Wrangell City and Borough,race-ethnicity,Black,NA,NA
2018,02,275,Alaska,Wrangell City and Borough,race-ethnicity,Hispanic,NA,NA
2018,02,275,Alaska,Wrangell City and Borough,race-ethnicity,Other Races and Ethnicities,0,2
2018,02,275,Alaska,Wrangell City and Borough,race-ethnicity,"White, Non-Hispanic",0,2
2018,02,282,Alaska,Yakutat City and Borough,all,All,0,2
2018,02,282,Alaska,Yakutat City and Borough,race-ethnicity,Black,NA,NA
2018,02,282,Alaska,Yakutat City and Borough,race-ethnicity,Hispanic,NA,NA
2018,02,282,Alaska,Yakutat City and Borough,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,02,282,Alaska,Yakutat City and Borough,race-ethnicity,"White, Non-Hispanic",NA,NA
2018,02,290,Alaska,Yukon-Koyukuk Census Area,all,All,0,1
2018,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,Black,NA,NA
2018,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,Hispanic,0,2
2018,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,Other Races and Ethnicities,0,1
2018,02,290,Alaska,Yukon-Koyukuk Census Area,race-ethnicity,"White, Non-Hispanic",0,2
2018,04,001,Arizona,Apache County,all,All,0.6372521303663018,1
2018,04,001,Arizona,Apache County,race-ethnicity,Black,0.7384615384615385,3
2018,04,001,Arizona,Apache County,race-ethnicity,Hispanic,0.10628465804066543,2
2018,04,001,Arizona,Apache County,race-ethnicity,Other Races and Ethnicities,0.6927069470322066,1
2018,04,001,Arizona,Apache County,race-ethnicity,"White, Non-Hispanic",0.06069160197600565,1
2018,04,003,Arizona,Cochise County,all,All,0.09523573692551504,1
2018,04,003,Arizona,Cochise County,race-ethnicity,Black,0,2
2018,04,003,Arizona,Cochise County,race-ethnicity,Hispanic,0.19151643690349948,1
2018,04,003,Arizona,Cochise County,race-ethnicity,Other Races and Ethnicities,0.06304,1
2018,04,003,Arizona,Cochise County,race-ethnicity,"White, Non-Hispanic",0.00811201244582731,1
2018,04,005,Arizona,Coconino County,all,All,0.1338546838795101,1
2018,04,005,Arizona,Coconino County,race-ethnicity,Black,0.2702702702702703,2
2018,04,005,Arizona,Coconino County,race-ethnicity,Hispanic,0.1432710034237556,1
2018,04,005,Arizona,Coconino County,race-ethnicity,Other Races and Ethnicities,0.04779095753824996,1
2018,04,005,Arizona,Coconino County,race-ethnicity,"White, Non-Hispanic",0.23002295013561444,1
2018,04,007,Arizona,Gila County,all,All,0.34267807232997377,1
2018,04,007,Arizona,Gila County,race-ethnicity,Black,0,3
2018,04,007,Arizona,Gila County,race-ethnicity,Hispanic,0.1021594684385382,1
2018,04,007,Arizona,Gila County,race-ethnicity,Other Races and Ethnicities,0.8287008441424748,1
2018,04,007,Arizona,Gila County,race-ethnicity,"White, Non-Hispanic",0.00389711613406079,1
2018,04,009,Arizona,Graham County,all,All,0.2805391743892165,1
2018,04,009,Arizona,Graham County,race-ethnicity,Black,0,3
2018,04,009,Arizona,Graham County,race-ethnicity,Hispanic,0.11558259241927936,1
2018,04,009,Arizona,Graham County,race-ethnicity,Other Races and Ethnicities,0.932573599240266,1
2018,04,009,Arizona,Graham County,race-ethnicity,"White, Non-Hispanic",0.00158982511923688,1
2018,04,011,Arizona,Greenlee County,all,All,0,1
2018,04,011,Arizona,Greenlee County,race-ethnicity,Black,NA,NA
2018,04,011,Arizona,Greenlee County,race-ethnicity,Hispanic,0,2
2018,04,011,Arizona,Greenlee County,race-ethnicity,Other Races and Ethnicities,0,3
2018,04,011,Arizona,Greenlee County,race-ethnicity,"White, Non-Hispanic",0,1
2018,04,012,Arizona,La Paz County,all,All,0,1
2018,04,012,Arizona,La Paz County,race-ethnicity,Black,NA,NA
2018,04,012,Arizona,La Paz County,race-ethnicity,Hispanic,0,1
2018,04,012,Arizona,La Paz County,race-ethnicity,Other Races and Ethnicities,0,1
2018,04,012,Arizona,La Paz County,race-ethnicity,"White, Non-Hispanic",0,1
2018,04,013,Arizona,Maricopa County,all,All,0.1516824684395695,1
2018,04,013,Arizona,Maricopa County,race-ethnicity,Black,0.16337975705150756,1
2018,04,013,Arizona,Maricopa County,race-ethnicity,Hispanic,0.2038430172958704,1
2018,04,013,Arizona,Maricopa County,race-ethnicity,Other Races and Ethnicities,0.20019497446258397,1
2018,04,013,Arizona,Maricopa County,race-ethnicity,"White, Non-Hispanic",0.0635059106727997,1
2018,04,015,Arizona,Mohave County,all,All,0.02895512239347234,1
2018,04,015,Arizona,Mohave County,race-ethnicity,Black,0,2
2018,04,015,Arizona,Mohave County,race-ethnicity,Hispanic,0.04879891222239009,1
2018,04,015,Arizona,Mohave County,race-ethnicity,Other Races and Ethnicities,0,1
2018,04,015,Arizona,Mohave County,race-ethnicity,"White, Non-Hispanic",0.02730682084537854,1
2018,04,017,Arizona,Navajo County,all,All,0.4293671053940258,1
2018,04,017,Arizona,Navajo County,race-ethnicity,Black,0.08205128205128205,2
2018,04,017,Arizona,Navajo County,race-ethnicity,Hispanic,0.03495830660679923,1
2018,04,017,Arizona,Navajo County,race-ethnicity,Other Races and Ethnicities,0.5921404220031328,1
2018,04,017,Arizona,Navajo County,race-ethnicity,"White, Non-Hispanic",0.01061444162057108,1
2018,04,019,Arizona,Pima County,all,All,0.1439945069287603,1
2018,04,019,Arizona,Pima County,race-ethnicity,Black,0.14733441033925687,1
2018,04,019,Arizona,Pima County,race-ethnicity,Hispanic,0.10604050077886114,1
2018,04,019,Arizona,Pima County,race-ethnicity,Other Races and Ethnicities,0.21223271046041223,1
2018,04,019,Arizona,Pima County,race-ethnicity,"White, Non-Hispanic",0.11768563605659664,1
2018,04,021,Arizona,Pinal County,all,All,0.06824325533933655,1
2018,04,021,Arizona,Pinal County,race-ethnicity,Black,3.803727653100038e-4,1
2018,04,021,Arizona,Pinal County,race-ethnicity,Hispanic,0.00738062215177333,1
2018,04,021,Arizona,Pinal County,race-ethnicity,Other Races and Ethnicities,0.2635885031303358,1
2018,04,021,Arizona,Pinal County,race-ethnicity,"White, Non-Hispanic",0.00323280271719114,1
2018,04,023,Arizona,Santa Cruz County,all,All,0.21299638989169675,1
2018,04,023,Arizona,Santa Cruz County,race-ethnicity,Black,0,3
2018,04,023,Arizona,Santa Cruz County,race-ethnicity,Hispanic,0.22977725674091443,1
2018,04,023,Arizona,Santa Cruz County,race-ethnicity,Other Races and Ethnicities,0.1772300469483568,2
2018,04,023,Arizona,Santa Cruz County,race-ethnicity,"White, Non-Hispanic",0.00921052631578947,2
2018,04,025,Arizona,Yavapai County,all,All,0,1
2018,04,025,Arizona,Yavapai County,race-ethnicity,Black,0,3
2018,04,025,Arizona,Yavapai County,race-ethnicity,Hispanic,0,1
2018,04,025,Arizona,Yavapai County,race-ethnicity,Other Races and Ethnicities,0,1
2018,04,025,Arizona,Yavapai County,race-ethnicity,"White, Non-Hispanic",0,1
2018,04,027,Arizona,Yuma County,all,All,0.08526520657288561,1
2018,04,027,Arizona,Yuma County,race-ethnicity,Black,0.08043217286914765,2
2018,04,027,Arizona,Yuma County,race-ethnicity,Hispanic,0.097823004946284,1
2018,04,027,Arizona,Yuma County,race-ethnicity,Other Races and Ethnicities,0.06512543039842597,1
2018,04,027,Arizona,Yuma County,race-ethnicity,"White, Non-Hispanic",0.04307087804140849,1
2018,05,001,Arkansas,Arkansas County,all,All,0,1
2018,05,001,Arkansas,Arkansas County,race-ethnicity,Black,0,1
2018,05,001,Arkansas,Arkansas County,race-ethnicity,Hispanic,0,3
2018,05,001,Arkansas,Arkansas County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,001,Arkansas,Arkansas County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,003,Arkansas,Ashley County,all,All,0,1
2018,05,003,Arkansas,Ashley County,race-ethnicity,Black,0,1
2018,05,003,Arkansas,Ashley County,race-ethnicity,Hispanic,0,2
2018,05,003,Arkansas,Ashley County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,003,Arkansas,Ashley County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,005,Arkansas,Baxter County,all,All,0,1
2018,05,005,Arkansas,Baxter County,race-ethnicity,Black,NA,NA
2018,05,005,Arkansas,Baxter County,race-ethnicity,Hispanic,0,3
2018,05,005,Arkansas,Baxter County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,005,Arkansas,Baxter County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,007,Arkansas,Benton County,all,All,0,1
2018,05,007,Arkansas,Benton County,race-ethnicity,Black,0,2
2018,05,007,Arkansas,Benton County,race-ethnicity,Hispanic,0,1
2018,05,007,Arkansas,Benton County,race-ethnicity,Other Races and Ethnicities,0,1
2018,05,007,Arkansas,Benton County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,009,Arkansas,Boone County,all,All,0,1
2018,05,009,Arkansas,Boone County,race-ethnicity,Black,NA,NA
2018,05,009,Arkansas,Boone County,race-ethnicity,Hispanic,0,2
2018,05,009,Arkansas,Boone County,race-ethnicity,Other Races and Ethnicities,0,2
2018,05,009,Arkansas,Boone County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,011,Arkansas,Bradley County,all,All,0,1
2018,05,011,Arkansas,Bradley County,race-ethnicity,Black,0,1
2018,05,011,Arkansas,Bradley County,race-ethnicity,Hispanic,0,2
2018,05,011,Arkansas,Bradley County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,011,Arkansas,Bradley County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,013,Arkansas,Calhoun County,all,All,0,1
2018,05,013,Arkansas,Calhoun County,race-ethnicity,Black,0,2
2018,05,013,Arkansas,Calhoun County,race-ethnicity,Hispanic,0,3
2018,05,013,Arkansas,Calhoun County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,05,013,Arkansas,Calhoun County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,015,Arkansas,Carroll County,all,All,0,1
2018,05,015,Arkansas,Carroll County,race-ethnicity,Black,0,3
2018,05,015,Arkansas,Carroll County,race-ethnicity,Hispanic,0,2
2018,05,015,Arkansas,Carroll County,race-ethnicity,Other Races and Ethnicities,0,2
2018,05,015,Arkansas,Carroll County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,017,Arkansas,Chicot County,all,All,0.34942606347062793,1
2018,05,017,Arkansas,Chicot County,race-ethnicity,Black,0.4077578051087985,1
2018,05,017,Arkansas,Chicot County,race-ethnicity,Hispanic,0.17391304347826086,2
2018,05,017,Arkansas,Chicot County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,05,017,Arkansas,Chicot County,race-ethnicity,"White, Non-Hispanic",0.2205240174672489,2
2018,05,019,Arkansas,Clark County,all,All,0,1
2018,05,019,Arkansas,Clark County,race-ethnicity,Black,0,1
2018,05,019,Arkansas,Clark County,race-ethnicity,Hispanic,0,2
2018,05,019,Arkansas,Clark County,race-ethnicity,Other Races and Ethnicities,0,2
2018,05,019,Arkansas,Clark County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,021,Arkansas,Clay County,all,All,0,1
2018,05,021,Arkansas,Clay County,race-ethnicity,Black,NA,NA
2018,05,021,Arkansas,Clay County,race-ethnicity,Hispanic,0,3
2018,05,021,Arkansas,Clay County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,021,Arkansas,Clay County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,023,Arkansas,Cleburne County,all,All,0,1
2018,05,023,Arkansas,Cleburne County,race-ethnicity,Black,0,3
2018,05,023,Arkansas,Cleburne County,race-ethnicity,Hispanic,0,3
2018,05,023,Arkansas,Cleburne County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,023,Arkansas,Cleburne County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,025,Arkansas,Cleveland County,all,All,0,1
2018,05,025,Arkansas,Cleveland County,race-ethnicity,Black,0,2
2018,05,025,Arkansas,Cleveland County,race-ethnicity,Hispanic,0,3
2018,05,025,Arkansas,Cleveland County,race-ethnicity,Other Races and Ethnicities,0,3
2018,05,025,Arkansas,Cleveland County,race-ethnicity,"White, Non-Hispanic",0,1
2018,05,027,Arkansas,Columbia County,all,All,0.25957217328779436,1
2018,05,027,Arkansas,Columbia County,race-ethnicity,Black,0.37138047138047137,1
2018,05,027,Arkansas,Columbia County,race-ethnicity,Hispanic,0.17872340425531916,3
2018,05,027,Arkansas,Columbia County,race-ethnicity,Other Races and Ethnicities,0,3
