year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,rate_juv_arrest,rate_juv_arrest_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,01,073,Alabama,Jefferson County,TRUE,All,all,23498,22592,24597,Strong,59565,57078,61493,Strong,130800,126589,133680,Strong,NA,NA,0.93,0.89,0.97,Strong,0.8836,0.8471,0.9202,Strong,0.76,0.7487,0.7712,Strong
2014,01,073,Alabama,Jefferson County,TRUE,Male,gender,31682,29410,33956,Strong,74704,71251,79139,Strong,149409,142348,155520,Strong,NA,NA,0.89,0.83,0.95,Strong,0.8554,0.7947,0.9161,Strong,0.8274,0.8105,0.8443,Strong
2014,01,073,Alabama,Jefferson County,TRUE,Female,gender,19559,18314,20374,Strong,48371,47214,51066,Strong,109618,105206,116168,Strong,NA,NA,0.96,0.91,1.01,Strong,0.908,0.8588,0.9572,Strong,0.7007,0.6836,0.7179,Strong
2014,01,075,Alabama,Lamar County,TRUE,All,all,21389,19966,22818,Weak,53515,50028,56195,Weak,109533,104548,114965,Weak,NA,NA,0.69,0.46,0.92,Strong,0.9092,0.8565,0.962,Weak,0.6979,0.6746,0.7212,Weak
2014,01,075,Alabama,Lamar County,TRUE,Male,gender,31371,28388,34530,Weak,67233,64013,69989,Weak,126602,120913,133589,Weak,NA,NA,0.59,0.25,0.93,Strong,NA,NA,NA,NA,0.7557,0.724,0.7873,Weak
2014,01,075,Alabama,Lamar County,TRUE,Female,gender,16643,15364,18387,Weak,38266,35430,42255,Weak,85555,80298,92595,Weak,NA,NA,0.89,0.53,1.24,Strong,NA,NA,NA,NA,0.6421,0.613,0.6712,Weak
2014,01,077,Alabama,Lauderdale County,TRUE,All,all,21732,20626,23218,Marginal,53472,51112,56801,Marginal,106944,102934,111808,Marginal,NA,NA,0.83,0.73,0.93,Strong,0.9137,0.8735,0.954,Marginal,0.7079,0.6864,0.7295,Marginal
2014,01,077,Alabama,Lauderdale County,TRUE,Male,gender,28461,25604,31946,Marginal,66172,62191,69543,Marginal,121836,116780,130104,Marginal,NA,NA,0.67,0.51,0.83,Strong,0.894,0.8304,0.9576,Marginal,0.7842,0.7538,0.8147,Marginal
2014,01,077,Alabama,Lauderdale County,TRUE,Female,gender,17657,16031,19348,Marginal,41323,38479,43561,Marginal,85685,81495,92178,Marginal,NA,NA,0.82,0.67,0.96,Strong,0.9332,0.8812,0.9852,Marginal,0.6355,0.6034,0.6676,Marginal
2014,01,079,Alabama,Lawrence County,TRUE,All,all,25604,23394,27444,Weak,58038,55477,61168,Weak,118853,113090,124381,Weak,NA,NA,1.02,0.87,1.17,Strong,NA,NA,NA,NA,0.7108,0.6928,0.7288,Weak
2014,01,079,Alabama,Lawrence County,TRUE,Male,gender,33713,31415,36868,Weak,70898,66289,75217,Weak,134996,127145,143038,Weak,NA,NA,0.91,0.67,1.15,Strong,NA,NA,NA,NA,0.8021,0.7775,0.8267,Weak
2014,01,079,Alabama,Lawrence County,TRUE,Female,gender,19559,17425,21479,Weak,45594,41238,50798,Weak,94913,88694,101672,Weak,NA,NA,1.01,0.79,1.23,Strong,NA,NA,NA,NA,0.6238,0.5968,0.6508,Weak
2014,01,081,Alabama,Lee County,TRUE,All,all,20730,18879,22726,Strong,59098,55905,62887,Strong,125392,119794,131991,Strong,NA,NA,0.91,0.83,0.98,Strong,0.9039,0.8661,0.9417,Strong,0.7505,0.7294,0.7715,Strong
2014,01,081,Alabama,Lee County,TRUE,Male,gender,26736,23127,32083,Strong,76813,71865,81818,Strong,149271,139584,157330,Strong,NA,NA,0.86,0.74,0.97,Strong,0.892,0.8342,0.9498,Strong,0.8111,0.7797,0.8425,Strong
2014,01,081,Alabama,Lee County,TRUE,Female,gender,16844,15240,19062,Strong,44823,40748,49079,Strong,99511,91213,106691,Strong,NA,NA,0.91,0.8,1.02,Strong,0.9159,0.8639,0.9678,Strong,0.6942,0.6658,0.7227,Strong
2014,01,083,Alabama,Limestone County,TRUE,All,all,30479,28450,32962,Marginal,70630,67142,74593,Marginal,147372,142463,154911,Marginal,NA,NA,0.92,0.82,1.02,Strong,0.9165,0.8697,0.9634,Marginal,0.7777,0.7555,0.79990000000000006,Marginal
2014,01,083,Alabama,Limestone County,TRUE,Male,gender,39205,36985,41460,Marginal,89831,83928,98514,Marginal,166948,160274,176913,Marginal,NA,NA,0.97,0.81,1.13,Strong,0.9168,0.8575,0.9762,Marginal,0.8537,0.8233,0.8842,Marginal
2014,01,083,Alabama,Limestone County,TRUE,Female,gender,22458,19915,25847,Marginal,55211,52135,59427,Marginal,120235,110290,128333,Marginal,NA,NA,0.88,0.74,1.03,Strong,0.9163,0.8502,0.9823,Marginal,0.7028,0.67,0.7356,Marginal
2014,01,085,Alabama,Lowndes County,TRUE,All,all,22507,21055,24395,Weak,58460,55688,62032,Weak,117499,113260,121662,Weak,NA,NA,1.11,0.85,1.37,Strong,NA,NA,NA,NA,0.6918,0.672,0.7116,Weak
2014,01,085,Alabama,Lowndes County,TRUE,Male,gender,31722,27166,34849,Weak,71125,66840,76149,Weak,132949,124441,139829,Weak,NA,NA,1.21,0.79,1.63,Strong,NA,NA,NA,NA,0.7578,0.7344,0.7813,Weak
2014,01,085,Alabama,Lowndes County,TRUE,Female,gender,18983,17070,20485,Weak,46181,43057,49788,Weak,104110,100260,109194,Weak,NA,NA,1.14,0.72,1.55,Marginal,NA,NA,NA,NA,0.6338,0.6044,0.6631,Weak
2014,01,087,Alabama,Macon County,TRUE,All,all,22458,20670,24463,Weak,56900,54330,60156,Weak,114637,108350,120913,Weak,NA,NA,0.84,0.58,1.1,Strong,0.9212,0.8768,0.9655,Weak,0.7207,0.6943,0.7472,Weak
2014,01,087,Alabama,Macon County,TRUE,Male,gender,32148,29022,34676,Weak,68565,64725,71988,Weak,134081,122999,142369,Weak,NA,NA,0.87,0.42,1.32,Marginal,NA,NA,NA,NA,0.8012,0.7747,0.8278,Weak
2014,01,087,Alabama,Macon County,TRUE,Female,gender,17213,15373,18879,Weak,43464,39703,47773,Weak,91479,84220,98739,Weak,NA,NA,1.04,0.66,1.41,Strong,NA,NA,NA,NA,0.6444,0.6047,0.6841,Weak
2014,01,089,Alabama,Madison County,TRUE,All,all,28117,26736,29042,Strong,69353,67233,71445,Strong,148050,143975,152712,Strong,NA,NA,0.98,0.93,1.03,Strong,0.9322,0.9086,0.9557,Strong,0.7562,0.7456,0.7669,Strong
2014,01,089,Alabama,Madison County,TRUE,Male,gender,38031,36094,40748,Strong,88151,84218,91546,Strong,169239,163872,175214,Strong,NA,NA,0.89,0.81,0.97,Strong,0.9298,0.8973,0.9624,Strong,0.833,0.8179,0.8482,Strong
2014,01,089,Alabama,Madison County,TRUE,Female,gender,20374,19015,22250,Strong,52517,49753,54809,Strong,115451,108661,122584,Strong,NA,NA,1,0.93,1.07,Strong,0.9349,0.9037,0.9661,Strong,0.6829,0.6642,0.7015,Strong
2014,01,091,Alabama,Marengo County,TRUE,All,all,16989,15647,18448,Weak,46120,43118,48898,Weak,100527,94964,107542,Weak,NA,NA,1.04,0.87,1.22,Strong,0.9162,0.8716,0.9607,Weak,0.6505,0.625,0.676,Weak
2014,01,091,Alabama,Marengo County,TRUE,Male,gender,24864,21781,28025,Weak,58045,53899,63435,Weak,124877,113260,134056,Weak,NA,NA,0.96,0.69,1.23,Strong,NA,NA,NA,NA,0.7341,0.6979,0.7702,Weak
2014,01,091,Alabama,Marengo County,TRUE,Female,gender,13213,11953,14533,Weak,34994,31548,38005,Weak,79005,73889,87124,Weak,NA,NA,1.11,0.86,1.37,Strong,NA,NA,NA,NA,0.5771,0.5405,0.6137,Weak
2014,01,093,Alabama,Marion County,TRUE,All,all,21389,20374,22592,Weak,53472,50798,55620,Weak,108680,104618,113801,Weak,NA,NA,0.82,0.67,0.98,Strong,0.91,0.8662,0.9538,Weak,0.6999,0.6807,0.719,Weak
2014,01,093,Alabama,Marion County,TRUE,Male,gender,30726,28331,32718,Weak,66962,64181,69114,Weak,125659,120913,131120,Weak,NA,NA,0.93,0.69,1.17,Strong,NA,NA,NA,NA,0.7613,0.7344,0.7882,Weak
2014,01,093,Alabama,Marion County,TRUE,Female,gender,16722,15647,18066,Weak,38696,36301,42014,Weak,85672,81083,91489,Weak,NA,NA,0.89,0.65,1.14,Strong,0.933,0.8694,0.9967,Weak,0.6408,0.616,0.6656,Weak
2014,01,095,Alabama,Marshall County,TRUE,All,all,23614,22651,25535,Strong,54737,52710,56630,Strong,120811,115451,125181,Strong,NA,NA,0.83,0.75,0.92,Strong,0.8087,0.7284,0.8889,Strong,0.7109,0.6871,0.7346,Strong
2014,01,095,Alabama,Marshall County,TRUE,Male,gender,31946,29042,33584,Strong,66199,62002,71852,Strong,131292,123601,139222,Strong,NA,NA,0.7,0.56,0.84,Strong,0.8152,0.7027,0.9277,Strong,0.7886,0.7585,0.8187,Strong
2014,01,095,Alabama,Marshall County,TRUE,Female,gender,17570,15682,19901,Strong,39389,35847,44638,Strong,96383,87124,107746,Strong,NA,NA,0.85,0.72,0.98,Strong,0.8001,0.6969,0.9034,Strong,0.6341,0.5996,0.6685,Strong
2014,01,097,Alabama,Mobile County,TRUE,All,all,22003,20730,23362,Strong,57726,55281,60156,Strong,117333,112291,120926,Strong,NA,NA,0.76,0.71,0.8,Strong,0.7783,0.6974,0.8591,Strong,0.7056,0.6876,0.7236,Strong
2014,01,097,Alabama,Mobile County,TRUE,Male,gender,32484,28117,34550,Strong,72396,68184,76331,Strong,129909,125927,138340,Strong,NA,NA,0.62,0.55,0.69,Strong,0.6939,0.5732,0.8146,Strong,0.7615,0.736,0.787,Strong
2014,01,097,Alabama,Mobile County,TRUE,Female,gender,17930,16299,19210,Strong,44008,41307,47539,Strong,96741,91213,101869,Strong,NA,NA,0.76,0.7,0.83,Strong,0.864,0.7491,0.9788,Strong,0.6572,0.6321,0.6824,Strong
2014,01,099,Alabama,Monroe County,TRUE,All,all,18492,17070,20177,Weak,48354,45607,51135,Weak,101934,97287,106895,Weak,NA,NA,0.82,0.64,1,Strong,0.8009,0.7212,0.8806,Weak,0.6454,0.6216,0.6693,Weak
2014,01,099,Alabama,Monroe County,TRUE,Male,gender,25400,21559,29303,Weak,62830,59427,68280,Weak,119109,113260,127283,Weak,NA,NA,0.96,0.68,1.24,Strong,NA,NA,NA,NA,0.7011,0.6727,0.7295,Weak
2014,01,099,Alabama,Monroe County,TRUE,Female,gender,14932,13086,16584,Weak,36538,33998,38977,Weak,83565,75392,89618,Weak,NA,NA,1.08,0.8,1.36,Strong,NA,NA,NA,NA,0.5958,0.5625,0.629,Weak
2014,01,101,Alabama,Montgomery County,TRUE,All,all,23795,22362,25667,Strong,62191,59887,65236,Strong,127404,122923,131292,Strong,NA,NA,0.79,0.73,0.86,Strong,0.8294,0.7731,0.8857,Strong,0.737,0.7181,0.7559,Strong
2014,01,101,Alabama,Montgomery County,TRUE,Male,gender,34228,30299,36985,Strong,80230,76625,84220,Strong,148865,143674,156406,Strong,NA,NA,0.85,0.75,0.95,Strong,0.7734,0.6848,0.862,Strong,0.8043,0.7805,0.8281,Strong
2014,01,101,Alabama,Montgomery County,TRUE,Female,gender,17860,16299,20342,Strong,48508,45013,52135,Strong,102805,98110,110290,Strong,NA,NA,0.9,0.81,0.99,Strong,0.8866,0.8158,0.9574,Strong,0.6791,0.6522,0.706,Strong
2014,01,103,Alabama,Morgan County,TRUE,All,all,25604,23394,27444,Strong,58038,55477,61168,Strong,118853,113090,124381,Strong,NA,NA,0.91,0.83,0.99,Strong,0.925,0.8698,0.9801,Strong,0.7108,0.6928,0.7288,Strong
2014,01,103,Alabama,Morgan County,TRUE,Male,gender,33713,31415,36868,Strong,70898,66289,75217,Strong,134996,127145,143038,Strong,NA,NA,0.87,0.74,1,Strong,0.9532,0.9044,1,Strong,0.8021,0.7775,0.8267,Strong
2014,01,103,Alabama,Morgan County,TRUE,Female,gender,19559,17425,21479,Strong,45594,41238,50798,Strong,94913,88694,101672,Strong,NA,NA,0.92,0.81,1.04,Strong,0.8981,0.8131,0.9831,Strong,0.6238,0.5968,0.6508,Strong
2014,01,105,Alabama,Perry County,TRUE,All,all,16989,15647,18448,Weak,46120,43118,48898,Weak,100527,94964,107542,Weak,NA,NA,0.5,0.25,0.74,Strong,NA,NA,NA,NA,0.6505,0.625,0.676,Weak
2014,01,105,Alabama,Perry County,TRUE,Male,gender,24864,21781,28025,Weak,58045,53899,63435,Weak,124877,113260,134056,Weak,NA,NA,0.36,-0.03,0.76,Strong,NA,NA,NA,NA,0.7341,0.6979,0.7702,Weak
2014,01,105,Alabama,Perry County,TRUE,Female,gender,13213,11953,14533,Weak,34994,31548,38005,Weak,79005,73889,87124,Weak,NA,NA,0.61,0.24,0.98,Strong,NA,NA,NA,NA,0.5771,0.5405,0.6137,Weak
2014,01,107,Alabama,Pickens County,TRUE,All,all,18715,17279,20329,Weak,54056,50663,56801,Weak,113325,108661,119526,Weak,NA,NA,0.99,0.77,1.2,Strong,NA,NA,NA,NA,0.6743,0.6475,0.701,Weak
2014,01,107,Alabama,Pickens County,TRUE,Male,gender,28388,24183,31364,Weak,70630,66573,75748,Weak,134056,129035,140364,Weak,NA,NA,0.87,0.51,1.22,Strong,NA,NA,NA,NA,0.7323,0.6937,0.771,Weak
2014,01,107,Alabama,Pickens County,TRUE,Female,gender,14521,12342,16164,Weak,34275,31371,38767,Weak,85421,77534,96250,Weak,NA,NA,1.11,0.8,1.41,Strong,NA,NA,NA,NA,0.6196,0.5852,0.654,Weak
2014,01,109,Alabama,Pike County,TRUE,All,all,22458,20670,24463,Weak,56900,54330,60156,Weak,114637,108350,120913,Weak,NA,NA,0.99,0.83,1.15,Strong,0.9212,0.8768,0.9655,Weak,0.7207,0.6943,0.7472,Weak
2014,01,109,Alabama,Pike County,TRUE,Male,gender,32148,29022,34676,Weak,68565,64725,71988,Weak,134081,122999,142369,Weak,NA,NA,0.8,0.53,1.06,Strong,NA,NA,NA,NA,0.8012,0.7747,0.8278,Weak
2014,01,109,Alabama,Pike County,TRUE,Female,gender,17213,15373,18879,Weak,43464,39703,47773,Weak,91479,84220,98739,Weak,NA,NA,0.98,0.75,1.21,Strong,0.9541,0.8992,1,Weak,0.6444,0.6047,0.6841,Weak
2014,01,111,Alabama,Randolph County,TRUE,All,all,20052,18777,22112,Weak,49477,46788,51779,Weak,100191,94383,103651,Weak,NA,NA,0.93,0.75,1.1,Strong,NA,NA,NA,NA,0.6778,0.6542,0.7013,Weak
2014,01,111,Alabama,Randolph County,TRUE,Male,gender,27271,24449,29543,Weak,59319,55281,63899,Weak,110907,104618,118039,Weak,NA,NA,1.01,0.75,1.28,Strong,NA,NA,NA,NA,0.7479,0.714,0.7818,Weak
2014,01,111,Alabama,Randolph County,TRUE,Female,gender,16860,15392,18066,Weak,38982,36701,42391,Weak,85689,78053,93576,Weak,NA,NA,0.96,0.67,1.25,Marginal,NA,NA,NA,NA,0.6107,0.5761,0.6452,Weak
2014,01,113,Alabama,Russell County,TRUE,All,all,22458,20670,24463,Marginal,56900,54330,60156,Marginal,114637,108350,120913,Marginal,NA,NA,1.03,0.91,1.15,Strong,0.9212,0.8768,0.9655,Marginal,0.7207,0.6943,0.7472,Marginal
2014,01,113,Alabama,Russell County,TRUE,Male,gender,32148,29022,34676,Marginal,68565,64725,71988,Marginal,134081,122999,142369,Marginal,NA,NA,1.07,0.89,1.26,Strong,0.8885,0.8132,0.9638,Marginal,0.8012,0.7747,0.8278,Marginal
2014,01,113,Alabama,Russell County,TRUE,Female,gender,17213,15373,18879,Marginal,43464,39703,47773,Marginal,91479,84220,98739,Marginal,NA,NA,1.04,0.87,1.22,Strong,0.9541,0.8992,1,Marginal,0.6444,0.6047,0.6841,Marginal
2014,01,115,Alabama,St. Clair County,TRUE,All,all,27166,24876,28876,Marginal,61627,58663,65197,Marginal,118853,114369,122999,Marginal,NA,NA,0.94,0.84,1.04,Strong,0.7829,0.7076,0.8583,Marginal,0.6855,0.6618,0.7091,Marginal
2014,01,115,Alabama,St. Clair County,TRUE,Male,gender,33019,31295,35241,Marginal,71519,67107,76959,Marginal,126595,121101,132578,Marginal,NA,NA,0.91,0.75,1.06,Strong,0.8084,0.6968,0.9201,Marginal,0.7791,0.7514,0.8069,Marginal
2014,01,115,Alabama,St. Clair County,TRUE,Female,gender,20052,17425,23640,Marginal,48080,45013,53899,Marginal,104696,98304,113227,Marginal,NA,NA,0.9,0.75,1.05,Strong,0.7542,0.641,0.8673,Marginal,0.5947,0.56,0.6294,Marginal
2014,01,117,Alabama,Shelby County,TRUE,All,all,32575,30726,34849,Strong,77534,73524,81539,Strong,150916,146246,156406,Strong,NA,NA,0.99,0.93,1.05,Strong,0.9323,0.8923,0.9723,Strong,0.7723,0.754,0.7907,Strong
2014,01,117,Alabama,Shelby County,TRUE,Male,gender,43534,40803,46922,Strong,96446,92463,101924,Strong,169021,163090,177589,Strong,NA,NA,0.99,0.9,1.09,Strong,0.9438,0.8896,0.9981,Strong,0.8587,0.8365,0.8809,Strong
2014,01,117,Alabama,Shelby County,TRUE,Female,gender,23472,21421,26736,Strong,58541,55281,62830,Strong,122986,117056,132357,Strong,NA,NA,0.93,0.85,1.02,Strong,0.9204,0.8561,0.9847,Strong,0.6947,0.6653,0.7242,Strong
2014,01,119,Alabama,Sumter County,TRUE,All,all,16989,15647,18448,Weak,46120,43118,48898,Weak,100527,94964,107542,Weak,NA,NA,0.96,0.69,1.24,Strong,0.9162,0.8716,0.9607,Weak,0.6505,0.625,0.676,Weak
2014,01,119,Alabama,Sumter County,TRUE,Male,gender,24864,21781,28025,Weak,58045,53899,63435,Weak,124877,113260,134056,Weak,NA,NA,1.13,0.69,1.57,Strong,NA,NA,NA,NA,0.7341,0.6979,0.7702,Weak
2014,01,119,Alabama,Sumter County,TRUE,Female,gender,13213,11953,14533,Weak,34994,31548,38005,Weak,79005,73889,87124,Weak,NA,NA,1.17,0.78,1.57,Strong,NA,NA,NA,NA,0.5771,0.5405,0.6137,Weak
2014,01,121,Alabama,Talladega County,TRUE,All,all,20052,18777,22112,Marginal,49477,46788,51779,Marginal,100191,94383,103651,Marginal,NA,NA,1.01,0.91,1.11,Strong,0.8235,0.7529,0.894,Marginal,0.6778,0.6542,0.7013,Marginal
2014,01,121,Alabama,Talladega County,TRUE,Male,gender,27271,24449,29543,Marginal,59319,55281,63899,Marginal,110907,104618,118039,Marginal,NA,NA,0.97,0.8,1.13,Strong,0.761,0.6629,0.8591,Marginal,0.7479,0.714,0.7818,Marginal
2014,01,121,Alabama,Talladega County,TRUE,Female,gender,16860,15392,18066,Marginal,38982,36701,42391,Marginal,85689,78053,93576,Marginal,NA,NA,1.04,0.89,1.18,Strong,0.8999,0.8226,0.9771,Marginal,0.6107,0.5761,0.6452,Marginal
2014,01,123,Alabama,Tallapoosa County,TRUE,All,all,19966,18441,20988,Weak,48371,46452,51206,Weak,100749,96741,105976,Weak,NA,NA,0.92,0.78,1.06,Strong,0.8464,0.7818,0.9109,Weak,0.6725,0.6519,0.6931,Weak
2014,01,123,Alabama,Tallapoosa County,TRUE,Male,gender,30404,27087,32575,Weak,62875,59840,68280,Weak,115451,110386,122317,Weak,NA,NA,0.76,0.53,1,Strong,0.8171,0.7195,0.9148,Weak,0.7432,0.7163,0.7701,Weak
2014,01,123,Alabama,Tallapoosa County,TRUE,Female,gender,16031,14521,17070,Weak,37430,34550,40657,Weak,80087,74345,86385,Weak,NA,NA,0.94,0.74,1.14,Strong,0.878,0.793,0.9631,Weak,0.6068,0.5723,0.6413,Weak
2014,01,125,Alabama,Tuscaloosa County,TRUE,All,all,19015,17779,20329,Strong,51352,48371,54307,Strong,108904,106290,112826,Strong,NA,NA,0.99,0.92,1.05,Strong,0.9055,0.8681,0.9428,Strong,0.6887,0.6689,0.7085,Strong
2014,01,125,Alabama,Tuscaloosa County,TRUE,Male,gender,27166,25265,29042,Strong,66574,62438,70280,Strong,126996,120312,133288,Strong,NA,NA,0.93,0.82,1.04,Strong,0.8774,0.8214,0.9334,Strong,0.751,0.7221,0.78,Strong
2014,01,125,Alabama,Tuscaloosa County,TRUE,Female,gender,15077,13582,16408,Strong,36265,33420,39932,Strong,82921,78522,90899,Strong,NA,NA,0.99,0.89,1.09,Strong,0.9405,0.8966,0.9843,Strong,0.6318,0.6065,0.6571,Strong
2014,01,127,Alabama,Walker County,TRUE,All,all,21389,19966,22818,Marginal,53515,50028,56195,Marginal,109533,104548,114965,Marginal,NA,NA,0.98,0.87,1.09,Strong,0.9092,0.8565,0.962,Marginal,0.6979,0.6746,0.7212,Marginal
2014,01,127,Alabama,Walker County,TRUE,Male,gender,31371,28388,34530,Marginal,67233,64013,69989,Marginal,126602,120913,133589,Marginal,NA,NA,0.92,0.75,1.09,Strong,0.8873,0.8246,0.95,Marginal,0.7557,0.724,0.7873,Marginal
2014,01,127,Alabama,Walker County,TRUE,Female,gender,16643,15364,18387,Marginal,38266,35430,42255,Marginal,85555,80298,92595,Marginal,NA,NA,1.02,0.85,1.18,Strong,0.933,0.8564,1,Marginal,0.6421,0.613,0.6712,Marginal
2014,01,129,Alabama,Washington County,TRUE,All,all,18492,17070,20177,Weak,48354,45607,51135,Weak,101934,97287,106895,Weak,NA,NA,0.88,0.68,1.08,Strong,NA,NA,NA,NA,0.6454,0.6216,0.6693,Weak
2014,01,129,Alabama,Washington County,TRUE,Male,gender,25400,21559,29303,Weak,62830,59427,68280,Weak,119109,113260,127283,Weak,NA,NA,0.67,0.35,0.99,Strong,NA,NA,NA,NA,0.7011,0.6727,0.7295,Weak
2014,01,129,Alabama,Washington County,TRUE,Female,gender,14932,13086,16584,Weak,36538,33998,38977,Weak,83565,75392,89618,Weak,NA,NA,0.98,0.69,1.26,Strong,NA,NA,NA,NA,0.5958,0.5625,0.629,Weak
2014,01,131,Alabama,Wilcox County,TRUE,All,all,18492,17070,20177,Weak,48354,45607,51135,Weak,101934,97287,106895,Weak,NA,NA,0.8,0.55,1.04,Strong,NA,NA,NA,NA,0.6454,0.6216,0.6693,Weak
2014,01,131,Alabama,Wilcox County,TRUE,Male,gender,25400,21559,29303,Weak,62830,59427,68280,Weak,119109,113260,127283,Weak,NA,NA,1,0.61,1.4,Strong,NA,NA,NA,NA,0.7011,0.6727,0.7295,Weak
2014,01,131,Alabama,Wilcox County,TRUE,Female,gender,14932,13086,16584,Weak,36538,33998,38977,Weak,83565,75392,89618,Weak,NA,NA,1.09,0.74,1.45,Strong,NA,NA,NA,NA,0.5958,0.5625,0.629,Weak
2014,01,133,Alabama,Winston County,TRUE,All,all,19348,17828,20764,Weak,47955,45520,49788,Weak,95877,91894,100191,Weak,NA,NA,0.69,0.53,0.86,Strong,0.8798,0.816,0.9437,Weak,0.6527,0.6235,0.6819,Weak
2014,01,133,Alabama,Winston County,TRUE,Male,gender,27739,25399,30212,Weak,56630,53472,59427,Weak,107452,101644,116810,Weak,NA,NA,0.58,0.32,0.84,Strong,NA,NA,NA,NA,0.7222,0.6854,0.7591,Weak
2014,01,133,Alabama,Winston County,TRUE,Female,gender,15064,13069,16263,Weak,35562,33956,39663,Weak,81083,75396,87159,Weak,NA,NA,0.76,0.53,0.99,Strong,NA,NA,NA,NA,0.5851,0.5431,0.6272,Weak
2014,02,013,Alaska,Aleutians East Borough,TRUE,All,all,30819,29243,34550,Weak,76260,73247,80941,Weak,151891,147087,158536,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6913,0.6743,0.7083,Weak
2014,02,013,Alaska,Aleutians East Borough,TRUE,Male,gender,33979,29677,37554,Weak,85407,78266,91927,Weak,160148,151861,167287,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6929,0.6718,0.7141,Weak
2014,02,013,Alaska,Aleutians East Borough,TRUE,Female,gender,29691,27404,31864,Weak,70048,65065,73765,Weak,140097,135825,151284,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6895,0.6643,0.7148,Weak
2014,02,016,Alaska,Aleutians West Census Area,TRUE,All,all,30819,29243,34550,Weak,76260,73247,80941,Weak,151891,147087,158536,Weak,NA,NA,1.12,0.65,1.58,Strong,NA,NA,NA,NA,0.6913,0.6743,0.7083,Weak
2014,02,016,Alaska,Aleutians West Census Area,TRUE,Male,gender,33979,29677,37554,Weak,85407,78266,91927,Weak,160148,151861,167287,Weak,NA,NA,1.01,0.47,1.56,Weak,NA,NA,NA,NA,0.6929,0.6718,0.7141,Weak
2014,02,016,Alaska,Aleutians West Census Area,TRUE,Female,gender,29691,27404,31864,Weak,70048,65065,73765,Weak,140097,135825,151284,Weak,NA,NA,1.18,0.52,1.85,Weak,NA,NA,NA,NA,0.6895,0.6643,0.7148,Weak
2014,02,020,Alaska,Anchorage Municipality,TRUE,All,all,47918,43561,51135,Strong,104939,101578,108904,Strong,189612,184642,196305,Strong,NA,NA,1.2,1.15,1.25,Strong,0.8471,0.7836,0.9107,Strong,0.8168,0.7979,0.8356,Strong
2014,02,020,Alaska,Anchorage Municipality,TRUE,Male,gender,58322,51922,65646,Strong,115125,109618,120926,Strong,199151,192112,207739,Strong,NA,NA,1.21,1.15,1.27,Strong,0.8427,0.7635,0.9218,Strong,0.861,0.8399,0.8821,Strong
2014,02,020,Alaska,Anchorage Municipality,TRUE,Female,gender,37318,33687,42377,Strong,92362,86100,98739,Strong,177794,166405,188477,Strong,NA,NA,1.18,1.13,1.24,Strong,0.8519,0.7653,0.9385,Strong,0.7724,0.7415,0.8033,Strong
2014,02,050,Alaska,Bethel Census Area,TRUE,All,all,30819,29243,34550,Weak,76260,73247,80941,Weak,151891,147087,158536,Weak,NA,NA,1.39,1.23,1.54,Strong,0.7057,0.641,0.7704,Weak,0.6913,0.6743,0.7083,Weak
2014,02,050,Alaska,Bethel Census Area,TRUE,Male,gender,33979,29677,37554,Weak,85407,78266,91927,Weak,160148,151861,167287,Weak,NA,NA,1.38,1.19,1.56,Strong,0.6516,0.5591,0.744,Weak,0.6929,0.6718,0.7141,Weak
2014,02,050,Alaska,Bethel Census Area,TRUE,Female,gender,29691,27404,31864,Weak,70048,65065,73765,Weak,140097,135825,151284,Weak,NA,NA,1.39,1.22,1.56,Strong,0.7781,0.7072,0.8489,Weak,0.6895,0.6643,0.7148,Weak
2014,02,060,Alaska,Bristol Bay Borough,TRUE,All,all,30819,29243,34550,Weak,76260,73247,80941,Weak,151891,147087,158536,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6913,0.6743,0.7083,Weak
2014,02,060,Alaska,Bristol Bay Borough,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.54,2.01,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
