year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,rate_juv_arrest,rate_juv_arrest_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,06,04982,California,Bellflower city,TRUE,Male,gender,34550,31648,39168,Marginal,69514,64166,75383,Marginal,126996,122243,135690,Marginal,NA,NA,0.9267,0.8726,0.9807,Marginal,1.12,1.08,1.16,Strong,0.8264,0.8028,0.85,Marginal
2014,06,04982,California,Bellflower city,TRUE,Female,gender,23091,20052,27640,Marginal,55281,51410,60156,Marginal,104586,96250,112960,Marginal,NA,NA,0.9005,0.8088,0.9922,Marginal,1.22,1.18,1.26,Strong,0.6453,0.6138,0.6768,Marginal
2014,06,06000,California,Berkeley city,TRUE,All,all,23394,20374,26811,Strong,90384,84085,98923,Strong,204953,194231,218679,Strong,NA,NA,0.9928,0.9833,1,Strong,1.03,0.98,1.07,Strong,0.7721,0.7455,0.7987,Strong
2014,06,06000,California,Berkeley city,TRUE,Male,gender,29022,20730,35826,Strong,113878,100058,129306,Strong,237694,214605,257055,Strong,NA,NA,0.989,0.9721,1,Strong,0.98,0.93,1.03,Strong,0.8013,0.766,0.8367,Strong
2014,06,06000,California,Berkeley city,TRUE,Female,gender,20587,16299,25127,Strong,75556,66840,86892,Strong,179155,162991,197766,Strong,NA,NA,0.9964,0.989,1,Strong,1.06,1.02,1.11,Strong,0.7428,0.7049,0.7807,Strong
2014,06,08786,California,Buena Park city,TRUE,All,all,37868,34135,40748,Weak,96741,91705,101054,Weak,176968,169932,185414,Weak,NA,NA,0.9092,0.8465,0.972,Weak,0.97,0.93,1.01,Strong,0.7759,0.756,0.7958,Weak
2014,06,08786,California,Buena Park city,TRUE,Male,gender,48125,44225,51410,Weak,108571,101869,115451,Weak,193415,182426,207134,Weak,NA,NA,NA,NA,NA,NA,0.91,0.86,0.96,Strong,0.8561,0.8326,0.8796,Weak
2014,06,08786,California,Buena Park city,TRUE,Female,gender,29022,24951,32893,Weak,81401,73524,87064,Weak,158932,144383,168169,Weak,NA,NA,NA,NA,NA,NA,1.02,0.98,1.07,Strong,0.6978,0.67,0.7255,Weak
2014,06,08954,California,Burbank city,TRUE,All,all,35932,30542,40477,Strong,87067,80208,95077,Strong,167867,156199,184084,Strong,NA,NA,0.9366,0.8709,1,Strong,1.04,1.01,1.07,Strong,0.812,0.7874,0.8366,Strong
2014,06,08954,California,Burbank city,TRUE,Male,gender,41534,36129,48371,Strong,96436,91004,108488,Strong,183142,171370,200392,Strong,NA,NA,0.9584,0.9104,1,Strong,1.02,0.98,1.06,Strong,0.8487,0.8106,0.8868,Strong
2014,06,08954,California,Burbank city,TRUE,Female,gender,29410,25264,34966,Strong,74076,67508,86892,Strong,152022,140026,173784,Strong,NA,NA,NA,NA,NA,NA,1.07,1.04,1.1,Strong,0.7735,0.7375,0.8096,Strong
2014,06,11194,California,Carlsbad city,TRUE,All,all,42778,34757,48898,Strong,108661,106276,117638,Strong,213353,201723,230797,Strong,NA,NA,0.9714,0.9264,1,Strong,1.04,1.01,1.08,Strong,0.7373,0.6999,0.7748,Strong
2014,06,11194,California,Carlsbad city,TRUE,Male,gender,56146,46253,65197,Strong,124381,113227,138202,Strong,235464,208927,258204,Strong,NA,NA,NA,NA,NA,NA,0.97,0.93,1.01,Strong,0.8068,0.7667,0.8468,Strong
2014,06,11194,California,Carlsbad city,TRUE,Female,gender,33277,27166,40748,Strong,94779,81545,106415,Strong,197846,179662,217898,Strong,NA,NA,NA,NA,NA,NA,1.12,1.07,1.16,Strong,0.6686,0.6144,0.7228,Strong
2014,06,11530,California,Carson city,TRUE,All,all,41708,37590,45451,Strong,91766,82921,97052,Strong,156199,149722,164460,Strong,NA,NA,0.873,0.8021,0.9438,Strong,NA,NA,NA,NA,0.7618,0.7339,0.7897,Strong
2014,06,11530,California,Carson city,TRUE,Male,gender,46227,38954,51600,Strong,100887,92595,109179,Strong,169239,159079,187494,Strong,NA,NA,0.9531,0.8958,1,Strong,NA,NA,NA,NA,0.8054,0.7687,0.8421,Strong
2014,06,11530,California,Carson city,TRUE,Female,gender,38634,29713,43736,Strong,81495,73524,93562,Strong,143297,133680,154026,Strong,NA,NA,0.8114,0.691,0.9318,Strong,NA,NA,NA,NA,0.7171,0.6754,0.7589,Strong
2014,06,13014,California,Chico city,TRUE,All,all,21732,19559,24720,Strong,59356,56146,64955,Strong,137690,129035,146828,Strong,NA,NA,0.9457,0.9031,0.9883,Strong,1.28,1.24,1.31,Strong,0.7267,0.6927,0.7607,Strong
2014,06,13014,California,Chico city,TRUE,Male,gender,25671,20052,31786,Strong,66573,56177,75247,Strong,139584,125659,154233,Strong,NA,NA,0.92,0.8406,0.9994,Strong,1.21,1.17,1.25,Strong,0.7831,0.7412,0.825,Strong
2014,06,13014,California,Chico city,TRUE,Female,gender,19559,16309,23770,Strong,56814,50527,62028,Strong,137373,121114,151884,Strong,NA,NA,0.9717,0.9437,0.9997,Strong,1.34,1.31,1.38,Strong,0.6705,0.6253,0.7157,Strong
2014,06,13210,California,Chino city,TRUE,All,all,51600,47680,56146,Marginal,104722,99404,109870,Marginal,188230,180648,195173,Marginal,NA,NA,0.8827,0.7974,0.9679,Marginal,1.1,1.08,1.12,Strong,0.7825,0.7588,0.8063,Marginal
2014,06,13210,California,Chino city,TRUE,Male,gender,63974,59763,69101,Marginal,120341,113227,127676,Marginal,198181,190718,210530,Marginal,NA,NA,0.8309,0.6963,0.9656,Marginal,1.06,1.04,1.09,Strong,0.8725,0.8469,0.8981,Marginal
2014,06,13210,California,Chino city,TRUE,Female,gender,42151,38846,47724,Marginal,89566,82080,96436,Marginal,171110,156721,188230,Marginal,NA,NA,NA,NA,NA,NA,1.14,1.12,1.17,Strong,0.6959,0.6611,0.7308,Marginal
2014,06,13214,California,Chino Hills city,TRUE,All,all,53606,48218,59012,Marginal,107303,102399,115260,Marginal,191437,183365,196947,Marginal,NA,NA,0.8874,0.794,0.9808,Marginal,NA,NA,NA,NA,0.7859,0.7598,0.812,Marginal
2014,06,13214,California,Chino Hills city,TRUE,Male,gender,66337,60798,71519,Marginal,124381,116703,130393,Marginal,204010,193482,217321,Marginal,NA,NA,0.8326,0.6884,0.9768,Marginal,NA,NA,NA,NA,0.8746,0.8467,0.9025,Marginal
2014,06,13214,California,Chino Hills city,TRUE,Female,gender,45230,39389,48490,Marginal,92573,82921,99404,Marginal,175894,160139,191162,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7005,0.6621,0.7388,Marginal
2014,06,13392,California,Chula Vista city,TRUE,All,all,33141,31239,35103,Strong,83125,77534,88496,Strong,162555,154133,170154,Strong,NA,NA,0.8993,0.8588,0.9397,Strong,0.97,0.95,0.99,Strong,0.7504,0.7294,0.7714,Strong
2014,06,13392,California,Chula Vista city,TRUE,Male,gender,43949,41441,48125,Strong,100260,93977,106944,Strong,176458,169712,188798,Strong,NA,NA,0.8747,0.8095,0.9399,Strong,0.89,0.87,0.91,Strong,0.8488,0.8245,0.8732,Strong
2014,06,13392,California,Chula Vista city,TRUE,Female,gender,25807,23394,28469,Strong,65197,59889,70583,Strong,139900,127145,149409,Strong,NA,NA,0.9273,0.8758,0.9788,Strong,1.04,1.02,1.06,Strong,0.6608,0.6321,0.6895,Strong
2014,06,13588,California,Citrus Heights city,TRUE,All,all,33420,31661,35587,Strong,71410,69101,75262,Strong,134284,128868,140850,Strong,NA,NA,0.8316,0.7679,0.8953,Strong,NA,NA,NA,NA,0.7241,0.6997,0.7485,Strong
2014,06,13588,California,Citrus Heights city,TRUE,Male,gender,42106,38407,45520,Strong,81495,76011,86376,Strong,143957,137698,156096,Strong,NA,NA,0.8272,0.7333,0.9211,Strong,NA,NA,NA,NA,0.7945,0.7617,0.8273,Strong
2014,06,13588,California,Citrus Heights city,TRUE,Female,gender,24976,22993,27597,Strong,62191,59427,65197,Strong,120521,113414,128025,Strong,NA,NA,0.8369,0.7431,0.9307,Strong,NA,NA,NA,NA,0.6518,0.6216,0.6821,Strong
2014,06,14218,California,Clovis city,TRUE,All,all,38767,34966,42778,Strong,87067,82039,92293,Strong,160452,153064,172770,Strong,NA,NA,0.9221,0.8435,1,Strong,1.01,0.99,1.03,Strong,0.7723,0.7459,0.7988,Strong
2014,06,14218,California,Clovis city,TRUE,Male,gender,46045,39112,51467,Strong,96250,91250,110561,Strong,179947,165842,197846,Strong,NA,NA,0.8495,0.6918,1,Strong,0.98,0.96,1,Strong,0.8365,0.8006,0.8724,Strong
2014,06,14218,California,Clovis city,TRUE,Female,gender,34675,28073,40104,Strong,75736,69647,84218,Strong,146494,133680,157742,Strong,NA,NA,0.9727,0.9342,1,Strong,1.03,1.01,1.05,Strong,0.7113,0.6709,0.7518,Strong
2014,06,15044,California,Compton city,TRUE,All,all,24062,21461,25982,Marginal,56146,53472,60156,Marginal,109203,103254,115260,Marginal,NA,NA,0.8116,0.7457,0.8776,Marginal,0.74,0.72,0.77,Strong,0.6659,0.6392,0.6926,Marginal
2014,06,15044,California,Compton city,TRUE,Male,gender,29160,25291,32885,Marginal,66337,60985,72321,Marginal,113189,103869,119599,Marginal,NA,NA,0.7125,0.6075,0.8174,Marginal,0.7,0.68,0.73,Strong,0.7547,0.72,0.7893,Marginal
2014,06,15044,California,Compton city,TRUE,Female,gender,20039,16299,22941,Marginal,50527,43981,55143,Marginal,105032,94913,115260,Marginal,NA,NA,0.9171,0.8493,0.9848,Marginal,0.77,0.75,0.8,Strong,0.5806,0.5465,0.6147,Marginal
2014,06,16000,California,Concord city,TRUE,All,all,42778,40104,45607,Weak,101598,98814,105265,Weak,191162,187152,198305,Weak,NA,NA,0.8518,0.7936,0.9101,Weak,1.01,0.99,1.03,Strong,0.7645,0.7485,0.7806,Weak
2014,06,16000,California,Concord city,TRUE,Male,gender,49370,45637,53739,Weak,114093,107968,120373,Weak,207302,197846,217501,Weak,NA,NA,0.8393,0.7688,0.9098,Weak,0.97,0.95,0.99,Strong,0.8323,0.8121,0.8525,Weak
2014,06,16000,California,Concord city,TRUE,Female,gender,36208,33168,39933,Weak,91303,86251,95307,Weak,174134,168437,181320,Weak,NA,NA,0.8683,0.7846,0.9521,Weak,1.05,1.02,1.07,Strong,0.6986,0.6753,0.722,Weak
2014,06,16350,California,Corona city,TRUE,All,all,38559,35517,40748,Marginal,93576,88287,99153,Marginal,165980,160416,172752,Marginal,NA,NA,0.9547,0.9211,0.9882,Marginal,NA,NA,NA,NA,0.741,0.7217,0.7602,Marginal
2014,06,16350,California,Corona city,TRUE,Male,gender,41835,38834,47323,Marginal,99229,94535,105607,Marginal,171110,162991,180768,Marginal,NA,NA,0.9307,0.8733,0.9882,Marginal,NA,NA,NA,NA,0.8599,0.838,0.8819,Marginal
2014,06,16350,California,Corona city,TRUE,Female,gender,32351,28073,37487,Marginal,80208,73524,89102,Marginal,162312,154841,170461,Marginal,NA,NA,0.9849,0.9616,1,Marginal,NA,NA,NA,NA,0.6235,0.5914,0.6556,Marginal
2014,06,16532,California,Costa Mesa city,TRUE,All,all,40748,37314,44823,Marginal,95077,89566,103651,Marginal,184914,176573,193863,Marginal,NA,NA,0.946,0.8909,1,Marginal,0.99,0.96,1.02,Strong,0.7978,0.7739,0.8217,Marginal
2014,06,16532,California,Costa Mesa city,TRUE,Male,gender,48371,41712,54330,Marginal,107303,96741,117371,Marginal,195046,183142,207302,Marginal,NA,NA,0.9135,0.8206,1,Marginal,0.97,0.94,1,Strong,0.8549,0.8296,0.8802,Marginal
2014,06,16532,California,Costa Mesa city,TRUE,Female,gender,33306,27805,35314,Marginal,82921,77420,94253,Marginal,169506,157015,188118,Marginal,NA,NA,0.9882,0.9646,1,Marginal,1.02,0.99,1.05,Strong,0.7362,0.697,0.7753,Marginal
2014,06,17918,California,Daly City city,TRUE,All,all,33030,31295,35794,Marginal,86892,83015,89555,Marginal,170701,167855,177671,Marginal,NA,NA,0.9563,0.9298,0.9828,Marginal,1.08,1.03,1.13,Strong,0.8091,0.7953,0.8228,Marginal
2014,06,17918,California,Daly City city,TRUE,Male,gender,40772,36301,43561,Marginal,96741,91275,101644,Marginal,184411,176458,194576,Marginal,NA,NA,0.951,0.9141,0.9879,Marginal,1.04,0.99,1.08,Strong,0.8429,0.8271,0.8587,Marginal
2014,06,17918,California,Daly City city,TRUE,Female,gender,28193,26534,30442,Marginal,74976,69101,81495,Marginal,152804,145205,162822,Marginal,NA,NA,0.964,0.9299,0.9982,Marginal,1.1,1.04,1.15,Strong,0.7729,0.7519,0.7939,Marginal
2014,06,19766,California,Downey city,TRUE,All,all,37487,33859,40104,Strong,82921,78470,88756,Strong,144654,133480,160550,Strong,NA,NA,0.9046,0.815,0.9943,Strong,1.04,1.01,1.06,Strong,0.7711,0.7429,0.7994,Strong
2014,06,19766,California,Downey city,TRUE,Male,gender,43809,37314,52517,Strong,92239,82921,99505,Strong,157830,140364,172499,Strong,NA,NA,0.8732,0.726,1,Strong,0.94,0.91,0.97,Strong,0.8428,0.8034,0.8822,Strong
2014,06,19766,California,Downey city,TRUE,Female,gender,33168,27137,37487,Strong,70630,63573,78779,Strong,127676,118168,146828,Strong,NA,NA,0.9384,0.8445,1,Strong,1.13,1.1,1.16,Strong,0.7059,0.6667,0.7451,Strong
2014,06,21712,California,El Cajon city,TRUE,All,all,30832,28388,33414,Marginal,71865,69101,75436,Marginal,141259,135438,149258,Marginal,NA,NA,0.8891,0.8202,0.958,Marginal,1.22,1.19,1.25,Strong,0.7444,0.7224,0.7665,Marginal
2014,06,21712,California,El Cajon city,TRUE,Male,gender,37314,33168,40748,Marginal,82921,77935,93148,Marginal,155069,147048,168424,Marginal,NA,NA,0.857,0.7519,0.9621,Marginal,1.14,1.11,1.16,Strong,0.8169,0.7857,0.8481,Marginal
2014,06,21712,California,El Cajon city,TRUE,Female,gender,24731,21389,30252,Marginal,63702,55281,67913,Marginal,127676,115500,135825,Marginal,NA,NA,0.9181,0.8328,1,Marginal,1.31,1.28,1.33,Strong,0.6715,0.6355,0.7074,Marginal
2014,06,22020,California,Elk Grove city,TRUE,All,all,45277,40104,52670,Strong,101624,95912,107797,Strong,172199,165855,185466,Strong,NA,NA,0.8543,0.7788,0.9297,Strong,1.02,1,1.04,Strong,0.7766,0.7507,0.8024,Strong
2014,06,22020,California,Elk Grove city,TRUE,Male,gender,55553,47680,61122,Strong,110562,102399,121515,Strong,183142,169774,195173,Strong,NA,NA,0.7835,0.6706,0.8965,Strong,0.96,0.94,0.98,Strong,0.8392,0.8097,0.8687,Strong
2014,06,22020,California,Elk Grove city,TRUE,Female,gender,38696,31648,45451,Strong,92226,84303,100103,Strong,166930,155604,181707,Strong,NA,NA,0.9522,0.883,1,Strong,1.08,1.07,1.1,Strong,0.7183,0.6787,0.758,Strong
2014,06,22230,California,El Monte city,TRUE,All,all,24738,23091,26469,Strong,49462,46588,53472,Strong,103651,94668,114637,Strong,NA,NA,0.8352,0.761,0.9094,Strong,1.24,1.2,1.27,Strong,0.7062,0.6801,0.7322,Strong
2014,06,22230,California,El Monte city,TRUE,Male,gender,26736,24597,30404,Strong,54330,50256,61624,Strong,110019,97523,123601,Strong,NA,NA,0.7985,0.6944,0.9026,Strong,1.18,1.14,1.22,Strong,0.8449,0.8137,0.876,Strong
2014,06,22230,California,El Monte city,TRUE,Female,gender,20730,19763,23498,Strong,43045,40204,46788,Strong,93442,78642,109885,Strong,NA,NA,0.8961,0.8001,0.9921,Strong,1.29,1.25,1.33,Strong,0.5666,0.5237,0.6094,Strong
2014,06,22804,California,Escondido city,TRUE,All,all,29882,26949,32752,Strong,71653,65646,75529,Strong,147048,138202,155203,Strong,NA,NA,0.8044,0.7203,0.8884,Strong,1.14,1.12,1.17,Strong,0.705,0.6795,0.7306,Strong
2014,06,22804,California,Escondido city,TRUE,Male,gender,33956,29410,38031,Strong,76287,72141,85685,Strong,159079,149409,173784,Strong,NA,NA,0.7575,0.6238,0.8912,Strong,1.08,1.05,1.11,Strong,0.8075,0.7772,0.8378,Strong
2014,06,22804,California,Escondido city,TRUE,Female,gender,27166,24185,31239,Strong,62606,56146,70483,Strong,134482,123921,147099,Strong,NA,NA,0.8634,0.7619,0.9649,Strong,1.21,1.18,1.23,Strong,0.6065,0.5682,0.6447,Strong
2014,06,23182,California,Fairfield city,TRUE,All,all,40104,35314,44114,Strong,89645,83261,95912,Strong,167500,158812,175214,Strong,NA,NA,0.8071,0.7188,0.8953,Strong,1.08,1.05,1.12,Strong,0.7687,0.7429,0.7945,Strong
2014,06,23182,California,Fairfield city,TRUE,Male,gender,47055,41460,53472,Strong,101597,95180,107981,Strong,173721,165847,183808,Strong,NA,NA,0.822,0.718,0.9259,Strong,1.01,0.97,1.04,Strong,0.8233,0.79,0.8565,Strong
2014,06,23182,California,Fairfield city,TRUE,Female,gender,32326,28117,36761,Strong,79593,72456,83550,Strong,156199,139357,170955,Strong,NA,NA,0.7914,0.6422,0.9405,Strong,1.16,1.13,1.2,Strong,0.7169,0.67490000000000006,0.7589,Strong
2014,06,24638,California,Folsom city,TRUE,All,all,48927,44225,54330,Marginal,112634,105073,122243,Marginal,204530,194035,212830,Marginal,NA,NA,0.8835,0.7997,0.9673,Marginal,1.15,1.12,1.18,Strong,0.7948,0.767,0.8226,Marginal
2014,06,24638,California,Folsom city,TRUE,Male,gender,62562,52670,71988,Marginal,129035,118853,137690,Marginal,217321,206455,233008,Marginal,NA,NA,NA,NA,NA,NA,1.08,1.05,1.12,Strong,0.8711,0.8365,0.9058,Marginal
2014,06,24638,California,Folsom city,TRUE,Female,gender,35587,30819,41307,Marginal,93977,81495,104270,Marginal,176345,165095,193551,Marginal,NA,NA,NA,NA,NA,NA,1.21,1.17,1.24,Strong,0.7181,0.6755,0.7608,Marginal
2014,06,24680,California,Fontana city,TRUE,All,all,35858,32618,40104,Strong,77420,72187,82854,Strong,136233,131479,146494,Strong,NA,NA,0.876,0.8236,0.9285,Strong,0.99,0.97,1.01,Strong,0.7019,0.6814,0.7224,Strong
2014,06,24680,California,Fontana city,TRUE,Male,gender,41045,37039,46725,Strong,83261,77420,90868,Strong,138202,131751,150360,Strong,NA,NA,0.8347,0.7528,0.9165,Strong,0.9,0.88,0.93,Strong,0.8219,0.799,0.8448,Strong
2014,06,24680,California,Fontana city,TRUE,Female,gender,30404,26811,34772,Strong,69514,64924,76011,Strong,135147,123415,147047,Strong,NA,NA,0.9167,0.8577,0.9758,Strong,1.06,1.04,1.08,Strong,0.5861,0.5545,0.6176,Strong
2014,06,26000,California,Fremont city,TRUE,All,all,58819,53651,64033,Marginal,133814,130257,138542,Marginal,236614,227256,248763,Marginal,NA,NA,0.9256,0.8641,0.9871,Marginal,1.09,1.06,1.11,Strong,0.773,0.7577,0.7883,Marginal
2014,06,26000,California,Fremont city,TRUE,Male,gender,69101,63573,78913,Marginal,145112,138202,155871,Marginal,249982,237152,267360,Marginal,NA,NA,0.9061,0.8169,0.9953,Marginal,1.05,1.02,1.08,Strong,0.882,0.8615,0.9025,Marginal
2014,06,26000,California,Fremont city,TRUE,Female,gender,39389,33956,47542,Marginal,113325,103651,124322,Marginal,210680,196109,235658,Marginal,NA,NA,0.9679,0.9218,1,Marginal,1.14,1.11,1.16,Strong,0.6689,0.643,0.6947,Marginal
2014,06,27000,California,Fresno city,TRUE,All,all,22941,21732,24047,Weak,57492,55281,59763,Weak,118975,114773,123330,Weak,NA,NA,0.8273,0.7885,0.8662,Weak,1.05,1.03,1.08,Strong,0.6755,0.6613,0.6897,Weak
2014,06,27000,California,Fresno city,TRUE,Male,gender,28746,27404,30957,Weak,67913,64955,71450,Weak,138202,132293,146494,Weak,NA,NA,0.8155,0.7614,0.8697,Weak,1,0.98,1.03,Strong,0.7313,0.7134,0.7491,Weak
2014,06,27000,California,Fresno city,TRUE,Female,gender,18314,16860,19915,Weak,48063,45774,50880,Weak,101869,98123,106415,Weak,NA,NA,0.8404,0.7919,0.889,Weak,1.1,1.07,1.12,Strong,0.6212,0.6007,0.6417,Weak
2014,06,28000,California,Fullerton city,TRUE,All,all,35314,31786,39743,Weak,86238,82080,90368,Weak,181491,171141,187152,Weak,NA,NA,0.954,0.9162,0.9919,Weak,1.12,1.09,1.15,Strong,0.7511,0.7262,0.7759,Weak
2014,06,28000,California,Fullerton city,TRUE,Male,gender,46788,40748,53472,Weak,99153,92497,108661,Weak,200520,187440,211888,Weak,NA,NA,0.9443,0.8851,1,Weak,1.06,1.03,1.09,Strong,0.8284,0.7963,0.8604,Weak
2014,06,28000,California,Fullerton city,TRUE,Female,gender,26736,22726,32083,Weak,67995,62562,75797,Weak,147048,131072,165842,Weak,NA,NA,0.9626,0.9067,1,Weak,1.18,1.15,1.21,Strong,0.6725,0.6377,0.7073,Weak
2014,06,29000,California,Garden Grove city,TRUE,All,all,31014,29160,33956,Weak,74704,71586,78913,Weak,139562,134467,147048,Weak,NA,NA,0.8783,0.816,0.9406,Weak,1.3,1.28,1.32,Strong,0.7696,0.7508,0.7884,Weak
2014,06,29000,California,Garden Grove city,TRUE,Male,gender,37624,34412,40769,Weak,82672,74704,86929,Weak,151193,141657,161084,Weak,NA,NA,0.8314,0.7205,0.9424,Weak,1.25,1.23,1.27,Strong,0.8363,0.8125,0.86,Weak
2014,06,29000,California,Garden Grove city,TRUE,Female,gender,26736,23909,29298,Weak,70483,65197,74704,Weak,127397,119129,136820,Weak,NA,NA,0.9198,0.8579,0.9818,Weak,1.34,1.32,1.36,Strong,0.7002,0.6719,0.7285,Weak
2014,06,30000,California,Glendale city,TRUE,All,all,25807,24185,27640,Marginal,67913,65210,72187,Marginal,152022,140966,163090,Marginal,NA,NA,0.9323,0.8808,0.9837,Marginal,1.06,1.03,1.08,Strong,0.7551,0.7344,0.7759,Marginal
2014,06,30000,California,Glendale city,TRUE,Male,gender,27980,25705,32083,Marginal,78499,72989,85685,Marginal,177794,162991,199050,Marginal,NA,NA,0.9304,0.8658,0.9951,Marginal,1,0.97,1.03,Strong,0.8153,0.7849,0.8457,Marginal
2014,06,30000,California,Glendale city,TRUE,Female,gender,23798,22458,26215,Marginal,60958,56814,65771,Marginal,129035,116810,140364,Marginal,NA,NA,0.9344,0.8558,1,Marginal,1.12,1.09,1.14,Strong,0.6985,0.6678,0.7291,Marginal
2014,06,32548,California,Hawthorne city,TRUE,All,all,26736,24449,29437,Marginal,61122,56146,66337,Marginal,117471,109618,124381,Marginal,NA,NA,0.876,0.793,0.959,Marginal,1.01,0.97,1.06,Strong,0.7466,0.7203,0.773,Marginal
2014,06,32548,California,Hawthorne city,TRUE,Male,gender,33420,27805,37430,Marginal,66752,59703,71865,Marginal,131541,118440,146148,Marginal,NA,NA,0.876,0.7451,1,Marginal,0.96,0.92,1.01,Strong,0.842,0.8108,0.8732,Marginal
2014,06,32548,California,Hawthorne city,TRUE,Female,gender,22411,16584,25535,Marginal,55281,49062,62963,Marginal,103651,96050,113325,Marginal,NA,NA,0.876,0.7822,0.9698,Marginal,1.06,1.02,1.11,Strong,0.655,0.6138,0.6961,Marginal
2014,06,33000,California,Hayward city,TRUE,All,all,37364,32795,40632,Strong,88449,84579,93719,Strong,168424,162991,178280,Strong,NA,NA,0.862,0.7956,0.9285,Strong,1.23,1.21,1.26,Strong,0.7685,0.7453,0.7917,Strong
2014,06,33000,California,Hayward city,TRUE,Male,gender,44114,40748,50444,Strong,98121,91004,103602,Strong,185013,168968,206536,Strong,NA,NA,0.8375,0.7376,0.9375,Strong,1.18,1.15,1.21,Strong,0.8567,0.8318,0.8815,Strong
2014,06,33000,California,Hayward city,TRUE,Female,gender,29022,25399,32795,Strong,76469,68712,86892,Strong,156199,145527,169988,Strong,NA,NA,0.8814,0.787,0.9757,Strong,1.29,1.26,1.32,Strong,0.6781,0.644,0.7122,Strong
2014,06,33182,California,Hemet city,TRUE,All,all,23362,22140,25399,Marginal,55281,52403,58552,Marginal,114093,106944,120312,Marginal,NA,NA,0.9051,0.8365,0.9738,Marginal,0.97,0.94,1,Strong,0.6402,0.6119,0.6685,Marginal
2014,06,33182,California,Hemet city,TRUE,Male,gender,27271,25152,31239,Marginal,64264,60156,69101,Marginal,123520,114707,140482,Marginal,NA,NA,NA,NA,NA,NA,0.92,0.88,0.95,Strong,0.7317,0.6972,0.7662,Marginal
2014,06,33182,California,Hemet city,TRUE,Female,gender,20854,18472,22954,Marginal,45053,40639,51135,Marginal,95207,88966,112327,Marginal,NA,NA,NA,NA,NA,NA,1.02,0.99,1.05,Strong,0.5521,0.5104,0.5937,Marginal
2014,06,33434,California,Hesperia city,TRUE,All,all,25429,22726,27271,Marginal,59795,55688,64166,Marginal,120885,112826,129803,Marginal,NA,NA,0.9002,0.8469,0.9534,Marginal,0.95,0.92,0.97,Strong,0.603,0.5721,0.6338,Marginal
2014,06,33434,California,Hesperia city,TRUE,Male,gender,32083,28073,38421,Marginal,67913,63567,74704,Marginal,136354,120312,150767,Marginal,NA,NA,0.901,0.817,0.9849,Marginal,0.86,0.83,0.89,Strong,0.6832,0.6402,0.7261,Marginal
2014,06,33434,California,Hesperia city,TRUE,Female,gender,20854,17386,24597,Marginal,47955,41441,54675,Marginal,109476,98790,121161,Marginal,NA,NA,NA,NA,NA,NA,1.03,1,1.06,Strong,0.5267,0.4868,0.5666,Marginal
2014,06,36000,California,Huntington Beach city,TRUE,All,all,50256,46788,53472,Weak,110152,106415,114898,Weak,210316,200520,218679,Weak,NA,NA,0.8795,0.7937,0.9653,Weak,1.16,1.13,1.2,Strong,0.7959,0.7732,0.8186,Weak
2014,06,36000,California,Huntington Beach city,TRUE,Male,gender,55210,51600,60156,Weak,118168,110561,129356,Weak,221909,213247,237016,Weak,NA,NA,0.8674,0.7388,0.996,Weak,1.1,1.06,1.14,Strong,0.8612,0.8347,0.8877,Weak
2014,06,36000,California,Huntington Beach city,TRUE,Female,gender,44225,38846,50264,Weak,101958,93576,108281,Weak,191547,179247,211448,Weak,NA,NA,0.8956,0.7609,1,Weak,1.23,1.19,1.27,Strong,0.7296,0.6954,0.7637,Weak
2014,06,36448,California,Indio city,TRUE,All,all,25399,23091,27003,Marginal,56333,53472,61493,Marginal,119644,113325,127974,Marginal,NA,NA,0.7932,0.6987,0.8877,Marginal,NA,NA,NA,NA,0.7171,0.6894,0.7449,Marginal
