year,state,place,state_name,place_name,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality
2017,06,60466,California,Rialto city,all,All,0.91683823,0.79896587,1.0347105,1
2017,06,60466,California,Rialto city,income,Low Income,0.92420244,0.81281626,1.0355886,1
2017,06,60466,California,Rialto city,income,Not Low-Income,1.0615443,0.80225646,1.3208321,1
2017,06,60620,California,Richmond city,all,All,1.0533644,0.94939351,1.1573353,1
2017,06,60620,California,Richmond city,income,Low Income,1.0882617,0.98265219,1.1938713,1
2017,06,60620,California,Richmond city,income,Not Low-Income,1.0159456,0.85263473,1.1792564,1
2017,06,62000,California,Riverside city,all,All,1.0974847,0.99451464,1.2004547,1
2017,06,62000,California,Riverside city,income,Low Income,1.0860627,0.9792769,1.1928484,1
2017,06,62000,California,Riverside city,income,Not Low-Income,1.0199316,0.86088592,1.1789771,1
2017,06,62938,California,Roseville city,all,All,1.0132143,0.85123718,1.1751915,1
2017,06,62938,California,Roseville city,income,Low Income,1.0679692,0.81911337,1.3168252,1
2017,06,62938,California,Roseville city,income,Not Low-Income,0.98690188,0.83084202,1.1429619,1
2017,06,64000,California,Sacramento city,all,All,1.189734,1.0705959,1.308872,1
2017,06,64000,California,Sacramento city,income,Low Income,1.1708242,1.0424595,1.2991887,1
2017,06,64000,California,Sacramento city,income,Not Low-Income,1.2273926,1.0681925,1.3865925,1
2017,06,64224,California,Salinas city,all,All,1.2286675,1.0401331,1.4172019,1
2017,06,64224,California,Salinas city,income,Low Income,1.2150494,1.0461663,1.3839325,1
2017,06,64224,California,Salinas city,income,Not Low-Income,1.1286219,0.7634213,1.4938226,1
2017,06,65000,California,San Bernardino city,all,All,1.313519,1.2323986,1.3946394,1
2017,06,65000,California,San Bernardino city,income,Low Income,1.3127531,1.238433,1.3870732,1
2017,06,65000,California,San Bernardino city,income,Not Low-Income,1.170457,0.94597077,1.3949432,1
2017,06,65042,California,San Buenaventura (Ventura) city,all,All,1.1865579,1.0470408,1.326075,1
2017,06,65042,California,San Buenaventura (Ventura) city,income,Low Income,1.2458864,1.0809567,1.4108162,1
2017,06,65042,California,San Buenaventura (Ventura) city,income,Not Low-Income,1.1255244,0.96072578,1.290323,1
2017,06,66000,California,San Diego city,all,All,1.0403417,0.96893299,1.1117505,1
2017,06,66000,California,San Diego city,income,Low Income,1.0346599,0.95912135,1.1101985,1
2017,06,66000,California,San Diego city,income,Not Low-Income,0.96175343,0.86634308,1.0571638,1
2017,06,67000,California,San Francisco city,all,All,1.0723838,0.99311793,1.1516496,1
2017,06,67000,California,San Francisco city,income,Low Income,1.1034884,1.0138254,1.1931515,1
2017,06,67000,California,San Francisco city,income,Not Low-Income,0.91851872,0.81848931,1.0185481,1
2017,06,68000,California,San Jose city,all,All,1.1248783,0.96860862,1.2811478,1
2017,06,68000,California,San Jose city,income,Low Income,1.1342105,0.9524402,1.3159808,1
2017,06,68000,California,San Jose city,income,Not Low-Income,1.0417061,0.86411649,1.2192956,1
2017,06,68084,California,San Leandro city,all,All,0.97292268,0.77272081,1.1731246,1
2017,06,68084,California,San Leandro city,income,Low Income,0.99888074,0.78527892,1.2124826,1
2017,06,68084,California,San Leandro city,income,Not Low-Income,0.87905324,0.60009199,1.1580144,1
2017,06,68196,California,San Marcos city,all,All,1.0485315,0.92232275,1.1747403,1
2017,06,68196,California,San Marcos city,income,Low Income,0.99450696,0.8315329,1.157481,1
2017,06,68196,California,San Marcos city,income,Not Low-Income,1.0230632,0.88668305,1.1594434,1
2017,06,68252,California,San Mateo city,all,All,NA,NA,NA,NA
2017,06,68252,California,San Mateo city,income,Low Income,NA,NA,NA,NA
2017,06,68252,California,San Mateo city,income,Not Low-Income,NA,NA,NA,NA
2017,06,68378,California,San Ramon city,all,All,NA,NA,NA,NA
2017,06,68378,California,San Ramon city,income,Low Income,NA,NA,NA,NA
2017,06,68378,California,San Ramon city,income,Not Low-Income,NA,NA,NA,NA
2017,06,69000,California,Santa Ana city,all,All,1.0432302,0.96507162,1.1213888,1
2017,06,69000,California,Santa Ana city,income,Low Income,1.0020822,0.92965525,1.0745093,1
2017,06,69000,California,Santa Ana city,income,Not Low-Income,1.0536574,0.84989816,1.2574166,1
2017,06,69070,California,Santa Barbara city,all,All,1.330866,1.0691533,1.5925786,1
2017,06,69070,California,Santa Barbara city,income,Low Income,1.2544659,1.0305525,1.4783794,1
2017,06,69070,California,Santa Barbara city,income,Not Low-Income,1.0898532,0.76621282,1.4134935,1
2017,06,69084,California,Santa Clara city,all,All,0.98240346,0.8279323,1.1368747,1
2017,06,69084,California,Santa Clara city,income,Low Income,1.0379642,0.8302561,1.2456723,1
2017,06,69084,California,Santa Clara city,income,Not Low-Income,0.99245054,0.83101451,1.1538866,1
2017,06,69088,California,Santa Clarita city,all,All,1.0804065,0.95748872,1.2033243,1
2017,06,69088,California,Santa Clarita city,income,Low Income,1.1163625,0.87947059,1.3532543,1
2017,06,69088,California,Santa Clarita city,income,Not Low-Income,1.1269197,1.016983,1.2368565,1
2017,06,69196,California,Santa Maria city,all,All,1.332773,1.161916,1.5036299,1
2017,06,69196,California,Santa Maria city,income,Low Income,1.3342353,1.2228155,1.4456551,1
2017,06,69196,California,Santa Maria city,income,Not Low-Income,0.99853158,0.5376876,1.4593755,1
2017,06,70000,California,Santa Monica city,all,All,1.095978,0.77505916,1.4168968,3
2017,06,70000,California,Santa Monica city,income,Low Income,-0.10548631,-2.0717206,1.8607479,3
2017,06,70000,California,Santa Monica city,income,Not Low-Income,0.6989994,-0.17300829,1.5710071,3
2017,06,70098,California,Santa Rosa city,all,All,1.0579213,0.68619126,1.4296511,2
2017,06,70098,California,Santa Rosa city,income,Low Income,1.0798035,0.60931253,1.5502944,2
2017,06,70098,California,Santa Rosa city,income,Not Low-Income,0.93563271,0.45197073,1.4192947,2
2017,06,72016,California,Simi Valley city,all,All,0.95905268,0.81481528,1.1032901,1
2017,06,72016,California,Simi Valley city,income,Low Income,0.99560308,0.77803022,1.213176,1
2017,06,72016,California,Simi Valley city,income,Not Low-Income,0.95476991,0.8142308,1.095309,1
2017,06,73080,California,South Gate city,all,All,NA,NA,NA,NA
2017,06,73080,California,South Gate city,income,Low Income,NA,NA,NA,NA
2017,06,73080,California,South Gate city,income,Not Low-Income,NA,NA,NA,NA
2017,06,75000,California,Stockton city,all,All,1.182871,1.0736405,1.2921015,1
2017,06,75000,California,Stockton city,income,Low Income,1.1627177,1.0579437,1.2674916,1
2017,06,75000,California,Stockton city,income,Not Low-Income,1.1436229,0.93021971,1.3570261,1
2017,06,77000,California,Sunnyvale city,all,All,1.0874877,0.9253335,1.2496418,1
2017,06,77000,California,Sunnyvale city,income,Low Income,1.006502,0.72721159,1.2857925,1
2017,06,77000,California,Sunnyvale city,income,Not Low-Income,1.0604461,0.91334862000000006,1.2075436,1
2017,06,78120,California,Temecula city,all,All,1.045478,0.94689983,1.1440561,1
2017,06,78120,California,Temecula city,income,Low Income,1.0663911,0.90735632,1.2254258,1
2017,06,78120,California,Temecula city,income,Not Low-Income,1.0551934,0.96212596,1.1482608,1
2017,06,78582,California,Thousand Oaks city,all,All,0.94267398,0.80785817,1.0774899,1
2017,06,78582,California,Thousand Oaks city,income,Low Income,0.79798037,0.40632868,1.1896321,2
2017,06,78582,California,Thousand Oaks city,income,Not Low-Income,0.83148164,0.61890537,1.0440578,2
2017,06,80000,California,Torrance city,all,All,1.1038656,0.97957736,1.2281538,1
2017,06,80000,California,Torrance city,income,Low Income,1.1672428,0.97005665,1.3644289,1
2017,06,80000,California,Torrance city,income,Not Low-Income,1.0917611,0.97356701,1.2099552,1
2017,06,80238,California,Tracy city,all,All,1.1691124,0.93579376,1.4024311,1
2017,06,80238,California,Tracy city,income,Low Income,1.260978,0.94804448,1.5739114,1
2017,06,80238,California,Tracy city,income,Not Low-Income,1.0801833,0.80179095,1.3585756,1
2017,06,80854,California,Tustin city,all,All,1.1654811,1.0474359,1.2835263,1
2017,06,80854,California,Tustin city,income,Low Income,1.2547042,1.0986975,1.4107109,1
2017,06,80854,California,Tustin city,income,Not Low-Income,1.0840633,0.95905578,1.2090708,1
2017,06,81344,California,Upland city,all,All,1.0069504,0.82946134,1.1844394,1
2017,06,81344,California,Upland city,income,Low Income,0.97153091,0.76410782,1.178954,1
2017,06,81344,California,Upland city,income,Not Low-Income,1.0835067,0.87075084,1.2962626,1
2017,06,81554,California,Vacaville city,all,All,1.0853313,0.91583472,1.2548279,1
2017,06,81554,California,Vacaville city,income,Low Income,1.1682358,0.94569105,1.3907806,1
2017,06,81554,California,Vacaville city,income,Not Low-Income,1.0458425,0.86543226,1.2262528,1
2017,06,81666,California,Vallejo city,all,All,0.9233827,0.76499552,1.0817698,1
2017,06,81666,California,Vallejo city,income,Low Income,0.87789023,0.7131632,1.0426173,1
2017,06,81666,California,Vallejo city,income,Not Low-Income,0.84109092,0.60308987,1.0790919,1
2017,06,82590,California,Victorville city,all,All,1.0670133,0.94134402,1.1926825,1
2017,06,82590,California,Victorville city,income,Low Income,1.1061531,0.98418051,1.2281257,1
2017,06,82590,California,Victorville city,income,Not Low-Income,0.84251994,0.6100105,1.0750294,1
2017,06,82954,California,Visalia city,all,All,1.2733055,1.1648039,1.3818072,1
2017,06,82954,California,Visalia city,income,Low Income,1.2650028,1.1504867,1.379519,1
2017,06,82954,California,Visalia city,income,Not Low-Income,1.2303158,1.0757606,1.384871,1
2017,06,82996,California,Vista city,all,All,1.1349111,1.0136944,1.2561277,1
2017,06,82996,California,Vista city,income,Low Income,1.1687037,1.0357947,1.3016126,1
2017,06,82996,California,Vista city,income,Not Low-Income,1.0328109,0.87278581,1.192836,1
2017,06,84200,California,West Covina city,all,All,0.89933908,0.71298832,1.0856898,1
2017,06,84200,California,West Covina city,income,Low Income,0.89109433,0.6959663,1.0862223,1
2017,06,84200,California,West Covina city,income,Not Low-Income,0.93612605,0.66590363,1.2063485,1
2017,06,84550,California,Westminster city,all,All,1.1788207,1.0167657,1.3408757,1
2017,06,84550,California,Westminster city,income,Low Income,1.241865,1.0752274,1.4085027,1
2017,06,84550,California,Westminster city,income,Not Low-Income,1.0200391,0.77414423,1.265934,1
2017,06,85292,California,Whittier city,all,All,1.1177107,0.89490688,1.3405147,1
2017,06,85292,California,Whittier city,income,Low Income,1.1091863,0.86845303,1.3499194,1
2017,06,85292,California,Whittier city,income,Not Low-Income,1.161799,0.84190321,1.4816948,1
2017,08,03455,Colorado,Arvada city,all,All,NA,NA,NA,NA
2017,08,03455,Colorado,Arvada city,income,Low Income,NA,NA,NA,NA
2017,08,03455,Colorado,Arvada city,income,Not Low-Income,NA,NA,NA,NA
2017,08,04000,Colorado,Aurora city,all,All,1.2208769,0.70018536,1.7415686,3
2017,08,04000,Colorado,Aurora city,income,Low Income,1.3349169,0.81337482,1.8564591,3
2017,08,04000,Colorado,Aurora city,income,Not Low-Income,1.1647444,0.30918378,2.0203049,3
2017,08,07850,Colorado,Boulder city,all,All,0.81899238,0.21415307,1.4238317,3
2017,08,07850,Colorado,Boulder city,income,Low Income,NA,NA,NA,NA
2017,08,07850,Colorado,Boulder city,income,Not Low-Income,NA,NA,NA,NA
2017,08,12815,Colorado,Centennial city,all,All,NA,NA,NA,NA
2017,08,12815,Colorado,Centennial city,income,Low Income,NA,NA,NA,NA
2017,08,12815,Colorado,Centennial city,income,Not Low-Income,NA,NA,NA,NA
2017,08,16000,Colorado,Colorado Springs city,all,All,0.63760304,-0.14647943,1.4216855,3
2017,08,16000,Colorado,Colorado Springs city,income,Low Income,0.54838914,-0.40332091,1.5000991,3
2017,08,16000,Colorado,Colorado Springs city,income,Not Low-Income,0.69440693,-0.15084335,1.5396572,3
2017,08,20000,Colorado,Denver city,all,All,0.63253957,0.20690964,1.0581696,3
2017,08,20000,Colorado,Denver city,income,Low Income,0.6255672,0.20093404,1.0502005,3
2017,08,20000,Colorado,Denver city,income,Not Low-Income,0.82781446,0.22432947,1.4312994,3
2017,08,27425,Colorado,Fort Collins city,all,All,0.87521863,0.27174899,1.4786882,3
2017,08,27425,Colorado,Fort Collins city,income,Low Income,0.64248538,-0.29031554,1.5752863,3
2017,08,27425,Colorado,Fort Collins city,income,Not Low-Income,0.93197781,0.35107332,1.5128822,3
2017,08,32155,Colorado,Greeley city,all,All,0.7032088,-0.0032786857,1.4096963,3
2017,08,32155,Colorado,Greeley city,income,Low Income,0.78567129,0.046546083,1.5247965,3
2017,08,32155,Colorado,Greeley city,income,Not Low-Income,0.66873533,-0.35797638,1.695447,3
2017,08,43000,Colorado,Lakewood city,all,All,NA,NA,NA,NA
2017,08,43000,Colorado,Lakewood city,income,Low Income,NA,NA,NA,NA
2017,08,43000,Colorado,Lakewood city,income,Not Low-Income,NA,NA,NA,NA
2017,08,45970,Colorado,Longmont city,all,All,0.28596416,-0.30152792,0.87345624,3
2017,08,45970,Colorado,Longmont city,income,Low Income,-0.40254796,-1.2453401,0.44024417,3
2017,08,45970,Colorado,Longmont city,income,Not Low-Income,0.75145131,0.16338897,1.3395137,3
2017,08,46465,Colorado,Loveland city,all,All,1.3281636000000001,0.48968369,2.1666436,3
2017,08,46465,Colorado,Loveland city,income,Low Income,1.250669,0.11819635,2.3831418,3
2017,08,46465,Colorado,Loveland city,income,Not Low-Income,1.3017187,0.42816409,2.1752734,3
2017,08,62000,Colorado,Pueblo city,all,All,0.57556969,-0.32514092,1.4762803,3
2017,08,62000,Colorado,Pueblo city,income,Low Income,0.44786626,-0.50071806,1.3964506,3
2017,08,62000,Colorado,Pueblo city,income,Not Low-Income,0.7701301,-0.45900294,1.9992632,3
2017,08,77290,Colorado,Thornton city,all,All,1.2588755,0.76446044,1.7532905,3
2017,08,77290,Colorado,Thornton city,income,Low Income,NA,NA,NA,NA
2017,08,77290,Colorado,Thornton city,income,Not Low-Income,NA,NA,NA,NA
2017,08,83835,Colorado,Westminster city,all,All,1.5389224,0.58222359,2.4956212,3
2017,08,83835,Colorado,Westminster city,income,Low Income,1.4741904,0.53502876,2.413352,3
2017,08,83835,Colorado,Westminster city,income,Not Low-Income,2.2355177,0.52736604,3.9436696,3
2017,09,08000,Connecticut,Bridgeport city,all,All,0.97994775,0.85568148,1.1042141,1
2017,09,08000,Connecticut,Bridgeport city,income,Low Income,0.92132294,0.80254781,1.0400981,1
2017,09,08000,Connecticut,Bridgeport city,income,Not Low-Income,0.72117472,0.33057374,1.1117756,1
2017,09,18430,Connecticut,Danbury city,all,All,0.91063744,0.7279402,1.0933347,1
2017,09,18430,Connecticut,Danbury city,income,Low Income,1.1503917,0.76731515,1.5334682,3
2017,09,18430,Connecticut,Danbury city,income,Not Low-Income,0.82894039,0.60603094,1.0518498,1
2017,09,37000,Connecticut,Hartford city,all,All,0.83904886,0.71162587,0.96647185,1
2017,09,37000,Connecticut,Hartford city,income,Low Income,0.83678037,0.71267217,0.96088856,1
2017,09,37000,Connecticut,Hartford city,income,Not Low-Income,0.50761348,0.26603606,0.74919093,1
2017,09,52000,Connecticut,New Haven city,all,All,1.0531033,0.92197084,1.1842358,1
2017,09,52000,Connecticut,New Haven city,income,Low Income,1.1070293,0.97100723,1.2430514,1
2017,09,52000,Connecticut,New Haven city,income,Not Low-Income,0.83242601,0.63741225,1.0274397,1
2017,09,55990,Connecticut,Norwalk city,all,All,0.89589071,0.72118962,1.0705918,1
2017,09,55990,Connecticut,Norwalk city,income,Low Income,0.95532441,0.74562609,1.1650227,1
2017,09,55990,Connecticut,Norwalk city,income,Not Low-Income,0.83546114,0.63276565,1.0381566,1
2017,09,73000,Connecticut,Stamford city,all,All,0.84873432,0.68581504,1.0116537,2
2017,09,73000,Connecticut,Stamford city,income,Low Income,0.87177759,0.54949111,1.194064,3
2017,09,73000,Connecticut,Stamford city,income,Not Low-Income,0.86037356,0.66520661,1.0555404,2
2017,09,80000,Connecticut,Waterbury city,all,All,0.80765676,0.66536623,0.9499473,1
2017,09,80000,Connecticut,Waterbury city,income,Low Income,0.83262575,0.6946308,0.97062069,1
2017,09,80000,Connecticut,Waterbury city,income,Not Low-Income,0.70310926,0.43910643,0.96711206,1
2017,11,50000,District of Columbia,Washington city,all,All,0.93616998,0.85884035,1.0134996,1
2017,11,50000,District of Columbia,Washington city,income,Low Income,0.95075822,0.87410212,1.0274143,1
2017,11,50000,District of Columbia,Washington city,income,Not Low-Income,0.94484073,0.81345266,1.0762287,1
2017,12,07300,Florida,Boca Raton city,all,All,1.2675176,0.6895836,1.8454515,1
2017,12,07300,Florida,Boca Raton city,income,Low Income,1.1681291,0.34181374,1.9944445,3
2017,12,07300,Florida,Boca Raton city,income,Not Low-Income,1.3033428,0.72338843,1.8832972,1
2017,12,07875,Florida,Boynton Beach city,all,All,NA,NA,NA,NA
2017,12,07875,Florida,Boynton Beach city,income,Low Income,NA,NA,NA,NA
2017,12,07875,Florida,Boynton Beach city,income,Not Low-Income,NA,NA,NA,NA
2017,12,10275,Florida,Cape Coral city,all,All,NA,NA,NA,NA
2017,12,10275,Florida,Cape Coral city,income,Low Income,NA,NA,NA,NA
2017,12,10275,Florida,Cape Coral city,income,Not Low-Income,NA,NA,NA,NA
2017,12,12875,Florida,Clearwater city,all,All,NA,NA,NA,NA
2017,12,12875,Florida,Clearwater city,income,Low Income,NA,NA,NA,NA
2017,12,12875,Florida,Clearwater city,income,Not Low-Income,NA,NA,NA,NA
2017,12,14400,Florida,Coral Springs city,all,All,NA,NA,NA,NA
2017,12,14400,Florida,Coral Springs city,income,Low Income,NA,NA,NA,NA
2017,12,14400,Florida,Coral Springs city,income,Not Low-Income,NA,NA,NA,NA
2017,12,16475,Florida,Davie town,all,All,NA,NA,NA,NA
2017,12,16475,Florida,Davie town,income,Low Income,NA,NA,NA,NA
2017,12,16475,Florida,Davie town,income,Not Low-Income,NA,NA,NA,NA
2017,12,16725,Florida,Deerfield Beach city,all,All,NA,NA,NA,NA
2017,12,16725,Florida,Deerfield Beach city,income,Low Income,NA,NA,NA,NA
2017,12,16725,Florida,Deerfield Beach city,income,Not Low-Income,NA,NA,NA,NA
2017,12,17200,Florida,Deltona city,all,All,NA,NA,NA,NA
2017,12,17200,Florida,Deltona city,income,Low Income,NA,NA,NA,NA
2017,12,17200,Florida,Deltona city,income,Not Low-Income,NA,NA,NA,NA
