year,state,place,state_name,place_name,subgroup_type,subgroup,environmental,environmental_quality
2018,06,27000,California,Fresno city,poverty,Not High Poverty Tracts,11,1
2018,06,27000,California,Fresno city,race-ethnicity,Majority Non-White,9,1
2018,06,27000,California,Fresno city,race-ethnicity,"Majority White, Non-Hispanic",15,1
2018,06,27000,California,Fresno city,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,06,28000,California,Fullerton city,all,All,6,1
2018,06,28000,California,Fullerton city,poverty,High Poverty Tracts,NA,NA
2018,06,28000,California,Fullerton city,poverty,Not High Poverty Tracts,6,1
2018,06,28000,California,Fullerton city,race-ethnicity,Majority Non-White,5,1
2018,06,28000,California,Fullerton city,race-ethnicity,"Majority White, Non-Hispanic",7,1
2018,06,28000,California,Fullerton city,race-ethnicity,No Majority Race/Ethnicity,6,1
2018,06,29000,California,Garden Grove city,all,All,6,1
2018,06,29000,California,Garden Grove city,poverty,High Poverty Tracts,NA,NA
2018,06,29000,California,Garden Grove city,poverty,Not High Poverty Tracts,6,1
2018,06,29000,California,Garden Grove city,race-ethnicity,Majority Non-White,6,1
2018,06,29000,California,Garden Grove city,race-ethnicity,"Majority White, Non-Hispanic",5,1
2018,06,29000,California,Garden Grove city,race-ethnicity,No Majority Race/Ethnicity,5,1
2018,06,30000,California,Glendale city,all,All,10,1
2018,06,30000,California,Glendale city,poverty,High Poverty Tracts,NA,NA
2018,06,30000,California,Glendale city,poverty,Not High Poverty Tracts,10,1
2018,06,30000,California,Glendale city,race-ethnicity,Majority Non-White,8,1
2018,06,30000,California,Glendale city,race-ethnicity,"Majority White, Non-Hispanic",10,1
2018,06,30000,California,Glendale city,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,06,32548,California,Hawthorne city,all,All,4,1
2018,06,32548,California,Hawthorne city,poverty,High Poverty Tracts,NA,NA
2018,06,32548,California,Hawthorne city,poverty,Not High Poverty Tracts,4,1
2018,06,32548,California,Hawthorne city,race-ethnicity,Majority Non-White,4,1
2018,06,32548,California,Hawthorne city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,32548,California,Hawthorne city,race-ethnicity,No Majority Race/Ethnicity,5,1
2018,06,33000,California,Hayward city,all,All,46,1
2018,06,33000,California,Hayward city,poverty,High Poverty Tracts,NA,NA
2018,06,33000,California,Hayward city,poverty,Not High Poverty Tracts,45,1
2018,06,33000,California,Hayward city,race-ethnicity,Majority Non-White,45,1
2018,06,33000,California,Hayward city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,33000,California,Hayward city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,06,33182,California,Hemet city,all,All,47,1
2018,06,33182,California,Hemet city,poverty,High Poverty Tracts,55,1
2018,06,33182,California,Hemet city,poverty,Not High Poverty Tracts,47,1
2018,06,33182,California,Hemet city,race-ethnicity,Majority Non-White,49,1
2018,06,33182,California,Hemet city,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,06,33182,California,Hemet city,race-ethnicity,No Majority Race/Ethnicity,45,1
2018,06,33434,California,Hesperia city,all,All,42,1
2018,06,33434,California,Hesperia city,poverty,High Poverty Tracts,NA,NA
2018,06,33434,California,Hesperia city,poverty,Not High Poverty Tracts,42,1
2018,06,33434,California,Hesperia city,race-ethnicity,Majority Non-White,42,1
2018,06,33434,California,Hesperia city,race-ethnicity,"Majority White, Non-Hispanic",36,1
2018,06,33434,California,Hesperia city,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,06,36000,California,Huntington Beach city,all,All,32,1
2018,06,36000,California,Huntington Beach city,poverty,High Poverty Tracts,NA,NA
2018,06,36000,California,Huntington Beach city,poverty,Not High Poverty Tracts,32,1
2018,06,36000,California,Huntington Beach city,race-ethnicity,Majority Non-White,34,1
2018,06,36000,California,Huntington Beach city,race-ethnicity,"Majority White, Non-Hispanic",34,1
2018,06,36000,California,Huntington Beach city,race-ethnicity,No Majority Race/Ethnicity,28,1
2018,06,36448,California,Indio city,all,All,49,1
2018,06,36448,California,Indio city,poverty,High Poverty Tracts,NA,NA
2018,06,36448,California,Indio city,poverty,Not High Poverty Tracts,49,1
2018,06,36448,California,Indio city,race-ethnicity,Majority Non-White,51,1
2018,06,36448,California,Indio city,race-ethnicity,"Majority White, Non-Hispanic",48,1
2018,06,36448,California,Indio city,race-ethnicity,No Majority Race/Ethnicity,45,1
2018,06,36546,California,Inglewood city,all,All,2,1
2018,06,36546,California,Inglewood city,poverty,High Poverty Tracts,NA,NA
2018,06,36546,California,Inglewood city,poverty,Not High Poverty Tracts,2,1
2018,06,36546,California,Inglewood city,race-ethnicity,Majority Non-White,2,1
2018,06,36546,California,Inglewood city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,36546,California,Inglewood city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,06,36770,California,Irvine city,all,All,17,1
2018,06,36770,California,Irvine city,poverty,High Poverty Tracts,46,1
2018,06,36770,California,Irvine city,poverty,Not High Poverty Tracts,14,1
2018,06,36770,California,Irvine city,race-ethnicity,Majority Non-White,20,1
2018,06,36770,California,Irvine city,race-ethnicity,"Majority White, Non-Hispanic",12,1
2018,06,36770,California,Irvine city,race-ethnicity,No Majority Race/Ethnicity,14,1
2018,06,39496,California,Lake Forest city,all,All,20,1
2018,06,39496,California,Lake Forest city,poverty,High Poverty Tracts,NA,NA
2018,06,39496,California,Lake Forest city,poverty,Not High Poverty Tracts,20,1
2018,06,39496,California,Lake Forest city,race-ethnicity,Majority Non-White,20,1
2018,06,39496,California,Lake Forest city,race-ethnicity,"Majority White, Non-Hispanic",19,1
2018,06,39496,California,Lake Forest city,race-ethnicity,No Majority Race/Ethnicity,20,1
2018,06,39892,California,Lakewood city,all,All,1,1
2018,06,39892,California,Lakewood city,poverty,High Poverty Tracts,NA,NA
2018,06,39892,California,Lakewood city,poverty,Not High Poverty Tracts,1,1
2018,06,39892,California,Lakewood city,race-ethnicity,Majority Non-White,1,1
2018,06,39892,California,Lakewood city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,39892,California,Lakewood city,race-ethnicity,No Majority Race/Ethnicity,1,1
2018,06,40130,California,Lancaster city,all,All,62,1
2018,06,40130,California,Lancaster city,poverty,High Poverty Tracts,55,1
2018,06,40130,California,Lancaster city,poverty,Not High Poverty Tracts,63,1
2018,06,40130,California,Lancaster city,race-ethnicity,Majority Non-White,62,1
2018,06,40130,California,Lancaster city,race-ethnicity,"Majority White, Non-Hispanic",93,1
2018,06,40130,California,Lancaster city,race-ethnicity,No Majority Race/Ethnicity,62,1
2018,06,41992,California,Livermore city,all,All,55,1
2018,06,41992,California,Livermore city,poverty,High Poverty Tracts,NA,NA
2018,06,41992,California,Livermore city,poverty,Not High Poverty Tracts,55,1
2018,06,41992,California,Livermore city,race-ethnicity,Majority Non-White,55,1
2018,06,41992,California,Livermore city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,06,41992,California,Livermore city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,06,43000,California,Long Beach city,all,All,0,1
2018,06,43000,California,Long Beach city,poverty,High Poverty Tracts,0,1
2018,06,43000,California,Long Beach city,poverty,Not High Poverty Tracts,0,1
2018,06,43000,California,Long Beach city,race-ethnicity,Majority Non-White,0,1
2018,06,43000,California,Long Beach city,race-ethnicity,"Majority White, Non-Hispanic",1,1
2018,06,43000,California,Long Beach city,race-ethnicity,No Majority Race/Ethnicity,0,1
2018,06,44000,California,Los Angeles city,all,All,10,1
2018,06,44000,California,Los Angeles city,poverty,High Poverty Tracts,5,1
2018,06,44000,California,Los Angeles city,poverty,Not High Poverty Tracts,11,1
2018,06,44000,California,Los Angeles city,race-ethnicity,Majority Non-White,8,1
2018,06,44000,California,Los Angeles city,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,06,44000,California,Los Angeles city,race-ethnicity,No Majority Race/Ethnicity,14,1
2018,06,45484,California,Manteca city,all,All,26,1
2018,06,45484,California,Manteca city,poverty,High Poverty Tracts,NA,NA
2018,06,45484,California,Manteca city,poverty,Not High Poverty Tracts,26,1
2018,06,45484,California,Manteca city,race-ethnicity,Majority Non-White,26,1
2018,06,45484,California,Manteca city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,45484,California,Manteca city,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,06,46842,California,Menifee city,all,All,33,1
2018,06,46842,California,Menifee city,poverty,High Poverty Tracts,NA,NA
2018,06,46842,California,Menifee city,poverty,Not High Poverty Tracts,33,1
2018,06,46842,California,Menifee city,race-ethnicity,Majority Non-White,32,1
2018,06,46842,California,Menifee city,race-ethnicity,"Majority White, Non-Hispanic",29,1
2018,06,46842,California,Menifee city,race-ethnicity,No Majority Race/Ethnicity,35,1
2018,06,46898,California,Merced city,all,All,17,1
2018,06,46898,California,Merced city,poverty,High Poverty Tracts,14,1
2018,06,46898,California,Merced city,poverty,Not High Poverty Tracts,17,1
2018,06,46898,California,Merced city,race-ethnicity,Majority Non-White,15,1
2018,06,46898,California,Merced city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,46898,California,Merced city,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,06,47766,California,Milpitas city,all,All,58,1
2018,06,47766,California,Milpitas city,poverty,High Poverty Tracts,NA,NA
2018,06,47766,California,Milpitas city,poverty,Not High Poverty Tracts,57,1
2018,06,47766,California,Milpitas city,race-ethnicity,Majority Non-White,58,1
2018,06,47766,California,Milpitas city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,47766,California,Milpitas city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,06,48256,California,Mission Viejo city,all,All,21,1
2018,06,48256,California,Mission Viejo city,poverty,High Poverty Tracts,NA,NA
2018,06,48256,California,Mission Viejo city,poverty,Not High Poverty Tracts,21,1
2018,06,48256,California,Mission Viejo city,race-ethnicity,Majority Non-White,36,1
2018,06,48256,California,Mission Viejo city,race-ethnicity,"Majority White, Non-Hispanic",20,1
2018,06,48256,California,Mission Viejo city,race-ethnicity,No Majority Race/Ethnicity,20,1
2018,06,48354,California,Modesto city,all,All,26,1
2018,06,48354,California,Modesto city,poverty,High Poverty Tracts,26,1
2018,06,48354,California,Modesto city,poverty,Not High Poverty Tracts,25,1
2018,06,48354,California,Modesto city,race-ethnicity,Majority Non-White,26,1
2018,06,48354,California,Modesto city,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,06,48354,California,Modesto city,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,06,49270,California,Moreno Valley city,all,All,23,1
2018,06,49270,California,Moreno Valley city,poverty,High Poverty Tracts,NA,NA
2018,06,49270,California,Moreno Valley city,poverty,Not High Poverty Tracts,24,1
2018,06,49270,California,Moreno Valley city,race-ethnicity,Majority Non-White,23,1
2018,06,49270,California,Moreno Valley city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,49270,California,Moreno Valley city,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,06,49670,California,Mountain View city,all,All,55,1
2018,06,49670,California,Mountain View city,poverty,High Poverty Tracts,NA,NA
2018,06,49670,California,Mountain View city,poverty,Not High Poverty Tracts,55,1
2018,06,49670,California,Mountain View city,race-ethnicity,Majority Non-White,55,1
2018,06,49670,California,Mountain View city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,06,49670,California,Mountain View city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,06,50076,California,Murrieta city,all,All,39,1
2018,06,50076,California,Murrieta city,poverty,High Poverty Tracts,NA,NA
2018,06,50076,California,Murrieta city,poverty,Not High Poverty Tracts,39,1
2018,06,50076,California,Murrieta city,race-ethnicity,Majority Non-White,40,1
2018,06,50076,California,Murrieta city,race-ethnicity,"Majority White, Non-Hispanic",41,1
2018,06,50076,California,Murrieta city,race-ethnicity,No Majority Race/Ethnicity,39,1
2018,06,50258,California,Napa city,all,All,54,1
2018,06,50258,California,Napa city,poverty,High Poverty Tracts,55,1
2018,06,50258,California,Napa city,poverty,Not High Poverty Tracts,54,1
2018,06,50258,California,Napa city,race-ethnicity,Majority Non-White,55,1
2018,06,50258,California,Napa city,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,06,50258,California,Napa city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,06,51182,California,Newport Beach city,all,All,44,1
2018,06,51182,California,Newport Beach city,poverty,High Poverty Tracts,NA,NA
2018,06,51182,California,Newport Beach city,poverty,Not High Poverty Tracts,44,1
2018,06,51182,California,Newport Beach city,race-ethnicity,Majority Non-White,NA,NA
2018,06,51182,California,Newport Beach city,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,06,51182,California,Newport Beach city,race-ethnicity,No Majority Race/Ethnicity,17,1
2018,06,52526,California,Norwalk city,all,All,5,1
2018,06,52526,California,Norwalk city,poverty,High Poverty Tracts,5,1
2018,06,52526,California,Norwalk city,poverty,Not High Poverty Tracts,5,1
2018,06,52526,California,Norwalk city,race-ethnicity,Majority Non-White,5,1
2018,06,52526,California,Norwalk city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,52526,California,Norwalk city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,06,53000,California,Oakland city,all,All,46,1
2018,06,53000,California,Oakland city,poverty,High Poverty Tracts,47,1
2018,06,53000,California,Oakland city,poverty,Not High Poverty Tracts,46,1
2018,06,53000,California,Oakland city,race-ethnicity,Majority Non-White,46,1
2018,06,53000,California,Oakland city,race-ethnicity,"Majority White, Non-Hispanic",47,1
2018,06,53000,California,Oakland city,race-ethnicity,No Majority Race/Ethnicity,46,1
2018,06,53322,California,Oceanside city,all,All,45,1
2018,06,53322,California,Oceanside city,poverty,High Poverty Tracts,NA,NA
2018,06,53322,California,Oceanside city,poverty,Not High Poverty Tracts,45,1
2018,06,53322,California,Oceanside city,race-ethnicity,Majority Non-White,46,1
2018,06,53322,California,Oceanside city,race-ethnicity,"Majority White, Non-Hispanic",47,1
2018,06,53322,California,Oceanside city,race-ethnicity,No Majority Race/Ethnicity,44,1
2018,06,53896,California,Ontario city,all,All,5,1
2018,06,53896,California,Ontario city,poverty,High Poverty Tracts,NA,NA
2018,06,53896,California,Ontario city,poverty,Not High Poverty Tracts,5,1
2018,06,53896,California,Ontario city,race-ethnicity,Majority Non-White,5,1
2018,06,53896,California,Ontario city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,53896,California,Ontario city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,06,53980,California,Orange city,all,All,7,1
2018,06,53980,California,Orange city,poverty,High Poverty Tracts,NA,NA
2018,06,53980,California,Orange city,poverty,Not High Poverty Tracts,7,1
2018,06,53980,California,Orange city,race-ethnicity,Majority Non-White,7,1
2018,06,53980,California,Orange city,race-ethnicity,"Majority White, Non-Hispanic",10,1
2018,06,53980,California,Orange city,race-ethnicity,No Majority Race/Ethnicity,7,1
2018,06,54652,California,Oxnard city,all,All,51,1
2018,06,54652,California,Oxnard city,poverty,High Poverty Tracts,55,1
2018,06,54652,California,Oxnard city,poverty,Not High Poverty Tracts,51,1
2018,06,54652,California,Oxnard city,race-ethnicity,Majority Non-White,51,1
2018,06,54652,California,Oxnard city,race-ethnicity,"Majority White, Non-Hispanic",46,1
2018,06,54652,California,Oxnard city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,06,55156,California,Palmdale city,all,All,66,1
2018,06,55156,California,Palmdale city,poverty,High Poverty Tracts,50,1
2018,06,55156,California,Palmdale city,poverty,Not High Poverty Tracts,68,1
2018,06,55156,California,Palmdale city,race-ethnicity,Majority Non-White,67,1
2018,06,55156,California,Palmdale city,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,06,55156,California,Palmdale city,race-ethnicity,No Majority Race/Ethnicity,66,1
2018,06,56000,California,Pasadena city,all,All,6,1
2018,06,56000,California,Pasadena city,poverty,High Poverty Tracts,NA,NA
2018,06,56000,California,Pasadena city,poverty,Not High Poverty Tracts,6,1
2018,06,56000,California,Pasadena city,race-ethnicity,Majority Non-White,6,1
2018,06,56000,California,Pasadena city,race-ethnicity,"Majority White, Non-Hispanic",8,1
2018,06,56000,California,Pasadena city,race-ethnicity,No Majority Race/Ethnicity,4,1
2018,06,56700,California,Perris city,all,All,28,1
2018,06,56700,California,Perris city,poverty,High Poverty Tracts,NA,NA
2018,06,56700,California,Perris city,poverty,Not High Poverty Tracts,29,1
2018,06,56700,California,Perris city,race-ethnicity,Majority Non-White,28,1
2018,06,56700,California,Perris city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,56700,California,Perris city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,06,57456,California,Pittsburg city,all,All,19,1
2018,06,57456,California,Pittsburg city,poverty,High Poverty Tracts,NA,NA
2018,06,57456,California,Pittsburg city,poverty,Not High Poverty Tracts,19,1
2018,06,57456,California,Pittsburg city,race-ethnicity,Majority Non-White,19,1
2018,06,57456,California,Pittsburg city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,06,57456,California,Pittsburg city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,06,57792,California,Pleasanton city,all,All,54,1
2018,06,57792,California,Pleasanton city,poverty,High Poverty Tracts,NA,NA
2018,06,57792,California,Pleasanton city,poverty,Not High Poverty Tracts,54,1
2018,06,57792,California,Pleasanton city,race-ethnicity,Majority Non-White,55,1
