year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2014,06,22804,California,Escondido city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,37,Strong,NA,NA,NA,NA
2014,06,23182,California,Fairfield city,TRUE,All,all,NA,NA,54,Strong,NA,NA,NA,NA
2014,06,23182,California,Fairfield city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,51,Strong,NA,NA,NA,NA
2014,06,23182,California,Fairfield city,TRUE,White neighborhoods,race-ethnicity,NA,NA,70,Strong,NA,NA,NA,NA
2014,06,23182,California,Fairfield city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,57,Strong,NA,NA,NA,NA
2014,06,24638,California,Folsom city,TRUE,All,all,NA,NA,29,Strong,NA,NA,NA,NA
2014,06,24638,California,Folsom city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,31,Strong,NA,NA,NA,NA
2014,06,24638,California,Folsom city,TRUE,White neighborhoods,race-ethnicity,NA,NA,28,Strong,NA,NA,NA,NA
2014,06,24638,California,Folsom city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,30,Strong,NA,NA,NA,NA
2014,06,24680,California,Fontana city,TRUE,All,all,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,24680,California,Fontana city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,24680,California,Fontana city,TRUE,White neighborhoods,race-ethnicity,NA,NA,88,Strong,NA,NA,NA,NA
2014,06,24680,California,Fontana city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,26000,California,Fremont city,TRUE,All,all,NA,NA,62,Strong,NA,NA,NA,NA
2014,06,26000,California,Fremont city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,62,Strong,NA,NA,NA,NA
2014,06,26000,California,Fremont city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,26000,California,Fremont city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,62,Strong,NA,NA,NA,NA
2014,06,27000,California,Fresno city,TRUE,All,all,NA,NA,6,Strong,NA,NA,NA,NA
2014,06,27000,California,Fresno city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,6,Strong,NA,NA,NA,NA
2014,06,27000,California,Fresno city,TRUE,White neighborhoods,race-ethnicity,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,27000,California,Fresno city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,8,Strong,NA,NA,NA,NA
2014,06,28000,California,Fullerton city,TRUE,All,all,NA,NA,9,Strong,NA,NA,NA,NA
2014,06,28000,California,Fullerton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,8,Strong,NA,NA,NA,NA
2014,06,28000,California,Fullerton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,28000,California,Fullerton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,29000,California,Garden Grove city,TRUE,All,all,NA,NA,7,Strong,NA,NA,NA,NA
2014,06,29000,California,Garden Grove city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,7,Strong,NA,NA,NA,NA
2014,06,29000,California,Garden Grove city,TRUE,White neighborhoods,race-ethnicity,NA,NA,3,Strong,NA,NA,NA,NA
2014,06,29000,California,Garden Grove city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,4,Strong,NA,NA,NA,NA
2014,06,30000,California,Glendale city,TRUE,All,all,NA,NA,19,Strong,NA,NA,NA,NA
2014,06,30000,California,Glendale city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,30000,California,Glendale city,TRUE,White neighborhoods,race-ethnicity,NA,NA,19,Strong,NA,NA,NA,NA
2014,06,30000,California,Glendale city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,24,Strong,NA,NA,NA,NA
2014,06,32548,California,Hawthorne city,TRUE,All,all,NA,NA,4,Strong,NA,NA,NA,NA
2014,06,32548,California,Hawthorne city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,4,Strong,NA,NA,NA,NA
2014,06,32548,California,Hawthorne city,TRUE,White neighborhoods,race-ethnicity,NA,NA,3,Strong,NA,NA,NA,NA
2014,06,32548,California,Hawthorne city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,33000,California,Hayward city,TRUE,All,all,NA,NA,50,Strong,NA,NA,NA,NA
2014,06,33000,California,Hayward city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,50,Strong,NA,NA,NA,NA
2014,06,33000,California,Hayward city,TRUE,White neighborhoods,race-ethnicity,NA,NA,69,Strong,NA,NA,NA,NA
2014,06,33000,California,Hayward city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,59,Strong,NA,NA,NA,NA
2014,06,33182,California,Hemet city,TRUE,All,all,NA,NA,52,Strong,NA,NA,NA,NA
2014,06,33182,California,Hemet city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,55,Strong,NA,NA,NA,NA
2014,06,33182,California,Hemet city,TRUE,White neighborhoods,race-ethnicity,NA,NA,52,Strong,NA,NA,NA,NA
2014,06,33182,California,Hemet city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,51,Strong,NA,NA,NA,NA
2014,06,33434,California,Hesperia city,TRUE,All,all,NA,NA,72,Strong,NA,NA,NA,NA
2014,06,33434,California,Hesperia city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,70,Strong,NA,NA,NA,NA
2014,06,33434,California,Hesperia city,TRUE,White neighborhoods,race-ethnicity,NA,NA,75,Strong,NA,NA,NA,NA
2014,06,33434,California,Hesperia city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,73,Strong,NA,NA,NA,NA
2014,06,36000,California,Huntington Beach city,TRUE,All,all,NA,NA,26,Strong,NA,NA,NA,NA
2014,06,36000,California,Huntington Beach city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,3,Strong,NA,NA,NA,NA
2014,06,36000,California,Huntington Beach city,TRUE,White neighborhoods,race-ethnicity,NA,NA,30,Strong,NA,NA,NA,NA
2014,06,36000,California,Huntington Beach city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,17,Strong,NA,NA,NA,NA
2014,06,36448,California,Indio city,TRUE,All,all,NA,NA,57,Strong,NA,NA,NA,NA
2014,06,36448,California,Indio city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,57,Strong,NA,NA,NA,NA
2014,06,36448,California,Indio city,TRUE,White neighborhoods,race-ethnicity,NA,NA,59,Strong,NA,NA,NA,NA
2014,06,36448,California,Indio city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,60,Strong,NA,NA,NA,NA
2014,06,36546,California,Inglewood city,TRUE,All,all,NA,NA,3,Strong,NA,NA,NA,NA
2014,06,36546,California,Inglewood city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,3,Strong,NA,NA,NA,NA
2014,06,36546,California,Inglewood city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,36546,California,Inglewood city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,36770,California,Irvine city,TRUE,All,all,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,36770,California,Irvine city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,26,Strong,NA,NA,NA,NA
2014,06,36770,California,Irvine city,TRUE,White neighborhoods,race-ethnicity,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,36770,California,Irvine city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,37692,California,Jurupa Valley city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,37692,California,Jurupa Valley city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,37692,California,Jurupa Valley city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,37692,California,Jurupa Valley city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,39496,California,Lake Forest city,TRUE,All,all,NA,NA,43,Strong,NA,NA,NA,NA
2014,06,39496,California,Lake Forest city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,35,Strong,NA,NA,NA,NA
2014,06,39496,California,Lake Forest city,TRUE,White neighborhoods,race-ethnicity,NA,NA,45,Strong,NA,NA,NA,NA
2014,06,39496,California,Lake Forest city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,42,Strong,NA,NA,NA,NA
2014,06,39892,California,Lakewood city,TRUE,All,all,NA,NA,5,Strong,NA,NA,NA,NA
2014,06,39892,California,Lakewood city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,5,Strong,NA,NA,NA,NA
2014,06,39892,California,Lakewood city,TRUE,White neighborhoods,race-ethnicity,NA,NA,4,Strong,NA,NA,NA,NA
2014,06,39892,California,Lakewood city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,5,Strong,NA,NA,NA,NA
2014,06,40130,California,Lancaster city,TRUE,All,all,NA,NA,65,Strong,NA,NA,NA,NA
2014,06,40130,California,Lancaster city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,62,Strong,NA,NA,NA,NA
2014,06,40130,California,Lancaster city,TRUE,White neighborhoods,race-ethnicity,NA,NA,69,Strong,NA,NA,NA,NA
2014,06,40130,California,Lancaster city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,69,Strong,NA,NA,NA,NA
2014,06,41992,California,Livermore city,TRUE,All,all,NA,NA,70,Strong,NA,NA,NA,NA
2014,06,41992,California,Livermore city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,60,Strong,NA,NA,NA,NA
2014,06,41992,California,Livermore city,TRUE,White neighborhoods,race-ethnicity,NA,NA,71,Strong,NA,NA,NA,NA
2014,06,41992,California,Livermore city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,68,Strong,NA,NA,NA,NA
2014,06,43000,California,Long Beach city,TRUE,All,all,NA,NA,1,Strong,NA,NA,NA,NA
2014,06,43000,California,Long Beach city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,2,Strong,NA,NA,NA,NA
2014,06,43000,California,Long Beach city,TRUE,White neighborhoods,race-ethnicity,NA,NA,1,Strong,NA,NA,NA,NA
2014,06,43000,California,Long Beach city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,1,Strong,NA,NA,NA,NA
2014,06,44000,California,Los Angeles city,TRUE,All,all,NA,NA,13,Strong,NA,NA,NA,NA
2014,06,44000,California,Los Angeles city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,11,Strong,NA,NA,NA,NA
2014,06,44000,California,Los Angeles city,TRUE,White neighborhoods,race-ethnicity,NA,NA,15,Strong,NA,NA,NA,NA
2014,06,44000,California,Los Angeles city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,17,Strong,NA,NA,NA,NA
2014,06,45484,California,Manteca city,TRUE,All,all,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,45484,California,Manteca city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,23,Strong,NA,NA,NA,NA
2014,06,45484,California,Manteca city,TRUE,White neighborhoods,race-ethnicity,NA,NA,24,Strong,NA,NA,NA,NA
2014,06,45484,California,Manteca city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,26,Strong,NA,NA,NA,NA
2014,06,46842,California,Menifee city,TRUE,All,all,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,46842,California,Menifee city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,46842,California,Menifee city,TRUE,White neighborhoods,race-ethnicity,NA,NA,36,Strong,NA,NA,NA,NA
2014,06,46842,California,Menifee city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,46898,California,Merced city,TRUE,All,all,NA,NA,17,Strong,NA,NA,NA,NA
2014,06,46898,California,Merced city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,16,Strong,NA,NA,NA,NA
2014,06,46898,California,Merced city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,46898,California,Merced city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,20,Strong,NA,NA,NA,NA
2014,06,47766,California,Milpitas city,TRUE,All,all,NA,NA,64,Strong,NA,NA,NA,NA
2014,06,47766,California,Milpitas city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,64,Strong,NA,NA,NA,NA
2014,06,47766,California,Milpitas city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,47766,California,Milpitas city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,75,Strong,NA,NA,NA,NA
2014,06,48256,California,Mission Viejo city,TRUE,All,all,NA,NA,47,Strong,NA,NA,NA,NA
2014,06,48256,California,Mission Viejo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,48256,California,Mission Viejo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,47,Strong,NA,NA,NA,NA
2014,06,48256,California,Mission Viejo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,43,Strong,NA,NA,NA,NA
2014,06,48354,California,Modesto city,TRUE,All,all,NA,NA,26,Strong,NA,NA,NA,NA
2014,06,48354,California,Modesto city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,48354,California,Modesto city,TRUE,White neighborhoods,race-ethnicity,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,48354,California,Modesto city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,27,Strong,NA,NA,NA,NA
2014,06,49270,California,Moreno Valley city,TRUE,All,all,NA,NA,36,Strong,NA,NA,NA,NA
2014,06,49270,California,Moreno Valley city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,36,Strong,NA,NA,NA,NA
2014,06,49270,California,Moreno Valley city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,49270,California,Moreno Valley city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,37,Strong,NA,NA,NA,NA
2014,06,49670,California,Mountain View city,TRUE,All,all,NA,NA,55,Strong,NA,NA,NA,NA
2014,06,49670,California,Mountain View city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,54,Strong,NA,NA,NA,NA
2014,06,49670,California,Mountain View city,TRUE,White neighborhoods,race-ethnicity,NA,NA,60,Strong,NA,NA,NA,NA
2014,06,49670,California,Mountain View city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,55,Strong,NA,NA,NA,NA
2014,06,50076,California,Murrieta city,TRUE,All,all,NA,NA,33,Strong,NA,NA,NA,NA
2014,06,50076,California,Murrieta city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,50076,California,Murrieta city,TRUE,White neighborhoods,race-ethnicity,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,50076,California,Murrieta city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,32,Strong,NA,NA,NA,NA
2014,06,50258,California,Napa city,TRUE,All,all,NA,NA,65,Strong,NA,NA,NA,NA
2014,06,50258,California,Napa city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,64,Strong,NA,NA,NA,NA
2014,06,50258,California,Napa city,TRUE,White neighborhoods,race-ethnicity,NA,NA,66,Strong,NA,NA,NA,NA
2014,06,50258,California,Napa city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,64,Strong,NA,NA,NA,NA
2014,06,51182,California,Newport Beach city,TRUE,All,all,NA,NA,42,Strong,NA,NA,NA,NA
2014,06,51182,California,Newport Beach city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,51182,California,Newport Beach city,TRUE,White neighborhoods,race-ethnicity,NA,NA,42,Strong,NA,NA,NA,NA
2014,06,51182,California,Newport Beach city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,36,Strong,NA,NA,NA,NA
2014,06,52526,California,Norwalk city,TRUE,All,all,NA,NA,5,Strong,NA,NA,NA,NA
2014,06,52526,California,Norwalk city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,5,Strong,NA,NA,NA,NA
2014,06,52526,California,Norwalk city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,52526,California,Norwalk city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,53000,California,Oakland city,TRUE,All,all,NA,NA,47,Strong,NA,NA,NA,NA
2014,06,53000,California,Oakland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,49,Strong,NA,NA,NA,NA
2014,06,53000,California,Oakland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,43,Strong,NA,NA,NA,NA
2014,06,53000,California,Oakland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,39,Strong,NA,NA,NA,NA
2014,06,53322,California,Oceanside city,TRUE,All,all,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,53322,California,Oceanside city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,37,Strong,NA,NA,NA,NA
2014,06,53322,California,Oceanside city,TRUE,White neighborhoods,race-ethnicity,NA,NA,40,Strong,NA,NA,NA,NA
2014,06,53322,California,Oceanside city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,37,Strong,NA,NA,NA,NA
2014,06,53896,California,Ontario city,TRUE,All,all,NA,NA,20,Strong,NA,NA,NA,NA
2014,06,53896,California,Ontario city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,20,Strong,NA,NA,NA,NA
2014,06,53896,California,Ontario city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,53896,California,Ontario city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,53980,California,Orange city,TRUE,All,all,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,53980,California,Orange city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,9,Strong,NA,NA,NA,NA
2014,06,53980,California,Orange city,TRUE,White neighborhoods,race-ethnicity,NA,NA,13,Strong,NA,NA,NA,NA
2014,06,53980,California,Orange city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,11,Strong,NA,NA,NA,NA
2014,06,54652,California,Oxnard city,TRUE,All,all,NA,NA,34,Strong,NA,NA,NA,NA
2014,06,54652,California,Oxnard city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,33,Strong,NA,NA,NA,NA
2014,06,54652,California,Oxnard city,TRUE,White neighborhoods,race-ethnicity,NA,NA,61,Strong,NA,NA,NA,NA
2014,06,54652,California,Oxnard city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,55156,California,Palmdale city,TRUE,All,all,NA,NA,74,Strong,NA,NA,NA,NA
2014,06,55156,California,Palmdale city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,75,Strong,NA,NA,NA,NA
2014,06,55156,California,Palmdale city,TRUE,White neighborhoods,race-ethnicity,NA,NA,70,Strong,NA,NA,NA,NA
2014,06,55156,California,Palmdale city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,71,Strong,NA,NA,NA,NA
2014,06,56000,California,Pasadena city,TRUE,All,all,NA,NA,19,Strong,NA,NA,NA,NA
2014,06,56000,California,Pasadena city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,21,Strong,NA,NA,NA,NA
2014,06,56000,California,Pasadena city,TRUE,White neighborhoods,race-ethnicity,NA,NA,20,Strong,NA,NA,NA,NA
2014,06,56000,California,Pasadena city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,17,Strong,NA,NA,NA,NA
2014,06,56700,California,Perris city,TRUE,All,all,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,56700,California,Perris city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,38,Strong,NA,NA,NA,NA
2014,06,56700,California,Perris city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,56700,California,Perris city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,36,Strong,NA,NA,NA,NA
2014,06,57456,California,Pittsburg city,TRUE,All,all,NA,NA,47,Strong,NA,NA,NA,NA
2014,06,57456,California,Pittsburg city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,47,Strong,NA,NA,NA,NA
2014,06,57456,California,Pittsburg city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,57456,California,Pittsburg city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,57792,California,Pleasanton city,TRUE,All,all,NA,NA,65,Strong,NA,NA,NA,NA
2014,06,57792,California,Pleasanton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,61,Strong,NA,NA,NA,NA
2014,06,57792,California,Pleasanton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,68,Strong,NA,NA,NA,NA
2014,06,57792,California,Pleasanton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,63,Strong,NA,NA,NA,NA
2014,06,58072,California,Pomona city,TRUE,All,all,NA,NA,21,Strong,NA,NA,NA,NA
2014,06,58072,California,Pomona city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,20,Strong,NA,NA,NA,NA
2014,06,58072,California,Pomona city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,58072,California,Pomona city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,26,Strong,NA,NA,NA,NA
2014,06,59444,California,Rancho Cordova city,TRUE,All,all,NA,NA,17,Strong,NA,NA,NA,NA
2014,06,59444,California,Rancho Cordova city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,59444,California,Rancho Cordova city,TRUE,White neighborhoods,race-ethnicity,NA,NA,15,Strong,NA,NA,NA,NA
2014,06,59444,California,Rancho Cordova city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,18,Strong,NA,NA,NA,NA
2014,06,59451,California,Rancho Cucamonga city,TRUE,All,all,NA,NA,36,Strong,NA,NA,NA,NA
2014,06,59451,California,Rancho Cucamonga city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,34,Strong,NA,NA,NA,NA
2014,06,59451,California,Rancho Cucamonga city,TRUE,White neighborhoods,race-ethnicity,NA,NA,45,Strong,NA,NA,NA,NA
2014,06,59451,California,Rancho Cucamonga city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,39,Strong,NA,NA,NA,NA
2014,06,59920,California,Redding city,TRUE,All,all,NA,NA,13,Strong,NA,NA,NA,NA
2014,06,59920,California,Redding city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,59920,California,Redding city,TRUE,White neighborhoods,race-ethnicity,NA,NA,13,Strong,NA,NA,NA,NA
2014,06,59920,California,Redding city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,60102,California,Redwood City city,TRUE,All,all,NA,NA,75,Strong,NA,NA,NA,NA
2014,06,60102,California,Redwood City city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,73,Strong,NA,NA,NA,NA
2014,06,60102,California,Redwood City city,TRUE,White neighborhoods,race-ethnicity,NA,NA,81,Strong,NA,NA,NA,NA
2014,06,60102,California,Redwood City city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,71,Strong,NA,NA,NA,NA
2014,06,60466,California,Rialto city,TRUE,All,all,NA,NA,24,Strong,NA,NA,NA,NA
2014,06,60466,California,Rialto city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,24,Strong,NA,NA,NA,NA
2014,06,60466,California,Rialto city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,60466,California,Rialto city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,60620,California,Richmond city,TRUE,All,all,NA,NA,1,Strong,NA,NA,NA,NA
2014,06,60620,California,Richmond city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,1,Strong,NA,NA,NA,NA
2014,06,60620,California,Richmond city,TRUE,White neighborhoods,race-ethnicity,NA,NA,1,Strong,NA,NA,NA,NA
2014,06,60620,California,Richmond city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,3,Strong,NA,NA,NA,NA
2014,06,62000,California,Riverside city,TRUE,All,all,NA,NA,24,Strong,NA,NA,NA,NA
2014,06,62000,California,Riverside city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,22,Strong,NA,NA,NA,NA
2014,06,62000,California,Riverside city,TRUE,White neighborhoods,race-ethnicity,NA,NA,27,Strong,NA,NA,NA,NA
2014,06,62000,California,Riverside city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,27,Strong,NA,NA,NA,NA
2014,06,62938,California,Roseville city,TRUE,All,all,NA,NA,9,Strong,NA,NA,NA,NA
2014,06,62938,California,Roseville city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,62938,California,Roseville city,TRUE,White neighborhoods,race-ethnicity,NA,NA,9,Strong,NA,NA,NA,NA
2014,06,62938,California,Roseville city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,7,Strong,NA,NA,NA,NA
2014,06,64000,California,Sacramento city,TRUE,All,all,NA,NA,16,Strong,NA,NA,NA,NA
2014,06,64000,California,Sacramento city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,18,Strong,NA,NA,NA,NA
2014,06,64000,California,Sacramento city,TRUE,White neighborhoods,race-ethnicity,NA,NA,10,Strong,NA,NA,NA,NA
2014,06,64000,California,Sacramento city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,13,Strong,NA,NA,NA,NA
2014,06,64224,California,Salinas city,TRUE,All,all,NA,NA,31,Strong,NA,NA,NA,NA
2014,06,64224,California,Salinas city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,32,Strong,NA,NA,NA,NA
2014,06,64224,California,Salinas city,TRUE,White neighborhoods,race-ethnicity,NA,NA,25,Strong,NA,NA,NA,NA
2014,06,64224,California,Salinas city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,26,Strong,NA,NA,NA,NA
