year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,state_name,place_name
2021,06,36000,race-ethnicity,Black,0.862141652613828,2,California,Huntington Beach city
2021,06,36000,race-ethnicity,Hispanic,0.9189161710131666,1,California,Huntington Beach city
2021,06,36000,race-ethnicity,White,0.9464076344261564,1,California,Huntington Beach city
2021,06,36448,all,All,0.8997537891622055,1,California,Indio city
2021,06,36448,race-ethnicity,Other Races and Ethnicities,0.8953735988580254,1,California,Indio city
2021,06,36448,race-ethnicity,Black,0.7940873152286009,3,California,Indio city
2021,06,36448,race-ethnicity,Hispanic,0.8914566895732586,1,California,Indio city
2021,06,36448,race-ethnicity,White,0.9112820512820512,1,California,Indio city
2021,06,36546,all,All,0.894395874535608,1,California,Inglewood city
2021,06,36546,race-ethnicity,Other Races and Ethnicities,0.918053554573004,1,California,Inglewood city
2021,06,36546,race-ethnicity,Black,0.8755199855308374,1,California,Inglewood city
2021,06,36546,race-ethnicity,Hispanic,0.9174080442583732,1,California,Inglewood city
2021,06,36546,race-ethnicity,White,0.8894417271040648,1,California,Inglewood city
2021,06,36770,all,All,0.9365322894705036,1,California,Irvine city
2021,06,36770,race-ethnicity,Other Races and Ethnicities,0.942797009677792,1,California,Irvine city
2021,06,36770,race-ethnicity,Black,0.7514011932742722,2,California,Irvine city
2021,06,36770,race-ethnicity,Hispanic,0.8830224826731279,1,California,Irvine city
2021,06,36770,race-ethnicity,White,0.9364858527434736,1,California,Irvine city
2021,06,37692,all,All,0.941194451874212,1,California,Jurupa Valley city
2021,06,37692,race-ethnicity,Other Races and Ethnicities,0.95300048506687,1,California,Jurupa Valley city
2021,06,37692,race-ethnicity,Black,0.899095534200113,2,California,Jurupa Valley city
2021,06,37692,race-ethnicity,Hispanic,0.9503645950935729,1,California,Jurupa Valley city
2021,06,37692,race-ethnicity,White,0.9289300354658928,1,California,Jurupa Valley city
2021,06,39496,all,All,0.9644627905888956,1,California,Lake Forest city
2021,06,39496,race-ethnicity,Other Races and Ethnicities,0.9668958031837916,1,California,Lake Forest city
2021,06,39496,race-ethnicity,Black,0.948905109489051,3,California,Lake Forest city
2021,06,39496,race-ethnicity,Hispanic,0.9625213779623748,1,California,Lake Forest city
2021,06,39496,race-ethnicity,White,0.9634939255960074,1,California,Lake Forest city
2021,06,39892,all,All,0.9482400902704472,1,California,Lakewood city
2021,06,39892,race-ethnicity,Other Races and Ethnicities,0.9580385591618512,1,California,Lakewood city
2021,06,39892,race-ethnicity,Black,0.9485544217687076,1,California,Lakewood city
2021,06,39892,race-ethnicity,Hispanic,0.955591698193261,1,California,Lakewood city
2021,06,39892,race-ethnicity,White,0.9387148112395314,1,California,Lakewood city
2021,06,40130,all,All,0.8468397159818415,1,California,Lancaster city
2021,06,40130,race-ethnicity,Other Races and Ethnicities,0.857865911237016,1,California,Lancaster city
2021,06,40130,race-ethnicity,Black,0.8017062420019906,1,California,Lancaster city
2021,06,40130,race-ethnicity,Hispanic,0.8444827988943536,1,California,Lancaster city
2021,06,40130,race-ethnicity,White,0.858825637656054,1,California,Lancaster city
2021,06,41992,all,All,0.9589380450889676,1,California,Livermore city
2021,06,41992,race-ethnicity,Other Races and Ethnicities,0.9585914120676456,1,California,Livermore city
2021,06,41992,race-ethnicity,Black,0.9020356234096693,3,California,Livermore city
2021,06,41992,race-ethnicity,Hispanic,0.9402260111022998,1,California,Livermore city
2021,06,41992,race-ethnicity,White,0.9606493037026836,1,California,Livermore city
2021,06,43000,all,All,0.8953200518684428,1,California,Long Beach city
2021,06,43000,race-ethnicity,Other Races and Ethnicities,0.9042350327947865,1,California,Long Beach city
2021,06,43000,race-ethnicity,Black,0.845945945945946,1,California,Long Beach city
2021,06,43000,race-ethnicity,Hispanic,0.9011673646096487,1,California,Long Beach city
2021,06,43000,race-ethnicity,White,0.9002191933139204,1,California,Long Beach city
2021,06,44000,all,All,0.8840994352251412,1,California,Los Angeles city
2021,06,44000,race-ethnicity,Other Races and Ethnicities,0.8906150722034094,1,California,Los Angeles city
2021,06,44000,race-ethnicity,Black,0.8252530618180092,1,California,Los Angeles city
2021,06,44000,race-ethnicity,Hispanic,0.8740748342755815,1,California,Los Angeles city
2021,06,44000,race-ethnicity,White,0.8886721628145273,1,California,Los Angeles city
2021,06,45484,all,All,0.9324580137850694,1,California,Manteca city
2021,06,45484,race-ethnicity,Other Races and Ethnicities,0.9467641885010648,1,California,Manteca city
2021,06,45484,race-ethnicity,Black,0.9762323943661972,2,California,Manteca city
2021,06,45484,race-ethnicity,Hispanic,0.9290659022292702,1,California,Manteca city
2021,06,45484,race-ethnicity,White,0.9193081099641608,1,California,Manteca city
2021,06,46842,all,All,0.9446329472049382,1,California,Menifee city
2021,06,46842,race-ethnicity,Other Races and Ethnicities,0.9619941814334833,1,California,Menifee city
2021,06,46842,race-ethnicity,Black,0.9639970609845702,2,California,Menifee city
2021,06,46842,race-ethnicity,Hispanic,0.95847559750954,1,California,Menifee city
2021,06,46842,race-ethnicity,White,0.9306760633211744,1,California,Menifee city
2021,06,46898,all,All,0.9226564952961288,1,California,Merced city
2021,06,46898,race-ethnicity,Other Races and Ethnicities,0.9323906319045516,1,California,Merced city
2021,06,46898,race-ethnicity,Black,0.879229567933368,2,California,Merced city
2021,06,46898,race-ethnicity,Hispanic,0.920929860040446,1,California,Merced city
2021,06,46898,race-ethnicity,White,0.9162282270010726,1,California,Merced city
2021,06,47766,all,All,0.9463143743796564,1,California,Milpitas city
2021,06,47766,race-ethnicity,Other Races and Ethnicities,0.957351598173516,1,California,Milpitas city
2021,06,47766,race-ethnicity,Black,0.8881091617933723,2,California,Milpitas city
2021,06,47766,race-ethnicity,Hispanic,0.8287652645861601,1,California,Milpitas city
2021,06,47766,race-ethnicity,White,0.8954802259887006,1,California,Milpitas city
2021,06,48256,all,All,0.9556594131925222,1,California,Mission Viejo city
2021,06,48256,race-ethnicity,Other Races and Ethnicities,0.9724487546837116,1,California,Mission Viejo city
2021,06,48256,race-ethnicity,Black,0.8689138576779026,3,California,Mission Viejo city
2021,06,48256,race-ethnicity,Hispanic,0.9679801567168386,1,California,Mission Viejo city
2021,06,48256,race-ethnicity,White,0.9501081624569636,1,California,Mission Viejo city
2021,06,48354,all,All,0.9206486992945326,1,California,Modesto city
2021,06,48354,race-ethnicity,Other Races and Ethnicities,0.939499070455111,1,California,Modesto city
2021,06,48354,race-ethnicity,Black,0.8608388074785245,1,California,Modesto city
2021,06,48354,race-ethnicity,Hispanic,0.9258939311098962,1,California,Modesto city
2021,06,48354,race-ethnicity,White,0.9156608371559632,1,California,Modesto city
2021,06,49270,all,All,0.9396989024384392,1,California,Moreno Valley city
2021,06,49270,race-ethnicity,Other Races and Ethnicities,0.9517848322931166,1,California,Moreno Valley city
2021,06,49270,race-ethnicity,Black,0.9275871313672922,1,California,Moreno Valley city
2021,06,49270,race-ethnicity,Hispanic,0.9415726767275616,1,California,Moreno Valley city
2021,06,49270,race-ethnicity,White,0.9247270413289572,1,California,Moreno Valley city
2021,06,49670,all,All,0.9521896880195124,1,California,Mountain View city
2021,06,49670,race-ethnicity,Other Races and Ethnicities,0.9487432719371884,1,California,Mountain View city
2021,06,49670,race-ethnicity,Black,0.8898347521281923,3,California,Mountain View city
2021,06,49670,race-ethnicity,Hispanic,0.8941049507621746,1,California,Mountain View city
2021,06,49670,race-ethnicity,White,0.9588073164620396,1,California,Mountain View city
2021,06,50076,all,All,0.9611777201699432,1,California,Murrieta city
2021,06,50076,race-ethnicity,Other Races and Ethnicities,0.9777434814393632,1,California,Murrieta city
2021,06,50076,race-ethnicity,Black,0.909061593034505,2,California,Murrieta city
2021,06,50076,race-ethnicity,Hispanic,0.9735392590992548,1,California,Murrieta city
2021,06,50076,race-ethnicity,White,0.9569311811185828,1,California,Murrieta city
2021,06,50258,all,All,0.9261104140526976,1,California,Napa city
2021,06,50258,race-ethnicity,Other Races and Ethnicities,0.9301846208998028,1,California,Napa city
2021,06,50258,race-ethnicity,Black,0.7714808043875686,3,California,Napa city
2021,06,50258,race-ethnicity,Hispanic,0.9299933537994112,1,California,Napa city
2021,06,50258,race-ethnicity,White,0.9259989091612858,1,California,Napa city
2021,06,51182,all,All,0.9555159312868564,1,California,Newport Beach city
2021,06,51182,race-ethnicity,Other Races and Ethnicities,0.9804765056254136,1,California,Newport Beach city
2021,06,51182,race-ethnicity,Black,0.6078147612156295,3,California,Newport Beach city
2021,06,51182,race-ethnicity,Hispanic,0.9737063272901908,1,California,Newport Beach city
2021,06,51182,race-ethnicity,White,0.9535604599671452,1,California,Newport Beach city
2021,06,52526,all,All,0.895567598954805,1,California,Norwalk city
2021,06,52526,race-ethnicity,Other Races and Ethnicities,0.9040672442935238,1,California,Norwalk city
2021,06,52526,race-ethnicity,Black,0.7984891792568395,2,California,Norwalk city
2021,06,52526,race-ethnicity,Hispanic,0.902885519098854,1,California,Norwalk city
2021,06,52526,race-ethnicity,White,0.8930435578889533,1,California,Norwalk city
2021,06,53000,all,All,0.8892395805717316,1,California,Oakland city
2021,06,53000,race-ethnicity,Other Races and Ethnicities,0.8727386631474625,1,California,Oakland city
2021,06,53000,race-ethnicity,Black,0.8462575160688368,1,California,Oakland city
2021,06,53000,race-ethnicity,Hispanic,0.8549374411408583,1,California,Oakland city
2021,06,53000,race-ethnicity,White,0.9395272878842752,1,California,Oakland city
2021,06,53322,all,All,0.946853451487725,1,California,Oceanside city
2021,06,53322,race-ethnicity,Other Races and Ethnicities,0.9466895229043264,1,California,Oceanside city
2021,06,53322,race-ethnicity,Black,0.9604069624908066,1,California,Oceanside city
2021,06,53322,race-ethnicity,Hispanic,0.9371519611562096,1,California,Oceanside city
2021,06,53322,race-ethnicity,White,0.9459137301646428,1,California,Oceanside city
2021,06,53896,all,All,0.9136300599807105,1,California,Ontario city
2021,06,53896,race-ethnicity,Other Races and Ethnicities,0.9114843783391032,1,California,Ontario city
2021,06,53896,race-ethnicity,Black,0.9415676002417892,1,California,Ontario city
2021,06,53896,race-ethnicity,Hispanic,0.907781662527774,1,California,Ontario city
2021,06,53896,race-ethnicity,White,0.912563276576162,1,California,Ontario city
2021,06,53980,all,All,0.9046445633823054,1,California,Orange city
2021,06,53980,race-ethnicity,Other Races and Ethnicities,0.9153282642790496,1,California,Orange city
2021,06,53980,race-ethnicity,Black,0.6836104513064133,2,California,Orange city
2021,06,53980,race-ethnicity,Hispanic,0.8957028164097665,1,California,Orange city
2021,06,53980,race-ethnicity,White,0.9038042412850702,1,California,Orange city
2021,06,54652,all,All,0.884609889595578,1,California,Oxnard city
2021,06,54652,race-ethnicity,Other Races and Ethnicities,0.9166716573440812,1,California,Oxnard city
2021,06,54652,race-ethnicity,Black,0.902854511970534,2,California,Oxnard city
2021,06,54652,race-ethnicity,Hispanic,0.8695518743184741,1,California,Oxnard city
2021,06,54652,race-ethnicity,White,0.8606749574460694,1,California,Oxnard city
2021,06,55156,all,All,0.926482406376684,1,California,Palmdale city
2021,06,55156,race-ethnicity,Other Races and Ethnicities,0.9336522062500802,1,California,Palmdale city
2021,06,55156,race-ethnicity,Black,0.8903717386284923,1,California,Palmdale city
2021,06,55156,race-ethnicity,Hispanic,0.9276128428198026,1,California,Palmdale city
2021,06,55156,race-ethnicity,White,0.929742936985179,1,California,Palmdale city
2021,06,56000,all,All,0.8878512081054399,1,California,Pasadena city
2021,06,56000,race-ethnicity,Other Races and Ethnicities,0.8885335210491683,1,California,Pasadena city
2021,06,56000,race-ethnicity,Black,0.8101864736988589,1,California,Pasadena city
2021,06,56000,race-ethnicity,Hispanic,0.860171862509992,1,California,Pasadena city
2021,06,56000,race-ethnicity,White,0.9005028334264507,1,California,Pasadena city
2021,06,56700,all,All,0.9267021739687092,1,California,Perris city
2021,06,56700,race-ethnicity,Other Races and Ethnicities,0.9211837267228088,1,California,Perris city
2021,06,56700,race-ethnicity,Black,0.9475150271221228,1,California,Perris city
2021,06,56700,race-ethnicity,Hispanic,0.9250052460815806,1,California,Perris city
2021,06,56700,race-ethnicity,White,0.9333301125658244,1,California,Perris city
2021,06,57456,all,All,0.9367511657705976,1,California,Pittsburg city
2021,06,57456,race-ethnicity,Other Races and Ethnicities,0.9410800046854868,1,California,Pittsburg city
2021,06,57456,race-ethnicity,Black,0.9439757322969,1,California,Pittsburg city
2021,06,57456,race-ethnicity,Hispanic,0.9338213145370204,1,California,Pittsburg city
2021,06,57456,race-ethnicity,White,0.9251346419192592,1,California,Pittsburg city
2021,06,57792,all,All,0.9704995097915986,1,California,Pleasanton city
2021,06,57792,race-ethnicity,Other Races and Ethnicities,0.9760777411438062,1,California,Pleasanton city
2021,06,57792,race-ethnicity,Black,0.9438202247191012,3,California,Pleasanton city
2021,06,57792,race-ethnicity,Hispanic,0.9395700174317256,1,California,Pleasanton city
2021,06,57792,race-ethnicity,White,0.9656022914125072,1,California,Pleasanton city
2021,06,58072,all,All,0.8967755554382817,1,California,Pomona city
2021,06,58072,race-ethnicity,Other Races and Ethnicities,0.9184201618274932,1,California,Pomona city
2021,06,58072,race-ethnicity,Black,0.8442311983932158,1,California,Pomona city
2021,06,58072,race-ethnicity,Hispanic,0.913090485695276,1,California,Pomona city
2021,06,58072,race-ethnicity,White,0.8671720436426319,1,California,Pomona city
2021,06,59444,all,All,0.935998876949386,1,California,Rancho Cordova city
2021,06,59444,race-ethnicity,Other Races and Ethnicities,0.9331356059468388,1,California,Rancho Cordova city
2021,06,59444,race-ethnicity,Black,0.9246278279216972,2,California,Rancho Cordova city
2021,06,59444,race-ethnicity,Hispanic,0.8954539899792252,1,California,Rancho Cordova city
2021,06,59444,race-ethnicity,White,0.9400106503669746,1,California,Rancho Cordova city
2021,06,59451,all,All,0.9389178250721488,1,California,Rancho Cucamonga city
2021,06,59451,race-ethnicity,Other Races and Ethnicities,0.95356940509915,1,California,Rancho Cucamonga city
2021,06,59451,race-ethnicity,Black,0.920900553816518,1,California,Rancho Cucamonga city
2021,06,59451,race-ethnicity,Hispanic,0.9270057555478344,1,California,Rancho Cucamonga city
2021,06,59451,race-ethnicity,White,0.9304425023635484,1,California,Rancho Cucamonga city
2021,06,59920,all,All,0.8979635607124856,1,California,Redding city
2021,06,59920,race-ethnicity,Other Races and Ethnicities,0.8901092233009709,1,California,Redding city
2021,06,59920,race-ethnicity,Black,0.8243801652892562,2,California,Redding city
2021,06,59920,race-ethnicity,Hispanic,0.859848829796922,1,California,Redding city
2021,06,59920,race-ethnicity,White,0.9011006518939444,1,California,Redding city
2021,06,60102,all,All,0.909647815982361,1,California,Redwood City city
2021,06,60102,race-ethnicity,Other Races and Ethnicities,0.8690091785105896,1,California,Redwood City city
2021,06,60102,race-ethnicity,Black,0.8548123980424144,2,California,Redwood City city
2021,06,60102,race-ethnicity,Hispanic,0.8426829680164815,1,California,Redwood City city
2021,06,60102,race-ethnicity,White,0.9494091494091494,1,California,Redwood City city
2021,06,60466,all,All,0.900133912658118,1,California,Rialto city
2021,06,60466,race-ethnicity,Other Races and Ethnicities,0.9333771293947082,1,California,Rialto city
2021,06,60466,race-ethnicity,Black,0.8848129126925899,1,California,Rialto city
2021,06,60466,race-ethnicity,Hispanic,0.9076481491015806,1,California,Rialto city
2021,06,60466,race-ethnicity,White,0.8727865290602933,1,California,Rialto city
2021,06,60620,all,All,0.9263725719027984,1,California,Richmond city
2021,06,60620,race-ethnicity,Other Races and Ethnicities,0.9450583127607048,1,California,Richmond city
2021,06,60620,race-ethnicity,Black,0.8568136932192232,1,California,Richmond city
2021,06,60620,race-ethnicity,Hispanic,0.9365038661827364,1,California,Richmond city
2021,06,60620,race-ethnicity,White,0.9370725417647718,1,California,Richmond city
2021,06,62000,all,All,0.8831504995902915,1,California,Riverside city
2021,06,62000,race-ethnicity,Other Races and Ethnicities,0.8780286820256075,1,California,Riverside city
