year,state,place,subgroup,subgroup_type,share_debt_col,share_debt_col_quality,index_air_quality,index_air_quality_quality,state_name,place_name,population
2018,06,16532,Mixed Race and Ethnicity,race-ethnicity,NA,NA,21,1,California,Costa Mesa city,113615
2018,06,17918,All,all,NA,NA,68,1,California,Daly City city,107008
2018,06,17918,Majority Non-White,race-ethnicity,NA,NA,68,1,California,Daly City city,107008
2018,06,17918,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Daly City city,107008
2018,06,17918,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Daly City city,107008
2018,06,19766,All,all,NA,NA,4,1,California,Downey city,112269
2018,06,19766,Majority Non-White,race-ethnicity,NA,NA,4,1,California,Downey city,112269
2018,06,19766,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,9,1,California,Downey city,112269
2018,06,19766,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Downey city,112269
2018,06,21712,All,all,NA,NA,20,1,California,El Cajon city,103241
2018,06,21712,Majority Non-White,race-ethnicity,NA,NA,20,1,California,El Cajon city,103241
2018,06,21712,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,21,1,California,El Cajon city,103241
2018,06,21712,Mixed Race and Ethnicity,race-ethnicity,NA,NA,20,1,California,El Cajon city,103241
2018,06,22020,All,all,NA,NA,6,1,California,Elk Grove city,172886
2018,06,22020,Majority Non-White,race-ethnicity,NA,NA,6,1,California,Elk Grove city,172886
2018,06,22020,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,6,1,California,Elk Grove city,172886
2018,06,22020,Mixed Race and Ethnicity,race-ethnicity,NA,NA,4,1,California,Elk Grove city,172886
2018,06,22230,All,all,NA,NA,4,1,California,El Monte city,115586
2018,06,22230,Majority Non-White,race-ethnicity,NA,NA,4,1,California,El Monte city,115586
2018,06,22230,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,El Monte city,115586
2018,06,22230,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,El Monte city,115586
2018,06,22804,All,all,NA,NA,37,1,California,Escondido city,152213
2018,06,22804,Majority Non-White,race-ethnicity,NA,NA,37,1,California,Escondido city,152213
2018,06,22804,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,40,1,California,Escondido city,152213
2018,06,22804,Mixed Race and Ethnicity,race-ethnicity,NA,NA,37,1,California,Escondido city,152213
2018,06,23182,All,all,NA,NA,34,1,California,Fairfield city,116884
2018,06,23182,Majority Non-White,race-ethnicity,NA,NA,30,1,California,Fairfield city,116884
2018,06,23182,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Fairfield city,116884
2018,06,23182,Mixed Race and Ethnicity,race-ethnicity,NA,NA,45,1,California,Fairfield city,116884
2018,06,24638,All,all,NA,NA,4,1,California,Folsom city,79022
2018,06,24638,Majority Non-White,race-ethnicity,NA,NA,4,1,California,Folsom city,79022
2018,06,24638,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,4,1,California,Folsom city,79022
2018,06,24638,Mixed Race and Ethnicity,race-ethnicity,NA,NA,5,1,California,Folsom city,79022
2018,06,24680,All,all,NA,NA,11,1,California,Fontana city,213739
2018,06,24680,Majority Non-White,race-ethnicity,NA,NA,11,1,California,Fontana city,213739
2018,06,24680,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Fontana city,213739
2018,06,24680,Mixed Race and Ethnicity,race-ethnicity,NA,NA,76,1,California,Fontana city,213739
2018,06,26000,All,all,NA,NA,54,1,California,Fremont city,237807
2018,06,26000,Majority Non-White,race-ethnicity,NA,NA,54,1,California,Fremont city,237807
2018,06,26000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Fremont city,237807
2018,06,26000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,55,1,California,Fremont city,237807
2018,06,27000,All,all,NA,NA,10,1,California,Fresno city,530093
2018,06,27000,Majority Non-White,race-ethnicity,NA,NA,9,1,California,Fresno city,530093
2018,06,27000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,15,1,California,Fresno city,530093
2018,06,27000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,11,1,California,Fresno city,530093
2018,06,28000,All,all,NA,NA,6,1,California,Fullerton city,139640
2018,06,28000,Majority Non-White,race-ethnicity,NA,NA,5,1,California,Fullerton city,139640
2018,06,28000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,7,1,California,Fullerton city,139640
2018,06,28000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,6,1,California,Fullerton city,139640
2018,06,29000,All,all,NA,NA,6,1,California,Garden Grove city,172646
2018,06,29000,Majority Non-White,race-ethnicity,NA,NA,6,1,California,Garden Grove city,172646
2018,06,29000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,5,1,California,Garden Grove city,172646
2018,06,29000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,5,1,California,Garden Grove city,172646
2018,06,30000,All,all,NA,NA,10,1,California,Glendale city,201361
2018,06,30000,Majority Non-White,race-ethnicity,NA,NA,8,1,California,Glendale city,201361
2018,06,30000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,10,1,California,Glendale city,201361
2018,06,30000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,10,1,California,Glendale city,201361
2018,06,32548,All,all,NA,NA,4,1,California,Hawthorne city,86965
2018,06,32548,Majority Non-White,race-ethnicity,NA,NA,4,1,California,Hawthorne city,86965
2018,06,32548,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Hawthorne city,86965
2018,06,32548,Mixed Race and Ethnicity,race-ethnicity,NA,NA,5,1,California,Hawthorne city,86965
2018,06,33000,All,all,NA,NA,46,1,California,Hayward city,159620
2018,06,33000,Majority Non-White,race-ethnicity,NA,NA,45,1,California,Hayward city,159620
2018,06,33000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Hayward city,159620
2018,06,33000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,49,1,California,Hayward city,159620
2018,06,33182,All,all,NA,NA,47,1,California,Hemet city,85275
2018,06,33182,Majority Non-White,race-ethnicity,NA,NA,49,1,California,Hemet city,85275
2018,06,33182,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,50,1,California,Hemet city,85275
2018,06,33182,Mixed Race and Ethnicity,race-ethnicity,NA,NA,45,1,California,Hemet city,85275
2018,06,33434,All,all,NA,NA,42,1,California,Hesperia city,95274
2018,06,33434,Majority Non-White,race-ethnicity,NA,NA,42,1,California,Hesperia city,95274
2018,06,33434,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,36,1,California,Hesperia city,95274
2018,06,33434,Mixed Race and Ethnicity,race-ethnicity,NA,NA,40,1,California,Hesperia city,95274
2018,06,36000,All,all,NA,NA,32,1,California,Huntington Beach city,200641
2018,06,36000,Majority Non-White,race-ethnicity,NA,NA,34,1,California,Huntington Beach city,200641
2018,06,36000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,34,1,California,Huntington Beach city,200641
2018,06,36000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,28,1,California,Huntington Beach city,200641
2018,06,36448,All,all,NA,NA,49,1,California,Indio city,91240
2018,06,36448,Majority Non-White,race-ethnicity,NA,NA,51,1,California,Indio city,91240
2018,06,36448,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,48,1,California,Indio city,91240
2018,06,36448,Mixed Race and Ethnicity,race-ethnicity,NA,NA,45,1,California,Indio city,91240
2018,06,36546,All,all,NA,NA,2,1,California,Inglewood city,109419
2018,06,36546,Majority Non-White,race-ethnicity,NA,NA,2,1,California,Inglewood city,109419
2018,06,36546,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Inglewood city,109419
2018,06,36546,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Inglewood city,109419
2018,06,36770,All,all,NA,NA,17,1,California,Irvine city,282572
2018,06,36770,Majority Non-White,race-ethnicity,NA,NA,20,1,California,Irvine city,282572
2018,06,36770,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,12,1,California,Irvine city,282572
2018,06,36770,Mixed Race and Ethnicity,race-ethnicity,NA,NA,14,1,California,Irvine city,282572
2018,06,39496,All,all,NA,NA,20,1,California,Lake Forest city,85623
2018,06,39496,Majority Non-White,race-ethnicity,NA,NA,20,1,California,Lake Forest city,85623
2018,06,39496,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,19,1,California,Lake Forest city,85623
2018,06,39496,Mixed Race and Ethnicity,race-ethnicity,NA,NA,20,1,California,Lake Forest city,85623
2018,06,39892,All,all,NA,NA,1,1,California,Lakewood city,80140
2018,06,39892,Majority Non-White,race-ethnicity,NA,NA,1,1,California,Lakewood city,80140
2018,06,39892,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Lakewood city,80140
2018,06,39892,Mixed Race and Ethnicity,race-ethnicity,NA,NA,1,1,California,Lakewood city,80140
2018,06,40130,All,all,NA,NA,62,1,California,Lancaster city,159053
2018,06,40130,Majority Non-White,race-ethnicity,NA,NA,62,1,California,Lancaster city,159053
2018,06,40130,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,93,1,California,Lancaster city,159053
2018,06,40130,Mixed Race and Ethnicity,race-ethnicity,NA,NA,62,1,California,Lancaster city,159053
2018,06,41992,All,all,NA,NA,55,1,California,Livermore city,90269
2018,06,41992,Majority Non-White,race-ethnicity,NA,NA,55,1,California,Livermore city,90269
2018,06,41992,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,55,1,California,Livermore city,90269
2018,06,41992,Mixed Race and Ethnicity,race-ethnicity,NA,NA,55,1,California,Livermore city,90269
2018,06,43000,All,all,NA,NA,0,1,California,Long Beach city,467354
2018,06,43000,Majority Non-White,race-ethnicity,NA,NA,0,1,California,Long Beach city,467354
2018,06,43000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,1,1,California,Long Beach city,467354
2018,06,43000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,0,1,California,Long Beach city,467354
2018,06,44000,All,all,NA,NA,10,1,California,Los Angeles city,3990456
2018,06,44000,Majority Non-White,race-ethnicity,NA,NA,8,1,California,Los Angeles city,3990456
2018,06,44000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,14,1,California,Los Angeles city,3990456
2018,06,44000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,14,1,California,Los Angeles city,3990456
2018,06,45484,All,all,NA,NA,26,1,California,Manteca city,81592
2018,06,45484,Majority Non-White,race-ethnicity,NA,NA,26,1,California,Manteca city,81592
2018,06,45484,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Manteca city,81592
2018,06,45484,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,California,Manteca city,81592
2018,06,46842,All,all,NA,NA,33,1,California,Menifee city,92595
2018,06,46842,Majority Non-White,race-ethnicity,NA,NA,32,1,California,Menifee city,92595
2018,06,46842,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,29,1,California,Menifee city,92595
2018,06,46842,Mixed Race and Ethnicity,race-ethnicity,NA,NA,35,1,California,Menifee city,92595
2018,06,46898,All,all,NA,NA,17,1,California,Merced city,83316
2018,06,46898,Majority Non-White,race-ethnicity,NA,NA,15,1,California,Merced city,83316
2018,06,46898,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Merced city,83316
2018,06,46898,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,California,Merced city,83316
2018,06,47766,All,all,NA,NA,58,1,California,Milpitas city,80430
2018,06,47766,Majority Non-White,race-ethnicity,NA,NA,58,1,California,Milpitas city,80430
2018,06,47766,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Milpitas city,80430
2018,06,47766,Mixed Race and Ethnicity,race-ethnicity,NA,NA,55,1,California,Milpitas city,80430
2018,06,48256,All,all,NA,NA,21,1,California,Mission Viejo city,95202
2018,06,48256,Majority Non-White,race-ethnicity,NA,NA,36,1,California,Mission Viejo city,95202
2018,06,48256,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,20,1,California,Mission Viejo city,95202
2018,06,48256,Mixed Race and Ethnicity,race-ethnicity,NA,NA,20,1,California,Mission Viejo city,95202
2018,06,48354,All,all,NA,NA,26,1,California,Modesto city,215030
2018,06,48354,Majority Non-White,race-ethnicity,NA,NA,26,1,California,Modesto city,215030
2018,06,48354,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,25,1,California,Modesto city,215030
2018,06,48354,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,California,Modesto city,215030
2018,06,49270,All,all,NA,NA,23,1,California,Moreno Valley city,209050
2018,06,49270,Majority Non-White,race-ethnicity,NA,NA,23,1,California,Moreno Valley city,209050
2018,06,49270,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Moreno Valley city,209050
2018,06,49270,Mixed Race and Ethnicity,race-ethnicity,NA,NA,26,1,California,Moreno Valley city,209050
2018,06,49670,All,all,NA,NA,55,1,California,Mountain View city,83377
2018,06,49670,Majority Non-White,race-ethnicity,NA,NA,55,1,California,Mountain View city,83377
2018,06,49670,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,55,1,California,Mountain View city,83377
2018,06,49670,Mixed Race and Ethnicity,race-ethnicity,NA,NA,55,1,California,Mountain View city,83377
2018,06,50076,All,all,NA,NA,39,1,California,Murrieta city,114985
2018,06,50076,Majority Non-White,race-ethnicity,NA,NA,40,1,California,Murrieta city,114985
2018,06,50076,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,41,1,California,Murrieta city,114985
2018,06,50076,Mixed Race and Ethnicity,race-ethnicity,NA,NA,39,1,California,Murrieta city,114985
2018,06,50258,All,all,NA,NA,54,1,California,Napa city,79263
2018,06,50258,Majority Non-White,race-ethnicity,NA,NA,55,1,California,Napa city,79263
2018,06,50258,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,51,1,California,Napa city,79263
2018,06,50258,Mixed Race and Ethnicity,race-ethnicity,NA,NA,55,1,California,Napa city,79263
2018,06,51182,All,all,NA,NA,44,1,California,Newport Beach city,85326
2018,06,51182,Majority Non-White,race-ethnicity,NA,NA,NA,NA,California,Newport Beach city,85326
2018,06,51182,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,45,1,California,Newport Beach city,85326
2018,06,51182,Mixed Race and Ethnicity,race-ethnicity,NA,NA,17,1,California,Newport Beach city,85326
2018,06,52526,All,all,NA,NA,5,1,California,Norwalk city,105120
2018,06,52526,Majority Non-White,race-ethnicity,NA,NA,5,1,California,Norwalk city,105120
2018,06,52526,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Norwalk city,105120
2018,06,52526,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Norwalk city,105120
2018,06,53000,All,all,NA,NA,46,1,California,Oakland city,429082
2018,06,53000,Majority Non-White,race-ethnicity,NA,NA,46,1,California,Oakland city,429082
2018,06,53000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,47,1,California,Oakland city,429082
2018,06,53000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,46,1,California,Oakland city,429082
2018,06,53322,All,all,NA,NA,45,1,California,Oceanside city,176080
2018,06,53322,Majority Non-White,race-ethnicity,NA,NA,46,1,California,Oceanside city,176080
2018,06,53322,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,47,1,California,Oceanside city,176080
2018,06,53322,Mixed Race and Ethnicity,race-ethnicity,NA,NA,44,1,California,Oceanside city,176080
2018,06,53896,All,all,NA,NA,5,1,California,Ontario city,181107
2018,06,53896,Majority Non-White,race-ethnicity,NA,NA,5,1,California,Ontario city,181107
2018,06,53896,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Ontario city,181107
2018,06,53896,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Ontario city,181107
2018,06,53980,All,all,NA,NA,7,1,California,Orange city,139484
2018,06,53980,Majority Non-White,race-ethnicity,NA,NA,7,1,California,Orange city,139484
2018,06,53980,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,10,1,California,Orange city,139484
2018,06,53980,Mixed Race and Ethnicity,race-ethnicity,NA,NA,7,1,California,Orange city,139484
2018,06,54652,All,all,NA,NA,51,1,California,Oxnard city,209877
2018,06,54652,Majority Non-White,race-ethnicity,NA,NA,51,1,California,Oxnard city,209877
2018,06,54652,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,46,1,California,Oxnard city,209877
2018,06,54652,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Oxnard city,209877
2018,06,55156,All,all,NA,NA,66,1,California,Palmdale city,156667
2018,06,55156,Majority Non-White,race-ethnicity,NA,NA,67,1,California,Palmdale city,156667
2018,06,55156,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,76,1,California,Palmdale city,156667
2018,06,55156,Mixed Race and Ethnicity,race-ethnicity,NA,NA,66,1,California,Palmdale city,156667
2018,06,56000,All,all,NA,NA,6,1,California,Pasadena city,141371
2018,06,56000,Majority Non-White,race-ethnicity,NA,NA,6,1,California,Pasadena city,141371
2018,06,56000,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,8,1,California,Pasadena city,141371
2018,06,56000,Mixed Race and Ethnicity,race-ethnicity,NA,NA,4,1,California,Pasadena city,141371
2018,06,56700,All,all,NA,NA,28,1,California,Perris city,79133
2018,06,56700,Majority Non-White,race-ethnicity,NA,NA,28,1,California,Perris city,79133
2018,06,56700,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Perris city,79133
2018,06,56700,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Perris city,79133
2018,06,57456,All,all,NA,NA,19,1,California,Pittsburg city,72437
2018,06,57456,Majority Non-White,race-ethnicity,NA,NA,19,1,California,Pittsburg city,72437
2018,06,57456,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Pittsburg city,72437
2018,06,57456,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Pittsburg city,72437
2018,06,57792,All,all,NA,NA,54,1,California,Pleasanton city,82372
2018,06,57792,Majority Non-White,race-ethnicity,NA,NA,55,1,California,Pleasanton city,82372
2018,06,57792,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,53,1,California,Pleasanton city,82372
2018,06,57792,Mixed Race and Ethnicity,race-ethnicity,NA,NA,54,1,California,Pleasanton city,82372
2018,06,58072,All,all,NA,NA,5,1,California,Pomona city,152361
2018,06,58072,Majority Non-White,race-ethnicity,NA,NA,5,1,California,Pomona city,152361
2018,06,58072,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Pomona city,152361
2018,06,58072,Mixed Race and Ethnicity,race-ethnicity,NA,NA,7,1,California,Pomona city,152361
2018,06,59444,All,all,NA,NA,3,1,California,Rancho Cordova city,74585
2018,06,59444,Majority Non-White,race-ethnicity,NA,NA,1,1,California,Rancho Cordova city,74585
2018,06,59444,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,1,1,California,Rancho Cordova city,74585
2018,06,59444,Mixed Race and Ethnicity,race-ethnicity,NA,NA,3,1,California,Rancho Cordova city,74585
2018,06,59451,All,all,NA,NA,17,1,California,Rancho Cucamonga city,177751
2018,06,59451,Majority Non-White,race-ethnicity,NA,NA,14,1,California,Rancho Cucamonga city,177751
2018,06,59451,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,20,1,California,Rancho Cucamonga city,177751
2018,06,59451,Mixed Race and Ethnicity,race-ethnicity,NA,NA,23,1,California,Rancho Cucamonga city,177751
2018,06,59920,All,all,NA,NA,0,1,California,Redding city,91772
2018,06,59920,Majority Non-White,race-ethnicity,NA,NA,NA,NA,California,Redding city,91772
2018,06,59920,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,0,1,California,Redding city,91772
2018,06,59920,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Redding city,91772
2018,06,60102,All,all,NA,NA,58,1,California,Redwood City city,86200
2018,06,60102,Majority Non-White,race-ethnicity,NA,NA,54,1,California,Redwood City city,86200
2018,06,60102,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,69,1,California,Redwood City city,86200
2018,06,60102,Mixed Race and Ethnicity,race-ethnicity,NA,NA,54,1,California,Redwood City city,86200
2018,06,60466,All,all,NA,NA,12,1,California,Rialto city,103440
2018,06,60466,Majority Non-White,race-ethnicity,NA,NA,11,1,California,Rialto city,103440
2018,06,60466,"Majority White, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,California,Rialto city,103440
2018,06,60466,Mixed Race and Ethnicity,race-ethnicity,NA,NA,NA,NA,California,Rialto city,103440
