year,state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,rate_juv_arrest_quality,rate_juv_arrest
2021,06,24638,California,Folsom city,race-ethnicity,Other Races and Ethnicities,0.9033480984875694,1,NA,NA
2021,06,24638,California,Folsom city,race-ethnicity,Black,0.37767542671362775,3,NA,NA
2021,06,24638,California,Folsom city,race-ethnicity,Hispanic,0.8402822322001283,1,NA,NA
2021,06,24638,California,Folsom city,race-ethnicity,White,0.9478107470615053,1,NA,NA
2021,06,24680,California,Fontana city,all,All,0.9300436836515495,1,NA,NA
2021,06,24680,California,Fontana city,race-ethnicity,Other Races and Ethnicities,0.9242567229989612,1,NA,NA
2021,06,24680,California,Fontana city,race-ethnicity,Black,0.9401374993013248,1,NA,NA
2021,06,24680,California,Fontana city,race-ethnicity,Hispanic,0.9239785029547872,1,NA,NA
2021,06,24680,California,Fontana city,race-ethnicity,White,0.9386105867486232,1,NA,NA
2021,06,26000,California,Fremont city,all,All,0.9633005330407513,1,NA,NA
2021,06,26000,California,Fremont city,race-ethnicity,Other Races and Ethnicities,0.97295785261259,1,NA,NA
2021,06,26000,California,Fremont city,race-ethnicity,Black,0.9264772899893664,2,NA,NA
2021,06,26000,California,Fremont city,race-ethnicity,Hispanic,0.9535125038912524,1,NA,NA
2021,06,26000,California,Fremont city,race-ethnicity,White,0.9341682077671464,1,NA,NA
2021,06,27000,California,Fresno city,all,All,0.8633784932742752,1,NA,NA
2021,06,27000,California,Fresno city,race-ethnicity,Other Races and Ethnicities,0.8809250838389433,1,NA,NA
2021,06,27000,California,Fresno city,race-ethnicity,Black,0.8027283123672603,1,NA,NA
2021,06,27000,California,Fresno city,race-ethnicity,Hispanic,0.8531475023860189,1,NA,NA
2021,06,27000,California,Fresno city,race-ethnicity,White,0.8564696262984781,1,NA,NA
2021,06,28000,California,Fullerton city,all,All,0.928611398673792,1,NA,NA
2021,06,28000,California,Fullerton city,race-ethnicity,Other Races and Ethnicities,0.9437162915423783,1,NA,NA
2021,06,28000,California,Fullerton city,race-ethnicity,Black,0.7485557920340529,2,NA,NA
2021,06,28000,California,Fullerton city,race-ethnicity,Hispanic,0.9277900542396406,1,NA,NA
2021,06,28000,California,Fullerton city,race-ethnicity,White,0.9230118558740468,1,NA,NA
2021,06,29000,California,Garden Grove city,all,All,0.9194652245408436,1,NA,NA
2021,06,29000,California,Garden Grove city,race-ethnicity,Other Races and Ethnicities,0.9203279858702516,1,NA,NA
2021,06,29000,California,Garden Grove city,race-ethnicity,Black,0.8873978996499416,2,NA,NA
2021,06,29000,California,Garden Grove city,race-ethnicity,Hispanic,0.9238174508449024,1,NA,NA
2021,06,29000,California,Garden Grove city,race-ethnicity,White,0.9188282756274202,1,NA,NA
2021,06,30000,California,Glendale city,all,All,0.8987186533137925,1,NA,NA
2021,06,30000,California,Glendale city,race-ethnicity,Other Races and Ethnicities,0.9276943806577724,1,NA,NA
2021,06,30000,California,Glendale city,race-ethnicity,Black,0.8583029963595632,2,NA,NA
2021,06,30000,California,Glendale city,race-ethnicity,Hispanic,0.8574150178265247,1,NA,NA
2021,06,30000,California,Glendale city,race-ethnicity,White,0.8888611602304489,1,NA,NA
2021,06,32548,California,Hawthorne city,all,All,0.9252927853590248,1,NA,NA
2021,06,32548,California,Hawthorne city,race-ethnicity,Other Races and Ethnicities,0.935309008860272,1,NA,NA
2021,06,32548,California,Hawthorne city,race-ethnicity,Black,0.9128771780705482,1,NA,NA
2021,06,32548,California,Hawthorne city,race-ethnicity,Hispanic,0.9341964003789076,1,NA,NA
2021,06,32548,California,Hawthorne city,race-ethnicity,White,0.9227251616591048,1,NA,NA
2021,06,33000,California,Hayward city,all,All,0.9272745201967286,1,NA,NA
2021,06,33000,California,Hayward city,race-ethnicity,Other Races and Ethnicities,0.9448984622385712,1,NA,NA
2021,06,33000,California,Hayward city,race-ethnicity,Black,0.9008146902883744,1,NA,NA
2021,06,33000,California,Hayward city,race-ethnicity,Hispanic,0.9240706731682604,1,NA,NA
2021,06,33000,California,Hayward city,race-ethnicity,White,0.8921810699588477,1,NA,NA
2021,06,33182,California,Hemet city,all,All,0.887607842255042,1,NA,NA
2021,06,33182,California,Hemet city,race-ethnicity,Other Races and Ethnicities,0.9146228130429512,1,NA,NA
2021,06,33182,California,Hemet city,race-ethnicity,Black,0.8858621964747936,2,NA,NA
2021,06,33182,California,Hemet city,race-ethnicity,Hispanic,0.8933473165838312,1,NA,NA
2021,06,33182,California,Hemet city,race-ethnicity,White,0.8759301225888189,1,NA,NA
2021,06,33434,California,Hesperia city,all,All,0.9496912989615962,1,NA,NA
2021,06,33434,California,Hesperia city,race-ethnicity,Other Races and Ethnicities,0.9535246787558544,1,NA,NA
2021,06,33434,California,Hesperia city,race-ethnicity,Black,0.9467373117679866,2,NA,NA
2021,06,33434,California,Hesperia city,race-ethnicity,Hispanic,0.9559305128418252,1,NA,NA
2021,06,33434,California,Hesperia city,race-ethnicity,White,0.9484869909502264,1,NA,NA
2021,06,36000,California,Huntington Beach city,all,All,0.9386821646916748,1,NA,NA
2021,06,36000,California,Huntington Beach city,race-ethnicity,Other Races and Ethnicities,0.9247301355409464,1,NA,NA
2021,06,36000,California,Huntington Beach city,race-ethnicity,Black,0.862141652613828,2,NA,NA
2021,06,36000,California,Huntington Beach city,race-ethnicity,Hispanic,0.9189161710131666,1,NA,NA
2021,06,36000,California,Huntington Beach city,race-ethnicity,White,0.9464076344261564,1,NA,NA
2021,06,36448,California,Indio city,all,All,0.8997537891622055,1,NA,NA
2021,06,36448,California,Indio city,race-ethnicity,Other Races and Ethnicities,0.8953735988580254,1,NA,NA
2021,06,36448,California,Indio city,race-ethnicity,Black,0.7940873152286009,3,NA,NA
2021,06,36448,California,Indio city,race-ethnicity,Hispanic,0.8914566895732586,1,NA,NA
2021,06,36448,California,Indio city,race-ethnicity,White,0.9112820512820512,1,NA,NA
2021,06,36546,California,Inglewood city,all,All,0.894395874535608,1,NA,NA
2021,06,36546,California,Inglewood city,race-ethnicity,Other Races and Ethnicities,0.918053554573004,1,NA,NA
2021,06,36546,California,Inglewood city,race-ethnicity,Black,0.8755199855308374,1,NA,NA
2021,06,36546,California,Inglewood city,race-ethnicity,Hispanic,0.9174080442583732,1,NA,NA
2021,06,36546,California,Inglewood city,race-ethnicity,White,0.8894417271040648,1,NA,NA
2021,06,36770,California,Irvine city,all,All,0.9365322894705036,1,NA,NA
2021,06,36770,California,Irvine city,race-ethnicity,Other Races and Ethnicities,0.942797009677792,1,NA,NA
2021,06,36770,California,Irvine city,race-ethnicity,Black,0.7514011932742722,2,NA,NA
2021,06,36770,California,Irvine city,race-ethnicity,Hispanic,0.8830224826731279,1,NA,NA
2021,06,36770,California,Irvine city,race-ethnicity,White,0.9364858527434736,1,NA,NA
2021,06,37692,California,Jurupa Valley city,all,All,0.941194451874212,1,NA,NA
2021,06,37692,California,Jurupa Valley city,race-ethnicity,Other Races and Ethnicities,0.95300048506687,1,NA,NA
2021,06,37692,California,Jurupa Valley city,race-ethnicity,Black,0.899095534200113,2,NA,NA
2021,06,37692,California,Jurupa Valley city,race-ethnicity,Hispanic,0.9503645950935729,1,NA,NA
2021,06,37692,California,Jurupa Valley city,race-ethnicity,White,0.9289300354658928,1,NA,NA
2021,06,39496,California,Lake Forest city,all,All,0.9644627905888956,1,NA,NA
2021,06,39496,California,Lake Forest city,race-ethnicity,Other Races and Ethnicities,0.9668958031837916,1,NA,NA
2021,06,39496,California,Lake Forest city,race-ethnicity,Black,0.948905109489051,3,NA,NA
2021,06,39496,California,Lake Forest city,race-ethnicity,Hispanic,0.9625213779623748,1,NA,NA
2021,06,39496,California,Lake Forest city,race-ethnicity,White,0.9634939255960074,1,NA,NA
2021,06,39892,California,Lakewood city,all,All,0.9482400902704472,1,NA,NA
2021,06,39892,California,Lakewood city,race-ethnicity,Other Races and Ethnicities,0.9580385591618512,1,NA,NA
2021,06,39892,California,Lakewood city,race-ethnicity,Black,0.9485544217687076,1,NA,NA
2021,06,39892,California,Lakewood city,race-ethnicity,Hispanic,0.955591698193261,1,NA,NA
2021,06,39892,California,Lakewood city,race-ethnicity,White,0.9387148112395314,1,NA,NA
2021,06,40130,California,Lancaster city,all,All,0.8468397159818415,1,NA,NA
2021,06,40130,California,Lancaster city,race-ethnicity,Other Races and Ethnicities,0.857865911237016,1,NA,NA
2021,06,40130,California,Lancaster city,race-ethnicity,Black,0.8017062420019906,1,NA,NA
2021,06,40130,California,Lancaster city,race-ethnicity,Hispanic,0.8444827988943536,1,NA,NA
2021,06,40130,California,Lancaster city,race-ethnicity,White,0.858825637656054,1,NA,NA
2021,06,41992,California,Livermore city,all,All,0.9589380450889676,1,NA,NA
2021,06,41992,California,Livermore city,race-ethnicity,Other Races and Ethnicities,0.9585914120676456,1,NA,NA
2021,06,41992,California,Livermore city,race-ethnicity,Black,0.9020356234096693,3,NA,NA
2021,06,41992,California,Livermore city,race-ethnicity,Hispanic,0.9402260111022998,1,NA,NA
2021,06,41992,California,Livermore city,race-ethnicity,White,0.9606493037026836,1,NA,NA
2021,06,43000,California,Long Beach city,all,All,0.8953200518684428,1,NA,NA
2021,06,43000,California,Long Beach city,race-ethnicity,Other Races and Ethnicities,0.9042350327947865,1,NA,NA
2021,06,43000,California,Long Beach city,race-ethnicity,Black,0.845945945945946,1,NA,NA
2021,06,43000,California,Long Beach city,race-ethnicity,Hispanic,0.9011673646096487,1,NA,NA
2021,06,43000,California,Long Beach city,race-ethnicity,White,0.9002191933139204,1,NA,NA
2021,06,44000,California,Los Angeles city,all,All,0.8840994352251412,1,NA,NA
2021,06,44000,California,Los Angeles city,race-ethnicity,Other Races and Ethnicities,0.8906150722034094,1,NA,NA
2021,06,44000,California,Los Angeles city,race-ethnicity,Black,0.8252530618180092,1,NA,NA
2021,06,44000,California,Los Angeles city,race-ethnicity,Hispanic,0.8740748342755815,1,NA,NA
2021,06,44000,California,Los Angeles city,race-ethnicity,White,0.8886721628145273,1,NA,NA
2021,06,45484,California,Manteca city,all,All,0.9324580137850694,1,NA,NA
2021,06,45484,California,Manteca city,race-ethnicity,Other Races and Ethnicities,0.9467641885010648,1,NA,NA
2021,06,45484,California,Manteca city,race-ethnicity,Black,0.9762323943661972,2,NA,NA
2021,06,45484,California,Manteca city,race-ethnicity,Hispanic,0.9290659022292702,1,NA,NA
2021,06,45484,California,Manteca city,race-ethnicity,White,0.9193081099641608,1,NA,NA
2021,06,46842,California,Menifee city,all,All,0.9446329472049382,1,NA,NA
2021,06,46842,California,Menifee city,race-ethnicity,Other Races and Ethnicities,0.9619941814334833,1,NA,NA
2021,06,46842,California,Menifee city,race-ethnicity,Black,0.9639970609845702,2,NA,NA
2021,06,46842,California,Menifee city,race-ethnicity,Hispanic,0.95847559750954,1,NA,NA
2021,06,46842,California,Menifee city,race-ethnicity,White,0.9306760633211744,1,NA,NA
2021,06,46898,California,Merced city,all,All,0.9226564952961288,1,NA,NA
2021,06,46898,California,Merced city,race-ethnicity,Other Races and Ethnicities,0.9323906319045516,1,NA,NA
2021,06,46898,California,Merced city,race-ethnicity,Black,0.879229567933368,2,NA,NA
2021,06,46898,California,Merced city,race-ethnicity,Hispanic,0.920929860040446,1,NA,NA
2021,06,46898,California,Merced city,race-ethnicity,White,0.9162282270010726,1,NA,NA
2021,06,47766,California,Milpitas city,all,All,0.9463143743796564,1,NA,NA
2021,06,47766,California,Milpitas city,race-ethnicity,Other Races and Ethnicities,0.957351598173516,1,NA,NA
2021,06,47766,California,Milpitas city,race-ethnicity,Black,0.8881091617933723,2,NA,NA
2021,06,47766,California,Milpitas city,race-ethnicity,Hispanic,0.8287652645861601,1,NA,NA
2021,06,47766,California,Milpitas city,race-ethnicity,White,0.8954802259887006,1,NA,NA
2021,06,48256,California,Mission Viejo city,all,All,0.9556594131925222,1,NA,NA
2021,06,48256,California,Mission Viejo city,race-ethnicity,Other Races and Ethnicities,0.9724487546837116,1,NA,NA
2021,06,48256,California,Mission Viejo city,race-ethnicity,Black,0.8689138576779026,3,NA,NA
2021,06,48256,California,Mission Viejo city,race-ethnicity,Hispanic,0.9679801567168386,1,NA,NA
2021,06,48256,California,Mission Viejo city,race-ethnicity,White,0.9501081624569636,1,NA,NA
2021,06,48354,California,Modesto city,all,All,0.9206486992945326,1,NA,NA
2021,06,48354,California,Modesto city,race-ethnicity,Other Races and Ethnicities,0.939499070455111,1,NA,NA
2021,06,48354,California,Modesto city,race-ethnicity,Black,0.8608388074785245,1,NA,NA
2021,06,48354,California,Modesto city,race-ethnicity,Hispanic,0.9258939311098962,1,NA,NA
2021,06,48354,California,Modesto city,race-ethnicity,White,0.9156608371559632,1,NA,NA
2021,06,49270,California,Moreno Valley city,all,All,0.9396989024384392,1,NA,NA
2021,06,49270,California,Moreno Valley city,race-ethnicity,Other Races and Ethnicities,0.9517848322931166,1,NA,NA
2021,06,49270,California,Moreno Valley city,race-ethnicity,Black,0.9275871313672922,1,NA,NA
2021,06,49270,California,Moreno Valley city,race-ethnicity,Hispanic,0.9415726767275616,1,NA,NA
2021,06,49270,California,Moreno Valley city,race-ethnicity,White,0.9247270413289572,1,NA,NA
2021,06,49670,California,Mountain View city,all,All,0.9521896880195124,1,NA,NA
2021,06,49670,California,Mountain View city,race-ethnicity,Other Races and Ethnicities,0.9487432719371884,1,NA,NA
2021,06,49670,California,Mountain View city,race-ethnicity,Black,0.8898347521281923,3,NA,NA
2021,06,49670,California,Mountain View city,race-ethnicity,Hispanic,0.8941049507621746,1,NA,NA
2021,06,49670,California,Mountain View city,race-ethnicity,White,0.9588073164620396,1,NA,NA
2021,06,50076,California,Murrieta city,all,All,0.9611777201699432,1,NA,NA
2021,06,50076,California,Murrieta city,race-ethnicity,Other Races and Ethnicities,0.9777434814393632,1,NA,NA
2021,06,50076,California,Murrieta city,race-ethnicity,Black,0.909061593034505,2,NA,NA
2021,06,50076,California,Murrieta city,race-ethnicity,Hispanic,0.9735392590992548,1,NA,NA
2021,06,50076,California,Murrieta city,race-ethnicity,White,0.9569311811185828,1,NA,NA
2021,06,50258,California,Napa city,all,All,0.9261104140526976,1,NA,NA
2021,06,50258,California,Napa city,race-ethnicity,Other Races and Ethnicities,0.9301846208998028,1,NA,NA
2021,06,50258,California,Napa city,race-ethnicity,Black,0.7714808043875686,3,NA,NA
2021,06,50258,California,Napa city,race-ethnicity,Hispanic,0.9299933537994112,1,NA,NA
2021,06,50258,California,Napa city,race-ethnicity,White,0.9259989091612858,1,NA,NA
2021,06,51182,California,Newport Beach city,all,All,0.9555159312868564,1,NA,NA
2021,06,51182,California,Newport Beach city,race-ethnicity,Other Races and Ethnicities,0.9804765056254136,1,NA,NA
2021,06,51182,California,Newport Beach city,race-ethnicity,Black,0.6078147612156295,3,NA,NA
2021,06,51182,California,Newport Beach city,race-ethnicity,Hispanic,0.9737063272901908,1,NA,NA
2021,06,51182,California,Newport Beach city,race-ethnicity,White,0.9535604599671452,1,NA,NA
2021,06,52526,California,Norwalk city,all,All,0.895567598954805,1,NA,NA
2021,06,52526,California,Norwalk city,race-ethnicity,Other Races and Ethnicities,0.9040672442935238,1,NA,NA
2021,06,52526,California,Norwalk city,race-ethnicity,Black,0.7984891792568395,2,NA,NA
2021,06,52526,California,Norwalk city,race-ethnicity,Hispanic,0.902885519098854,1,NA,NA
2021,06,52526,California,Norwalk city,race-ethnicity,White,0.8930435578889533,1,NA,NA
2021,06,53000,California,Oakland city,all,All,0.8892395805717316,1,NA,NA
2021,06,53000,California,Oakland city,race-ethnicity,Other Races and Ethnicities,0.8727386631474625,1,NA,NA
2021,06,53000,California,Oakland city,race-ethnicity,Black,0.8462575160688368,1,NA,NA
2021,06,53000,California,Oakland city,race-ethnicity,Hispanic,0.8549374411408583,1,NA,NA
2021,06,53000,California,Oakland city,race-ethnicity,White,0.9395272878842752,1,NA,NA
2021,06,53322,California,Oceanside city,all,All,0.946853451487725,1,1,450.9780953496544
2021,06,53322,California,Oceanside city,race-ethnicity,Other Races and Ethnicities,0.9466895229043264,1,1,0
2021,06,53322,California,Oceanside city,race-ethnicity,Black,0.9604069624908066,1,1,872.4100327153762
2021,06,53322,California,Oceanside city,race-ethnicity,Hispanic,0.9371519611562096,1,1,0
2021,06,53322,California,Oceanside city,race-ethnicity,White,0.9459137301646428,1,1,784.1800204568701
2021,06,53896,California,Ontario city,all,All,0.9136300599807105,1,NA,NA
2021,06,53896,California,Ontario city,race-ethnicity,Other Races and Ethnicities,0.9114843783391032,1,NA,NA
2021,06,53896,California,Ontario city,race-ethnicity,Black,0.9415676002417892,1,NA,NA
2021,06,53896,California,Ontario city,race-ethnicity,Hispanic,0.907781662527774,1,NA,NA
2021,06,53896,California,Ontario city,race-ethnicity,White,0.912563276576162,1,NA,NA
2021,06,53980,California,Orange city,all,All,0.9046445633823054,1,NA,NA
2021,06,53980,California,Orange city,race-ethnicity,Other Races and Ethnicities,0.9153282642790496,1,NA,NA
2021,06,53980,California,Orange city,race-ethnicity,Black,0.6836104513064133,2,NA,NA
2021,06,53980,California,Orange city,race-ethnicity,Hispanic,0.8957028164097665,1,NA,NA
2021,06,53980,California,Orange city,race-ethnicity,White,0.9038042412850702,1,NA,NA
2021,06,54652,California,Oxnard city,all,All,0.884609889595578,1,NA,NA
2021,06,54652,California,Oxnard city,race-ethnicity,Other Races and Ethnicities,0.9166716573440812,1,NA,NA
2021,06,54652,California,Oxnard city,race-ethnicity,Black,0.902854511970534,2,NA,NA
2021,06,54652,California,Oxnard city,race-ethnicity,Hispanic,0.8695518743184741,1,NA,NA
2021,06,54652,California,Oxnard city,race-ethnicity,White,0.8606749574460694,1,NA,NA
2021,06,55156,California,Palmdale city,all,All,0.926482406376684,1,NA,NA
2021,06,55156,California,Palmdale city,race-ethnicity,Other Races and Ethnicities,0.9336522062500802,1,NA,NA
2021,06,55156,California,Palmdale city,race-ethnicity,Black,0.8903717386284923,1,NA,NA
2021,06,55156,California,Palmdale city,race-ethnicity,Hispanic,0.9276128428198026,1,NA,NA
2021,06,55156,California,Palmdale city,race-ethnicity,White,0.929742936985179,1,NA,NA
2021,06,56000,California,Pasadena city,all,All,0.8878512081054399,1,NA,NA
2021,06,56000,California,Pasadena city,race-ethnicity,Other Races and Ethnicities,0.8885335210491683,1,NA,NA
2021,06,56000,California,Pasadena city,race-ethnicity,Black,0.8101864736988589,1,NA,NA
