state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
13,061,Georgia,Clay County,2887,all,All,NA,NA
13,061,Georgia,Clay County,2887,race-ethnicity,Black,NA,NA
13,061,Georgia,Clay County,2887,race-ethnicity,Other Races,NA,NA
13,061,Georgia,Clay County,2887,race-ethnicity,White,NA,NA
13,063,Georgia,Clayton County,289615,all,All,2093.6802,1
13,063,Georgia,Clayton County,289615,race-ethnicity,Black,2701.7512,1
13,063,Georgia,Clayton County,289615,race-ethnicity,Other Races,78.00312,1
13,063,Georgia,Clayton County,289615,race-ethnicity,White,2004.9009,1
13,065,Georgia,Clinch County,6648,all,All,542.74084,1
13,065,Georgia,Clinch County,6648,race-ethnicity,Black,1233.0457,1
13,065,Georgia,Clinch County,6648,race-ethnicity,Other Races,NA,NA
13,065,Georgia,Clinch County,6648,race-ethnicity,White,374.70023,1
13,067,Georgia,Cobb County,756865,all,All,4219.8555,2
13,067,Georgia,Cobb County,756865,race-ethnicity,Black,8336.0088,2
13,067,Georgia,Cobb County,756865,race-ethnicity,Other Races,249.0217,2
13,067,Georgia,Cobb County,756865,race-ethnicity,White,3076.885,2
13,069,Georgia,Coffee County,43093,all,All,839.95605,2
13,069,Georgia,Coffee County,43093,race-ethnicity,Black,1663.6331,2
13,069,Georgia,Coffee County,43093,race-ethnicity,Other Races,NA,NA
13,069,Georgia,Coffee County,43093,race-ethnicity,White,654.23853,2
13,071,Georgia,Colquitt County,45592,all,All,2440.55,2
13,071,Georgia,Colquitt County,45592,race-ethnicity,Black,6725.8726,2
13,071,Georgia,Colquitt County,45592,race-ethnicity,Other Races,NA,NA
13,071,Georgia,Colquitt County,45592,race-ethnicity,White,1142.074,2
13,073,Georgia,Columbia County,154291,all,All,1480.9042,1
13,073,Georgia,Columbia County,154291,race-ethnicity,Black,3163.918,1
13,073,Georgia,Columbia County,154291,race-ethnicity,Other Races,127.83637,1
13,073,Georgia,Columbia County,154291,race-ethnicity,White,1408.4507,1
13,075,Georgia,Cook County,17162,all,All,2331.5693,2
13,075,Georgia,Cook County,17162,race-ethnicity,Black,2985.2649,2
13,075,Georgia,Cook County,17162,race-ethnicity,Other Races,NA,NA
13,075,Georgia,Cook County,17162,race-ethnicity,White,2218.207,2
13,077,Georgia,Coweta County,145864,all,All,2775.3845,2
13,077,Georgia,Coweta County,145864,race-ethnicity,Black,7685.7021,2
13,077,Georgia,Coweta County,145864,race-ethnicity,Other Races,NA,NA
13,077,Georgia,Coweta County,145864,race-ethnicity,White,2153.9436,2
13,079,Georgia,Crawford County,12318,all,All,523.53284,2
13,079,Georgia,Crawford County,12318,race-ethnicity,Black,NA,NA
13,079,Georgia,Crawford County,12318,race-ethnicity,Other Races,NA,NA
13,079,Georgia,Crawford County,12318,race-ethnicity,White,860.80743,2
13,081,Georgia,Crisp County,22601,all,All,5439.7461,2
13,081,Georgia,Crisp County,22601,race-ethnicity,Black,8819.1201,2
13,081,Georgia,Crisp County,22601,race-ethnicity,Other Races,NA,NA
13,081,Georgia,Crisp County,22601,race-ethnicity,White,3139.2896,2
13,083,Georgia,Dade County,16226,all,All,292.83606,1
13,083,Georgia,Dade County,16226,race-ethnicity,Black,6487.7139,1
13,083,Georgia,Dade County,16226,race-ethnicity,Other Races,NA,NA
13,083,Georgia,Dade County,16226,race-ethnicity,White,63.726334,1
13,085,Georgia,Dawson County,25083,all,All,1408.1532,1
13,085,Georgia,Dawson County,25083,race-ethnicity,Black,NA,NA
13,085,Georgia,Dawson County,25083,race-ethnicity,Other Races,NA,NA
13,085,Georgia,Dawson County,25083,race-ethnicity,White,1503.3638,1
13,087,Georgia,Decatur County,26575,all,All,4100.2974,2
13,087,Georgia,Decatur County,26575,race-ethnicity,Black,6397.9902,2
13,087,Georgia,Decatur County,26575,race-ethnicity,Other Races,NA,NA
13,087,Georgia,Decatur County,26575,race-ethnicity,White,2217.0078,2
13,089,Georgia,DeKalb County,756558,all,All,2707.719,2
13,089,Georgia,DeKalb County,756558,race-ethnicity,Black,3829.052,2
13,089,Georgia,DeKalb County,756558,race-ethnicity,Other Races,654.41241,2
13,089,Georgia,DeKalb County,756558,race-ethnicity,White,1056.7657,2
13,091,Georgia,Dodge County,20705,all,All,3830.1292,1
13,091,Georgia,Dodge County,20705,race-ethnicity,Black,6082.0322,1
13,091,Georgia,Dodge County,20705,race-ethnicity,Other Races,NA,NA
13,091,Georgia,Dodge County,20705,race-ethnicity,White,3155.3704,1
13,093,Georgia,Dooly County,13706,all,All,871.73102,1
13,093,Georgia,Dooly County,13706,race-ethnicity,Black,1627.0569,1
13,093,Georgia,Dooly County,13706,race-ethnicity,Other Races,634.84003,1
13,093,Georgia,Dooly County,13706,race-ethnicity,White,140.65646,1
13,095,Georgia,Dougherty County,91243,all,All,2694.6318,2
13,095,Georgia,Dougherty County,91243,race-ethnicity,Black,4149.5308000000005,2
13,095,Georgia,Dougherty County,91243,race-ethnicity,Other Races,NA,NA
13,095,Georgia,Dougherty County,91243,race-ethnicity,White,484.4837,2
13,097,Georgia,Douglas County,145331,all,All,2962.3889,1
13,097,Georgia,Douglas County,145331,race-ethnicity,Black,3849.355,1
13,097,Georgia,Douglas County,145331,race-ethnicity,Other Races,NA,NA
13,097,Georgia,Douglas County,145331,race-ethnicity,White,2068.3171,1
13,099,Georgia,Early County,10247,all,All,2387.2046,1
13,099,Georgia,Early County,10247,race-ethnicity,Black,3929.4939,1
13,099,Georgia,Early County,10247,race-ethnicity,Other Races,NA,NA
13,099,Georgia,Early County,10247,race-ethnicity,White,1057.6974,1
13,101,Georgia,Echols County,4000,all,All,7010.4023,1
13,101,Georgia,Echols County,4000,race-ethnicity,Black,5137.6899,1
13,101,Georgia,Echols County,4000,race-ethnicity,Other Races,NA,NA
13,101,Georgia,Echols County,4000,race-ethnicity,White,8118.5049,1
13,103,Georgia,Effingham County,62190,all,All,2910.5217,2
13,103,Georgia,Effingham County,62190,race-ethnicity,Black,3305.9294,2
13,103,Georgia,Effingham County,62190,race-ethnicity,Other Races,NA,NA
13,103,Georgia,Effingham County,62190,race-ethnicity,White,3015.1873,2
13,105,Georgia,Elbert County,19120,all,All,3594.3911,1
13,105,Georgia,Elbert County,19120,race-ethnicity,Black,16817.74,1
13,105,Georgia,Elbert County,19120,race-ethnicity,Other Races,NA,NA
13,105,Georgia,Elbert County,19120,race-ethnicity,White,1520.4038,1
13,107,Georgia,Emanuel County,22612,all,All,89.870277,2
13,107,Georgia,Emanuel County,22612,race-ethnicity,Black,248.98167,2
13,107,Georgia,Emanuel County,22612,race-ethnicity,Other Races,NA,NA
13,107,Georgia,Emanuel County,22612,race-ethnicity,White,NA,NA
13,109,Georgia,Evans County,10721,all,All,893.45544,1
13,109,Georgia,Evans County,10721,race-ethnicity,Black,2548.9768,1
13,109,Georgia,Evans County,10721,race-ethnicity,Other Races,NA,NA
13,109,Georgia,Evans County,10721,race-ethnicity,White,410.28839,1
13,111,Georgia,Fannin County,25964,all,All,2622.3879,2
13,111,Georgia,Fannin County,25964,race-ethnicity,Black,NA,NA
13,111,Georgia,Fannin County,25964,race-ethnicity,Other Races,NA,NA
13,111,Georgia,Fannin County,25964,race-ethnicity,White,3055.8994,2
13,113,Georgia,Fayette County,113459,all,All,2627.6782,1
13,113,Georgia,Fayette County,113459,race-ethnicity,Black,6531.0142,1
13,113,Georgia,Fayette County,113459,race-ethnicity,Other Races,336.24747,1
13,113,Georgia,Fayette County,113459,race-ethnicity,White,1833.5273,1
13,115,Georgia,Floyd County,97927,all,All,1755.7648,2
13,115,Georgia,Floyd County,97927,race-ethnicity,Black,5635.0215,2
13,115,Georgia,Floyd County,97927,race-ethnicity,Other Races,NA,NA
13,115,Georgia,Floyd County,97927,race-ethnicity,White,1519.0939,2
13,117,Georgia,Forsyth County,236612,all,All,560.75366,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,Black,1633.9869,1
13,117,Georgia,Forsyth County,236612,race-ethnicity,Other Races,NA,NA
13,117,Georgia,Forsyth County,236612,race-ethnicity,White,643.21606,1
13,119,Georgia,Franklin County,23023,all,All,969.96222,2
13,119,Georgia,Franklin County,23023,race-ethnicity,Black,1846.1473,2
13,119,Georgia,Franklin County,23023,race-ethnicity,Other Races,NA,NA
13,119,Georgia,Franklin County,23023,race-ethnicity,White,952.33057,2
13,121,Georgia,Fulton County,1050114,all,All,3022.1445,2
13,121,Georgia,Fulton County,1050114,race-ethnicity,Black,5927.0039,2
13,121,Georgia,Fulton County,1050114,race-ethnicity,Other Races,133.7598,2
13,121,Georgia,Fulton County,1050114,race-ethnicity,White,775.64142,2
13,123,Georgia,Gilmer County,30816,all,All,1752.7035,1
13,123,Georgia,Gilmer County,30816,race-ethnicity,Black,2593.3945,1
13,123,Georgia,Gilmer County,30816,race-ethnicity,Other Races,NA,NA
13,123,Georgia,Gilmer County,30816,race-ethnicity,White,1944.9679,1
13,125,Georgia,Glascock County,2995,all,All,NA,NA
13,125,Georgia,Glascock County,2995,race-ethnicity,Black,NA,NA
13,125,Georgia,Glascock County,2995,race-ethnicity,Other Races,NA,NA
13,125,Georgia,Glascock County,2995,race-ethnicity,White,NA,NA
13,127,Georgia,Glynn County,85219,all,All,3088.832,2
13,127,Georgia,Glynn County,85219,race-ethnicity,Black,8270.0615,2
13,127,Georgia,Glynn County,85219,race-ethnicity,Other Races,116.71267,2
13,127,Georgia,Glynn County,85219,race-ethnicity,White,1791.0021,2
13,129,Georgia,Gordon County,57685,all,All,2721.6577,2
13,129,Georgia,Gordon County,57685,race-ethnicity,Black,24011.686,2
13,129,Georgia,Gordon County,57685,race-ethnicity,Other Races,NA,NA
13,129,Georgia,Gordon County,57685,race-ethnicity,White,2385.6807,2
13,131,Georgia,Grady County,24748,all,All,2240.4202,2
13,131,Georgia,Grady County,24748,race-ethnicity,Black,2207.2744,2
13,131,Georgia,Grady County,24748,race-ethnicity,Other Races,NA,NA
13,131,Georgia,Grady County,24748,race-ethnicity,White,2464.5376,2
13,133,Georgia,Greene County,17698,all,All,254.17999,1
13,133,Georgia,Greene County,17698,race-ethnicity,Black,1793.9987,1
13,133,Georgia,Greene County,17698,race-ethnicity,Other Races,NA,NA
13,133,Georgia,Greene County,17698,race-ethnicity,White,NA,NA
13,135,Georgia,Gwinnett County,927781,all,All,2241.1421,2
13,135,Georgia,Gwinnett County,927781,race-ethnicity,Black,4051.2727,2
13,135,Georgia,Gwinnett County,927781,race-ethnicity,Other Races,186.81113,2
13,135,Georgia,Gwinnett County,927781,race-ethnicity,White,2185.396,2
13,137,Georgia,Habersham County,45388,all,All,1815.1355,2
13,137,Georgia,Habersham County,45388,race-ethnicity,Black,1491.4688,2
13,137,Georgia,Habersham County,45388,race-ethnicity,Other Races,NA,NA
13,137,Georgia,Habersham County,45388,race-ethnicity,White,2257.5972,2
13,139,Georgia,Hall County,202148,all,All,2138.1235,2
13,139,Georgia,Hall County,202148,race-ethnicity,Black,6882.793,2
13,139,Georgia,Hall County,202148,race-ethnicity,Other Races,NA,NA
13,139,Georgia,Hall County,202148,race-ethnicity,White,1909.0171,2
13,141,Georgia,Hancock County,8348,all,All,NA,NA
13,141,Georgia,Hancock County,8348,race-ethnicity,Black,NA,NA
13,141,Georgia,Hancock County,8348,race-ethnicity,Other Races,NA,NA
13,141,Georgia,Hancock County,8348,race-ethnicity,White,NA,NA
13,143,Georgia,Haralson County,29533,all,All,1340.8234,1
13,143,Georgia,Haralson County,29533,race-ethnicity,Black,2544.1667,1
13,143,Georgia,Haralson County,29533,race-ethnicity,Other Races,NA,NA
13,143,Georgia,Haralson County,29533,race-ethnicity,White,1407.7625,1
13,145,Georgia,Harris County,34475,all,All,1362.6151,1
13,145,Georgia,Harris County,34475,race-ethnicity,Black,757.57141,1
13,145,Georgia,Harris County,34475,race-ethnicity,Other Races,NA,NA
13,145,Georgia,Harris County,34475,race-ethnicity,White,2292.1794,1
13,147,Georgia,Hart County,26099,all,All,612.47614,1
13,147,Georgia,Hart County,26099,race-ethnicity,Black,462.5946,1
13,147,Georgia,Hart County,26099,race-ethnicity,Other Races,NA,NA
13,147,Georgia,Hart County,26099,race-ethnicity,White,742.39911,1
13,149,Georgia,Heard County,11879,all,All,1167.5253,1
13,149,Georgia,Heard County,11879,race-ethnicity,Black,353.40121,1
13,149,Georgia,Heard County,11879,race-ethnicity,Other Races,NA,NA
13,149,Georgia,Heard County,11879,race-ethnicity,White,2138.1777,1
13,151,Georgia,Henry County,230220,all,All,4270.8809,1
13,151,Georgia,Henry County,230220,race-ethnicity,Black,6360.9043,1
13,151,Georgia,Henry County,230220,race-ethnicity,Other Races,395.55005,1
13,151,Georgia,Henry County,230220,race-ethnicity,White,3347.8779,1
13,153,Georgia,Houston County,155469,all,All,3662.3242,2
13,153,Georgia,Houston County,155469,race-ethnicity,Black,6789.1548,2
13,153,Georgia,Houston County,155469,race-ethnicity,Other Races,NA,NA
13,153,Georgia,Houston County,155469,race-ethnicity,White,2531.3296,2
13,155,Georgia,Irwin County,9398,all,All,182.19583,1
13,155,Georgia,Irwin County,9398,race-ethnicity,Black,243.88222,1
13,155,Georgia,Irwin County,9398,race-ethnicity,Other Races,NA,NA
13,155,Georgia,Irwin County,9398,race-ethnicity,White,166.11572,1
13,157,Georgia,Jackson County,70422,all,All,3115.2493,2
13,157,Georgia,Jackson County,70422,race-ethnicity,Black,16467.512,2
13,157,Georgia,Jackson County,70422,race-ethnicity,Other Races,NA,NA
13,157,Georgia,Jackson County,70422,race-ethnicity,White,3220.2329,2
13,159,Georgia,Jasper County,14040,all,All,NA,NA
13,159,Georgia,Jasper County,14040,race-ethnicity,Black,NA,NA
13,159,Georgia,Jasper County,14040,race-ethnicity,Other Races,NA,NA
13,159,Georgia,Jasper County,14040,race-ethnicity,White,NA,NA
13,161,Georgia,Jeff Davis County,15029,all,All,918.17126,1
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,Black,1603.7635,1
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,Other Races,NA,NA
13,161,Georgia,Jeff Davis County,15029,race-ethnicity,White,803.11774,1
13,163,Georgia,Jefferson County,15430,all,All,6015.7866,1
13,163,Georgia,Jefferson County,15430,race-ethnicity,Black,10339.734,1
13,163,Georgia,Jefferson County,15430,race-ethnicity,Other Races,NA,NA
13,163,Georgia,Jefferson County,15430,race-ethnicity,White,1499.7675,1
13,165,Georgia,Jenkins County,8683,all,All,740.57977,2
13,165,Georgia,Jenkins County,8683,race-ethnicity,Black,1153.9882,2
13,165,Georgia,Jenkins County,8683,race-ethnicity,Other Races,NA,NA
13,165,Georgia,Jenkins County,8683,race-ethnicity,White,304.64026,2
13,167,Georgia,Johnson County,9708,all,All,1217.1002,2
13,167,Georgia,Johnson County,9708,race-ethnicity,Black,1685.9615,2
13,167,Georgia,Johnson County,9708,race-ethnicity,Other Races,NA,NA
13,167,Georgia,Johnson County,9708,race-ethnicity,White,1081.8413,2
13,169,Georgia,Jones County,28616,all,All,4241.2754,1
13,169,Georgia,Jones County,28616,race-ethnicity,Black,6101.6875,1
13,169,Georgia,Jones County,28616,race-ethnicity,Other Races,1067.3042,1
13,169,Georgia,Jones County,28616,race-ethnicity,White,3813.7039,1
13,171,Georgia,Lamar County,19000,all,All,793.74316,1
13,171,Georgia,Lamar County,19000,race-ethnicity,Black,2230.3506,1
13,171,Georgia,Lamar County,19000,race-ethnicity,Other Races,NA,NA
13,171,Georgia,Lamar County,19000,race-ethnicity,White,301.4852,1
13,173,Georgia,Lanier County,10340,all,All,1085.4817,1
13,173,Georgia,Lanier County,10340,race-ethnicity,Black,2466.0913,1
13,173,Georgia,Lanier County,10340,race-ethnicity,Other Races,NA,NA
13,173,Georgia,Lanier County,10340,race-ethnicity,White,749.40045,1
13,175,Georgia,Laurens County,47325,all,All,3832.6133,2
13,175,Georgia,Laurens County,47325,race-ethnicity,Black,8355.208,2
13,175,Georgia,Laurens County,47325,race-ethnicity,Other Races,547.28247,2
13,175,Georgia,Laurens County,47325,race-ethnicity,White,1414.7974,2
13,177,Georgia,Lee County,29764,all,All,2136.5886,2
13,177,Georgia,Lee County,29764,race-ethnicity,Black,1107.9436,2
13,177,Georgia,Lee County,29764,race-ethnicity,Other Races,NA,NA
13,177,Georgia,Lee County,29764,race-ethnicity,White,5342.9507,2
13,179,Georgia,Liberty County,61497,all,All,3614.4312,2
13,179,Georgia,Liberty County,61497,race-ethnicity,Black,7241.1577,2
13,179,Georgia,Liberty County,61497,race-ethnicity,Other Races,105.68098,2
13,179,Georgia,Liberty County,61497,race-ethnicity,White,2256.8296,2
13,181,Georgia,Lincoln County,7915,all,All,647.50153,1
13,181,Georgia,Lincoln County,7915,race-ethnicity,Black,726.44501,1
13,181,Georgia,Lincoln County,7915,race-ethnicity,Other Races,NA,NA
13,181,Georgia,Lincoln County,7915,race-ethnicity,White,639.24518,1
13,183,Georgia,Long County,18998,all,All,2962.0215,1
13,183,Georgia,Long County,18998,race-ethnicity,Black,4173.7622,1
13,183,Georgia,Long County,18998,race-ethnicity,Other Races,NA,NA
13,183,Georgia,Long County,18998,race-ethnicity,White,2879.4932,1
13,185,Georgia,Lowndes County,116321,all,All,6114.1807,2
13,185,Georgia,Lowndes County,116321,race-ethnicity,Black,11881.188,2
13,185,Georgia,Lowndes County,116321,race-ethnicity,Other Races,1013.5135,2
13,185,Georgia,Lowndes County,116321,race-ethnicity,White,2499.2092,2
13,187,Georgia,Lumpkin County,32955,all,All,1433.1205,1
13,187,Georgia,Lumpkin County,32955,race-ethnicity,Black,NA,NA
13,187,Georgia,Lumpkin County,32955,race-ethnicity,Other Races,NA,NA
13,187,Georgia,Lumpkin County,32955,race-ethnicity,White,1455.384,1
13,189,Georgia,McDuffie County,21531,all,All,282.12592,2
13,189,Georgia,McDuffie County,21531,race-ethnicity,Black,351.69165,2
13,189,Georgia,McDuffie County,21531,race-ethnicity,Other Races,NA,NA
13,189,Georgia,McDuffie County,21531,race-ethnicity,White,348.16031,2
13,191,Georgia,McIntosh County,14340,all,All,3635.4448,2
13,191,Georgia,McIntosh County,14340,race-ethnicity,Black,3152.6248,2
13,191,Georgia,McIntosh County,14340,race-ethnicity,Other Races,NA,NA
13,191,Georgia,McIntosh County,14340,race-ethnicity,White,4430.2676,2
13,193,Georgia,Macon County,13143,all,All,1511.573,2
13,193,Georgia,Macon County,13143,race-ethnicity,Black,3154.3708,2
13,193,Georgia,Macon County,13143,race-ethnicity,Other Races,642.13702,2
13,193,Georgia,Macon County,13143,race-ethnicity,White,NA,NA
13,195,Georgia,Madison County,29650,all,All,2374.9116,1
13,195,Georgia,Madison County,29650,race-ethnicity,Black,3883.8999,1
13,195,Georgia,Madison County,29650,race-ethnicity,Other Races,471.48682,1
13,195,Georgia,Madison County,29650,race-ethnicity,White,2253.3477,1
13,197,Georgia,Marion County,8351,all,All,526.87036,1
13,197,Georgia,Marion County,8351,race-ethnicity,Black,229.45673,1
13,197,Georgia,Marion County,8351,race-ethnicity,Other Races,NA,NA
13,197,Georgia,Marion County,8351,race-ethnicity,White,952.13611,1
13,199,Georgia,Meriwether County,21068,all,All,5169.5171,2
13,199,Georgia,Meriwether County,21068,race-ethnicity,Black,8535.126,2
13,199,Georgia,Meriwether County,21068,race-ethnicity,Other Races,521.26776,2
13,199,Georgia,Meriwether County,21068,race-ethnicity,White,3213.1511,2
13,201,Georgia,Miller County,5686,all,All,2705.4985,1
13,201,Georgia,Miller County,5686,race-ethnicity,Black,3704.9512,1
13,201,Georgia,Miller County,5686,race-ethnicity,Other Races,NA,NA
13,201,Georgia,Miller County,5686,race-ethnicity,White,1903.8553,1
13,205,Georgia,Mitchell County,22192,all,All,1814.1113,1
