state,place,state_name,place_name,year,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_desc_rep_total_population,count_desc_rep_total_nonhisp,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,count_desc_rep_total_hispanic,share_desc_rep_white_nonhispanic,count_desc_rep_total_population_quality,count_desc_rep_total_nonhisp_quality,share_desc_rep_asian_other_quality,share_desc_rep_black_nonhispanic_quality,count_desc_rep_total_hispanic_quality,share_desc_rep_white_nonhispanic_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality
04,23620,Arizona,Flagstaff city,2021,0.7%:1.2%,3,6.0%:10.0%,3,17.4%:27.8%,3,75.9%:61.1%,3,76228,61801,0.16953088104108727,0.01502072729180878,0.18926116387679068,0.6261872277903132,1,1,1,1,1,1,NA,NA,NA,NA
04,23620,Arizona,Flagstaff city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2014,2.2%:2.5%,2,10.0%:12.9%,2,9.6%:7.9%,2,78.2%:76.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2015,1.6%:2.5%,2,12.3%:13.7%,2,8.0%:7.9%,2,78.1%:75.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2016,2.9%:3.5%,2,9.6%:11.6%,2,8.2%:8.0%,2,79.3%:76.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2017,1.5%:2.6%,2,12.1%:13.3%,2,6.5%:6.9%,2,79.9%:77.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2018,2.6%:4.7%,2,10.7%:13.5%,2,7.7%:8.2%,2,79.0%:73.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2019,2.9%:3.8%,2,9.2%:13.0%,2,6.4%:6.7%,2,81.5%:76.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0815309961553263,3,0.6,2
04,27400,Arizona,Gilbert town,2021,2.2%:3.5%,2,14.0%:16.6%,2,8.6%:8.4%,2,75.2%:71.4%,2,262249,217392,0.10551041186048374,0.03719747263097285,0.17104736338365448,0.6862447521248889,1,1,1,1,1,1,NA,NA,NA,NA
04,27400,Arizona,Gilbert town,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2014,2.3%:6.3%,1,15.8%:25.8%,1,8.1%:7.5%,1,73.9%:60.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2015,3.7%:5.9%,1,15.1%:26.8%,1,5.7%:5.8%,1,75.5%:61.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2016,2.2%:8.8%,1,22.2%:27.5%,1,6.6%:6.3%,1,69.0%:57.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2017,2.5%:8.7%,1,16.8%:25.9%,1,11.9%:9.6%,1,68.7%:55.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2018,2.1%:5.9%,1,20.7%:29.5%,1,7.4%:7.1%,1,69.8%:57.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2019,3.0%:7.7%,1,22.6%:30.0%,1,8.8%:6.2%,1,65.6%:56.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8010826470624918,3,0.6,2
04,27820,Arizona,Glendale city,2021,3.4%:7.7%,1,23.2%:32.0%,1,10.9%:8.4%,1,62.6%:51.9%,1,245685,147037,0.0941164499257179,0.06849421006573458,0.40152227445713007,0.43586706555141747,1,1,1,1,1,1,NA,NA,NA,NA
04,27820,Arizona,Glendale city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2014,4.0%:6.5%,3,18.3%:21.7%,3,3.2%:6.4%,3,74.6%:65.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2015,2.9%:7.0%,3,14.6%:19.1%,3,6.5%:7.0%,3,76.0%:66.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2016,7.5%:6.8%,3,13.3%:19.1%,3,6.5%:6.6%,3,72.7%:67.5%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2017,6.2%:6.7%,3,15.3%:19.5%,3,4.8%:7.1%,3,73.6%:66.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2018,6.2%:6.0%,3,21.0%:25.0%,3,4.4%:6.3%,3,68.4%:62.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2019,5.6%:5.6%,3,20.7%:24.8%,3,3.8%:4.1%,3,69.9%:65.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8582109807351023,3,1.8,2
04,28380,Arizona,Goodyear city,2021,5.2%:6.1%,3,23.0%:25.8%,3,8.0%:7.5%,3,63.9%:60.6%,3,93651,64493,0.09099742661583966,0.05808800760269511,0.3113474495734162,0.539567116208049,1,1,1,1,1,1,NA,NA,NA,NA
04,28380,Arizona,Goodyear city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2014,1.7%:3.4%,3,13.2%:20.9%,1,2.5%:3.6%,1,82.7%:72.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2015,1.2%:3.8%,3,10.6%:20.9%,1,5.3%:5.4%,1,82.9%:69.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2016,0.7%:3.8%,3,11.0%:19.6%,1,4.2%:6.8%,1,84.0%:69.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2017,1.4%:3.4%,1,11.5%:19.5%,1,4.2%:5.6%,1,82.9%:71.6%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2018,1.0%:4.1%,1,11.6%:20.2%,1,3.9%:5.0%,1,83.5%:70.7%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2019,2.1%:5.5%,1,12.9%:20.1%,1,3.5%:4.5%,1,81.5%:69.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8727687984803638,3,0.3,2
04,46000,Arizona,Mesa city,2021,1.1%:3.9%,1,12.5%:20.0%,1,8.8%:8.1%,1,77.6%:68.0%,1,497752,360923,0.07790023947668719,0.04203298027933589,0.2748939230781594,0.6051728571658175,1,1,1,1,1,1,NA,NA,NA,NA
04,46000,Arizona,Mesa city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2014,3.3%:4.7%,3,8.7%:15.2%,3,8.4%:6.3%,3,79.6%:73.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2015,1.4%:2.5%,3,13.0%:19.0%,3,4.5%:4.2%,3,81.1%:74.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2016,1.1%:3.5%,3,8.9%:13.4%,3,4.8%:5.5%,3,85.2%:77.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2017,1.2%:2.4%,3,9.0%:13.4%,3,7.3%:7.0%,3,82.5%:77.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2018,1.9%:3.1%,3,10.1%:14.3%,3,6.9%:6.4%,3,81.1%:76.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2019,1.6%:4.0%,3,13.4%:16.4%,3,6.0%:5.8%,3,78.9%:73.8%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9444913206465636,3,0.8,2
04,54050,Arizona,Peoria city,2021,2.8%:4.9%,3,11.9%:17.3%,3,6.8%:6.0%,3,78.5%:71.7%,3,187733,149139,0.10471787059281,0.030106587547208,0.20557920024715953,0.6595963416128224,1,1,1,1,1,1,NA,NA,NA,NA
04,54050,Arizona,Peoria city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2014,2.0%:7.0%,1,12.7%:29.9%,1,5.4%:6.2%,1,79.8%:56.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2015,2.4%:7.3%,1,14.0%:31.5%,1,4.2%:6.1%,1,79.5%:55.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2016,2.4%:6.9%,1,15.8%:31.1%,1,5.9%:6.8%,1,75.9%:55.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2017,2.5%:6.9%,1,16.9%:31.4%,1,6.3%:7.4%,1,74.4%:54.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2018,2.8%:7.0%,1,17.5%:31.5%,1,6.8%:7.0%,1,72.9%:54.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2019,3.2%:6.9%,1,20.6%:32.2%,1,6.0%:7.5%,1,70.2%:53.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8011057159097902,2,0.1,1
04,55000,Arizona,Phoenix city,2021,3.3%:7.5%,1,22.0%:33.0%,1,8.4%:9.5%,1,66.3%:50.0%,1,1591119,911189,0.08977455488872925,0.06881823421126892,0.4273281885264395,0.41407902237356226,1,1,1,1,1,1,NA,NA,NA,NA
04,55000,Arizona,Phoenix city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2014,0.6%:1.0%,3,1.9%:6.4%,3,6.4%:5.6%,3,91.2%:87.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2015,0.3%:1.3%,3,3.2%:7.7%,3,6.5%:5.8%,3,90.0%:85.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2016,0.2%:1.2%,3,4.5%:7.7%,3,4.4%:4.4%,3,90.8%:86.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2017,0.4%:2.8%,3,4.0%:8.8%,3,4.6%:4.0%,3,91.0%:84.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2018,1.4%:1.9%,3,6.7%:9.5%,3,3.8%:6.0%,3,88.2%:82.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2019,0.8%:1.8%,3,4.7%:8.0%,3,5.7%:6.2%,3,88.8%:84.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1148918336754037,3,0.9,2
04,65000,Arizona,Scottsdale city,2021,0.8%:1.6%,3,5.2%:8.9%,3,8.4%:7.1%,3,85.6%:82.4%,3,238685,213760,0.08666233739028427,0.02179022561116115,0.10442633596581267,0.7871211010327419,1,1,1,1,1,1,NA,NA,NA,NA
04,65000,Arizona,Scottsdale city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2014,2.5%:5.2%,3,9.5%:12.7%,3,2.9%:2.7%,3,85.2%:79.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2015,3.2%:4.2%,3,7.0%:9.0%,3,5.2%:2.9%,3,84.6%:83.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2016,2.6%:5.2%,3,8.2%:10.5%,3,5.0%:4.7%,3,84.1%:79.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2017,2.3%:3.6%,3,11.7%:13.8%,3,3.2%:2.4%,3,82.8%:80.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2018,3.5%:4.3%,3,10.1%:12.2%,3,4.3%:3.3%,3,82.1%:80.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2019,4.0%:4.3%,3,11.0%:13.2%,3,3.8%:4.0%,3,81.3%:78.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9536285670454546,3,1.8,2
04,71510,Arizona,Surprise city,2021,4.4%:4.4%,3,13.9%:13.2%,3,5.7%:6.0%,3,76.0%:76.3%,3,141875,112463,0.06501497797356828,0.04971277533039647,0.2073092511013216,0.6779629955947136,1,1,1,1,1,1,NA,NA,NA,NA
04,71510,Arizona,Surprise city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2014,2.9%:5.6%,1,9.8%:15.9%,1,7.0%:12.1%,1,80.4%:66.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2015,3.9%:6.1%,1,11.7%:17.7%,1,9.8%:13.0%,1,74.6%:63.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2016,1.3%:5.8%,1,10.6%:16.4%,1,6.0%:13.0%,1,82.2%:64.7%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2017,0.9%:6.4%,1,12.3%:20.0%,1,9.3%:11.3%,1,77.5%:62.3%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2018,1.9%:5.0%,1,10.0%:18.4%,1,9.2%:14.5%,1,78.9%:62.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2019,0.7%:8.0%,1,13.0%:19.1%,1,7.6%:11.5%,1,78.7%:61.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9367373842439908,3,1.6,2
04,73000,Arizona,Tempe city,2021,2.1%:4.5%,1,12.5%:21.0%,1,10.4%:15.0%,1,74.9%:59.5%,1,178862,137537,0.15675772383178094,0.07084232536816093,0.23104404512976484,0.5413559056702933,1,1,1,1,1,1,NA,NA,NA,NA
04,73000,Arizona,Tempe city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2014,2.0%:3.8%,2,20.0%:32.1%,2,3.1%:6.2%,2,74.9%:57.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2015,2.2%:5.3%,2,20.9%:34.4%,2,4.4%:5.2%,2,72.5%:55.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2016,1.8%:3.9%,2,23.3%:33.0%,2,3.6%:6.5%,2,71.3%:56.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2017,2.9%:3.7%,2,25.5%:33.7%,2,5.2%:6.7%,2,66.4%:55.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2018,2.1%:4.3%,2,22.6%:34.2%,2,4.8%:7.0%,2,70.4%:54.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2019,1.6%:4.1%,2,28.8%:37.2%,2,4.8%:6.4%,2,64.8%:52.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7591937440994962,2,0.4,1
04,77000,Arizona,Tucson city,2021,2.6%:4.0%,2,26.8%:36.3%,2,5.4%:9.0%,2,65.2%:50.8%,2,538167,298003,0.08396464294540543,0.04426507013622165,0.4462629629836092,0.42550732393476376,1,1,1,1,1,1,NA,NA,NA,NA
04,77000,Arizona,Tucson city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2014,2.1%:2.2%,3,40.8%:52.0%,3,1.0%:2.9%,3,56.2%:43.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2015,0.8%:3.0%,3,42.1%:49.8%,3,3.4%:3.1%,3,53.6%:44.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2016,1.7%:1.7%,3,41.3%:50.5%,3,2.9%:3.4%,3,54.1%:44.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2017,1.5%:2.2%,3,48.8%:53.5%,3,1.4%:3.5%,3,48.4%:40.8%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2018,0.8%:1.9%,3,53.3%:53.9%,3,3.3%:4.5%,3,42.7%:39.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2019,1.0%:1.3%,3,49.0%:52.7%,3,3.8%:3.8%,3,46.2%:42.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670022862189781,3,3.3,2
04,85540,Arizona,Yuma city,2021,0.3%:1.3%,3,49.7%:56.6%,3,7.2%:5.5%,3,42.8%:36.7%,3,95154,38237,0.0544485780944574,0.02219559871366416,0.5981566723416777,0.32519915085020074,1,1,1,1,1,1,NA,NA,NA,NA
04,85540,Arizona,Yuma city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2014,3.1%:5.2%,3,4.4%:10.6%,3,4.1%:6.6%,3,88.4%:77.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2015,1.4%:3.2%,3,6.5%:12.0%,3,4.8%:6.7%,3,87.3%:78.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2016,0.4%:3.5%,3,4.6%:10.7%,3,3.7%:6.5%,3,91.3%:79.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2017,2.4%:2.5%,3,6.4%:12.4%,3,4.5%:7.8%,3,86.7%:77.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2018,1.4%:3.7%,3,6.4%:14.9%,3,4.4%:4.9%,3,87.9%:76.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2019,0.7%:2.3%,3,8.6%:13.1%,3,3.5%:8.0%,3,87.3%:76.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9717053692371708,3,3.4,2
05,23290,Arkansas,Fayetteville city,2021,0.7%:2.7%,3,6.3%:11.7%,3,13.8%:13.1%,3,79.2%:72.4%,3,92070,85171,0.09985880308460954,0.05770609318996415,0.07493211686760073,0.7675029868578256,1,1,1,1,1,1,NA,NA,NA,NA
05,23290,Arkansas,Fayetteville city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
