state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
01,079,Alabama,Lawrence County,32957,all,All,0.10073359,0.09678819,0.10467898,3,0.8320539,0.67513883,0.98896897,1
01,079,Alabama,Lawrence County,32957,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.87778085,0.55081224,1.2047495,1
01,079,Alabama,Lawrence County,32957,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,079,Alabama,Lawrence County,32957,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,079,Alabama,Lawrence County,32957,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.80900341,0.64426309,0.97374374,1
01,081,Alabama,Lee County,163941,all,All,0.098342538,0.084623985,0.11206109,1,0.82164019,0.74907821,0.89420217,1
01,081,Alabama,Lee County,163941,race-ethnicity,"Black, Non-Hispanic",0.14056225,0.11003533,0.17108917,1,0.83222884,0.72586477,0.93859291,1
01,081,Alabama,Lee County,163941,race-ethnicity,Hispanic,0.11206897,0.05466269,0.16947524,2,0.71208102,0.3277815,1.0963805,2
01,081,Alabama,Lee County,163941,race-ethnicity,Other Races and Ethnicities,0.10752688,0.044566017,0.17048775,2,NA,NA,NA,NA
01,081,Alabama,Lee County,163941,race-ethnicity,"White, Non-Hispanic",0.077202544,0.061436184,0.092968903,1,0.70094168,0.61923754,0.78264582,1
01,083,Alabama,Limestone County,96174,all,All,0.10073359,0.09678819,0.10467898,3,0.86625642,0.77265966,0.95985317,1
01,083,Alabama,Limestone County,96174,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.88909894,0.67638695,1.1018109,1
01,083,Alabama,Limestone County,96174,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,1.090209,0.86234564,1.3180723,1
01,083,Alabama,Limestone County,96174,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,083,Alabama,Limestone County,96174,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.8239603,0.72936195,0.91855866,1
01,085,Alabama,Lowndes County,9974,all,All,0.10073359,0.09678819,0.10467898,3,0.8992545,0.64955741,1.1489515,1
01,085,Alabama,Lowndes County,9974,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.89346117,0.69137329,1.095549,1
01,085,Alabama,Lowndes County,9974,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,085,Alabama,Lowndes County,9974,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,085,Alabama,Lowndes County,9974,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,NA,NA,NA,NA
01,087,Alabama,Macon County,18439,all,All,0.10073359,0.09678819,0.10467898,3,0.800179,0.5725621,1.0277959,1
01,087,Alabama,Macon County,18439,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.78798497,0.60358936,0.97238058,1
01,087,Alabama,Macon County,18439,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,087,Alabama,Macon County,18439,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,087,Alabama,Macon County,18439,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,NA,NA,NA,NA
01,089,Alabama,Madison County,366519,all,All,0.10607839,0.096832179,0.11532459,1,0.8296994,0.7816208,0.87777799,1
01,089,Alabama,Madison County,366519,race-ethnicity,"Black, Non-Hispanic",0.17698413,0.15591037,0.19805789,1,0.84783131,0.77211213,0.92355049,1
01,089,Alabama,Madison County,366519,race-ethnicity,Hispanic,0.097058825,0.065591209,0.12852645,1,0.98918784,0.76630098,1.2120748,1
01,089,Alabama,Madison County,366519,race-ethnicity,Other Races and Ethnicities,0.083333336,0.046474271,0.1201924,2,NA,NA,NA,NA
01,089,Alabama,Madison County,366519,race-ethnicity,"White, Non-Hispanic",0.072831422,0.062528886,0.083133958,1,0.7625587,0.6900118,0.8351056,1
01,091,Alabama,Marengo County,19066,all,All,0.10073359,0.09678819,0.10467898,3,1.0064412,0.84862822,1.1642543,1
01,091,Alabama,Marengo County,19066,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,1.0136675,0.84907138,1.1782635,1
01,091,Alabama,Marengo County,19066,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,091,Alabama,Marengo County,19066,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,091,Alabama,Marengo County,19066,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.92902845,0.69814169,1.1599152,1
01,093,Alabama,Marion County,29763,all,All,0.10073359,0.09678819,0.10467898,3,0.66985756,0.51799291,0.82172221,1
01,093,Alabama,Marion County,29763,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,NA,NA,NA,NA
01,093,Alabama,Marion County,29763,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,093,Alabama,Marion County,29763,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,093,Alabama,Marion County,29763,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.65386653,0.5155775,0.79215556,1
01,095,Alabama,Marshall County,96109,all,All,0.10073359,0.09678819,0.10467898,3,0.85071617,0.76870149,0.93273085,1
01,095,Alabama,Marshall County,96109,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.97066242,0.4551554,1.4861695,3
01,095,Alabama,Marshall County,96109,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,0.95887423,0.81770664,1.1000417,1
01,095,Alabama,Marshall County,96109,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,095,Alabama,Marshall County,96109,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.82982999,0.74727011,0.91238987,1
01,097,Alabama,Mobile County,413757,all,All,0.1298233,0.12097731,0.13866928,1,0.72114009,0.67818165,0.76409853,1
01,097,Alabama,Mobile County,413757,race-ethnicity,"Black, Non-Hispanic",0.17904291,0.1637803,0.19430551,1,0.7174083,0.66748601,0.76733059,1
01,097,Alabama,Mobile County,413757,race-ethnicity,Hispanic,0.076433122,0.03487258,0.11799367,2,0.85323954,0.62397188,1.0825071,1
01,097,Alabama,Mobile County,413757,race-ethnicity,Other Races and Ethnicities,0.125,0.084486932,0.16551307,1,NA,NA,NA,NA
01,097,Alabama,Mobile County,413757,race-ethnicity,"White, Non-Hispanic",0.08879023,0.07806702,0.099513441,1,0.64587176,0.59008366,0.70165986,1
01,099,Alabama,Monroe County,21067,all,All,0.10073359,0.09678819,0.10467898,3,0.84567231,0.67436439,1.0169802,1
01,099,Alabama,Monroe County,21067,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.70243913,0.51248288,0.89239538,1
01,099,Alabama,Monroe County,21067,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,099,Alabama,Monroe County,21067,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,099,Alabama,Monroe County,21067,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.9654367,0.73474568,1.1961278,1
01,101,Alabama,Montgomery County,225763,all,All,0.1351179,0.12315699,0.14707883,1,0.70911205,0.65048081,0.76774329,1
01,101,Alabama,Montgomery County,225763,race-ethnicity,"Black, Non-Hispanic",0.16552399,0.14940397,0.18164401,1,0.73825836,0.68471628,0.79180044,1
01,101,Alabama,Montgomery County,225763,race-ethnicity,Hispanic,0.05905512,0.030064994,0.088045247,2,0.88138151,0.66544443,1.0973186,1
01,101,Alabama,Montgomery County,225763,race-ethnicity,Other Races and Ethnicities,0.15333334,0.095671967,0.21099471,2,NA,NA,NA,NA
01,101,Alabama,Montgomery County,225763,race-ethnicity,"White, Non-Hispanic",0.06936416,0.050433729,0.088294588,1,0.86065316,0.71215856,1.0091478,1
01,103,Alabama,Morgan County,119089,all,All,0.092877097,0.077843189,0.10791101,1,0.85637641,0.7808122,0.93194062,1
01,103,Alabama,Morgan County,119089,race-ethnicity,"Black, Non-Hispanic",0.13392857,0.089327469,0.17852966,1,0.86586988,0.71381015,1.0179296,1
01,103,Alabama,Morgan County,119089,race-ethnicity,Hispanic,0.08677686,0.051308688,0.12224503,2,1.0179168,0.85742801,1.1784055,1
01,103,Alabama,Morgan County,119089,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
01,103,Alabama,Morgan County,119089,race-ethnicity,"White, Non-Hispanic",0.082519002,0.064748414,0.10028959,1,0.79874676,0.71908283,0.8784107,1
01,105,Alabama,Perry County,9140,all,All,0.10073359,0.09678819,0.10467898,3,0.38068762,0.11495207,0.64642316,1
01,105,Alabama,Perry County,9140,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.40251434,0.18790936,0.61711931,1
01,105,Alabama,Perry County,9140,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,105,Alabama,Perry County,9140,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,105,Alabama,Perry County,9140,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,NA,NA,NA,NA
01,107,Alabama,Pickens County,19938,all,All,0.10073359,0.09678819,0.10467898,3,1.0261842,0.83276314,1.2196052,1
01,107,Alabama,Pickens County,19938,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,1.0990151,0.8949756,1.3030546,1
01,107,Alabama,Pickens County,19938,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,107,Alabama,Pickens County,19938,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,107,Alabama,Pickens County,19938,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.9484005,0.67435944,1.2224416,1
01,109,Alabama,Pike County,33338,all,All,0.10073359,0.09678819,0.10467898,3,0.91697401,0.75710356,1.0768445,1
01,109,Alabama,Pike County,33338,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.92907816,0.75787777,1.1002786,1
01,109,Alabama,Pike County,33338,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,109,Alabama,Pike County,33338,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,109,Alabama,Pike County,33338,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.7709111,0.51828498,1.0235372,2
01,111,Alabama,Randolph County,22725,all,All,0.10073359,0.09678819,0.10467898,3,0.87581617,0.70279604,1.0488362,1
01,111,Alabama,Randolph County,22725,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.95568073,0.66945559,1.2419058,1
01,111,Alabama,Randolph County,22725,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,111,Alabama,Randolph County,22725,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,111,Alabama,Randolph County,22725,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.83519876,0.65718085,1.0132167,1
01,113,Alabama,Russell County,57781,all,All,0.10073359,0.09678819,0.10467898,3,0.87133878,0.76434082,0.97833675,1
01,113,Alabama,Russell County,57781,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.90926278,0.79145402,1.0270716,1
01,113,Alabama,Russell County,57781,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,1.1196746,0.72623891,1.5131102,3
01,113,Alabama,Russell County,57781,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,113,Alabama,Russell County,57781,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.69457823,0.29022419,1.0989323,3
01,115,Alabama,St. Clair County,88690,all,All,0.10073359,0.09678819,0.10467898,3,0.91938323,0.82468081,1.0140857,1
01,115,Alabama,St. Clair County,88690,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,1.0097675,0.76231372,1.2572213,1
01,115,Alabama,St. Clair County,88690,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,0.98743981,0.49528223,1.4795974,3
01,115,Alabama,St. Clair County,88690,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,115,Alabama,St. Clair County,88690,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.9137435,0.82443202,1.003055,1
01,117,Alabama,Shelby County,215707,all,All,0.087633453,0.075944446,0.099322461,1,0.92464691,0.86366808,0.98562574,1
01,117,Alabama,Shelby County,215707,race-ethnicity,"Black, Non-Hispanic",0.1595092,0.11976199,0.19925641,1,0.99259287,0.86730134,1.1178844,1
01,117,Alabama,Shelby County,215707,race-ethnicity,Hispanic,0.08677686,0.051308688,0.12224503,2,0.9878633,0.78659612,1.1891305,1
01,117,Alabama,Shelby County,215707,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
01,117,Alabama,Shelby County,215707,race-ethnicity,"White, Non-Hispanic",0.073474474,0.060713604,0.086235344,1,0.87845331,0.81556845,0.94133818,1
01,119,Alabama,Sumter County,12691,all,All,0.10073359,0.09678819,0.10467898,3,1.030208,0.77656299,1.2838531,1
01,119,Alabama,Sumter County,12691,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,1.032674,0.82482123,1.2405267,1
01,119,Alabama,Sumter County,12691,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,119,Alabama,Sumter County,12691,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,119,Alabama,Sumter County,12691,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,NA,NA,NA,NA
01,121,Alabama,Talladega County,79828,all,All,0.10073359,0.09678819,0.10467898,3,0.88733149,0.79412019,0.98054278,1
01,121,Alabama,Talladega County,79828,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.94088024,0.81963325,1.0621272,1
01,121,Alabama,Talladega County,79828,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,121,Alabama,Talladega County,79828,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,121,Alabama,Talladega County,79828,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.80452543,0.69718659,0.91186428,1
01,123,Alabama,Tallapoosa County,40497,all,All,0.10073359,0.09678819,0.10467898,3,0.80908555,0.6691258,0.9490453,1
01,123,Alabama,Tallapoosa County,40497,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.8384555,0.6385541,1.0383569,1
01,123,Alabama,Tallapoosa County,40497,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,123,Alabama,Tallapoosa County,40497,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,123,Alabama,Tallapoosa County,40497,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.74572557,0.59134942,0.90010172,1
01,125,Alabama,Tuscaloosa County,208911,all,All,0.10370679,0.0915116,0.11590198,1,0.84904271,0.78702152,0.91106391,1
01,125,Alabama,Tuscaloosa County,208911,race-ethnicity,"Black, Non-Hispanic",0.16145308,0.13854407999999999,0.18436208,1,0.92660856,0.85072964,1.0024875,1
01,125,Alabama,Tuscaloosa County,208911,race-ethnicity,Hispanic,0.055555556,0.023649329,0.087461784,2,0.93939513,0.68978453,1.1890057,1
01,125,Alabama,Tuscaloosa County,208911,race-ethnicity,Other Races and Ethnicities,0.175,0.091736034,0.25826395,2,NA,NA,NA,NA
01,125,Alabama,Tuscaloosa County,208911,race-ethnicity,"White, Non-Hispanic",0.056537103,0.043082774,0.069991432,1,0.69630545,0.6204226,0.77218831,1
01,127,Alabama,Walker County,63711,all,All,0.10073359,0.09678819,0.10467898,3,0.82740206,0.72407287,0.93073124,1
01,127,Alabama,Walker County,63711,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.89707989,0.61520189,1.1789578,1
01,127,Alabama,Walker County,63711,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,127,Alabama,Walker County,63711,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,127,Alabama,Walker County,63711,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.80835712,0.71129894,0.9054153,1
01,129,Alabama,Washington County,16378,all,All,0.10073359,0.09678819,0.10467898,3,0.82349139,0.64178348,1.0051993,1
01,129,Alabama,Washington County,16378,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.92942399,0.64690894,1.2119391,1
01,129,Alabama,Washington County,16378,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,129,Alabama,Washington County,16378,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,129,Alabama,Washington County,16378,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.69703972,0.49551374,0.89856571,1
01,131,Alabama,Wilcox County,10627,all,All,0.10073359,0.09678819,0.10467898,3,0.69406855,0.43816304,0.94997406,1
01,131,Alabama,Wilcox County,10627,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,0.68946439,0.48103651,0.89789224,1
01,131,Alabama,Wilcox County,10627,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,131,Alabama,Wilcox County,10627,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,131,Alabama,Wilcox County,10627,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,NA,NA,NA,NA
01,133,Alabama,Winston County,23660,all,All,0.10073359,0.09678819,0.10467898,3,0.83353341,0.67061228,0.99645454,1
01,133,Alabama,Winston County,23660,race-ethnicity,"Black, Non-Hispanic",0.15997504,0.14961191,0.17033817,3,NA,NA,NA,NA
01,133,Alabama,Winston County,23660,race-ethnicity,Hispanic,0.064606741,0.05318632,0.076027162,3,NA,NA,NA,NA
01,133,Alabama,Winston County,23660,race-ethnicity,Other Races and Ethnicities,0.10458715,0.078894518,0.13027979,3,NA,NA,NA,NA
01,133,Alabama,Winston County,23660,race-ethnicity,"White, Non-Hispanic",0.086104907,0.081647351,0.090562463,3,0.83461165,0.68875468,0.98046863,1
02,013,Alaska,Aleutians East Borough,3515,all,All,0.052890126,0.047276679,0.058503572,3,NA,NA,NA,NA
02,013,Alaska,Aleutians East Borough,3515,race-ethnicity,"Black, Non-Hispanic",0.097087376,0.039907698,0.15426706,3,NA,NA,NA,NA
02,013,Alaska,Aleutians East Borough,3515,race-ethnicity,Hispanic,0.046195652,0.02474886,0.067642443,3,NA,NA,NA,NA
02,013,Alaska,Aleutians East Borough,3515,race-ethnicity,Other Races and Ethnicities,0.062149331,0.052318774,0.071979888,3,NA,NA,NA,NA
02,013,Alaska,Aleutians East Borough,3515,race-ethnicity,"White, Non-Hispanic",0.044506691,0.037376072,0.051637311,3,NA,NA,NA,NA
02,016,Alaska,Aleutians West Census Area,5723,all,All,0.052890126,0.047276679,0.058503572,3,1.2918402,0.74617684,1.8375036,2
02,016,Alaska,Aleutians West Census Area,5723,race-ethnicity,"Black, Non-Hispanic",0.097087376,0.039907698,0.15426706,3,NA,NA,NA,NA
02,016,Alaska,Aleutians West Census Area,5723,race-ethnicity,Hispanic,0.046195652,0.02474886,0.067642443,3,NA,NA,NA,NA
02,016,Alaska,Aleutians West Census Area,5723,race-ethnicity,Other Races and Ethnicities,0.062149331,0.052318774,0.071979888,3,NA,NA,NA,NA
02,016,Alaska,Aleutians West Census Area,5723,race-ethnicity,"White, Non-Hispanic",0.044506691,0.037376072,0.051637311,3,NA,NA,NA,NA
02,020,Alaska,Anchorage Municipality,291538,all,All,0.067203626,0.059418123,0.074989125,1,1.2427516,1.1786325,1.3068707,1
02,020,Alaska,Anchorage Municipality,291538,race-ethnicity,"Black, Non-Hispanic",0.14124294,0.089934595,0.19255127,2,1.2702041,1.0638863,1.4765218,1
02,020,Alaska,Anchorage Municipality,291538,race-ethnicity,Hispanic,0.068649888,0.044942062,0.092357717,1,1.2248859,1.0788982,1.3708737,1
02,020,Alaska,Anchorage Municipality,291538,race-ethnicity,Other Races and Ethnicities,0.072425246,0.059330191,0.085520297,1,NA,NA,NA,NA
02,020,Alaska,Anchorage Municipality,291538,race-ethnicity,"White, Non-Hispanic",0.055314533,0.044880822,0.065748245,1,1.1629092,1.0776545,1.2481638,1
02,050,Alaska,Bethel Census Area,18216,all,All,0.052890126,0.047276679,0.058503572,3,1.3417255,1.1461357,1.5373152,1
02,050,Alaska,Bethel Census Area,18216,race-ethnicity,"Black, Non-Hispanic",0.097087376,0.039907698,0.15426706,3,NA,NA,NA,NA
