year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality,state_name,county_name
2018,02,068,race-ethnicity,Other Races and Ethnicities,0,3,Alaska,Denali Borough
2018,02,068,race-ethnicity,"White, Non-Hispanic",0,3,Alaska,Denali Borough
2018,02,070,all,All,0,1,Alaska,Dillingham Census Area
2018,02,070,race-ethnicity,Black,NA,NA,Alaska,Dillingham Census Area
2018,02,070,race-ethnicity,Hispanic,0,3,Alaska,Dillingham Census Area
2018,02,070,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Dillingham Census Area
2018,02,070,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Dillingham Census Area
2018,02,090,all,All,0,1,Alaska,Fairbanks North Star Borough
2018,02,090,race-ethnicity,Black,0,2,Alaska,Fairbanks North Star Borough
2018,02,090,race-ethnicity,Hispanic,0,2,Alaska,Fairbanks North Star Borough
2018,02,090,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Fairbanks North Star Borough
2018,02,090,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Fairbanks North Star Borough
2018,02,100,all,All,0,3,Alaska,Haines Borough
2018,02,100,race-ethnicity,Black,NA,NA,Alaska,Haines Borough
2018,02,100,race-ethnicity,Hispanic,NA,NA,Alaska,Haines Borough
2018,02,100,race-ethnicity,Other Races and Ethnicities,NA,NA,Alaska,Haines Borough
2018,02,100,race-ethnicity,"White, Non-Hispanic",0,3,Alaska,Haines Borough
2018,02,105,all,All,0,1,Alaska,Hoonah-Angoon Census Area
2018,02,105,race-ethnicity,Black,NA,NA,Alaska,Hoonah-Angoon Census Area
2018,02,105,race-ethnicity,Hispanic,NA,NA,Alaska,Hoonah-Angoon Census Area
2018,02,105,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Hoonah-Angoon Census Area
2018,02,105,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Hoonah-Angoon Census Area
2018,02,110,all,All,0,1,Alaska,Juneau City and Borough
2018,02,110,race-ethnicity,Black,0,3,Alaska,Juneau City and Borough
2018,02,110,race-ethnicity,Hispanic,0,2,Alaska,Juneau City and Borough
2018,02,110,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Juneau City and Borough
2018,02,110,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Juneau City and Borough
2018,02,122,all,All,0,1,Alaska,Kenai Peninsula Borough
2018,02,122,race-ethnicity,Black,0,3,Alaska,Kenai Peninsula Borough
2018,02,122,race-ethnicity,Hispanic,0,2,Alaska,Kenai Peninsula Borough
2018,02,122,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Kenai Peninsula Borough
2018,02,122,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Kenai Peninsula Borough
2018,02,130,all,All,0,1,Alaska,Ketchikan Gateway Borough
2018,02,130,race-ethnicity,Black,NA,NA,Alaska,Ketchikan Gateway Borough
2018,02,130,race-ethnicity,Hispanic,0,2,Alaska,Ketchikan Gateway Borough
2018,02,130,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Ketchikan Gateway Borough
2018,02,130,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Ketchikan Gateway Borough
2018,02,150,all,All,0,1,Alaska,Kodiak Island Borough
2018,02,150,race-ethnicity,Black,NA,NA,Alaska,Kodiak Island Borough
2018,02,150,race-ethnicity,Hispanic,0,3,Alaska,Kodiak Island Borough
2018,02,150,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Kodiak Island Borough
2018,02,150,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Kodiak Island Borough
2018,02,158,all,All,1,1,Alaska,Kusilvak Census Area
2018,02,158,race-ethnicity,Black,NA,NA,Alaska,Kusilvak Census Area
2018,02,158,race-ethnicity,Hispanic,NA,NA,Alaska,Kusilvak Census Area
2018,02,158,race-ethnicity,Other Races and Ethnicities,1,1,Alaska,Kusilvak Census Area
2018,02,158,race-ethnicity,"White, Non-Hispanic",NA,NA,Alaska,Kusilvak Census Area
2018,02,164,all,All,0,1,Alaska,Lake and Peninsula Borough
2018,02,164,race-ethnicity,Black,NA,NA,Alaska,Lake and Peninsula Borough
2018,02,164,race-ethnicity,Hispanic,NA,NA,Alaska,Lake and Peninsula Borough
2018,02,164,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Lake and Peninsula Borough
2018,02,164,race-ethnicity,"White, Non-Hispanic",NA,NA,Alaska,Lake and Peninsula Borough
2018,02,170,all,All,0,1,Alaska,Matanuska-Susitna Borough
2018,02,170,race-ethnicity,Black,0,2,Alaska,Matanuska-Susitna Borough
2018,02,170,race-ethnicity,Hispanic,0,1,Alaska,Matanuska-Susitna Borough
2018,02,170,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Matanuska-Susitna Borough
2018,02,170,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Matanuska-Susitna Borough
2018,02,180,all,All,0,1,Alaska,Nome Census Area
2018,02,180,race-ethnicity,Black,NA,NA,Alaska,Nome Census Area
2018,02,180,race-ethnicity,Hispanic,NA,NA,Alaska,Nome Census Area
2018,02,180,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Nome Census Area
2018,02,180,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Nome Census Area
2018,02,185,all,All,0,1,Alaska,North Slope Borough
2018,02,185,race-ethnicity,Black,NA,NA,Alaska,North Slope Borough
2018,02,185,race-ethnicity,Hispanic,NA,NA,Alaska,North Slope Borough
2018,02,185,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,North Slope Borough
2018,02,185,race-ethnicity,"White, Non-Hispanic",0,3,Alaska,North Slope Borough
2018,02,188,all,All,0,1,Alaska,Northwest Arctic Borough
2018,02,188,race-ethnicity,Black,NA,NA,Alaska,Northwest Arctic Borough
2018,02,188,race-ethnicity,Hispanic,NA,NA,Alaska,Northwest Arctic Borough
2018,02,188,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Northwest Arctic Borough
2018,02,188,race-ethnicity,"White, Non-Hispanic",0,3,Alaska,Northwest Arctic Borough
2018,02,195,all,All,0,1,Alaska,Petersburg Borough
2018,02,195,race-ethnicity,Black,NA,NA,Alaska,Petersburg Borough
2018,02,195,race-ethnicity,Hispanic,NA,NA,Alaska,Petersburg Borough
2018,02,195,race-ethnicity,Other Races and Ethnicities,0,2,Alaska,Petersburg Borough
2018,02,195,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Petersburg Borough
2018,02,198,all,All,0,1,Alaska,Prince of Wales-Hyder Census Area
2018,02,198,race-ethnicity,Black,NA,NA,Alaska,Prince of Wales-Hyder Census Area
2018,02,198,race-ethnicity,Hispanic,NA,NA,Alaska,Prince of Wales-Hyder Census Area
2018,02,198,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Prince of Wales-Hyder Census Area
2018,02,198,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Prince of Wales-Hyder Census Area
2018,02,220,all,All,0,1,Alaska,Sitka City and Borough
2018,02,220,race-ethnicity,Black,NA,NA,Alaska,Sitka City and Borough
2018,02,220,race-ethnicity,Hispanic,NA,NA,Alaska,Sitka City and Borough
2018,02,220,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Sitka City and Borough
2018,02,220,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Sitka City and Borough
2018,02,230,all,All,0,2,Alaska,Skagway Municipality
2018,02,230,race-ethnicity,Black,NA,NA,Alaska,Skagway Municipality
2018,02,230,race-ethnicity,Hispanic,NA,NA,Alaska,Skagway Municipality
2018,02,230,race-ethnicity,Other Races and Ethnicities,NA,NA,Alaska,Skagway Municipality
2018,02,230,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Skagway Municipality
2018,02,240,all,All,0,1,Alaska,Southeast Fairbanks Census Area
2018,02,240,race-ethnicity,Black,NA,NA,Alaska,Southeast Fairbanks Census Area
2018,02,240,race-ethnicity,Hispanic,NA,NA,Alaska,Southeast Fairbanks Census Area
2018,02,240,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Southeast Fairbanks Census Area
2018,02,240,race-ethnicity,"White, Non-Hispanic",0,1,Alaska,Southeast Fairbanks Census Area
2018,02,261,all,All,0,2,Alaska,Valdez-Cordova Census Area
2018,02,261,race-ethnicity,Black,NA,NA,Alaska,Valdez-Cordova Census Area
2018,02,261,race-ethnicity,Hispanic,NA,NA,Alaska,Valdez-Cordova Census Area
2018,02,261,race-ethnicity,Other Races and Ethnicities,0,2,Alaska,Valdez-Cordova Census Area
2018,02,261,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Valdez-Cordova Census Area
2018,02,275,all,All,0,1,Alaska,Wrangell City and Borough
2018,02,275,race-ethnicity,Black,NA,NA,Alaska,Wrangell City and Borough
2018,02,275,race-ethnicity,Hispanic,NA,NA,Alaska,Wrangell City and Borough
2018,02,275,race-ethnicity,Other Races and Ethnicities,0,2,Alaska,Wrangell City and Borough
2018,02,275,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Wrangell City and Borough
2018,02,282,all,All,0,2,Alaska,Yakutat City and Borough
2018,02,282,race-ethnicity,Black,NA,NA,Alaska,Yakutat City and Borough
2018,02,282,race-ethnicity,Hispanic,NA,NA,Alaska,Yakutat City and Borough
2018,02,282,race-ethnicity,Other Races and Ethnicities,NA,NA,Alaska,Yakutat City and Borough
2018,02,282,race-ethnicity,"White, Non-Hispanic",NA,NA,Alaska,Yakutat City and Borough
2018,02,290,all,All,0,1,Alaska,Yukon-Koyukuk Census Area
2018,02,290,race-ethnicity,Black,NA,NA,Alaska,Yukon-Koyukuk Census Area
2018,02,290,race-ethnicity,Hispanic,0,2,Alaska,Yukon-Koyukuk Census Area
2018,02,290,race-ethnicity,Other Races and Ethnicities,0,1,Alaska,Yukon-Koyukuk Census Area
2018,02,290,race-ethnicity,"White, Non-Hispanic",0,2,Alaska,Yukon-Koyukuk Census Area
2018,04,001,all,All,0.6372521303663018,1,Arizona,Apache County
2018,04,001,race-ethnicity,Black,0.7384615384615385,3,Arizona,Apache County
2018,04,001,race-ethnicity,Hispanic,0.10628465804066543,2,Arizona,Apache County
2018,04,001,race-ethnicity,Other Races and Ethnicities,0.6927069470322066,1,Arizona,Apache County
2018,04,001,race-ethnicity,"White, Non-Hispanic",0.06069160197600565,1,Arizona,Apache County
2018,04,003,all,All,0.09523573692551504,1,Arizona,Cochise County
2018,04,003,race-ethnicity,Black,0,2,Arizona,Cochise County
2018,04,003,race-ethnicity,Hispanic,0.19151643690349948,1,Arizona,Cochise County
2018,04,003,race-ethnicity,Other Races and Ethnicities,0.06304,1,Arizona,Cochise County
2018,04,003,race-ethnicity,"White, Non-Hispanic",0.00811201244582731,1,Arizona,Cochise County
2018,04,005,all,All,0.1338546838795101,1,Arizona,Coconino County
2018,04,005,race-ethnicity,Black,0.2702702702702703,2,Arizona,Coconino County
2018,04,005,race-ethnicity,Hispanic,0.1432710034237556,1,Arizona,Coconino County
2018,04,005,race-ethnicity,Other Races and Ethnicities,0.04779095753824996,1,Arizona,Coconino County
2018,04,005,race-ethnicity,"White, Non-Hispanic",0.23002295013561444,1,Arizona,Coconino County
2018,04,007,all,All,0.34267807232997377,1,Arizona,Gila County
2018,04,007,race-ethnicity,Black,0,3,Arizona,Gila County
2018,04,007,race-ethnicity,Hispanic,0.1021594684385382,1,Arizona,Gila County
2018,04,007,race-ethnicity,Other Races and Ethnicities,0.8287008441424748,1,Arizona,Gila County
2018,04,007,race-ethnicity,"White, Non-Hispanic",0.00389711613406079,1,Arizona,Gila County
2018,04,009,all,All,0.2805391743892165,1,Arizona,Graham County
2018,04,009,race-ethnicity,Black,0,3,Arizona,Graham County
2018,04,009,race-ethnicity,Hispanic,0.11558259241927936,1,Arizona,Graham County
2018,04,009,race-ethnicity,Other Races and Ethnicities,0.932573599240266,1,Arizona,Graham County
2018,04,009,race-ethnicity,"White, Non-Hispanic",0.00158982511923688,1,Arizona,Graham County
2018,04,011,all,All,0,1,Arizona,Greenlee County
2018,04,011,race-ethnicity,Black,NA,NA,Arizona,Greenlee County
2018,04,011,race-ethnicity,Hispanic,0,2,Arizona,Greenlee County
2018,04,011,race-ethnicity,Other Races and Ethnicities,0,3,Arizona,Greenlee County
2018,04,011,race-ethnicity,"White, Non-Hispanic",0,1,Arizona,Greenlee County
2018,04,012,all,All,0,1,Arizona,La Paz County
2018,04,012,race-ethnicity,Black,NA,NA,Arizona,La Paz County
2018,04,012,race-ethnicity,Hispanic,0,1,Arizona,La Paz County
2018,04,012,race-ethnicity,Other Races and Ethnicities,0,1,Arizona,La Paz County
2018,04,012,race-ethnicity,"White, Non-Hispanic",0,1,Arizona,La Paz County
2018,04,013,all,All,0.1516824684395695,1,Arizona,Maricopa County
2018,04,013,race-ethnicity,Black,0.16337975705150756,1,Arizona,Maricopa County
2018,04,013,race-ethnicity,Hispanic,0.2038430172958704,1,Arizona,Maricopa County
2018,04,013,race-ethnicity,Other Races and Ethnicities,0.20019497446258397,1,Arizona,Maricopa County
2018,04,013,race-ethnicity,"White, Non-Hispanic",0.0635059106727997,1,Arizona,Maricopa County
2018,04,015,all,All,0.02895512239347234,1,Arizona,Mohave County
2018,04,015,race-ethnicity,Black,0,2,Arizona,Mohave County
2018,04,015,race-ethnicity,Hispanic,0.04879891222239009,1,Arizona,Mohave County
2018,04,015,race-ethnicity,Other Races and Ethnicities,0,1,Arizona,Mohave County
2018,04,015,race-ethnicity,"White, Non-Hispanic",0.02730682084537854,1,Arizona,Mohave County
2018,04,017,all,All,0.4293671053940258,1,Arizona,Navajo County
2018,04,017,race-ethnicity,Black,0.08205128205128205,2,Arizona,Navajo County
2018,04,017,race-ethnicity,Hispanic,0.03495830660679923,1,Arizona,Navajo County
2018,04,017,race-ethnicity,Other Races and Ethnicities,0.5921404220031328,1,Arizona,Navajo County
2018,04,017,race-ethnicity,"White, Non-Hispanic",0.01061444162057108,1,Arizona,Navajo County
2018,04,019,all,All,0.1439945069287603,1,Arizona,Pima County
2018,04,019,race-ethnicity,Black,0.14733441033925687,1,Arizona,Pima County
2018,04,019,race-ethnicity,Hispanic,0.10604050077886114,1,Arizona,Pima County
2018,04,019,race-ethnicity,Other Races and Ethnicities,0.21223271046041223,1,Arizona,Pima County
2018,04,019,race-ethnicity,"White, Non-Hispanic",0.11768563605659664,1,Arizona,Pima County
2018,04,021,all,All,0.06824325533933655,1,Arizona,Pinal County
2018,04,021,race-ethnicity,Black,3.803727653100038e-4,1,Arizona,Pinal County
2018,04,021,race-ethnicity,Hispanic,0.00738062215177333,1,Arizona,Pinal County
2018,04,021,race-ethnicity,Other Races and Ethnicities,0.2635885031303358,1,Arizona,Pinal County
2018,04,021,race-ethnicity,"White, Non-Hispanic",0.00323280271719114,1,Arizona,Pinal County
2018,04,023,all,All,0.21299638989169675,1,Arizona,Santa Cruz County
2018,04,023,race-ethnicity,Black,0,3,Arizona,Santa Cruz County
2018,04,023,race-ethnicity,Hispanic,0.22977725674091443,1,Arizona,Santa Cruz County
2018,04,023,race-ethnicity,Other Races and Ethnicities,0.1772300469483568,2,Arizona,Santa Cruz County
2018,04,023,race-ethnicity,"White, Non-Hispanic",0.00921052631578947,2,Arizona,Santa Cruz County
2018,04,025,all,All,0,1,Arizona,Yavapai County
2018,04,025,race-ethnicity,Black,0,3,Arizona,Yavapai County
2018,04,025,race-ethnicity,Hispanic,0,1,Arizona,Yavapai County
2018,04,025,race-ethnicity,Other Races and Ethnicities,0,1,Arizona,Yavapai County
2018,04,025,race-ethnicity,"White, Non-Hispanic",0,1,Arizona,Yavapai County
2018,04,027,all,All,0.08526520657288561,1,Arizona,Yuma County
2018,04,027,race-ethnicity,Black,0.08043217286914765,2,Arizona,Yuma County
2018,04,027,race-ethnicity,Hispanic,0.097823004946284,1,Arizona,Yuma County
2018,04,027,race-ethnicity,Other Races and Ethnicities,0.06512543039842597,1,Arizona,Yuma County
2018,04,027,race-ethnicity,"White, Non-Hispanic",0.04307087804140849,1,Arizona,Yuma County
2018,05,001,all,All,0,1,Arkansas,Arkansas County
2018,05,001,race-ethnicity,Black,0,1,Arkansas,Arkansas County
2018,05,001,race-ethnicity,Hispanic,0,3,Arkansas,Arkansas County
2018,05,001,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Arkansas County
2018,05,001,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Arkansas County
2018,05,003,all,All,0,1,Arkansas,Ashley County
2018,05,003,race-ethnicity,Black,0,1,Arkansas,Ashley County
2018,05,003,race-ethnicity,Hispanic,0,2,Arkansas,Ashley County
2018,05,003,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Ashley County
2018,05,003,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Ashley County
2018,05,005,all,All,0,1,Arkansas,Baxter County
2018,05,005,race-ethnicity,Black,NA,NA,Arkansas,Baxter County
2018,05,005,race-ethnicity,Hispanic,0,3,Arkansas,Baxter County
2018,05,005,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Baxter County
2018,05,005,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Baxter County
2018,05,007,all,All,0,1,Arkansas,Benton County
2018,05,007,race-ethnicity,Black,0,2,Arkansas,Benton County
2018,05,007,race-ethnicity,Hispanic,0,1,Arkansas,Benton County
2018,05,007,race-ethnicity,Other Races and Ethnicities,0,1,Arkansas,Benton County
2018,05,007,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Benton County
2018,05,009,all,All,0,1,Arkansas,Boone County
2018,05,009,race-ethnicity,Black,NA,NA,Arkansas,Boone County
2018,05,009,race-ethnicity,Hispanic,0,2,Arkansas,Boone County
2018,05,009,race-ethnicity,Other Races and Ethnicities,0,2,Arkansas,Boone County
2018,05,009,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Boone County
2018,05,011,all,All,0,1,Arkansas,Bradley County
2018,05,011,race-ethnicity,Black,0,1,Arkansas,Bradley County
2018,05,011,race-ethnicity,Hispanic,0,2,Arkansas,Bradley County
2018,05,011,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Bradley County
2018,05,011,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Bradley County
2018,05,013,all,All,0,1,Arkansas,Calhoun County
2018,05,013,race-ethnicity,Black,0,2,Arkansas,Calhoun County
2018,05,013,race-ethnicity,Hispanic,0,3,Arkansas,Calhoun County
2018,05,013,race-ethnicity,Other Races and Ethnicities,NA,NA,Arkansas,Calhoun County
2018,05,013,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Calhoun County
2018,05,015,all,All,0,1,Arkansas,Carroll County
2018,05,015,race-ethnicity,Black,0,3,Arkansas,Carroll County
2018,05,015,race-ethnicity,Hispanic,0,2,Arkansas,Carroll County
2018,05,015,race-ethnicity,Other Races and Ethnicities,0,2,Arkansas,Carroll County
2018,05,015,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Carroll County
2018,05,017,all,All,0.34942606347062793,1,Arkansas,Chicot County
2018,05,017,race-ethnicity,Black,0.4077578051087985,1,Arkansas,Chicot County
2018,05,017,race-ethnicity,Hispanic,0.17391304347826086,2,Arkansas,Chicot County
2018,05,017,race-ethnicity,Other Races and Ethnicities,NA,NA,Arkansas,Chicot County
2018,05,017,race-ethnicity,"White, Non-Hispanic",0.2205240174672489,2,Arkansas,Chicot County
2018,05,019,all,All,0,1,Arkansas,Clark County
2018,05,019,race-ethnicity,Black,0,1,Arkansas,Clark County
2018,05,019,race-ethnicity,Hispanic,0,2,Arkansas,Clark County
2018,05,019,race-ethnicity,Other Races and Ethnicities,0,2,Arkansas,Clark County
2018,05,019,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Clark County
2018,05,021,all,All,0,1,Arkansas,Clay County
2018,05,021,race-ethnicity,Black,NA,NA,Arkansas,Clay County
2018,05,021,race-ethnicity,Hispanic,0,3,Arkansas,Clay County
2018,05,021,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Clay County
2018,05,021,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Clay County
2018,05,023,all,All,0,1,Arkansas,Cleburne County
2018,05,023,race-ethnicity,Black,0,3,Arkansas,Cleburne County
2018,05,023,race-ethnicity,Hispanic,0,3,Arkansas,Cleburne County
2018,05,023,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Cleburne County
2018,05,023,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Cleburne County
2018,05,025,all,All,0,1,Arkansas,Cleveland County
2018,05,025,race-ethnicity,Black,0,2,Arkansas,Cleveland County
2018,05,025,race-ethnicity,Hispanic,0,3,Arkansas,Cleveland County
2018,05,025,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Cleveland County
2018,05,025,race-ethnicity,"White, Non-Hispanic",0,1,Arkansas,Cleveland County
2018,05,027,all,All,0.25957217328779436,1,Arkansas,Columbia County
2018,05,027,race-ethnicity,Black,0.37138047138047137,1,Arkansas,Columbia County
2018,05,027,race-ethnicity,Hispanic,0.17872340425531916,3,Arkansas,Columbia County
2018,05,027,race-ethnicity,Other Races and Ethnicities,0,3,Arkansas,Columbia County
