year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,employed_quality
2018,02,070,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,090,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,090,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,090,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,090,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,100,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,100,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,100,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,100,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,105,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,105,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,105,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,105,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,110,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,110,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,110,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,110,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,122,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,122,race-ethnicity,Hispanic,0.8023630505,0.8816113105,0.7231147905,3
2018,02,122,race-ethnicity,Other Races and Ethnicities,0.6765656064,0.7253652642,0.6277659485,2
2018,02,122,race-ethnicity,"White, Non-Hispanic",0.7404960663,0.7586945158,0.7222976168,2
2018,02,130,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,130,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,130,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,130,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,150,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,150,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,150,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,150,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,158,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,158,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,158,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,158,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,164,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,164,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,164,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,164,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,170,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,170,race-ethnicity,Hispanic,0.8023630505,0.8816113105,0.7231147905,3
2018,02,170,race-ethnicity,Other Races and Ethnicities,0.6765656064,0.7253652642,0.6277659485,2
2018,02,170,race-ethnicity,"White, Non-Hispanic",0.7404960663,0.7586945158,0.7222976168,2
2018,02,180,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,180,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,180,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,180,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,185,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,185,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,185,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,185,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,188,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,188,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,188,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,188,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,195,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,195,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,195,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,195,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,198,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,198,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,198,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,198,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,220,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,220,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,220,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,220,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,230,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,230,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,230,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,230,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,240,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,240,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,240,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,240,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,261,race-ethnicity,"Black, Non-Hispanic",0.859926277,0.9765872404,0.7432653135,3
2018,02,261,race-ethnicity,Hispanic,0.8362585174,0.9091519011,0.7633651338,3
2018,02,261,race-ethnicity,Other Races and Ethnicities,0.6967506157,0.7397011309,0.6538001005,2
2018,02,261,race-ethnicity,"White, Non-Hispanic",0.8180588505,0.8381181966,0.7979995043,2
2018,02,275,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,275,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,275,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,275,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,282,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,282,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,282,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,282,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,02,290,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,02,290,race-ethnicity,Hispanic,0.9206653871,0.9750125065,0.8663182676,3
2018,02,290,race-ethnicity,Other Races and Ethnicities,0.6334152909,0.6494255329,0.617405049,2
2018,02,290,race-ethnicity,"White, Non-Hispanic",0.8272156795,0.8508981099,0.8035332492,2
2018,04,001,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,001,race-ethnicity,Hispanic,0.6758663623,0.7381420701,0.6135906545,2
2018,04,001,race-ethnicity,Other Races and Ethnicities,0.4554455446,0.4708867862,0.4400043029,2
2018,04,001,race-ethnicity,"White, Non-Hispanic",0.6951542357,0.7260836689,0.6642248026,2
2018,04,003,race-ethnicity,"Black, Non-Hispanic",0.7554112554,0.8591149104,0.6517076004,3
2018,04,003,race-ethnicity,Hispanic,0.6933000867,0.7197229936,0.6668771798,2
2018,04,003,race-ethnicity,Other Races and Ethnicities,0.6095025984,0.6943524458,0.5246527509,2
2018,04,003,race-ethnicity,"White, Non-Hispanic",0.7463203853,0.7708172328,0.7218235378,2
2018,04,005,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,005,race-ethnicity,Hispanic,0.8404271548,0.884519446,0.7963348637,1
2018,04,005,race-ethnicity,Other Races and Ethnicities,0.6163405774,0.6425837894,0.5900973654,1
2018,04,005,race-ethnicity,"White, Non-Hispanic",0.8493267959,0.8698338955,0.8288196963,1
2018,04,007,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,007,race-ethnicity,Hispanic,0.6927444795,0.7331034981,0.6523854609,2
2018,04,007,race-ethnicity,Other Races and Ethnicities,0.5264313152,0.5759227493,0.476939881,2
2018,04,007,race-ethnicity,"White, Non-Hispanic",0.6848635236,0.7141906094,0.6555364378,2
2018,04,009,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,009,race-ethnicity,Hispanic,0.6927444795,0.7331034981,0.6523854609,2
2018,04,009,race-ethnicity,Other Races and Ethnicities,0.5264313152,0.5759227493,0.476939881,2
2018,04,009,race-ethnicity,"White, Non-Hispanic",0.6848635236,0.7141906094,0.6555364378,2
2018,04,011,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,011,race-ethnicity,Hispanic,0.6927444795,0.7331034981,0.6523854609,2
2018,04,011,race-ethnicity,Other Races and Ethnicities,0.5264313152,0.5759227493,0.476939881,2
2018,04,011,race-ethnicity,"White, Non-Hispanic",0.6848635236,0.7141906094,0.6555364378,2
2018,04,012,race-ethnicity,"Black, Non-Hispanic",0.4762589928,0.6549798868,0.2975380988,3
2018,04,012,race-ethnicity,Hispanic,0.7069206083,0.7497942215,0.6640469952,2
2018,04,012,race-ethnicity,Other Races and Ethnicities,0.6908253037,0.7393823811,0.6422682263,2
2018,04,012,race-ethnicity,"White, Non-Hispanic",0.6674083266,0.688825782,0.6459908711,2
2018,04,013,race-ethnicity,"Black, Non-Hispanic",0.770020208,0.7843913134,0.7556491026,1
2018,04,013,race-ethnicity,Hispanic,0.754694478,0.7606567967,0.7487321593,1
2018,04,013,race-ethnicity,Other Races and Ethnicities,0.760524383,0.7708360849,0.7502126812,1
2018,04,013,race-ethnicity,"White, Non-Hispanic",0.809178409,0.8128669846,0.8054898334,1
2018,04,015,race-ethnicity,"Black, Non-Hispanic",0.4762589928,0.6549798868,0.2975380988,3
2018,04,015,race-ethnicity,Hispanic,0.7069206083,0.7497942215,0.6640469952,1
2018,04,015,race-ethnicity,Other Races and Ethnicities,0.6908253037,0.7393823811,0.6422682263,1
2018,04,015,race-ethnicity,"White, Non-Hispanic",0.6674083266,0.688825782,0.6459908711,1
2018,04,017,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,017,race-ethnicity,Hispanic,0.6758663623,0.7381420701,0.6135906545,2
2018,04,017,race-ethnicity,Other Races and Ethnicities,0.4554455446,0.4708867862,0.4400043029,2
2018,04,017,race-ethnicity,"White, Non-Hispanic",0.6951542357,0.7260836689,0.6642248026,2
2018,04,019,race-ethnicity,"Black, Non-Hispanic",0.7562164395,0.7956257571,0.7168071219,1
2018,04,019,race-ethnicity,Hispanic,0.7638790481,0.7750294652,0.7527286311,1
2018,04,019,race-ethnicity,Other Races and Ethnicities,0.7222183588,0.7444453053,0.6999914123,1
2018,04,019,race-ethnicity,"White, Non-Hispanic",0.7969045214,0.8053777788,0.788431264,1
2018,04,021,race-ethnicity,"Black, Non-Hispanic",0.6632423785,0.7284165077,0.5980682493,1
2018,04,021,race-ethnicity,Hispanic,0.7449023693,0.7653146678,0.7244900708,1
2018,04,021,race-ethnicity,Other Races and Ethnicities,0.5898975383,0.6216979539,0.5580971227,1
2018,04,021,race-ethnicity,"White, Non-Hispanic",0.7209565785,0.7348479543,0.7070652027,1
2018,04,023,race-ethnicity,"Black, Non-Hispanic",0.7554112554,0.8591149104,0.6517076004,3
2018,04,023,race-ethnicity,Hispanic,0.6933000867,0.7197229936,0.6668771798,2
2018,04,023,race-ethnicity,Other Races and Ethnicities,0.6095025984,0.6943524458,0.5246527509,2
2018,04,023,race-ethnicity,"White, Non-Hispanic",0.7463203853,0.7708172328,0.7218235378,2
2018,04,025,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,04,025,race-ethnicity,Hispanic,0.7397842154,0.7882371565,0.6913312744,1
2018,04,025,race-ethnicity,Other Races and Ethnicities,0.5998000666,0.6683914871,0.5312086462,1
2018,04,025,race-ethnicity,"White, Non-Hispanic",0.7365694083,0.7570389463,0.7160998704,1
2018,04,027,race-ethnicity,"Black, Non-Hispanic",0.7989195678,0.9187199705,0.6791191652,3
2018,04,027,race-ethnicity,Hispanic,0.7281136909,0.7490379182,0.7071894635,1
2018,04,027,race-ethnicity,Other Races and Ethnicities,0.763424709,0.8307654907,0.6960839273,1
2018,04,027,race-ethnicity,"White, Non-Hispanic",0.7506044701,0.7772749236,0.7239340167,1
2018,05,001,race-ethnicity,"Black, Non-Hispanic",0.6681040458,0.6960722874,0.6401358043,2
2018,05,001,race-ethnicity,Hispanic,0.6523197365,0.7282802472,0.5763592257,2
2018,05,001,race-ethnicity,Other Races and Ethnicities,0.7141543611,0.8346637885,0.5936449336,3
2018,05,001,race-ethnicity,"White, Non-Hispanic",0.7545631983,0.7725707807,0.7365556159,2
2018,05,003,race-ethnicity,"Black, Non-Hispanic",0.6612768621,0.7016846298,0.6208690943,2
2018,05,003,race-ethnicity,Hispanic,0.6522123894,0.7400273327,0.5643974461,2
2018,05,003,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,05,003,race-ethnicity,"White, Non-Hispanic",0.7604402872,0.7840169676,0.7368636068,2
2018,05,005,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,05,005,race-ethnicity,Hispanic,0.8005473828,0.8711656256,0.7299291401,2
2018,05,005,race-ethnicity,Other Races and Ethnicities,0.6086729363,0.7221972369,0.4951486356,3
2018,05,005,race-ethnicity,"White, Non-Hispanic",0.732776618,0.7505924015,0.7149608344,2
2018,05,007,race-ethnicity,"Black, Non-Hispanic",0.8006490496,0.8876539699,0.7136441293,3
2018,05,007,race-ethnicity,Hispanic,0.7920874487,0.8242920608,0.7598828365,1
2018,05,007,race-ethnicity,Other Races and Ethnicities,0.7580023139,0.7980217169,0.7179829109,1
2018,05,007,race-ethnicity,"White, Non-Hispanic",0.8108927055,0.8234330083,0.7983524028,1
2018,05,009,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,05,009,race-ethnicity,Hispanic,0.8005473828,0.8711656256,0.7299291401,2
2018,05,009,race-ethnicity,Other Races and Ethnicities,0.6086729363,0.7221972369,0.4951486356,3
2018,05,009,race-ethnicity,"White, Non-Hispanic",0.732776618,0.7505924015,0.7149608344,2
2018,05,011,race-ethnicity,"Black, Non-Hispanic",0.6612768621,0.7016846298,0.6208690943,2
2018,05,011,race-ethnicity,Hispanic,0.6522123894,0.7400273327,0.5643974461,2
2018,05,011,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,05,011,race-ethnicity,"White, Non-Hispanic",0.7604402872,0.7840169676,0.7368636068,2
2018,05,013,race-ethnicity,"Black, Non-Hispanic",0.645552234,0.6877349377,0.6033695302,2
2018,05,013,race-ethnicity,Hispanic,0.647155812,0.7783053894,0.5160062347,3
2018,05,013,race-ethnicity,Other Races and Ethnicities,0.5760479042,0.7472735354,0.404822273,3
2018,05,013,race-ethnicity,"White, Non-Hispanic",0.7380870589,0.764899613,0.7112745049,2
2018,05,015,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,05,015,race-ethnicity,Hispanic,0.8005473828,0.8711656256,0.7299291401,2
2018,05,015,race-ethnicity,Other Races and Ethnicities,0.6086729363,0.7221972369,0.4951486356,3
2018,05,015,race-ethnicity,"White, Non-Hispanic",0.732776618,0.7505924015,0.7149608344,2
2018,05,017,race-ethnicity,"Black, Non-Hispanic",0.6612768621,0.7016846298,0.6208690943,2
2018,05,017,race-ethnicity,Hispanic,0.6522123894,0.7400273327,0.5643974461,2
2018,05,017,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,05,017,race-ethnicity,"White, Non-Hispanic",0.7604402872,0.7840169676,0.7368636068,2
2018,05,019,race-ethnicity,"Black, Non-Hispanic",0.6222114452,0.690262077,0.5541608134,2
2018,05,019,race-ethnicity,Hispanic,0.6880298406,0.7766477676,0.5994119136,2
2018,05,019,race-ethnicity,Other Races and Ethnicities,0.6178266178,0.7256647347,0.5099885009,3
2018,05,019,race-ethnicity,"White, Non-Hispanic",0.737323658,0.7572652002,0.7173821158,2
2018,05,021,race-ethnicity,"Black, Non-Hispanic",0.8090077887,0.8743558716,0.7436597058,2
2018,05,021,race-ethnicity,Hispanic,0.8241917908,0.8995580137,0.7488255678,3
2018,05,021,race-ethnicity,Other Races and Ethnicities,0.6185866409,0.7285185216,0.5086547601,3
2018,05,021,race-ethnicity,"White, Non-Hispanic",0.7582492236,0.7735320028,0.7429664444,2
2018,05,023,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,05,023,race-ethnicity,Hispanic,0.823255814,0.9300623925,0.7164492354,3
2018,05,023,race-ethnicity,Other Races and Ethnicities,0.6358024691,0.7527871505,0.5188177877,3
2018,05,023,race-ethnicity,"White, Non-Hispanic",0.6827311178,0.7018520266,0.663610209,2
2018,05,025,race-ethnicity,"Black, Non-Hispanic",0.6612768621,0.7016846298,0.6208690943,2
2018,05,025,race-ethnicity,Hispanic,0.6522123894,0.7400273327,0.5643974461,2
2018,05,025,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,05,025,race-ethnicity,"White, Non-Hispanic",0.7604402872,0.7840169676,0.7368636068,2
2018,05,027,race-ethnicity,"Black, Non-Hispanic",0.645552234,0.6877349377,0.6033695302,2
2018,05,027,race-ethnicity,Hispanic,0.647155812,0.7783053894,0.5160062347,3
2018,05,027,race-ethnicity,Other Races and Ethnicities,0.5760479042,0.7472735354,0.404822273,3
2018,05,027,race-ethnicity,"White, Non-Hispanic",0.7380870589,0.764899613,0.7112745049,2
2018,05,029,race-ethnicity,"Black, Non-Hispanic",0.8207225631,0.9081205069,0.7333246192,3
2018,05,029,race-ethnicity,Hispanic,0.803634439,0.8596797583,0.7475891196,2
2018,05,029,race-ethnicity,Other Races and Ethnicities,0.6413103831,0.746410843,0.5362099233,3
2018,05,029,race-ethnicity,"White, Non-Hispanic",0.7182248328,0.7368051637,0.6996445018,2
2018,05,031,race-ethnicity,"Black, Non-Hispanic",0.7706378617,0.799918431,0.7413572924,2
2018,05,031,race-ethnicity,Hispanic,0.8103836658,0.8693107325,0.7514565991,2
2018,05,031,race-ethnicity,Other Races and Ethnicities,0.6242244928,0.7033304997,0.545118486,2
2018,05,031,race-ethnicity,"White, Non-Hispanic",0.7562654532,0.7689673611,0.7435635454,2
2018,05,033,race-ethnicity,"Black, Non-Hispanic",0.7748953975,0.8525931238,0.6971976712,2
2018,05,033,race-ethnicity,Hispanic,0.7140117329,0.7698051014,0.6582183643,2
2018,05,033,race-ethnicity,Other Races and Ethnicities,0.750172295,0.8080401855,0.6923044045,2
2018,05,033,race-ethnicity,"White, Non-Hispanic",0.7495890816,0.7674199626,0.7317582005,2
2018,05,035,race-ethnicity,"Black, Non-Hispanic",0.685560054,0.7211716214,0.6499484866,2
2018,05,035,race-ethnicity,Hispanic,0.6561780507,0.7658934206,0.5464626807,3
2018,05,035,race-ethnicity,Other Races and Ethnicities,0.664281067,0.7757093351,0.5528527989,3
2018,05,035,race-ethnicity,"White, Non-Hispanic",0.7250253,0.7486347383,0.7014158617,2
2018,05,037,race-ethnicity,"Black, Non-Hispanic",0.6463114429,0.6855279983,0.6070948875,2
2018,05,037,race-ethnicity,Hispanic,0.8328125,0.9456638985,0.7199611015,3
2018,05,037,race-ethnicity,Other Races and Ethnicities,0.7578616352,0.8596805301,0.6560427404,3
2018,05,037,race-ethnicity,"White, Non-Hispanic",0.7062431978,0.7318338814,0.6806525142,2
2018,05,039,race-ethnicity,"Black, Non-Hispanic",0.645552234,0.6877349377,0.6033695302,2
2018,05,039,race-ethnicity,Hispanic,0.647155812,0.7783053894,0.5160062347,3
2018,05,039,race-ethnicity,Other Races and Ethnicities,0.5760479042,0.7472735354,0.404822273,3
2018,05,039,race-ethnicity,"White, Non-Hispanic",0.7380870589,0.764899613,0.7112745049,2
2018,05,041,race-ethnicity,"Black, Non-Hispanic",0.6612768621,0.7016846298,0.6208690943,2
2018,05,041,race-ethnicity,Hispanic,0.6522123894,0.7400273327,0.5643974461,2
2018,05,041,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,05,041,race-ethnicity,"White, Non-Hispanic",0.7604402872,0.7840169676,0.7368636068,2
2018,05,043,race-ethnicity,"Black, Non-Hispanic",0.6612768621,0.7016846298,0.6208690943,2
2018,05,043,race-ethnicity,Hispanic,0.6522123894,0.7400273327,0.5643974461,2
2018,05,043,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,05,043,race-ethnicity,"White, Non-Hispanic",0.7604402872,0.7840169676,0.7368636068,2
2018,05,045,race-ethnicity,"Black, Non-Hispanic",0.7946631087,0.8424066624,0.746919555,2
