year,state,county,juvenile_arrest_rate,juvenile_arrests_under10,coverage_indicator_jjarrest,adult_under18,jjarrest_rate_quality
2016,48,013,2561.1653,1,1,1,1
2016,48,015,2264.3691,0,1,1,1
2016,48,017,2156.8801,0,1,1,1
2016,48,019,392.20984,0,1,1,1
2016,48,021,5313.0767,0,1,1,1
2016,48,023,1098.1469,0,1,1,1
2016,48,025,1589.7435,0,1,1,1
2016,48,027,3382.0647,2,.99924982,1,2
2016,48,029,1133.4114,1,.99879712,1,2
2016,48,031,1089.8843,0,1,1,1
2016,48,033,4581.6919,0,1,1,1
2016,48,035,851.15234,0,.99183673,1,2
2016,48,037,5191.9673,0,1,1,1
2016,48,039,2933.1819,1,1,1,1
2016,48,041,4492.0234,2,1,1,1
2016,48,043,979.28003,0,1,1,1
2016,48,045,0,0,1,1,1
2016,48,047,2076.5708,0,1,1,1
2016,48,049,2941.4331,5,1,1,1
2016,48,051,718.90356,0,.995,1,2
2016,48,053,5367.1172,0,.99810606,1,2
2016,48,055,6071.9712,0,1,1,1
2016,48,057,5987.6392,2,.9948718,1,2
2016,48,059,3052.3445,0,1,1,1
2016,48,061,4942.7612,8,.99338841,1,2
2016,48,063,1861.793,0,1,1,1
2016,48,065,381.33011,0,1,1,1
2016,48,067,1220.4163,0,.99661016,1,2
2016,48,069,7901.5142,0,1,1,1
2016,48,071,1332.7659,4,1,1,1
2016,48,073,1902.8667,0,.99459457,1,2
2016,48,075,551.92511,0,.9818182,1,2
2016,48,077,1063.3464,0,1,1,1
2016,48,079,7918.0205,0,1,1,1
2016,48,081,286.35571,0,1,1,1
2016,48,083,1294.5371,0,.99065423,1,2
2016,48,085,1720.608,3,1,1,1
2016,48,087,786.49329,0,1,1,1
2016,48,089,2614.1057,0,1,1,1
2016,48,091,2601.5706,6,1,1,1
2016,48,093,1767.1859,0,1,1,1
2016,48,095,229.08458,0,1,1,1
2016,48,097,3260.6152,1,.99746192,1,2
2016,48,099,3668.0364,3,1,1,1
2016,48,101,0,0,1,1,1
2016,48,103,2227.8584,0,1,1,1
2016,48,105,2036.3073,0,1,1,1
2016,48,107,133.26262,0,.98888886,1,2
2016,48,109,0,0,1,1,1
2016,48,111,4311.1484,0,1,1,1
2016,48,113,2742.4604,10,.99981737,1,2
2016,48,115,1696.9286,0,1,1,1
2016,48,117,2218.3142,0,1,1,1
2016,48,119,2341.2937,0,1,1,1
2016,48,121,1377.7024,0,1,1,1
2016,48,123,2074.5254,0,1,1,1
2016,48,125,1362.2401,0,1,1,1
2016,48,127,2172.8767,0,1,1,1
2016,48,129,629.19464,0,1,1,1
2016,48,131,4169.8521,0,1,1,1
2016,48,133,1179.2341,0,.99743587,1,2
2016,48,135,8816.8164,0,1,1,1
2016,48,137,350.46402,0,1,1,1
2016,48,139,1600.4492,0,1,1,1
2016,48,141,4217.3047,3,.99919677,1,2
2016,48,143,941.58453,0,1,1,1
2016,48,145,192.5836,0,.97402596,1,2
2016,48,147,935.03638,0,.99386501,1,2
2016,48,149,1303.139,0,1,1,1
2016,48,151,0,0,1,1,1
2016,48,153,3002.4885,0,1,1,1
2016,48,155,0,0,.5,1,3
2016,48,157,1383.3696,3,.999336,1,2
2016,48,159,164.73921,0,1,1,1
2016,48,161,1041.8475,0,1,1,1
2016,48,163,2223.4978,0,1,1,1
2016,48,165,2112.5334,0,1,1,1
2016,48,167,4783.3633,0,1,1,1
2016,48,169,1376.1405,0,1,1,1
2016,48,171,1352.7201,0,1,1,1
2016,48,173,2290.8459,0,1,1,1
2016,48,175,1041.2521,0,1,1,1
2016,48,177,1766.9703,0,1,1,1
2016,48,179,2391.9797,0,1,1,1
2016,48,181,2058.0151,0,.99806011,1,2
2016,48,183,3152.2678,1,1,1,1
2016,48,185,3748.8596,0,1,1,1
2016,48,187,1773.6937,0,1,1,1
2016,48,189,1998.4506,0,.99641579,1,2
2016,48,191,1864.2804,0,1,1,1
2016,48,193,2160.1907,1,.99470901,1,2
2016,48,195,279.64206,0,1,1,1
2016,48,197,0,0,.89999998,1,2
2016,48,199,2330.103,0,1,1,1
2016,48,201,2552.9827,36,.99980837,1,2
2016,48,203,2453.3647,0,.99761903,1,2
2016,48,205,762.66022,0,1,1,1
2016,48,207,149.36966,0,1,1,1
2016,48,209,5300.9648,0,1,1,1
2016,48,211,209.73155,0,1,1,1
2016,48,213,661.47858,0,.99663866,1,2
2016,48,215,4670.9854,24,.99505931,1,2
2016,48,217,1446.6067,0,1,1,1
2016,48,219,850.41547,1,1,1,1
2016,48,221,1441.2955,0,.99725276,1,2
2016,48,223,2996.6138,1,1,1,1
2016,48,225,2155.0176,0,1,1,1
2016,48,227,6198.7593,0,1,1,1
2016,48,229,0,0,1,1,1
2016,48,231,1095.2474,1,.997006,1,2
2016,48,233,2361.6829,0,.99635035,1,2
2016,48,235,0,0,1,1,1
2016,48,237,1944.635,0,1,1,1
2016,48,239,3538.9045,0,1,1,1
2016,48,241,1351.9153,0,1,1,1
2016,48,243,0,0,1,1,1
2016,48,245,3236.3064,20,1,1,1
2016,48,247,2799.7207,0,1,1,1
2016,48,249,5286.1646,1,1,1,1
2016,48,251,1679.5992,0,1,1,1
2016,48,253,1479.1934,0,1,1,1
2016,48,255,4498.0459,0,1,1,1
2016,48,257,1909.5087,1,.99861878,1,2
2016,48,259,3759.1121,0,1,1,1
2016,48,261,1912.631,0,1,1,1
2016,48,263,0,0,1,1,1
2016,48,265,2877.2551,2,1,1,1
2016,48,267,2036.3074,0,1,1,1
2016,48,269,0,0,1,1,1
2016,48,271,573.48651,0,.98750001,1,2
2016,48,273,4364.7241,1,1,1,1
2016,48,275,235.84683,0,1,1,1
2016,48,277,2062.9246,0,1,1,1
2016,48,279,1926.5911,0,.99570817,1,2
2016,48,281,688.31244,0,.98581558,1,2
2016,48,283,1538.6224,0,1,1,1
2016,48,285,3246.1069,1,.99693251,1,2
2016,48,287,3271.2512,0,1,1,1
2016,48,289,843.61047,1,.97478992,1,2
2016,48,291,957.79706,0,1,1,1
2016,48,293,2169.9075,0,1,1,1
2016,48,295,1631.2454,0,1,1,1
2016,48,297,836.13116,0,1,1,1
2016,48,299,300.40256,0,.99431819,1,2
2016,48,301,0,0,1,1,1
2016,48,303,6963.2617,1,.996732,1,2
2016,48,305,1362.24,0,.98924732,1,2
2016,48,307,4185.7427,0,1,1,1
2016,48,309,3648.7346,3,.99874216,1,2
2016,48,311,0,0,1,1,1
2016,48,313,2011.6938,0,1,1,1
2016,48,315,1523.7167,1,1,1,1
2016,48,317,584.89679,0,1,1,1
2016,48,319,234.95854,0,1,1,1
2016,48,321,4195.7686,1,1,1,1
2016,48,323,1345.7817,7,1,1,1
2016,48,325,1122.582,0,.99771166,1,2
2016,48,327,0,0,1,1,1
2016,48,329,6086.0962,0,1,1,1
2016,48,331,3023.7917,1,.99506176,1,2
2016,48,333,194.9044,0,1,1,1
2016,48,335,746.84686,0,1,1,1
2016,48,337,681.10254,0,.99568963,1,2
2016,48,339,1536.1355,7,.99066871,1,2
2016,48,341,959.78839,0,1,1,1
2016,48,343,1771.4551,1,1,1,1
2016,48,345,0,0,1,1,1
2016,48,347,3306.4197,0,1,1,1
2016,48,349,1837.4042,0,.99691355,1,2
2016,48,351,145.75241,0,.97297299,1,2
2016,48,353,4193.8354,0,.99590164,1,2
2016,48,355,6252.6626,4,.99896479,1,2
2016,48,357,1906.6505,0,1,1,1
2016,48,359,1525.3204,0,1,1,1
2016,48,361,586.38361,0,.99864131,1,2
2016,48,363,559.06525,1,1,1,1
2016,48,365,1174.4097,0,1,1,1
2016,48,367,1557.9734,0,1,1,1
2016,48,369,1754.1184,0,1,1,1
2016,48,371,1264.032,0,1,1,1
2016,48,373,3400.7822,0,1,1,1
2016,48,375,10608.108,0,1,1,1
2016,48,377,675.83875,0,1,1,1
2016,48,379,0,0,1,1,1
2016,48,381,728.13971,0,1,1,1
2016,48,383,1388.3914,0,1,1,1
2016,48,385,0,0,1,1,1
2016,48,387,0,0,1,1,1
2016,48,389,1206.4711,0,1,1,1
2016,48,391,1878.8683,0,1,1,1
2016,48,393,838.92621,0,1,1,1
2016,48,395,1064.0165,1,1,1,1
2016,48,397,1429.6172,0,.98809522,1,2
2016,48,399,1742.6517,1,1,1,1
2016,48,401,1636.9899,0,1,1,1
2016,48,403,578.30768,0,.99358976,1,2
2016,48,405,353.83365,1,1,1,1
2016,48,407,744.8457,0,1,1,1
2016,48,409,5075.311,0,.9857651,1,2
2016,48,411,0,0,.96296299,1,2
2016,48,413,2695.1128,0,1,1,1
2016,48,415,781.5838,0,1,1,1
2016,48,417,790.78052,0,1,1,1
2016,48,419,2932.854,0,.99731904,1,2
2016,48,421,0,0,1,1,1
2016,48,423,1972.5071,5,.98868775,1,2
2016,48,425,2907.8223,1,1,1,1
2016,48,427,4722.9106,1,1,1,1
2016,48,429,3658.0459,0,1,1,1
2016,48,431,0,0,1,1,1
2016,48,433,0,0,1,1,1
2016,48,435,0,0,1,1,1
2016,48,437,2297.0598,0,.86813188,1,2
2016,48,439,2870.4653,6,.99920619,1,2
2016,48,441,4306.1133,0,1,1,1
2016,48,443,0,0,1,1,1
2016,48,445,1935.8086,0,1,1,1
2016,48,447,0,0,1,1,1
2016,48,449,4132.2764,0,1,1,1
2016,48,451,4642.3887,2,1,1,1
2016,48,453,4754.3818,4,.99949872,1,2
2016,48,455,358.49683,0,.98648649,1,2
2016,48,457,385.53845,0,1,1,1
2016,48,459,1855.5675,6,.99794239,1,2
2016,48,461,277.67828,0,1,1,1
2016,48,463,1996.3162,0,1,1,1
2016,48,465,2109.9619,0,1,1,1
2016,48,467,639.20636,0,1,1,1
2016,48,469,3591.448,0,1,1,1
2016,48,471,2642.6094,0,1,1,1
2016,48,473,882.39001,0,.99590164,1,2
2016,48,475,3957.4851,0,1,1,1
2016,48,477,4206.8628,0,.99653977,1,2
2016,48,479,5392.2876,2,.97909969,1,2
2016,48,481,3256.9856,0,1,1,1
2016,48,483,867.85468,0,1,1,1
2016,48,485,5897.7261,1,1,1,1
2016,48,487,6329.5962,0,1,1,1
2016,48,489,2479.333,0,.98070741,1,2
2016,48,491,2832.3518,0,1,1,1
2016,48,493,2282.6458,0,1,1,1
2016,48,495,3902.0481,0,1,1,1
2016,48,497,1955.9869,0,1,1,1
2016,48,499,777.92346,0,1,1,1
2016,48,501,1038.9967,0,1,1,1
2016,48,503,3627.0095,0,1,1,1
2016,48,505,0,0,0,1,3
2016,48,507,480.63638,0,1,1,1
2016,49,001,4180.2881,0,.99290782,0,2
2016,49,003,1424.0149,4,.98640776,0,2
2016,49,005,5227.5454,6,1,0,1
2016,49,007,3413.7153,2,.97354496,0,2
2016,49,009,0,0,0,0,3
2016,49,011,3487.6492,8,.99168515,0,2
2016,49,013,9530.1328,3,1,0,1
2016,49,015,409.12704,0,1,0,1
2016,49,017,0,0,.33333334,0,3
2016,49,019,4851.0723,0,1,0,1
2016,49,021,2657.1235,0,.9698925,0,2
2016,49,023,3795.5901,0,.99514562,0,2
2016,49,025,2074.3813,0,.95721924,0,2
2016,49,027,5886.8481,4,1,0,1
2016,49,029,0,0,.5,0,3
2016,49,031,0,0,.68421054,0,3
2016,49,033,294.10208,0,.85714287,0,2
2016,49,035,5754.2979,364,.99941707,0,2
2016,49,037,0,1,.98007971,0,2
2016,49,039,5165,12,.88153309,0,2
2016,49,041,3846.4155,1,.99709302,0,2
2016,49,043,3825.9312,0,.98342544,0,2
2016,49,045,5638.1069,5,.98426574,0,2
2016,49,047,10016.38,2,.99829352,0,2
2016,49,049,3967.8801,10,.99653137,0,2
2016,49,051,5205.3667,1,1,0,1
2016,49,053,7800.7461,10,.99907148,0,2
2016,49,055,0,0,0,0,3
2016,49,057,2280.7759,3,.99838841,0,2
2016,50,001,1444.704,0,.95767194,0,2
2016,50,003,2330.5078,0,1,0,1
2016,50,005,562.16931,0,.98742139,0,2
2016,50,007,1852.8569,1,.99291408,0,2
2016,50,009,0,0,0,0,3
2016,50,011,1636.3833,0,.98503739,0,2
2016,50,013,140.08427,0,1,0,1
2016,50,015,1010.101,0,1,0,1
2016,50,017,287.59125,0,.79338843,0,3
2016,50,019,379.47784,0,.96045196,0,2
2016,50,021,845.65375,0,.96172249,0,2
2016,50,023,1197.9166,1,.94363928,0,2
2016,50,025,720.05951,0,.99764705,0,2
2016,50,027,878.60596,1,.95200002,0,2
2016,51,001,1065.8599,0,.94680852,0,2
2016,51,003,3368.5708,2,1,0,1
2016,51,005,691.91528,0,.9375,0,2
2016,51,007,1051.927,0,.99166667,0,2
2016,51,009,713.65442,0,.99134201,0,2
2016,51,011,709.63928,0,1,0,1
2016,51,013,2129.7813,0,1,0,1
2016,51,015,295.92886,0,1,0,1
2016,51,017,0,0,.82978725,0,2
2016,51,019,1281.3245,0,.97183096,0,2
2016,51,021,0,0,.98989898,0,2
2016,51,023,4045.1326,0,1,0,1
2016,51,025,971.00842,0,.99514562,0,2
2016,51,027,1202.4607,0,.98876405,0,2
2016,51,029,841.53833,0,1,0,1
2016,51,031,258.38882,0,.96699673,0,2
2016,51,033,549.2594,0,.95945948,0,2
2016,51,035,324.11176,0,1,0,1
2016,51,036,916.97211,0,.90163934,0,2
2016,51,037,573.77838,0,.97163123,0,2
2016,51,041,6373.7441,3,1,0,1
2016,51,043,1889.2368,0,.98907101,0,2
2016,51,045,0,0,.91358024,0,2
2016,51,047,2536.613,0,1,0,1
2016,51,049,119.08562,0,.969697,0,2
2016,51,051,807.54688,0,.92156863,0,2
2016,51,053,1785.6744,0,.97860962,0,2
2016,51,057,718.33185,0,1,0,1
2016,51,059,3969.1577,20,1,0,1
2016,51,061,733.4859,0,.97757846,0,2
2016,51,063,5730.6094,1,.99319726,0,2
2016,51,065,219.55728,0,1,0,1
2016,51,067,2867.0928,1,.98550725,0,2
2016,51,069,2963.0842,5,.96380091,0,2
2016,51,071,1308.6788,0,.9375,0,2
2016,51,073,2408.6936,0,1,0,1
2016,51,075,43.665264,0,.98648649,0,2
2016,51,077,139.54787,0,.97474748,0,2
2016,51,079,3560.1125,0,1,0,1
2016,51,081,1265.3743,0,1,0,1
2016,51,083,896.90265,0,.95698923,0,2
2016,51,085,2975.2539,0,1,0,1
2016,51,087,3694.8923,3,1,0,1
2016,51,089,1591.4215,1,1,0,1
2016,51,091,0,0,.28,0,3
2016,51,093,966.45648,0,1,0,1
2016,51,095,5012.8823,1,.99337751,0,2
2016,51,097,2277.6375,0,.96031743,0,2
2016,51,099,413.05771,0,1,0,1
2016,51,101,1859.1931,0,.96913582,0,2
2016,51,103,696.89185,1,.89808917,0,2
2016,51,105,45.361141,0,.960177,0,2
2016,51,107,908.45282,1,.9939394,0,2
2016,51,109,238.50247,0,.9954955,0,2
2016,51,111,2877.324,0,.96045196,0,2
2016,51,113,524.10901,0,.97674417,0,2
2016,51,115,1510.2395,0,.93636364,0,2
2016,51,117,590.55408,0,.96585363,0,2
2016,51,119,416.88901,0,.97058821,0,2
2016,51,121,746.71448,0,1,0,1
2016,51,125,224.72247,0,.9921875,0,2
2016,51,127,2748.1929,0,1,0,1
2016,51,131,2558.4326,3,.94565219,0,2
2016,51,133,741.13873,0,1,0,1
2016,51,135,2053.1538,0,.95217389,0,2
2016,51,137,570.81183,0,1,0,1
2016,51,139,870.92834,0,.98516321,0,2
2016,51,141,55.45512,0,.99479169,0,2
2016,51,143,210.35803,0,.90508473,0,2
2016,51,145,1896.3252,0,.98421055,0,2
2016,51,147,1138.1449,0,.99346405,0,2
2016,51,149,2936.5759,0,.98672569,0,2
2016,51,153,3422.092,8,.9708029,0,2
2016,51,155,2133.4714,0,1,0,1
2016,51,157,238.23137,0,.95049506,0,2
2016,51,159,864.65869,0,.89772725,0,2
2016,51,161,2462.9709,0,1,0,1
2016,51,163,2053.3306,0,.95604396,0,2
2016,51,165,1075.2889,1,.94372296,0,2
2016,51,167,1966.8446,3,.99145299,0,2
2016,51,169,7439.2422,1,.99450547,0,2
2016,51,171,3514.0161,0,.96303141,0,2
2016,51,173,2017.5596,0,1,0,1
2016,51,175,141.60562,0,.94444442,0,2
2016,51,177,269.23828,0,1,0,1
2016,51,179,659.62634,0,1,0,1
2016,51,181,1022.5905,0,.9130435,0,2
2016,51,183,1540.1465,0,1,0,1
2016,51,185,2494.0286,0,.9748677,0,2
2016,51,187,2662.1299,0,1,0,1
2016,51,191,1143.9955,0,.96375269,0,2
2016,51,193,850.12878,0,.99612403,0,2
2016,51,195,3644.8462,0,.98538959,0,2
2016,51,197,2328.874,0,.98737371,0,2
2016,51,199,4953.1143,1,1,0,1
2016,51,510,6456.001,5,.99712646,0,2
2016,51,520,1092.1136,0,.99043059,0,2
2016,51,530,628.29065,0,.95762712,0,2
2016,51,540,1889.0927,0,.99224806,0,2
2016,51,550,755.49451,0,1,0,1
2016,51,570,19645.424,0,.99009901,0,2
2016,51,580,509.50223,0,.90526319,0,2
2016,51,590,2554.4126,0,.97402596,0,2
2016,51,595,7046.4219,0,.97191012,0,2
2016,51,600,1284.361,0,.96283782,0,2
2016,51,610,2196.23,0,.91176468,0,2
2016,51,620,8716.0537,0,.95783132,0,2
2016,51,630,1467.5216,0,.9930796,0,2
2016,51,640,2790.9573,0,.95428574,0,2
2016,51,650,8045.1016,4,.97664541,0,2
2016,51,660,2603.2373,0,1,0,1
2016,51,670,3179.0203,0,.97397768,0,2
2016,51,678,439.08951,0,.92233008,0,2
2016,51,680,3979.6067,3,.99728262,0,2
2016,51,683,2488.1638,0,.96296299,0,2
2016,51,685,3578.4797,0,.93406594,0,2
2016,51,690,3844.8743,2,.95631069,0,2
2016,51,700,3120,1,.98883927,0,2
2016,51,710,2795.7319,0,.95630252,0,2
2016,51,720,2349.231,0,.93162394,0,2
2016,51,730,1473.3438,0,.954023,0,2
2016,51,735,2579.9792,0,.96052629,0,2
2016,51,740,2251.3372,0,.99724519,0,2
2016,51,750,3490.0896,0,.97039473,0,2
2016,51,760,4022.4766,4,.98648649,0,2
2016,51,770,4808.5405,1,.97087377,0,2
2016,51,775,4908.0825,0,.98098862,0,2
2016,51,790,5344.7354,3,.9829787,0,2
2016,51,800,858.49786,0,.97278911,0,2
2016,51,810,3546.7273,3,1,0,1
2016,51,820,346.76813,0,.97368419,0,2
2016,51,830,1990.8062,0,.96057349,0,2
2016,51,840,5475.9775,0,.99264705,0,2
2016,53,001,9930.3232,0,.9861111,0,2
2016,53,003,4285.5713,0,.98598129,0,2
2016,53,005,5892.1875,5,1,0,1
2016,53,007,3783.1587,0,1,0,1
2016,53,009,3640.5039,0,.98494983,0,2
2016,53,011,1534.9608,0,.98742139,0,2
2016,53,013,0,0,.5,0,3
2016,53,015,4687.0908,1,1,0,1
2016,53,017,3957.7024,3,1,0,1
2016,53,019,0,0,.75,0,3
2016,53,021,4647.6475,2,.99773753,0,2
2016,53,023,917.71741,0,1,0,1
2016,53,025,3625.5317,0,.97991967,0,2
2016,53,027,2149.7888,0,.98923445,0,2
2016,53,029,1058.2283,0,.98161763,0,2
2016,53,031,3748.4731,0,.97777778,0,2
2016,53,033,1315.095,4,.98728693,0,2
2016,53,035,1348.4447,0,.99886876,0,2
2016,53,037,2031.0822,0,.9588235,0,2
2016,53,039,1304.5005,0,.98333335,0,2
2016,53,041,3875.2678,0,.96979332,0,2
2016,53,043,1650.1331,0,.92982459,0,2
2016,53,045,858.33936,0,.97904193,0,2
2016,53,047,3484.5149,0,.9562363,0,2
2016,53,049,1198.1172,0,.95378149,0,2
2016,53,051,4225.9473,0,1,0,1
2016,53,053,2172.5928,2,1,0,1
2016,53,055,874.80231,0,1,0,1
2016,53,057,3862.6218,0,.98732841,0,2
2016,53,059,549.97437,0,.98648649,0,2
2016,53,061,2146.6748,2,.99106812,0,2
2016,53,063,2325.8435,4,.99685866,0,2
2016,53,065,210.95712,0,.95721924,0,2
2016,53,067,2716.135,0,.97414589,0,2
2016,53,069,452.74475,0,1,0,1
2016,53,071,1909.6711,0,1,0,1
2016,53,073,1870.5254,0,.98973882,0,2
2016,53,075,1793.6271,0,.97872341,0,2
2016,53,077,3633.3816,2,.99386501,0,2
2016,54,001,1047.183,0,.91326529,0,2
2016,54,003,1635.5747,2,.9672544,0,2
2016,54,005,1288.6376,0,.94752187,0,2
2016,54,007,277.93796,0,.90034366,0,2
2016,54,009,308.39133,0,.89019608,0,2
2016,54,011,1498.3263,1,.97836536,0,2
2016,54,013,0,0,.74380165,0,3
2016,54,015,432.96414,0,.78991598,0,3
2016,54,017,266.08978,0,.76344085,0,3
2016,54,019,188.14676,0,.92050207,0,2
2016,54,021,233.39728,0,.75342464,0,3
2016,54,023,517.22571,0,.85572141,0,2
2016,54,025,794.65503,1,.91885442,0,2
2016,54,027,167.86479,0,.86516851,0,2
2016,54,029,1169.3171,0,.9436202,0,2
2016,54,031,795.58716,0,.93442625,0,2
2016,54,033,422.61325,0,.92933619,0,2
2016,54,035,380.7124,0,.92334497,0,2
2016,54,037,731.28339,1,.93697476,0,2
2016,54,039,1704.9291,1,.9474026,0,2
2016,54,041,531.7735,0,.91724139,0,2
2016,54,043,634.43726,0,.92670155,0,2
2016,54,045,842.14514,0,.95843524,0,2
2016,54,047,175.09915,0,.88793105,0,2
2016,54,049,823.81317,0,.872428,0,2
2016,54,051,2731.5249,2,.91970801,0,2
2016,54,053,488.55652,0,.90972221,0,2
2016,54,055,694.95599,0,.92233008,0,2
2016,54,057,426.43015,0,.90035588,0,2
2016,54,059,685.74481,0,.8850174,0,2
2016,54,061,1816.0995,2,.96223319,0,2
2016,54,063,1046.9265,0,.86046511,0,2
2016,54,065,629.49231,1,.97607654,0,2
2016,54,067,289.91751,0,.90537083,0,2
2016,54,069,640.34033,0,.93333334,0,2
2016,54,071,648.25623,0,.81521738,0,2
2016,54,073,121.34921,0,.70175439,0,3
2016,54,075,501.09302,0,.77124184,0,3
2016,54,077,155.91199,0,.92340428,0,2
2016,54,079,247.95438,0,.91949153,0,2
2016,54,081,1444.9052,0,.95909733,0,2
2016,54,083,42.094627,0,.91007197,0,2
2016,54,085,96.835411,0,.55172414,0,3
2016,54,087,3192.6746,0,.91139239,0,2
2016,54,089,390.27435,0,.87142855,0,2
2016,54,091,0,0,.81,0,2
2016,54,093,1389.1205,0,.79310346,0,3
2016,54,095,548.34302,0,.83969468,0,2
2016,54,097,1023.5624,0,.8566038,0,2
2016,54,099,650.03851,0,.94444442,0,2
2016,54,101,589.94958,0,.84705883,0,2
2016,54,103,183.27214,0,.86092716,0,2
2016,54,105,0,0,.66233766,0,3
2016,54,107,329.75638,1,.97635603,0,2
2016,54,109,81.497932,0,.89820361,0,2
2016,55,001,10728.687,4,.99731904,1,2
2016,55,003,13748.126,2,1,1,1
2016,55,005,2949.386,3,.98461539,1,2
2016,55,007,1554.4387,0,.92982459,1,2
2016,55,009,11347.707,14,1,1,1
2016,55,011,1631.8743,0,.92528737,1,2
2016,55,013,4337.9556,2,.98913044,1,2
2016,55,015,4188.2593,2,.99726027,1,2
2016,55,017,4612.2485,0,.99662733,1,2
2016,55,019,1617.3114,5,.99043059,1,2
2016,55,021,6723.6978,2,.99872285,1,2
2016,55,023,3538.5342,2,1,1,1
2016,55,025,8271.6045,6,.99319506,1,2
2016,55,027,7475.2583,9,.96966159,1,2
2016,55,029,5774.4233,2,1,1,1
2016,55,031,7652.6118,4,.99054372,1,2
2016,55,033,7425.2402,2,.97260273,1,2
2016,55,035,11643.357,5,.99731183,1,2
2016,55,037,2784.5281,0,1,1,1
2016,55,039,8679.6523,4,.95358092,1,2
2016,55,041,2578.5193,1,1,1,1
2016,55,043,3507.1101,10,.99019605,1,2
2016,55,045,3994.8096,6,.99767983,1,2
2016,55,047,8752.0566,2,1,1,1
2016,55,049,5463.8281,4,.91776317,1,2
2016,55,051,0,0,1,1,1
2016,55,053,1498.8883,0,1,1,1
2016,55,055,10450.854,18,.9988789,1,2
2016,55,057,3668.2908,2,1,1,1
2016,55,059,9715.8682,3,.99886107,1,2
2016,55,061,4724.9409,3,.99293286,1,2
2016,55,063,20674.4,8,.99905658,1,2
2016,55,065,2886.3325,0,.94594592,1,2
2016,55,067,8069.7427,10,1,1,1
2016,55,069,17747.17,6,1,1,1
2016,55,071,16445.494,1,1,1,1
2016,55,073,10001.415,24,.99016982,1,2
2016,55,075,9421.6514,2,1,1,1
2016,55,077,555.74426,0,.86538464,1,2
2016,55,078,4258.4189,1,.97959185,1,2
2016,55,079,7540.9805,4,.99826437,1,2
2016,55,081,11321.731,6,.94444442,1,2
2016,55,083,3575.4956,9,.99532712,1,2
2016,55,085,10041.363,2,.99619049,1,2
2016,55,087,9260.5889,3,.99592501,1,2
2016,55,089,4627.0718,1,1,1,1
2016,55,091,3182.3245,0,.9848485,1,2
2016,55,093,3873.769,5,.98974359,1,2
2016,55,095,4621.2935,1,.96875,1,2
2016,55,097,6790.8613,12,.9964413,1,2
2016,55,099,7949.2505,13,1,1,1
2016,55,101,10167.705,6,1,1,1
2016,55,103,4891.2129,2,1,1,1
2016,55,105,15293.057,21,1,1,1
2016,55,107,7416.3413,1,1,1,1
2016,55,109,5033.8945,0,.99425286,1,2
2016,55,111,11784.915,12,.99357325,1,2
2016,55,113,4212.0186,0,1,1,1
2016,55,115,8280.9141,10,1,1,1
2016,55,117,11110.182,13,.99546999,1,2
2016,55,119,3323.2742,2,.90235692,1,2
2016,55,121,1776.8512,1,.97408205,1,2
2016,55,123,2402.9797,2,.93013102,1,2
2016,55,125,9633.3418,11,1,1,1
2016,55,127,10303.438,6,.99754,1,2
2016,55,129,7824.562,1,1,1,1
2016,55,131,9833.6631,9,1,1,1
2016,55,133,4864.668,0,.99417877,1,2
2016,55,135,11103.378,13,.99568963,1,2
2016,55,137,7613.084,2,.92514968,1,2
2016,55,139,13798.701,30,1,1,1
2016,55,141,13520.965,2,1,1,1
2016,56,001,4611.9604,0,1,0,1
2016,56,003,234.31276,0,.96629214,0,2
2016,56,005,11078.925,1,1,0,1
2016,56,007,8884.1699,7,.97191012,0,2
2016,56,009,1859.0817,0,.99319726,0,2
2016,56,011,5678.6943,0,.97452229,0,2
2016,56,013,11663.428,0,1,0,1
2016,56,015,4360.7915,0,1,0,1
2016,56,017,2776.8962,0,.9894737,0,2
2016,56,019,6153.3574,3,1,0,1
2016,56,021,11970.127,0,.98975408,0,2
2016,56,023,2272.9683,0,.94636017,0,2
2016,56,025,11579.712,19,1,0,1
2016,56,027,0,0,0,0,3
2016,56,029,4931.3823,3,1,0,1
2016,56,031,4217.4229,1,.99459457,0,2
2016,56,033,9313.2646,1,.99376947,0,2
2016,56,035,933.41052,0,1,0,1
2016,56,037,7825.3047,3,1,0,1
2016,56,039,1205.037,0,.99346405,0,2
2016,56,041,5950.5024,2,1,0,1
2016,56,043,1984.954,0,.98809522,0,2
2016,56,045,3052.9153,0,.9856115,0,2
