fips,name,name2
13257,"Stephens County, Georgia","Stephens County, Georgia"
13259,"Stewart County, Georgia","Stewart County, Georgia"
13261,"Sumter County, Georgia","Sumter County, Georgia"
13263,"Talbot County, Georgia","Talbot County, Georgia"
13265,"Taliaferro County, Georgia","Taliaferro County, Georgia"
13267,"Tattnall County, Georgia","Tattnall County, Georgia"
13269,"Taylor County, Georgia","Taylor County, Georgia"
13271,"Telfair County, Georgia","Telfair County, Georgia"
13273,"Terrell County, Georgia","Terrell County, Georgia"
13275,"Thomas County, Georgia","Thomas County, Georgia"
13277,"Tift County, Georgia","Tift County, Georgia"
13279,"Toombs County, Georgia","Toombs County, Georgia"
13281,"Towns County, Georgia","Towns County, Georgia"
13283,"Treutlen County, Georgia","Treutlen County, Georgia"
13285,"Troup County, Georgia","Troup County, Georgia"
13287,"Turner County, Georgia","Turner County, Georgia"
13289,"Twiggs County, Georgia","Twiggs County, Georgia"
13291,"Union County, Georgia","Union County, Georgia"
13293,"Upson County, Georgia","Upson County, Georgia"
13295,"Walker County, Georgia","Walker County, Georgia"
13297,"Walton County, Georgia","Walton County, Georgia"
13299,"Ware County, Georgia","Ware County, Georgia"
13301,"Warren County, Georgia","Warren County, Georgia"
13303,"Washington County, Georgia","Washington County, Georgia"
13305,"Wayne County, Georgia","Wayne County, Georgia"
13307,"Webster County, Georgia","Webster County, Georgia"
13309,"Wheeler County, Georgia","Wheeler County, Georgia"
13311,"White County, Georgia","White County, Georgia"
13313,"Whitfield County, Georgia","Whitfield County, Georgia"
13315,"Wilcox County, Georgia","Wilcox County, Georgia"
13317,"Wilkes County, Georgia","Wilkes County, Georgia"
13319,"Wilkinson County, Georgia","Wilkinson County, Georgia"
13321,"Worth County, Georgia","Worth County, Georgia"
15001,"Hawaii County, Hawaii","Hawaii County, Hawaii"
15003,"Honolulu County, Hawaii","Honolulu County, Hawaii"
15005,"Kalawao County, Hawaii","Kalawao County, Hawaii"
15007,"Kauai County, Hawaii","Kauai County, Hawaii"
15009,"Maui County, Hawaii","Maui County, Hawaii"
16001,"Ada County, Idaho","Ada County, Idaho"
16003,"Adams County, Idaho","Adams County, Idaho"
16005,"Bannock County, Idaho","Bannock County, Idaho"
16007,"Bear Lake County, Idaho","Bear Lake County, Idaho"
16009,"Benewah County, Idaho","Benewah County, Idaho"
16011,"Bingham County, Idaho","Bingham County, Idaho"
16013,"Blaine County, Idaho","Blaine County, Idaho"
16015,"Boise County, Idaho","Boise County, Idaho"
16017,"Bonner County, Idaho","Bonner County, Idaho"
16019,"Bonneville County, Idaho","Bonneville County, Idaho"
16021,"Boundary County, Idaho","Boundary County, Idaho"
16023,"Butte County, Idaho","Butte County, Idaho"
16025,"Camas County, Idaho","Camas County, Idaho"
16027,"Canyon County, Idaho","Canyon County, Idaho"
16029,"Caribou County, Idaho","Caribou County, Idaho"
16031,"Cassia County, Idaho","Cassia County, Idaho"
16033,"Clark County, Idaho","Clark County, Idaho"
16035,"Clearwater County, Idaho","Clearwater County, Idaho"
16037,"Custer County, Idaho","Custer County, Idaho"
16039,"Elmore County, Idaho","Elmore County, Idaho"
16041,"Franklin County, Idaho","Franklin County, Idaho"
16043,"Fremont County, Idaho","Fremont County, Idaho"
16045,"Gem County, Idaho","Gem County, Idaho"
16047,"Gooding County, Idaho","Gooding County, Idaho"
16049,"Idaho County, Idaho","Idaho County, Idaho"
16051,"Jefferson County, Idaho","Jefferson County, Idaho"
16053,"Jerome County, Idaho","Jerome County, Idaho"
16055,"Kootenai County, Idaho","Kootenai County, Idaho"
16057,"Latah County, Idaho","Latah County, Idaho"
16059,"Lemhi County, Idaho","Lemhi County, Idaho"
16061,"Lewis County, Idaho","Lewis County, Idaho"
16063,"Lincoln County, Idaho","Lincoln County, Idaho"
16065,"Madison County, Idaho","Madison County, Idaho"
16067,"Minidoka County, Idaho","Minidoka County, Idaho"
16069,"Nez Perce County, Idaho","Nez Perce County, Idaho"
16071,"Oneida County, Idaho","Oneida County, Idaho"
16073,"Owyhee County, Idaho","Owyhee County, Idaho"
16075,"Payette County, Idaho","Payette County, Idaho"
16077,"Power County, Idaho","Power County, Idaho"
16079,"Shoshone County, Idaho","Shoshone County, Idaho"
16081,"Teton County, Idaho","Teton County, Idaho"
16083,"Twin Falls County, Idaho","Twin Falls County, Idaho"
16085,"Valley County, Idaho","Valley County, Idaho"
16087,"Washington County, Idaho","Washington County, Idaho"
17001,"Adams County, Illinois","Adams County, Illinois"
17003,"Alexander County, Illinois","Alexander County, Illinois"
17005,"Bond County, Illinois","Bond County, Illinois"
17007,"Boone County, Illinois","Boone County, Illinois"
17009,"Brown County, Illinois","Brown County, Illinois"
17011,"Bureau County, Illinois","Bureau County, Illinois"
17013,"Calhoun County, Illinois","Calhoun County, Illinois"
17015,"Carroll County, Illinois","Carroll County, Illinois"
17017,"Cass County, Illinois","Cass County, Illinois"
17019,"Champaign County, Illinois","Champaign County, Illinois"
17021,"Christian County, Illinois","Christian County, Illinois"
17023,"Clark County, Illinois","Clark County, Illinois"
17025,"Clay County, Illinois","Clay County, Illinois"
17027,"Clinton County, Illinois","Clinton County, Illinois"
17029,"Coles County, Illinois","Coles County, Illinois"
17031,"Cook County, Illinois","Cook County, Illinois"
17033,"Crawford County, Illinois","Crawford County, Illinois"
17035,"Cumberland County, Illinois","Cumberland County, Illinois"
17037,"DeKalb County, Illinois","DeKalb County, Illinois"
17039,"De Witt County, Illinois","De Witt County, Illinois"
17041,"Douglas County, Illinois","Douglas County, Illinois"
17043,"DuPage County, Illinois","DuPage County, Illinois"
17045,"Edgar County, Illinois","Edgar County, Illinois"
17047,"Edwards County, Illinois","Edwards County, Illinois"
17049,"Effingham County, Illinois","Effingham County, Illinois"
17051,"Fayette County, Illinois","Fayette County, Illinois"
17053,"Ford County, Illinois","Ford County, Illinois"
17055,"Franklin County, Illinois","Franklin County, Illinois"
17057,"Fulton County, Illinois","Fulton County, Illinois"
17059,"Gallatin County, Illinois","Gallatin County, Illinois"
17061,"Greene County, Illinois","Greene County, Illinois"
17063,"Grundy County, Illinois","Grundy County, Illinois"
17065,"Hamilton County, Illinois","Hamilton County, Illinois"
17067,"Hancock County, Illinois","Hancock County, Illinois"
17069,"Hardin County, Illinois","Hardin County, Illinois"
17071,"Henderson County, Illinois","Henderson County, Illinois"
17073,"Henry County, Illinois","Henry County, Illinois"
17075,"Iroquois County, Illinois","Iroquois County, Illinois"
17077,"Jackson County, Illinois","Jackson County, Illinois"
17079,"Jasper County, Illinois","Jasper County, Illinois"
17081,"Jefferson County, Illinois","Jefferson County, Illinois"
17083,"Jersey County, Illinois","Jersey County, Illinois"
17085,"Jo Daviess County, Illinois","Jo Daviess County, Illinois"
17087,"Johnson County, Illinois","Johnson County, Illinois"
17089,"Kane County, Illinois","Kane County, Illinois"
17091,"Kankakee County, Illinois","Kankakee County, Illinois"
17093,"Kendall County, Illinois","Kendall County, Illinois"
17095,"Knox County, Illinois","Knox County, Illinois"
17097,"Lake County, Illinois","Lake County, Illinois"
17099,"LaSalle County, Illinois","LaSalle County, Illinois"
17101,"Lawrence County, Illinois","Lawrence County, Illinois"
17103,"Lee County, Illinois","Lee County, Illinois"
17105,"Livingston County, Illinois","Livingston County, Illinois"
17107,"Logan County, Illinois","Logan County, Illinois"
17109,"McDonough County, Illinois","McDonough County, Illinois"
17111,"McHenry County, Illinois","McHenry County, Illinois"
17113,"McLean County, Illinois","McLean County, Illinois"
17115,"Macon County, Illinois","Macon County, Illinois"
17117,"Macoupin County, Illinois","Macoupin County, Illinois"
17119,"Madison County, Illinois","Madison County, Illinois"
17121,"Marion County, Illinois","Marion County, Illinois"
17123,"Marshall County, Illinois","Marshall County, Illinois"
17125,"Mason County, Illinois","Mason County, Illinois"
17127,"Massac County, Illinois","Massac County, Illinois"
17129,"Menard County, Illinois","Menard County, Illinois"
17131,"Mercer County, Illinois","Mercer County, Illinois"
17133,"Monroe County, Illinois","Monroe County, Illinois"
17135,"Montgomery County, Illinois","Montgomery County, Illinois"
17137,"Morgan County, Illinois","Morgan County, Illinois"
17139,"Moultrie County, Illinois","Moultrie County, Illinois"
17141,"Ogle County, Illinois","Ogle County, Illinois"
17143,"Peoria County, Illinois","Peoria County, Illinois"
17145,"Perry County, Illinois","Perry County, Illinois"
17147,"Piatt County, Illinois","Piatt County, Illinois"
17149,"Pike County, Illinois","Pike County, Illinois"
17151,"Pope County, Illinois","Pope County, Illinois"
17153,"Pulaski County, Illinois","Pulaski County, Illinois"
17155,"Putnam County, Illinois","Putnam County, Illinois"
17157,"Randolph County, Illinois","Randolph County, Illinois"
17159,"Richland County, Illinois","Richland County, Illinois"
17161,"Rock Island County, Illinois","Rock Island County, Illinois"
17163,"St. Clair County, Illinois","St. Clair County, Illinois"
17165,"Saline County, Illinois","Saline County, Illinois"
17167,"Sangamon County, Illinois","Sangamon County, Illinois"
17169,"Schuyler County, Illinois","Schuyler County, Illinois"
17171,"Scott County, Illinois","Scott County, Illinois"
17173,"Shelby County, Illinois","Shelby County, Illinois"
17175,"Stark County, Illinois","Stark County, Illinois"
17177,"Stephenson County, Illinois","Stephenson County, Illinois"
17179,"Tazewell County, Illinois","Tazewell County, Illinois"
17181,"Union County, Illinois","Union County, Illinois"
17183,"Vermilion County, Illinois","Vermilion County, Illinois"
17185,"Wabash County, Illinois","Wabash County, Illinois"
17187,"Warren County, Illinois","Warren County, Illinois"
17189,"Washington County, Illinois","Washington County, Illinois"
17191,"Wayne County, Illinois","Wayne County, Illinois"
17193,"White County, Illinois","White County, Illinois"
17195,"Whiteside County, Illinois","Whiteside County, Illinois"
17197,"Will County, Illinois","Will County, Illinois"
17199,"Williamson County, Illinois","Williamson County, Illinois"
17201,"Winnebago County, Illinois","Winnebago County, Illinois"
17203,"Woodford County, Illinois","Woodford County, Illinois"
18001,"Adams County, Indiana","Adams County, Indiana"
18003,"Allen County, Indiana","Allen County, Indiana"
18005,"Bartholomew County, Indiana","Bartholomew County, Indiana"
18007,"Benton County, Indiana","Benton County, Indiana"
18009,"Blackford County, Indiana","Blackford County, Indiana"
18011,"Boone County, Indiana","Boone County, Indiana"
18013,"Brown County, Indiana","Brown County, Indiana"
18015,"Carroll County, Indiana","Carroll County, Indiana"
18017,"Cass County, Indiana","Cass County, Indiana"
18019,"Clark County, Indiana","Clark County, Indiana"
18021,"Clay County, Indiana","Clay County, Indiana"
18023,"Clinton County, Indiana","Clinton County, Indiana"
18025,"Crawford County, Indiana","Crawford County, Indiana"
18027,"Daviess County, Indiana","Daviess County, Indiana"
18029,"Dearborn County, Indiana","Dearborn County, Indiana"
18031,"Decatur County, Indiana","Decatur County, Indiana"
18033,"DeKalb County, Indiana","DeKalb County, Indiana"
18035,"Delaware County, Indiana","Delaware County, Indiana"
18037,"Dubois County, Indiana","Dubois County, Indiana"
18039,"Elkhart County, Indiana","Elkhart County, Indiana"
18041,"Fayette County, Indiana","Fayette County, Indiana"
18043,"Floyd County, Indiana","Floyd County, Indiana"
18045,"Fountain County, Indiana","Fountain County, Indiana"
18047,"Franklin County, Indiana","Franklin County, Indiana"
18049,"Fulton County, Indiana","Fulton County, Indiana"
18051,"Gibson County, Indiana","Gibson County, Indiana"
18053,"Grant County, Indiana","Grant County, Indiana"
18055,"Greene County, Indiana","Greene County, Indiana"
18057,"Hamilton County, Indiana","Hamilton County, Indiana"
18059,"Hancock County, Indiana","Hancock County, Indiana"
18061,"Harrison County, Indiana","Harrison County, Indiana"
18063,"Hendricks County, Indiana","Hendricks County, Indiana"
18065,"Henry County, Indiana","Henry County, Indiana"
18067,"Howard County, Indiana","Howard County, Indiana"
18069,"Huntington County, Indiana","Huntington County, Indiana"
18071,"Jackson County, Indiana","Jackson County, Indiana"
18073,"Jasper County, Indiana","Jasper County, Indiana"
18075,"Jay County, Indiana","Jay County, Indiana"
18077,"Jefferson County, Indiana","Jefferson County, Indiana"
18079,"Jennings County, Indiana","Jennings County, Indiana"
18081,"Johnson County, Indiana","Johnson County, Indiana"
18083,"Knox County, Indiana","Knox County, Indiana"
18085,"Kosciusko County, Indiana","Kosciusko County, Indiana"
18087,"LaGrange County, Indiana","LaGrange County, Indiana"
18089,"Lake County, Indiana","Lake County, Indiana"
18091,"LaPorte County, Indiana","LaPorte County, Indiana"
18093,"Lawrence County, Indiana","Lawrence County, Indiana"
18095,"Madison County, Indiana","Madison County, Indiana"
18097,"Marion County, Indiana","Marion County, Indiana"
18099,"Marshall County, Indiana","Marshall County, Indiana"
18101,"Martin County, Indiana","Martin County, Indiana"
18103,"Miami County, Indiana","Miami County, Indiana"
18105,"Monroe County, Indiana","Monroe County, Indiana"
18107,"Montgomery County, Indiana","Montgomery County, Indiana"
18109,"Morgan County, Indiana","Morgan County, Indiana"
18111,"Newton County, Indiana","Newton County, Indiana"
18113,"Noble County, Indiana","Noble County, Indiana"
18115,"Ohio County, Indiana","Ohio County, Indiana"
18117,"Orange County, Indiana","Orange County, Indiana"
18119,"Owen County, Indiana","Owen County, Indiana"
18121,"Parke County, Indiana","Parke County, Indiana"
18123,"Perry County, Indiana","Perry County, Indiana"
18125,"Pike County, Indiana","Pike County, Indiana"
