tract_fips_2020,Tract_fips_2022,tract_name,town_name,town_fips_2020,town_fips_2022,county_name,county_fips_2020,ce_name_2022,ce_fips_2022,PUMA2020code,PUMA2020name,school_district_code,school_district_name,zip5_zcta2020
09001042500,09190042500,425,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06851
09001105100,09120105100,1051,Easton,0900123890,0912023890,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,209,Region 9,06612
09001060400,09120060400,604,Fairfield,0900126620,0912026620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,51,Fairfield,06824
09001050500,09190050500,505,Westport,0900183500,0919083500,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,158,Westport,06880
09001010102,09190010102,101.02,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06831
09001060200,09120060200,602,Fairfield,0900126620,0912026620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,51,Fairfield,06825
09001240200,09190240200,2402,Redding,0900163480,0919063480,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,209,Region 9,06896
09001205300,09190205300,2053,Brookfield,0900108980,0919008980,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,18,Brookfield,06804
09001081000,09120081000,810,Stratford,0900174190,0912074190,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,138,Stratford,06614
09001220200,09190220200,2202,New Fairfield,0900150860,0919050860,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,91,New Fairfield,06812
09001230400,09190230400,2304,Newtown,0900152980,0919052980,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,97,Newtown,06470
09001245400,09190245400,2454,Ridgefield,0900163970,0919063970,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,118,Ridgefield,06877
09001100200,09120100200,1002,Monroe,0900148620,0912048620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,85,Monroe,06468
09001090100,09120090100,901,Trumbull,0900177200,0912077200,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,144,Trumbull,06611
09001055200,09190055200,552,Weston,0900183430,0919083430,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,157,Weston,06883
09001045400,09190045400,454,Wilton,0900186370,0919086370,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,161,Wilton,06897
09001035400,09190035400,354,New Canaan,0900150580,0919050580,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,90,New Canaan,06840
09001042800,09190042800,428,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06851
09001245600,09190245600,2456,Ridgefield,0900163970,0919063970,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,118,Ridgefield,06877
09001020400,09190020400,204,Stamford,0900173070,0919073070,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,135,Stamford,06903
09001090600,09120090600,906,Trumbull,0900177200,0912077200,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,144,Trumbull,06611
09001011300,09190011300,113,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
09001230300,09190230300,2303,Newtown,0900152980,0919052980,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,97,Newtown,06470
09001021000,09190021000,210,Stamford,0900173070,0919073070,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,135,Stamford,06907
09001030500,09190030500,305,Darien,0900118850,0919018850,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,35,Darien,06820
09001073900,09120073900,739,Bridgeport,0900108070,0912008070,Fairfield,09001,Greater Bridgeport Planning Region,09120,20701,Bridgeport Town,15,Bridgeport,06608
09001081300,09120081300,813,Stratford,0900174190,0912074190,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,138,Stratford,06614
09001010800,09190010800,108,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06807
09001020500,09190020500,205,Stamford,0900173070,0919073070,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,135,Stamford,06902
09001020800,09190020800,208,Stamford,0900173070,0919073070,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,135,Stamford,06905
09001043300,09190043300,433,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06850
09001080400,09120080400,804,Stratford,0900174190,0912074190,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,138,Stratford,06615
09001110302,09140110302,1103.02,Shelton,0900168170,0914068170,Fairfield,09001,Naugatuck Valley Planning Region,09140,20603,Naugatuck Valley South,126,Shelton,06484
09001030200,09190030200,302,Darien,0900118850,0919018850,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,35,Darien,06820
09001045102,09190045102,451.02,Wilton,0900186370,0919086370,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,161,Wilton,06897
09001010900,09190010900,109,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06878
09001011000,09190011000,110,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06870
09001100100,09120100100,1001,Monroe,0900148620,0912048620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,85,Monroe,06468
09001205200,09190205200,2052,Brookfield,0900108980,0919008980,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,18,Brookfield,06804
09001230100,09190230100,2301,Newtown,0900152980,0919052980,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,97,Newtown,06470
09001257100,09190257100,2571,Sherman,0900168310,0919068310,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,127,Sherman,06784
09001210800,09190210800,2108,Danbury,0900118500,0919018500,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,34,Danbury,06811
09001210600,09190210600,2106,Danbury,0900118500,0919018500,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,34,Danbury,06810
09001110500,09140110500,1105,Shelton,0900168170,0914068170,Fairfield,09001,Naugatuck Valley Planning Region,09140,20603,Naugatuck Valley South,126,Shelton,06484
09001110400,09140110400,1104,Shelton,0900168170,0914068170,Fairfield,09001,Naugatuck Valley Planning Region,09140,20603,Naugatuck Valley South,126,Shelton,06484
09001043100,09190043100,431,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06850
09001245200,09190245200,2452,Ridgefield,0900163970,0919063970,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,118,Ridgefield,06877
09001110202,09140110202,1102.02,Shelton,0900168170,0914068170,Fairfield,09001,Naugatuck Valley Planning Region,09140,20603,Naugatuck Valley South,126,Shelton,06484
09001045200,09190045200,452,Wilton,0900186370,0919086370,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,161,Wilton,06897
09001035200,09190035200,352,New Canaan,0900150580,0919050580,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,90,New Canaan,06840
09001060100,09120060100,601,Fairfield,0900126620,0912026620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,51,Fairfield,06825
09001020900,09190020900,209,Stamford,0900173070,0919073070,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,135,Stamford,06907
09001200200,09190200200,2002,Bethel,0900104720,0919004720,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,9,Bethel,06801
09001055100,09190055100,551,Weston,0900183430,0919083430,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,157,Weston,06883
09001200301,09190200301,2003.01,Bethel,0900104720,0919004720,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,9,Bethel,06801
09001073100,09120073100,731,Bridgeport,0900108070,0912008070,Fairfield,09001,Greater Bridgeport Planning Region,09120,20701,Bridgeport Town,15,Bridgeport,06610
09001211000,09190211000,2110,Danbury,0900118500,0919018500,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,34,Danbury,06811
09001105200,09120105200,1052,Easton,0900123890,0912023890,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,209,Region 9,06612
09001060300,09120060300,603,Fairfield,0900126620,0912026620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,51,Fairfield,06824
09001090500,09120090500,905,Trumbull,0900177200,0912077200,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,144,Trumbull,06611
09001110201,09140110201,1102.01,Shelton,0900168170,0914068170,Fairfield,09001,Naugatuck Valley Planning Region,09140,20603,Naugatuck Valley South,126,Shelton,06484
09001030100,09190030100,301,Darien,0900118850,0919018850,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,35,Darien,06820
09001090200,09120090200,902,Trumbull,0900177200,0912077200,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,144,Trumbull,06611
09001010300,09190010300,103,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06831
09001050200,09190050200,502,Westport,0900183500,0919083500,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,158,Westport,06880
09001081100,09120081100,811,Stratford,0900174190,0912074190,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,138,Stratford,06614
09001042700,09190042700,427,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06851
09001240100,09190240100,2401,Redding,0900163480,0919063480,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,209,Region 9,06896
09001043200,09190043200,432,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06854
09001090400,09120090400,904,Trumbull,0900177200,0912077200,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,144,Trumbull,06611
09001081200,09120081200,812,Stratford,0900174190,0912074190,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,138,Stratford,06614
09001021200,09190021200,212,Stamford,0900173070,0919073070,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,135,Stamford,06905
09001230200,09190230200,2302,Newtown,0900152980,0919052980,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,97,Newtown,06470
09001010201,09190010201,102.01,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
09001010202,09190010202,102.02,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06807
09001200100,09190200100,2001,Bethel,0900104720,0919004720,Fairfield,09001,Western Connecticut Planning Region,09190,20804,Western North,9,Bethel,06801
09001245100,09190245100,2451,Ridgefield,0900163970,0919063970,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,118,Ridgefield,06877
09001245500,09190245500,2455,Ridgefield,0900163970,0919063970,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,118,Ridgefield,06877
09001011100,09190011100,111,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06878
09001010500,09190010500,105,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
09001010700,09190010700,107,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
09001010600,09190010600,106,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
09001011200,09190011200,112,Greenwich,0900133620,0919033620,Fairfield,09001,Western Connecticut Planning Region,09190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
09009150100,09170150100,1501,Milford,0900947535,0917047535,New Haven,09009,South Central Connecticut Planning Region,09170,20502,South Central West,84,Milford,06460
09003514200,09110514200,5142,Manchester,0900344700,0911044700,Hartford,09003,Capitol Planning Region,09110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06042
09003514300,09110514300,5143,Manchester,0900344700,0911044700,Hartford,09003,Capitol Planning Region,09110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06040
09009150200,09170150200,1502,Milford,0900947535,0917047535,New Haven,09009,South Central Connecticut Planning Region,09170,20502,South Central West,84,Milford,06460
09009175600,09170175600,1756,Wallingford,0900978740,0917078740,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,148,Wallingford,06492
09009175700,09170175700,1757,Wallingford,0900978740,0917078740,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,148,Wallingford,06492
09009175900,09170175900,1759,Wallingford,0900978740,0917078740,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,148,Wallingford,06492
09009180300,09170180300,1803,East Haven,0900922910,0917022910,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,44,East Haven,06512
09009180400,09170180400,1804,East Haven,0900922910,0917022910,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,44,East Haven,06512
09009180500,09170180500,1805,East Haven,0900922910,0917022910,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,44,East Haven,06513
09009180601,09170180601,1806.01,East Haven,0900922910,0917022910,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,44,East Haven,06512
09009180200,09170180200,1802,East Haven,0900922910,0917022910,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,44,East Haven,06512
09009180602,09170180602,1806.02,East Haven,0900922910,0917022910,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,44,East Haven,06513
09009184400,09170184400,1844,Branford,0900907310,0917007310,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,14,Branford,06405
09009184500,09170184500,1845,Branford,0900907310,0917007310,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,14,Branford,06405
09009184600,09170184600,1846,Branford,0900907310,0917007310,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,14,Branford,06405
09009184700,09170184700,1847,Branford,0900907310,0917007310,New Haven,09009,South Central Connecticut Planning Region,09170,20504,South Central East,14,Branford,06405
09009350200,09140350200,3502,Waterbury,0900980070,0914080070,New Haven,09009,Naugatuck Valley Planning Region,09140,20601,Waterbury Town,151,Waterbury,06704
09009350300,09140350300,3503,Waterbury,0900980070,0914080070,New Haven,09009,Naugatuck Valley Planning Region,09140,20601,Waterbury Town,151,Waterbury,06704
09009170200,09170170200,1702,Meriden,0900946520,0917046520,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,80,Meriden,06451
09009170300,09170170300,1703,Meriden,0900946520,0917046520,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,80,Meriden,06451
09009170400,09170170400,1704,Meriden,0900946520,0917046520,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,80,Meriden,06451
09001043000,09190043000,430,Norwalk,0900156060,0919056060,Fairfield,09001,Western Connecticut Planning Region,09190,20803,Norwalk & Westport Towns,103,Norwalk,06850
09009165900,09170165900,1659,Hamden,0900935650,0917035650,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,62,Hamden,06518
09001030400,09190030400,304,Darien,0900118850,0919018850,Fairfield,09001,Western Connecticut Planning Region,09190,20802,Western Central,35,Darien,06820
09009150800,09170150800,1508,Milford,0900947535,0917047535,New Haven,09009,South Central Connecticut Planning Region,09170,20502,South Central West,84,Milford,06461
09009165300,09170165300,1653,Hamden,0900935650,0917035650,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,62,Hamden,06517
09009165400,09170165400,1654,Hamden,0900935650,0917035650,New Haven,09009,South Central Connecticut Planning Region,09170,20503,South Central North,62,Hamden,06517
09005268100,09160268100,2681,Roxbury,0900565930,0916065930,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,212,Region 12,06783
09005290100,09160290100,2901,Barkhamsted,0900502760,0916002760,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,207,Region 7,06063
09005293100,09160293100,2931,Colebrook,0900516050,0916016050,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,207,Region 7,06021
09005303100,09160303100,3031,Morris,0900549460,0916049460,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,206,Region 6,06763
09001061400,09120061400,614,Fairfield,0900126620,0912026620,Fairfield,09001,Greater Bridgeport Planning Region,09120,20702,Bridgeport Suburban,51,Fairfield,06825
09005310100,09160310100,3101,Torrington,0900576570,0916076570,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,143,Torrington,06790
09005310200,09160310200,3102,Torrington,0900576570,0916076570,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,143,Torrington,06790
09005310400,09160310400,3104,Torrington,0900576570,0916076570,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,143,Torrington,06790
09005310500,09160310500,3105,Torrington,0900576570,0916076570,Litchfield,09005,Northwest Hills Planning Region,09160,20100,Northwest Hills,143,Torrington,06790
09001072100,09120072100,721,Bridgeport,0900108070,0912008070,Fairfield,09001,Greater Bridgeport Planning Region,09120,20701,Bridgeport Town,15,Bridgeport,06604
09009141400,09170141400,1414,New Haven,0900952070,0917052070,New Haven,09009,South Central Connecticut Planning Region,09170,20501,New Haven Town,93,New Haven,06511
09003487300,09110487300,4873,South Windsor,0900371390,0911071390,Hartford,09003,Capitol Planning Region,09110,20202,Connecticut River North,132,South Windsor,06074
09007600100,09130600100,6001,Chester,0900714300,0913014300,Middlesex,09007,Lower Connecticut River Valley Planning Region,09130,20400,Lower Connecticut River Valley,204,Region 4,06412
09007610200,09130610200,6102,Clinton,0900715350,0913015350,Middlesex,09007,Lower Connecticut River Valley Planning Region,09130,20400,Lower Connecticut River Valley,27,Clinton,06413
09007550100,09130550100,5501,East Hampton,0900722490,0913022490,Middlesex,09007,Lower Connecticut River Valley Planning Region,09130,20400,Lower Connecticut River Valley,42,East Hampton,06424
09009125100,09140125100,1251,Ansonia,0900901220,0914001220,New Haven,09009,Naugatuck Valley Planning Region,09140,20603,Naugatuck Valley South,2,Ansonia,06401
09009142200,09170142200,1422,New Haven,0900952070,0917052070,New Haven,09009,South Central Connecticut Planning Region,09170,20501,New Haven Town,93,New Haven,06511
09009142300,09170142300,1423,New Haven,0900952070,0917052070,New Haven,09009,South Central Connecticut Planning Region,09170,20501,New Haven Town,93,New Haven,06513
09009142400,09170142400,1424,New Haven,0900952070,0917052070,New Haven,09009,South Central Connecticut Planning Region,09170,20501,New Haven Town,93,New Haven,06513
09009142500,09170142500,1425,New Haven,0900952070,0917052070,New Haven,09009,South Central Connecticut Planning Region,09170,20501,New Haven Town,93,New Haven,06513
09009142601,09170142601,1426.01,New Haven,0900952070,0917052070,New Haven,09009,South Central Connecticut Planning Region,09170,20501,New Haven Town,93,New Haven,06513
09003503700,09110503700,5037,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06112
09003503800,09110503800,5038,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06112
09003503900,09110503900,5039,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06112
09003504000,09110504000,5040,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06112
09003503500,09110503500,5035,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06112
09013890100,09110890100,8901,Stafford,0901372090,0911072090,Tolland,09013,Capitol Planning Region,09110,20204,Northeastern Planning Region & Stafford Town,134,Stafford,06076
09013538201,09110538201,5382.01,Somers,0901369220,0911069220,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,129,Somers,06071
09013533102,09110533102,5331.02,Tolland,0901376290,0911076290,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,142,Tolland,06084
09013890204,09110890204,8902.04,Stafford,0901372090,0911072090,Tolland,09013,Capitol Planning Region,09110,20204,Northeastern Planning Region & Stafford Town,134,Stafford,06076
09013890203,09150890203,8902.03,Union,0901377830,0915077830,Tolland,09013,Northeastern Connecticut Planning Region,09150,20204,Northeastern Planning Region & Stafford Town,145,Union,06076
09003504200,09110504200,5042,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06105
09003504300,09110504300,5043,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003504500,09110504500,5045,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003504100,09110504100,5041,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003504900,09110504900,5049,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003400300,09110400300,4003,Berlin,0900304300,0911004300,Hartford,09003,Capitol Planning Region,09110,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin,06037
09003510100,09110510100,5101,East Hartford,0900322630,0911022630,Hartford,09003,Capitol Planning Region,09110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06108
09003405700,09140405700,4057,Bristol,0900308490,0914008490,Hartford,09003,Naugatuck Valley Planning Region,09140,20602,Naugatuck Valley North,17,Bristol,06010
09013535200,09110535200,5352,Ellington,0901325360,0911025360,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,48,Ellington,06029
09013881200,09110881200,8812,Mansfield,0901344910,0911044910,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,219,Region 19,06269
09013530600,09110530600,5306,Vernon,0901378250,0911078250,Tolland,09013,Capitol Planning Region,09110,20205,"East Hartford, Manchester & Vernon Towns",146,Vernon,06066
09013881300,09110881300,8813,Mansfield,0901344910,0911044910,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,219,Region 19,06268
09013538100,09110538100,5381,Somers,0901369220,0911069220,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,129,Somers,06071
09013860100,09110860100,8601,Columbia,0901316400,0911016400,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,30,Columbia,06237
09013538202,09110538202,5382.02,Somers,0901369220,0911069220,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,129,Somers,06071
09013840100,09110840100,8401,Willington,0901385950,0911085950,Tolland,09013,Capitol Planning Region,09110,20203,Capitol East,219,Region 19,06279
09003502800,09110502800,5028,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003502900,09110502900,5029,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003502500,09110502500,5025,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06114
09003503000,09110503000,5030,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06106
09003502600,09110502600,5026,Hartford,0900337070,0911037070,Hartford,09003,Capitol Planning Region,09110,20201,Hartford Town,64,Hartford,06114
09003497300,09110497300,4973,West Hartford,0900382590,0911082590,Hartford,09003,Capitol Planning Region,09110,20208,Capitol West,155,West Hartford,06117
09003497400,09110497400,4974,West Hartford,0900382590,0911082590,Hartford,09003,Capitol Planning Region,09110,20208,Capitol West,155,West Hartford,06117
09003497500,09110497500,4975,West Hartford,0900382590,0911082590,Hartford,09003,Capitol Planning Region,09110,20208,Capitol West,155,West Hartford,06117
09003497600,09110497600,4976,West Hartford,0900382590,0911082590,Hartford,09003,Capitol Planning Region,09110,20208,Capitol West,155,West Hartford,06107
