year,state,place,state_name,place_name,population
2015,08,32155,Colorado,Greeley city,100883
2015,08,43000,Colorado,Lakewood city,152597
2015,08,45970,Colorado,Longmont city,92088
2015,08,46465,Colorado,Loveland city,75182
2015,08,62000,Colorado,Pueblo city,109412
2015,08,77290,Colorado,Thornton city,133451
2015,08,83835,Colorado,Westminster city,113130
2015,09,08000,Connecticut,Bridgeport city,147629
2015,09,18430,Connecticut,Danbury city,84657
2015,09,37000,Connecticut,Hartford city,124006
2015,09,52000,Connecticut,New Haven city,130322
2015,09,55990,Connecticut,Norwalk city,88485
2015,09,73000,Connecticut,Stamford city,128874
2015,09,80000,Connecticut,Waterbury city,108802
2015,11,50000,District of Columbia,Washington city,672228
2015,12,07300,Florida,Boca Raton city,93235
2015,12,07875,Florida,Boynton Beach city,73966
2015,12,10275,Florida,Cape Coral city,175229
2015,12,12875,Florida,Clearwater city,113003
2015,12,14400,Florida,Coral Springs city,129485
2015,12,16475,Florida,Davie town,100882
2015,12,16725,Florida,Deerfield Beach city,79768
2015,12,17200,Florida,Deltona city,88474
2015,12,17935,Florida,Doral city,56035
2015,12,24000,Florida,Fort Lauderdale city,178590
2015,12,24125,Florida,Fort Myers city,74013
2015,12,25175,Florida,Gainesville city,130128
2015,12,30000,Florida,Hialeah city,237069
2015,12,32000,Florida,Hollywood city,149728
2015,12,32275,Florida,Homestead city,66498
2015,12,35000,Florida,Jacksonville city,868031
2015,12,36950,Florida,Kissimmee city,69152
2015,12,38250,Florida,Lakeland city,104401
2015,12,39425,Florida,Largo city,81000
2015,12,43975,Florida,Melbourne city,80127
2015,12,45000,Florida,Miami city,441003
2015,12,45025,Florida,Miami Beach city,92312
2015,12,45060,Florida,Miami Gardens city,113187
2015,12,45975,Florida,Miramar city,137132
2015,12,49675,Florida,North Port city,62345
2015,12,53000,Florida,Orlando city,270934
2015,12,54000,Florida,Palm Bay city,107888
2015,12,54200,Florida,Palm Coast city,82893
2015,12,55775,Florida,Pembroke Pines city,166611
2015,12,57425,Florida,Plantation city,92560
2015,12,58050,Florida,Pompano Beach city,107762
2015,12,58715,Florida,Port St. Lucie city,179413
2015,12,63000,Florida,St. Petersburg city,257083
2015,12,69700,Florida,Sunrise city,92700
2015,12,70600,Florida,Tallahassee city,189907
2015,12,71000,Florida,Tampa city,369075
2015,12,76600,Florida,West Palm Beach city,106779
2015,13,03440,Georgia,Athens-Clarke County unified government (balance),122604
2015,13,04000,Georgia,Atlanta city,463878
2015,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),197182
2015,13,19000,Georgia,Columbus city,200579
2015,13,42425,Georgia,Johns Creek city,83335
2015,13,49008,Georgia,Macon-Bibb County,153515
2015,13,67284,Georgia,Roswell city,94501
2015,13,68516,Georgia,Sandy Springs city,105330
2015,13,69000,Georgia,Savannah city,145674
2015,13,80508,Georgia,Warner Robins city,73490
2015,15,71550,Hawaii,Urban Honolulu CDP,352769
2015,16,08830,Idaho,Boise City city,218281
2015,16,52120,Idaho,Meridian city,90739
2015,16,56260,Idaho,Nampa city,89839
2015,17,02154,Illinois,Arlington Heights village,75926
2015,17,03012,Illinois,Aurora city,200661
2015,17,06613,Illinois,Bloomington city,78292
2015,17,12385,Illinois,Champaign city,86096
2015,17,14000,Illinois,Chicago city,2720546
2015,17,14351,Illinois,Cicero town,83886
2015,17,23074,Illinois,Elgin city,112111
2015,17,24582,Illinois,Evanston city,75527
2015,17,38570,Illinois,Joliet city,147861
2015,17,51622,Illinois,Naperville city,147100
2015,17,59000,Illinois,Peoria city,115070
2015,17,65000,Illinois,Rockford city,148278
2015,17,68003,Illinois,Schaumburg village,74693
2015,17,72000,Illinois,Springfield city,116565
2015,17,79293,Illinois,Waukegan city,88475
2015,18,05860,Indiana,Bloomington city,84067
2015,18,10342,Indiana,Carmel city,88713
2015,18,22000,Indiana,Evansville city,119943
2015,18,23278,Indiana,Fishers town,88658
2015,18,25000,Indiana,Fort Wayne city,260326
2015,18,31000,Indiana,Hammond city,77614
2015,18,36003,Indiana,Indianapolis city (balance),853173
2015,18,71000,Indiana,South Bend city,101516
2015,19,12000,Iowa,Cedar Rapids city,130405
2015,19,19000,Iowa,Davenport city,102582
2015,19,21000,Iowa,Des Moines city,210330
2015,19,73335,Iowa,Sioux City city,82821
2015,20,36000,Kansas,Kansas City city,151306
2015,20,38900,Kansas,Lawrence city,93917
2015,20,52575,Kansas,Olathe city,134305
2015,20,53775,Kansas,Overland Park city,186515
2015,20,71000,Kansas,Topeka city,127265
2015,20,79000,Kansas,Wichita city,389965
2015,21,46027,Kentucky,Lexington-Fayette urban county,314488
2015,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),615366
2015,22,05000,Louisiana,Baton Rouge city,228590
2015,22,40735,Louisiana,Lafayette city,127657
2015,22,41155,Louisiana,Lake Charles city,76070
2015,22,55000,Louisiana,New Orleans city,389617
2015,22,70000,Louisiana,Shreveport city,197204
2015,24,04000,Maryland,Baltimore city,621849
2015,24,30325,Maryland,Frederick city,69479
2015,25,07000,Massachusetts,Boston city,667137
2015,25,09000,Massachusetts,Brockton city,95314
2015,25,11000,Massachusetts,Cambridge city,110402
2015,25,23000,Massachusetts,Fall River city,88777
2015,25,34550,Massachusetts,Lawrence city,80231
2015,25,37000,Massachusetts,Lowell city,110699
2015,25,37490,Massachusetts,Lynn city,92457
2015,25,45000,Massachusetts,New Bedford city,94958
2015,25,45560,Massachusetts,Newton city,88817
2015,25,55745,Massachusetts,Quincy city,93618
2015,25,62535,Massachusetts,Somerville city,80318
2015,25,67000,Massachusetts,Springfield city,154341
2015,25,82000,Massachusetts,Worcester city,184815
2015,26,03000,Michigan,Ann Arbor city,117070
2015,26,21000,Michigan,Dearborn city,95171
2015,26,22000,Michigan,Detroit city,677116
2015,26,27440,Michigan,Farmington Hills city,81330
2015,26,29000,Michigan,Flint city,98310
2015,26,34000,Michigan,Grand Rapids city,195097
2015,26,46000,Michigan,Lansing city,115056
2015,26,49000,Michigan,Livonia city,94635
2015,26,69035,Michigan,Rochester Hills city,73424
2015,26,74900,Michigan,Southfield city,73156
2015,26,76460,Michigan,Sterling Heights city,132052
2015,26,80700,Michigan,Troy city,83280
2015,26,84000,Michigan,Warren city,135358
2015,26,86000,Michigan,Westland city,82000
2015,26,88940,Michigan,Wyoming city,75275
2015,27,06616,Minnesota,Bloomington city,86435
2015,27,07966,Minnesota,Brooklyn Park city,79149
2015,27,17000,Minnesota,Duluth city,86110
2015,27,43000,Minnesota,Minneapolis city,410939
2015,27,51730,Minnesota,Plymouth city,75907
2015,27,54880,Minnesota,Rochester city,112225
2015,27,58000,Minnesota,St. Paul city,300851
2015,27,71428,Minnesota,Woodbury city,67855
2015,28,36000,Mississippi,Jackson city,170674
2015,29,15670,Missouri,Columbia city,119108
2015,29,35000,Missouri,Independence city,117255
2015,29,38000,Missouri,Kansas City city,475378
2015,29,41348,Missouri,Lee's Summit city,95094
2015,29,54074,Missouri,O'Fallon city,85040
2015,29,65000,Missouri,St. Louis city,315685
2015,29,70000,Missouri,Springfield city,166810
2015,30,06550,Montana,Billings city,110263
2015,31,28000,Nebraska,Lincoln city,277348
2015,31,37000,Nebraska,Omaha city,443885
2015,32,31900,Nevada,Henderson city,285667
2015,32,40000,Nevada,Las Vegas city,623747
2015,32,51800,Nevada,North Las Vegas city,234807
2015,32,60600,Nevada,Reno city,241445
2015,32,68400,Nevada,Sparks city,96094
2015,33,45140,New Hampshire,Manchester city,110229
2015,33,50260,New Hampshire,Nashua city,87970
2015,34,13690,New Jersey,Clifton city,86334
2015,34,21000,New Jersey,Elizabeth city,129007
2015,34,36000,New Jersey,Jersey City city,264290
2015,34,51000,New Jersey,Newark city,281944
2015,34,57000,New Jersey,Paterson city,147754
2015,34,74000,New Jersey,Trenton city,84225
2015,35,02000,New Mexico,Albuquerque city,559121
2015,35,39380,New Mexico,Las Cruces city,101643
2015,35,63460,New Mexico,Rio Rancho city,94171
2015,35,70500,New Mexico,Santa Fe city,84099
2015,36,01000,New York,Albany city,98469
2015,36,11000,New York,Buffalo city,258071
2015,36,50617,New York,New Rochelle city,79846
2015,36,51000,New York,New York city,8550405
2015,36,63000,New York,Rochester city,209802
2015,36,73000,New York,Syracuse city,144142
2015,36,84000,New York,Yonkers city,201116
2015,37,02140,North Carolina,Asheville city,88512
2015,37,10740,North Carolina,Cary town,159769
2015,37,12000,North Carolina,Charlotte city,827097
2015,37,14100,North Carolina,Concord city,87696
2015,37,19000,North Carolina,Durham city,257636
2015,37,22920,North Carolina,Fayetteville city,201963
2015,37,25580,North Carolina,Gastonia city,74543
2015,37,28000,North Carolina,Greensboro city,285342
2015,37,28080,North Carolina,Greenville city,90597
2015,37,31400,North Carolina,High Point city,110268
2015,37,55000,North Carolina,Raleigh city,451066
2015,37,74440,North Carolina,Wilmington city,115933
2015,37,75000,North Carolina,Winston-Salem city,241218
2015,38,25700,North Dakota,Fargo city,118523
2015,39,01000,Ohio,Akron city,197542
2015,39,15000,Ohio,Cincinnati city,298550
2015,39,16000,Ohio,Cleveland city,388072
2015,39,18000,Ohio,Columbus city,850106
2015,39,21000,Ohio,Dayton city,140599
2015,39,61000,Ohio,Parma city,79937
2015,39,77000,Ohio,Toledo city,279789
2015,40,09050,Oklahoma,Broken Arrow city,106563
2015,40,23200,Oklahoma,Edmond city,90092
2015,40,41850,Oklahoma,Lawton city,96655
2015,40,52500,Oklahoma,Norman city,120284
2015,40,55000,Oklahoma,Oklahoma City city,631346
2015,40,75000,Oklahoma,Tulsa city,403505
2015,41,05350,Oregon,Beaverton city,96577
2015,41,05800,Oregon,Bend city,87014
2015,41,23850,Oregon,Eugene city,163460
2015,41,31250,Oregon,Gresham city,110553
2015,41,34100,Oregon,Hillsboro city,102347
2015,41,47000,Oregon,Medford city,79805
2015,41,59000,Oregon,Portland city,632309
2015,41,64900,Oregon,Salem city,164549
2015,42,02000,Pennsylvania,Allentown city,120207
2015,42,06088,Pennsylvania,Bethlehem city,74892
2015,42,24000,Pennsylvania,Erie city,99475
2015,42,60000,Pennsylvania,Philadelphia city,1567442
2015,42,61000,Pennsylvania,Pittsburgh city,304391
2015,42,63624,Pennsylvania,Reading city,87879
2015,42,69000,Pennsylvania,Scranton city,77118
2015,44,19180,Rhode Island,Cranston city,81073
2015,44,54640,Rhode Island,Pawtucket city,71591
2015,44,59000,Rhode Island,Providence city,179207
2015,44,74300,Rhode Island,Warwick city,81699
2015,45,13330,South Carolina,Charleston city,132609
2015,45,16000,South Carolina,Columbia city,133803
2015,45,48535,South Carolina,Mount Pleasant town,81317
2015,45,50875,South Carolina,North Charleston city,108304
2015,46,59020,South Dakota,Sioux Falls city,171544
2015,47,14000,Tennessee,Chattanooga city,176588
2015,47,15160,Tennessee,Clarksville city,149176
2015,47,27740,Tennessee,Franklin city,72639
2015,47,40000,Tennessee,Knoxville city,185291
2015,47,48000,Tennessee,Memphis city,655770
2015,47,51560,Tennessee,Murfreesboro city,126118
2015,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),654610
2015,48,01000,Texas,Abilene city,121721
2015,48,01924,Texas,Allen city,98143
2015,48,03000,Texas,Amarillo city,198645
2015,48,04000,Texas,Arlington city,388125
2015,48,05000,Texas,Austin city,931830
2015,48,06128,Texas,Baytown city,76335
2015,48,07000,Texas,Beaumont city,118129
2015,48,10768,Texas,Brownsville city,183887
2015,48,10912,Texas,Bryan city,82118
2015,48,13024,Texas,Carrollton city,133168
2015,48,13552,Texas,Cedar Park city,65945
2015,48,15976,Texas,College Station city,107889
2015,48,16432,Texas,Conroe city,68602
2015,48,17000,Texas,Corpus Christi city,324074
2015,48,19000,Texas,Dallas city,1300092
2015,48,19972,Texas,Denton city,131044
2015,48,22660,Texas,Edinburg city,84497
2015,48,24000,Texas,El Paso city,681124
2015,48,26232,Texas,Flower Mound town,71253
2015,48,27000,Texas,Fort Worth city,833319
2015,48,27684,Texas,Frisco city,154407
2015,48,29000,Texas,Garland city,236897
2015,48,30464,Texas,Grand Prairie city,187809
2015,48,35000,Texas,Houston city,2296224
2015,48,37000,Texas,Irving city,236607
2015,48,39148,Texas,Killeen city,140806
2015,48,41464,Texas,Laredo city,255473
2015,48,41980,Texas,League City city,98312
2015,48,42508,Texas,Lewisville city,104039
2015,48,43888,Texas,Longview city,82287
2015,48,45000,Texas,Lubbock city,249042
2015,48,45384,Texas,McAllen city,140269
2015,48,45744,Texas,McKinney city,162898
2015,48,47892,Texas,Mesquite city,144788
2015,48,48072,Texas,Midland city,132950
2015,48,48768,Texas,Mission city,83298
2015,48,50820,Texas,New Braunfels city,70543
2015,48,53388,Texas,Odessa city,118968
2015,48,56000,Texas,Pasadena city,153784
2015,48,56348,Texas,Pearland city,108821
2015,48,57200,Texas,Pharr city,76538
2015,48,58016,Texas,Plano city,283558
2015,48,61796,Texas,Richardson city,110815
2015,48,63500,Texas,Round Rock city,115997
2015,48,64472,Texas,San Angelo city,100450
2015,48,65000,Texas,San Antonio city,1469845
2015,48,70808,Texas,Sugar Land city,88156
2015,48,72176,Texas,Temple city,72277
2015,48,74144,Texas,Tyler city,103700
2015,48,76000,Texas,Waco city,132356
2015,48,79000,Texas,Wichita Falls city,104710
2015,49,43660,Utah,Layton city,74143
2015,49,44320,Utah,Lehi city,58486
2015,49,55980,Utah,Ogden city,85444
2015,49,57300,Utah,Orem city,94457
2015,49,62470,Utah,Provo city,115264
2015,49,65330,Utah,St. George city,80202
2015,49,67000,Utah,Salt Lake City city,192672
2015,49,67440,Utah,Sandy city,93613
2015,49,70850,Utah,South Jordan city,66648
2015,49,82950,Utah,West Jordan city,111946
2015,49,83470,Utah,West Valley City city,136208
2015,51,01000,Virginia,Alexandria city,153511
2015,51,16000,Virginia,Chesapeake city,235429
2015,51,35000,Virginia,Hampton city,136454
2015,51,47672,Virginia,Lynchburg city,79812
2015,51,56000,Virginia,Newport News city,182385
2015,51,57000,Virginia,Norfolk city,246393
2015,51,64000,Virginia,Portsmouth city,96201
2015,51,67000,Virginia,Richmond city,220289
2015,51,68000,Virginia,Roanoke city,99897
2015,51,76432,Virginia,Suffolk city,88161
2015,51,82000,Virginia,Virginia Beach city,452745
2015,53,03180,Washington,Auburn city,77006
2015,53,05210,Washington,Bellevue city,139820
2015,53,05280,Washington,Bellingham city,85146
2015,53,22640,Washington,Everett city,108010
2015,53,23515,Washington,Federal Way city,95171
2015,53,35275,Washington,Kennewick city,78896
2015,53,35415,Washington,Kent city,126952
2015,53,35940,Washington,Kirkland city,87281
2015,53,53545,Washington,Pasco city,69451
2015,53,57745,Washington,Renton city,100242
2015,53,63000,Washington,Seattle city,684451
2015,53,67000,Washington,Spokane city,213272
2015,53,67167,Washington,Spokane Valley city,94919
2015,53,70000,Washington,Tacoma city,207948
2015,53,74060,Washington,Vancouver city,172860
2015,53,80010,Washington,Yakima city,93701
2015,55,02375,Wisconsin,Appleton city,74139
2015,55,31000,Wisconsin,Green Bay city,105207
2015,55,39225,Wisconsin,Kenosha city,99858
2015,55,48000,Wisconsin,Madison city,248951
2015,55,53000,Wisconsin,Milwaukee city,600155
2015,55,66000,Wisconsin,Racine city,77742
2016,01,03076,Alabama,Auburn city,63118
2016,01,07000,Alabama,Birmingham city,212157
2016,01,35896,Alabama,Hoover city,84978
2016,01,37000,Alabama,Huntsville city,193079
2016,01,50000,Alabama,Mobile city,192904
2016,01,51000,Alabama,Montgomery city,200022
2016,01,77256,Alabama,Tuscaloosa city,99543
2016,02,03000,Alaska,Anchorage municipality,298192
2016,04,04720,Arizona,Avondale city,82881
2016,04,07940,Arizona,Buckeye city,64629
2016,04,12000,Arizona,Chandler city,247477
2016,04,23620,Arizona,Flagstaff city,71459
2016,04,27400,Arizona,Gilbert town,237133
2016,04,27820,Arizona,Glendale city,245895
2016,04,28380,Arizona,Goodyear city,77258
2016,04,46000,Arizona,Mesa city,484587
2016,04,54050,Arizona,Peoria city,164173
2016,04,55000,Arizona,Phoenix city,1615017
2016,04,65000,Arizona,Scottsdale city,246645
2016,04,71510,Arizona,Surprise city,132677
2016,04,73000,Arizona,Tempe city,182498
2016,04,77000,Arizona,Tucson city,530706
2016,04,85540,Arizona,Yuma city,94906
2016,05,23290,Arkansas,Fayetteville city,83826
2016,05,24550,Arkansas,Fort Smith city,88133
2016,05,35710,Arkansas,Jonesboro city,74889
