state,county,state_name,county_name,share_digital_access,share_digital_access_quality
47,011,Tennessee,Bradley County,0.87907695967646,1
47,013,Tennessee,Campbell County,NA,NA
47,015,Tennessee,Cannon County,NA,NA
47,017,Tennessee,Carroll County,NA,NA
47,019,Tennessee,Carter County,NA,NA
47,021,Tennessee,Cheatham County,NA,NA
47,023,Tennessee,Chester County,NA,NA
47,025,Tennessee,Claiborne County,NA,NA
47,027,Tennessee,Clay County,NA,NA
47,029,Tennessee,Cocke County,NA,NA
47,031,Tennessee,Coffee County,NA,NA
47,033,Tennessee,Crockett County,NA,NA
47,035,Tennessee,Cumberland County,NA,NA
47,037,Tennessee,Davidson County,0.9111537534587588,1
47,039,Tennessee,Decatur County,NA,NA
47,041,Tennessee,DeKalb County,NA,NA
47,043,Tennessee,Dickson County,NA,NA
47,045,Tennessee,Dyer County,NA,NA
47,047,Tennessee,Fayette County,NA,NA
47,049,Tennessee,Fentress County,NA,NA
47,051,Tennessee,Franklin County,NA,NA
47,053,Tennessee,Gibson County,NA,NA
47,055,Tennessee,Giles County,NA,NA
47,057,Tennessee,Grainger County,NA,NA
47,059,Tennessee,Greene County,0.7985893686564597,1
47,061,Tennessee,Grundy County,NA,NA
47,063,Tennessee,Hamblen County,0.8763799362821367,1
47,065,Tennessee,Hamilton County,0.9065298885843076,1
47,067,Tennessee,Hancock County,NA,NA
47,069,Tennessee,Hardeman County,NA,NA
47,071,Tennessee,Hardin County,NA,NA
47,073,Tennessee,Hawkins County,NA,NA
47,075,Tennessee,Haywood County,NA,NA
47,077,Tennessee,Henderson County,NA,NA
47,079,Tennessee,Henry County,NA,NA
47,081,Tennessee,Hickman County,NA,NA
47,083,Tennessee,Houston County,NA,NA
47,085,Tennessee,Humphreys County,NA,NA
47,087,Tennessee,Jackson County,NA,NA
47,089,Tennessee,Jefferson County,NA,NA
47,091,Tennessee,Johnson County,NA,NA
47,093,Tennessee,Knox County,0.9053545600493059,1
47,095,Tennessee,Lake County,NA,NA
47,097,Tennessee,Lauderdale County,NA,NA
47,099,Tennessee,Lawrence County,NA,NA
47,101,Tennessee,Lewis County,NA,NA
47,103,Tennessee,Lincoln County,NA,NA
47,105,Tennessee,Loudon County,NA,NA
47,107,Tennessee,McMinn County,NA,NA
47,109,Tennessee,McNairy County,NA,NA
47,111,Tennessee,Macon County,NA,NA
47,113,Tennessee,Madison County,0.865016843741902,1
47,115,Tennessee,Marion County,NA,NA
47,117,Tennessee,Marshall County,NA,NA
47,119,Tennessee,Maury County,0.9362822662541624,1
47,121,Tennessee,Meigs County,NA,NA
47,123,Tennessee,Monroe County,NA,NA
47,125,Tennessee,Montgomery County,0.951377052121647,1
47,127,Tennessee,Moore County,NA,NA
47,129,Tennessee,Morgan County,NA,NA
47,131,Tennessee,Obion County,NA,NA
47,133,Tennessee,Overton County,NA,NA
47,135,Tennessee,Perry County,NA,NA
47,137,Tennessee,Pickett County,NA,NA
47,139,Tennessee,Polk County,NA,NA
47,141,Tennessee,Putnam County,0.9010323548070823,1
47,143,Tennessee,Rhea County,NA,NA
47,145,Tennessee,Roane County,NA,NA
47,147,Tennessee,Robertson County,0.868623726472112,1
47,149,Tennessee,Rutherford County,0.9363721839858589,1
47,151,Tennessee,Scott County,NA,NA
47,153,Tennessee,Sequatchie County,NA,NA
47,155,Tennessee,Sevier County,0.8739898164151912,1
47,157,Tennessee,Shelby County,0.8884633096461259,1
47,159,Tennessee,Smith County,NA,NA
47,161,Tennessee,Stewart County,NA,NA
47,163,Tennessee,Sullivan County,0.8958883277860668,1
47,165,Tennessee,Sumner County,0.9137861482994226,1
47,167,Tennessee,Tipton County,NA,NA
47,169,Tennessee,Trousdale County,NA,NA
47,171,Tennessee,Unicoi County,NA,NA
47,173,Tennessee,Union County,NA,NA
47,175,Tennessee,Van Buren County,NA,NA
47,177,Tennessee,Warren County,NA,NA
47,179,Tennessee,Washington County,0.8865569444196787,1
47,181,Tennessee,Wayne County,NA,NA
47,183,Tennessee,Weakley County,NA,NA
47,185,Tennessee,White County,NA,NA
47,187,Tennessee,Williamson County,0.9577075689051967,1
47,189,Tennessee,Wilson County,0.9442159636770415,1
48,001,Texas,Anderson County,NA,NA
48,003,Texas,Andrews County,NA,NA
48,005,Texas,Angelina County,0.9112206791924379,1
48,007,Texas,Aransas County,NA,NA
48,009,Texas,Archer County,NA,NA
48,011,Texas,Armstrong County,NA,NA
48,013,Texas,Atascosa County,NA,NA
48,015,Texas,Austin County,NA,NA
48,017,Texas,Bailey County,NA,NA
48,019,Texas,Bandera County,NA,NA
48,021,Texas,Bastrop County,0.8558130801008638,1
48,023,Texas,Baylor County,NA,NA
48,025,Texas,Bee County,NA,NA
48,027,Texas,Bell County,0.8798906257629341,1
48,029,Texas,Bexar County,0.916204189591748,1
48,031,Texas,Blanco County,NA,NA
48,033,Texas,Borden County,NA,NA
48,035,Texas,Bosque County,NA,NA
48,037,Texas,Bowie County,0.834841692745778,1
48,039,Texas,Brazoria County,0.9146043579266607,1
48,041,Texas,Brazos County,0.8613485787561445,1
48,043,Texas,Brewster County,NA,NA
48,045,Texas,Briscoe County,NA,NA
48,047,Texas,Brooks County,NA,NA
48,049,Texas,Brown County,NA,NA
48,051,Texas,Burleson County,NA,NA
48,053,Texas,Burnet County,NA,NA
48,055,Texas,Caldwell County,NA,NA
48,057,Texas,Calhoun County,NA,NA
48,059,Texas,Callahan County,NA,NA
48,061,Texas,Cameron County,0.813540896638692,1
48,063,Texas,Camp County,NA,NA
48,065,Texas,Carson County,NA,NA
48,067,Texas,Cass County,NA,NA
48,069,Texas,Castro County,NA,NA
48,071,Texas,Chambers County,NA,NA
48,073,Texas,Cherokee County,NA,NA
48,075,Texas,Childress County,NA,NA
48,077,Texas,Clay County,NA,NA
48,079,Texas,Cochran County,NA,NA
48,081,Texas,Coke County,NA,NA
48,083,Texas,Coleman County,NA,NA
48,085,Texas,Collin County,0.9640811286031631,1
48,087,Texas,Collingsworth County,NA,NA
48,089,Texas,Colorado County,NA,NA
48,091,Texas,Comal County,0.9441058063052846,1
48,093,Texas,Comanche County,NA,NA
48,095,Texas,Concho County,NA,NA
48,097,Texas,Cooke County,NA,NA
48,099,Texas,Coryell County,0.9022053506869125,1
48,101,Texas,Cottle County,NA,NA
48,103,Texas,Crane County,NA,NA
48,105,Texas,Crockett County,NA,NA
48,107,Texas,Crosby County,NA,NA
48,109,Texas,Culberson County,NA,NA
48,111,Texas,Dallam County,NA,NA
48,113,Texas,Dallas County,0.9149250499750754,1
48,115,Texas,Dawson County,NA,NA
48,117,Texas,Deaf Smith County,NA,NA
48,119,Texas,Delta County,NA,NA
48,121,Texas,Denton County,0.9606739088371065,1
48,123,Texas,DeWitt County,NA,NA
48,125,Texas,Dickens County,NA,NA
48,127,Texas,Dimmit County,NA,NA
48,129,Texas,Donley County,NA,NA
48,131,Texas,Duval County,NA,NA
48,133,Texas,Eastland County,NA,NA
48,135,Texas,Ector County,0.8680222159465311,1
48,137,Texas,Edwards County,NA,NA
48,139,Texas,Ellis County,0.9378917612356098,1
48,141,Texas,El Paso County,0.8839061190276614,1
48,143,Texas,Erath County,NA,NA
48,145,Texas,Falls County,NA,NA
48,147,Texas,Fannin County,NA,NA
48,149,Texas,Fayette County,NA,NA
48,151,Texas,Fisher County,NA,NA
48,153,Texas,Floyd County,NA,NA
48,155,Texas,Foard County,NA,NA
48,157,Texas,Fort Bend County,0.942299155175861,1
48,159,Texas,Franklin County,NA,NA
48,161,Texas,Freestone County,NA,NA
48,163,Texas,Frio County,NA,NA
48,165,Texas,Gaines County,NA,NA
48,167,Texas,Galveston County,0.8924334666898591,1
48,169,Texas,Garza County,NA,NA
48,171,Texas,Gillespie County,NA,NA
48,173,Texas,Glasscock County,NA,NA
48,175,Texas,Goliad County,NA,NA
48,177,Texas,Gonzales County,NA,NA
48,179,Texas,Gray County,NA,NA
48,181,Texas,Grayson County,0.8953580437864811,1
48,183,Texas,Gregg County,0.8551287674666332,1
48,185,Texas,Grimes County,NA,NA
48,187,Texas,Guadalupe County,0.955809386757806,1
48,189,Texas,Hale County,NA,NA
48,191,Texas,Hall County,NA,NA
48,193,Texas,Hamilton County,NA,NA
48,195,Texas,Hansford County,NA,NA
48,197,Texas,Hardeman County,NA,NA
48,199,Texas,Hardin County,NA,NA
48,201,Texas,Harris County,0.9209755165788379,1
48,203,Texas,Harrison County,0.8693786154133234,1
48,205,Texas,Hartley County,NA,NA
48,207,Texas,Haskell County,NA,NA
48,209,Texas,Hays County,0.9339668207670849,1
48,211,Texas,Hemphill County,NA,NA
48,213,Texas,Henderson County,0.8678090938790056,1
48,215,Texas,Hidalgo County,0.8877851239059252,1
48,217,Texas,Hill County,NA,NA
48,219,Texas,Hockley County,NA,NA
48,221,Texas,Hood County,0.9379377431906615,1
48,223,Texas,Hopkins County,NA,NA
48,225,Texas,Houston County,NA,NA
48,227,Texas,Howard County,NA,NA
48,229,Texas,Hudspeth County,NA,NA
48,231,Texas,Hunt County,0.8400399243538559,1
48,233,Texas,Hutchinson County,NA,NA
48,235,Texas,Irion County,NA,NA
48,237,Texas,Jack County,NA,NA
48,239,Texas,Jackson County,NA,NA
48,241,Texas,Jasper County,NA,NA
48,243,Texas,Jeff Davis County,NA,NA
48,245,Texas,Jefferson County,0.8751078807540734,1
48,247,Texas,Jim Hogg County,NA,NA
48,249,Texas,Jim Wells County,NA,NA
48,251,Texas,Johnson County,0.8963950454368234,1
48,253,Texas,Jones County,NA,NA
48,255,Texas,Karnes County,NA,NA
48,257,Texas,Kaufman County,0.9170976305181399,1
48,259,Texas,Kendall County,NA,NA
48,261,Texas,Kenedy County,NA,NA
48,263,Texas,Kent County,NA,NA
48,265,Texas,Kerr County,NA,NA
48,267,Texas,Kimble County,NA,NA
48,269,Texas,King County,NA,NA
48,271,Texas,Kinney County,NA,NA
48,273,Texas,Kleberg County,NA,NA
48,275,Texas,Knox County,NA,NA
48,277,Texas,Lamar County,NA,NA
48,279,Texas,Lamb County,NA,NA
48,281,Texas,Lampasas County,NA,NA
48,283,Texas,La Salle County,NA,NA
48,285,Texas,Lavaca County,NA,NA
48,287,Texas,Lee County,NA,NA
48,289,Texas,Leon County,NA,NA
48,291,Texas,Liberty County,0.8631412345219254,1
48,293,Texas,Limestone County,NA,NA
48,295,Texas,Lipscomb County,NA,NA
48,297,Texas,Live Oak County,NA,NA
48,299,Texas,Llano County,NA,NA
48,301,Texas,Loving County,NA,NA
48,303,Texas,Lubbock County,0.8796127589361818,1
48,305,Texas,Lynn County,NA,NA
48,307,Texas,McCulloch County,NA,NA
48,309,Texas,McLennan County,0.8606492478226445,1
48,311,Texas,McMullen County,NA,NA
48,313,Texas,Madison County,NA,NA
48,315,Texas,Marion County,NA,NA
48,317,Texas,Martin County,NA,NA
48,319,Texas,Mason County,NA,NA
48,321,Texas,Matagorda County,NA,NA
48,323,Texas,Maverick County,NA,NA
48,325,Texas,Medina County,NA,NA
48,327,Texas,Menard County,NA,NA
48,329,Texas,Midland County,0.9167843453701836,1
48,331,Texas,Milam County,NA,NA
48,333,Texas,Mills County,NA,NA
48,335,Texas,Mitchell County,NA,NA
48,337,Texas,Montague County,NA,NA
48,339,Texas,Montgomery County,0.9487845343720696,1
48,341,Texas,Moore County,NA,NA
48,343,Texas,Morris County,NA,NA
48,345,Texas,Motley County,NA,NA
48,347,Texas,Nacogdoches County,NA,NA
48,349,Texas,Navarro County,NA,NA
48,351,Texas,Newton County,NA,NA
48,353,Texas,Nolan County,NA,NA
48,355,Texas,Nueces County,0.8579578601247073,1
48,357,Texas,Ochiltree County,NA,NA
48,359,Texas,Oldham County,NA,NA
48,361,Texas,Orange County,0.8729898749255509,1
48,363,Texas,Palo Pinto County,NA,NA
48,365,Texas,Panola County,NA,NA
48,367,Texas,Parker County,0.9393482900234931,1
48,369,Texas,Parmer County,NA,NA
48,371,Texas,Pecos County,NA,NA
48,373,Texas,Polk County,NA,NA
48,375,Texas,Potter County,0.8483217674550347,1
48,377,Texas,Presidio County,NA,NA
48,379,Texas,Rains County,NA,NA
48,381,Texas,Randall County,0.9130229945458169,1
48,383,Texas,Reagan County,NA,NA
48,385,Texas,Real County,NA,NA
48,387,Texas,Red River County,NA,NA
48,389,Texas,Reeves County,NA,NA
48,391,Texas,Refugio County,NA,NA
48,393,Texas,Roberts County,NA,NA
48,395,Texas,Robertson County,NA,NA
48,397,Texas,Rockwall County,0.9637000667365812,1
48,399,Texas,Runnels County,NA,NA
48,401,Texas,Rusk County,NA,NA
48,403,Texas,Sabine County,NA,NA
48,405,Texas,San Augustine County,NA,NA
48,407,Texas,San Jacinto County,NA,NA
48,409,Texas,San Patricio County,0.8466114210699048,1
48,411,Texas,San Saba County,NA,NA
48,413,Texas,Schleicher County,NA,NA
48,415,Texas,Scurry County,NA,NA
48,417,Texas,Shackelford County,NA,NA
48,419,Texas,Shelby County,NA,NA
48,421,Texas,Sherman County,NA,NA
48,423,Texas,Smith County,0.9030276057313108,1
48,425,Texas,Somervell County,NA,NA
48,427,Texas,Starr County,0.70852111937952,1
48,429,Texas,Stephens County,NA,NA
48,431,Texas,Sterling County,NA,NA
48,433,Texas,Stonewall County,NA,NA
48,435,Texas,Sutton County,NA,NA
48,437,Texas,Swisher County,NA,NA
48,439,Texas,Tarrant County,0.9232228367275116,1
48,441,Texas,Taylor County,0.9088801083347247,1
48,443,Texas,Terrell County,NA,NA
48,445,Texas,Terry County,NA,NA
48,447,Texas,Throckmorton County,NA,NA
48,449,Texas,Titus County,NA,NA
48,451,Texas,Tom Green County,0.8790641077642337,1
48,453,Texas,Travis County,0.9386490507322532,1
48,455,Texas,Trinity County,NA,NA
48,457,Texas,Tyler County,NA,NA
48,459,Texas,Upshur County,NA,NA
48,461,Texas,Upton County,NA,NA
48,463,Texas,Uvalde County,NA,NA
48,465,Texas,Val Verde County,NA,NA
48,467,Texas,Van Zandt County,NA,NA
48,469,Texas,Victoria County,0.8226278226278226,1
48,471,Texas,Walker County,0.8533694925328776,1
48,473,Texas,Waller County,NA,NA
48,475,Texas,Ward County,NA,NA
48,477,Texas,Washington County,NA,NA
48,479,Texas,Webb County,0.8419636689732062,1
48,481,Texas,Wharton County,NA,NA
48,483,Texas,Wheeler County,NA,NA
48,485,Texas,Wichita County,0.8658859612435522,1
48,487,Texas,Wilbarger County,NA,NA
48,489,Texas,Willacy County,NA,NA
48,491,Texas,Williamson County,0.9562254208721594,1
48,493,Texas,Wilson County,NA,NA
48,495,Texas,Winkler County,NA,NA
48,497,Texas,Wise County,0.887062524577271,1
48,499,Texas,Wood County,NA,NA
48,501,Texas,Yoakum County,NA,NA
48,503,Texas,Young County,NA,NA
48,505,Texas,Zapata County,NA,NA
48,507,Texas,Zavala County,NA,NA
49,001,Utah,Beaver County,NA,NA
49,003,Utah,Box Elder County,NA,NA
49,005,Utah,Cache County,0.9302867025876406,1
49,007,Utah,Carbon County,NA,NA
49,009,Utah,Daggett County,NA,NA
49,011,Utah,Davis County,0.9557617664447472,1
49,013,Utah,Duchesne County,NA,NA
49,015,Utah,Emery County,NA,NA
49,017,Utah,Garfield County,NA,NA
49,019,Utah,Grand County,NA,NA
49,021,Utah,Iron County,NA,NA
49,023,Utah,Juab County,NA,NA
49,025,Utah,Kane County,NA,NA
49,027,Utah,Millard County,NA,NA
49,029,Utah,Morgan County,NA,NA
49,031,Utah,Piute County,NA,NA
49,033,Utah,Rich County,NA,NA
49,035,Utah,Salt Lake County,0.9369455573886402,1
49,037,Utah,San Juan County,NA,NA
49,039,Utah,Sanpete County,NA,NA
49,041,Utah,Sevier County,NA,NA
49,043,Utah,Summit County,NA,NA
49,045,Utah,Tooele County,0.9362432975871313,1
49,047,Utah,Uintah County,NA,NA
49,049,Utah,Utah County,0.9292899625523167,1
49,051,Utah,Wasatch County,NA,NA
49,053,Utah,Washington County,0.9363898123548149,1
49,055,Utah,Wayne County,NA,NA
49,057,Utah,Weber County,0.9452675632761648,1
50,001,Vermont,Addison County,NA,NA
50,003,Vermont,Bennington County,NA,NA
50,005,Vermont,Caledonia County,NA,NA
50,007,Vermont,Chittenden County,0.9367875072809475,1
50,009,Vermont,Essex County,NA,NA
50,011,Vermont,Franklin County,NA,NA
50,013,Vermont,Grand Isle County,NA,NA
50,015,Vermont,Lamoille County,NA,NA
50,017,Vermont,Orange County,NA,NA
50,019,Vermont,Orleans County,NA,NA
50,021,Vermont,Rutland County,NA,NA
50,023,Vermont,Washington County,NA,NA
50,025,Vermont,Windham County,NA,NA
50,027,Vermont,Windsor County,NA,NA
51,001,Virginia,Accomack County,NA,NA
51,003,Virginia,Albemarle County,0.9106202133781929,1
51,005,Virginia,Alleghany County,NA,NA
51,007,Virginia,Amelia County,NA,NA
51,009,Virginia,Amherst County,NA,NA
51,011,Virginia,Appomattox County,NA,NA
51,013,Virginia,Arlington County,0.9470329943824219,1
51,015,Virginia,Augusta County,0.8739263218171407,1
51,017,Virginia,Bath County,NA,NA
51,019,Virginia,Bedford County,0.8492009834050399,1
51,021,Virginia,Bland County,NA,NA
51,023,Virginia,Botetourt County,NA,NA
51,025,Virginia,Brunswick County,NA,NA
51,027,Virginia,Buchanan County,NA,NA
51,029,Virginia,Buckingham County,NA,NA
51,031,Virginia,Campbell County,NA,NA
51,033,Virginia,Caroline County,NA,NA
51,035,Virginia,Carroll County,NA,NA
51,036,Virginia,Charles City County,NA,NA
51,037,Virginia,Charlotte County,NA,NA
51,041,Virginia,Chesterfield County,0.9420845848339479,1
51,043,Virginia,Clarke County,NA,NA
51,045,Virginia,Craig County,NA,NA
51,047,Virginia,Culpeper County,NA,NA
51,049,Virginia,Cumberland County,NA,NA
51,051,Virginia,Dickenson County,NA,NA
51,053,Virginia,Dinwiddie County,NA,NA
51,057,Virginia,Essex County,NA,NA
51,059,Virginia,Fairfax County,0.9609864015101418,1
51,061,Virginia,Fauquier County,0.932279403520574,1
51,063,Virginia,Floyd County,NA,NA
51,065,Virginia,Fluvanna County,NA,NA
51,067,Virginia,Franklin County,NA,NA
51,069,Virginia,Frederick County,0.9227195593512671,1
51,071,Virginia,Giles County,NA,NA
51,073,Virginia,Gloucester County,NA,NA
51,075,Virginia,Goochland County,NA,NA
51,077,Virginia,Grayson County,NA,NA
51,079,Virginia,Greene County,NA,NA
51,081,Virginia,Greensville County,NA,NA
51,083,Virginia,Halifax County,NA,NA
51,085,Virginia,Hanover County,0.8964505245644036,1
51,087,Virginia,Henrico County,0.9177986459925748,1
51,089,Virginia,Henry County,NA,NA
51,091,Virginia,Highland County,NA,NA
51,093,Virginia,Isle of Wight County,NA,NA
51,095,Virginia,James City County,0.9375306823760432,1
51,097,Virginia,King and Queen County,NA,NA
51,099,Virginia,King George County,NA,NA
51,101,Virginia,King William County,NA,NA
51,103,Virginia,Lancaster County,NA,NA
51,105,Virginia,Lee County,NA,NA
51,107,Virginia,Loudoun County,0.9687489088306156,1
51,109,Virginia,Louisa County,NA,NA
51,111,Virginia,Lunenburg County,NA,NA
51,113,Virginia,Madison County,NA,NA
51,115,Virginia,Mathews County,NA,NA
51,117,Virginia,Mecklenburg County,NA,NA
51,119,Virginia,Middlesex County,NA,NA
51,121,Virginia,Montgomery County,0.9127507594624922,1
51,125,Virginia,Nelson County,NA,NA
51,127,Virginia,New Kent County,NA,NA
51,131,Virginia,Northampton County,NA,NA
51,133,Virginia,Northumberland County,NA,NA
51,135,Virginia,Nottoway County,NA,NA
51,137,Virginia,Orange County,NA,NA
51,139,Virginia,Page County,NA,NA
51,141,Virginia,Patrick County,NA,NA
51,143,Virginia,Pittsylvania County,NA,NA
51,145,Virginia,Powhatan County,NA,NA
51,147,Virginia,Prince Edward County,NA,NA
51,149,Virginia,Prince George County,NA,NA
51,153,Virginia,Prince William County,0.9615703639426267,1
51,155,Virginia,Pulaski County,NA,NA
51,157,Virginia,Rappahannock County,NA,NA
51,159,Virginia,Richmond County,NA,NA
51,161,Virginia,Roanoke County,0.9157255646612033,1
51,163,Virginia,Rockbridge County,NA,NA
51,165,Virginia,Rockingham County,0.8935773296615439,1
51,167,Virginia,Russell County,NA,NA
51,169,Virginia,Scott County,NA,NA
51,171,Virginia,Shenandoah County,NA,NA
51,173,Virginia,Smyth County,NA,NA
51,175,Virginia,Southampton County,NA,NA
51,177,Virginia,Spotsylvania County,0.9540971096060288,1
51,179,Virginia,Stafford County,0.9668546306030775,1
51,181,Virginia,Surry County,NA,NA
51,183,Virginia,Sussex County,NA,NA
51,185,Virginia,Tazewell County,NA,NA
51,187,Virginia,Warren County,NA,NA
51,191,Virginia,Washington County,NA,NA
51,193,Virginia,Westmoreland County,NA,NA
51,195,Virginia,Wise County,NA,NA
51,197,Virginia,Wythe County,NA,NA
51,199,Virginia,York County,0.9295096322241682,1
51,510,Virginia,Alexandria city,0.938791214524207,1
51,520,Virginia,Bristol city,NA,NA
51,530,Virginia,Buena Vista city,NA,NA
51,540,Virginia,Charlottesville city,NA,NA
51,550,Virginia,Chesapeake city,0.8915885687839871,1
51,570,Virginia,Colonial Heights city,NA,NA
51,580,Virginia,Covington city,NA,NA
51,590,Virginia,Danville city,NA,NA
51,595,Virginia,Emporia city,NA,NA
51,600,Virginia,Fairfax city,NA,NA
51,610,Virginia,Falls Church city,NA,NA
51,620,Virginia,Franklin city,NA,NA
51,630,Virginia,Fredericksburg city,NA,NA
51,640,Virginia,Galax city,NA,NA
51,650,Virginia,Hampton city,0.9399940310036692,1
51,660,Virginia,Harrisonburg city,NA,NA
51,670,Virginia,Hopewell city,NA,NA
51,678,Virginia,Lexington city,NA,NA
51,680,Virginia,Lynchburg city,0.9071998903396046,1
51,683,Virginia,Manassas city,NA,NA
51,685,Virginia,Manassas Park city,NA,NA
51,690,Virginia,Martinsville city,NA,NA
51,700,Virginia,Newport News city,0.9034605476323267,1
51,710,Virginia,Norfolk city,0.873365632801591,1
51,720,Virginia,Norton city,NA,NA
51,730,Virginia,Petersburg city,NA,NA
51,735,Virginia,Poquoson city,NA,NA
51,740,Virginia,Portsmouth city,0.8582557618597242,1
51,750,Virginia,Radford city,NA,NA
51,760,Virginia,Richmond city,0.8548168505063434,1
51,770,Virginia,Roanoke city,0.8154816693981097,1
51,775,Virginia,Salem city,NA,NA
51,790,Virginia,Staunton city,NA,NA
51,800,Virginia,Suffolk city,0.9055097770774675,1
51,810,Virginia,Virginia Beach city,0.936128666162268,1
51,820,Virginia,Waynesboro city,NA,NA
51,830,Virginia,Williamsburg city,NA,NA
51,840,Virginia,Winchester city,NA,NA
53,001,Washington,Adams County,NA,NA
53,003,Washington,Asotin County,NA,NA
53,005,Washington,Benton County,0.9096777492298449,1
53,007,Washington,Chelan County,0.9408465542885474,1
53,009,Washington,Clallam County,0.8951783150843021,1
53,011,Washington,Clark County,0.9371774193548387,1
53,013,Washington,Columbia County,NA,NA
53,015,Washington,Cowlitz County,0.9177506867352266,1
53,017,Washington,Douglas County,NA,NA
53,019,Washington,Ferry County,NA,NA
53,021,Washington,Franklin County,0.9515351601188511,1
53,023,Washington,Garfield County,NA,NA
53,025,Washington,Grant County,0.8789505728676593,1
53,027,Washington,Grays Harbor County,0.8577835134699145,1
53,029,Washington,Island County,0.9343824948125792,1
53,031,Washington,Jefferson County,NA,NA
53,033,Washington,King County,0.9422384237704224,1
53,035,Washington,Kitsap County,0.9431919080964803,1
53,037,Washington,Kittitas County,NA,NA
53,039,Washington,Klickitat County,NA,NA
53,041,Washington,Lewis County,0.8781610625524899,1
53,043,Washington,Lincoln County,NA,NA
53,045,Washington,Mason County,0.9132071294143695,1
53,047,Washington,Okanogan County,NA,NA
53,049,Washington,Pacific County,NA,NA
53,051,Washington,Pend Oreille County,NA,NA
53,053,Washington,Pierce County,0.9405833039482215,1
53,055,Washington,San Juan County,NA,NA
53,057,Washington,Skagit County,0.9353575504742414,1
53,059,Washington,Skamania County,NA,NA
53,061,Washington,Snohomish County,0.9413569269073448,1
53,063,Washington,Spokane County,0.9256108548119106,1
53,065,Washington,Stevens County,NA,NA
53,067,Washington,Thurston County,0.9369744709920639,1
53,069,Washington,Wahkiakum County,NA,NA
53,071,Washington,Walla Walla County,NA,NA
53,073,Washington,Whatcom County,0.9261177264721082,1
53,075,Washington,Whitman County,NA,NA
53,077,Washington,Yakima County,0.8883308984660336,1
54,001,West Virginia,Barbour County,NA,NA
54,003,West Virginia,Berkeley County,0.9194642682569166,1
54,005,West Virginia,Boone County,NA,NA
54,007,West Virginia,Braxton County,NA,NA
54,009,West Virginia,Brooke County,NA,NA
54,011,West Virginia,Cabell County,0.8701622650243012,1
54,013,West Virginia,Calhoun County,NA,NA
54,015,West Virginia,Clay County,NA,NA
54,017,West Virginia,Doddridge County,NA,NA
54,019,West Virginia,Fayette County,NA,NA
54,021,West Virginia,Gilmer County,NA,NA
54,023,West Virginia,Grant County,NA,NA
54,025,West Virginia,Greenbrier County,NA,NA
54,027,West Virginia,Hampshire County,NA,NA
54,029,West Virginia,Hancock County,NA,NA
54,031,West Virginia,Hardy County,NA,NA
54,033,West Virginia,Harrison County,0.8670489090699196,1
54,035,West Virginia,Jackson County,NA,NA
54,037,West Virginia,Jefferson County,NA,NA
54,039,West Virginia,Kanawha County,0.8629450706745393,1
54,041,West Virginia,Lewis County,NA,NA
54,043,West Virginia,Lincoln County,NA,NA
54,045,West Virginia,Logan County,NA,NA
54,047,West Virginia,McDowell County,NA,NA
54,049,West Virginia,Marion County,NA,NA
54,051,West Virginia,Marshall County,NA,NA
54,053,West Virginia,Mason County,NA,NA
54,055,West Virginia,Mercer County,NA,NA
54,057,West Virginia,Mineral County,NA,NA
54,059,West Virginia,Mingo County,NA,NA
54,061,West Virginia,Monongalia County,0.8967319677440972,1
54,063,West Virginia,Monroe County,NA,NA
54,065,West Virginia,Morgan County,NA,NA
54,067,West Virginia,Nicholas County,NA,NA
54,069,West Virginia,Ohio County,NA,NA
54,071,West Virginia,Pendleton County,NA,NA
54,073,West Virginia,Pleasants County,NA,NA
54,075,West Virginia,Pocahontas County,NA,NA
54,077,West Virginia,Preston County,NA,NA
54,079,West Virginia,Putnam County,NA,NA
54,081,West Virginia,Raleigh County,0.7747387939949364,1
54,083,West Virginia,Randolph County,NA,NA
54,085,West Virginia,Ritchie County,NA,NA
54,087,West Virginia,Roane County,NA,NA
54,089,West Virginia,Summers County,NA,NA
54,091,West Virginia,Taylor County,NA,NA
54,093,West Virginia,Tucker County,NA,NA
54,095,West Virginia,Tyler County,NA,NA
54,097,West Virginia,Upshur County,NA,NA
54,099,West Virginia,Wayne County,NA,NA
54,101,West Virginia,Webster County,NA,NA
54,103,West Virginia,Wetzel County,NA,NA
54,105,West Virginia,Wirt County,NA,NA
54,107,West Virginia,Wood County,0.8720580333154219,1
54,109,West Virginia,Wyoming County,NA,NA
55,001,Wisconsin,Adams County,NA,NA
55,003,Wisconsin,Ashland County,NA,NA
55,005,Wisconsin,Barron County,NA,NA
55,007,Wisconsin,Bayfield County,NA,NA
55,009,Wisconsin,Brown County,0.9221194056410713,1
55,011,Wisconsin,Buffalo County,NA,NA
55,013,Wisconsin,Burnett County,NA,NA
55,015,Wisconsin,Calumet County,NA,NA
55,017,Wisconsin,Chippewa County,0.9045722713864307,1
55,019,Wisconsin,Clark County,NA,NA
55,021,Wisconsin,Columbia County,NA,NA
55,023,Wisconsin,Crawford County,NA,NA
55,025,Wisconsin,Dane County,0.9287765332994892,1
55,027,Wisconsin,Dodge County,0.8794462603345511,1
55,029,Wisconsin,Door County,NA,NA
55,031,Wisconsin,Douglas County,NA,NA
55,033,Wisconsin,Dunn County,NA,NA
55,035,Wisconsin,Eau Claire County,0.9203063777034954,1
55,037,Wisconsin,Florence County,NA,NA
55,039,Wisconsin,Fond du Lac County,0.9180126484371446,1
55,041,Wisconsin,Forest County,NA,NA
