year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,02,070,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,070,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,070,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,070,all,All,NA,NA,NA,3
2018,02,090,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,090,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,090,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,090,race-ethnicity,"White, Non-Hispanic",0.3446877534468775,0.20827714967719435,0.4810983572165607,3
2018,02,090,all,All,0.4519456165025785,0.34147120937737063,0.5624200236277863,3
2018,02,100,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,100,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,100,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,100,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,100,all,All,NA,NA,NA,3
2018,02,105,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,105,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,105,all,All,NA,NA,NA,3
2018,02,110,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,110,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,110,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,110,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,110,all,All,NA,NA,NA,3
2018,02,122,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,122,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,122,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,122,race-ethnicity,"White, Non-Hispanic",0.27927691904637153,0.18926529551455912,0.36928854257818394,3
2018,02,122,all,All,0.3234563181036131,0.2439728407641838,0.40293979544304237,3
2018,02,130,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,130,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,130,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,130,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,130,all,All,NA,NA,NA,3
2018,02,150,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,150,race-ethnicity,Other Races and Ethnicities,0.514410798978475,0.46147168054269144,0.5673499174142584,3
2018,02,150,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,150,all,All,0.5137346580946814,0.4554716963790924,0.5719976198102704,3
2018,02,158,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,158,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,158,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,158,all,All,0.5137346580946814,0.4554716963790924,0.5719976198102704,3
2018,02,164,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,164,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,164,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,164,all,All,NA,NA,NA,3
2018,02,170,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,170,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,170,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,170,race-ethnicity,"White, Non-Hispanic",0.27927691904637153,0.18926529551455912,0.36928854257818394,3
2018,02,170,all,All,0.3234563181036131,0.2439728407641838,0.40293979544304237,2
2018,02,180,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,180,race-ethnicity,Other Races and Ethnicities,0.5144107989784751,0.46147168054269155,0.5673499174142587,3
2018,02,180,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,180,all,All,0.5137346580946814,0.4554716963790924,0.5719976198102704,3
2018,02,185,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,185,race-ethnicity,Other Races and Ethnicities,0.514410798978475,0.46147168054269144,0.5673499174142584,3
2018,02,185,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,185,all,All,0.5137346580946816,0.4554716963790925,0.5719976198102705,3
2018,02,188,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,188,race-ethnicity,Other Races and Ethnicities,0.5144107989784751,0.46147168054269155,0.5673499174142587,3
2018,02,188,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,188,all,All,0.5137346580946814,0.4554716963790924,0.5719976198102704,3
2018,02,195,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,195,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,195,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,195,all,All,NA,NA,NA,3
2018,02,198,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,198,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,198,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,198,all,All,NA,NA,NA,3
2018,02,220,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,220,race-ethnicity,Other Races and Ethnicities,0.514410798978475,0.46147168054269144,0.5673499174142584,3
2018,02,220,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,220,all,All,0.5137346580946814,0.4554716963790924,0.5719976198102704,3
2018,02,230,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,230,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,230,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,230,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,230,all,All,NA,NA,NA,3
2018,02,240,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,240,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,240,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,240,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,240,all,All,NA,NA,NA,3
2018,02,275,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,275,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,275,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,275,all,All,NA,NA,NA,3
2018,02,282,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,282,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,282,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,282,all,All,NA,NA,NA,3
2018,02,290,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,290,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,290,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,290,all,All,NA,NA,NA,3
2018,04,001,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,001,race-ethnicity,Other Races and Ethnicities,0.387949584998463,0.32163601966494254,0.45426315033198345,2
2018,04,001,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,04,001,all,All,0.35172949863972014,0.2912118973830813,0.412247099896359,2
2018,04,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,003,race-ethnicity,Hispanic,0.3907235621521336,0.2723898022163115,0.5090573220879557,3
2018,04,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,003,race-ethnicity,"White, Non-Hispanic",0.4011220196353436,0.26533784918265696,0.5369061900880303,3
2018,04,003,all,All,0.4343590878901926,0.3439012414418071,0.5248169343385781,2
2018,04,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,005,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,005,race-ethnicity,Other Races and Ethnicities,0.34843205574912894,0.19379719703738824,0.5030669144608697,1
2018,04,005,race-ethnicity,"White, Non-Hispanic",0.6813432835820895,0.5392475279193176,0.8234390392448614,3
2018,04,005,all,All,0.4488044144696505,0.34487303388354573,0.5527357950557553,1
2018,04,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,007,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,007,race-ethnicity,"White, Non-Hispanic",0.27651858567543064,0.1462425293689896,0.40679464198187165,3
2018,04,007,all,All,0.3120706575073602,0.22802404663916914,0.3961172683755512,3
2018,04,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,009,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,009,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,04,009,all,All,0.3120706575073602,0.22802404663916911,0.3961172683755513,3
2018,04,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,011,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,011,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,04,011,all,All,NA,NA,NA,3
2018,04,012,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,012,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,012,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,012,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,04,012,all,All,NA,NA,NA,3
2018,04,013,race-ethnicity,"Black, Non-Hispanic",0.3208782217373517,0.25373238109226715,0.38802406238243625,1
2018,04,013,race-ethnicity,Hispanic,0.2549732996889854,0.23159951137148901,0.2783470880064818,1
2018,04,013,race-ethnicity,Other Races and Ethnicities,0.45495078657356774,0.4033754947435487,0.5065260784035868,1
2018,04,013,race-ethnicity,"White, Non-Hispanic",0.4668157110292828,0.4412559372996018,0.49237548475896387,1
2018,04,013,all,All,0.36298257262842015,0.346705916149394,0.3792592291074463,1
2018,04,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,015,race-ethnicity,Hispanic,0.2155369383092155,0.07539715584673326,0.35567672077169776,3
2018,04,015,race-ethnicity,Other Races and Ethnicities,0.3412698412698413,0.15892451116891682,0.5236151713707657,3
2018,04,015,race-ethnicity,"White, Non-Hispanic",0.49457291175082585,0.35847005517749125,0.6306757683241604,3
2018,04,015,all,All,0.38453527727154385,0.2827118282511236,0.4863587262919641,1
2018,04,017,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,017,race-ethnicity,Other Races and Ethnicities,0.387949584998463,0.32163601966494254,0.45426315033198345,2
2018,04,017,race-ethnicity,"White, Non-Hispanic",0.2142310635042081,0.07555277585135808,0.3529093511570581,3
2018,04,017,all,All,0.3517294986397202,0.29121189738308134,0.41224709989635905,2
2018,04,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,019,race-ethnicity,Hispanic,0.3630862329803328,0.30980216725209136,0.4163702987085743,1
2018,04,019,race-ethnicity,Other Races and Ethnicities,0.4730567477348593,0.34514513993846346,0.600968355531255,1
2018,04,019,race-ethnicity,"White, Non-Hispanic",0.47255705090696315,0.4120300622211808,0.5330840395927454,1
2018,04,019,all,All,0.4109434905817636,0.3725252528313282,0.449361728332199,1
2018,04,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,021,race-ethnicity,Hispanic,0.3460953720118259,0.24783435621665922,0.44435638780699255,1
2018,04,021,race-ethnicity,Other Races and Ethnicities,0.3041571895609703,0.1461432485491233,0.46217113057281733,3
2018,04,021,race-ethnicity,"White, Non-Hispanic",0.33083132387757574,0.25056347321000727,0.4110991745451442,1
2018,04,021,all,All,0.34240860705411547,0.28414043217830653,0.4006767819299244,1
2018,04,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,023,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,023,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,04,023,all,All,0.4343590878901926,0.3439012414418071,0.5248169343385781,3
2018,04,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,04,025,race-ethnicity,Hispanic,NA,NA,NA,3
2018,04,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,025,race-ethnicity,"White, Non-Hispanic",0.4770251065845571,0.3277866418620077,0.6262635713071065,3
2018,04,025,all,All,0.4447734675747705,0.32628457020777346,0.5632623649417675,1
2018,04,027,race-ethnicity,Hispanic,0.3650759219088937,0.2616729391426919,0.4684789046750955,1
2018,04,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,04,027,race-ethnicity,"White, Non-Hispanic",0.44281793229643185,0.29958823687183334,0.5860476277210304,3
2018,04,027,all,All,0.3914501257334451,0.30577815730811364,0.4771220941587766,1
2018,05,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,001,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,001,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,001,all,All,NA,NA,NA,3
2018,05,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,003,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,003,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,003,all,All,NA,NA,NA,3
2018,05,005,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,005,race-ethnicity,"White, Non-Hispanic",0.45198611646741227,0.33999300756559137,0.5639792253692332,3
2018,05,005,all,All,0.42982752789989853,0.32719470412412144,0.5324603516756756,3
2018,05,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,007,race-ethnicity,Hispanic,0.37149187592319055,0.22675864416291613,0.516225107683465,3
2018,05,007,race-ethnicity,Other Races and Ethnicities,0.345703125,0.15992737799947732,0.5314788720005227,3
2018,05,007,race-ethnicity,"White, Non-Hispanic",0.3050847457627119,0.23410857705090196,0.37606091447452183,1
2018,05,007,all,All,0.3311532301121196,0.27038131865971443,0.3919251415645248,1
2018,05,009,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,009,race-ethnicity,"White, Non-Hispanic",0.45198611646741227,0.3399930075655913,0.5639792253692332,3
2018,05,009,all,All,0.42982752789989853,0.32719470412412144,0.5324603516756756,3
2018,05,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,011,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,011,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,011,all,All,NA,NA,NA,3
2018,05,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,013,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,013,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,013,all,All,NA,NA,NA,3
2018,05,015,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,015,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,015,all,All,NA,NA,NA,3
2018,05,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,017,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,017,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,017,all,All,NA,NA,NA,3
2018,05,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,019,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,019,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,019,all,All,NA,NA,NA,3
2018,05,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,021,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,021,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,021,all,All,NA,NA,NA,3
2018,05,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,023,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,023,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,023,all,All,0.43157506455182587,0.32165700331851554,0.5414931257851362,3
2018,05,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,025,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,025,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,025,all,All,NA,NA,NA,3
2018,05,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,027,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,027,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,027,all,All,NA,NA,NA,3
2018,05,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,029,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,029,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,029,all,All,NA,NA,NA,3
2018,05,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,031,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,031,race-ethnicity,"White, Non-Hispanic",0.4856854532500696,0.39186734177836247,0.5795035647217768,3
2018,05,031,all,All,0.5288386666851094,0.4465432855246004,0.6111340478456184,2
2018,05,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,033,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,033,race-ethnicity,"White, Non-Hispanic",0.43564055859137824,0.3253362577854517,0.5459448593973047,3
2018,05,033,all,All,0.4481675392670157,0.3547748519433919,0.5415602265906394,3
2018,05,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,035,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,035,race-ethnicity,"White, Non-Hispanic",0.47251114413075784,0.34108277048271296,0.6039395177788027,3
2018,05,035,all,All,0.515071215634316,0.4044960535666665,0.6256463777019655,3
2018,05,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,037,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,037,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,037,all,All,NA,NA,NA,3
2018,05,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,039,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,039,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,039,all,All,NA,NA,NA,3
2018,05,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,041,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,041,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,041,all,All,NA,NA,NA,3
2018,05,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,043,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,043,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,043,all,All,NA,NA,NA,3
2018,05,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,045,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,045,race-ethnicity,"White, Non-Hispanic",0.4874279727606076,0.39415376497250854,0.5807021805487067,2
2018,05,045,all,All,0.48035190615835777,0.3961193182167607,0.5645844940999548,2
2018,05,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,047,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,047,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,047,all,All,NA,NA,NA,3
2018,05,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,049,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,049,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,049,all,All,NA,NA,NA,3
2018,05,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,051,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,051,race-ethnicity,"White, Non-Hispanic",0.5222171323866239,0.38539111677092763,0.6590431480023202,3
2018,05,051,all,All,0.5704415740462602,0.45721662129726315,0.6836665267952572,3
2018,05,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,053,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,053,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,053,all,All,NA,NA,NA,3
2018,05,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,055,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,055,race-ethnicity,"White, Non-Hispanic",0.48652732309242,0.38706485832173854,0.5859897878631015,3
2018,05,055,all,All,0.5303900217778658,0.43968218114126123,0.6210978624144703,3
2018,05,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,057,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,057,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,057,all,All,NA,NA,NA,3
2018,05,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,059,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,059,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,059,all,All,NA,NA,NA,3
2018,05,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,061,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,061,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,061,all,All,NA,NA,NA,3
2018,05,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,063,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,063,race-ethnicity,"White, Non-Hispanic",0.4323753169907016,0.31917120436080826,0.5455794296205949,3
2018,05,063,all,All,0.43157506455182587,0.32165700331851554,0.5414931257851362,3
2018,05,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,065,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,065,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,065,all,All,NA,NA,NA,3
2018,05,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,067,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,05,067,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,067,all,All,NA,NA,NA,3
2018,05,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,069,race-ethnicity,Hispanic,NA,NA,NA,3
2018,05,069,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,05,069,all,All,0.6302264808362369,0.5008986190021539,0.7595543426703198,3
2018,05,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,05,071,race-ethnicity,Hispanic,NA,NA,NA,3
