state,place,city_name,subgroup,achievement_change,achievement_change_lb,achievement_change_ub,achievement_change_quality,year,state_name,_merge,subgroup_type,missing_outcome
06,13588,Citrus Heights,All,,,,,2022,California,Using only (2),,1
06,13588,Citrus Heights,"Black, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,13588,Citrus Heights,Hispanic,,,,,2022,California,Using only (2),race-ethnicity,1
06,13588,Citrus Heights,"White, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,13588,Citrus Heights,Not Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,13588,Citrus Heights,Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,14218,Clovis,"Black, Non-Hispanic",-.17652451,-.48432827,.13127926,1,2022,California,Matched (3),race-ethnicity,0
06,14218,Clovis,Not Economically Disadvantaged,-.20133398,-.49214578,.089477807,1,2022,California,Matched (3),income,0
06,14218,Clovis,Economically Disadvantaged,-.20892876,-.50023484,.082377329,1,2022,California,Matched (3),income,0
06,14218,Clovis,Hispanic,-.2077024,-.46892023,.053515427,1,2022,California,Matched (3),race-ethnicity,0
06,14218,Clovis,All,-.19610074,-.47538367,.083182193,1,2022,California,Matched (3),,0
06,14218,Clovis,"White, Non-Hispanic",-.21114786,-.45472354,.032427806,1,2022,California,Matched (3),race-ethnicity,0
06,15044,Compton,All,.10534784,-.17836806,.38906375,1,2022,California,Matched (3),,0
06,15044,Compton,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,15044,Compton,Economically Disadvantaged,.13308151,-.16201569,.4281787,1,2022,California,Matched (3),income,0
06,15044,Compton,Hispanic,.10119478,-.1618432,.36423275,1,2022,California,Matched (3),race-ethnicity,0
06,15044,Compton,Not Economically Disadvantaged,.33478943,-.10669472,.77627361,1,2022,California,Matched (3),income,0
06,15044,Compton,"Black, Non-Hispanic",-.026062824,-.30698371,.25485808,1,2022,California,Matched (3),race-ethnicity,0
06,16000,Concord,Economically Disadvantaged,-.018454274,-.3197026,.28279406,1,2022,California,Matched (3),income,0
06,16000,Concord,All,-.11145906,-.3924298,.16951168,1,2022,California,Matched (3),,0
06,16000,Concord,Not Economically Disadvantaged,-.53719914,-.82814777,-.24625055,1,2022,California,Matched (3),income,0
06,16000,Concord,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,16000,Concord,"White, Non-Hispanic",-.18170232,-.45173767,.08833304,3,2022,California,Matched (3),race-ethnicity,0
06,16000,Concord,Hispanic,-.18207325,-.46791604,.10376956,3,2022,California,Matched (3),race-ethnicity,0
06,16350,Corona,Economically Disadvantaged,-.17081475,-.46790165,.12627213,1,2022,California,Matched (3),income,0
06,16350,Corona,"White, Non-Hispanic",-.20210826,-.49616638,.091949843,1,2022,California,Matched (3),race-ethnicity,0
06,16350,Corona,Hispanic,-.19466248,-.45851475,.069189787,1,2022,California,Matched (3),race-ethnicity,0
06,16350,Corona,Not Economically Disadvantaged,-.0034552035,-.36970916,.36279875,1,2022,California,Matched (3),income,0
06,16350,Corona,"Black, Non-Hispanic",-.20635904,-.54003268,.12731461,1,2022,California,Matched (3),race-ethnicity,0
06,16350,Corona,All,-.20197342,-.48610178,.082154952,1,2022,California,Matched (3),,0
06,16532,Costa Mesa,All,-.059515409,-.3441714,.22514059,1,2022,California,Matched (3),,0
06,16532,Costa Mesa,Economically Disadvantaged,-.18927081,-.49455026,.11600865,1,2022,California,Matched (3),income,0
06,16532,Costa Mesa,"White, Non-Hispanic",-.013583627,-.26752967,.24036241,1,2022,California,Matched (3),race-ethnicity,0
06,16532,Costa Mesa,Hispanic,-.090373494,-.35842013,.17767313,1,2022,California,Matched (3),race-ethnicity,0
06,16532,Costa Mesa,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,16532,Costa Mesa,Not Economically Disadvantaged,-.4583928,-.76437455,-.15241103,1,2022,California,Matched (3),income,0
06,17918,Daly City,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,17918,Daly City,Economically Disadvantaged,.082597397,-.258432,.42362681,3,2022,California,Matched (3),income,0
06,17918,Daly City,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,17918,Daly City,Hispanic,-.067705408,-.36498639,.22957557,1,2022,California,Matched (3),race-ethnicity,0
06,17918,Daly City,All,-.022640115,-.31678221,.27150196,1,2022,California,Matched (3),,0
06,17918,Daly City,Not Economically Disadvantaged,-.18658222,-.52856368,.15539923,1,2022,California,Matched (3),income,0
06,19766,Downey,All,-.23515853,-.5172472,.046930119,1,2022,California,Matched (3),,0
06,19766,Downey,"White, Non-Hispanic",-.21281449,-.53055173,.10492272,3,2022,California,Matched (3),race-ethnicity,0
06,19766,Downey,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,19766,Downey,Not Economically Disadvantaged,-.38580224,-.70621079,-.065393716,1,2022,California,Matched (3),income,0
06,19766,Downey,Hispanic,-.19653001,-.45723528,.064175248,1,2022,California,Matched (3),race-ethnicity,0
06,19766,Downey,Economically Disadvantaged,-.231786,-.52746522,.063893244,1,2022,California,Matched (3),income,0
06,21712,El Cajon,"White, Non-Hispanic",-.20005265,-.45860517,.058499873,3,2022,California,Matched (3),race-ethnicity,0
06,21712,El Cajon,Hispanic,-.26153317,-.54412603,.021059712,3,2022,California,Matched (3),race-ethnicity,0
06,21712,El Cajon,Economically Disadvantaged,-.088943876,-.38917887,.21129112,1,2022,California,Matched (3),income,0
06,21712,El Cajon,All,-.19403487,-.47795939,.089889653,1,2022,California,Matched (3),,0
06,21712,El Cajon,Not Economically Disadvantaged,-.71243644,-1.0288665,-.39600641,1,2022,California,Matched (3),income,0
06,21712,El Cajon,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,22020,Elk Grove,All,.038031306,-.2392685,.3153311,1,2022,California,Matched (3),,0
06,22020,Elk Grove,Not Economically Disadvantaged,-.18251967,-.46574441,.10070506,1,2022,California,Matched (3),income,0
06,22020,Elk Grove,"White, Non-Hispanic",-.064683154,-.31126058,.18189427,1,2022,California,Matched (3),race-ethnicity,0
06,22020,Elk Grove,"Black, Non-Hispanic",.017009081,-.23593348,.26995164,1,2022,California,Matched (3),race-ethnicity,0
06,22020,Elk Grove,Hispanic,-.0011770013,-.26353404,.26118004,1,2022,California,Matched (3),race-ethnicity,0
06,22020,Elk Grove,Economically Disadvantaged,-.026682049,-.31640691,.26304281,1,2022,California,Matched (3),income,0
06,22230,El Monte,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,22230,El Monte,All,-.2905587,-.58341491,.0022975192,1,2022,California,Matched (3),,0
06,22230,El Monte,Hispanic,-.29586008,-.56687319,-.024846977,1,2022,California,Matched (3),race-ethnicity,0
06,22230,El Monte,Economically Disadvantaged,-.29489368,-.60198259,.012195221,1,2022,California,Matched (3),income,0
06,22230,El Monte,Not Economically Disadvantaged,,,,,2022,California,Matched (3),income,1
06,22230,El Monte,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,22804,Escondido,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,22804,Escondido,"White, Non-Hispanic",-.14180693,-.42181078,.1381969,1,2022,California,Matched (3),race-ethnicity,0
06,22804,Escondido,Hispanic,-.28938347,-.55158031,-.027186688,1,2022,California,Matched (3),race-ethnicity,0
06,22804,Escondido,Not Economically Disadvantaged,-.52754486,-.87412357,-.18096609,1,2022,California,Matched (3),income,0
06,22804,Escondido,All,-.2546272,-.53971577,.03046141,1,2022,California,Matched (3),,0
06,22804,Escondido,Economically Disadvantaged,-.2872988,-.58284897,.0082514156,1,2022,California,Matched (3),income,0
06,23182,Fairfield,Hispanic,-.25279137,-.52816403,.022581328,1,2022,California,Matched (3),race-ethnicity,0
06,23182,Fairfield,Not Economically Disadvantaged,-.50521672,-.81812251,-.19231094,1,2022,California,Matched (3),income,0
06,23182,Fairfield,"Black, Non-Hispanic",-.28916684,-.57990307,.0015693862,1,2022,California,Matched (3),race-ethnicity,0
06,23182,Fairfield,All,-.18443786,-.47088981,.10201409,1,2022,California,Matched (3),,0
06,23182,Fairfield,Economically Disadvantaged,-.21716453,-.52777249,.093443409,1,2022,California,Matched (3),income,0
06,23182,Fairfield,"White, Non-Hispanic",-.14086156,-.41448811,.132765,1,2022,California,Matched (3),race-ethnicity,0
06,24638,Folsom,Hispanic,,,,,2022,California,Using only (2),race-ethnicity,1
06,24638,Folsom,"White, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,24638,Folsom,Not Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,24638,Folsom,All,,,,,2022,California,Using only (2),,1
06,24638,Folsom,Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,24638,Folsom,"Black, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,24680,Fontana,Economically Disadvantaged,-.42553335,-.71626526,-.13480142,1,2022,California,Matched (3),income,0
06,24680,Fontana,"Black, Non-Hispanic",-.27934757,-.58737266,.028677508,1,2022,California,Matched (3),race-ethnicity,0
06,24680,Fontana,Hispanic,-.31741405,-.57573247,-.059095629,1,2022,California,Matched (3),race-ethnicity,0
06,24680,Fontana,Not Economically Disadvantaged,-.48622006,-.80919921,-.16324091,1,2022,California,Matched (3),income,0
06,24680,Fontana,All,-.33100808,-.61049604,-.051520068,1,2022,California,Matched (3),,0
06,24680,Fontana,"White, Non-Hispanic",-.32952613,-.62510723,-.033945013,1,2022,California,Matched (3),race-ethnicity,0
06,26000,Fremont,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,26000,Fremont,Economically Disadvantaged,-.1573929,-.47107702,.15629119,1,2022,California,Matched (3),income,0
06,26000,Fremont,All,.17861404,-.11003299,.46726108,1,2022,California,Matched (3),,0
06,26000,Fremont,Hispanic,-.097234964,-.37702361,.18255368,1,2022,California,Matched (3),race-ethnicity,0
06,26000,Fremont,Not Economically Disadvantaged,.096528687,-.20999914,.4030565,1,2022,California,Matched (3),income,0
06,26000,Fremont,"White, Non-Hispanic",.083446056,-.20138423,.36827636,1,2022,California,Matched (3),race-ethnicity,0
06,27000,Fresno,"White, Non-Hispanic",-.23196474,-.5040701,.040140614,1,2022,California,Matched (3),race-ethnicity,0
06,27000,Fresno,All,-.22850578,-.50866944,.051657911,1,2022,California,Matched (3),,0
06,27000,Fresno,Hispanic,-.18892674,-.44926327,.071409807,1,2022,California,Matched (3),race-ethnicity,0
06,27000,Fresno,Economically Disadvantaged,-.2747528,-.5661447,.016639119,1,2022,California,Matched (3),income,0
06,27000,Fresno,"Black, Non-Hispanic",-.19073957,-.47555026,.094071098,1,2022,California,Matched (3),race-ethnicity,0
06,27000,Fresno,Not Economically Disadvantaged,-.59011763,-.91056693,-.26966831,1,2022,California,Matched (3),income,0
06,28000,Fullerton,Not Economically Disadvantaged,.28446376,-.036758557,.60568613,1,2022,California,Matched (3),income,0
06,28000,Fullerton,All,.13113117,-.15577663,.41803896,1,2022,California,Matched (3),,0
06,28000,Fullerton,Economically Disadvantaged,.24175426,-.064511493,.54802001,1,2022,California,Matched (3),income,0
06,28000,Fullerton,Hispanic,-.030799149,-.30040279,.23880449,1,2022,California,Matched (3),race-ethnicity,0
06,28000,Fullerton,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,28000,Fullerton,"White, Non-Hispanic",-.069127835,-.34684411,.20858845,1,2022,California,Matched (3),race-ethnicity,0
06,29000,Garden Grove,Not Economically Disadvantaged,.20853887,-.11028901,.52736676,1,2022,California,Matched (3),income,0
06,29000,Garden Grove,Economically Disadvantaged,.082637459,-.2088443,.37411922,1,2022,California,Matched (3),income,0
06,29000,Garden Grove,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,29000,Garden Grove,"White, Non-Hispanic",-.016588194,-.29786828,.26469189,1,2022,California,Matched (3),race-ethnicity,0
06,29000,Garden Grove,Hispanic,-.09114103,-.35131815,.16903609,1,2022,California,Matched (3),race-ethnicity,0
06,29000,Garden Grove,All,.0083978092,-.27180207,.28859767,1,2022,California,Matched (3),,0
06,30000,Glendale,Hispanic,.0028199416,-.27749309,.28313297,1,2022,California,Matched (3),race-ethnicity,0
06,30000,Glendale,All,.017335609,-.26567444,.30034566,1,2022,California,Matched (3),,0
06,30000,Glendale,Not Economically Disadvantaged,-.3201074,-.62398696,-.016227826,1,2022,California,Matched (3),income,0
06,30000,Glendale,Economically Disadvantaged,.035471488,-.26473236,.33567533,1,2022,California,Matched (3),income,0
06,30000,Glendale,"White, Non-Hispanic",-.069241703,-.31251583,.17403243,1,2022,California,Matched (3),race-ethnicity,0
06,30000,Glendale,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,32548,Hawthorne,Hispanic,-.22573543,-.49784222,.046371367,1,2022,California,Matched (3),race-ethnicity,0
06,32548,Hawthorne,"Black, Non-Hispanic",-.2280857,-.5197984,.063626997,1,2022,California,Matched (3),race-ethnicity,0
06,32548,Hawthorne,Economically Disadvantaged,-.32251596,-.63083833,-.014193591,1,2022,California,Matched (3),income,0
06,32548,Hawthorne,Not Economically Disadvantaged,-.51319498,-.92540574,-.10098422,1,2022,California,Matched (3),income,0
06,32548,Hawthorne,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,32548,Hawthorne,All,-.22788438,-.51830268,.06253393,1,2022,California,Matched (3),,0
06,33000,Hayward,Economically Disadvantaged,-.20805359,-.51033795,.094230779,1,2022,California,Matched (3),income,0
06,33000,Hayward,All,-.086871982,-.37145361,.19770965,1,2022,California,Matched (3),,0
06,33000,Hayward,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,33000,Hayward,Not Economically Disadvantaged,-.22064565,-.54148644,.10019515,1,2022,California,Matched (3),income,0
06,33000,Hayward,"Black, Non-Hispanic",-.0030646976,-.31047517,.30434579,1,2022,California,Matched (3),race-ethnicity,0
06,33000,Hayward,Hispanic,-.16564105,-.43247506,.10119296,1,2022,California,Matched (3),race-ethnicity,0
06,33182,Hemet,Hispanic,-.32367766,-.58943903,-.057916321,1,2022,California,Matched (3),race-ethnicity,0
06,33182,Hemet,"Black, Non-Hispanic",-.213788,-.5332244,.10564839,1,2022,California,Matched (3),race-ethnicity,0
06,33182,Hemet,Not Economically Disadvantaged,-.70860934,-1.0705875,-.34663114,1,2022,California,Matched (3),income,0
06,33182,Hemet,All,-.3887217,-.67310923,-.10433415,1,2022,California,Matched (3),,0
06,33182,Hemet,"White, Non-Hispanic",-.42428598,-.689812,-.15875994,1,2022,California,Matched (3),race-ethnicity,0
06,33182,Hemet,Economically Disadvantaged,-.3431927,-.64021868,-.046166714,1,2022,California,Matched (3),income,0
06,33434,Hesperia,"Black, Non-Hispanic",-.11733839,-.44852313,.21384634,3,2022,California,Matched (3),race-ethnicity,0
06,33434,Hesperia,Not Economically Disadvantaged,-.43818799,-.75929385,-.11708211,1,2022,California,Matched (3),income,0
06,33434,Hesperia,Economically Disadvantaged,-.24813548,-.54616588,.049894962,1,2022,California,Matched (3),income,0
06,33434,Hesperia,"White, Non-Hispanic",-.13918975,-.4173795,.139,3,2022,California,Matched (3),race-ethnicity,0
06,33434,Hesperia,Hispanic,-.13447496,-.41272587,.14377593,3,2022,California,Matched (3),race-ethnicity,0
06,33434,Hesperia,All,-.23423837,-.51755065,.049073875,1,2022,California,Matched (3),,0
06,36000,Huntington Beach,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,36000,Huntington Beach,All,-.1558066,-.44893238,.13731916,1,2022,California,Matched (3),,0
06,36000,Huntington Beach,Not Economically Disadvantaged,-.19667116,-.52093571,.12759338,1,2022,California,Matched (3),income,0
06,36000,Huntington Beach,Hispanic,-.1101469,-.3982099,.17791611,1,2022,California,Matched (3),race-ethnicity,0
06,36000,Huntington Beach,Economically Disadvantaged,-.065035619,-.39013928,.26006806,1,2022,California,Matched (3),income,0
06,36000,Huntington Beach,"White, Non-Hispanic",-.19905619,-.46179289,.063680492,1,2022,California,Matched (3),race-ethnicity,0
06,36448,Indio,"Black, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,36448,Indio,Not Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,36448,Indio,Hispanic,,,,,2022,California,Using only (2),race-ethnicity,1
06,36448,Indio,"White, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,36448,Indio,Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,36448,Indio,All,,,,,2022,California,Using only (2),,1
06,36546,Inglewood,Hispanic,-.071556136,-.35286096,.20974869,1,2022,California,Matched (3),race-ethnicity,0
06,36546,Inglewood,Not Economically Disadvantaged,-.070338719,-.51898056,.37830311,1,2022,California,Matched (3),income,0
06,36546,Inglewood,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,36546,Inglewood,All,-.0065397783,-.30228335,.28920379,1,2022,California,Matched (3),,0
06,36546,Inglewood,Economically Disadvantaged,.018711219,-.29400688,.3314293,1,2022,California,Matched (3),income,0
06,36546,Inglewood,"Black, Non-Hispanic",.11327716,-.16890028,.39545459,1,2022,California,Matched (3),race-ethnicity,0
06,36770,Irvine,Hispanic,-.095427141,-.37975138,.1888971,1,2022,California,Matched (3),race-ethnicity,0
06,36770,Irvine,All,.054104961,-.22938006,.33758998,1,2022,California,Matched (3),,0
06,36770,Irvine,Economically Disadvantaged,.16105917,-.15124966,.47336802,1,2022,California,Matched (3),income,0
06,36770,Irvine,Not Economically Disadvantaged,-.005955108,-.29747972,.28556952,1,2022,California,Matched (3),income,0
06,36770,Irvine,"White, Non-Hispanic",-.07382492,-.32282534,.17517552,1,2022,California,Matched (3),race-ethnicity,0
06,36770,Irvine,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,37692,Jurupa Valley,Not Economically Disadvantaged,-.63189119,-.96986794,-.29391441,1,2022,California,Matched (3),income,0
06,37692,Jurupa Valley,Hispanic,-.43421704,-.69745809,-.17097598,1,2022,California,Matched (3),race-ethnicity,0
06,37692,Jurupa Valley,All,-.4368577,-.72073048,-.15298496,1,2022,California,Matched (3),,0
06,37692,Jurupa Valley,Economically Disadvantaged,-.44746983,-.74502409,-.14991558,1,2022,California,Matched (3),income,0
06,37692,Jurupa Valley,"White, Non-Hispanic",-.32505828,-.61844128,-.031675249,1,2022,California,Matched (3),race-ethnicity,0
06,37692,Jurupa Valley,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,39496,Lake Forest,"Black, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,39496,Lake Forest,Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,39496,Lake Forest,Hispanic,,,,,2022,California,Using only (2),race-ethnicity,1
06,39496,Lake Forest,"White, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,39496,Lake Forest,All,,,,,2022,California,Using only (2),,1
06,39496,Lake Forest,Not Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,39892,Lakewood,"Black, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,39892,Lakewood,All,,,,,2022,California,Using only (2),,1
06,39892,Lakewood,Not Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,39892,Lakewood,Hispanic,,,,,2022,California,Using only (2),race-ethnicity,1
06,39892,Lakewood,Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
