year,state,county,race_ind,environmental_quality,quality_flag
2014,05,133,Predominantly People of Color,37,1
2014,05,133,"Predominantly White, Non-Hispanic",40.333333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,05,135,"Predominantly White, Non-Hispanic",46.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,05,137,"Predominantly White, Non-Hispanic",56,1
2014,05,139,No Predominant Racial Group,19.5,1
2014,05,139,Predominantly People of Color,4,1
2014,05,139,"Predominantly White, Non-Hispanic",13.166666666666666,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,05,141,"Predominantly White, Non-Hispanic",43.2,1
2014,05,143,No Predominant Racial Group,39.8,1
2014,05,143,Predominantly People of Color,40,1
2014,05,143,"Predominantly White, Non-Hispanic",54.36,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,05,145,"Predominantly White, Non-Hispanic",37.84615384615385,1
2014,05,147,No Predominant Racial Group,54,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,05,147,"Predominantly White, Non-Hispanic",58,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,05,149,"Predominantly White, Non-Hispanic",37,1
2014,06,001,No Predominant Racial Group,47.945205479452056,1
2014,06,001,Predominantly People of Color,50.39823008849557,1
2014,06,001,"Predominantly White, Non-Hispanic",47.47540983606557,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,003,"Predominantly White, Non-Hispanic",97,1
2014,06,005,No Predominant Racial Group,32,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,005,"Predominantly White, Non-Hispanic",37,1
2014,06,007,No Predominant Racial Group,11.333333333333334,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,007,"Predominantly White, Non-Hispanic",18.11904761904762,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,009,"Predominantly White, Non-Hispanic",46.8,1
2014,06,011,No Predominant Racial Group,25,1
2014,06,011,Predominantly People of Color,35.666666666666664,1
2014,06,011,"Predominantly White, Non-Hispanic",47,1
2014,06,013,No Predominant Racial Group,37.62,1
2014,06,013,Predominantly People of Color,27.379746835443036,1
2014,06,013,"Predominantly White, Non-Hispanic",47.55128205128205,1
2014,06,015,No Predominant Racial Group,45.666666666666664,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,015,"Predominantly White, Non-Hispanic",53.25,1
2014,06,017,No Predominant Racial Group,92,1
2014,06,017,Predominantly People of Color,91,1
2014,06,017,"Predominantly White, Non-Hispanic",35.975,1
2014,06,019,No Predominant Racial Group,9.58974358974359,1
2014,06,019,Predominantly People of Color,12.682539682539682,1
2014,06,019,"Predominantly White, Non-Hispanic",16.147058823529413,1
2014,06,021,No Predominant Racial Group,28,1
2014,06,021,Predominantly People of Color,17,1
2014,06,021,"Predominantly White, Non-Hispanic",35.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,06,023,Predominantly People of Color,44,1
2014,06,023,"Predominantly White, Non-Hispanic",67.79310344827586,1
2014,06,025,No Predominant Racial Group,12,1
2014,06,025,Predominantly People of Color,19.551724137931036,1
2014,06,025,"Predominantly White, Non-Hispanic",59,1
2014,06,027,No Predominant Racial Group,93,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,027,"Predominantly White, Non-Hispanic",96.4,1
2014,06,029,No Predominant Racial Group,26.466666666666665,1
2014,06,029,Predominantly People of Color,17.481012658227847,1
2014,06,029,"Predominantly White, Non-Hispanic",39.904761904761905,1
2014,06,031,No Predominant Racial Group,28.5,1
2014,06,031,Predominantly People of Color,33.875,1
2014,06,031,"Predominantly White, Non-Hispanic",26.666666666666668,1
2014,06,033,No Predominant Racial Group,58.333333333333336,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,033,"Predominantly White, Non-Hispanic",58.916666666666664,1
2014,06,035,No Predominant Racial Group,90,1
2014,06,035,Predominantly People of Color,89,1
2014,06,035,"Predominantly White, Non-Hispanic",85.57142857142857,1
2014,06,037,No Predominant Racial Group,21.674922600619194,1
2014,06,037,Predominantly People of Color,NA,1
2014,06,037,"Predominantly White, Non-Hispanic",19.535,1
2014,06,039,No Predominant Racial Group,20,1
2014,06,039,Predominantly People of Color,12.923076923076923,1
2014,06,039,"Predominantly White, Non-Hispanic",41.57142857142857,1
2014,06,041,No Predominant Racial Group,85.75,1
2014,06,041,Predominantly People of Color,74.75,1
2014,06,041,"Predominantly White, Non-Hispanic",81.36170212765957,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,043,"Predominantly White, Non-Hispanic",42.166666666666664,1
2014,06,045,No Predominant Racial Group,65.33333333333333,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,045,"Predominantly White, Non-Hispanic",58.214285714285715,1
2014,06,047,No Predominant Racial Group,29.076923076923077,1
2014,06,047,Predominantly People of Color,27.62857142857143,1
2014,06,047,"Predominantly White, Non-Hispanic",25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,049,"Predominantly White, Non-Hispanic",85.75,1
2014,06,051,No Predominant Racial Group,98,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,051,"Predominantly White, Non-Hispanic",99,1
2014,06,053,No Predominant Racial Group,45.15384615384615,1
2014,06,053,Predominantly People of Color,38.867924528301884,1
2014,06,053,"Predominantly White, Non-Hispanic",79.62962962962963,1
2014,06,055,No Predominant Racial Group,64.94117647058823,1
2014,06,055,Predominantly People of Color,50.6,1
2014,06,055,"Predominantly White, Non-Hispanic",68.72222222222223,1
2014,06,057,No Predominant Racial Group,56,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,057,"Predominantly White, Non-Hispanic",24.210526315789473,1
2014,06,059,No Predominant Racial Group,18.587786259541986,1
2014,06,059,Predominantly People of Color,10.2,1
2014,06,059,"Predominantly White, Non-Hispanic",34.41747572815534,1
2014,06,061,No Predominant Racial Group,9,1
2014,06,061,Predominantly People of Color,75,1
2014,06,061,"Predominantly White, Non-Hispanic",16.759493670886076,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,063,"Predominantly White, Non-Hispanic",72.14285714285714,1
2014,06,065,No Predominant Racial Group,46.790209790209794,1
2014,06,065,Predominantly People of Color,37.85253456221198,1
2014,06,065,"Predominantly White, Non-Hispanic",58.33695652173913,1
2014,06,067,No Predominant Racial Group,17.146341463414632,1
2014,06,067,Predominantly People of Color,18.530973451327434,1
2014,06,067,"Predominantly White, Non-Hispanic",15.51639344262295,1
2014,06,069,No Predominant Racial Group,72.25,1
2014,06,069,Predominantly People of Color,72.66666666666667,1
2014,06,069,"Predominantly White, Non-Hispanic",76,1
2014,06,071,No Predominant Racial Group,50.56896551724138,1
2014,06,071,Predominantly People of Color,29.152263374485596,1
2014,06,071,"Predominantly White, Non-Hispanic",72.02985074626865,1
2014,06,073,No Predominant Racial Group,33.833333333333336,1
2014,06,073,Predominantly People of Color,28.558035714285715,1
2014,06,073,"Predominantly White, Non-Hispanic",42.16182572614108,1
2014,06,075,No Predominant Racial Group,33.08196721311475,1
2014,06,075,Predominantly People of Color,38.988235294117644,1
2014,06,075,"Predominantly White, Non-Hispanic",23.79591836734694,1
2014,06,077,No Predominant Racial Group,30.38888888888889,1
2014,06,077,Predominantly People of Color,27.297619047619047,1
2014,06,077,"Predominantly White, Non-Hispanic",32.36842105263158,1
2014,06,079,No Predominant Racial Group,70.125,1
2014,06,079,Predominantly People of Color,75.5,1
2014,06,079,"Predominantly White, Non-Hispanic",76.76744186046511,1
2014,06,081,No Predominant Racial Group,70.8048780487805,1
2014,06,081,Predominantly People of Color,73.65151515151516,1
2014,06,081,"Predominantly White, Non-Hispanic",77.20408163265306,1
2014,06,083,No Predominant Racial Group,78.16,1
2014,06,083,Predominantly People of Color,74.62962962962963,1
2014,06,083,"Predominantly White, Non-Hispanic",73.16666666666667,1
2014,06,085,No Predominant Racial Group,44.21782178217822,1
2014,06,085,Predominantly People of Color,43.70422535211268,1
2014,06,085,"Predominantly White, Non-Hispanic",53.89655172413793,1
2014,06,087,No Predominant Racial Group,55.6,1
2014,06,087,Predominantly People of Color,22.272727272727273,1
2014,06,087,"Predominantly White, Non-Hispanic",63.72222222222222,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,089,"Predominantly White, Non-Hispanic",19.958333333333332,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,091,"Predominantly White, Non-Hispanic",81,1
2014,06,093,No Predominant Racial Group,67,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,093,"Predominantly White, Non-Hispanic",29,1
2014,06,095,No Predominant Racial Group,49.851851851851855,1
2014,06,095,Predominantly People of Color,35.11764705882353,1
2014,06,095,"Predominantly White, Non-Hispanic",56.27777777777778,1
2014,06,097,No Predominant Racial Group,66.55555555555556,1
2014,06,097,Predominantly People of Color,57.44444444444444,1
2014,06,097,"Predominantly White, Non-Hispanic",72.125,1
2014,06,099,No Predominant Racial Group,25.885714285714286,1
2014,06,099,Predominantly People of Color,27.22222222222222,1
2014,06,099,"Predominantly White, Non-Hispanic",29.130434782608695,1
2014,06,101,No Predominant Racial Group,14.555555555555555,1
2014,06,101,Predominantly People of Color,13.5,1
2014,06,101,"Predominantly White, Non-Hispanic",14.166666666666666,1
2014,06,103,No Predominant Racial Group,27,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,103,"Predominantly White, Non-Hispanic",34.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,06,105,"Predominantly White, Non-Hispanic",58,1
2014,06,107,No Predominant Racial Group,9.708333333333334,1
2014,06,107,Predominantly People of Color,13.591836734693878,1
2014,06,107,"Predominantly White, Non-Hispanic",15.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,06,109,Predominantly People of Color,29,1
2014,06,109,"Predominantly White, Non-Hispanic",46.6,1
2014,06,111,No Predominant Racial Group,41.86486486486486,1
2014,06,111,Predominantly People of Color,35.392857142857146,1
2014,06,111,"Predominantly White, Non-Hispanic",49.1625,1
2014,06,113,No Predominant Racial Group,31.45,1
2014,06,113,Predominantly People of Color,33.54545454545455,1
2014,06,113,"Predominantly White, Non-Hispanic",34.7,1
2014,06,115,No Predominant Racial Group,8.142857142857142,1
2014,06,115,Predominantly People of Color,7,1
2014,06,115,"Predominantly White, Non-Hispanic",23.166666666666668,1
2014,08,001,No Predominant Racial Group,43.19047619047619,1
2014,08,001,Predominantly People of Color,40.93939393939394,1
2014,08,001,"Predominantly White, Non-Hispanic",55.04761904761905,1
2014,08,003,No Predominant Racial Group,98.5,1
2014,08,003,Predominantly People of Color,98,1
2014,08,003,"Predominantly White, Non-Hispanic",99,1
2014,08,005,No Predominant Racial Group,63.515151515151516,1
2014,08,005,Predominantly People of Color,54.2,1
2014,08,005,"Predominantly White, Non-Hispanic",65.97752808988764,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,007,"Predominantly White, Non-Hispanic",97.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,009,"Predominantly White, Non-Hispanic",99,1
2014,08,011,No Predominant Racial Group,97,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,08,013,No Predominant Racial Group,68.8,1
2014,08,013,Predominantly People of Color,67,1
2014,08,013,"Predominantly White, Non-Hispanic",84.96774193548387,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,014,"Predominantly White, Non-Hispanic",62.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,015,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,017,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,019,"Predominantly White, Non-Hispanic",99,1
2014,08,021,No Predominant Racial Group,99,1
2014,08,021,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,08,023,No Predominant Racial Group,99,1
2014,08,023,Predominantly People of Color,99,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,08,025,No Predominant Racial Group,98,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,027,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,029,"Predominantly White, Non-Hispanic",97,1
2014,08,031,No Predominant Racial Group,31.61904761904762,1
2014,08,031,Predominantly People of Color,34.42553191489362,1
2014,08,031,"Predominantly White, Non-Hispanic",31.12,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,033,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,035,"Predominantly White, Non-Hispanic",85.59016393442623,1
2014,08,037,No Predominant Racial Group,98.33333333333333,1
2014,08,037,Predominantly People of Color,99,1
2014,08,037,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,039,"Predominantly White, Non-Hispanic",98.57142857142857,1
2014,08,041,No Predominant Racial Group,82.36842105263158,1
2014,08,041,Predominantly People of Color,76.75,1
2014,08,041,"Predominantly White, Non-Hispanic",92.21495327102804,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,08,043,Predominantly People of Color,99,1
2014,08,043,"Predominantly White, Non-Hispanic",98.36363636363636,1
2014,08,045,No Predominant Racial Group,85,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,045,"Predominantly White, Non-Hispanic",91.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,047,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,049,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,051,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,053,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,08,055,Predominantly People of Color,99,1
2014,08,055,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,057,"Predominantly White, Non-Hispanic",99,1
2014,08,059,No Predominant Racial Group,40.22222222222222,1
2014,08,059,Predominantly People of Color,3,1
2014,08,059,"Predominantly White, Non-Hispanic",66.30708661417323,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,061,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,063,"Predominantly White, Non-Hispanic",98.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,08,065,Predominantly People of Color,99,1
2014,08,065,"Predominantly White, Non-Hispanic",99,1
2014,08,067,No Predominant Racial Group,90,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,067,"Predominantly White, Non-Hispanic",97.33333333333333,1
2014,08,069,No Predominant Racial Group,84,1
2014,08,069,Predominantly People of Color,91,1
2014,08,069,"Predominantly White, Non-Hispanic",84.38028169014085,1
2014,08,071,No Predominant Racial Group,98,1
2014,08,071,Predominantly People of Color,98,1
2014,08,071,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,073,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,075,"Predominantly White, Non-Hispanic",96.83333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,077,"Predominantly White, Non-Hispanic",83.17241379310344,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,079,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,08,081,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,08,083,Predominantly People of Color,98,1
2014,08,083,"Predominantly White, Non-Hispanic",98.5,1
