year,state,city_name,stateplacefp,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality,black_count,black_count_lb,black_count_ub,black_share,black_quality,hispanic_count,hispanic_count_lb,hispanic_count_ub,hispanic_share,hispanic_quality,other_count,other_count_lb,other_count_ub,other_share,other_quality,white_count,white_count_lb,white_count_ub,white_share,white_quality
2018,40,Oklahoma City,4055000,2746,2745,2747,.059900094,1,,,,,,,,,,,,,,,,,,,,
2018,40,Tulsa,4075000,2057,2057,2057,.03889351,1,,,,,,,,,,,,,,,,,,,,
2018,41,Beaverton,4105350,2085,2085,2085,.050766982,1,,,,,,,,,,,,,,,,,,,,
2018,41,Bend,4105800,380,380,380,.020663405,1,,,,,,,,,,,,,,,,,,,,
2018,41,Eugene,4123850,1290,1289,1291,.055856247,1,,,,,,,,,,,,,,,,,,,,
2018,41,Gresham,4131250,366,366,366,.030584106,1,,,,,,,,,,,,,,,,,,,,
2018,41,Hillsboro,4134100,616,616,616,.029739777,1,,,,,,,,,,,,,,,,,,,,
2018,41,Medford,4147000,1251,1251,1251,.08647266,1,,,,,,,,,,,,,,,,,,,,
2018,41,Portland,4159000,2394,2394,2394,.035150573,1,,,,,,,,,,,,,,,,,,,,
2018,41,Salem,4164900,1225,1225,1225,.029222328,1,,,,,,,,,,,,,,,,,,,,
2018,42,Allentown,4202000,828,827,829,.026283212,1,,,,,,,,,,,,,,,,,,,,
2018,42,Bethlehem,4206088,462,461,463,.02804419,1,,,,,,,,,,,,,,,,,,,,
2018,42,Erie,4224000,374,374,374,.017483989,1,,,,,,,,,,,,,,,,,,,,
2018,42,Philadelphia,4260000,4320,4302,4338,.022279412,1,,,,,,,,,,,,,,,,,,,,
2018,42,Pittsburgh,4261000,1691,1690,1692,.023300035,1,,,,,,,,,,,,,,,,,,,,
2018,42,Reading,4263624,1155,1155,1155,.049146846,1,,,,,,,,,,,,,,,,,,,,
2018,42,Scranton,4269000,251,251,251,.024834273,1,,,,,,,,,,,,,,,,,,,,
2018,44,Cranston,4419180,30,30,30,.0028628686,1,,,,,,,,,,,,,,,,,,,,
2018,44,Pawtucket,4454640,89,89,89,.0096949888,1,,,,,,,,,,,,,,,,,,,,
2018,44,Providence,4459000,329,326,332,.011731565,1,,,,,,,,,,,,,,,,,,,,
2018,44,Warwick,4474300,70,70,70,.0079545453,1,,,,,,,,,,,,,,,,,,,,
2018,45,Charleston,4513330,341,341,341,.0068516545,1,,,,,,,,,,,,,,,,,,,,
2018,45,Columbia,4516000,1551,1551,1551,.019193407,1,,,,,,,,,,,,,,,,,,,,
2018,45,Mount Pleasant,4548535,,,,,,,,,,,,,,,,,,,,,,,,,
2018,45,North Charleston,4550875,,,,,,,,,,,,,,,,,,,,,,,,,
2018,46,Sioux Falls,4659020,697,697,697,.027859941,1,,,,,,,,,,,,,,,,,,,,
2018,47,Chattanooga,4714000,1465,1465,1465,.032517981,1,,,,,,,,,,,,,,,,,,,,
2018,47,Clarksville,4715160,1137,1137,1137,.032149523,1,,,,,,,,,,,,,,,,,,,,
2018,47,Franklin,4727740,234,234,234,.0053104577,1,,,,,,,,,,,,,,,,,,,,
2018,47,Knoxville,4740000,534,533,535,.0087559642,1,,,,,,,,,,,,,,,,,,,,
2018,47,Memphis,4748000,2284,2284,2284,.020370122,1,,,,,,,,,,,,,,,,,,,,
2018,47,Murfreesboro,4751560,1420,1420,1420,.025705079,1,,,,,,,,,,,,,,,,,,,,
2018,47,Nashville,4752006,3709,3709,3709,.038526259,1,,,,,,,,,,,,,,,,,,,,
2018,48,Abilene,4801000,1398,1398,1398,.065803722,1,,,,,,,,,,,,,,,,,,,,
2018,48,Allen,4801924,89,89,89,.0034457394,1,,,,,,,,,,,,,,,,,,,,
2018,48,Amarillo,4803000,1997,1997,1997,.05700665,1,,,,,,,,,,,,,,,,,,,,
2018,48,Arlington,4804000,2448,2448,2448,.040868115,1,,,,,,,,,,,,,,,,,,,,
2018,48,Austin,4805000,2265,2263,2267,.020446483,1,,,,,,,,,,,,,,,,,,,,
2018,48,Baytown,4806128,504,504,504,.0211436,1,,,,,,,,,,,,,,,,,,,,
2018,48,Beaumont,4807000,1013,1013,1013,.053597882,1,,,,,,,,,,,,,,,,,,,,
2018,48,Brownsville,4810768,2035,2035,2035,.045831271,1,,,,,,,,,,,,,,,,,,,,
2018,48,Bryan,4810912,798,798,798,.048810326,1,,,,,,,,,,,,,,,,,,,,
2018,48,Carrollton,4813024,476,476,476,.017685305,1,,,,,,,,,,,,,,,,,,,,
2018,48,Cedar Park,4813552,,,,,,,,,,,,,,,,,,,,,,,,,
2018,48,College Station,4815976,142,142,142,.0099677099,1,,,,,,,,,,,,,,,,,,,,
2018,48,Conroe,4816432,712,712,712,.011330904,1,,,,,,,,,,,,,,,,,,,,
2018,48,Corpus Christi,4817000,1536,1535,1537,.028813686,1,,,,,,,,,,,,,,,,,,,,
2018,48,Dallas,4819000,3686,3682,3690,.019325241,1,,,,,,,,,,,,,,,,,,,,
2018,48,Denton,4819972,980,980,980,.03189585,1,,,,,,,,,,,,,,,,,,,,
2018,48,Edinburg,4822660,62,62,62,.0018170628,1,,,,,,,,,,,,,,,,,,,,
2018,48,El Paso,4824000,2851,2850,2852,.017074209,1,,,,,,,,,,,,,,,,,,,,
2018,48,Flower Mound,4826232,,,,,,,,,,,,,,,,,,,,,,,,,
2018,48,Fort Worth,4827000,3081,3081,3081,.023013663,1,,,,,,,,,,,,,,,,,,,,
2018,48,Frisco,4827684,147,147,147,.0024425909,1,,,,,,,,,,,,,,,,,,,,
2018,48,Garland,4829000,1365,1365,1365,.02438066,1,,,,,,,,,,,,,,,,,,,,
2018,48,Grand Prairie,4830464,1293,1293,1293,.044280823,1,,,,,,,,,,,,,,,,,,,,
2018,48,Houston,4835000,16762,16762,16762,.02812166,1,,,,,,,,,,,,,,,,,,,,
2018,48,Irving,4837000,712,712,712,.020724183,1,,,,,,,,,,,,,,,,,,,,
2018,48,Killeen,4839148,1079,1079,1079,.02299365,1,,,,,,,,,,,,,,,,,,,,
2018,48,Laredo,4841464,737,736,738,.010948688,1,,,,,,,,,,,,,,,,,,,,
2018,48,League City,4841980,1106,1106,1106,.026205426,1,,,,,,,,,,,,,,,,,,,,
2018,48,Lewisville,4842508,1263,1263,1263,.018079791,1,,,,,,,,,,,,,,,,,,,,
2018,48,Longview,4843888,110,110,110,.0072655217,1,,,,,,,,,,,,,,,,,,,,
2018,48,Lubbock,4845000,989,989,989,.027539542,1,,,,,,,,,,,,,,,,,,,,
2018,48,Mcallen,4845384,235,235,235,.010104485,1,,,,,,,,,,,,,,,,,,,,
2018,48,Mckinney,4845744,740,739,741,.028327528,1,,,,,,,,,,,,,,,,,,,,
2018,48,Mesquite,4847892,813,813,813,.019830719,1,,,,,,,,,,,,,,,,,,,,
2018,48,Midland,4848072,589,588,590,.02,1,,,,,,,,,,,,,,,,,,,,
2018,48,Mission,4848768,202,202,202,.0078073665,1,,,,,,,,,,,,,,,,,,,,
2018,48,New Braunfels,4850820,663,663,663,.020053234,1,,,,,,,,,,,,,,,,,,,,
2018,48,Odessa,4853388,2099,2099,2099,.061755273,1,,,,,,,,,,,,,,,,,,,,
2018,48,Pasadena,4856000,1458,1458,1458,.027359216,1,,,,,,,,,,,,,,,,,,,,
2018,48,Pearland,4856348,271,271,271,.012542812,1,,,,,,,,,,,,,,,,,,,,
2018,48,Pharr,4857200,929,929,929,.02502694,1,,,,,,,,,,,,,,,,,,,,
2018,48,Plano,4858016,459,459,459,.0086510731,1,,,,,,,,,,,,,,,,,,,,
2018,48,Richardson,4861796,478,478,478,.0082129175,1,,,,,,,,,,,,,,,,,,,,
2018,48,Round Rock,4863500,792,792,792,.015220525,1,,,,,,,,,,,,,,,,,,,,
2018,48,San Angelo,4864472,280,280,280,.014702021,1,,,,,,,,,,,,,,,,,,,,
2018,48,San Antonio,4865000,6903,6900,6906,.021749679,1,,,,,,,,,,,,,,,,,,,,
2018,48,Sugar Land,4870808,1174,1174,1174,.014692632,1,,,,,,,,,,,,,,,,,,,,
2018,48,Temple,4872176,438,438,438,.050045703,1,,,,,,,,,,,,,,,,,,,,
2018,48,Tyler,4874144,401,401,401,.017898589,1,,,,,,,,,,,,,,,,,,,,
2018,48,Waco,4876000,931,931,931,.041542102,1,,,,,,,,,,,,,,,,,,,,
2018,48,Wichita Falls,4879000,417,417,417,.027510226,1,,,,,,,,,,,,,,,,,,,,
2018,49,Layton,4943660,8,8,8,.009142857,1,,,,,,,,,,,,,,,,,,,,
2018,49,Lehi,4944320,,,,,,,,,,,,,,,,,,,,,,,,,
2018,49,Ogden,4955980,1002,1001,1003,.021940965,1,,,,,,,,,,,,,,,,,,,,
2018,49,Orem,4957300,,,,,,,,,,,,,,,,,,,,,,,,,
2018,49,Provo,4962470,314,313,315,.016299834,1,,,,,,,,,,,,,,,,,,,,
2018,49,Salt Lake City,4967000,2200,2198,2202,.023923185,1,,,,,,,,,,,,,,,,,,,,
2018,49,Sandy,4967440,1832,1832,1832,.051853947,1,,,,,,,,,,,,,,,,,,,,
2018,49,South Jordan,4970850,5,5,5,.016556291,1,,,,,,,,,,,,,,,,,,,,
2018,49,St. George,4965330,964,964,964,.029522555,1,,,,,,,,,,,,,,,,,,,,
2018,49,West Jordan,4982950,1593,1593,1593,.028357306,1,,,,,,,,,,,,,,,,,,,,
2018,49,West Valley City,4983470,12,9,15,.0081411125,3,,,,,,,,,,,,,,,,,,,,
2018,51,Alexandria,5101000,211,211,211,.013215583,1,,,,,,,,,,,,,,,,,,,,
2018,51,Chesapeake,5116000,168,168,168,.0041096895,1,,,,,,,,,,,,,,,,,,,,
2018,51,Hampton,5135000,389,389,389,.019858083,1,,,,,,,,,,,,,,,,,,,,
2018,51,Lynchburg,5147672,252,252,252,.030497398,1,,,,,,,,,,,,,,,,,,,,
2018,51,Newport News,5156000,749,749,749,.026141282,1,,,,,,,,,,,,,,,,,,,,
2018,51,Norfolk,5157000,661,661,661,.021969622,1,,,,,,,,,,,,,,,,,,,,
2018,51,Portsmouth,5164000,220,220,220,.015707554,1,,,,,,,,,,,,,,,,,,,,
2018,51,Richmond,5167000,1189,1189,1189,.048015185,1,,,,,,,,,,,,,,,,,,,,
2018,51,Roanoke,5168000,801,801,801,.028740581,1,,,,,,,,,,,,,,,,,,,,
2018,51,Suffolk,5176432,162,162,162,.011356466,1,,,,,,,,,,,,,,,,,,,,
2018,51,Virginia Beach,5182000,930,930,930,.01355211,1,,,,,,,,,,,,,,,,,,,,
2018,53,Auburn,5303180,348,348,348,.019880034,1,,,,,,,,,,,,,,,,,,,,
2018,53,Bellevue,5305210,279,279,279,.012911287,1,,,,,,,,,,,,,,,,,,,,
2018,53,Bellingham,5305280,662,662,662,.048388276,1,,,,,,,,,,,,,,,,,,,,
2018,53,Everett,5322640,1447,1447,1447,.039327063,1,,,,,,,,,,,,,,,,,,,,
2018,53,Federal Way,5323515,759,759,759,.032312997,1,,,,,,,,,,,,,,,,,,,,
2018,53,Kennewick,5335275,501,501,501,.024459308,1,,,,,,,,,,,,,,,,,,,,
2018,53,Kent,5335415,505,505,505,.018377671,1,,,,,,,,,,,,,,,,,,,,
2018,53,Kirkland,5335940,16,16,16,.024024025,1,,,,,,,,,,,,,,,,,,,,
2018,53,Pasco,5353545,564,564,564,.030422352,1,,,,,,,,,,,,,,,,,,,,
2018,53,Renton,5357745,634,634,634,.038599696,1,,,,,,,,,,,,,,,,,,,,
2018,53,Seattle,5363000,2703,2703,2703,.047782354,1,,,,,,,,,,,,,,,,,,,,
2018,53,Spokane,5367000,1746,1743,1749,.049527701,1,,,,,,,,,,,,,,,,,,,,
2018,53,Spokane Valley,5367167,377,377,377,.025834303,1,,,,,,,,,,,,,,,,,,,,
2018,53,Tacoma,5370000,2500,2500,2500,.058448087,1,,,,,,,,,,,,,,,,,,,,
2018,53,Vancouver,5374060,2084,2082,2086,.042534951,1,,,,,,,,,,,,,,,,,,,,
2018,53,Yakima,5380010,784,784,784,.031185362,1,,,,,,,,,,,,,,,,,,,,
2018,55,Appleton,5502375,311,311,311,.019090295,1,,,,,,,,,,,,,,,,,,,,
2018,55,Green Bay,5531000,1139,1139,1139,.038212501,1,,,,,,,,,,,,,,,,,,,,
2018,55,Kenosha,5539225,460,460,460,.02166439,1,,,,,,,,,,,,,,,,,,,,
2018,55,Madison,5548000,1062,1061,1063,.039365407,1,,,,,,,,,,,,,,,,,,,,
2018,55,Milwaukee,5553000,5225,5225,5225,.066146776,1,,,,,,,,,,,,,,,,,,,,
2018,55,Racine,5566000,852,852,852,.046291769,1,,,,,,,,,,,,,,,,,,,,
2017,01,Auburn,0103076,29,29,29,.0033607602,1,,,,,,,,,,,,,,,,,,,,
2017,01,Birmingham,0107000,493,493,493,.0082274992,1,,,,,,,,,,,,,,,,,,,,
2017,01,Hoover,0135896,62,62,62,.0044200472,1,,,,,,,,,,,,,,,,,,,,
2017,01,Huntsville,0137000,338,338,338,.0078092511,1,,,,,,,,,,,,,,,,,,,,
2017,01,Mobile,0150000,6521,6520,6521,.11745951,1,,,,,,,,,,,,,,,,,,,,
2017,01,Montgomery,0151000,686,686,686,.023307173,1,,,,,,,,,,,,,,,,,,,,
2017,01,Tuscaloosa,0177256,283,283,283,.0096884631,1,,,,,,,,,,,,,,,,,,,,
2017,02,Anchorage,0203000,2047,2047,2047,.042617422,1,,,,,,,,,,,,,,,,,,,,
2017,04,Avondale,0404720,672,672,672,.035540514,1,,,,,,,,,,,,,,,,,,,,
2017,04,Buckeye,0407940,41,41,41,.0033131314,1,,,,,,,,,,,,,,,,,,,,
2017,04,Chandler,0412000,501,500,502,.010908378,1,,,,,,,,,,,,,,,,,,,,
2017,04,Flagstaff,0423620,302,302,302,.03071603,1,,,,,,,,,,,,,,,,,,,,
2017,04,Gilbert,0427400,415,415,415,.0083738575,1,,,,,,,,,,,,,,,,,,,,
2017,04,Glendale,0427820,1837,1837,1837,.019943547,1,,,,,,,,,,,,,,,,,,,,
2017,04,Goodyear,0428380,,,,,,,,,,,,,,,,,,,,,,,,,
2017,04,Mesa,0446000,1383,1378,1388,.019894987,1,,,,,,,,,,,,,,,,,,,,
2017,04,Peoria,0454050,4,3,5,.0077220076,3,,,,,,,,,,,,,,,,,,,,
2017,04,Phoenix,0455000,9109,9096,9122,.043389,1,,,,,,,,,,,,,,,,,,,,
2017,04,Scottsdale,0465000,160,157,163,.0056304326,1,,,,,,,,,,,,,,,,,,,,
2017,04,Surprise,0471510,89,89,89,.0033495163,1,,,,,,,,,,,,,,,,,,,,
2017,04,Tempe,0473000,697,694,700,.015845951,1,,,,,,,,,,,,,,,,,,,,
2017,04,Tucson,0477000,3472,3470,3474,.04196734,1,,,,,,,,,,,,,,,,,,,,
2017,04,Yuma,0485540,344,344,344,.013555582,1,,,,,,,,,,,,,,,,,,,,
2017,05,Fayetteville,0523290,265,265,265,.026455026,1,,,,,,,,,,,,,,,,,,,,
2017,05,Fort Smith,0524550,218,218,218,.014744674,1,,,,,,,,,,,,,,,,,,,,
2017,05,Jonesboro,0535710,238,238,238,.016291328,1,,,,,,,,,,,,,,,,,,,,
2017,05,Little Rock,0541000,1319,1316,1322,.03028355,1,,,,,,,,,,,,,,,,,,,,
2017,05,Springdale,0566080,200,200,200,.0086296173,1,,,,,,,,,,,,,,,,,,,,
2017,06,Alameda,0600562,112,112,112,.0099123819,1,,,,,,,,,,,,,,,,,,,,
2017,06,Alhambra,0600884,320,320,320,.018985465,1,,,,,,,,,,,,,,,,,,,,
2017,06,Anaheim,0602000,8313,8313,8313,.14586258,1,,,,,,,,,,,,,,,,,,,,
2017,06,Antioch,0602252,350,350,350,.020309871,1,,,,,,,,,,,,,,,,,,,,
2017,06,Apple Valley,0602364,898,898,898,.062296219,1,,,,,,,,,,,,,,,,,,,,
2017,06,Bakersfield,0603526,3469,3468,3470,.02720955,1,,,,,,,,,,,,,,,,,,,,
2017,06,Bellflower,0604982,133,133,133,.011133434,1,,,,,,,,,,,,,,,,,,,,
2017,06,Berkeley,0606000,309,309,309,.029883945,1,,,,,,,,,,,,,,,,,,,,
2017,06,Buena Park,0608786,891,891,891,.098879151,1,,,,,,,,,,,,,,,,,,,,
2017,06,Burbank,0608954,110,110,110,.0072497199,1,,,,,,,,,,,,,,,,,,,,
2017,06,Carlsbad,0611194,158,158,158,.013570386,1,,,,,,,,,,,,,,,,,,,,
2017,06,Carson,0611530,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Chico,0613014,517,517,517,.036336802,1,,,,,,,,,,,,,,,,,,,,
2017,06,Chino,0613210,2719,2719,2719,.096620589,1,,,,,,,,,,,,,,,,,,,,
2017,06,Chino Hills,0613214,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Chula Vista,0613392,1137,1137,1137,.015994936,1,,,,,,,,,,,,,,,,,,,,
2017,06,Citrus Heights,0613588,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Clovis,0614218,183,183,183,.0042453487,1,,,,,,,,,,,,,,,,,,,,
2017,06,Compton,0615044,520,520,520,.022591997,1,,,,,,,,,,,,,,,,,,,,
2017,06,Concord,0616000,568,568,568,.017970704,1,,,,,,,,,,,,,,,,,,,,
2017,06,Corona,0616350,579,579,579,.030465666,1,,,,,,,,,,,,,,,,,,,,
2017,06,Costa Mesa,0616532,1129,1129,1129,.040650994,1,,,,,,,,,,,,,,,,,,,,
2017,06,Daly City,0617918,146,146,146,.01209811,1,,,,,,,,,,,,,,,,,,,,
2017,06,Downey,0619766,767,767,767,.02554623,1,,,,,,,,,,,,,,,,,,,,
2017,06,El Cajon,0621712,965,965,965,.020190397,1,,,,,,,,,,,,,,,,,,,,
2017,06,El Monte,0622230,2967,2967,2967,.12421502,1,,,,,,,,,,,,,,,,,,,,
2017,06,Elk Grove,0622020,823,823,823,.013002196,1,,,,,,,,,,,,,,,,,,,,
2017,06,Escondido,0622804,1089,1089,1089,.037862457,1,,,,,,,,,,,,,,,,,,,,
2017,06,Fairfield,0623182,597,597,597,.021779578,1,,,,,,,,,,,,,,,,,,,,
2017,06,Folsom,0624638,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Fontana,0624680,1221,1221,1221,.032843769,1,,,,,,,,,,,,,,,,,,,,
2017,06,Fremont,0626000,276,276,276,.0076344325,1,,,,,,,,,,,,,,,,,,,,
2017,06,Fresno,0627000,2550,2549,2551,.026011383,1,,,,,,,,,,,,,,,,,,,,
2017,06,Fullerton,0628000,530,530,530,.019479565,1,,,,,,,,,,,,,,,,,,,,
2017,06,Garden Grove,0629000,1008,1008,1008,.023353335,1,,,,,,,,,,,,,,,,,,,,
2017,06,Glendale,0630000,1748,1748,1748,.067047678,1,,,,,,,,,,,,,,,,,,,,
2017,06,Hawthorne,0632548,117,117,117,.013988522,1,,,,,,,,,,,,,,,,,,,,
2017,06,Hayward,0633000,1171,1171,1171,.045319092,1,,,,,,,,,,,,,,,,,,,,
2017,06,Hemet,0633182,1188,1188,1188,.054502912,1,,,,,,,,,,,,,,,,,,,,
2017,06,Hesperia,0633434,1151,1151,1151,.047672298,1,,,,,,,,,,,,,,,,,,,,
2017,06,Huntington Beach,0636000,1474,1474,1474,.046758026,1,,,,,,,,,,,,,,,,,,,,
2017,06,Indio,0636448,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Inglewood,0636546,204,204,204,.016879033,1,,,,,,,,,,,,,,,,,,,,
2017,06,Irvine,0636770,140,140,140,.0040442557,1,,,,,,,,,,,,,,,,,,,,
2017,06,Jurupa Valley,0637692,212,212,212,.011092507,1,,,,,,,,,,,,,,,,,,,,
2017,06,Lake Forest,0639496,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Lakewood,0639892,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Lancaster,0640130,1805,1805,1805,.043662313,1,,,,,,,,,,,,,,,,,,,,
2017,06,Livermore,0641992,94,94,94,.0068289139,1,,,,,,,,,,,,,,,,,,,,
2017,06,Long Beach,0643000,7031,7031,7031,.094147108,1,,,,,,,,,,,,,,,,,,,,
2017,06,Los Angeles,0644000,17518,17517,17519,.028146248,1,,,,,,,,,,,,,,,,,,,,
2017,06,Manteca,0645484,907,907,907,.03817822,1,,,,,,,,,,,,,,,,,,,,
2017,06,Menifee,0646842,70,70,70,.0059952037,1,,,,,,,,,,,,,,,,,,,,
2017,06,Merced,0646898,177,177,177,.011019798,1,,,,,,,,,,,,,,,,,,,,
2017,06,Milpitas,0647766,432,432,432,.041868579,1,,,,,,,,,,,,,,,,,,,,
2017,06,Mission Viejo,0648256,549,549,549,.020052597,1,,,,,,,,,,,,,,,,,,,,
2017,06,Modesto,0648354,1761,1761,1761,.035694018,1,,,,,,,,,,,,,,,,,,,,
2017,06,Moreno Valley,0649270,6240,6240,6240,.18832619,1,,,,,,,,,,,,,,,,,,,,
2017,06,Mountain View,0649670,209,209,209,.022149216,1,,,,,,,,,,,,,,,,,,,,
2017,06,Murrieta,0650076,313,313,313,.013537477,1,,,,,,,,,,,,,,,,,,,,
2017,06,Napa,0650258,505,505,505,.027739633,1,,,,,,,,,,,,,,,,,,,,
2017,06,Newport Beach,0651182,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Norwalk,0652526,4265,4265,4265,.23840134,1,,,,,,,,,,,,,,,,,,,,
2017,06,Oakland,0653000,1114,1114,1114,.02217754,1,,,,,,,,,,,,,,,,,,,,
2017,06,Oceanside,0653322,204,204,204,.0099711614,1,,,,,,,,,,,,,,,,,,,,
2017,06,Ontario,0653896,4516,4516,4516,.094818175,1,,,,,,,,,,,,,,,,,,,,
2017,06,Orange,0653980,326,326,326,.011678309,1,,,,,,,,,,,,,,,,,,,,
2017,06,Oxnard,0654652,3254,3254,3254,.077867381,1,,,,,,,,,,,,,,,,,,,,
2017,06,Palmdale,0655156,350,350,350,.014531867,1,,,,,,,,,,,,,,,,,,,,
2017,06,Pasadena,0656000,668,668,668,.03677604,1,,,,,,,,,,,,,,,,,,,,
2017,06,Perris,0656700,2848,2848,2848,.076954253,1,,,,,,,,,,,,,,,,,,,,
2017,06,Pittsburg,0657456,181,181,181,.015688654,1,,,,,,,,,,,,,,,,,,,,
2017,06,Pleasanton,0657792,22,22,22,.0014800861,1,,,,,,,,,,,,,,,,,,,,
2017,06,Pomona,0658072,3460,3460,3460,.14116687,1,,,,,,,,,,,,,,,,,,,,
2017,06,Rancho Cordova,0659444,1045,1045,1045,.051343784,1,,,,,,,,,,,,,,,,,,,,
2017,06,Rancho Cucamonga,0659451,906,906,906,.12918866,1,,,,,,,,,,,,,,,,,,,,
2017,06,Redding,0659920,493,493,493,.026757123,1,,,,,,,,,,,,,,,,,,,,
2017,06,Redwood City,0660102,165,165,165,.0086265486,1,,,,,,,,,,,,,,,,,,,,
2017,06,Rialto,0660466,1896,1896,1896,.074411303,1,,,,,,,,,,,,,,,,,,,,
2017,06,Richmond,0660620,1011,1011,1011,.031944137,1,,,,,,,,,,,,,,,,,,,,
2017,06,Riverside,0662000,3035,3035,3035,.058053903,1,,,,,,,,,,,,,,,,,,,,
2017,06,Roseville,0662938,841,841,841,.030037859,1,,,,,,,,,,,,,,,,,,,,
2017,06,Sacramento,0664000,1846,1846,1846,.028918305,1,,,,,,,,,,,,,,,,,,,,
2017,06,Salinas,0664224,4863,4862,4864,.12428122,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Bernardino,0665000,5361,5361,5361,.095173001,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Diego,0666000,8945,8945,8945,.05163208,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Francisco,0667000,2511,2511,2511,.041465752,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Jose,0668000,2168,2168,2168,.01472466,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Leandro,0668084,200,200,200,.022522522,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Marcos,0668196,109,109,109,.0051887464,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Mateo,0668252,38,38,38,.0040067481,1,,,,,,,,,,,,,,,,,,,,
2017,06,San Ramon,0668378,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Ana,0669000,7120,7120,7120,.1321774,1,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Barbara,0669070,1912,1912,1912,.11752412,1,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Clara,0669084,313,313,313,.020181829,1,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Clarita,0669088,710,710,710,.020262556,1,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Maria,0669196,6577,6577,6577,.24927987,1,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Monica,0670000,97,97,97,.0089764949,1,,,,,,,,,,,,,,,,,,,,
2017,06,Santa Rosa,0670098,1693,1693,1693,.055597518,1,,,,,,,,,,,,,,,,,,,,
2017,06,Simi Valley,0672016,198,198,198,.011785013,1,,,,,,,,,,,,,,,,,,,,
2017,06,South Gate,0673080,,,,,,,,,,,,,,,,,,,,,,,,,
2017,06,Stockton,0675000,2129,2129,2129,.03882486,1,,,,,,,,,,,,,,,,,,,,
2017,06,Sunnyvale,0677000,38,38,38,.0010634725,1,,,,,,,,,,,,,,,,,,,,
2017,06,Temecula,0678120,222,222,222,.0074041956,1,,,,,,,,,,,,,,,,,,,,
2017,06,Thousand Oaks,0678582,125,125,125,.0066727167,1,,,,,,,,,,,,,,,,,,,,
2017,06,Torrance,0680000,191,191,191,.0081290435,1,,,,,,,,,,,,,,,,,,,,
2017,06,Tracy,0680238,680,679,681,.02840553,1,,,,,,,,,,,,,,,,,,,,
2017,06,Tustin,0680854,343,343,343,.01428274,1,,,,,,,,,,,,,,,,,,,,
2017,06,Upland,0681344,486,486,486,.044534042,1,,,,,,,,,,,,,,,,,,,,
2017,06,Vacaville,0681554,192,192,192,.014586341,1,,,,,,,,,,,,,,,,,,,,
2017,06,Vallejo,0681666,322,322,322,.022256013,1,,,,,,,,,,,,,,,,,,,,
2017,06,Ventura,0665042,721,721,721,.042883482,1,,,,,,,,,,,,,,,,,,,,
2017,06,Victorville,0682590,1615,1615,1615,.062335957,1,,,,,,,,,,,,,,,,,,,,
2017,06,Visalia,0682954,794,794,794,.024287287,1,,,,,,,,,,,,,,,,,,,,
2017,06,Vista,0682996,2200,2200,2200,.089039989,1,,,,,,,,,,,,,,,,,,,,
2017,06,West Covina,0684200,2002,2002,2002,.15697037,1,,,,,,,,,,,,,,,,,,,,
2017,06,Westminster,0684550,849,849,849,.091645077,1,,,,,,,,,,,,,,,,,,,,
2017,06,Whittier,0685292,3041,3041,3041,.089048319,1,,,,,,,,,,,,,,,,,,,,
2017,08,Arvada,0803455,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,Aurora,0804000,1844,1844,1844,.04506354,1,,,,,,,,,,,,,,,,,,,,
2017,08,Boulder,0807850,451,451,451,.014417237,1,,,,,,,,,,,,,,,,,,,,
2017,08,Centennial,0812815,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,Colorado Springs,0816000,1655,1655,1655,.020021534,1,,,,,,,,,,,,,,,,,,,,
2017,08,Denver,0820000,2096,2096,2096,.017715421,1,,,,,,,,,,,,,,,,,,,,
2017,08,Fort Collins,0827425,1152,1152,1152,.038375694,1,,,,,,,,,,,,,,,,,,,,
2017,08,Greeley,0832155,542,542,542,.024006732,1,,,,,,,,,,,,,,,,,,,,
2017,08,Lakewood,0843000,,,,,,,,,,,,,,,,,,,,,,,,,
2017,08,Longmont,0845970,525,525,525,.016193207,1,,,,,,,,,,,,,,,,,,,,
2017,08,Loveland,0846465,754,754,754,.046320185,1,,,,,,,,,,,,,,,,,,,,
